year,state,place,share_meps20_black,share_meps20_black_quality,share_meps20_hispanic,share_meps20_hispanic_quality,share_meps20_white,share_meps20_white_quality
2019,06,02000,0.6343779677113011,1,0.7603114169961439,1,0.2938668866886689,1
2019,06,02252,0.4856577645895153,1,0.6113227374228294,1,0.5105633802816901,1
2019,06,02364,0.7178387650085764,1,0.625926943147487,1,0.49645654606490114,1
2019,06,03526,0.7143727161997564,1,0.7149599211803486,1,0.33146739895789323,1
2019,06,04982,0.9307568438003221,1,0.949265381083563,1,0.6926229508196722,1
2019,06,06000,0,1,0,1,0,1
2019,06,08786,0.5559105431309904,1,0.592296148074037,1,0.30408653846153844,1
2019,06,08954,0.002583979328165375,1,0.0017790077090334058,1,0.001244296972210701,1
2019,06,11194,0,1,0,1,0,1
2019,06,11530,0.5984015984015985,1,0.5151605231866825,1,0.47277227722772275,1
2019,06,13014,0.20249221183800623,1,0.19892761394101877,1,0.11906564291121445,1
2019,06,13210,0.1608910891089109,1,0.3497634503245682,1,0.1771986970684039,1
2019,06,13214,0.001869158878504673,1,0.0026776151374509104,1,3.9261876717707107e-4,1
2019,06,13392,0.15102254850550603,1,0.39666864000861096,1,0.14475930351655855,1
2019,06,13588,0.5727002967359051,1,0.5311070448307411,1,0.38078034682080925,1
2019,06,14218,0.1449067431850789,1,0.1487335745572272,1,0.06664131571442153,1
2019,06,15044,1,1,1,1,1,1
2019,06,16000,0.0903010033444816,1,0.22865013774104684,1,0.02605494194279241,1
2019,06,16350,0.09295612009237875,1,0.18147999195656545,1,0.028341584158415842,1
2019,06,16532,0.39759036144578314,1,0.5089601643647985,1,0.17825768667642752,1
2019,06,17918,0.047244094488188976,1,0.05768640687327401,1,0.024475524475524476,1
2019,06,19766,0.28286189683860236,1,0.26453680622678943,1,0.18098159509202455,1
2019,06,21712,0.6804846938775511,1,0.573380066504898,1,0.3756909756909757,1
2019,06,22020,0.0327263779527559,1,0.018518518518518517,1,0.009787185615113235,1
2019,06,22230,0.9047619047619048,1,0.8734573821855617,1,0.6044776119402985,1
2019,06,22804,0.3693877551020408,1,0.5642514516536228,1,0.08995502248875563,1
2019,06,23182,0.27325186693822134,1,0.34416003441600346,1,0.10034263338228096,1
2019,06,24638,0,1,0,1,0,1
2019,06,24680,0.43449048152295633,1,0.6719300146254266,1,0.42153846153846153,1
2019,06,26000,0.04309063893016345,1,0.04133784291619692,1,0.024335664335664337,1
2019,06,27000,0.8145643106752339,1,0.8366203586088863,1,0.40019930828301775,1
2019,06,28000,0.1952054794520548,1,0.34476499808941535,1,0.07710628163143793,1
2019,06,29000,0.6875,1,0.8088469410962019,1,0.3371341695172938,1
2019,06,30000,0.3090128755364807,1,0.4722762645914397,1,0.3436657681940701,1
2019,06,32548,0.7531496062992126,1,0.7202782680926176,1,0.19747416762342135,1
2019,06,33000,0.3220159151193634,1,0.4413584224771233,1,0.23823529411764705,1
2019,06,33182,0.904320987654321,1,0.8531592769967558,1,0.7382847038019452,1
2019,06,33434,0.9297297297297298,1,0.890393175074184,1,0.8073654390934845,1
2019,06,36000,0.05263157894736842,1,0.1096108022239873,1,0.005407124681933842,1
2019,06,36448,0.6144578313253012,1,0.6929804013430155,1,0.265,1
2019,06,36546,0.7268518518518519,1,0.830020479460306,1,0.44954128440366975,1
2019,06,36770,0,1,0,1,0,1
2019,06,37692,0.45707656612529,1,0.651853163361662,1,0.4313000616142945,1
2019,06,39496,0.04132231404958678,1,0.3390885932635154,1,0.060211267605633806,1
2019,06,39892,0.19500438212094653,1,0.29082628497072216,1,0.08101983002832862,1
2019,06,40130,0.7975838264299803,1,0.7655408466300901,1,0.5153899560286971,1
2019,06,41992,0,1,0,1,0,1
2019,06,43000,0.5813720580871307,1,0.6361570745007886,1,0.07544564398694452,1
2019,06,44000,0.7858209637599439,1,0.9063668095259135,1,0.25441039925719594,1
2019,06,45484,0.17120622568093385,1,0.29812803327940834,1,0.1748152359295054,1
2019,06,46842,0.05148005148005148,1,0.07041842834232395,1,0.02930486142662426,1
2019,06,46898,0.7771260997067448,1,0.7357123136388736,1,0.5734244946492271,1
2019,06,47766,0,1,0,1,0,1
2019,06,48256,0,1,0,1,0,1
2019,06,48354,0.49170251997541486,1,0.5908120349401488,1,0.3214165261382799,1
2019,06,49270,0.7342214820982514,1,0.8037151052962989,1,0.7360160965794769,1
2019,06,49670,0.028846153846153848,1,0.1184934405416843,1,0.0077489345215032935,1
2019,06,50076,0,1,0,1,0,1
2019,06,50258,0.1038961038961039,1,0.19475885826771652,1,0.028079710144927536,1
2019,06,51182,0,1,0,1,0,1
2019,06,52526,0.8885542168674698,1,0.8046716615249009,1,0.7261904761904762,1
2019,06,53000,0.6415337107565621,1,0.8160167185836521,1,0.17230304175325903,1
2019,06,53322,0.26655629139072845,1,0.23730193524143547,1,0.04447282861124013,1
2019,06,53896,0.4796488427773344,1,0.7484381143780855,1,0.5415762834417932,1
2019,06,53980,0.25949367088607594,1,0.4382923191648024,1,0.13440605773781353,1
2019,06,54652,0.4239350912778905,1,0.6509537270481575,1,0.5669324381032312,1
2019,06,55156,0.8168498168498168,1,0.8403879434669743,1,0.4828850855745721,1
2019,06,56000,0.29371112646855563,1,0.3182142857142857,1,0.10770005032712632,1
2019,06,56700,0.8947674418604651,1,0.8709005209625403,1,0.8645598194130926,1
2019,06,57456,0.5937007874015748,1,0.5816446594326056,1,0.6489859594383776,1
2019,06,57792,0,1,0,1,0,1
2019,06,58072,0.8097447795823666,1,0.8961167064686948,1,0.6751700680272109,1
2019,06,59444,0.5345454545454545,1,0.5384110308601444,1,0.3347251217814892,1
2019,06,59451,0.13034188034188035,1,0.16733422340898976,1,0.03982883475971034,1
2019,06,59920,0.5580357142857143,1,0.5077568134171908,1,0.34462151394422313,1
2019,06,60102,0.1956521739130435,1,0.3284279043441347,1,0.03314724354501047,1
2019,06,60466,0.8404099560761347,1,0.9037599535938406,1,0.8309409888357256,1
2019,06,60620,0.6964140179299103,1,0.7472375690607734,1,0.33288948069241014,1
2019,06,62000,0.4625538020086083,1,0.6000188160030105,1,0.26564333202972235,1
2019,06,62938,0.006033182503770739,1,0.03123890663826766,1,0.004635329905120591,1
2019,06,64000,0.6689185508035957,1,0.6569393038231959,1,0.3575472105786267,1
2019,06,64224,0.47540983606557374,1,0.6722402415837154,1,0.2625358166189112,1
2019,06,65000,0.9738398136534672,1,0.9756160495419945,1,0.9097772744431861,1
2019,06,65042,0.031413612565445025,1,0.08517136070580252,1,0.007389937106918239,1
2019,06,66000,0.4856353591160221,1,0.47271830027875217,1,0.0380576229395918,1
2019,06,67000,0.18969410798603983,1,0.11126838885799505,1,0.021165199955441683,1
2019,06,68000,0.15748288229540267,1,0.32836669533903867,1,0.033307984790874524,1
2019,06,68084,0.27360594795539034,1,0.2549868272487768,1,0.16985376827896512,1
2019,06,68196,0.01927710843373494,1,0.06470644209724997,1,0.0012135922330097086,1
2019,06,68252,0,1,0,1,0,1
2019,06,68378,0,1,0,1,0,1
2019,06,69000,0.5190476190476191,1,0.8047335093322503,1,0.0963683835746499,1
2019,06,69070,0.10101010101010101,1,0.285798053242641,1,0.034837235865219876,1
2019,06,69084,0,1,0,1,0,1
2019,06,69088,0,1,0,1,0,1
2019,06,69196,0.49324324324324326,1,0.7133415784184896,1,0.15168716493219805,1
2019,06,70000,0,1,0,1,0,1
2019,06,70098,0.14285714285714285,1,0.3617071865897878,1,0.03613866247667681,1
2019,06,72016,0.0032802249297094657,1,0.06408977556109725,1,0.006726457399103139,1
2019,06,73080,1,1,1,1,1,1
2019,06,75000,0.7669595782073814,1,0.7955253907545377,1,0.4836180341640997,1
2019,06,77000,0,1,0,1,0,1
2019,06,78120,0.04671532846715328,1,0.04416078649012923,1,0.013527375304526221,1
2019,06,78582,0.03896103896103896,1,0.05153015301530153,1,0.004412283798093893,1
2019,06,80000,0.12667946257197696,1,0.13994450476535167,1,0.011676396997497914,1
2019,06,80238,0.13758079409048937,1,0.25503622109754887,1,0.09910965323336457,1
2019,06,80854,0.17083333333333334,1,0.3545232273838631,1,0.05005753739930955,1
2019,06,81344,0.3834771886559803,1,0.3627922400928536,1,0.1262605889471561,1
2019,06,81554,0,1,0,1,0,1
2019,06,81666,0.4621804903495044,1,0.47833014659018486,1,0.3735926305015353,1
2019,06,82590,0.9553345036083479,1,0.9651390728476821,1,0.9807431516137781,1
2019,06,82954,0.6442953020134228,1,0.6230682586168056,1,0.4082203889216264,1
2019,06,82996,0.25,1,0.39470198675496687,1,0.1698647373387858,1
2019,06,84200,0.35645933014354064,1,0.3382555780933063,1,0.20179372197309417,1
2019,06,84550,0.6716417910447762,1,0.8112350268484098,1,0.4326059050064185,1
2019,06,85292,0.5,1,0.4996436490338929,1,0.22366522366522368,1
2019,08,03455,0.210727969348659,1,0.21457257601835916,1,0.04948391013964785,1
2019,08,04000,0.24295279821443333,1,0.3532920616495776,1,0.05869455990499246,1
2019,08,07850,0,1,0,1,0,1
2019,08,12815,0,1,0,1,0,1
2019,08,16000,0.40469527363184077,1,0.401642821333539,1,0.15170903222087728,1
2019,08,20000,0.33856949206602344,1,0.46481181311341085,1,0.10264900662251655,1
2019,08,27425,0.0821917808219178,1,0.12285456187895212,1,0.036800152737339505,1
2019,08,32155,0.4377431906614786,1,0.38509316770186336,1,0.12666773830573863,1
2019,08,43000,0.1610337972166998,1,0.31074260994953135,1,0.05782312925170068,1
2019,08,45970,0.07514450867052024,1,0.2684766214177979,1,0.04307753957122821,1
2019,08,46465,0.07894736842105263,1,0.125250501002004,1,0.06266595857673925,1
2019,08,62000,0.35294117647058826,1,0.4896376196824627,1,0.31374172185430466,1
2019,08,77290,0.21890547263681592,1,0.1600531443755536,1,0.039554713405968736,1
2019,08,83835,0.08185840707964602,1,0.1070518266779949,1,0.026221942521501992,1
2019,09,08000,0.6582903040734366,1,0.6333895989068403,1,0.5234138972809668,1
2019,09,18430,0,1,0,1,0,1
2019,09,37000,0.9034679477555922,1,0.9555131264916468,1,0.8144163528778914,1
2019,09,52000,0.5690153367414981,1,0.577179870453413,1,0.25142160844841593,1
2019,09,55990,0.07819383259911894,1,0.10911172910191395,1,0.026516407026847863,1
2019,09,73000,0,1,0,1,0,1
2019,09,80000,0.9260450160771704,1,0.9155683282132593,1,0.8040829766216662,1
2019,11,50000,0.6454469307167644,1,0.23712897294457577,1,0.04069456812110418,1
2019,12,07300,0,1,0,1,0,1
2019,12,07875,0.6234103651032408,1,0.35835814547001277,1,0.12422235601043548,1
2019,12,10275,0.052597402597402594,1,0.042369121561668145,1,0.013759291475565396,1
2019,12,12875,0.4302514193025142,1,0.3741166077738516,1,0.1329810656098635,1
2019,12,14400,0.11507936507936507,1,0.06848314020252635,1,0.024445504412115432,1
2019,12,16475,0.2616441842708068,1,0.12251861042183623,1,0.06721935917544253,1
2019,12,16725,0.9182552504038772,1,0.7611738148984198,1,0.7304832713754646,1
2019,12,17200,0.3527106466361855,1,0.35723404255319147,1,0.34867877786952933,1
2019,12,17935,0,1,0,1,0,1
2019,12,24000,0.8039325393653585,1,0.5603362017210326,1,0.2158185162477008,1
2019,12,24125,0.3540452154130527,1,0.30480999202763753,1,0.08426913277342644,1
2019,12,25175,0.3680539675280128,1,0.13156002875629044,1,0.08198601077858043,1
2019,12,30000,0.7976926246394725,1,0.7487775625057662,1,0.5944272445820433,1
2019,12,32000,0.545894984941731,1,0.4237361495844875,1,0.2287043664996421,1
2019,12,32275,0.9202838063439065,1,0.871216642510018,1,0.7997473152242578,1
2019,12,35000,0.5146683790477938,1,0.2945190030449983,1,0.14910322944956841,1
2019,12,36950,0.26850937808489633,1,0.2713457863263671,1,0.20900163666121113,1
2019,12,38250,0.23785615664616544,1,0.21480906818377726,1,0.11821650247707989,1
2019,12,39425,0,1,0,1,0,1
2019,12,43975,0.41139954853273136,1,0.2850155624722099,1,0.21333641511614468,1
2019,12,45000,0.8170699746658513,1,0.4132080762759394,1,0.1306590767588722,1
2019,12,45025,0.2829581993569132,1,0.29927007299270075,1,0.0845231296402056,1
2019,12,45060,0.9555840273329063,1,0.9176470588235294,1,0.95,1
2019,12,45975,0.5836726384364821,1,0.24274179694210618,1,0.21742881794650562,1
2019,12,49675,0,1,0,1,0,1
2019,12,53000,0.6364533765313354,1,0.3518819539811104,1,0.1399357983592914,1
2019,12,54000,0.5676548282946874,1,0.5171078114912847,1,0.47334754797441364,1
2019,12,54200,0.14109232769830948,1,0.11481261154074955,1,0.08174386920980926,1
2019,12,55775,0.03136419001218027,1,0.020696864111498257,1,0.01841286307053942,1
2019,12,57425,0.2066426981681219,1,0.0708428993112496,1,0.06927326816829579,1
2019,12,58050,0.9198596869940637,1,0.8332553788587465,1,0.5282631038026722,1
2019,12,58715,0,1,0,1,0,1
2019,12,63000,0,2,0,1,0,1
2019,12,69700,0.26743215031315243,1,0.11546610169491525,1,0.08288148721920992,1
2019,12,70600,0.39003622037237085,1,0.2701325178389399,1,0.08323391115165976,1
2019,12,71000,0.5567228371994641,1,0.4775988960441582,1,0.15409572866842827,1
2019,12,76600,0.7231991362023754,1,0.6761347813979393,1,0.3403574788334901,1
2019,13,03440,0.6952224052718287,1,0.7779386218876665,1,0.47046004842615013,1
2019,13,04000,0.7072498739465534,1,0.35362755993014766,1,0.0711176378035349,1
2019,13,04204,0.9596366763409653,1,0.9284525790349417,1,0.8241062954761151,1
2019,13,19000,0.8769213056243164,1,0.7522377372001432,1,0.4543683500674359,1
2019,13,42425,0,1,0,1,0,1
2019,13,49008,0.9718561536743355,1,0.9411296738265712,1,0.6553660116605485,1
2019,13,67284,0.14524131709517366,1,0.2995085995085995,1,0.03463965947453398,1
2019,13,68516,0,1,0,1,0,1
2019,13,69000,0.6490418544052983,1,0.44978311644978314,1,0.17720090293453725,1
2019,13,72122,NA,NA,NA,NA,NA,NA
2019,13,80508,0.76349878158266,1,0.6890273119310014,1,0.47636300897170464,1
2019,15,71550,NA,NA,NA,NA,NA,NA
2019,16,08830,0.06799230275817832,1,0.044897110787778007,1,0.030754002116257638,1
2019,16,52120,0.030054644808743168,1,0.03755260602136614,1,0.01759882060259836,1
2019,16,56260,0.08641975308641975,1,0.2500335705653283,1,0.17127543886903837,1
2019,17,02154,0,1,0,1,0,1
2019,17,03012,0.38439752832131824,1,0.6839976610466816,1,0.08753126116470168,1
2019,17,06613,0.23275862068965517,1,0.3358333333333333,1,0.1309896999552172,1
2019,17,12385,0.3048306496390894,1,0.33512682551883166,1,0.1437888198757764,1
2019,17,14000,0.8703211727311543,1,0.8298866561741274,1,0.2977271534302661,1
2019,17,14351,0.7762237762237763,1,0.8308702791461412,1,0.75,1
2019,17,23074,0.8403162055335969,1,0.8816778469247555,1,0.4442355889724311,1
2019,17,24582,0.009305932531989143,1,0.002297794117647059,1,2.0271639975674033e-4,1
2019,17,38570,0.7019209039548022,1,0.7556890280010151,1,0.33769523005487545,1
2019,17,51622,0.013842746400885935,1,3.3211557622052476e-4,1,1.892863903085368e-4,1
2019,17,59000,0.8676508676508676,1,0.7910979228486646,1,0.4004595780238145,1
2019,17,65000,0.7627137341423056,1,0.7622334524836681,1,0.5780454489010307,1
2019,17,68003,0,1,0,1,0,1
2019,17,72000,0.7105744603000366,1,0.5983606557377049,1,0.5767416545718432,1
2019,17,79293,0.9468645284825276,1,0.9463644345119323,1,0.934,1
2019,18,05860,0.07434402332361516,1,0.04908835904628331,1,0.020310880829015544,1
2019,18,10342,0,1,0,1,0,1
2019,18,22000,0.5908319185059423,1,0.44360902255639095,1,0.20414592653266964,1
2019,18,23278,0,1,0,1,0,1
2019,18,25000,0.4887322315959783,1,0.5089766606822262,1,0.1566986146570125,1
2019,18,31000,0.35490371697268247,1,0.4363769710304364,1,0.3201811125485123,1
2019,18,36003,NA,NA,NA,NA,NA,NA
2019,18,71000,0.5660545023696683,1,0.5541666666666667,1,0.3127853881278539,1
2019,19,12000,0.2830447925254191,1,0.21649484536082475,1,0.10165860400829302,1
2019,19,19000,0.2175508842175509,1,0.22997542997542997,1,0.13326551373346898,1
2019,19,21000,0.5543766578249337,1,0.5778546712802768,1,0.3436987264630049,1
2019,19,73335,0.17387466902030008,1,0.09361450532124557,1,0.080853621881575,1
2019,20,36000,0.8408495781204539,1,0.8445875026240292,1,0.5294445476500093,1
2019,20,38900,0,1,0,1,0,1
2019,20,52575,0.03808680248007086,1,0.1327582973935871,1,0.014864864864864866,1
2019,20,53775,0,1,0,1,0,1
2019,20,71000,0.6765842349304482,1,0.67370664599883745,1,0.27359342915811086,1
2019,20,79000,0.7255211623499684,1,0.8146546946014854,1,0.5073413605649545,1
2019,21,46027,0.47559373420919654,1,0.4640278494069108,1,0.22627146867120224,1
2019,21,48006,0.5957849462365591,1,0.5164864151938803,1,0.36378589726304433,1
2019,22,05000,0.6403549488054607,1,0.455396370582617,1,0.08075048284742022,1
2019,22,40735,0.5390225421481342,1,0.3287995269071555,1,0.14849023090586147,1
2019,22,41155,0.6723586978230477,1,0.4392185238784371,1,0.074446915603418,1
2019,22,55000,0.7935307160558237,1,0.6899164561880707,1,0.21160112969802303,1
2019,22,70000,0.7323415320346136,1,0.5475871313672922,1,0.19603960396039605,1
2019,24,04000,0.5693236248040037,1,0.4533745247148289,1,0.24103176791348835,1
2019,24,30325,0.13538461538461538,1,0.25477149360882506,1,0.041149257365473584,1
2019,25,07000,0.651336898395722,1,0.6553318824809575,1,0.17165354330708663,1
2019,25,09000,0.6272055199605717,1,0.7048410404624278,1,0.6155632984901278,1
2019,25,11000,0.05290227773695812,1,0.03972498090145149,1,0.01305909239307868,1
2019,25,23000,0.883349012229539,1,0.889018691588785,1,0.6925440940673436,1
2019,25,34550,1,1,1,1,1,1
2019,25,37000,0.974559686888454,1,0.9381153305203939,1,0.8850336613153806,1
2019,25,37490,0.9057924888605984,1,0.9280232122800449,1,0.7050627032048304,1
2019,25,45000,0.9127061105722599,1,0.9212074303405573,1,0.8073654390934845,1
2019,25,45560,0,1,0,1,0,1
2019,25,55745,0.22674418604651161,1,0.2593703148425787,1,0.14082084050135169,1
2019,25,62535,0.36147186147186144,1,0.4849514563106796,1,0.21805702217529038,1
2019,25,67000,0.9179021497405485,1,0.9627404508625916,1,0.8916363636363637,1
2019,25,82000,0.8562783661119516,1,0.8982188295165394,1,0.6823114132566348,1
2019,26,03000,0.04423147806855879,1,0.02536873156342183,1,0.05257643585103343,1
2019,26,21000,0.7239122063919907,1,0.6457446808510638,1,0.6249626009773611,1
2019,26,22000,0.9726252632186229,1,0.9948703856370797,1,0.9407839866555463,1
2019,26,27440,0,1,0,1,0,1
2019,26,29000,0.9064468321600593,1,0.7981157469717362,1,0.6720749542961609,1
2019,26,34000,0.6255393295718553,1,0.6623595980069251,1,0.12085396617770719,1
2019,26,46000,0.7681847968545217,1,0.7559824738793394,1,0.4871345029239766,1
2019,26,49000,0.2818565400843882,1,0.06594885598923284,1,0.023636191736787368,1
2019,26,69035,0,1,0,1,0,1
2019,26,74900,0.4623283275574381,1,0.2857142857142857,1,0.011928429423459244,1
2019,26,76460,0.13996075866579463,1,0.11244979919678715,1,0.1920005368767197,1
2019,26,80700,0,1,0,1,0,1
2019,26,84000,0.7443609022556391,1,0.5697674418604651,1,0.25732468780019213,1
2019,26,86000,0.35248447204968947,1,0.2727272727272727,1,0.27805825242718446,1
2019,26,88940,0.4875536480686695,1,0.5957149510945505,1,0.2598889659958362,1
2019,27,06616,0.059621909840038775,1,0,1,3.718163227365681e-4,1
2019,27,07966,0.3645264116575592,1,0.37888198757763975,1,0.13126188966391883,1
2019,27,17000,0.3786764705882353,1,0.20098039215686275,1,0.11550491510277033,1
2019,27,43000,0.6867837181730932,1,0.558295174357168,1,0.1208855228662977,1
2019,27,51730,0.022459893048128343,1,0.005050505050505051,1,0.0024683408456750377,1
2019,27,54880,0.2103764631445745,1,0.0587356893977103,1,0.020423529411764705,1
2019,27,58000,1,2,1,2,1,2
2019,27,71428,0.05028854080791426,1,0.04342581423401689,1,0.002550369803621525,1
2019,28,36000,1,1,1,1,1,1
2019,29,15670,0.263563829787234,1,0.23288749016522423,1,0.09161058770749216,1
2019,29,35000,0.3955191727703576,1,0.4420985284708893,1,0.3013623978201635,1
2019,29,38000,0.7356034808929247,1,0.6915508824633871,1,0.16269772292716844,1
2019,29,41348,NA,NA,NA,NA,NA,NA
2019,29,54074,NA,NA,NA,NA,NA,NA
2019,29,65000,0.8880751173708921,1,0.5282392026578073,1,0.096289592760181,1
2019,29,70000,0.4400570884871551,1,0.3943734015345269,1,0.3010610752906534,1
2019,30,06550,0.20179372197309417,1,0.24090006618133686,1,0.09894385769872151,1
2019,31,28000,0.41816223977028,1,0.3774768824306473,1,0.16040967939702117,1
2019,31,37000,0.47456128417902327,1,0.6587561374795418,1,0.10061309648693381,1
2019,32,31900,0.29783473265576665,1,0.2084200937011973,1,0.1230501161632924,1
2019,32,40000,0.6696292800587279,1,0.7336927351371831,1,0.29687235554953795,1
2019,32,51800,0.753142551484354,1,0.78060854350702,1,0.5026130834384573,1
2019,32,60600,0.09890741805635422,1,0.1317150166004463,1,0.05872943327239488,1
2019,32,68400,0.14675052410901468,1,0.1506893580353296,1,0.05542699724517906,1
2019,33,45140,0.2515991471215352,1,0.29266750948166875,1,0.15144991769026211,1
2019,33,50260,0.15130023640661938,1,0.2236617797476986,1,0.09737654320987654,1
2019,34,13690,0.06511627906976744,1,0.1623003194888179,1,0.05821596244131456,1
2019,34,21000,0.8942740724855244,1,0.8488919395959992,1,0.7439080459770115,1
2019,34,36000,0.7034826950200717,1,0.6284429454749859,1,0.5664118983681058,1
2019,34,51000,0.9363649363649363,1,0.9470276410450587,1,0.989875126560918,1
2019,34,57000,0.887956037246222,1,0.8693789070377093,1,0.9152666179693206,1
2019,34,74000,0.7490401396160559,1,0.8029897367246764,1,0.6774193548387096,1
2019,35,02000,0.5877736472532011,1,0.62347946771165,1,0.2817388610666529,1
2019,35,39380,0.6142857142857143,1,0.6702896666493318,1,0.5155565293602103,1
2019,35,63460,0,1,0,1,0,1
2019,35,70500,0.35294117647058826,1,0.5322153574580759,1,0.21074523396880415,1
2019,36,01000,0.7808370044052864,1,0.656963890935888,1,0.2102012001411931,1
2019,36,11000,0.9655306908488128,1,0.9169018855142825,1,0.5812550643738184,1
2019,36,50617,0.06347702510658455,1,0.212109375,1,0.029479326186830017,1
2019,36,51000,0.6617773269875946,1,0.6284888554574607,1,0.08635525507068224,1
2019,36,63000,0.8333706005992576,1,0.7563794983642312,1,0.2133326273430054,1
2019,36,73000,0.9781799289981816,1,0.9274356750505927,1,0.5946813388353966,1
2019,36,84000,0.7457521757148777,1,0.7719086107045122,1,0.536979969183359,1
2019,37,02140,0.14228855721393036,1,0.26220990647731207,1,0.10315003641660597,1
2019,37,10740,0.00904431715405487,1,0.00451767207015679,1,0.0017810194215927403,1
2019,37,12000,0.5244820732359912,1,0.5589957465613434,1,0.08614292627843201,1
2019,37,14100,0.1528692380056444,1,0.17411595763776702,1,0.08575997306850698,1
2019,37,19000,0.450497287522604,1,0.4622142803960986,1,0.0644510613773893,1
2019,37,22920,0.7130240531975687,1,0.6265081307920966,1,0.46453322462291075,1
2019,37,25580,0.6842447916666666,1,0.6956368754398311,1,0.40584088620342396,1
2019,37,28000,0.6679903907437368,1,0.6755743651753325,1,0.13834757074212492,1
2019,37,28080,0.6657391304347826,1,0.6402116402116402,1,0.19393421614694575,1
2019,37,31400,0.719880465555206,1,0.7475247524752475,1,0.3843556555993247,1
2019,37,55000,0.25759682224429,1,0.2404253840272468,1,0.050607571819905876,1
2019,37,74440,0.7131448305633499,1,0.6003611971104231,1,0.2560508727532282,1
2019,37,75000,0.6497857421114142,1,0.6096615861534487,1,0.08651884097401714,1
2019,38,25700,0.2792311799252536,1,0.15174506828528073,1,0.06317006516712213,1
2019,39,01000,0.8326969802152031,1,0.7315936626281454,1,0.3988566058422743,1
2019,39,15000,0.634541652143604,1,0.5100138556493261,1,0.12411589678552266,1
2019,39,16000,0.8174001011633789,1,0.7751416430594901,1,0.44090015293860607,1
2019,39,18000,0.8859744250146853,1,0.8121470153792684,1,0.5122028651930632,1
2019,39,21000,0.8922793364734795,1,0.700860357379219,1,0.4779116465863454,1
2019,39,61000,0.24165341812400637,1,0.1717171717171717,1,0.1450014573010784,1
2019,39,77000,0.7133359153111283,1,0.6235223402123823,1,0.3706901757140269,1
2019,40,09050,0.06260387811634349,1,0.08307139649753031,1,0.02349768875192604,1
2019,40,23200,0,1,0,1,0,1
2019,40,41850,0.6407147415443523,1,0.6494740413980319,1,0.5361965491372843,1
2019,40,52500,0.41833030852994557,1,0.33432171979243885,1,0.30995670995670993,1
2019,40,55000,0.5668368410085435,1,0.6732303732303733,1,0.22735993326845544,1
2019,40,75000,0.674593460395174,1,0.6269923411302007,1,0.34393950203324536,1
2019,41,05350,0.11923509561304838,1,0.18722139673105498,1,0.06299867021276596,1
2019,41,05800,0.02830188679245283,1,0.019570405727923627,1,0.010675636150921323,1
2019,41,23850,0.16172506738544473,1,0.2871569135163128,1,0.1425381228864927,1
2019,41,31250,0.11524163568773234,1,0.13589027178054355,1,0.06110119456268021,1
2019,41,34100,0.11311053984575835,1,0.23587938160110208,1,0.07165151309539965,1
2019,41,47000,0.3883495145631068,1,0.5340694855911662,1,0.30115918742109493,1
2019,41,59000,0.43281387827109674,1,0.39612171093652576,1,0.14051214707813525,1
2019,41,64900,0.5065420560747663,1,0.7451138424340117,1,0.2762607011185403,1
2019,42,02000,0.8656200941915227,1,0.9155454488029815,1,0.24267274107820805,1
2019,42,06088,0.26868327402135234,1,0.4166288737717309,1,0.1083086053412463,1
2019,42,24000,0.9073127361635919,1,0.8024564994882293,1,0.4436936936936937,1
2019,42,60000,0.9826159433232124,1,0.960677919139209,1,0.8698332528688677,1
2019,42,61000,0.8928164196123147,1,0.5525154457193292,1,0.22837447187013565,1
2019,42,63624,0.8002250984805852,1,0.8969950097635062,1,0.2766236196893131,1
2019,42,69000,0.9901664145234493,1,0.9965902045877247,1,0.9429160935350757,1
2019,44,19180,0.3891472868217054,1,0.3821490467937608,1,0.062342202369392113,1
2019,44,54640,0.9052904180540141,1,0.8468401486988848,1,0.7251533742331289,1
2019,44,59000,0.852797513321492,1,0.9044943820224719,1,0.8341232227488151,1
2019,44,74300,0,1,0,1,0,1
2019,45,13330,0.6436353211009175,1,0.41359447004608296,1,0.22223274311144778,1
2019,45,16000,0.6201726331717047,1,0.47024070021881836,1,0.3425964330153463,1
2019,45,48535,0,1,0,1,0,1
2019,45,50875,0.8017025538307461,1,0.8151838671411625,1,0.3531324517667461,1
2019,46,59020,0.38310115081768625,1,0.3596754807692308,1,0.09431963877585149,1
2019,47,14000,0.7951769495772001,1,0.8164259927797833,1,0.3298297557364915,1
2019,47,15160,0.39445282580944646,1,0.322400857449089,1,0.2375046051823652,1
2019,47,27740,0,1,0,1,0,1
2019,47,40000,0.6636117206660643,1,0.4630246502331779,1,0.1941098495763933,1
2019,47,48000,0.9212414242135597,1,0.9073616130873121,1,0.4933012710408794,1
2019,47,51560,0.24174228675136117,1,0.28049555273189325,1,0.0782734158951545,1
2019,47,52006,0.6357466063348416,1,0.7470633299284984,1,0.2615349733590296,1
2019,48,01000,0.29330065359477125,1,0.34178522257916477,1,0.18358050847457627,1
2019,48,01924,0,1,0,1,0,1
2019,48,03000,0.6229200214707461,1,0.5366778149386845,1,0.17233294255568582,1
2019,48,04000,0.28297122165046695,1,0.4883446993180409,1,0.11561008861622359,1
2019,48,05000,0.5107522452006262,1,0.5751429670152457,1,0.055846038123543766,1
2019,48,06128,0.5342706502636204,1,0.5767790262172284,1,0.39383658467627936,1
2019,48,07000,0.7233767353625937,1,0.7180710121886592,1,0.17408330366678534,1
