year,state,county,subgroup_type,subgroup,share_in_preschool,share_in_preschool_lb,share_in_preschool_ub,share_in_preschool_quality
2018,37,031,all,All,0.4488188976377953,0.348161250881781,0.5494765443938097,2
2018,37,031,income,"$50,000 or More",0.47517730496453897,0.3509466830610217,0.5994079268680562,2
2018,37,031,income,"Less than $50,000",NA,NA,NA,NA
2018,37,033,all,All,NA,NA,NA,NA
2018,37,033,income,"$50,000 or More",NA,NA,NA,NA
2018,37,033,income,"Less than $50,000",NA,NA,NA,NA
2018,37,035,all,All,0.4569057815845825,0.34930362265159703,0.5645079405175679,1
2018,37,035,income,"$50,000 or More",0.5553116769095698,0.40205582351621977,0.70856753030292,1
2018,37,035,income,"Less than $50,000",0.30315500685871055,0.17540948497414102,0.4309005287432801,1
2018,37,037,all,All,0.351875,0.25322978818063374,0.45052021181936625,2
2018,37,037,income,"$50,000 or More",0.44293125810635536,0.31089568580416127,0.5749668304085495,2
2018,37,037,income,"Less than $50,000",NA,NA,NA,NA
2018,37,039,all,All,NA,NA,NA,NA
2018,37,039,income,"$50,000 or More",NA,NA,NA,NA
2018,37,039,income,"Less than $50,000",NA,NA,NA,NA
2018,37,041,all,All,NA,NA,NA,NA
2018,37,041,income,"$50,000 or More",NA,NA,NA,NA
2018,37,041,income,"Less than $50,000",NA,NA,NA,NA
2018,37,043,all,All,NA,NA,NA,NA
2018,37,043,income,"$50,000 or More",NA,NA,NA,NA
2018,37,043,income,"Less than $50,000",NA,NA,NA,NA
2018,37,045,all,All,0.2874842062095118,0.21338113445676377,0.36158727796225987,2
2018,37,045,income,"$50,000 or More",0.32997036315599576,0.2457198152797608,0.41422091103223074,2
2018,37,045,income,"Less than $50,000",0.24470605579812188,0.13541429805087404,0.35399781354536974,2
2018,37,047,all,All,0.4085952533675433,0.26510885657500466,0.552081650160082,2
2018,37,047,income,"$50,000 or More",NA,NA,NA,NA
2018,37,047,income,"Less than $50,000",NA,NA,NA,NA
2018,37,049,all,All,0.276,0.16055433279335174,0.3914456672066483,1
2018,37,049,income,"$50,000 or More",0.28780487804878047,0.13204425468688377,0.4435655014106772,1
2018,37,049,income,"Less than $50,000",0.2689855072463768,0.09659430787583148,0.4413767066169222,1
2018,37,051,all,All,0.40459703789190227,0.35885454646093606,0.45033952932286847,1
2018,37,051,income,"$50,000 or More",0.4097976570820021,0.33335972230765515,0.486235591856349,1
2018,37,051,income,"Less than $50,000",0.400385829533497,0.33584274539399,0.464928913673004,1
2018,37,053,all,All,NA,NA,NA,NA
2018,37,053,income,"$50,000 or More",NA,NA,NA,NA
2018,37,053,income,"Less than $50,000",NA,NA,NA,NA
2018,37,055,all,All,0.4695989650711514,0.32901275966337207,0.6101851704789307,3
2018,37,055,income,"$50,000 or More",NA,NA,NA,NA
2018,37,055,income,"Less than $50,000",NA,NA,NA,NA
2018,37,057,all,All,0.3875545851528384,0.29887113144558863,0.4762380388600882,1
2018,37,057,income,"$50,000 or More",0.4549675023212627,0.322756456516477,0.5871785481260485,1
2018,37,057,income,"Less than $50,000",0.2913907284768212,0.15714639745119208,0.4256350595024503,1
2018,37,059,all,All,0.3005870841487279,0.21391677866617653,0.3872573896312793,2
2018,37,059,income,"$50,000 or More",NA,NA,NA,NA
2018,37,059,income,"Less than $50,000",NA,NA,NA,NA
2018,37,061,all,All,0.33431468760222444,0.2038752325338812,0.4647541426705677,2
2018,37,061,income,"$50,000 or More",NA,NA,NA,NA
2018,37,061,income,"Less than $50,000",0.21337047353760444,0.06927121035479675,0.35746973672041216,2
2018,37,063,all,All,0.44119446824134134,0.3646769064578953,0.5177120300247874,1
2018,37,063,income,"$50,000 or More",0.5682656826568265,0.4697509526884533,0.6667804126251998,1
2018,37,063,income,"Less than $50,000",0.2769360269360269,0.1705026293599899,0.383369424512064,1
2018,37,065,all,All,0.2916919345057611,0.1902097914474678,0.3931740775640544,2
2018,37,065,income,"$50,000 or More",NA,NA,NA,NA
2018,37,065,income,"Less than $50,000",NA,NA,NA,NA
2018,37,067,all,All,0.4103188897128933,0.35847854576483695,0.4621592336609497,1
2018,37,067,income,"$50,000 or More",0.5343685773007536,0.46246553837018595,0.6062716162313213,1
2018,37,067,income,"Less than $50,000",0.3029644268774704,0.22439274929875236,0.3815361044561884,1
2018,37,069,all,All,0.31643002028397565,0.2083572726308564,0.4245027679370949,2
2018,37,069,income,"$50,000 or More",NA,NA,NA,NA
2018,37,069,income,"Less than $50,000",NA,NA,NA,NA
2018,37,071,all,All,0.3258749282845668,0.24494315068660127,0.4068067058825324,1
2018,37,071,income,"$50,000 or More",0.41174351585014407,0.3102271854543981,0.51325984624589,1
2018,37,071,income,"Less than $50,000",0.22807017543859648,0.131435721133813,0.32470462974338,1
2018,37,073,all,All,NA,NA,NA,NA
2018,37,073,income,"$50,000 or More",NA,NA,NA,NA
2018,37,073,income,"Less than $50,000",NA,NA,NA,NA
2018,37,075,all,All,NA,NA,NA,NA
2018,37,075,income,"$50,000 or More",NA,NA,NA,NA
2018,37,075,income,"Less than $50,000",NA,NA,NA,NA
2018,37,077,all,All,0.3400357462019661,0.2414861033736813,0.4385853890302509,2
2018,37,077,income,"$50,000 or More",NA,NA,NA,NA
2018,37,077,income,"Less than $50,000",NA,NA,NA,NA
2018,37,079,all,All,NA,NA,NA,NA
2018,37,079,income,"$50,000 or More",NA,NA,NA,NA
2018,37,079,income,"Less than $50,000",NA,NA,NA,NA
2018,37,081,all,All,0.3857945059948399,0.3304036823237163,0.44118532966596347,1
2018,37,081,income,"$50,000 or More",0.43620971335214614,0.3644731443927185,0.5079462823115738,1
2018,37,081,income,"Less than $50,000",0.33281589568457,0.2548573503619969,0.41077444100714305,1
2018,37,083,all,All,0.4555921052631579,0.3520639060661087,0.5591203044602071,2
2018,37,083,income,"$50,000 or More",NA,NA,NA,NA
2018,37,083,income,"Less than $50,000",0.4655075715086932,0.34431485689789637,0.5867002861194901,2
2018,37,085,all,All,0.2684709066305819,0.18714077568571175,0.349801037575452,1
2018,37,085,income,"$50,000 or More",0.32382461701003695,0.2079452674883964,0.4397039665316775,1
2018,37,085,income,"Less than $50,000",0.21032186459489455,0.1111643979462108,0.30947933124357835,1
2018,37,087,all,All,0.3974471830985915,0.2867007503682053,0.5081936158289778,2
2018,37,087,income,"$50,000 or More",NA,NA,NA,NA
2018,37,087,income,"Less than $50,000",NA,NA,NA,NA
2018,37,089,all,All,0.4144987859868193,0.31521751909936996,0.5137800528742686,1
2018,37,089,income,"$50,000 or More",0.45230153435623754,0.32968846040468675,0.5749146083077883,1
2018,37,089,income,"Less than $50,000",0.3735549132947978,0.2189268334349128,0.5281829931546826,1
2018,37,091,all,All,NA,NA,NA,NA
2018,37,091,income,"$50,000 or More",NA,NA,NA,NA
2018,37,091,income,"Less than $50,000",NA,NA,NA,NA
2018,37,093,all,All,0.4809000523286237,0.40010803214461743,0.56169207251263,2
2018,37,093,income,"$50,000 or More",NA,NA,NA,NA
2018,37,093,income,"Less than $50,000",0.4337194337194337,0.3300269574772723,0.5374119099615952,2
2018,37,095,all,All,NA,NA,NA,NA
2018,37,095,income,"$50,000 or More",NA,NA,NA,NA
2018,37,095,income,"Less than $50,000",NA,NA,NA,NA
2018,37,097,all,All,0.4089152356229391,0.3186891886555344,0.49914128259034374,1
2018,37,097,income,"$50,000 or More",0.4506760938907983,0.34338975447220527,0.5579624333093913,1
2018,37,097,income,"Less than $50,000",0.3255767228302035,0.15350534454572728,0.4976481011146797,1
2018,37,099,all,All,0.4313082088855307,0.3046167823917253,0.5579996353793361,3
2018,37,099,income,"$50,000 or More",NA,NA,NA,NA
2018,37,099,income,"Less than $50,000",NA,NA,NA,NA
2018,37,101,all,All,0.2952243125904486,0.2110968852795863,0.37935173990131094,1
2018,37,101,income,"$50,000 or More",0.3228615863141524,0.20785624314124793,0.43786692948705686,1
2018,37,101,income,"Less than $50,000",0.25680933852140075,0.14765663299391937,0.36596204404888216,1
2018,37,103,all,All,NA,NA,NA,NA
2018,37,103,income,"$50,000 or More",NA,NA,NA,NA
2018,37,103,income,"Less than $50,000",NA,NA,NA,NA
2018,37,105,all,All,0.351875,0.25322978818063374,0.45052021181936625,2
2018,37,105,income,"$50,000 or More",0.4429312581063554,0.3108956858041613,0.5749668304085496,2
2018,37,105,income,"Less than $50,000",NA,NA,NA,NA
2018,37,107,all,All,0.30931744312026,0.2153595003679833,0.4032753858725367,2
2018,37,107,income,"$50,000 or More",0.37116386797915457,0.2133244282158825,0.5290033077424267,2
2018,37,107,income,"Less than $50,000",0.2549618320610687,0.14469275011168667,0.3652309140104507,2
2018,37,109,all,All,0.33524464831804285,0.23877386398072137,0.43171543265536433,2
2018,37,109,income,"$50,000 or More",0.391044776119403,0.2594588709137331,0.522630681325073,2
2018,37,109,income,"Less than $50,000",NA,NA,NA,NA
2018,37,111,all,All,0.37749120750293086,0.25496512642533903,0.5000172885805227,3
2018,37,111,income,"$50,000 or More",NA,NA,NA,NA
2018,37,111,income,"Less than $50,000",NA,NA,NA,NA
2018,37,113,all,All,NA,NA,NA,NA
2018,37,113,income,"$50,000 or More",NA,NA,NA,NA
2018,37,113,income,"Less than $50,000",NA,NA,NA,NA
2018,37,115,all,All,NA,NA,NA,NA
2018,37,115,income,"$50,000 or More",NA,NA,NA,NA
2018,37,115,income,"Less than $50,000",NA,NA,NA,NA
2018,37,117,all,All,NA,NA,NA,NA
2018,37,117,income,"$50,000 or More",NA,NA,NA,NA
2018,37,117,income,"Less than $50,000",NA,NA,NA,NA
2018,37,119,all,All,0.4522964509394572,0.41742548135918434,0.48716742051973005,1
2018,37,119,income,"$50,000 or More",0.5595353339787028,0.5110971913429317,0.6079734766144739,1
2018,37,119,income,"Less than $50,000",0.28383576348510603,0.22685455069630409,0.340816976273908,1
2018,37,121,all,All,NA,NA,NA,NA
2018,37,121,income,"$50,000 or More",NA,NA,NA,NA
2018,37,121,income,"Less than $50,000",NA,NA,NA,NA
2018,37,123,all,All,NA,NA,NA,NA
2018,37,123,income,"$50,000 or More",NA,NA,NA,NA
2018,37,123,income,"Less than $50,000",NA,NA,NA,NA
2018,37,125,all,All,0.46074766355140184,0.35032816813775974,0.571167158965044,1
2018,37,125,income,"$50,000 or More",0.5354806240563663,0.4059560703199404,0.6650051777927922,1
2018,37,125,income,"Less than $50,000",NA,NA,NA,NA
2018,37,127,all,All,0.2916919345057611,0.19020979144746783,0.3931740775640543,2
2018,37,127,income,"$50,000 or More",0.2410656270305393,0.08873195200657202,0.39339930205450657,2
2018,37,127,income,"Less than $50,000",0.33598635588402503,0.17771424563750274,0.49425846613054736,2
2018,37,129,all,All,0.4236295264519312,0.3265914541883692,0.5206675987154932,1
2018,37,129,income,"$50,000 or More",0.44149993556506695,0.3189315668486021,0.5640683042815318,1
2018,37,129,income,"Less than $50,000",0.3958033359412608,0.25890844222652054,0.532698229656001,1
2018,37,131,all,All,NA,NA,NA,NA
2018,37,131,income,"$50,000 or More",NA,NA,NA,NA
2018,37,131,income,"Less than $50,000",NA,NA,NA,NA
2018,37,133,all,All,0.3488404633026048,0.2715601185845413,0.4261208080206683,1
2018,37,133,income,"$50,000 or More",0.4209991109834687,0.3145349254305072,0.5274632965364302,1
2018,37,133,income,"Less than $50,000",0.2834305842348482,0.1891968596352805,0.3776643088344159,1
2018,37,135,all,All,0.6820440028388929,0.5885321168160642,0.7755558888617216,1
2018,37,135,income,"$50,000 or More",0.750832144555397,0.6646974067828817,0.8369668823279124,1
2018,37,135,income,"Less than $50,000",NA,NA,NA,NA
2018,37,137,all,All,NA,NA,NA,NA
2018,37,137,income,"$50,000 or More",NA,NA,NA,NA
2018,37,137,income,"Less than $50,000",NA,NA,NA,NA
2018,37,139,all,All,0.5360062281043207,0.4414920312323546,0.6305204249762869,2
2018,37,139,income,"$50,000 or More",NA,NA,NA,NA
2018,37,139,income,"Less than $50,000",NA,NA,NA,NA
2018,37,141,all,All,0.4451972897568752,0.29104784766097846,0.599346731852772,2
2018,37,141,income,"$50,000 or More",NA,NA,NA,NA
2018,37,141,income,"Less than $50,000",NA,NA,NA,NA
2018,37,143,all,All,NA,NA,NA,NA
2018,37,143,income,"$50,000 or More",NA,NA,NA,NA
2018,37,143,income,"Less than $50,000",NA,NA,NA,NA
2018,37,145,all,All,0.340035746201966,0.2414861033736812,0.4385853890302509,3
2018,37,145,income,"$50,000 or More",NA,NA,NA,NA
2018,37,145,income,"Less than $50,000",NA,NA,NA,NA
2018,37,147,all,All,0.3809402146142054,0.29181065484330604,0.4700697743851048,1
2018,37,147,income,"$50,000 or More",0.4497076023391813,0.3186330878798217,0.5807821167985409,1
2018,37,147,income,"Less than $50,000",0.3275862068965517,0.19761335692877513,0.4575590568643283,1
2018,37,149,all,All,NA,NA,NA,NA
2018,37,149,income,"$50,000 or More",NA,NA,NA,NA
2018,37,149,income,"Less than $50,000",NA,NA,NA,NA
2018,37,151,all,All,0.22596320721971536,0.14111950204873394,0.3108069123906968,1
2018,37,151,income,"$50,000 or More",0.3767123287671233,0.21652007833786943,0.5369045791963771,1
2018,37,151,income,"Less than $50,000",0.09897828863346105,0.0151042854219916,0.1828522918449305,1
2018,37,153,all,All,0.4809000523286237,0.40010803214461754,0.5616920725126299,2
2018,37,153,income,"$50,000 or More",NA,NA,NA,NA
2018,37,153,income,"Less than $50,000",0.4337194337194337,0.3300269574772723,0.5374119099615952,2
2018,37,155,all,All,0.3067612632042961,0.2390640437023712,0.37445848270622095,1
2018,37,155,income,"$50,000 or More",0.4640890555150719,0.3346925374759508,0.5934855735541931,1
2018,37,155,income,"Less than $50,000",0.23174727130902223,0.1598186317557802,0.3036759108622643,1
2018,37,157,all,All,0.36778430694780506,0.2708830600567148,0.4646855538388953,2
2018,37,157,income,"$50,000 or More",0.41953663118346907,0.283067019543929,0.5560062428230091,2
2018,37,157,income,"Less than $50,000",0.3040123456790124,0.1672722422186367,0.44075244913938816,2
2018,37,159,all,All,0.29125445191927185,0.1876182713691228,0.3948906324694209,1
2018,37,159,income,"$50,000 or More",0.3807495741056218,0.2115549887152176,0.549944159496026,1
2018,37,159,income,"Less than $50,000",0.2135994087213599,0.08854334447944162,0.33865547296327825,1
2018,37,161,all,All,0.24226804123711335,0.1325986691585938,0.35193741331563294,2
2018,37,161,income,"$50,000 or More",0.26974143955276025,0.1368145052609009,0.4026683738446196,2
2018,37,161,income,"Less than $50,000",0.2156862745098039,0.05100395849956665,0.38036859052004113,2
2018,37,163,all,All,0.3343146876022244,0.20387523253388115,0.4647541426705676,2
2018,37,163,income,"$50,000 or More",NA,NA,NA,NA
2018,37,163,income,"Less than $50,000",0.2133704735376045,0.0692712103547968,0.35746973672041216,2
2018,37,165,all,All,0.48090005232862376,0.4001080321446176,0.56169207251263,3
2018,37,165,income,"$50,000 or More",NA,NA,NA,NA
2018,37,165,income,"Less than $50,000",NA,NA,NA,NA
2018,37,167,all,All,0.5396075581395349,0.3769507934523734,0.7022643228266963,2
2018,37,167,income,"$50,000 or More",0.512396694214876,0.3387802685931737,0.6860131198365783,2
2018,37,167,income,"Less than $50,000",NA,NA,NA,NA
2018,37,169,all,All,0.36778430694780506,0.2708830600567148,0.4646855538388953,3
2018,37,169,income,"$50,000 or More",NA,NA,NA,NA
2018,37,169,income,"Less than $50,000",NA,NA,NA,NA
2018,37,171,all,All,0.32780784844384303,0.22829247724150173,0.4273232196461843,2
2018,37,171,income,"$50,000 or More",0.36896551724137927,0.23697153821160247,0.5009594962711561,2
2018,37,171,income,"Less than $50,000",0.2874251497005988,0.16788512896984836,0.4069651704313492,2
2018,37,173,all,All,NA,NA,NA,NA
2018,37,173,income,"$50,000 or More",NA,NA,NA,NA
2018,37,173,income,"Less than $50,000",NA,NA,NA,NA
2018,37,175,all,All,NA,NA,NA,NA
2018,37,175,income,"$50,000 or More",NA,NA,NA,NA
2018,37,175,income,"Less than $50,000",NA,NA,NA,NA
2018,37,177,all,All,NA,NA,NA,NA
2018,37,177,income,"$50,000 or More",NA,NA,NA,NA
2018,37,177,income,"Less than $50,000",NA,NA,NA,NA
2018,37,179,all,All,0.4821287622522802,0.39780224462413305,0.5664552798804273,1
2018,37,179,income,"$50,000 or More",0.5664923213141715,0.4740162010593494,0.6589684415689936,1
2018,37,179,income,"Less than $50,000",0.2888274422389262,0.1654548612933845,0.4122000231844679,1
2018,37,181,all,All,0.31643002028397565,0.2083572726308564,0.4245027679370949,2
2018,37,181,income,"$50,000 or More",NA,NA,NA,NA
2018,37,181,income,"Less than $50,000",NA,NA,NA,NA
2018,37,183,all,All,0.5212586900841566,0.48738956801980793,0.5551278121485053,1
2018,37,183,income,"$50,000 or More",0.5996816553919618,0.5620842598133367,0.637279050970587,1
2018,37,183,income,"Less than $50,000",0.3030722391364517,0.23016362024837117,0.37598085802453224,1
2018,37,185,all,All,NA,NA,NA,NA
2018,37,185,income,"$50,000 or More",NA,NA,NA,NA
2018,37,185,income,"Less than $50,000",NA,NA,NA,NA
2018,37,187,all,All,NA,NA,NA,NA
2018,37,187,income,"$50,000 or More",NA,NA,NA,NA
2018,37,187,income,"Less than $50,000",NA,NA,NA,NA
2018,37,189,all,All,0.39102564102564097,0.2870307741634332,0.49502050788784874,2
2018,37,189,income,"$50,000 or More",NA,NA,NA,NA
2018,37,189,income,"Less than $50,000",NA,NA,NA,NA
2018,37,191,all,All,0.2922279792746114,0.19775958311340328,0.3866963754358196,1
2018,37,191,income,"$50,000 or More",0.3502581755593804,0.19028661782970535,0.5102297332890554,1
2018,37,191,income,"Less than $50,000",0.2533179457587998,0.14620654625951246,0.3604293452580871,1
2018,37,193,all,All,0.32780784844384303,0.2282924772415017,0.4273232196461843,2
2018,37,193,income,"$50,000 or More",0.3689655172413793,0.23697153821160255,0.5009594962711561,2
2018,37,193,income,"Less than $50,000",NA,NA,NA,NA
2018,37,195,all,All,0.47688243064729186,0.3666843056871989,0.5870805556073849,1
2018,37,195,income,"$50,000 or More",0.5449330783938814,0.369184668466227,0.7206814883215358,1
2018,37,195,income,"Less than $50,000",0.4409687184661958,0.29991411266856527,0.5820233242638263,1
2018,37,197,all,All,0.300587084148728,0.21391677866617664,0.3872573896312793,2
2018,37,197,income,"$50,000 or More",NA,NA,NA,NA
2018,37,197,income,"Less than $50,000",NA,NA,NA,NA
2018,37,199,all,All,NA,NA,NA,NA
2018,37,199,income,"$50,000 or More",NA,NA,NA,NA
2018,37,199,income,"Less than $50,000",NA,NA,NA,NA
2018,38,001,all,All,NA,NA,NA,NA
2018,38,001,income,"$50,000 or More",NA,NA,NA,NA
2018,38,001,income,"Less than $50,000",NA,NA,NA,NA
2018,38,003,all,All,NA,NA,NA,NA
2018,38,003,income,"$50,000 or More",NA,NA,NA,NA
2018,38,003,income,"Less than $50,000",NA,NA,NA,NA
2018,38,005,all,All,NA,NA,NA,NA
2018,38,005,income,"$50,000 or More",NA,NA,NA,NA
2018,38,005,income,"Less than $50,000",NA,NA,NA,NA
2018,38,007,all,All,NA,NA,NA,NA
2018,38,007,income,"$50,000 or More",NA,NA,NA,NA
2018,38,007,income,"Less than $50,000",NA,NA,NA,NA
2018,38,009,all,All,NA,NA,NA,NA
2018,38,009,income,"$50,000 or More",NA,NA,NA,NA
2018,38,009,income,"Less than $50,000",NA,NA,NA,NA
2018,38,011,all,All,NA,NA,NA,NA
2018,38,011,income,"$50,000 or More",NA,NA,NA,NA
2018,38,011,income,"Less than $50,000",NA,NA,NA,NA
2018,38,013,all,All,NA,NA,NA,NA
2018,38,013,income,"$50,000 or More",NA,NA,NA,NA
2018,38,013,income,"Less than $50,000",NA,NA,NA,NA
2018,38,015,all,All,0.24197384066587396,0.15817733144623453,0.3257703498855134,2
2018,38,015,income,"$50,000 or More",0.28523489932885904,0.18547329973121013,0.38499649892650795,2
2018,38,015,income,"Less than $50,000",NA,NA,NA,NA
2018,38,017,all,All,0.37953508581359985,0.25556773868029786,0.5035024329469019,1
2018,38,017,income,"$50,000 or More",0.4496606334841629,0.3221316626809174,0.5771896042874084,1
2018,38,017,income,"Less than $50,000",NA,NA,NA,NA
2018,38,019,all,All,NA,NA,NA,NA
2018,38,019,income,"$50,000 or More",NA,NA,NA,NA
2018,38,019,income,"Less than $50,000",NA,NA,NA,NA
2018,38,021,all,All,NA,NA,NA,NA
2018,38,021,income,"$50,000 or More",NA,NA,NA,NA
2018,38,021,income,"Less than $50,000",NA,NA,NA,NA
2018,38,023,all,All,NA,NA,NA,NA
2018,38,023,income,"$50,000 or More",NA,NA,NA,NA
2018,38,023,income,"Less than $50,000",NA,NA,NA,NA
2018,38,025,all,All,NA,NA,NA,NA
2018,38,025,income,"$50,000 or More",NA,NA,NA,NA
2018,38,025,income,"Less than $50,000",NA,NA,NA,NA
2018,38,027,all,All,NA,NA,NA,NA
2018,38,027,income,"$50,000 or More",NA,NA,NA,NA
2018,38,027,income,"Less than $50,000",NA,NA,NA,NA
2018,38,029,all,All,NA,NA,NA,NA
2018,38,029,income,"$50,000 or More",NA,NA,NA,NA
2018,38,029,income,"Less than $50,000",NA,NA,NA,NA
2018,38,031,all,All,NA,NA,NA,NA
2018,38,031,income,"$50,000 or More",NA,NA,NA,NA
2018,38,031,income,"Less than $50,000",NA,NA,NA,NA
2018,38,033,all,All,NA,NA,NA,NA
2018,38,033,income,"$50,000 or More",NA,NA,NA,NA
2018,38,033,income,"Less than $50,000",NA,NA,NA,NA
2018,38,035,all,All,0.3056974459724951,0.21513551736464223,0.39625937458034793,2
2018,38,035,income,"$50,000 or More",0.27637444279346207,0.18772312306080485,0.3650257625261193,2
2018,38,035,income,"Less than $50,000",NA,NA,NA,NA
2018,38,037,all,All,NA,NA,NA,NA
2018,38,037,income,"$50,000 or More",NA,NA,NA,NA
2018,38,037,income,"Less than $50,000",NA,NA,NA,NA
2018,38,039,all,All,NA,NA,NA,NA
2018,38,039,income,"$50,000 or More",NA,NA,NA,NA
2018,38,039,income,"Less than $50,000",NA,NA,NA,NA
2018,38,041,all,All,NA,NA,NA,NA
2018,38,041,income,"$50,000 or More",NA,NA,NA,NA
2018,38,041,income,"Less than $50,000",NA,NA,NA,NA
2018,38,043,all,All,NA,NA,NA,NA
2018,38,043,income,"$50,000 or More",NA,NA,NA,NA
2018,38,043,income,"Less than $50,000",NA,NA,NA,NA
2018,38,045,all,All,NA,NA,NA,NA
2018,38,045,income,"$50,000 or More",NA,NA,NA,NA
2018,38,045,income,"Less than $50,000",NA,NA,NA,NA
2018,38,047,all,All,NA,NA,NA,NA
2018,38,047,income,"$50,000 or More",NA,NA,NA,NA
2018,38,047,income,"Less than $50,000",NA,NA,NA,NA
2018,38,049,all,All,NA,NA,NA,NA
2018,38,049,income,"$50,000 or More",NA,NA,NA,NA
2018,38,049,income,"Less than $50,000",NA,NA,NA,NA
2018,38,051,all,All,NA,NA,NA,NA
2018,38,051,income,"$50,000 or More",NA,NA,NA,NA
2018,38,051,income,"Less than $50,000",NA,NA,NA,NA
2018,38,053,all,All,NA,NA,NA,NA
2018,38,053,income,"$50,000 or More",NA,NA,NA,NA
2018,38,053,income,"Less than $50,000",NA,NA,NA,NA
2018,38,055,all,All,NA,NA,NA,NA
2018,38,055,income,"$50,000 or More",NA,NA,NA,NA
2018,38,055,income,"Less than $50,000",NA,NA,NA,NA
2018,38,057,all,All,NA,NA,NA,NA
2018,38,057,income,"$50,000 or More",NA,NA,NA,NA
2018,38,057,income,"Less than $50,000",NA,NA,NA,NA
2018,38,059,all,All,0.24197384066587396,0.15817733144623453,0.3257703498855134,3
2018,38,059,income,"$50,000 or More",NA,NA,NA,NA
2018,38,059,income,"Less than $50,000",NA,NA,NA,NA
2018,38,061,all,All,NA,NA,NA,NA
2018,38,061,income,"$50,000 or More",NA,NA,NA,NA
2018,38,061,income,"Less than $50,000",NA,NA,NA,NA
2018,38,063,all,All,NA,NA,NA,NA
2018,38,063,income,"$50,000 or More",NA,NA,NA,NA
2018,38,063,income,"Less than $50,000",NA,NA,NA,NA
2018,38,065,all,All,NA,NA,NA,NA
2018,38,065,income,"$50,000 or More",NA,NA,NA,NA
2018,38,065,income,"Less than $50,000",NA,NA,NA,NA
2018,38,067,all,All,NA,NA,NA,NA
2018,38,067,income,"$50,000 or More",NA,NA,NA,NA
2018,38,067,income,"Less than $50,000",NA,NA,NA,NA
2018,38,069,all,All,NA,NA,NA,NA
2018,38,069,income,"$50,000 or More",NA,NA,NA,NA
2018,38,069,income,"Less than $50,000",NA,NA,NA,NA
2018,38,071,all,All,NA,NA,NA,NA
2018,38,071,income,"$50,000 or More",NA,NA,NA,NA
2018,38,071,income,"Less than $50,000",NA,NA,NA,NA
2018,38,073,all,All,NA,NA,NA,NA
2018,38,073,income,"$50,000 or More",NA,NA,NA,NA
2018,38,073,income,"Less than $50,000",NA,NA,NA,NA
2018,38,075,all,All,NA,NA,NA,NA
2018,38,075,income,"$50,000 or More",NA,NA,NA,NA
2018,38,075,income,"Less than $50,000",NA,NA,NA,NA
2018,38,077,all,All,NA,NA,NA,NA
2018,38,077,income,"$50,000 or More",NA,NA,NA,NA
2018,38,077,income,"Less than $50,000",NA,NA,NA,NA
2018,38,079,all,All,NA,NA,NA,NA
2018,38,079,income,"$50,000 or More",NA,NA,NA,NA
2018,38,079,income,"Less than $50,000",NA,NA,NA,NA
2018,38,081,all,All,NA,NA,NA,NA
2018,38,081,income,"$50,000 or More",NA,NA,NA,NA
2018,38,081,income,"Less than $50,000",NA,NA,NA,NA
2018,38,083,all,All,NA,NA,NA,NA
2018,38,083,income,"$50,000 or More",NA,NA,NA,NA
2018,38,083,income,"Less than $50,000",NA,NA,NA,NA
2018,38,085,all,All,NA,NA,NA,NA
2018,38,085,income,"$50,000 or More",NA,NA,NA,NA
2018,38,085,income,"Less than $50,000",NA,NA,NA,NA
2018,38,087,all,All,NA,NA,NA,NA
2018,38,087,income,"$50,000 or More",NA,NA,NA,NA
2018,38,087,income,"Less than $50,000",NA,NA,NA,NA
2018,38,089,all,All,0.3399477806788511,0.2528802214284121,0.42701533992929014,3
2018,38,089,income,"$50,000 or More",NA,NA,NA,NA
2018,38,089,income,"Less than $50,000",NA,NA,NA,NA
2018,38,091,all,All,NA,NA,NA,NA
2018,38,091,income,"$50,000 or More",NA,NA,NA,NA
2018,38,091,income,"Less than $50,000",NA,NA,NA,NA
2018,38,093,all,All,0.22671941570298235,0.1661849790143013,0.2872538523916634,3
2018,38,093,income,"$50,000 or More",NA,NA,NA,NA
2018,38,093,income,"Less than $50,000",NA,NA,NA,NA
2018,38,095,all,All,NA,NA,NA,NA
2018,38,095,income,"$50,000 or More",NA,NA,NA,NA
2018,38,095,income,"Less than $50,000",NA,NA,NA,NA
2018,38,097,all,All,NA,NA,NA,NA
2018,38,097,income,"$50,000 or More",NA,NA,NA,NA
2018,38,097,income,"Less than $50,000",NA,NA,NA,NA
2018,38,099,all,All,NA,NA,NA,NA
2018,38,099,income,"$50,000 or More",NA,NA,NA,NA
2018,38,099,income,"Less than $50,000",NA,NA,NA,NA
2018,38,101,all,All,0.33994778067885123,0.25288022142841216,0.4270153399292903,2
2018,38,101,income,"$50,000 or More",0.32752376641014036,0.23610421434542064,0.4189433184748601,2
2018,38,101,income,"Less than $50,000",NA,NA,NA,NA
2018,38,103,all,All,NA,NA,NA,NA
2018,38,103,income,"$50,000 or More",NA,NA,NA,NA
2018,38,103,income,"Less than $50,000",NA,NA,NA,NA
2018,38,105,all,All,0.3399477806788512,0.25288022142841216,0.4270153399292902,3
2018,38,105,income,"$50,000 or More",NA,NA,NA,NA
2018,38,105,income,"Less than $50,000",NA,NA,NA,NA
2018,39,001,all,All,0.3384994716449454,0.25415379659450066,0.4228451466953902,3
2018,39,001,income,"$50,000 or More",NA,NA,NA,NA
2018,39,001,income,"Less than $50,000",NA,NA,NA,NA
