"year","state","place","share_digital_access","share_digital_access_quality"
2021,"20","53775",0.86590678719168,2
2021,"20","71000",0.565519393709999,3
2021,"20","79000",0.665009133568611,2
2021,"21","46027",0.744578295301313,1
2021,"21","48006",0.70674327476516,2
2021,"22","05000",0.655864793447328,3
2021,"22","40735",0.711676165179052,2
2021,"22","41155",0.545410139801246,2
2021,"22","55000",0.601416464968356,3
2021,"22","70000",0.505541279600662,3
2021,"24","04000",0.595691161818271,2
2021,"24","30325",0.802253332808998,2
2021,"25","07000",0.749197270943131,2
2021,"25","09000",0.690814817899756,2
2021,"25","11000",0.823848295204806,3
2021,"25","23000",0.59725628767408,2
2021,"25","34550",0.692326104011808,2
2021,"25","37000",0.669126167671751,3
2021,"25","37490",0.671449002292797,1
2021,"25","45000",0.610582799842542,3
2021,"25","45560",0.875105967024792,2
2021,"25","55745",0.788708345842089,1
2021,"25","62535",0.789834845312864,2
2021,"25","67000",0.563879747703277,3
2021,"25","82000",0.657019548108657,3
2021,"26","03000",0.851210017220293,3
2021,"26","21000",0.693919524671718,3
2021,"26","22000",0.490495194004361,1
2021,"26","27440",0.76835628556716,2
2021,"26","29000",0.5030495026054,3
2021,"26","34000",0.696643153364876,1
2021,"26","46000",0.661539105840299,3
2021,"26","49000",0.785342662360962,2
2021,"26","69035",0.846017626441177,2
2021,"26","74900",0.76835628556716,2
2021,"26","76460",0.75104148330693,1
2021,"26","80700",0.848261122984263,2
2021,"26","84000",0.677858579606994,2
2021,"26","86000",0.654568230362793,2
2021,"26","88940",0.691886399255981,2
2021,"27","06616",0.769659116562571,2
2021,"27","07966",0.813018260908967,2
2021,"27","17000",0.705487352423936,3
2021,"27","43000",0.73476466038434,2
2021,"27","51730",0.871056748066394,2
2021,"27","54880",0.739394220798316,2
2021,"27","58000",0.702830030793948,1
2021,"27","71428",0.851333403604933,2
2021,"28","36000",0.568135396905089,3
2021,"29","15670",0.75425710885889,2
2021,"29","35000",0.685968094921851,3
2021,"29","38000",0.655154867429096,1
2021,"29","41348",0.826331394210695,1
2021,"29","54074",0.830674806124157,2
2021,"29","65000",0.617462556440009,3
2021,"29","70000",0.590557673064958,3
2021,"30","06550",0.717693756232082,1
2021,"31","28000",0.767927878876316,3
2021,"31","37000",0.73561105578498,3
2021,"32","31900",0.809916915639136,1
2021,"32","40000",0.665530088849764,2
2021,"32","51800",0.733582727208147,1
2021,"32","60600",0.720515719935721,1
2021,"32","68400",0.719310261867347,2
2021,"33","45140",0.732417639161417,1
2021,"33","50260",0.821580569415908,2
2021,"34","13690",0.690272129024922,2
2021,"34","21000",0.518487622311404,3
2021,"34","36000",0.74898249685326,3
2021,"34","51000",0.530736845942153,3
2021,"34","57000",0.595299893362307,2
2021,"34","74000",0.566610794502179,2
2021,"35","02000",0.681212495395442,2
2021,"35","39380",0.664775456013033,1
2021,"35","63460",0.655473708875862,2
2021,"35","70500",0.644573007774538,2
2021,"36","01000",0.687974207415368,3
2021,"36","11000",0.639823833319217,2
2021,"36","50617",0.67474496537872,2
2021,"36","51000",0.690391771187337,1
2021,"36","63000",0.609964610459564,3
2021,"36","73000",0.576913653704806,3
2021,"36","84000",0.690249085697341,2
2021,"37","02140",0.681641858247356,2
2021,"37","10740",0.879236316943825,2
2021,"37","12000",0.768664901362534,2
2021,"37","14100",0.755175556425603,2
2021,"37","19000",0.741067181048773,3
2021,"37","22920",0.693345774512331,1
2021,"37","25580",0.666394452317119,2
2021,"37","28000",0.694556838927555,2
2021,"37","28080",0.587229735428909,2
2021,"37","31400",0.679925992098837,2
2021,"37","55000",0.791872417609493,3
2021,"37","74440",0.752249345590789,2
2021,"37","75000",0.646365753537784,3
2021,"38","25700",0.712145889172448,2
2021,"39","01000",0.63991606734134,3
2021,"39","15000",0.655371617415046,2
2021,"39","16000",0.528199779381279,3
2021,"39","18000",0.749974934217611,2
2021,"39","21000",0.579540134888725,3
2021,"39","61000",0.708105560791706,3
2021,"39","77000",0.627263065987762,3
2021,"40","09050",0.736063992738221,2
2021,"40","23200",0.758056672286344,2
2021,"40","41850",0.602878824704961,1
2021,"40","52500",0.724681377126747,2
2021,"40","55000",0.653048835807192,3
2021,"40","75000",0.690373550771772,3
2021,"41","05350",0.829792798663418,2
2021,"41","05800",0.735333417370478,2
2021,"41","23850",0.754002947149195,2
2021,"41","31250",0.737210539062031,2
2021,"41","34100",0.835865631329627,1
2021,"41","47000",0.708343659916745,2
2021,"41","59000",0.783356571837155,2
2021,"41","64900",0.720607697595277,2
2021,"42","02000",0.573601027094032,3
2021,"42","06088",0.72579388987671,2
2021,"42","24000",0.611540024380333,3
2021,"42","60000",0.644976701098211,1
2021,"42","61000",0.717467056086505,2
2021,"42","63624",0.592000147598753,2
2021,"42","69000",0.657322976471913,3
2021,"44","19180",0.71129233426077,2
2021,"44","54640",0.685040340807912,2
2021,"44","59000",0.642767887332226,3
2021,"44","74300",0.766215481550664,2
2021,"45","13330",0.707513349813263,2
2021,"45","16000",0.697059458787399,3
2021,"45","48535",0.6430781839506,2
2021,"45","50875",0.619421055944508,2
2021,"46","59020",0.749834042545293,1
2021,"47","14000",0.685599972525407,3
2021,"47","15160",0.735185095454986,2
2021,"47","27740",0.84958563374008,3
2021,"47","40000",0.630327077272297,3
2021,"47","48000",0.539266851535534,2
2021,"47","51560",0.755673373517122,2
2021,"47","52006",0.729180420134662,1
2021,"48","01000",0.652326231500837,3
2021,"48","01924",0.853896650647493,2
2021,"48","03000",0.626188051537878,3
2021,"48","04000",0.733513956285401,3
2021,"48","05000",0.784740094833227,2
2021,"48","06128",0.583374995262426,2
2021,"48","07000",0.554501129951379,3
2021,"48","10768",0.344473362890545,1
2021,"48","10912",0.664661708081219,2
2021,"48","13024",0.802885258897204,2
2021,"48","13552",0.847413951920561,3
2021,"48","15976",0.664661708081219,2
2021,"48","16432",0.668906126500775,3
2021,"48","17000",0.630354418053837,2
2021,"48","19000",0.645294025961459,2
2021,"48","19972",0.771614481451108,2
2021,"48","22660",0.570207519957811,2
2021,"48","24000",0.601105730292087,2
2021,"48","26232",0.907849255995945,2
2021,"48","27000",0.693390657153229,2
2021,"48","27684",0.881563171329948,2
2021,"48","29000",0.719336974924415,3
2021,"48","30464",0.677243491573219,2
2021,"48","35000",0.651841103657642,2
2021,"48","37000",0.667843010872686,3
2021,"48","39148",0.720214023908756,1
2021,"48","41464",0.566825530381785,1
2021,"48","41980",0.805103090280433,2
2021,"48","42508",0.795170985488915,1
2021,"48","43888",0.589338675108684,2
2021,"48","45000",0.636714919091882,3
2021,"48","45384",0.616639960015627,1
2021,"48","45744",0.825563959914202,1
2021,"48","47892",0.672846984552346,2
2021,"48","48072",0.631830063301105,1
2021,"48","48768",0.582267308234399,2
2021,"48","50820",0.781256453566753,2
2021,"48","53388",0.578770530684841,2
2021,"48","56000",0.630761489495176,3
2021,"48","56348",0.844735133842976,2
2021,"48","57200",0.464258723581685,2
2021,"48","58016",0.860293755847244,1
2021,"48","61796",0.789769746781314,2
2021,"48","63500",0.870624877833588,2
2021,"48","64472",0.626567590485116,1
2021,"48","65000",0.653791171931596,2
2021,"48","70808",0.835552415751069,2
2021,"48","72176",0.654261850263002,2
2021,"48","74144",0.459034836312874,1
2021,"48","76000",0.546015424786109,1
2021,"48","79000",0.604384198617483,3
2021,"49","43660",0.815472779369627,3
2021,"49","44320",0.8158238461725,3
2021,"49","55980",0.722208721131625,2
2021,"49","57300",0.804803413007677,2
2021,"49","62470",0.681192869507121,1
2021,"49","65330",0.684604982322368,2
2021,"49","67000",0.739470472500446,3
2021,"49","67440",0.80830557490717,2
2021,"49","70850",0.802366994993677,3
2021,"49","82950",0.824264331668125,2
2021,"49","83470",0.695839229468589,2
2021,"51","01000",0.795820758784221,3
2021,"51","16000",0.755317007715532,3
2021,"51","35000",0.71107848023593,3
2021,"51","47672",0.580987909920116,2
2021,"51","56000",0.619580316948566,2
2021,"51","57000",0.640772577640151,2
2021,"51","64000",0.570506951689484,3
2021,"51","67000",0.65794645771174,3
2021,"51","68000",0.61162399220342,3
2021,"51","76432",0.598180163785259,2
2021,"51","82000",0.805235300431003,2
2021,"53","03180",0.76540459942894,2
2021,"53","05210",0.890335890179191,1
2021,"53","05280",0.74903466310577,2
2021,"53","22640",0.766297850108676,2
2021,"53","23515",0.74385757891882,2
2021,"53","35275",0.740094552003602,2
2021,"53","35415",0.783992522675722,1
2021,"53","35940",0.894698427501703,2
2021,"53","53545",0.72751122958545,2
2021,"53","57745",0.80189205598287,2
2021,"53","63000",0.829623317881454,2
2021,"53","67000",0.733095916289163,3
2021,"53","67167",0.722029665633384,2
2021,"53","70000",0.731879318695481,3
2021,"53","74060",0.777308727978086,1
2021,"53","80010",0.637403464419069,2
2021,"55","02375",0.704489302423806,3
2021,"55","31000",0.707034137760407,2
2021,"55","39225",0.719678800206442,2
2021,"55","48000",0.78832466261022,3
2021,"55","53000",0.593637366182848,2
2021,"55","66000",0.697524069786566,3
2023,"01","03076",0.701463859120892,2
2023,"01","07000",0.585243899957137,2
2023,"01","35896",0.787142670653235,3
2023,"01","37000",0.760615669341373,2
2023,"01","50000",0.586688001503872,2
2023,"01","51000",0.679469971576574,1
2023,"01","77256",0.643687338171367,2
2023,"02","03000",0.749137835131828,1
2023,"04","04720",0.758693104627198,2
2023,"04","07940",0.744316331816269,2
2023,"04","12000",0.839287832230615,1
2023,"04","23620",0.632862309384438,2
2023,"04","27400",0.877592707111135,1
2023,"04","27820",0.688478154442133,1
2023,"04","28380",0.836247209022471,2
2023,"04","46000",0.753421505594276,1
2023,"04","54050",0.794164976752236,2
2023,"04","55000",0.72064212197693,1
2023,"04","65000",0.845525025621926,2
2023,"04","71510",0.775487713547517,1
2023,"04","73000",0.792713321963072,1
2023,"04","77000",0.686809958268715,1
2023,"04","85540",0.65065808878331,1
2023,"05","23290",0.720966364947773,1
2023,"05","24550",0.607924615929896,2
2023,"05","35710",0.592261734333543,2
2023,"05","41000",0.677357676933922,1
2023,"05","66080",0.673918812460651,2
2023,"06","00562",0.791970651919072,2
2023,"06","00884",0.735442713790133,2
2023,"06","02000",0.729550545894621,1
2023,"06","02252",0.763474211801508,1
2023,"06","02364",0.736962654543168,2
2023,"06","03526",0.686433119331812,1
2023,"06","04982",0.699397637898835,2
2023,"06","06000",0.839368053641958,1
2023,"06","08786",0.787308893244344,3
2023,"06","08954",0.799081237911025,1
2023,"06","11194",0.868556814109961,1
2023,"06","11530",0.755616408188272,1
2023,"06","13014",0.675402270933269,2
2023,"06","13210",0.809822818281954,2
2023,"06","13214",0.814838373908518,2
2023,"06","13392",0.783026417947394,1
2023,"06","13588",0.771029428597458,1
2023,"06","14218",0.776559177670619,1
2023,"06","15044",0.619075629852513,2
2023,"06","16000",0.841944028078195,2
2023,"06","16350",0.779427686546687,2
2023,"06","16532",0.794081730506712,2
2023,"06","17918",0.817968722744419,2
2023,"06","19766",0.728918257836282,1
2023,"06","21712",0.77665982609222,2
2023,"06","22020",0.821960426991157,1
2023,"06","22230",0.584371605511196,1
2023,"06","22804",0.705199041385672,1
2023,"06","23182",0.746487060160165,1
2023,"06","24638",0.851506472677283,2
2023,"06","24680",0.764238702512466,1
2023,"06","26000",0.881251613250757,1
2023,"06","27000",0.690978465463639,1
2023,"06","28000",0.770791694856862,2
2023,"06","29000",0.726604406021087,1
2023,"06","30000",0.737411005889668,1
2023,"06","32548",0.709658147782132,2
2023,"06","33000",0.773318426674004,1
2023,"06","33182",0.706898756641188,2
2023,"06","33434",0.737153145449226,2
2023,"06","36000",0.819894018231517,1
2023,"06","36448",0.655685755351504,2
2023,"06","36546",0.699102310241234,1
2023,"06","36770",0.858257768490633,1
2023,"06","37692",0.774913248509654,2
2023,"06","39496",0.861288854384557,2
2023,"06","39892",0.805622570032898,2
2023,"06","40130",0.695204787830288,1
2023,"06","41992",0.885029438573153,2
2023,"06","43000",0.747155071294808,1
2023,"06","44000",0.731908917128919,1
2023,"06","45484",0.758293621606285,2
2023,"06","46842",0.757967481378461,1
2023,"06","46898",0.684048673322411,2
2023,"06","47766",0.868592127021277,2
2023,"06","48256",0.863233980863507,2
2023,"06","48354",0.677661971180162,1
2023,"06","49270",0.771203691720876,1
2023,"06","49670",0.878399857750155,2
2023,"06","50076",0.847481553626898,2
2023,"06","50258",0.738598151541389,2
2023,"06","51182",0.830594156411938,2
2023,"06","52526",0.733377294208155,1
2023,"06","53000",0.747527125113322,1
2023,"06","53322",0.818089973102717,2
2023,"06","53896",0.731789172535211,1
2023,"06","53980",0.803919602590712,2
2023,"06","54652",0.767782658399149,1
2023,"06","55156",0.691666015295155,1
2023,"06","56000",0.784260128341027,1
2023,"06","56700",0.735705184006064,2
2023,"06","57456",0.731518392480959,2
2023,"06","57792",0.880661859863191,2
2023,"06","58072",0.672982623184956,1
2023,"06","59444",0.777243502686933,2
2023,"06","59451",0.784456870663767,1
2023,"06","59920",0.651131880124241,2
2023,"06","60102",0.85366449599351,2
2023,"06","60466",0.726956406948612,2
2023,"06","60620",0.708181585513971,2
2023,"06","62000",0.76711860847825,1
2023,"06","62938",0.819519715851608,1
2023,"06","64000",0.761186615224116,1
2023,"06","64224",0.621639799071019,1
2023,"06","65000",0.613693003842864,2
2023,"06","65042",0.782746293814172,1
2023,"06","66000",0.813443042179304,1
2023,"06","67000",0.80332660512006,1
2023,"06","68000",0.822492319144487,1
2023,"06","68084",0.791949022186435,2
2023,"06","68196",0.783582299085593,2
2023,"06","68252",0.845177589575985,2
2023,"06","68378",0.902757851107923,2
2023,"06","69000",0.697349108932417,1
2023,"06","69070",0.797165084388186,2
2023,"06","69084",0.86008821427751,1
2023,"06","69088",0.817986139054468,1
2023,"06","69196",0.72210009102274,2
2023,"06","70000",0.832075745789295,1
2023,"06","70098",0.772749326427534,1
2023,"06","72016",0.808755099790495,1
2023,"06","73080",0.640493388687577,2
2023,"06","75000",0.684302480269589,1
2023,"06","77000",0.875720970391628,1
2023,"06","78120",0.845266269042695,1
2023,"06","78582",0.828950755383974,1
2023,"06","80000",0.823103731515818,1
2023,"06","80238",0.800435199802596,2
2023,"06","80854",0.801728955390054,2
2023,"06","81344",0.756732804884053,2
2023,"06","81554",0.778245545329939,2
2023,"06","81666",0.709946677079491,1
2023,"06","82590",0.740591322901973,2
2023,"06","82954",0.727256266849073,1
2023,"06","82996",0.817834554136147,2
2023,"06","84200",0.756316243697874,2
2023,"06","84550",0.747672981825082,2
2023,"06","85292",0.719425848438088,2
2023,"08","03455",0.824815918461305,2
2023,"08","04000",0.761993024354304,1
2023,"08","07850",0.838225979569578,1
2023,"08","12815",0.878395553393684,2
2023,"08","16000",0.808885207933366,1
2023,"08","20000",0.784112895618766,1
2023,"08","27425",0.797121362684212,2
2023,"08","32155",0.692621913713507,1
2023,"08","43000",0.808562132796134,2
2023,"08","45970",0.820666073897801,1
2023,"08","46465",0.764503330544536,2
2023,"08","62000",0.654711154073223,2
2023,"08","77290",0.775894159196753,2
2023,"08","83835",0.770219532112403,2
2023,"09","08000",0.614875943710698,1
2023,"09","18430",0.797253382282956,2
2023,"09","37000",0.541766109785203,1
2023,"09","52000",0.689384721936245,1
2023,"09","55990",0.796170448256779,1
2023,"09","73000",0.812553595093938,2
2023,"09","80000",0.598102780557852,1
2023,"11","50000",0.769487213775474,1
2023,"12","07300",0.807360397579161,1
2023,"12","07875",0.741591556971232,2
2023,"12","10275",0.74684181525571,1
2023,"12","12875",0.701014758941945,2
2023,"12","14400",0.824314287330437,1
2023,"12","16475",0.840245988417803,2
2023,"12","16725",0.704371593186841,1
2023,"12","17200",0.703545256486433,2
2023,"12","17935",0.702149943269427,1
2023,"12","24000",0.739404573349565,1
2023,"12","24125",0.670048843454098,2
2023,"12","25175",0.702945440997359,1
2023,"12","30000",0.638304724102858,1
2023,"12","32000",0.745021879905468,2
2023,"12","32275",0.649113176945038,2
2023,"12","35000",0.694261287408306,1
2023,"12","36950",0.728599174160696,2
2023,"12","38250",0.684194132262194,2
2023,"12","39425",0.697280209896074,2
2023,"12","43975",0.772928628847195,2
2023,"12","45000",0.634135644214748,1
2023,"12","45025",0.728098247859829,1
2023,"12","45060",0.605558259605754,2
2023,"12","45975",0.722578368877345,1
2023,"12","49675",0.78343992472693,2
2023,"12","53000",0.735586217205557,2
2023,"12","54000",0.768990847591894,1
2023,"12","54200",0.659972960076348,1
2023,"12","55775",0.749699461065939,1
2023,"12","57425",0.789897925145519,2
2023,"12","58050",0.724520034737376,1
2023,"12","58715",0.776316490915737,1
2023,"12","63000",0.765690226002681,1
2023,"12","69700",0.788516068820939,2
2023,"12","70600",0.744460858865942,1
2023,"12","71000",0.718897485061406,1
2023,"12","76600",0.683743236142153,2
2023,"13","03440",0.748029024574879,1
2023,"13","04000",0.760152666233558,1
2023,"13","04204",0.622201119192586,1
2023,"13","19000",0.646120464986606,1
2023,"13","42425",0.899897092835951,2
2023,"13","49008",0.650653485254692,1
2023,"13","67284",0.89061525824836,2
2023,"13","68516",0.845752045104473,1
2023,"13","69000",0.712917151179241,2
2023,"13","72122",0.748800879959481,2
2023,"13","80508",0.737502552515001,2
2023,"15","71550",0.720263375416741,1
2023,"16","08830",0.7924820806576,2
2023,"16","52120",0.815718112851316,2
2023,"16","56260",0.742519637085199,2
2023,"17","02154",0.778462249877529,3
2023,"17","03012",0.766366658773248,2
2023,"17","06613",0.703160515990792,2
2023,"17","12385",0.724073708271016,2
2023,"17","14000",0.693585466978501,1
2023,"17","14351",0.686871588623959,2
2023,"17","23074",0.76325422146632,2
2023,"17","24582",0.800447149004841,2
2023,"17","38570",0.726636560962845,2
2023,"17","51622",0.85666577987232,2
2023,"17","59000",0.67394971066767,2
2023,"17","65000",0.629229922629037,1
2023,"17","68003",0.816754587334981,2
2023,"17","72000",0.624285205836991,2
2023,"17","79293",0.649876019623625,2
2023,"18","05860",0.750171632568996,2
2023,"18","10342",0.849964036508829,2
2023,"18","22000",0.680423321545616,2
2023,"18","23278",0.844601247382067,2
2023,"18","25000",0.703197849898769,1
2023,"18","31000",0.608981860737273,2
2023,"18","36003",0.686643059258115,1
2023,"18","71000",0.641741669334325,1
2023,"19","12000",0.737154270113048,1
2023,"19","19000",0.730536367889479,2
2023,"19","21000",0.655067582921765,1
2023,"19","73335",0.656830708661417,2
2023,"20","36000",0.629241370301427,1
2023,"20","38900",0.78365606039368,1
2023,"20","52575",0.8433868035338,2
2023,"20","53775",0.869903578591758,2
2023,"20","71000",0.596738876775934,1
2023,"20","79000",0.688340850110399,2
2023,"21","46027",0.750852672675288,1
2023,"21","48006",0.717632449825084,2
2023,"22","05000",0.643692761056376,1
2023,"22","40735",0.722775851105457,2
2023,"22","41155",0.580345802780647,2
2023,"22","55000",0.640822907261705,1
2023,"22","70000",0.568827455777973,1
2023,"24","04000",0.6184599055098,1
2023,"24","30325",0.804381209643102,2
2023,"25","07000",0.765928414357241,1
2023,"25","09000",0.685537770289245,1
2023,"25","11000",0.84600028230929,1
2023,"25","23000",0.655111300155962,2
2023,"25","34550",0.694906069364162,2
2023,"25","37000",0.702380671495647,1
2023,"25","37490",0.679320890013709,1
2023,"25","45000",0.684592446788196,2
2023,"25","45560",0.865365870639838,2
2023,"25","55745",0.796880273772202,1
2023,"25","62535",0.794036705953804,2
2023,"25","67000",0.57745581090859,1
2023,"25","82000",0.68603724917498,1
2023,"26","03000",0.847207409730303,1
2023,"26","21000",0.728004531255364,2
2023,"26","22000",0.543957189609561,1
2023,"26","27440",0.766878700902438,2
2023,"26","29000",0.56186684920302,1
2023,"26","34000",0.710682776446813,1
2023,"26","46000",0.692128993164372,1
2023,"26","49000",0.803123286702156,2
2023,"26","69035",0.853821047627401,2
2023,"26","74900",0.766878700902438,2
2023,"26","76460",0.758787713735483,1
2023,"26","80700",0.85471229210476,2
2023,"26","84000",0.695553593990688,1
2023,"26","86000",0.654563840040448,2
2023,"26","88940",0.71088552026888,2
2023,"27","06616",0.778695171396978,2
2023,"27","07966",0.829045605828911,2
2023,"27","17000",0.729644329080491,1
2023,"27","43000",0.759218275822564,1
2023,"27","51730",0.87099211918385,2
2023,"27","54880",0.76274239058654,2
2023,"27","58000",0.730772668546402,1
2023,"27","71428",0.822979692086503,2
2023,"28","36000",0.607833833854404,1
2023,"29","15670",0.739381985827358,1
2023,"29","35000",0.688927534661435,2
2023,"29","38000",0.693892831522843,1
2023,"29","41348",0.829703412958734,1
2023,"29","54074",0.837336653206585,2
2023,"29","65000",0.655008653513326,1
2023,"29","70000",0.627089408400645,2
2023,"30","06550",0.731546777567061,1
2023,"31","28000",0.773779741185155,1
2023,"31","37000",0.746831881728133,1
2023,"32","31900",0.807020962451472,1
2023,"32","40000",0.690589578966321,1
2023,"32","51800",0.739775508453602,1
2023,"32","60600",0.72961457410385,1
2023,"32","68400",0.735204961846174,2
2023,"33","45140",0.764683324587252,1
2023,"33","50260",0.802335928809789,1
2023,"34","13690",0.68142104337854,2
2023,"34","21000",0.545557466634735,1
2023,"34","36000",0.771554104538219,1
2023,"34","51000",0.565346203889299,1
2023,"34","57000",0.605156174529061,1
2023,"34","74000",0.59619155518759,2
2023,"35","02000",0.706228982993387,1
2023,"35","39380",0.696571465936592,1
2023,"35","63460",0.708975439981342,2
2023,"35","70500",0.670595304122758,2
2023,"36","01000",0.708698669021636,1
2023,"36","11000",0.660089168458122,1
2023,"36","50617",0.758796193848197,2
2023,"36","51000",0.699632754396354,1
2023,"36","63000",0.628014756107579,1
2023,"36","73000",0.622003677400854,1
2023,"36","84000",0.709162011173184,1
2023,"37","02140",0.719115183057925,2
2023,"37","10740",0.88071672439506,2
2023,"37","12000",0.786566980847238,1
2023,"37","14100",0.742421035566394,2
2023,"37","19000",0.784954185983299,1
2023,"37","22920",0.725488354400727,1
2023,"37","25580",0.699567816208495,2
2023,"37","28000",0.729718525436929,1
2023,"37","28080",0.624584491308375,2
2023,"37","31400",0.703382216959142,2
2023,"37","55000",0.79570370213629,1
2023,"37","74440",0.760665782951863,2
2023,"37","75000",0.689439543804626,1
2023,"38","25700",0.700706510426233,2
2023,"39","01000",0.667014826344258,1
2023,"39","15000",0.686371970965579,1
2023,"39","16000",0.574132933651422,1
2023,"39","18000",0.778706508015195,2
2023,"39","21000",0.626689337416848,1
2023,"39","61000",0.737477188931511,2
2023,"39","77000",0.645033568085425,1
2023,"40","09050",0.744669358802045,2
2023,"40","23200",0.776169749727965,2
2023,"40","41850",0.615172443285082,2
2023,"40","52500",0.742434277553722,1
2023,"40","55000",0.675359112976765,2
2023,"40","75000",0.689366105043965,2
2023,"41","05350",0.850634188212416,2
2023,"41","05800",0.786438437483455,1
2023,"41","23850",0.757339742324056,2
2023,"41","31250",0.762365399735182,2
2023,"41","34100",0.844344992850267,1
2023,"41","47000",0.74110324372644,2
2023,"41","59000",0.803771177367059,1
2023,"41","64900",0.74143281679449,2
2023,"42","02000",0.585916288364213,1
2023,"42","06088",0.740060854838247,2
2023,"42","24000",0.656704721808208,2
2023,"42","60000",0.679009357134105,1
2023,"42","61000",0.745148942811067,1
2023,"42","63624",0.611671048787613,2
2023,"42","69000",0.641893535916083,2
2023,"44","19180",0.726858877086495,2
2023,"44","54640",0.680174595356579,2
2023,"44","59000",0.666064596873978,1
2023,"44","74300",0.774177584097439,2
2023,"45","13330",0.704616868446382,2
2023,"45","16000",0.693372760755037,2
2023,"45","48535",0.721742844938061,1
2023,"45","50875",0.658886526209427,2
2023,"46","59020",0.763429249138592,1
2023,"47","14000",0.737077539218894,2
2023,"47","15160",0.774244782288354,1
2023,"47","27740",0.853341442046271,2
2023,"47","40000",0.679978048591081,2
2023,"47","48000",0.574781583437777,1
2023,"47","51560",0.762457246079633,1
2023,"47","52006",0.751250912475796,1
2023,"48","01000",0.675842916635533,1
2023,"48","01924",0.860054890506106,2
2023,"48","03000",0.663105553267503,1
2023,"48","04000",0.741080533350303,2
2023,"48","05000",0.80782760313815,1
2023,"48","06128",0.629798516013496,2
2023,"48","07000",0.595538218789287,1
2023,"48","10768",0.415481018902735,1
2023,"48","10912",0.679375649063714,2
2023,"48","13024",0.80540332245683,2
2023,"48","13552",0.855281054078322,3
2023,"48","15976",0.681248864176794,2
2023,"48","16432",0.736000613756293,3
2023,"48","17000",0.655731252803821,1
2023,"48","19000",0.688785169383625,1
2023,"48","19972",0.776767871974389,2
2023,"48","22660",0.643201236138884,2
2023,"48","24000",0.652649643584027,1
2023,"48","26232",0.907782779680136,2
2023,"48","27000",0.727100943751079,2
2023,"48","27684",0.896631475457621,2
2023,"48","29000",0.715429356584272,2
2023,"48","30464",0.712012611186159,2
2023,"48","35000",0.679372075975748,1
2023,"48","37000",0.67018221532515,1
2023,"48","39148",0.709346514077754,1
2023,"48","41464",0.630798951537991,1
2023,"48","41980",0.830026788084337,2
2023,"48","42508",0.804539948078325,1
2023,"48","43888",0.637082508034107,2
2023,"48","45000",0.66522690492441,1
2023,"48","45384",0.660540513230875,1
2023,"48","45744",0.854272064065464,1
2023,"48","47892",0.703179696887663,2
2023,"48","48072",0.652315694030251,1
2023,"48","48768",0.617242790075772,2
2023,"48","50820",0.806759609331928,2
2023,"48","53388",0.575557593766447,2
2023,"48","56000",0.665482072861042,1
2023,"48","56348",0.852179169046126,2
2023,"48","57200",0.584925989584669,2
2023,"48","58016",0.86318447621515,1
2023,"48","61796",0.79056152136339,2
2023,"48","63500",0.875043204631597,2
2023,"48","64472",0.646714251621721,1
2023,"48","65000",0.693624917971277,1
2023,"48","70808",0.817808817900206,2
2023,"48","72176",0.673630895853118,2
2023,"48","74144",0.465851081723579,1
2023,"48","76000",0.59224484242578,1
2023,"48","79000",0.64009400224788,1
2023,"49","43660",0.812681078539952,2
2023,"49","44320",0.841771985945118,3
2023,"49","55980",0.746877055743177,2
2023,"49","57300",0.814445139326718,2
2023,"49","62470",0.727022677395757,1
2023,"49","65330",0.728397644738022,2
2023,"49","67000",0.744935164809556,1
2023,"49","67440",0.812166918748481,2
2023,"49","70850",0.855244962313661,2
2023,"49","82950",0.821086824436491,1
2023,"49","83470",0.705333973758982,1
2023,"51","01000",0.781629484133831,1
2023,"51","16000",0.769093374833826,1
2023,"51","35000",0.743488049878767,1
2023,"51","47672",0.64092108891778,2
2023,"51","56000",0.680730362278688,1
2023,"51","57000",0.662668332345219,1
2023,"51","64000",0.619113573407202,1
2023,"51","67000",0.688599539869793,1
2023,"51","68000",0.632425915571708,2
2023,"51","76432",0.615590285514212,2
2023,"51","82000",0.817557383522711,1
2023,"53","03180",0.77336703683337,2
2023,"53","05210",0.890768256501672,1
2023,"53","05280",0.76974489693515,1
2023,"53","22640",0.769981810821793,2
2023,"53","23515",0.744991630691059,2
2023,"53","35275",0.755629818928423,2
2023,"53","35415",0.787141105889862,1
2023,"53","35940",0.883660689057831,2
2023,"53","53545",0.723334399489982,2
2023,"53","57745",0.800959171735336,2
2023,"53","63000",0.835722116308024,1
2023,"53","67000",0.751560926765171,1
2023,"53","67167",0.745195287264605,2
2023,"53","70000",0.770919389869059,1
2023,"53","74060",0.7884937878072,1
2023,"53","80010",0.676337200202247,2
2023,"55","02375",0.719743381573965,3
2023,"55","31000",0.707373515190554,1
2023,"55","39225",0.7368514438645,2
2023,"55","48000",0.80532181360486,2
2023,"55","53000",0.651948350270507,1
2023,"55","66000",0.713117344423517,2
