year,state,place,meps20_black,meps20_black_quality,meps20_hispanic,meps20_hispanic_quality,meps20_white,meps20_white_quality
2017,04,27400,0,1,0,1,0,1
2017,04,27820,.47258669,1,.46545172,1,.12983899,1
2017,04,28380,.20999999,1,.21108742,1,.083506636,1
2017,04,46000,.49771559,1,.5641982,1,.18907388,1
2017,04,54050,.29893237,1,.36054134,1,.096221469,1
2017,04,55000,.6776731,1,.79254109,1,.21328542,1
2017,04,65000,.10446247,1,.17959256,1,.016630059,1
2017,04,71510,.13583441,1,.13348384,1,.054126196,1
2017,04,73000,.38963267,1,.39746228,1,.1107161,1
2017,04,77000,.57527083,1,.64332855,1,.22553192,1
2017,04,85540,.59124088,1,.65512913,1,.41537783,1
2017,05,23290,.18996799,1,.16157556,1,.093568906,1
2017,05,24550,.81125438,1,.86531442,1,.48035231,1
2017,05,35710,.94772232,1,.85101742,1,.54007804,1
2017,05,41000,.73221016,1,.7252627,1,.3356286,1
2017,05,66080,.58941609,1,.69411105,1,.3828662,1
2017,06,00562,0,1,0,1,0,1
2017,06,00884,.94505495,1,.89132196,1,.87686568,1
2017,06,02000,.67236465,1,.74227244,1,.27877027,1
2017,06,02252,.50963914,1,.6295234,1,.4828355,1
2017,06,02364,.91181988,1,.81556505,1,.014771049,1
2017,06,03526,.79176033,1,.79700738,1,.41284165,1
2017,06,04982,.96737587,1,.98371691,1,.7631579,1
2017,06,06000,.025016036,1,.0023932988,1,.00025106705,1
2017,06,08786,.671875,1,.71393561,1,.4108108,1
2017,06,08954,.00243309,1,.0030245746,1,.00042182227,1
2017,06,11194,0,1,0,1,0,1
2017,06,11530,.93070918,1,.87090224,1,.78064513,1
2017,06,13014,.28611898,1,.35208508,1,.19175053,1
2017,06,13210,.32448378,1,.58514553,1,.33111784,1
2017,06,13214,.03929273,1,.010621062,1,.0023333333,1
2017,06,13392,.16648765,1,.38885206,1,.15805976,1
2017,06,13588,.69382024,1,.67530632,1,.50929594,1
2017,06,14218,.16691285,1,.19261187,1,.084861964,1
2017,06,15044,.99860954,1,.99983191,1,1,1
2017,06,16000,.35429448,1,.49278301,1,.10250391,1
2017,06,16350,.11586051,1,.31304908,1,.063349955,1
2017,06,16532,.42944786,1,.63697606,1,.2496879,1
2017,06,17918,.29032257,1,.41383609,1,.15262321,1
2017,06,19766,.44211996,1,.41013294,1,.30523255,1
2017,06,21712,.61141467,1,.50592065,1,.33513415,1
2017,06,22020,.030033637,1,.016807659,1,.0095561687,1
2017,06,22230,1,2,1,1,1,1
2017,06,22804,.487524,1,.65914309,1,.14181769,1
2017,06,23182,.36256218,1,.43510425,1,.14822912,1
2017,06,24638,0,1,0,1,0,1
2017,06,24680,.65807378,1,.85591191,1,.57019943,1
2017,06,26000,.03846154,1,.039117537,1,.024242423,1
2017,06,27000,.76526141,1,.80578786,1,.37025118,1
2017,06,28000,.22955975,1,.42231703,1,.077549875,1
2017,06,29000,.80263156,1,.91470891,1,.42211732,1
2017,06,30000,.4212766,1,.66232598,1,.44730428,1
2017,06,32548,.76418751,1,.7485593,1,.21473685,1
2017,06,33000,.4703669,1,.61337137,1,.33795917,1
2017,06,33182,.96857774,1,.96040499,1,.91960591,1
2017,06,33434,.9516257,1,.91792238,1,.89253539,1
2017,06,36000,.023255814,1,.10313841,1,.0031042129,1
2017,06,36448,.70149255,1,.77483112,1,.36316568,1
2017,06,36546,.90409422,1,.95561659,1,.5272727,1
2017,06,36770,0,1,0,1,0,1
2017,06,37692,.75862068,1,.93042254,1,.79464287,1
2017,06,39496,.049689442,1,.36154288,1,.054781199,1
2017,06,39892,.25137305,1,.36439323,1,.094348662,1
2017,06,40130,.86735564,1,.8185367,1,.57748508,1
2017,06,41992,.12195122,1,.21999529,1,.032585632,1
2017,06,43000,.70796245,1,.73012191,1,.14449297,1
2017,06,44000,.79138398,1,.91832411,1,.29949978,1
2017,06,45484,.18761726,1,.30919623,1,.19057703,1
2017,06,46842,.22860962,1,.2738924,1,.12758391,1
2017,06,46898,.96732026,1,.95179605,1,.81862605,1
2017,06,47766,.028037382,1,.098718554,1,.012635379,1
2017,06,48256,0,1,0,1,0,1
2017,06,48354,.71728694,1,.78587884,1,.53518993,1
2017,06,49270,.90704787,1,.94208109,1,.94668537,1
2017,06,49670,.0091743115,1,.087540716,1,.0067466265,1
2017,06,50076,0,1,0,1,0,1
2017,06,50258,.25301206,1,.34900147,1,.11898197,1
2017,06,51182,0,1,0,1,0,1
2017,06,52526,.91253644,1,.86097986,1,.84455961,1
2017,06,53000,.68994033,1,.87314135,1,.20114286,1
2017,06,53322,.38665655,1,.34701747,1,.10776103,1
2017,06,53896,.41234756,1,.79977828,1,.32783744,1
2017,06,53980,.42331287,1,.61724168,1,.20114185,1
2017,06,54652,.71730769,1,.79192811,1,.7712934,1
2017,06,55156,.83433849,1,.86361307,1,.52561307,1
2017,06,56000,.23094271,1,.32978722,1,.10082385,1
2017,06,56700,.96093327,1,.94617963,1,.96375269,1
2017,06,57456,.63022178,1,.68239897,1,.65360504,1
2017,06,57792,0,1,0,1,0,1
2017,06,58072,.79445016,1,.89757317,1,.56570715,1
2017,06,59444,.8458904,1,.88214785,1,.6761269,1
2017,06,59451,.23098996,1,.29263914,1,.10153483,1
2017,06,59920,.56078434,1,.49243772,1,.37508622,1
2017,06,60102,.20645161,1,.28659964,1,.041747574,1
2017,06,60466,1,1,1,1,1,1
2017,06,60620,.75211376,1,.80941802,1,.38567838,1
2017,06,62000,.46619794,1,.60332572,1,.26469812,1
2017,06,62938,.12168486,1,.10749,1,.035471864,1
2017,06,64000,.74096668,1,.73192292,1,.40944177,1
2017,06,64224,.43921569,1,.63901365,1,.26646248,1
2017,06,65000,.98550242,1,.98579764,1,.96334589,1
2017,06,65042,.16431925,1,.2220358,1,.076022543,1
2017,06,66000,.6139589,1,.60648495,1,.067369625,1
2017,06,67000,.29357618,1,.29562104,1,.053867728,1
2017,06,68000,.21049401,1,.44378063,1,.034548856,1
2017,06,68084,.37841627,1,.40398622,1,.25346112,1
2017,06,68196,.12195122,1,.29404914,1,.04435762,1
2017,06,68252,.059999999,1,.060201876,1,.015714286,1
2017,06,68378,0,1,0,1,0,1
2017,06,69000,.59745765,1,.88358498,1,.12438764,1
2017,06,69070,.11764706,1,.29359472,1,.03272929,1
2017,06,69084,.028277636,1,.062513664,1,.0087145967,1
2017,06,69088,0,1,0,1,0,1
2017,06,69196,.45614034,1,.73761082,1,.14861938,1
2017,06,70000,0,1,0,1,0,1
2017,06,70098,.23930269,1,.43280411,1,.092213683,1
2017,06,72016,.00390625,1,.11350182,1,.0099317664,1
2017,06,73080,1,1,1,1,1,1
2017,06,75000,.7851032,1,.83295649,1,.54282779,1
2017,06,77000,.015,1,.057416268,1,.027981527,1
2017,06,78120,.055660378,1,.060113959,1,.018074485,1
2017,06,78582,.033175357,1,.082228117,1,.0075105331,1
2017,06,80000,.10625621,1,.14854942,1,.013330758,1
2017,06,80238,.15206185,1,.30943397,1,.10526316,1
2017,06,80854,.49372384,1,.69446194,1,.23322147,1
2017,06,81344,.43728423,1,.4392828,1,.18844314,1
2017,06,81554,.15107913,1,.25171134,1,.067266069,1
2017,06,81666,.54327291,1,.5840106,1,.48700672,1
2017,06,82590,.9551931,1,.95088011,1,.90797234,1
2017,06,82954,.69230771,1,.73444158,1,.52213633,1
2017,06,82996,.53141361,1,.75004029,1,.46825173,1
2017,06,84200,.50222224,1,.4762693,1,.33624879,1
2017,06,84550,.83333331,1,.92493713,1,.64564222,1
2017,06,85292,.44736841,1,.54661196,1,.24028715,1
2017,08,03455,.23529412,1,.27360415,1,.059921194,1
2017,08,04000,.35429966,1,.46486932,1,.10699152,1
2017,08,07850,0,1,0,1,0,1
2017,08,12815,.10066476,1,.20469193,1,.010904608,1
2017,08,16000,.45013723,1,.43925124,1,.16750459,1
2017,08,20000,.49512136,1,.66702938,1,.15899222,1
2017,08,27425,.09485095,1,.16734457,1,.049426515,1
2017,08,32155,.42060086,1,.41617841,1,.12594816,1
2017,08,43000,.18163265,1,.33645606,1,.052353792,1
2017,08,45970,.1,1,.32217944,1,.05250695,1
2017,08,46465,.15300547,1,.19120654,1,.099659547,1
2017,08,62000,.80923694,1,.79662275,1,.70976526,1
2017,08,77290,.30964467,1,.40794677,1,.10837025,1
2017,08,83835,.11989101,1,.22659656,1,.056651279,1
2017,09,08000,.62831664,1,.6352393,1,.37832093,1
2017,09,18430,.12857144,1,.21180613,1,.10617577,1
2017,09,37000,.934955,1,.97683537,1,.90634847,1
2017,09,52000,.56608397,1,.61614704,1,.29271916,1
2017,09,55990,.034196891,1,.020678397,1,.010794602,1
2017,09,73000,.049504951,1,.016901802,1,.001487779,1
2017,09,80000,.82072288,1,.819538,1,.69862646,1
2017,11,50000,.70795065,1,.49982342,1,.084671989,1
2017,12,07300,.03677563,1,.023804048,1,.03193561,1
2017,12,07875,.71121818,1,.42307693,1,.24981132,1
2017,12,10275,.29236111,1,.26091185,1,.16432391,1
2017,12,12875,.64860851,1,.58474219,1,.34247968,1
2017,12,14400,.19745973,1,.14685544,1,.078220345,1
2017,12,16475,.78844088,1,.3823151,1,.27512899,1
2017,12,16725,.98434955,1,.9716599,1,.94791669,1
2017,12,17200,.44178525,1,.46165609,1,.44731688,1
2017,12,17935,0,1,0,1,0,1
2017,12,24000,.9810468,1,.92836422,1,.68721938,1
2017,12,24125,.5495007,1,.49599651,1,.20633264,1
2017,12,25175,.5667401,1,.24754806,1,.22214803,1
2017,12,30000,.91269541,1,.8388074,1,.70187163,1
2017,12,32000,.88358212,1,.81263965,1,.60786694,1
2017,12,32275,.87255317,1,.77991426,1,.781488,1
2017,12,35000,.66662443,1,.46491113,1,.27571616,1
2017,12,36950,.578385,1,.5924136,1,.52138215,1
2017,12,38250,.54361486,1,.51522404,1,.35702369,1
2017,12,39425,.67441863,1,.57039863,1,.4747276,1
2017,12,43975,.70252472,1,.51123339,1,.38585609,1
2017,12,45000,.81283247,1,.56718415,1,.22007225,1
2017,12,45025,.30203044,1,.28696606,1,.087222219,1
2017,12,45060,.96460176,1,.93679655,1,.9710145,1
2017,12,45975,.63458806,1,.24198113,1,.21570013,1
2017,12,49675,.40232557,1,.4528302,1,.4090535,1
2017,12,53000,.67381173,1,.48254052,1,.17538203,1
2017,12,54000,.64070427,1,.6233722,1,.57725716,1
2017,12,54200,.49638119,1,.51161331,1,.48412699,1
2017,12,55775,.24426535,1,.1224369,1,.088767253,1
2017,12,57425,.5868448,1,.29987046,1,.22052488,1
2017,12,58050,.94594949,1,.85251337,1,.5727101,1
2017,12,58715,0,1,0,1,0,1
2017,12,63000,0,1,0,1,0,1
2017,12,69700,.80296481,1,.54921114,1,.51935482,1
2017,12,70600,.59905928,1,.35954583,1,.13072793,1
2017,12,71000,.74538773,1,.59319168,1,.26547489,1
2017,12,76600,.82901275,1,.78897089,1,.40206757,1
2017,13,03440,1,1,1,1,1,1
2017,13,04000,.67142659,1,.34985179,1,.042915877,1
2017,13,04204,.99739891,1,.99824405,1,.99562937,1
2017,13,19000,.88271958,1,.76861811,1,.46212015,1
2017,13,42425,0,1,0,1,0,1
2017,13,49008,.99589401,1,.99487615,1,.99052036,1
2017,13,67284,.084665224,1,.23933403,1,.019725557,1
2017,13,68516,1,1,1,1,1,1
2017,13,69000,.68570006,1,.46886975,1,.21147788,1
2017,13,80508,.7691192,1,.6900804,1,.49116725,1
2017,15,71550,,,,,,
2017,16,08830,.19609262,1,.22692472,1,.1180739,1
2017,16,52120,.040247679,1,.031945441,1,.01605658,1
2017,16,56260,.26797387,1,.449435,1,.31351393,1
2017,17,02154,0,1,.020955574,1,.0011150048,1
2017,17,03012,.38413724,1,.68398416,1,.084281228,1
2017,17,06613,.41582277,1,.50741065,1,.2610302,1
2017,17,12385,.37317359,1,.36865148,1,.17373258,1
2017,17,14000,.89893866,1,.87479329,1,.35771316,1
2017,17,14351,.98107255,1,.99181724,1,.99607074,1
2017,17,23074,.88771665,1,.89201993,1,.48205289,1
2017,17,24582,0,1,0,1,0,1
2017,17,38570,.71911055,1,.76576185,1,.33691895,1
2017,17,51622,0,1,0,1,0,1
2017,17,59000,.81651258,1,.75109994,1,.3571718,1
2017,17,65000,.75984567,1,.72810405,1,.55070752,1
2017,17,68003,0,1,0,1,0,1
2017,17,72000,.75664335,1,.60206187,1,.62914443,1
2017,17,79293,.94970906,1,.94979697,1,.92868465,1
2017,18,05860,.26765189,1,.14916286,1,.088324763,1
2017,18,10342,0,1,0,1,0,1
2017,18,22000,.61536151,1,.46846846,1,.22394182,1
2017,18,23278,0,1,0,1,0,1
2017,18,25000,.52278918,1,.50867623,1,.16396646,1
2017,18,31000,.9657082,1,.98560393,1,.98248589,1
2017,18,36003,.69454443,1,.6939044,1,.36981317,1
2017,18,71000,.74451721,1,.71438885,1,.51179487,1
2017,19,12000,.33899298,1,.25334322,1,.12485842,1
2017,19,19000,.40147784,1,.35668156,1,.26434901,1
2017,19,21000,.66606873,1,.70063138,1,.42378342,1
2017,19,73335,.2994152,1,.28562313,1,.180342,1
2017,20,36000,.89916915,1,.95583409,1,.69772762,1
2017,20,38900,.099462368,1,.10333049,1,.056916699,1
2017,20,52575,.069168173,1,.2289775,1,.034318443,1
2017,20,53775,0,1,0,1,0,1
2017,20,71000,.85621154,1,.80112642,1,.44073284,1
2017,20,79000,.75473112,1,.8435533,1,.54201078,1
2017,21,46027,.67899126,1,.66700912,1,.36691862,1
2017,21,48006,.78892112,1,.80787319,1,.60355914,1
2017,22,05000,.85021812,1,.81343853,1,.27692994,1
2017,22,40735,.52135009,1,.2952314,1,.11641221,1
2017,22,41155,.64187354,1,.40896359,1,.11868033,1
2017,22,55000,.78803074,1,.68145055,1,.17013334,1
2017,22,70000,.77848357,1,.54758191,1,.23849671,1
2017,24,04000,.84524471,1,.82223034,1,.46459019,1
2017,24,30325,.13985306,1,.25633913,1,.027334584,1
2017,25,07000,.79606622,1,.70647323,1,.17827004,1
2017,25,09000,.57347101,1,.64569664,1,.48085374,1
2017,25,11000,.079930797,1,.062980033,1,.0064735943,1
2017,25,23000,.7372973,1,.74101442,1,.61806184,1
2017,25,34550,1,1,1,1,1,1
2017,25,37000,.92962468,1,.88855308,1,.83985418,1
2017,25,37490,.90945792,1,.93614781,1,.73826021,1
2017,25,45000,.90700161,1,.92176986,1,.8015008,1
2017,25,45560,0,1,0,1,0,1
2017,25,55745,.19903691,1,.18532111,1,.10485391,1
2017,25,62535,.38477367,1,.54367983,1,.28165087,1
2017,25,67000,.9941197,1,.99347425,1,.99526966,1
2017,25,82000,.63334656,1,.63962382,1,.41591817,1
2017,26,03000,.045837916,1,.026064845,1,.055930112,1
2017,26,21000,.72883254,1,.69119287,1,.67646039,1
2017,26,22000,.99587762,1,.98901099,1,.95105857,1
2017,26,27440,0,1,0,1,0,1
2017,26,29000,.98928475,1,.96907216,1,.97447604,1
2017,26,34000,.63443065,1,.6913116,1,.15153283,1
2017,26,46000,.83128214,1,.79780513,1,.58733666,1
2017,26,49000,.087736309,1,.043290045,1,.044037879,1
2017,26,69035,0,1,0,1,0,1
2017,26,74900,.59646553,1,.56310678,1,.16787003,1
2017,26,76460,.29078948,1,.17221135,1,.26921377,1
2017,26,80700,.042772863,1,.031185031,1,.040979244,1
2017,26,84000,.82569051,1,.6875,1,.44848484,1
2017,26,86000,.41390607,1,.36144578,1,.3237941,1
2017,26,88940,.77342254,1,.8451317,1,.52268243,1
2017,27,06616,.12100344,1,.1394541,1,.011215951,1
2017,27,07966,.68791407,1,.7898773,1,.49658704,1
2017,27,17000,.61612904,1,.33333334,1,.22329353,1
2017,27,43000,.75594598,1,.62431437,1,.20576622,1
2017,27,51730,.030689057,1,.004449388,1,.0026058631,1
2017,27,54880,.25697753,1,.13203214,1,.045788217,1
2017,27,58000,.64864862,1,.53521127,1,.027972028,1
2017,27,71428,0,1,0,1,0,1
2017,28,36000,1,1,1,1,1,1
2017,29,15670,.34710065,1,.33891213,1,.14852741,1
2017,29,35000,.61282986,1,.65407997,1,.51963592,1
2017,29,38000,.81976068,1,.75469768,1,.24940617,1
2017,29,41348,.024006622,1,.012415349,1,.012270804,1
2017,29,54074,0,1,0,1,0,1
2017,29,65000,.92899036,1,.44504023,1,.14846236,1
2017,29,70000,.67613089,1,.57618213,1,.45104912,1
2017,30,06550,.16386555,1,.22730242,1,.07565999,1
2017,31,28000,.53109688,1,.47883597,1,.22416505,1
2017,31,37000,.44862458,1,.67342669,1,.1180599,1
2017,32,31900,.34315515,1,.26382533,1,.14417517,1
2017,32,40000,.66974407,1,.76629704,1,.31588936,1
2017,32,51800,.77490741,1,.82052517,1,.50057995,1
2017,32,60600,.095427439,1,.16992819,1,.055797495,1
2017,32,68400,.022371365,1,.024808347,1,.0097172176,1
2017,33,45140,.41106719,1,.48641211,1,.3242349,1
2017,33,50260,.19900498,1,.32146871,1,.14047065,1
2017,34,13690,.30082989,1,.40158519,1,.21185702,1
2017,34,21000,.9657672,1,.94580805,1,.8818391,1
2017,34,36000,.8193928,1,.79237658,1,.73134989,1
2017,34,51000,.94406188,1,.99090874,1,.99481863,1
2017,34,57000,1,1,1,1,1,1
2017,34,74000,.94051713,1,.98642731,1,.73708922,1
2017,35,02000,.63159966,1,.70560771,1,.31988373,1
2017,35,39380,.62092626,1,.72143269,1,.56144375,1
2017,35,63460,.09456265,1,.14600934,1,.10900152,1
2017,35,70500,.37423313,1,.66404027,1,.27850357,1
2017,36,01000,.55218589,1,.43359819,1,.087537095,1
2017,36,11000,.96901721,1,.92635703,1,.62168086,1
2017,36,50617,.059920106,1,.2059167,1,.03998597,1
2017,36,51000,.68965608,1,.66178089,1,.10161217,1
2017,36,63000,.8758862,1,.79588044,1,.26968023,1
2017,36,73000,.95608425,1,.94647717,1,.67662466,1
2017,36,84000,.78076625,1,.80215532,1,.53908539,1
2017,37,02140,.24120604,1,.373211,1,.20153399,1
2017,37,10740,.0016286644,1,.00050517806,1,.00014336918,1
2017,37,12000,.62179524,1,.6594196,1,.11385085,1
2017,37,14100,.23612693,1,.27876791,1,.1457635,1
2017,37,19000,.50745386,1,.51947409,1,.10273107,1
2017,37,22920,.69788551,1,.57745188,1,.35444039,1
2017,37,25580,.71312159,1,.70762229,1,.43793947,1
2017,37,28000,.65018398,1,.67181975,1,.13222934,1
2017,37,28080,.67727047,1,.64356434,1,.27908456,1
2017,37,31400,.73557264,1,.76166797,1,.37443721,1
2017,37,55000,.33285558,1,.3223511,1,.056234717,1
2017,37,74440,.62614954,1,.45631367,1,.15248296,1
2017,37,75000,.71958375,1,.68241543,1,.13262412,1
2017,38,25700,.18869123,1,.092803031,1,.049526744,1
2017,39,01000,.79383296,1,.67765188,1,.40121087,1
2017,39,15000,.69714302,1,.56435323,1,.15218265,1
2017,39,16000,.87815696,1,.83937317,1,.50157201,1
2017,39,18000,.87966859,1,.8107332,1,.4739123,1
2017,39,21000,.94884741,1,.81026059,1,.66244531,1
2017,39,61000,.29802513,1,.20114395,1,.14127946,1
2017,39,77000,.75711977,1,.7317397,1,.50381148,1
2017,40,09050,.1007706,1,.14977191,1,.060754497,1
2017,40,23200,.063258789,1,.08970207,1,.02638191,1
2017,40,41850,.51986182,1,.56362993,1,.44929603,1
2017,40,52500,.40452754,1,.38696861,1,.30847555,1
2017,40,55000,.77042449,1,.8706122,1,.34317368,1
2017,40,75000,.7932142,1,.82054245,1,.51044071,1
2017,41,05350,.21609703,1,.26322666,1,.10912958,1
2017,41,05800,.054263566,1,.15222834,1,.043805212,1
2017,41,23850,.2,1,.34652928,1,.17790475,1
2017,41,31250,.2631579,1,.28189835,1,.17479943,1
2017,41,34100,.11140583,1,.29286608,1,.083163269,1
2017,41,47000,.45384616,1,.54430032,1,.3130385,1
2017,41,59000,.56905067,1,.54206073,1,.21055745,1
2017,41,64900,.51717174,1,.76741374,1,.30448812,1
2017,42,02000,.87456447,1,.8835116,1,.25440735,1
2017,42,06088,.28858665,1,.42906794,1,.11010072,1
2017,42,24000,.86840487,1,.78869897,1,.40763199,1
2017,42,60000,.91202408,1,.9512462,1,.88469356,1
2017,42,61000,.74756157,1,.45856664,1,.17451948,1
2017,42,63624,.87309647,1,.96364731,1,.30422002,1
2017,42,69000,.98987341,1,.99622381,1,.95104164,1
2017,44,19180,.33811477,1,.38787228,1,.11237992,1
2017,44,54640,.8646943,1,.78211677,1,.63180429,1
2017,44,59000,.91271508,1,.93113559,1,.84747666,1
2017,44,74300,0,1,0,1,0,1
2017,45,13330,.67781019,1,.38123167,1,.23185895,1
2017,45,16000,.57971311,1,.40957585,1,.28061092,1
2017,45,48535,,,,,,
2017,45,50875,.80899489,1,.81021506,1,.3378675,1
2017,46,59020,.4667511,1,.43148997,1,.12779233,1
2017,47,14000,.88852042,1,.93777168,1,.62743777,1
2017,47,15160,.5446189,1,.46992299,1,.40208036,1
2017,47,27740,0,1,0,1,0,1
2017,47,40000,.65365851,1,.44492105,1,.19337901,1
2017,47,48000,.93598032,1,.92832142,1,.57895702,1
2017,47,51560,.25738475,1,.31962964,1,.086289823,1
2017,47,52006,.82757807,1,.84155172,1,.52202827,1
2017,48,01000,.71001685,1,.68551153,1,.45550448,1
2017,48,01924,.053955376,1,.10494269,1,.017141756,1
2017,48,03000,.64585519,1,.58029073,1,.21309592,1
2017,48,04000,.34785113,1,.54845703,1,.15653487,1
2017,48,05000,.49505678,1,.5520786,1,.052371148,1
2017,48,06128,.5942806,1,.68125939,1,.48082983,1
2017,48,07000,.72060198,1,.70060331,1,.16738728,1
2017,48,10768,1,1,1,1,1,1
2017,48,10912,.81242037,1,.80145305,1,.62147355,1
2017,48,13024,.23738317,1,.54447824,1,.12181945,1
2017,48,13552,0,1,0,1,0,1
2017,48,15976,0,1,0,1,0,1
2017,48,16432,.29375765,1,.58271688,1,.39439866,1
2017,48,17000,.73096192,1,.72742009,1,.39233559,1
2017,48,19000,.87102437,1,.84980768,1,.22849497,1
2017,48,19972,.31816193,1,.38047287,1,.21603535,1
2017,48,22660,.7348485,1,.86516881,1,.74409449,1
2017,48,24000,.58232826,1,.66985869,1,.49459103,1
2017,48,26232,0,1,0,1,0,1
2017,48,27000,.69994909,1,.70028991,1,.17608298,1
2017,48,27684,0,1,0,1,0,1
2017,48,29000,.43495288,1,.56194568,1,.37910634,1
2017,48,30464,.4779247,1,.68081927,1,.47911906,1
2017,48,35000,.77139294,1,.76525134,1,.24707097,1
2017,48,37000,.62274665,1,.80696177,1,.61189801,1
2017,48,39148,.47674516,1,.48587751,1,.40291914,1
2017,48,41464,.58974361,1,.79122007,1,.77340567,1
2017,48,41980,.025164114,1,.06336733,1,.015656086,1
2017,48,42508,.10585468,1,.28635642,1,.048228346,1
2017,48,43888,.5362286,1,.58253521,1,.29161555,1
2017,48,45000,.67816091,1,.52283812,1,.20988855,1
2017,48,45384,.83333331,1,.87859279,1,.78206366,1
2017,48,45744,.040279839,1,.14501619,1,.019111825,1
2017,48,47892,.67277378,1,.82216221,1,.65788502,1
2017,48,48072,.17664233,1,.22174345,1,.041042112,1
2017,48,48768,.3968254,1,.82967359,1,.39700374,1
2017,48,50820,.01897019,1,.041079812,1,.022451317,1
2017,48,53388,.21965748,1,.29010639,1,.13317192,1
2017,48,56000,.75613618,1,.82361484,1,.47824666,1
2017,48,56348,0,1,0,1,0,1
2017,48,57200,1,2,.96992362,1,.9631902,1
2017,48,58016,.10895645,1,.22183499,1,.045245584,1
2017,48,61796,.1301876,1,.21138982,1,.056020703,1
2017,48,63500,.096045196,1,.13866471,1,.030201342,1
2017,48,64472,.33699059,1,.39560655,1,.21384384,1
2017,48,65000,.5910154,1,.65980434,1,.21722339,1
2017,48,70808,.020461472,1,.076279528,1,.0086268876,1
2017,48,72176,.80434781,1,.71064532,1,.44932508,1
2017,48,74144,.67352015,1,.81863248,1,.32672805,1
2017,48,76000,.8914752,1,.88066828,1,.39401147,1
2017,48,79000,.6652739,1,.6728937,1,.44642064,1
2017,49,43660,0,1,0,1,0,1
2017,49,44320,0,1,0,1,0,1
2017,49,55980,.47196263,1,.59053141,1,.17490533,1
2017,49,57300,.036144577,1,.046501424,1,.016037736,1
2017,49,62470,.17088607,1,.22924902,1,.06739378,1
2017,49,65330,0,3,0,1,0,1
2017,49,67000,.50063801,1,.54494774,1,.11223751,1
2017,49,67440,.038869258,1,.073519625,1,.026530201,1
2017,49,70850,0,1,0,1,0,1
2017,49,82950,.012944984,1,.026485326,1,.0056733931,1
2017,49,83470,.62212485,1,.62252486,1,.42699191,1
2017,51,01000,.09758132,1,.14828068,1,.03233289,1
2017,51,16000,.25918138,1,.17489879,1,.054528508,1
2017,51,35000,.37555611,1,.32513049,1,.24041738,1
2017,51,47672,.63177949,1,.48770493,1,.31862095,1
2017,51,56000,.56562871,1,.43814433,1,.27541479,1
2017,51,57000,.63981301,1,.56153053,1,.34730178,1
2017,51,64000,.58136827,1,.40824741,1,.30837473,1
2017,51,67000,.63548499,1,.6154027,1,.16170628,1
2017,51,68000,.68317825,1,.64254385,1,.21822122,1
2017,51,76432,.2085074,1,.11276332,1,.077876873,1
2017,51,82000,.19518292,1,.086200282,1,.026213333,1
2017,53,03180,.17547807,1,.24947925,1,.13512824,1
2017,53,05210,0,1,0,1,0,1
2017,53,05280,.066390045,1,.057627119,1,.016727529,1
2017,53,22640,.1198556,1,.16081694,1,.065068491,1
2017,53,23515,.29747388,1,.32210803,1,.1641791,1
2017,53,35275,.57432431,1,.55798244,1,.29133785,1
2017,53,35415,.48188767,1,.5456003,1,.25481597,1
2017,53,35940,0,1,0,1,0,1
2017,53,53545,.49315068,1,.65649265,1,.23773672,1
2017,53,57745,0,1,0,1,0,1
2017,53,63000,.3616789,1,.32300517,1,.035570771,1
2017,53,67000,.44768855,1,.41186824,1,.25687584,1
2017,53,67167,.16838488,1,.17002237,1,.075604759,1
2017,53,70000,.53364021,1,.58496273,1,.29868892,1
2017,53,74060,.12064965,1,.2083538,1,.078660622,1
2017,53,80010,.64705884,1,.8155722,1,.39518073,1
2017,55,02375,.047858942,1,.040253021,1,.024743268,1
2017,55,31000,.44803184,1,.45670187,1,.098191068,1
2017,55,39225,.45739472,1,.3998656,1,.18229716,1
2017,55,48000,.24419335,1,.27030888,1,.1090318,1
2017,55,53000,.91782951,1,.85378569,1,.60645092,1
2017,55,66000,.57925713,1,.55120599,1,.29633477,1
2016,01,03076,0,1,0,1,0,1
2016,01,07000,.92518163,1,.68657297,1,.12218045,1
2016,01,35896,0,1,0,1,0,1
2016,01,37000,.54585028,1,.49733689,1,.12038447,1
2016,01,50000,.79115444,1,.64503205,1,.54104906,1
2016,01,51000,.83589208,1,.90024573,1,.48709241,1
2016,01,77256,.64893758,1,.66728282,1,.11927112,1
2016,02,03000,.46019176,1,.35294119,1,.13451327,1
2016,04,04720,.59397078,1,.60979801,1,.41207269,1
2016,04,07940,.38230088,1,.48842511,1,.27125564,1
2016,04,12000,.11107905,1,.18688737,1,.019247629,1
2016,04,23620,.30612245,1,.44217023,1,.15124442,1
2016,04,27400,.024223275,1,.044607844,1,.014674687,1
2016,04,27820,.60132575,1,.61899894,1,.23746161,1
2016,04,28380,.1631068,1,.19433199,1,.080820642,1
2016,04,46000,.52327222,1,.62211668,1,.23033386,1
2016,04,54050,.54228854,1,.58014446,1,.19550888,1
2016,04,55000,.58426464,1,.74561059,1,.24869329,1
2016,04,65000,.22845276,1,.34479094,1,.036470387,1
2016,04,71510,.1745135,1,.18416099,1,.082153596,1
2016,04,73000,.3960827,1,.41444087,1,.16319002,1
2016,04,77000,.61618751,1,.69920295,1,.28514493,1
2016,04,85540,.56026787,1,.55520117,1,.50721002,1
2016,05,23290,.32172996,1,.3136,1,.1515677,1
2016,05,24550,.80131656,1,.86083096,1,.46732408,1
