year,state,place,meps20_black,meps20_black_quality,meps20_hispanic,meps20_hispanic_quality,meps20_white,meps20_white_quality
2021,12,76600,.83510596,1,.77533865,1,.42577964,1
2021,13,03440,.94441825,1,.98294306,1,.88980013,1
2021,13,04000,.62566531,1,.35752225,1,.025209127,1
2021,13,04204,.96404457,1,.96326232,1,.82304835,1
2021,13,19000,.82881606,1,.66442132,1,.35417414,1
2021,13,42425,0,1,0,1,0,1
2021,13,49008,.96467704,1,.93801087,1,.68226779,1
2021,13,67284,.15057208,1,.28091967,1,.027395092,1
2021,13,68516,1,1,1,1,1,1
2021,13,69000,.81128138,1,.73045993,1,.37869719,1
2021,13,72122,,,,,,
2021,13,80508,.75819409,1,.68767506,1,.45845163,1
2021,15,71550,,,,,,
2021,16,08830,.044025157,1,.0048524062,1,.0051133838,1
2021,16,52120,0,1,0,1,0,1
2021,16,56260,0,1,0,1,0,1
2021,17,02154,0,1,0,1,0,1
2021,17,03012,.3459596,1,.66268903,1,.082256675,1
2021,17,06613,.23276904,1,.17380559,1,.086810052,1
2021,17,12385,.41503179,1,.23554604,1,.2151774,1
2021,17,14000,.87759984,1,.7914378,1,.20316039,1
2021,17,14351,.77419353,1,.82349372,1,.94495416,1
2021,17,23074,.54156768,1,.57007462,1,.27393982,1
2021,17,24582,0,1,0,1,0,1
2021,17,38570,.64545232,1,.73004693,1,.27171004,1
2021,17,51622,.0030066145,1,.00065573771,1,.00034364261,1
2021,17,59000,.75248575,1,.68181819,1,.34528553,1
2021,17,65000,.63060689,1,.57467258,1,.42477641,1
2021,17,68003,0,1,0,1,0,1
2021,17,72000,.76714516,1,.63698632,1,.63312411,1
2021,17,79293,.90557027,1,.91434449,1,.81674206,1
2021,18,05860,.10597015,1,.055908512,1,.016508915,1
2021,18,10342,0,1,0,1,0,1
2021,18,22000,.50367755,1,.35350552,1,.17889231,1
2021,18,23278,0,1,0,1,0,1
2021,18,25000,.56903619,1,.55589211,1,.20449136,1
2021,18,31000,.98624665,1,.98811913,1,.98428142,1
2021,18,36003,,,,,,
2021,18,71000,.5999074,1,.56932151,1,.35393938,1
2021,19,12000,.2083682,1,.10392902,1,.069594853,1
2021,19,19000,.18041237,1,.17174797,1,.07921581,1
2021,19,21000,.2092317,1,.22491314,1,.075976908,1
2021,19,73335,.068348251,1,.15063077,1,.034614164,1
2021,20,36000,.62451786,1,.68728423,1,.24826425,1
2021,20,38900,0,1,0,1,0,1
2021,20,52575,0,1,0,1,0,1
2021,20,53775,0,1,0,1,0,1
2021,20,71000,.40916598,1,.38459986,1,.11054758,1
2021,20,79000,.63620031,1,.74684322,1,.41269755,1
2021,21,46027,.62169695,1,.61971116,1,.31909099,1
2021,21,48006,.82314438,1,.80983037,1,.60812134,1
2021,22,05000,.77649403,1,.75715262,1,.19748555,1
2021,22,40735,.71289009,1,.57825369,1,.35911942,1
2021,22,41155,.79326248,1,.6335932,1,.24301451,1
2021,22,55000,.87418604,1,.68186015,1,.21239325,1
2021,22,70000,.82221919,1,.65686274,1,.35208803,1
2021,24,04000,.78545535,1,.73947203,1,.34939635,1
2021,24,30325,.082066193,1,.18437351,1,.024575163,1
2021,25,07000,.3276515,1,.28446576,1,.0987055,1
2021,25,09000,.30199137,1,.25125629,1,.22277677,1
2021,25,11000,0,1,0,1,0,1
2021,25,23000,.52205884,1,.57963657,1,.37385583,1
2021,25,34550,.75980395,1,.78774256,1,.81758243,1
2021,25,37000,.60079575,1,.5301789,1,.41255733,1
2021,25,37490,.63333333,1,.63406914,1,.39574048,1
2021,25,45000,.5861057,1,.60763472,1,.42071712,1
2021,25,45560,0,1,0,1,0,1
2021,25,55745,0,1,0,1,0,1
2021,25,62535,.2511628,1,.37015706,1,.14849316,1
2021,25,67000,.66950327,1,.74262387,1,.57926828,1
2021,25,82000,.49002737,1,.4725844,1,.26241136,1
2021,26,03000,.0094339624,1,.013120365,1,.01020829,1
2021,26,21000,.68991286,1,.60721868,1,.5907464,1
2021,26,22000,.94916523,1,.97650945,1,.84108746,1
2021,26,27440,0,1,0,1,0,1
2021,26,29000,.96784025,1,.86693549,1,.77126318,1
2021,26,34000,.63780558,1,.68817294,1,.14497215,1
2021,26,46000,.6696521,1,.65725243,1,.55540037,1
2021,26,49000,.33970529,1,.079908676,1,.026924651,1
2021,26,69035,0,1,0,1,0,1
2021,26,74900,.783656,1,.78571427,1,.93318486,1
2021,26,76460,.3258495,1,.14991182,1,.24931586,1
2021,26,80700,0,1,0,1,0,1
2021,26,84000,.76714557,1,.57872343,1,.32926661,1
2021,26,86000,.45373738,1,.3219316,1,.34918308,1
2021,26,88940,.4721508,1,.56572878,1,.22984749,1
2021,27,06616,.060549606,1,0,1,.00018497965,1
2021,27,07966,.3029685,1,.19157088,1,.091517858,1
2021,27,17000,.14117648,1,.06313131,1,.032677442,1
2021,27,43000,.61128807,1,.28605983,1,.082805611,1
2021,27,51730,0,1,0,1,0,1
2021,27,54880,.20432693,1,.049883451,1,.015123457,1
2021,27,58000,,,,,,
2021,27,71428,0,1,0,1,0,1
2021,28,36000,.97829562,1,.98778361,1,.95348835,1
2021,29,15670,.36566588,1,.34122136,1,.16530278,1
2021,29,35000,.4959797,1,.54482758,1,.38689896,1
2021,29,38000,.74403304,1,.60957551,1,.20193675,1
2021,29,41348,0,1,0,1,0,1
2021,29,54074,,,,,,
2021,29,65000,.79186881,1,.41545188,1,.075491391,1
2021,29,70000,.60476917,1,.50242716,1,.40204933,1
2021,30,06550,.22685185,1,.19026265,1,.074743003,1
2021,31,28000,.21968664,1,.20717503,1,.061384268,1
2021,31,37000,.41454595,1,.51391405,1,.074367777,1
2021,32,31900,.32856253,1,.25495681,1,.12692901,1
2021,32,40000,.56384814,1,.64105773,1,.19878899,1
2021,32,51800,.14195584,1,.084415585,1,.11005917,1
2021,32,60600,.34558305,1,.38113645,1,.10560048,1
2021,32,68400,.3072165,1,.40036762,1,.12308921,1
2021,33,45140,.26928571,1,.30929437,1,.18248072,1
2021,33,50260,.079178885,1,.12970568,1,.054621119,1
2021,34,13690,.086651057,1,.18831168,1,.072577886,1
2021,34,21000,.9285714,1,.88714069,1,.80402011,1
2021,34,36000,.82306367,1,.67838132,1,.61902833,1
2021,34,51000,.98560458,1,.99040008,1,.99311095,1
2021,34,57000,.93562073,1,.90172362,1,.99520153,1
2021,34,74000,.98547715,1,.99050772,1,.7977528,1
2021,35,02000,.68054336,1,.70662189,1,.39148739,1
2021,35,39380,.66033757,1,.7529695,1,.63357311,1
2021,35,63460,.11357341,1,.18619429,1,.14320298,1
2021,35,70500,.42613637,1,.7012586,1,.29654208,1
2021,36,01000,.77465212,1,.64414912,1,.19357976,1
2021,36,11000,.92959058,1,.89135802,1,.53267878,1
2021,36,50617,.030161206,1,.12099644,1,.0064683054,1
2021,36,51000,.67602056,1,.62322819,1,.10190003,1
2021,36,63000,.82854968,1,.72813898,1,.18889925,1
2021,36,73000,.85987085,1,.8505947,1,.59524107,1
2021,36,84000,.60444653,1,.59734541,1,.44561616,1
2021,37,02140,.19524533,1,.31310436,1,.12577282,1
2021,37,10740,.00086981733,1,.00052631577,1,.000091844231,1
2021,37,12000,.54856056,1,.58070588,1,.09913031,1
2021,37,14100,.13748881,1,.16026093,1,.079208873,1
2021,37,19000,.40913337,1,.45297155,1,.054273702,1
2021,37,22920,.65606755,1,.58805138,1,.42233971,1
2021,37,25580,.6105656,1,.57770163,1,.32090956,1
2021,37,28000,.62798238,1,.63143957,1,.12421053,1
2021,37,28080,.70746779,1,.63983548,1,.2407767,1
2021,37,31400,.70408815,1,.73957962,1,.36616415,1
2021,37,55000,.19035047,1,.1615925,1,.033923689,1
2021,37,74440,.65242231,1,.50699729,1,.22172691,1
2021,37,75000,.6098336,1,.60603017,1,.081573308,1
2021,38,25700,.1559633,1,.1205298,1,.037429612,1
2021,39,01000,.72549021,1,.56147093,1,.31375229,1
2021,39,15000,.75517064,1,.57596624,1,.14780842,1
2021,39,16000,.89767361,1,.83864939,1,.45920902,1
2021,39,18000,.91012937,1,.83074778,1,.50363958,1
2021,39,21000,.93391156,1,.73862374,1,.46511212,1
2021,39,61000,.27629513,1,.2006717,1,.17694543,1
2021,39,77000,.75806236,1,.61162019,1,.38674468,1
2021,40,09050,.036550544,1,.062066231,1,.0054227263,1
2021,40,23200,0,1,0,1,0,1
2021,40,41850,.7165463,1,.70130235,1,.63432533,1
2021,40,52500,.39246324,1,.35440341,1,.29620603,1
2021,40,55000,.5245837,1,.57587075,1,.1494917,1
2021,40,75000,.6895628,1,.68106651,1,.38276732,1
2021,41,05350,.083640836,1,.083377592,1,.03311456,1
2021,41,05800,.01923077,1,.01270971,1,.0098611228,1
2021,41,23850,.1389728,1,.21963692,1,.12483067,1
2021,41,31250,.19256757,1,.23164919,1,.13624021,1
2021,41,34100,0,1,0,1,0,1
2021,41,47000,.49484536,1,.5446375,1,.30486992,1
2021,41,59000,.45049036,1,.39137441,1,.15249842,1
2021,41,64900,.30607966,1,.51774353,1,.19611791,1
2021,42,02000,.67204303,1,.71041441,1,.16206545,1
2021,42,06088,.2759448,1,.38397303,1,.092816278,1
2021,42,24000,.6572479,1,.52346367,1,.23631243,1
2021,42,60000,.87400556,1,.79679292,1,.40018442,1
2021,42,61000,.59512496,1,.27352208,1,.11774396,1
2021,42,63624,.70683455,1,.81476963,1,.17785561,1
2021,42,69000,.66054314,1,.62126923,1,.58861965,1
2021,44,19180,.13824885,1,.26437679,1,.069045611,1
2021,44,54640,.95063192,1,.88091922,1,.88382864,1
2021,44,59000,.97169363,1,.96810663,1,.93892044,1
2021,44,74300,0,1,0,1,0,1
2021,45,13330,.44553483,1,.19127849,1,.1068483,1
2021,45,16000,.4748978,1,.35901925,1,.15122281,1
2021,45,48535,0,1,0,1,0,1
2021,45,50875,.68362617,1,.65311891,1,.29016671,1
2021,46,59020,.3853184,1,.38450938,1,.11657559,1
2021,47,14000,.64686608,1,.70880979,1,.20323054,1
2021,47,15160,.34806877,1,.29301903,1,.20930232,1
2021,47,27740,0,1,0,1,0,1
2021,47,40000,.5036791,1,.36472502,1,.11598189,1
2021,47,48000,.9000476,1,.90132046,1,.46851853,1
2021,47,51560,.22269654,1,.24076535,1,.074062258,1
2021,47,52006,.58168119,1,.53307009,1,.20143516,1
2021,48,01000,.52045453,1,.5186339,1,.31942749,1
2021,48,01924,.037605524,1,.10211267,1,.011060124,1
2021,48,03000,.70471674,1,.56618065,1,.24410169,1
2021,48,04000,.41927755,1,.54840666,1,.17143744,1
2021,48,05000,.56460774,1,.60455829,1,.066256054,1
2021,48,06128,.59500694,1,.65643507,1,.52564877,1
2021,48,07000,.8641206,1,.86858976,1,.41534069,1
2021,48,10768,1,1,1,1,1,1
2021,48,10912,.84463465,1,.84286284,1,.71160573,1
2021,48,13024,.35938346,1,.47754961,1,.1284366,1
2021,48,13552,0,1,0,1,0,1
2021,48,15976,.11714157,1,.10237426,1,.066339374,1
2021,48,16432,.23816356,1,.42345315,1,.25897795,1
2021,48,17000,.58238465,1,.57732761,1,.25883564,1
2021,48,19000,.85049552,1,.85225469,1,.23014013,1
2021,48,19972,.31742337,1,.31488025,1,.16344897,1
2021,48,22660,.875,1,.74394608,1,.78476191,1
2021,48,24000,.7600112,1,.86552423,1,.70838535,1
2021,48,26232,0,1,0,1,0,1
2021,48,27000,.6491484,1,.71604228,1,.19558477,1
2021,48,27684,0,1,0,1,0,1
2021,48,29000,.63128132,1,.72378701,1,.56878519,1
2021,48,30464,.70051533,1,.89372867,1,.67681426,1
2021,48,35000,.793329,1,.82445878,1,.2553187,1
2021,48,37000,.59285599,1,.8537752,1,.62621969,1
2021,48,39148,.6357106,1,.65762848,1,.58192092,1
2021,48,41464,.57692307,1,.82197833,1,.55555558,1
2021,48,41980,0,1,0,1,0,1
2021,48,42508,.2432574,1,.30544844,1,.076717809,1
2021,48,43888,.58917123,1,.59178829,1,.36189038,1
2021,48,45000,.69693553,1,.51334918,1,.23517817,1
2021,48,45384,.53913045,1,.58862531,1,.53293413,1
2021,48,45744,.049202129,1,.14706948,1,.021500206,1
2021,48,47892,.79753703,1,.82344115,1,.72909701,1
2021,48,48072,.27240506,1,.31465757,1,.10927732,1
2021,48,48768,.47457626,1,.83480299,1,.59453303,1
2021,48,50820,.019271949,1,.035725884,1,.030907711,1
2021,48,53388,.31623933,1,.44072577,1,.2537289,1
2021,48,56000,.68244272,1,.77895635,1,.44626364,1
2021,48,56348,0,1,0,1,0,1
2021,48,57200,.91666669,1,.86353374,1,.85652173,1
2021,48,58016,.12720564,1,.23107381,1,.049228676,1
2021,48,61796,.31745571,1,.26904798,1,.10059662,1
2021,48,63500,.074889868,1,.11803306,1,.023532346,1
2021,48,64472,.45740741,1,.5326674,1,.40436149,1
2021,48,65000,.54907358,1,.63242191,1,.23779842,1
2021,48,70808,.060501121,1,.088135041,1,.012962323,1
2021,48,72176,.66626984,1,.58315897,1,.32320061,1
2021,48,74144,.69887906,1,.81499416,1,.35757867,1
2021,48,76000,.8939541,1,.87533635,1,.37852392,1
2021,48,79000,.43516698,1,.45939222,1,.25343978,1
2021,49,43660,0,1,0,1,0,1
2021,49,44320,0,1,0,1,0,1
2021,49,55980,.12181303,1,.19393939,1,.047007393,1
2021,49,57300,0,1,0,1,0,1
2021,49,62470,0,1,0,1,0,1
2021,49,65330,0,3,0,1,0,1
2021,49,67000,.33886376,1,.30638835,1,.046068281,1
2021,49,67440,.20992367,1,.13495441,1,.027000893,1
2021,49,70850,0,1,0,1,0,1
2021,49,82950,0,1,0,1,0,1
2021,49,83470,.12348178,1,.13316734,1,.12865835,1
2021,51,01000,.19806018,1,.24884686,1,.075805686,1
2021,51,16000,.21406226,1,.1655158,1,.04498443,1
2021,51,35000,.35678008,1,.28243142,1,.24544145,1
2021,51,47672,.63061601,1,.47197309,1,.34159255,1
2021,51,56000,.7594828,1,.70879257,1,.66171992,1
2021,51,57000,.56456017,1,.44381011,1,.24279909,1
2021,51,64000,.60838073,1,.53814149,1,.38862145,1
2021,51,67000,.57171416,1,.49311972,1,.13288705,1
2021,51,68000,.86289579,1,.7373578,1,.36120212,1
2021,51,76432,.241686,1,.18256411,1,.11976773,1
2021,51,82000,.14398995,1,.066141553,1,.019144779,1
2021,53,03180,0,1,0,1,0,1
2021,53,05210,0,1,0,1,0,1
2021,53,05280,0,1,0,1,0,1
2021,53,22640,0,1,0,1,0,1
2021,53,23515,0,1,0,1,0,1
2021,53,35275,.094555877,1,.13829111,1,.035957977,1
2021,53,35415,0,1,0,1,0,1
2021,53,35940,0,1,0,1,0,1
2021,53,53545,.15476191,1,.36583018,1,.052695483,1
2021,53,57745,.005408329,1,.0016973811,1,.0012984604,1
2021,53,63000,.035835095,1,.0093638673,1,.001518011,1
2021,53,67000,.16476774,1,.15274803,1,.087786943,1
2021,53,67167,.069948189,1,.084284462,1,.020051586,1
2021,53,70000,.077786379,1,.076908395,1,.028772553,1
2021,53,74060,0,1,0,1,0,1
2021,53,80010,.28823531,1,.38846627,1,.11923425,1
2021,55,02375,0,1,0,1,0,1
2021,55,31000,.35266459,1,.32725602,1,.062417872,1
2021,55,39225,.37520063,1,.28002164,1,.098731995,1
2021,55,48000,.15868701,1,.11205111,1,.055690307,1
2021,55,53000,.90428954,1,.81775451,1,.41435036,1
2021,55,66000,.65120471,1,.5641129,1,.30193856,1
2020,01,03076,0,1,0,1,0,1
2020,01,07000,.91646349,1,.74331737,1,.11699535,1
2020,01,35896,0,1,0,1,0,1
2020,01,37000,.49370277,1,.47666392,1,.098529257,1
2020,01,50000,.76335579,1,.63819402,1,.51219213,1
2020,01,51000,.79203928,1,.89190477,1,.39584318,1
2020,01,77256,.57958609,1,.59941947,1,.091732398,1
2020,02,03000,.23093802,1,.14565369,1,.029403029,1
2020,04,04720,.29893237,1,.28099173,1,.1649802,1
2020,04,07940,.16514523,1,.14980276,1,.070917472,1
2020,04,12000,.097593583,1,.13126323,1,.014082641,1
2020,04,23620,.14444445,1,.17131475,1,.041713223,1
2020,04,27400,0,1,0,1,0,1
2020,04,27820,.37663779,1,.35221052,1,.10102446,1
2020,04,28380,.042475726,1,.040672861,1,.0050259149,1
2020,04,46000,.26202109,1,.30901819,1,.059584249,1
2020,04,54050,.14132619,1,.092091218,1,.019099591,1
2020,04,55000,.59692371,1,.68655849,1,.13007537,1
2020,04,65000,.010309278,1,.043197937,1,.0018626309,1
2020,04,71510,.057304785,1,.071276091,1,.012661125,1
2020,04,73000,.22018042,1,.1644081,1,.037725881,1
2020,04,77000,.49941635,1,.54859114,1,.1581967,1
