year,state,county,meps20_total,meps20_total_quality,meps20_white,meps20_white_quality,meps20_black,meps20_black_quality,meps20_hispanic,meps20_hispanic_quality
2018,31,149,0,1,0,1,,,0,3
2018,31,127,0,1,0,1,0,3,0,1
2014,31,147,.54382825,1,.52142859,1,0,3,.81818181,2
2018,31,125,0,1,0,1,0,3,0,2
2014,31,063,0,1,0,1,0,3,0,2
2017,31,159,0,1,0,1,0,1,0,1
2014,31,085,0,1,0,1,,,0,3
2015,31,019,.18289308,1,.15063408,1,.375,1,.33015597,1
2015,31,043,.61008555,1,.45674202,1,.6962617,1,.68471336,1
2015,31,183,.66666669,1,.65934068,1,,,1,3
2014,31,121,.0775076,1,.059221659,1,.16666667,3,.31521741,1
2015,31,083,0,1,0,1,0,3,0,3
2016,31,165,0,1,0,1,0,3,0,3
2014,31,115,0,1,0,1,0,3,0,3
2015,31,151,.45928225,1,.30725551,1,.5,2,.66357505,1
2017,31,045,.08045052,1,.028836252,1,.54166669,2,.27118644,1
2018,31,139,0,1,0,1,0,3,0,1
2016,31,021,0,1,0,1,0,3,0,1
2014,31,019,.19001797,1,.14755124,1,.35833332,1,.4054307,1
2017,31,095,0,1,0,1,0,2,0,1
2015,31,119,.29073772,1,.19765167,1,.25833333,1,.50234741,1
2015,31,033,0,1,0,1,0,3,0,1
2016,31,115,.57575756,1,.5,1,1,3,1,3
2014,31,077,.37783375,1,.36756757,1,1,3,.41176471,2
2018,31,051,0,1,0,1,0,3,0,1
2016,31,001,.2116349,1,.18582474,1,.31764707,1,.33057851,1
2015,31,179,.16782774,1,.11034483,1,.088235296,1,.38176638,1
2016,31,027,0,1,0,1,0,3,0,1
2017,31,129,0,1,0,1,0,3,0,2
2016,31,119,.25334284,1,.18332872,1,.21649484,1,.41157132,1
2014,31,095,.32604843,1,.31966147,1,.25,2,.33673468,1
2018,31,039,0,1,0,1,0,2,0,1
2014,31,061,0,1,0,1,,,0,3
2014,31,093,.070967741,1,.06431853,1,.55555558,3,.095238097,1
2018,31,145,0,1,0,1,0,3,0,1
2018,31,111,0,1,0,1,0,1,0,1
2017,31,169,0,1,0,1,0,3,0,1
2015,31,113,0,1,0,1,0,3,0,3
2015,31,111,.19958988,1,.18100952,1,.29508197,1,.30476192,1
2018,31,093,0,1,0,1,0,3,0,1
2016,31,157,.34328136,1,.30876547,1,.33333334,1,.3925719,1
2016,31,005,0,1,0,1,,,,
2018,31,105,0,1,0,1,0,3,0,1
2014,31,089,.29737964,1,.26925746,1,.60000002,3,.4730539,1
2016,31,031,.13212435,1,.1179402,1,0,3,.23076923,2
2017,31,113,0,1,0,1,0,3,0,3
2015,31,121,.067441858,1,.05787234,1,0,3,.21951219,1
2016,31,047,.64886612,1,.34330708,1,.8942731,1,.92338228,1
2015,31,129,.3640416,1,.36234176,1,.5,3,.31818181,2
2018,31,091,0,1,0,1,,,0,3
2014,31,105,.47999999,1,.46875,1,.33333334,3,.55263156,1
2015,31,015,0,1,0,1,0,3,0,3
2016,31,103,.51219511,1,.5,1,,,,
2016,31,049,.30232558,1,.2972973,1,.375,3,.44827586,2
2017,31,055,.278467,1,.089681476,1,.42658201,1,.61470616,1
2014,31,069,.60311282,1,.625,1,,,.36363637,2
2017,31,149,0,1,0,1,,,0,3
2014,31,035,.26744187,1,.21399178,1,.44444445,2,.50531918,1
2016,31,167,0,1,0,1,,,0,1
2014,31,169,0,1,0,1,0,3,0,2
2015,31,097,0,1,0,1,0,3,0,1
2014,31,151,.46108612,1,.29882208,1,.5,2,.68197572,1
2018,31,005,0,1,0,1,,,,
2018,31,029,0,1,0,1,0,3,0,1
2017,31,037,.43279174,1,.11137725,1,.51785713,1,.58151263,1
2014,31,163,0,1,0,1,0,3,0,2
2018,31,037,.65915072,1,.22115384,1,.9285714,1,.85780346,1
2017,31,115,0,1,0,1,0,3,0,3
2016,31,043,.42288443,1,.29284525,1,.53539824,1,.47735327,1
2015,31,109,.28691056,1,.20192398,1,.58099687,1,.50625002,1
2018,31,013,.14612868,1,.11568323,1,0,3,.24362606,1
2015,31,035,.24805531,1,.20085929,1,.40000001,2,.44680852,1
2015,31,101,0,1,0,1,0,3,0,1
2018,31,065,0,1,0,1,0,3,0,1
2017,31,143,0,1,0,1,0,3,0,1
2018,31,035,.11937717,1,.096320346,1,.18181819,3,.20408164,1
2015,31,093,.079307862,1,.072755419,1,.42857143,3,.13235295,1
2014,31,157,.5333938,1,.48132449,1,.55319148,1,.60534847,1
2016,31,159,0,1,0,1,0,1,0,1
2014,31,137,0,1,0,1,0,3,0,1
2015,31,089,.041923553,1,.04192872,1,0,3,.049079753,1
2016,31,065,0,1,0,1,0,3,0,1
2016,31,041,.063525677,1,.0625,1,.081081077,1,.072916664,1
2015,31,085,.48888889,1,.47435898,1,,,.66666669,3
2015,31,137,0,1,0,1,0,3,0,1
2018,31,031,0,1,0,1,0,3,0,2
2017,31,019,.069930069,1,.054373875,1,.26737967,1,.10083333,1
2015,31,081,0,1,0,1,0,2,0,1
2017,31,131,0,1,0,1,0,3,0,1
2014,31,043,.60876369,1,.45515198,1,.68926555,1,.68779904,1
2015,31,037,.65489751,1,.23170732,1,.85714287,1,.84850228,1
2017,31,165,0,1,0,1,,,0,3
2015,31,087,.65893269,1,.65099013,1,1,3,.66666669,2
2018,31,177,0,1,0,1,0,2,0,1
2015,31,071,0,1,0,1,0,3,0,3
2016,31,007,.55000001,1,.55223882,1,1,3,.54166669,2
2014,31,153,.1855973,1,.093085676,1,.33083832,1,.59314162,1
2018,31,113,0,1,0,1,0,3,0,3
2015,31,059,.048648648,1,.022809124,1,.54545456,2,.17777778,1
2018,31,185,0,1,0,1,0,2,0,1
2015,31,057,0,1,0,1,0,3,0,1
2017,31,071,0,1,0,1,0,3,0,3
2016,31,109,.29901746,1,.21651793,1,.58218127,1,.50570208,1
2015,31,053,.16346467,1,.10004476,1,.15584415,1,.3578732,1
2016,31,079,.34801906,1,.20205311,1,.42465752,1,.51296329,1
2015,31,135,0,1,0,1,0,3,0,1
2014,31,051,.21479374,1,.20858896,1,.23076923,3,.31034482,2
2015,31,115,0,1,0,1,0,3,0,3
2017,31,177,0,1,0,1,0,1,0,1
2015,31,045,.21984127,1,.18988648,1,.53846157,2,.36538461,1
2015,31,041,.05641593,1,.056253739,1,0,2,.071428575,1
2016,31,033,0,1,0,1,0,3,0,1
2016,31,127,0,1,0,1,0,3,0,1
2014,31,161,.77871823,1,.73118281,1,.66666669,3,.86885244,1
2018,31,045,0,1,0,1,0,2,0,1
2015,31,075,0,1,0,1,,,0,3
2016,31,125,0,1,0,1,0,3,0,2
2018,31,089,0,1,0,1,0,3,0,1
2014,31,017,.3018868,1,.30769232,1,0,3,0,3
2014,31,003,.18832599,1,.18576598,1,.25,3,.2,1
2014,31,087,.64203233,1,.63054186,1,.5,3,.7647059,2
2016,31,129,0,1,0,1,0,3,0,2
2015,31,159,0,1,0,1,0,1,0,1
2016,31,045,.094896331,1,.043749999,1,.48148149,2,.2647059,1
2015,31,031,.10678392,1,.094637223,1,0,3,.22727273,2
2015,31,051,.02972973,1,.032496307,1,0,2,0,1
2014,31,107,.16196761,1,.10153102,1,.14285715,3,.11428571,1
2016,31,143,0,1,0,1,0,3,0,1
2016,31,083,0,1,0,1,,,0,3
2018,31,167,0,1,0,1,0,3,0,1
2014,31,119,.40538067,1,.31729957,1,.41600001,1,.60422343,1
2017,31,117,0,1,0,1,,,0,3
2014,31,139,0,1,0,1,0,3,0,1
2014,31,057,0,1,0,1,0,3,0,1
2018,31,015,.084548108,1,.090032153,1,,,0,2
2017,31,067,.075459532,1,.07597173,1,.029411765,1,.075187966,1
2016,31,053,.18402834,1,.1269518,1,.18518518,1,.34846547,1
2016,31,075,0,1,0,1,,,0,3
2017,31,065,0,1,0,1,0,3,0,1
2014,31,091,0,1,0,1,,,0,3
2017,31,057,0,1,0,1,0,3,0,1
2015,31,005,0,1,0,1,,,,
2016,31,061,.44412607,1,.44545454,1,0,3,.44444445,3
2014,31,067,.3927319,1,.38432452,1,.14285715,3,.5,1
2015,31,069,0,1,0,1,,,0,2
2017,31,109,.26615381,1,.19022332,1,.5220452,1,.46386468,1
2015,31,139,0,1,0,1,0,3,0,2
2016,31,153,.140231,1,.051460952,1,.26093438,1,.49302596,1
2015,31,001,.18981951,1,.15386598,1,.29761904,1,.34854245,1
2014,31,099,0,1,0,1,0,3,0,1
2018,31,059,0,1,0,1,0,3,0,1
2014,31,177,0,1,0,1,0,1,0,1
2018,31,129,0,1,0,1,0,3,0,1
2016,31,181,.22033899,1,.20061728,1,.5,3,.43902439,1
2014,31,037,.70185333,1,.25982255,1,.89655173,2,.91070336,1
2018,31,155,0,1,0,1,0,1,0,1
2015,31,073,0,1,0,1,0,3,0,2
2017,31,183,0,1,0,1,,,0,3
2016,31,155,.062781617,1,.059438277,1,.12195122,1,.11904762,1
2017,31,091,0,1,0,1,,,0,3
2018,31,135,0,1,0,1,0,3,0,1
2014,31,015,.60458452,1,.60000002,1,.5,3,.77777779,3
2014,31,009,0,1,0,1,,,,
2014,31,001,.27167514,1,.23819354,1,.43589744,1,.40561223,1
2015,31,163,0,1,0,1,0,3,0,2
2016,31,133,.2849741,1,.30129391,1,.125,3,0,2
2017,31,049,.28756475,1,.27873564,1,.66666669,3,.41379312,2
2018,31,063,0,1,0,1,0,3,0,1
2018,31,071,0,1,0,1,,,0,3
2017,31,099,0,1,0,1,0,3,0,1
2017,31,105,0,1,0,1,0,3,0,1
2016,31,183,0,1,0,1,,,0,3
2016,31,073,0,1,0,1,0,3,0,2
2015,31,153,.18116765,1,.083732359,1,.33808354,1,.58252227,1
2017,31,085,0,1,0,1,,,0,2
2018,31,181,0,1,0,1,0,3,0,1
2017,31,043,0,1,0,1,0,1,0,1
2015,31,149,.046296295,1,.048309177,1,0,3,0,3
2015,31,125,0,1,0,1,0,3,0,2
2014,31,145,.20982659,1,.21065989,1,.2857143,3,.1570248,1
2014,31,029,0,1,0,1,0,3,0,1
2018,31,067,.062237989,1,.063241109,1,0,1,.05952381,1
2017,31,125,0,1,0,1,0,3,0,2
2016,31,113,0,1,0,1,0,3,0,3
2018,31,121,0,1,0,1,0,3,0,1
2018,31,033,0,1,0,1,0,2,0,1
2018,31,073,0,1,0,1,0,3,0,2
2017,31,121,0,1,0,1,0,3,0,1
2015,31,133,.25853658,1,.27272728,1,.125,3,.050000001,2
2017,31,073,0,1,0,1,0,3,0,2
2017,31,167,0,1,0,1,0,3,0,1
2015,31,177,0,1,0,1,0,1,0,1
2018,31,081,0,1,0,1,0,3,0,1
2018,31,083,0,1,0,1,,,0,3
2018,31,085,.67289722,1,.67058825,1,,,.64999998,2
2017,31,007,0,1,0,1,0,3,0,2
2018,31,023,0,1,0,1,0,3,0,1
2017,31,001,.12631999,1,.10162497,1,.17857143,1,.23255815,1
2018,31,099,0,1,0,1,0,3,0,1
2018,31,179,0,1,0,1,0,2,0,1
2015,31,165,0,1,0,1,0,3,0,3
2015,31,007,.57317072,1,.57971013,1,.75,3,.55000001,2
2016,31,085,0,1,0,1,,,0,3
2018,31,173,0,1,0,1,0,3,0,1
2016,31,121,.063125484,1,.058623619,1,0,3,.13333334,1
2014,31,073,0,1,0,1,0,3,0,2
2014,31,045,.18827416,1,.16259299,1,.64864862,1,.2682927,1
2015,31,131,.30140963,1,.27344134,1,.35294119,2,.4623656,1
2017,31,093,0,1,0,1,0,3,0,1
2014,31,047,.67121774,1,.39891136,1,.88780487,1,.92474848,1
2017,31,155,0,1,0,1,0,1,0,1
2015,31,173,.56486624,1,.015981736,1,0,3,.53246754,1
2017,31,077,0,1,0,1,,,0,2
2014,31,049,.27692309,1,.25925925,1,.5,3,.58823532,2
2016,31,029,0,1,0,1,0,3,0,1
2016,31,015,0,1,0,1,,,0,3
2016,31,151,.46641791,1,.30744338,1,.46666667,1,.66109782,1
2017,31,153,.13274547,1,.047205072,1,.23004694,1,.47468004,1
2017,31,041,0,1,0,1,0,1,0,1
2014,31,183,0,1,0,1,,,0,3
2016,31,093,.037518039,1,.032482598,1,.2,3,.075757578,1
2017,31,135,0,1,0,1,0,3,0,1
2018,31,049,0,1,0,1,0,3,0,2
2015,31,029,0,1,0,1,0,3,0,1
2015,31,103,0,1,0,1,,,,
2014,31,111,.28539208,1,.26105174,1,.40000001,1,.4197183,1
2018,31,003,0,1,0,1,0,3,0,1
2018,31,095,0,1,0,1,0,2,0,1
2018,31,097,0,1,0,1,0,3,0,1
2017,31,075,0,1,0,1,0,3,0,3
2016,31,123,.55605382,1,.55036497,1,1,3,.57065219,1
2018,31,053,.18150796,1,.12314575,1,.19736843,1,.33174792,1
2017,31,133,0,1,0,1,0,3,0,3
2017,31,003,0,1,0,1,0,3,0,1
2018,31,119,.17291667,1,.1006963,1,.125,1,.33225808,1
2017,31,179,0,1,0,1,0,2,0,1
2018,31,137,0,1,0,1,0,3,0,1
2015,31,175,0,1,0,1,0,3,0,2
2018,31,007,.62790698,1,.62962961,1,1,3,.55555558,2
2018,31,115,0,1,0,1,0,3,0,3
2016,31,101,.54395604,1,.51020408,1,1,3,.67080748,1
2016,31,095,.16457212,1,.16048551,1,.07692308,3,.16101696,1
2016,31,177,0,1,0,1,0,1,0,1
2014,31,081,0,1,0,1,0,3,0,1
2016,31,011,.20549451,1,.19354838,1,.1,3,.40909091,1
2018,31,009,0,1,0,1,,,,
2015,31,107,.16248506,1,.097366318,1,.07692308,3,.125,1
2018,31,133,0,1,0,1,0,3,0,3
2018,31,043,0,1,0,1,0,1,0,1
2015,31,003,.064516127,1,.05609756,1,.40000001,3,.13114753,1
2017,31,161,.40048841,1,.3584559,1,,,.46031746,1
2016,31,135,0,1,0,1,0,3,0,1
2015,31,055,.40075418,1,.18602391,1,.67818964,1,.72612488,1
2015,31,011,.19101124,1,.17852835,1,.2,3,.44444445,1
2016,31,145,0,1,0,1,0,3,0,1
2017,31,119,.21653473,1,.13763969,1,.1827957,1,.38780805,1
2016,32,019,.073699079,1,.045528751,1,.39784947,1,.11576135,1
2014,32,031,.37065378,1,.18976472,1,.43169093,1,.59885919,1
2014,32,019,.45077783,1,.43269232,1,.63302749,1,.49592325,1
2014,32,015,0,1,0,1,0,3,0,1
2018,32,023,.81411421,1,.79712409,1,.94767439,1,.89809334,1
2017,32,013,.30011168,1,.26360887,1,.46666667,2,.30557677,1
2015,32,023,.83885604,1,.80722892,1,.90277779,1,.90534353,1
2015,32,031,.37792739,1,.19763365,1,.43833333,1,.60330242,1
2018,32,007,.16114429,1,.065646596,1,.1238938,1,.31189024,1
2015,32,011,0,1,0,1,0,3,0,2
2014,32,009,.87837839,1,.80952382,1,,,1,2
2014,32,510,.28379035,1,.22287875,1,.3877551,1,.3656694,1
2015,32,009,.55128205,1,.30769232,1,0,3,1,2
2016,32,005,0,1,0,1,0,1,0,1
2018,32,013,.04964539,1,.02203998,1,.083333336,3,.02578125,1
2017,32,011,0,1,0,1,,,0,2
2016,32,021,.63513511,1,.63973063,1,.66666669,2,.52808988,1
2016,32,007,.11977112,1,.0538183,1,.06666667,1,.27106696,1
2016,32,510,0,1,0,1,0,1,0,1
2014,32,011,0,1,0,1,0,3,0,2
2015,32,510,.29337078,1,.23598467,1,.30769232,1,.36568511,1
2016,32,031,.011661476,1,.0080135763,1,.006907545,1,.017828554,1
2017,32,023,.82084632,1,.80898875,1,.94904459,1,.9029851,1
2017,32,027,.63857144,1,.66865671,1,1,2,.65727699,1
2017,32,019,.55691767,1,.53816861,1,.6761905,1,.58756346,1
2018,32,027,1,1,1,1,1,3,1,1
2015,32,001,.26840287,1,.25889164,1,.26229507,1,.30173564,1
2015,32,021,.61782175,1,.5869565,1,.60869563,2,.5714286,1
2015,32,005,.077470616,1,.063250795,1,.023255814,1,.09577015,1
2014,32,027,.68208092,1,.66047746,1,.66666669,3,.66190475,1
2017,32,510,.16135626,1,.1070632,1,.24444444,1,.23187979,1
2017,32,001,0,1,0,1,0,1,0,1
2018,32,001,.12040216,1,.11712795,1,.16666667,1,.12430011,1
2014,32,001,.28552872,1,.26480129,1,.44827586,1,.33159268,1
2016,32,029,0,1,0,1,0,3,0,1
2017,32,009,.28767124,1,.5,1,,,0,2
2018,32,009,.92708331,1,.86000001,1,,,1,1
2014,32,021,.59081417,1,.5418182,1,.5714286,2,.62337661,1
2014,32,017,.24630542,1,.16813049,1,.83999997,1,.44230768,1
2018,32,021,.22259136,1,.14114115,1,.27777779,2,.16346154,1
2018,32,005,0,1,0,1,0,1,0,1
2017,32,031,.075113967,1,.041419376,1,.078531362,1,.11879388,1
2014,32,023,.82713896,1,.79449594,1,.91011238,1,.90347493,1
2016,32,015,0,1,0,1,0,3,0,1
2017,32,007,.16640285,1,.061602671,1,.060975611,1,.30616739,1
2016,32,013,.19417475,1,.14949815,1,.21428572,3,.1928975,1
2016,32,033,0,1,0,1,0,1,0,1
2018,32,003,.57522839,1,.34093156,1,.69123912,1,.74723494,1
2015,32,027,.67950696,1,.68047339,1,.75,3,.66176468,1
2015,32,015,0,1,0,1,0,3,0,1
2017,32,003,.54624194,1,.28247461,1,.66808158,1,.72916335,1
2017,32,015,0,1,0,1,0,3,0,1
2014,32,007,.2313745,1,.098607697,1,.077669904,1,.45697328,1
2017,32,033,0,1,0,1,0,1,0,1
2018,32,015,0,1,0,1,0,3,0,1
2014,32,029,0,1,0,1,0,3,0,1
2016,32,027,.46092504,1,.46273291,1,.66666669,3,.4375,1
2015,32,003,.59631473,1,.32280245,1,.71407092,1,.78248644,1
2016,32,001,.13950351,1,.13452533,1,.16129032,1,.15616798,1
2016,32,009,0,1,0,1,0,3,0,2
2018,32,011,0,1,0,1,,,0,1
2017,32,017,.24028906,1,.27863047,1,0,1,.17647059,1
2015,32,007,.23482135,1,.10384183,1,.11881188,1,.44468817,1
2018,32,031,.33940977,1,.1686766,1,.40797693,1,.55022967,1
2014,32,005,.17665511,1,.16981132,1,.09375,1,.17594108,1
2014,32,003,.58165622,1,.31850085,1,.68207699,1,.77687889,1
2016,32,023,.83769321,1,.8086791,1,.93373495,1,.90915918,1
2018,32,033,0,1,0,1,0,1,0,1
2016,32,011,0,1,0,1,,,0,2
2018,32,510,.30470747,1,.26937935,1,.25999999,1,.3488574,1
2015,32,029,0,1,0,1,0,3,0,1
2018,32,019,.45220029,1,.44418973,1,.45192307,1,.46615633,1
2017,32,029,0,1,0,1,0,3,0,1
2018,32,017,.10541872,1,.024050632,1,.88235295,1,.32743362,1
2017,32,005,0,1,0,1,0,1,0,1
2015,32,019,.45221078,1,.43890178,1,.67368424,1,.4857685,1
2018,32,029,0,1,0,1,0,3,0,1
2015,32,013,.30972183,1,.25951016,1,.33333334,3,.33150899,1
2016,32,003,.5144133,1,.25664166,1,.62553936,1,.68627137,1
2016,32,017,.10138249,1,.12040558,1,0,1,.071895428,1
2015,32,033,0,1,0,1,0,3,0,1
2017,32,021,.090289608,1,.0058823531,1,0,2,.05050505,1
2014,32,013,.20800921,1,.1574074,1,.2,2,.22935045,1
2015,32,017,.24453281,1,.15254237,1,.78313255,1,.4224138,1
2014,32,033,.36344239,1,.36170211,1,.16666667,3,.354067,1
2018,33,001,.044824172,1,.041126985,1,.036144577,1,.12716763,1
2017,33,013,.0025531915,1,.0027433205,1,0,1,.004255319,1
2018,33,009,.052631579,1,.054172616,1,.014814815,1,.097744361,1
2017,33,003,.095902666,1,.096883856,1,.054545455,1,.076190479,1
2014,33,009,.17481321,1,.17725654,1,.21582733,1,.2480315,1
2014,33,005,.15833148,1,.15803358,1,.091954023,1,.21126761,1
2014,33,013,.11681903,1,.12050267,1,.040254239,1,.098522164,1
2017,33,005,.085471042,1,.084405243,1,.097222224,1,.10928962,1
2015,33,005,.071211606,1,.068969741,1,.037037037,1,.13414635,1
2018,33,003,.094838366,1,.095913738,1,.059999999,1,.064220183,1
2017,33,001,.042436101,1,.039207973,1,.023529412,1,.12643678,1
2017,33,011,.1298158,1,.084362,1,.29970029,1,.34964603,1
2016,33,011,.12992522,1,.085450038,1,.30678919,1,.35521859,1
2016,33,013,.056209426,1,.056422286,1,.012939001,1,.10386474,1
2014,33,017,.28036085,1,.28237897,1,.22891566,1,.35310733,1
2015,33,019,.33024812,1,.32948098,1,.4848485,1,.31460676,1
2015,33,001,.22497042,1,.21644528,1,.32954547,1,.37037036,1
2014,33,015,.009032201,1,.0087172491,1,.0049751243,1,.01183432,1
2018,33,017,.025050296,1,.024819259,1,.038834952,1,.032745592,1
2017,33,007,.24524766,1,.24097422,1,.31999999,2,.33695653,1
2018,33,007,.17159122,1,.16923973,1,.125,2,.20238096,1
2018,33,015,0,1,0,1,0,1,0,1
2015,33,011,.1772806,1,.12512134,1,.41404611,1,.44959947,1
2015,33,015,.0094326884,1,.0087356893,1,.007556675,1,.016995242,1
2017,33,017,.028926423,1,.028933631,1,.02764977,1,.035885166,1
2015,33,007,.52715987,1,.52957362,1,.29411766,2,.54545456,1
2015,33,003,.14098532,1,.14126666,1,.075471699,1,.14457831,1
2014,33,019,.40269899,1,.39863467,1,.5,1,.42857143,1
2017,33,015,0,1,0,1,0,1,0,1
2018,33,005,.083984815,1,.082259052,1,.15189873,1,.092307694,1
2018,33,013,.01556525,1,.016560895,1,.00528169,1,.0068027209,1
2016,33,001,.17387094,1,.16137014,1,.39215687,1,.31213874,1
2017,33,009,0,1,0,1,0,1,0,1
2018,33,011,.10994989,1,.06793303,1,.2616778,1,.30798703,1
2014,33,001,.28125,1,.26912928,1,.46153846,1,.45454547,1
2016,33,019,.21384276,1,.21509515,1,.22499999,1,.21428572,1
2018,33,019,.096258849,1,.093429379,1,.16216215,1,.18627451,1
2016,33,017,.030544659,1,.030358719,1,.013824885,1,.048843186,1
2016,33,007,.3243877,1,.32506964,1,.15000001,2,.39175257,1
2014,33,011,.19579908,1,.14411956,1,.43268242,1,.47580367,1
2016,33,009,.021812232,1,.023139337,1,0,1,.0080321282,1
2015,33,017,.1970682,1,.20236807,1,.15217391,1,.23863636,1
2017,33,019,.16337523,1,.16158798,1,.16216215,1,.23913044,1
2014,33,003,.30320185,1,.30220994,1,.30434781,1,.33333334,1
2014,33,007,.63256627,1,.6328541,1,.85000002,2,.64285713,1
2016,33,003,.10273729,1,.1035514,1,.07272727,1,.10869565,1
2015,33,009,.090751551,1,.095271491,1,.059259258,1,.075555556,1
2016,33,015,0,1,0,1,0,1,0,1
2016,33,005,.075478025,1,.073988296,1,.08139535,1,.10559006,1
2015,33,013,.085852481,1,.087452032,1,.03373016,1,.12592593,1
2016,34,019,0,1,0,1,0,1,0,1
2016,34,003,.058337767,1,.030165782,1,.10756472,1,.14406832,1
2015,34,029,.09410613,1,.010054738,1,.19090399,1,.42949286,1
2014,34,011,.63216358,1,.64030087,1,.66777831,1,.60605538,1
2017,34,031,.57967383,1,.10891766,1,.84556937,1,.77841944,1
2014,34,041,.12198962,1,.085709974,1,.31439766,1,.24185587,1
2018,34,021,.28758746,1,.022122364,1,.57134873,1,.51200855,1
2018,34,025,.11831103,1,.033580601,1,.32950884,1,.36745572,1
2015,34,007,.33003584,1,.099743821,1,.53574127,1,.63042551,1
2018,34,033,.28461826,1,.099269845,1,.71650213,1,.52080709,1
2016,34,031,.58837378,1,.11269603,1,.861835,1,.79533756,1
2016,34,007,.28346807,1,.088595666,1,.44773456,1,.54656464,1
2017,34,035,.020802934,1,.0026511804,1,.045038167,1,.068054803,1
2017,34,037,0,1,0,1,0,1,0,1
2015,34,039,.41557389,1,.071932212,1,.52385849,1,.70771128,1
2014,34,025,.13051988,1,.039571419,1,.40615281,1,.44017839,1
2017,34,011,.45468655,1,.32369867,1,.48536626,1,.52881092,1
2014,34,021,.27907446,1,.027975509,1,.58710682,1,.50833863,1
2016,34,025,.12773176,1,.037228115,1,.36524948,1,.42094713,1
2016,34,035,.042084243,1,.008941045,1,.068382494,1,.14955929,1
2015,34,017,.70767623,1,.4936659,1,.79098189,1,.76741815,1
2016,34,017,.73607457,1,.50757933,1,.78327155,1,.8141306,1
2015,34,005,.079238102,1,.020014379,1,.28044781,1,.088490196,1
2014,34,003,.082598962,1,.040135812,1,.17859742,1,.20712353,1
2016,34,037,0,1,0,1,0,1,0,1
2014,34,017,.7628023,1,.53673619,1,.79621339,1,.84241045,1
2014,34,023,.17457713,1,.025298966,1,.1484081,1,.52198046,1
2016,34,033,.29993513,1,.10971974,1,.74356574,1,.58504802,1
2015,34,041,.12610476,1,.086138226,1,.32518116,1,.24549763,1
2018,34,007,.30220994,1,.063858695,1,.47078508,1,.60325092,1
2015,34,035,.038211353,1,.0085970787,1,.06927374,1,.13437839,1
2015,34,027,.044200342,1,.005296343,1,.071569011,1,.23827896,1
2016,34,005,.038759578,1,.012245283,1,.1217958,1,.055970151,1
2017,34,015,.056644376,1,.02476993,1,.17900857,1,.12391142,1
2016,34,015,.056170266,1,.026505236,1,.17741691,1,.11484594,1
2014,34,039,.40595639,1,.069933541,1,.51674688,1,.69827336,1
2018,34,041,.094323091,1,.063748144,1,.22974102,1,.1549769,1
2016,34,001,.31044,1,.068087235,1,.54492551,1,.48318776,1
2018,34,015,.057475191,1,.024889788,1,.17668176,1,.12673131,1
2017,34,041,.094189599,1,.062290691,1,.23194562,1,.16458423,1
2015,34,025,.13235368,1,.039867062,1,.40180743,1,.43423718,1
2018,34,035,.03103319,1,.0070085167,1,.039204545,1,.10410257,1
2017,34,039,.37523064,1,.068063684,1,.43720552,1,.63106376,1
2014,34,009,.082827643,1,.029668411,1,.16113745,1,.37740692,1
2014,34,031,.28779021,1,.079269029,1,.27120879,1,.4228377,1
2016,34,009,.085628122,1,.028577477,1,.17771639,1,.3454023,1
2014,34,015,.063315563,1,.034618568,1,.1902525,1,.11754587,1
2014,34,005,.08915168,1,.028674889,1,.28634116,1,.11755387,1
2016,34,011,.51046145,1,.36772293,1,.5610441,1,.58276355,1
2015,34,019,0,1,0,1,0,1,0,1
2014,34,013,.56345886,1,.095397286,1,.82953674,1,.70486879,1
2018,34,017,.61796498,1,.38686666,1,.76874214,1,.67699957,1
2016,34,023,.16701844,1,.009457658,1,.13208246,1,.50224096,1
2014,34,007,.34617746,1,.13277726,1,.53502256,1,.63978708,1
2015,34,013,.57659912,1,.094862133,1,.83910966,1,.71645379,1
2015,34,033,.27575594,1,.10079537,1,.71209389,1,.51009047,1
2017,34,029,.083784685,1,.0060658222,1,.14057413,1,.36521029,1
2015,34,023,.17940654,1,.015842464,1,.16299236,1,.52553207,1
2017,34,007,.29890624,1,.069834374,1,.48351365,1,.58653748,1
2014,34,027,.044015717,1,.0055839485,1,.082840234,1,.2426164,1
2014,34,001,.39297047,1,.17270778,1,.62309092,1,.55135524,1
2018,34,019,0,1,0,1,0,1,0,1
2016,34,029,.093306899,1,.010038117,1,.16685812,1,.40785521,1
2017,34,017,.61739641,1,.39192304,1,.73316646,1,.67193574,1
2016,34,027,.043744233,1,.0044410811,1,.066010661,1,.22729446,1
2018,34,001,.29545093,1,.058826923,1,.5294615,1,.45627922,1
2018,34,037,0,1,0,1,0,1,0,1
2017,34,027,.043242309,1,.0037545394,1,.052327976,1,.2173913,1
2016,34,013,.55651444,1,.098478422,1,.7946918,1,.70690197,1
2015,34,037,0,1,0,1,0,1,0,1
2018,34,039,.37481755,1,.069179825,1,.42027935,1,.62180704,1
2015,34,021,.27470124,1,.016465593,1,.58561283,1,.50094473,1
2017,34,001,.3103129,1,.06882821,1,.53252274,1,.47560605,1
2014,34,035,.022182507,1,.0039833291,1,.05529369,1,.071407698,1
2015,34,003,.081668429,1,.041069414,1,.15885997,1,.19947787,1
2014,34,033,.28030166,1,.10659107,1,.71529311,1,.5277372,1
2018,34,023,.18081121,1,.072752625,1,.17039831,1,.42376921,1
2015,34,031,.57825816,1,.10300835,1,.85243863,1,.79638398,1
