year,state,place,meps20_black,meps20_black_quality,meps20_hispanic,meps20_hispanic_quality,meps20_white,meps20_white_quality,meps20_total,meps20_total_quality
2018,40,4009050,0.11341393,1,0.15958475,1,0.095663264,1,0.10970878,1
2018,40,4023200,0.0664794,1,0.082931243,1,0.026593626,1,0.037356861,1
2018,40,4041850,0.67017651,1,0.69992971,1,0.58431447,1,0.64785862,1
2018,40,4052500,0.42054263,1,0.3501749,1,0.32483339,1,0.34705389,1
2018,40,4055000,0.39208823,1,0.26276204,1,0.27927595,1,0.29120401,1
2018,40,4075000,0.74292892,1,0.73442239,1,0.39938101,1,0.61250645,1
2018,41,4105350,0.21956521,1,0.27351829,1,0.12256729,1,0.16773352,1
2018,41,4105800,0.079646021,1,0.15210991,1,0.042398944,1,0.055755612,1
2018,41,4123850,0.17548746,1,0.30819932,1,0.15808429,1,0.18436214,1
2018,41,4131250,0.31213874,1,0.3446776,1,0.27149627,1,0.29474452,1
2018,41,4134100,0.17460318,1,0.34951156,1,0.15052083,1,0.22130227,1
2018,41,4147000,0.44067797,1,0.57084692,1,0.34697387,1,0.4129698,1
2018,41,4159000,0.45862168,1,0.44041678,1,0.15965174,1,0.26002741,1
2018,41,4164900,0.56335282,1,0.78430688,1,0.33760446,1,0.53577203,1
2018,42,4202000,0.86799997,1,0.91395378,1,0.24855748,1,0.70329159,1
2018,42,4206088,0.30480045,1,0.44894204,1,0.13425526,1,0.27864552,1
2018,42,4224000,0.90911019,1,0.83086056,1,0.48585048,1,0.63377053,1
2018,42,4260000,0.98858285,1,0.97308445,1,0.90319479,1,0.97262615,1
2018,42,4261000,0.87515253,1,0.54994851,1,0.21905674,1,0.4460783,1
2018,42,4263624,0.83433372,1,0.9228214,1,0.21079749,1,0.77020651,1
2018,42,4269000,0.98714858,1,0.99745142,1,0.94545847,1,0.97305769,1
2018,44,4419180,0.31262526,1,0.39072621,1,0.10922962,1,0.22416121,1
2018,44,4454640,0.95539457,1,0.92109257,1,0.82767856,1,0.89493835,1
2018,44,4459000,0.91315454,1,0.93421841,1,0.89002758,1,0.92655647,1
2018,44,4474300,0,1,0,1,0,1,0,1
2018,45,4513330,0.65240717,1,0.4237968,1,0.21571527,1,0.39219034,1
2018,45,4516000,0.63075638,1,0.5222196,1,0.32629418,1,0.52147263,1
2018,45,4548535,0,1,0,2,0,1,0,1
2018,45,4550875,0.80508155,1,0.80732483,1,0.34358522,1,0.68130934,1
2018,46,4659020,0.44731978,1,0.43239668,1,0.12150627,1,0.22948769,1
2018,47,4714000,0.92558283,1,0.9697094,1,0.61281013,1,0.82893258,1
2018,47,4715160,0.48362377,1,0.39712918,1,0.34881684,1,0.39584237,1
2018,47,4727740,0,1,0,1,0,1,0,1
2018,47,4740000,0.6108551,1,0.42974603,1,0.17072189,1,0.27079695,1
2018,47,4748000,0.92596555,1,0.9238593,1,0.5172587,1,0.89723092,1
2018,47,4751560,0.27904898,1,0.35080108,1,0.10591456,1,0.17358595,1
2018,47,4752006,0.77286375,1,0.82717019,1,0.4614774,1,0.68117434,1
2018,48,4801000,0.62394536,1,0.60438007,1,0.37244087,1,0.49238718,1
2018,48,4801924,0.10462928,1,0.15662241,1,0.035581838,1,0.060426541,1
2018,48,4803000,0.69212347,1,0.67277694,1,0.24739325,1,0.49751866,1
2018,48,4804000,0.35698479,1,0.54986101,1,0.16371508,1,0.39202964,1
2018,48,4805000,0.54092497,1,0.59911847,1,0.062518798,1,0.3611865,1
2018,48,4806128,0.5860312,1,0.65919548,1,0.48412484,1,0.60937864,1
2018,48,4807000,0.74439996,1,0.74233806,1,0.1997328,1,0.64954144,1
2018,48,4810768,0.96721309,1,0.97938126,1,0.98397434,1,0.97943664,1
2018,48,4810912,0.78731585,1,0.81536877,1,0.59105909,1,0.76178992,1
2018,48,4813024,0.17650463,1,0.48866478,1,0.1131037,1,0.28982276,1
2018,48,4813552,0,1,0,1,0,1,0,1
2018,48,4815976,0,1,0,1,0,1,0,1
2018,48,4816432,0.28468263,1,0.57924229,1,0.39230087,1,0.4678902,1
2018,48,4817000,0.59043115,1,0.59670663,1,0.27208808,1,0.52384305,1
2018,48,4819000,0.85997725,1,0.84400797,1,0.2345559,1,0.7699976,1
2018,48,4819972,0.2792373,1,0.33027393,1,0.18191175,1,0.2519598,1
2018,48,4822660,0.72388059,1,0.88209885,1,0.77041602,1,0.87494874,1
2018,48,4824000,0.60432601,1,0.69681865,1,0.51980716,1,0.68100578,1
2018,48,4826232,0,1,0,1,0,1,0,1
2018,48,4827000,0.75178719,1,0.78741354,1,0.24392988,1,0.64060879,1
2018,48,4827684,0,1,0,1,0,1,0,1
2018,48,4829000,0.62942576,1,0.70476377,1,0.57022423,1,0.66185665,1
2018,48,4830464,0.57136571,1,0.76901531,1,0.55413878,1,0.67913347,1
2018,48,4835000,0.79929841,1,0.81007296,1,0.27500001,1,0.73826045,1
2018,48,4837000,0.52360374,1,0.69717288,1,0.51856148,1,0.5923596,1
2018,48,4839148,0.54234964,1,0.57134098,1,0.4986296,1,0.5432393,1
2018,48,4841464,0.60294116,1,0.78949481,1,0.67241377,1,0.78740388,1
2018,48,4841980,0.018438177,1,0.05196771,1,0.011306209,1,0.02308224,1
2018,48,4842508,0.18249428,1,0.34795436,1,0.07891234,1,0.23074144,1
2018,48,4843888,0.56454939,1,0.60128677,1,0.31846604,1,0.49568909,1
2018,48,4845000,0.77412331,1,0.63709325000000006,1,0.31101134,1,0.54124987,1
2018,48,4845384,0.85714287,1,0.88310361,1,0.68646288,1,0.87184501,1
2018,48,4845744,0.055543955,1,0.13010111,1,0.017486127,1,0.050268278,1
2018,48,4847892,0.64381999,1,0.78920782,1,0.66384405,1,0.72943121,1
2018,48,4848072,0.19708373,1,0.22440714,1,0.04301716,1,0.1676102,1
2018,48,4848768,0.47887325,1,0.83862191,1,0.46085408,1,0.82922775,1
2018,48,4850820,0.075000003,1,0.097756408,1,0.05035485,1,0.074921682,1
2018,48,4853388,0.28190339,1,0.39035678,1,0.19968508,1,0.34501109,1
2018,48,4856000,0.77530867,1,0.83662367,1,0.53911805,1,0.80313402,1
2018,48,4856348,0,1,0,1,0,1,0,1
2018,48,4857200,0.97500002,1,0.97039849,1,0.98048782,1,0.97054297,1
2018,48,4858016,0.1013316,1,0.1951551,1,0.034473985,1,0.077565074,1
2018,48,4861796,0.22929381,1,0.21677002,1,0.058677044,1,0.14956112,1
2018,48,4863500,0.11298627,1,0.13903233,1,0.032677785,1,0.078193836,1
2018,48,4864472,0.34079999,1,0.37303197,1,0.21691974,1,0.3104873,1
2018,48,4865000,0.59493893,1,0.66774648,1,0.22534098,1,0.57642078,1
2018,48,4870808,0.057725694,1,0.085330307,1,0.026367335,1,0.03990363,1
2018,48,4872176,0.62102509,1,0.5358935,1,0.33500341,1,0.47913647,1
2018,48,4874144,0.66538972,1,0.80455786,1,0.3105222,1,0.6207121,1
2018,48,4876000,0.83411181,1,0.76302487,1,0.36868614,1,0.67329538,1
2018,48,4879000,0.66033256,1,0.67058611,1,0.44303411,1,0.55450237,1
2018,49,4943660,0,1,0,1,0,1,0,1
2018,49,4944320,0,1,0,1,0,1,0,1
2018,49,4955980,0.31455398,1,0.44708681,1,0.13457888,1,0.23390441,1
2018,49,4957300,0.020547945,1,0.04335634,1,0.013617098,1,0.022148587,1
2018,49,4962470,0.1573604,1,0.20463321,1,0.068414219,1,0.10860645,1
2018,49,4967000,0.4915548,1,0.54970568,1,0.11124245,1,0.27803397,1
2018,49,4967440,0.16724738,1,0.13980161,1,0.027699411,1,0.050014343,1
2018,49,4970850,0,1,0,1,0,1,0,1
2018,49,4965330,0,3,0,1,0,1,0,1
2018,49,4982950,0.01718213,1,0.022504725,1,0.0055817664,1,0.010109266,1
2018,49,4983470,0.50537634,1,0.5141983,1,0.38307747,1,0.47023857,1
2018,51,5101000,0.16867021,1,0.21666388,1,0.062227149,1,0.14519411,1
2018,51,5116000,0.20435144,1,0.14199699,1,0.042851213,1,0.10802612,1
2018,51,5135000,0.37546977,1,0.32298136,1,0.2571491,1,0.33794478,1
2018,51,5147672,0.62601441,1,0.46911958,1,0.30966881,1,0.46337909,1
2018,51,5156000,0.81661445,1,0.79226547,1,0.64013344,1,0.76772845,1
2018,51,5157000,0.62296838,1,0.52945006,1,0.29801428,1,0.52707148,1
2018,51,5164000,0.57851809,1,0.45356372,1,0.31268883,1,0.51499355,1
2018,51,5167000,0.63369489,1,0.61289251,1,0.16372597,1,0.46828303,1
2018,51,5168000,0.87141401,1,0.72535211,1,0.36304051,1,0.56311518,1
2018,51,5176432,0.1982407,1,0.1229611,1,0.078440063,1,0.1491062,1
2018,51,5182000,0.14622816,1,0.060485378,1,0.018559381,1,0.058434367,1
2018,53,5303180,0.17344312,1,0.23095238,1,0.14506213,1,0.18029666,1
2018,53,5305210,0,1,0,1,0,1,0,1
2018,53,5305280,0.031578947,1,0.044025157,1,0.01228191,1,0.019236527,1
2018,53,5322640,0.035363458,1,0.05098325,1,0.033712015,1,0.03829753,1
2018,53,5323515,0.21515989,1,0.23832823,1,0.10819009,1,0.18439893,1
2018,53,5335275,0.41390729,1,0.41820487,1,0.19932061,1,0.29604924,1
2018,53,5335415,0.39723319,1,0.43814531,1,0.20690268,1,0.3233752,1
2018,53,5335940,0,1,0,1,0,1,0,1
2018,53,5353545,0.45762712,1,0.60013711,1,0.1809755,1,0.48158914,1
2018,53,5357745,0.0057531381,1,0.001934236,1,0.0016058395,1,0.0017667845,1
2018,53,5363000,0.22930439,1,0.1962287,1,0.022779465,1,0.10626987,1
2018,53,5367000,0.46400693,1,0.41526952,1,0.26477498,1,0.3157706,1
2018,53,5367167,0.059459459,1,0.20751342,1,0.028206015,1,0.038628627,1
2018,53,5370000,0.47840887,1,0.4896,1,0.24992552,1,0.38641137,1
2018,53,5374060,0.12413793,1,0.16773631,1,0.075839885,1,0.10517371,1
2018,53,5380010,0.5419355,1,0.77891856,1,0.33022875,1,0.63282043,1
2018,55,5502375,0.030037547,1,0.013873474,1,0.0063478979,1,0.0090872487,1
2018,55,5531000,0.48473284,1,0.4573122,1,0.11525484,1,0.24329606,1
2018,55,5539225,0.54579502,1,0.46667802,1,0.23627557,1,0.3631373,1
2018,55,5548000,0.22837085,1,0.25600561,1,0.096898548,1,0.16734983,1
2018,55,5553000,0.89299798,1,0.79296911,1,0.44988987,1,0.80834424,1
2018,55,5566000,0.62439537,1,0.56834388,1,0.29085618,1,0.47598797,1
2017,01,0103076,0,1,0,1,0,1,0,1
2017,01,0107000,0.92705798,1,0.75203586,1,0.12389924,1,0.78684711,1
2017,01,0135896,0,1,0,1,0,1,0,1
2017,01,0137000,0.5446133,1,0.50032276,1,0.11967982,1,0.34625292,1
2017,01,0150000,0.81478858,1,0.67223066,1,0.5544036,1,0.73176664,1
2017,01,0151000,0.82626289,1,0.89496404,1,0.43919939,1,0.76646268,1
2017,01,0177256,0.62330765,1,0.65510947,1,0.092471361,1,0.45256853,1
2017,02,0203000,0.73324215,1,0.60498917,1,0.29877639,1,0.50807542000000006,1
2017,04,0404720,0.48804972,1,0.46524683,1,0.36387014,1,0.4410556,1
2017,04,0407940,0.26016259,1,0.30492446,1,0.15542185,1,0.23843776,1
2017,04,0412000,0.10124703,1,0.16573264,1,0.023109844,1,0.071692757,1
2017,04,0423620,0.18446602,1,0.21488947,1,0.044365857,1,0.14506221,1
2017,04,0427400,0,1,0,1,0,1,0,1
2017,04,0427820,0.47258669,1,0.46545172,1,0.12983899,1,0.32114711,1
2017,04,0428380,0.20999999,1,0.21108742,1,0.083506636,1,0.15005812,1
2017,04,0446000,0.49771559,1,0.5641982,1,0.18907388,1,0.37601805,1
2017,04,0454050,0.29893237,1,0.36054134,1,0.096221469,1,0.18620431,1
2017,04,0455000,0.6776731,1,0.79254109,1,0.21328542,1,0.61982208,1
2017,04,0465000,0.10446247,1,0.17959256,1,0.016630059,1,0.057426788,1
2017,04,0471510,0.13583441,1,0.13348384,1,0.054126196,1,0.084521085,1
2017,04,0473000,0.38963267,1,0.39746228,1,0.1107161,1,0.29595456,1
2017,04,0477000,0.57527083,1,0.64332855,1,0.22553192,1,0.49725303,1
2017,04,0485540,0.59124088,1,0.65512913,1,0.41537783,1,0.60709256,1
2017,05,0523290,0.18996799,1,0.16157556,1,0.093568906,1,0.11888247,1
2017,05,0524550,0.81125438,1,0.86531442,1,0.48035231,1,0.66504019,1
2017,05,0535710,0.94772232,1,0.85101742,1,0.54007804,1,0.70976794,1
2017,05,0541000,0.73221016,1,0.7252627,1,0.3356286,1,0.61092651,1
2017,05,0566080,0.58941609,1,0.69411105,1,0.3828662,1,0.58143103,1
2017,06,0600562,0,1,0,1,0,1,0,1
2017,06,0600884,0.94505495,1,0.89132196,1,0.87686568,1,0.7857402,1
2017,06,0602000,0.67236465,1,0.74227244,1,0.27877027,1,0.65282416,1
2017,06,0602252,0.50963914,1,0.6295234,1,0.4828355,1,0.54481953,1
2017,06,0602364,0.91181988,1,0.81556505,1,0.014771049,1,0.71776712,1
2017,06,0603526,0.79176033,1,0.79700738,1,0.41284165,1,0.68714303,1
2017,06,0604982,0.96737587,1,0.98371691000000006,1,0.7631579,1,0.9679153,1
2017,06,0606000,0.025016036,1,0.0023932988,1,2.5106705e-4,1,0.0049466537,1
2017,06,0608786,0.671875,1,0.71393561,1,0.4108108,1,0.63055849,1
2017,06,0608954,0.00243309,1,0.0030245746,1,4.2182227e-4,1,0.0013876958,1
2017,06,0611194,0,1,0,1,0,1,0,1
2017,06,0611530,0.93070918,1,0.87090224,1,0.78064513,1,0.85362244,1
2017,06,0613014,0.28611898,1,0.35208508,1,0.19175053,1,0.24390082,1
2017,06,0613210,0.32448378,1,0.58514553,1,0.33111784,1,0.50374305,1
2017,06,0613214,0.03929273,1,0.010621062,1,0.0023333333,1,0.0064980928,1
2017,06,0613392,0.16648765,1,0.38885206,1,0.15805976,1,0.30531675,1
2017,06,0613588,0.69382024,1,0.67530632,1,0.50929594,1,0.58479899,1
2017,06,0614218,0.16691285,1,0.19261187,1,0.084861964,1,0.13107017,1
2017,06,0615044,0.99860954,1,0.99983191,1,1,1,0.9995929,1
2017,06,0616000,0.35429448,1,0.49278301,1,0.10250391,1,0.34802344,1
2017,06,0616350,0.11586051,1,0.31304908,1,0.063349955,1,0.21211866,1
2017,06,0616532,0.42944786,1,0.63697606,1,0.2496879,1,0.51209104,1
2017,06,0617918,0.29032257,1,0.41383609,1,0.15262321,1,0.27672368,1
2017,06,0619766,0.44211996,1,0.41013294,1,0.30523255,1,0.40364444,1
2017,06,0621712,0.61141467,1,0.50592065,1,0.33513415,1,0.39837715,1
2017,06,0622230,1,2,1,1,1,1,1,1
2017,06,0622020,0.030033637,1,0.016807659,1,0.0095561687,1,0.022202874,1
2017,06,0622804,0.487524,1,0.65914309,1,0.14181769,1,0.49873418,1
2017,06,0623182,0.36256218,1,0.43510425,1,0.14822912,1,0.30628449,1
2017,06,0624638,0,1,0,1,0,1,0,1
2017,06,0624680,0.65807378,1,0.85591191,1,0.57019943,1,0.80993217,1
2017,06,0626000,0.03846154,1,0.039117537,1,0.024242423,1,0.011481215,1
2017,06,0627000,0.76526141,1,0.80578786,1,0.37025118,1,0.71582299,1
2017,06,0628000,0.22955975,1,0.42231703,1,0.077549875,1,0.24335341,1
2017,06,0629000,0.80263156,1,0.91470891,1,0.42211732,1,0.85308325,1
2017,06,0630000,0.4212766,1,0.66232598,1,0.44730428,1,0.49722239,1
2017,06,0632548,0.76418751,1,0.7485593,1,0.21473685,1,0.69408602,1
2017,06,0633000,0.4703669,1,0.61337137,1,0.33795917,1,0.55115062,1
2017,06,0633182,0.96857774,1,0.96040499,1,0.91960591,1,0.94836533,1
2017,06,0633434,0.9516257,1,0.91792238,1,0.89253539,1,0.90515429,1
2017,06,0636000,0.023255814,1,0.10313841,1,0.0031042129,1,0.031255774,1
2017,06,0636448,0.70149255,1,0.77483112,1,0.36316568,1,0.73232168,1
2017,06,0636546,0.90409422,1,0.95561659,1,0.5272727,1,0.93104637,1
2017,06,0636770,0,1,0,1,0,1,0,1
2017,06,0637692,0.75862068,1,0.93042254,1,0.79464287,1,0.90479755,1
2017,06,0639496,0.049689442,1,0.36154288,1,0.054781199,1,0.18924546,1
2017,06,0639892,0.25137305,1,0.36439323,1,0.094348662,1,0.28904602,1
2017,06,0640130,0.86735564,1,0.8185367,1,0.57748508,1,0.78799039,1
2017,06,0641992,0.12195122,1,0.21999529,1,0.032585632,1,0.094863959,1
2017,06,0643000,0.70796245,1,0.73012191,1,0.14449297,1,0.62088203,1
2017,06,0644000,0.79138398,1,0.91832411,1,0.29949978,1,0.8411088,1
2017,06,0645484,0.18761726,1,0.30919623,1,0.19057703,1,0.24760167,1
2017,06,0646842,0.22860962,1,0.2738924,1,0.12758391,1,0.20330717,1
2017,06,0646898,0.96732026,1,0.95179605,1,0.81862605,1,0.92918712,1
2017,06,0647766,0.028037382,1,0.098718554,1,0.012635379,1,0.036257878,1
2017,06,0648256,0,1,0,1,0,1,0,1
2017,06,0648354,0.71728694,1,0.78587884,1,0.53518993,1,0.69978422,1
2017,06,0649270,0.90704787,1,0.94208109,1,0.94668537,1,0.93565208,1
2017,06,0649670,0.0091743115,1,0.087540716,1,0.0067466265,1,0.032985657,1
2017,06,0650076,0,1,0,1,0,1,0,1
2017,06,0650258,0.25301206,1,0.34900147,1,0.11898197,1,0.25751606,1
2017,06,0651182,0,1,0,1,0,1,0,1
2017,06,0652526,0.91253644,1,0.86097986,1,0.84455961,1,0.86316484,1
2017,06,0653000,0.68994033,1,0.87314135,1,0.20114286,1,0.7075153,1
2017,06,0653322,0.38665655,1,0.34701747,1,0.10776103,1,0.25924468,1
2017,06,0653896,0.41234756,1,0.79977828,1,0.32783744,1,0.72417921,1
2017,06,0653980,0.42331287,1,0.61724168,1,0.20114185,1,0.52138925,1
2017,06,0654652,0.71730769,1,0.79192811,1,0.7712934,1,0.78574461,1
2017,06,0655156,0.83433849,1,0.86361307,1,0.52561307,1,0.81405056,1
2017,06,0656000,0.23094271,1,0.32978722,1,0.10082385,1,0.22740167,1
2017,06,0656700,0.96093327,1,0.94617963,1,0.96375269,1,0.94821292,1
2017,06,0657456,0.63022178,1,0.68239897,1,0.65360504,1,0.65700167,1
2017,06,0657792,0,1,0,1,0,1,0,1
2017,06,0658072,0.79445016,1,0.89757317,1,0.56570715,1,0.86211395,1
2017,06,0659444,0.8458904,1,0.88214785,1,0.6761269,1,0.73796612,1
2017,06,0659451,0.23098996,1,0.29263914,1,0.10153483,1,0.20813623,1
2017,06,0659920,0.56078434,1,0.49243772,1,0.37508622,1,0.41063845,1
2017,06,0660102,0.20645161,1,0.28659964,1,0.041747574,1,0.18635781,1
2017,06,0660466,1,1,1,1,1,1,1,1
2017,06,0660620,0.75211376,1,0.80941802,1,0.38567838,1,0.75875902,1
2017,06,0662000,0.46619794,1,0.60332572,1,0.26469812,1,0.50704271,1
2017,06,0662938,0.12168486,1,0.10749,1,0.035471864,1,0.055020016,1
2017,06,0664000,0.74096668,1,0.73192292,1,0.40944177,1,0.63418227,1
2017,06,0664224,0.43921569,1,0.63901365,1,0.26646248,1,0.60282803,1
2017,06,0665000,0.98550242,1,0.98579764,1,0.96334589,1,0.98325092,1
2017,06,0666000,0.6139589,1,0.60648495,1,0.067369625,1,0.37274647,1
2017,06,0667000,0.29357618,1,0.29562104,1,0.053867728,1,0.20481066,1
2017,06,0668000,0.21049401,1,0.44378063,1,0.034548856,1,0.28039989,1
2017,06,0668084,0.37841627,1,0.40398622,1,0.25346112,1,0.37124076,1
2017,06,0668196,0.12195122,1,0.29404914,1,0.04435762,1,0.1650233,1
2017,06,0668252,0.059999999,1,0.060201876,1,0.015714286,1,0.038664192,1
2017,06,0668378,0,1,0,1,0,1,0,1
2017,06,0669000,0.59745765,1,0.88358498,1,0.12438764,1,0.80156237,1
2017,06,0669070,0.11764706,1,0.29359472,1,0.03272929,1,0.18785478,1
2017,06,0669084,0.028277636,1,0.062513664,1,0.0087145967,1,0.029005727,1
2017,06,0669088,0,1,0,1,0,1,0,1
2017,06,0669196,0.45614034,1,0.73761082,1,0.14861938,1,0.64518237,1
2017,06,0670000,0,1,0,1,0,1,0,1
2017,06,0670098,0.23930269,1,0.43280411,1,0.092213683,1,0.28247443,1
2017,06,0672016,0.00390625,1,0.11350182,1,0.0099317664,1,0.042192332,1
2017,06,0673080,1,1,1,1,1,1,1,1
2017,06,0675000,0.7851032,1,0.83295649,1,0.54282779,1,0.76905292,1
2017,06,0677000,0.015,1,0.057416268,1,0.027981527,1,0.032120615,1
2017,06,0678120,0.055660378,1,0.060113959,1,0.018074485,1,0.037051458,1
2017,06,0678582,0.033175357,1,0.082228117,1,0.0075105331,1,0.032117892,1
2017,06,0680000,0.10625621,1,0.14854942,1,0.013330758,1,0.064241454,1
2017,06,0680238,0.15206185,1,0.30943397,1,0.10526316,1,0.21592191,1
2017,06,0680854,0.49372384,1,0.69446194000000006,1,0.23322147,1,0.54044795,1
2017,06,0681344,0.43728423,1,0.4392828,1,0.18844314,1,0.35762805,1
2017,06,0681554,0.15107913,1,0.25171134,1,0.067266069,1,0.14382085,1
2017,06,0681666,0.54327291,1,0.5840106,1,0.48700672,1,0.53158695,1
2017,06,0665042,0.16431925,1,0.2220358,1,0.076022543,1,0.15366593,1
2017,06,0682590,0.9551931,1,0.95088011,1,0.90797234,1,0.94545197,1
2017,06,0682954,0.69230771,1,0.73444158,1,0.52213633,1,0.67461109,1
2017,06,0682996,0.53141361,1,0.75004029,1,0.46825173,1,0.67134243,1
2017,06,0684200,0.50222224,1,0.4762693,1,0.33624879,1,0.45672357,1
2017,06,0684550,0.83333331,1,0.92493713,1,0.64564222,1,0.91931462,1
2017,06,0685292,0.44736841,1,0.54661196,1,0.24028715,1,0.51440382,1
2017,08,0803455,0.23529412,1,0.27360415,1,0.059921194,1,0.1235621,1
2017,08,0804000,0.35429966,1,0.46486932,1,0.10699152,1,0.30846694,1
2017,08,0807850,0,1,0,1,0,1,0,1
2017,08,0812815,0.10066476,1,0.20469193,1,0.010904608,1,0.058342267,1
2017,08,0816000,0.45013723,1,0.43925124,1,0.16750459,1,0.26966634,1
2017,08,0820000,0.49512136,1,0.66702938,1,0.15899222,1,0.50182527,1
2017,08,0827425,0.09485095,1,0.16734457,1,0.049426515,1,0.072057419,1
2017,08,0832155,0.42060086,1,0.41617841,1,0.12594816,1,0.31503028,1
2017,08,0843000,0.18163265,1,0.33645606,1,0.052353792,1,0.17164114,1
2017,08,0845970,0.1,1,0.32217944,1,0.05250695,1,0.15632559,1
2017,08,0846465,0.15300547,1,0.19120654,1,0.099659547,1,0.12432432,1
2017,08,0862000,0.80923694,1,0.79662275,1,0.70976526,1,0.76961404,1
2017,08,0877290,0.30964467,1,0.40794677,1,0.10837025,1,0.26301736,1
2017,08,0883835,0.11989101,1,0.22659656,1,0.056651279,1,0.1302316,1
2017,09,0908000,0.62831664,1,0.6352393,1,0.37832093,1,0.59620172,1
2017,09,0918430,0.12857144,1,0.21180613,1,0.10617577,1,0.16155115,1
2017,09,0937000,0.934955,1,0.97683537,1,0.90634847,1,0.94862938,1
2017,09,0952000,0.56608397,1,0.61614704,1,0.29271916,1,0.54761058,1
2017,09,0955990,0.034196891,1,0.020678397,1,0.010794602,1,0.020156102,1
2017,09,0973000,0.049504951,1,0.016901802,1,0.001487779,1,0.016845422,1
2017,09,0980000,0.82072288,1,0.819538,1,0.69862646,1,0.79289657,1
2017,11,1150000,0.70795065,1,0.49982342,1,0.084671989,1,0.58378106,1
2017,12,1207300,0.03677563,1,0.023804048,1,0.03193561,1,0.031143403,1
2017,12,1207875,0.71121818,1,0.42307693,1,0.24981132,1,0.48320356,1
2017,12,1210275,0.29236111,1,0.26091185,1,0.16432391,1,0.20837151,1
2017,12,1212875,0.64860851,1,0.58474219,1,0.34247968,1,0.47058466,1
2017,12,1214400,0.19745973,1,0.14685544,1,0.078220345,1,0.13652192,1
2017,12,1216475,0.78844088,1,0.3823151,1,0.27512899,1,0.44974107,1
2017,12,1216725,0.98434955,1,0.9716599,1,0.94791669,1,0.97345799,1
2017,12,1217200,0.44178525,1,0.46165609,1,0.44731688,1,0.45570692,1
2017,12,1217935,0,1,0,1,0,1,0,1
2017,12,1224000,0.9810468,1,0.92836422,1,0.68721938,1,0.91841632,1
2017,12,1224125,0.5495007,1,0.49599651,1,0.20633264,1,0.40021214,1
2017,12,1225175,0.5667401,1,0.24754806,1,0.22214803,1,0.3727265,1
2017,12,1230000,0.91269541,1,0.8388074,1,0.70187163,1,0.83991605,1
2017,12,1232000,0.88358212,1,0.81263965,1,0.60786694,1,0.7902562,1
2017,12,1232275,0.87255317,1,0.77991426,1,0.781488,1,0.80211926,1
2017,12,1235000,0.66662443,1,0.46491113,1,0.27571616,1,0.48450124,1
2017,12,1236950,0.578385,1,0.5924136,1,0.52138215,1,0.57445598,1
2017,12,1238250,0.54361486,1,0.51522404,1,0.35702369,1,0.43952635,1
2017,12,1239425,0.67441863,1,0.57039863,1,0.4747276,1,0.53338361,1
2017,12,1243975,0.70252472,1,0.51123339,1,0.38585609,1,0.44956094,1
2017,12,1245000,0.81283247,1,0.56718415,1,0.22007225,1,0.58898753,1
2017,12,1245025,0.30203044,1,0.28696606,1,0.087222219,1,0.23488674,1
2017,12,1245060,0.96460176,1,0.93679655,1,0.9710145,1,0.95642906,1
2017,12,1245975,0.63458806,1,0.24198113,1,0.21570013,1,0.45260543,1
2017,12,1249675,0.40232557,1,0.4528302,1,0.4090535,1,0.42394179,1
2017,12,1253000,0.67381173,1,0.48254052,1,0.17538203,1,0.44807243,1
2017,12,1254000,0.64070427,1,0.6233722,1,0.57725716,1,0.60574788,1
2017,12,1254200,0.49638119000000003,1,0.51161331,1,0.48412699,1,0.49445969,1
2017,12,1255775,0.24426535,1,0.1224369,1,0.088767253,1,0.14656414,1
2017,12,1257425,0.58684480000000006,1,0.29987046,1,0.22052488,1,0.42267376,1
2017,12,1258050,0.94594949,1,0.85251337,1,0.5727101,1,0.85460716,1
2017,12,1258715,0,1,0,1,0,1,0,1
2017,12,1263000,0,1,0,1,0,1,0,1
2017,12,1269700,0.80296481,1,0.54921114,1,0.51935482,1,0.67459106,1
2017,12,1270600,0.59905928,1,0.35954583,1,0.13072793,1,0.35948604,1
2017,12,1271000,0.74538773,1,0.59319168,1,0.26547489,1,0.52235764,1
2017,12,1276600,0.82901275,1,0.78897089,1,0.40206757,1,0.73100758,1
2017,13,1303440,1,1,1,1,1,1,1,1
2017,13,1304000,0.67142659,1,0.34985179,1,0.042915877,1,0.46146992,1
2017,13,1304204,0.99739891,1,0.99824405,1,0.99562937,1,0.99730033,1
2017,13,1319000,0.88271958,1,0.76861811,1,0.46212015,1,0.74839562,1
2017,13,1342425,0,1,0,1,0,1,0,1
2017,13,1349008,0.99589401,1,0.99487615,1,0.99052036,1,0.99478,1
2017,13,1367284,0.084665224,1,0.23933403,1,0.019725557,1,0.089526445,1
2017,13,1368516,1,1,1,1,1,1,1,1
2017,13,1369000,0.68570006,1,0.46886975,1,0.21147788,1,0.53088379,1
2017,13,1380508,0.7691192,1,0.6900804,1,0.49116725,1,0.63741571,1
2017,15,1571550,NA,NA,NA,NA,NA,NA,NA,NA
2017,16,1608830,0.19609262,1,0.22692472,1,0.1180739,1,0.13686326,1
2017,16,1652120,0.040247679,1,0.031945441,1,0.01605658,1,0.017991062,1
2017,16,1656260,0.26797387,1,0.449435,1,0.31351393,1,0.36097908,1
2017,17,1702154,0,1,0.020955574,1,0.0011150048,1,0.0036646307,1
2017,17,1703012,0.38413724,1,0.68398416,1,0.084281228,1,0.43373677,1
2017,17,1706613,0.41582277,1,0.50741065,1,0.2610302,1,0.32576966,1
