year,state,place,learning_rate,learning_rate_lb,learning_rate_ub,learning_rate_quality
2016,13,04000,.9535569,.89404011,1.0130737,1
2016,13,04204,.95053476,.85809427,1.0429752,1
2016,13,19000,1.0709473,.97803617,1.1638584,1
2016,13,42425,,,,
2016,13,49008,1.0054621,.90116715,1.1097569,1
2016,13,67284,,,,
2016,13,68516,,,,
2016,13,69000,.95415759,.86898589,1.0393293,1
2016,13,80508,,,,
2016,15,71550,,,,
2016,16,08830,.97351187,.87473607,1.0722877,1
2016,16,52120,1.2217069,1.141605,1.3018087,1
2016,16,56260,1.2758713,1.1504328,1.4013097,1
2016,17,02154,.95158219,.77549511,1.1276693,1
2016,17,03012,1.0986774,.98137134,1.2159833,1
2016,17,06613,.67615837,.3795259,.97279084,1
2016,17,12385,.74781531,.57757735,.91805327,1
2016,17,14000,1.2322017,1.154551,1.3098524,3
2016,17,14351,1.2546731,1.134155,1.3751912,1
2016,17,23074,1.1611685,1.0796024,1.2427346,1
2016,17,24582,1.1041844,.64887118,1.5594976,3
2016,17,38570,1.2083857,1.0614944,1.3552771,1
2016,17,51622,1.2031933,1.0763859,1.3300008,1
2016,17,59000,.89903682,.68217957,1.115894,1
2016,17,65000,1.0812054,.97174925,1.1906614,1
2016,17,68003,1.1808347,1.0661124,1.2955569,1
2016,17,72000,1.1027045,.96895945,1.2364496,1
2016,17,79293,1.0053,.87940961,1.1311905,1
2016,18,05860,1.196009,1.0404434,1.3515747,1
2016,18,10342,1.0416383,.91837591,1.1649005,1
2016,18,22000,1.0947323,.98615223,1.2033124,1
2016,18,23278,1.0798388,.96994275,1.1897347,1
2016,18,25000,1.0044241,.87833536,1.1305127,1
2016,18,31000,1.085054,.94905978,1.2210482,1
2016,18,36003,,,,
2016,18,71000,1.1080403,.97815239,1.2379283,1
2016,19,12000,.98628271,.83481342,1.1377521,1
2016,19,19000,.92216164,.78919303,1.0551302,1
2016,19,21000,1.0433593,.93521035,1.1515082,1
2016,19,73335,1.205398,1.0660537,1.3447422,1
2016,20,36000,1.1062768,.9564597,1.2560937,1
2016,20,38900,.86985785,.71074194,1.0289738,1
2016,20,52575,.93282849,.83784902,1.027808,1
2016,20,53775,1.1242878,1.0151289,1.2334468,1
2016,20,71000,1.0498127,.8728289,1.2267964,1
2016,20,79000,.95392156,.87830311,1.0295399,1
2016,21,46027,.94673514,.86591369,1.0275565,1
2016,21,48006,.8888582,.83681202,.94090438,1
2016,22,05000,.97489363,.88681519,1.0629721,1
2016,22,40735,1.0176753,.92529553,1.1100551,1
2016,22,41155,.88640374,.7962364,.97657108,1
2016,22,55000,1.1575682,1.0806962,1.2344402,1
2016,22,70000,1.0568564,.97840351,1.1353092,1
2016,24,04000,.91811234,.85833746,.97788721,1
2016,24,30325,1.0222656,.94173509,1.102796,1
2016,25,07000,,,,
2016,25,09000,1.054693,.92946666,1.1799192,1
2016,25,11000,.97776407,.78414905,1.1713791,1
2016,25,23000,.96533501,.81931102,1.111359,1
2016,25,34550,.95035523,.54111767,1.3595928,3
2016,25,37000,1.056318,.92526329,1.1873728,1
2016,25,37490,.95780152,.76388162,1.1517215,2
2016,25,45000,.81928641,.41359115,1.2249817,3
2016,25,45560,,,,
2016,25,55745,1.1383158,.96744519,1.3091863,1
2016,25,62535,1.2203209,.96978611,1.4708558,1
2016,25,67000,.83831948,.73731935,.93931961,1
2016,25,82000,1.0054501,.89923435,1.111666,1
2016,26,03000,1.1766551,1.0562035,1.2971066,1
2016,26,21000,1.2786117,1.1742138,1.3830096,1
2016,26,22000,1.0974922,1.0435736,1.1514108,1
2016,26,27440,,,,
2016,26,29000,1.1477716,.86220229,1.4333409,1
2016,26,34000,1.0514482,.86400902,1.2388874,1
2016,26,46000,.85119879,.68341315,1.0189844,1
2016,26,49000,1.0849601,.93286514,1.2370552,1
2016,26,69035,,,,
2016,26,74900,1.0789126,.93406868,1.2237566,1
2016,26,76460,1.1287129,1.0344372,1.2229886,1
2016,26,80700,1.0748595,.93103254,1.2186865,1
2016,26,84000,1.1985034,1.013363,1.3836439,1
2016,26,86000,1.0887011,.94715124,1.230251,1
2016,26,88940,1.0071654,.73519641,1.2791345,1
2016,27,06616,.92053854,.75958973,1.0814874,1
2016,27,07966,,,,
2016,27,17000,1.0015161,.83872473,1.1643075,1
2016,27,43000,.98830837,.88366103,1.0929557,1
2016,27,51730,,,,
2016,27,54880,.85144633,.72947663,.97341603,1
2016,27,58000,,,,
2016,27,71428,1.1073376,.10929676,2.1053784,2
2016,28,36000,.85125953,.75424635,.94827271,1
2016,29,15670,1.0445888,.92111057,1.168067,1
2016,29,35000,.97342944,.8151679,1.131691,1
2016,29,38000,1.0753433,.94382364,1.2068628,1
2016,29,41348,,,,
2016,29,54074,,,,
2016,29,65000,,,,
2016,29,70000,1.0450318,.94397885,1.1460848,1
2016,30,06550,.99173683,.66608685,1.3173869,2
2016,31,28000,.98024929,.89870828,1.0617903,1
2016,31,37000,.95282662,.8604483,1.045205,1
2016,32,31900,,,,
2016,32,40000,1.040429,1.0122795,1.0685785,2
2016,32,51800,,,,
2016,32,60600,1.0947129,1.031285,1.1581407,2
2016,32,68400,,,,
2016,33,45140,.84544832,.4332101,1.2576865,3
2016,33,50260,.83207941,.54820019,1.1159587,2
2016,34,13690,1.0375299,.88304019,1.1920197,1
2016,34,21000,1.0563132,.94931149,1.1633148,1
2016,34,36000,1.0965028,1.0027437,1.1902618,1
2016,34,51000,1.1854794,1.1109744,1.2599844,1
2016,34,57000,1.1437341,1.0472735,1.2401947,1
2016,34,74000,1.1353554,.99587572,1.274835,1
2016,35,02000,1.0576599,1.006032,1.1092877,1
2016,35,39380,1.0372553,.93469173,1.1398189,1
2016,35,63460,1.090037,.96791357,1.2121605,1
2016,35,70500,1.0115554,.86347824,1.1596327,1
2016,36,01000,,,,
2016,36,11000,,,,
2016,36,50617,,,,
2016,36,51000,,,,
2016,36,63000,,,,
2016,36,73000,,,,
2016,36,84000,,,,
2016,37,02140,.88123751,.76332104,.99915397,1
2016,37,10740,.92314816,.88410604,.96219027,1
2016,37,12000,.91325611,.87278569,.95372653,1
2016,37,14100,.93333495,.84695488,1.0197151,1
2016,37,19000,.90502316,.82242846,.98761785,1
2016,37,22920,.86219579,.79116118,.9332304,1
2016,37,25580,.89674324,.80918962,.98429686,1
2016,37,28000,.95024681,.89233363,1.00816,1
2016,37,28080,.93637532,.83113217,1.0416185,1
2016,37,31400,,,,
2016,37,55000,.92314816,.88410604,.96219027,1
2016,37,74440,.82689917,.72817624,.92562211,1
2016,37,75000,,,,
2016,38,25700,1.0772904,.92138588,1.2331949,1
2016,39,01000,.88445699,.72097665,1.0479373,1
2016,39,15000,.89885402,.72153205,1.076176,1
2016,39,16000,.88071406,.79856539,.96286273,1
2016,39,18000,1.0218619,.93287319,1.1108507,1
2016,39,21000,.93238401,.75710946,1.1076585,1
2016,39,61000,.97367465,.82208902,1.1252604,1
2016,39,77000,.92316419,.79751652,1.0488118,1
2016,40,09050,.92244667,.80111271,1.0437806,1
2016,40,23200,1.0448492,.89949596,1.1902022,1
2016,40,41850,.9409641,.73212159,1.1498067,1
2016,40,52500,.98065627,.79721981,1.1640928,1
2016,40,55000,1.04748,.93046445,1.1644956,1
2016,40,75000,1.0015697,.89134949,1.1117899,1
2016,41,05350,1.0795805,.97447956,1.1846815,2
2016,41,05800,.90357184,.65969276,1.1474509,3
2016,41,23850,1.0379274,.82895219,1.2469026,1
2016,41,31250,1.2938837,1.1443636,1.4434037,1
2016,41,34100,1.091717,.97823089,1.2052031,1
2016,41,47000,1.193478,1.0473053,1.3396506,1
2016,41,59000,1.2107874,.88164574,1.5399292,2
2016,41,64900,1.1894339,1.1073436,1.2715243,1
2016,42,02000,.97334415,.7588532,1.1878351,2
2016,42,06088,.99315518,.86737555,1.1189349,1
2016,42,24000,1.0169796,.82319516,1.2107641,1
2016,42,60000,1.005826,.95717984,1.0544721,1
2016,42,61000,.97027987,.75720584,1.1833539,1
2016,42,63624,.81323016,.60762858,1.0188318,1
2016,42,69000,1.0061312,.83679622,1.1754662,1
2016,44,19180,.96597093,.80906969,1.1228721,1
2016,44,54640,.87260371,.69810528,1.0471021,1
2016,44,59000,.92007053,.8180905,1.0220505,1
2016,44,74300,.71774435,.5463981,.8890906,1
2016,45,13330,1.095219,1.0197203,1.1707177,1
2016,45,16000,1.0298257,.92751515,1.1321362,1
2016,45,48535,,,,
2016,45,50875,,,,
2016,46,59020,1.1693265,1.0593653,1.2792878,1
2016,47,14000,1.0476294,.96267271,1.132586,1
2016,47,15160,.96320599,.86295241,1.0634596,1
2016,47,27740,1.0013908,.88827741,1.1145041,1
2016,47,40000,1.0190077,.94689876,1.0911165,1
2016,47,48000,1.1011117,1.0501908,1.1520325,1
2016,47,51560,1.0437121,.92432219,1.1631021,1
2016,47,52006,.97413915,.88896424,1.0593141,1
2016,48,01000,.75074387,.46235219,1.0391356,2
2016,48,01924,.95555598,.71403086,1.1970811,2
2016,48,03000,.8729797,.6543687,1.0915908,2
2016,48,04000,1.0195478,.90404958,1.1350461,2
2016,48,05000,.82760024,.68674743,.96845305,2
2016,48,06128,.98722339,.78909147,1.1853553,2
2016,48,07000,.91140366,.69147921,1.1313281,2
2016,48,10768,.94129795,.80609089,1.0765049,2
2016,48,10912,.76925945,.53494197,1.003577,2
2016,48,13024,.83099955,.65288866,1.0091105,2
2016,48,13552,,,,
2016,48,15976,.99030888,.7185744,1.2620434,2
2016,48,16432,.85493618,.73025459,.97961777,2
2016,48,17000,.9934392,.73731518,1.2495633,2
2016,48,19000,.91846204,.83407623,1.0028478,2
2016,48,19972,.84699595,.66935188,1.0246401,2
2016,48,22660,.83086574,.67816961,.98356187,2
2016,48,24000,.91535848,.76028574,1.0704312,2
2016,48,26232,.94570792,.81865722,1.0727587,2
2016,48,27000,.92769617,.79042071,1.0649717,2
2016,48,27684,.98990786,.86325866,1.1165571,2
2016,48,29000,.86533421,.74254,.98812842,2
2016,48,30464,1.0519011,.88986731,1.2139349,2
2016,48,35000,1.0408351,.93756592,1.1441044,2
2016,48,37000,.99135685,.83514768,1.1475661,2
2016,48,39148,.9090215,.75845337,1.0595896,2
2016,48,41464,1.0880018,.92535275,1.250651,2
2016,48,41980,.81697661,.66952765,.96442556,2
2016,48,42508,.94570792,.81865722,1.0727587,2
2016,48,43888,1.0479888,.63848072,1.4574969,2
2016,48,45000,.86457992,.62729973,1.1018602,2
2016,48,45384,.95916015,.77162158,1.1466987,2
2016,48,45744,.95868534,.7724269,1.1449438,2
2016,48,47892,.90697199,.75961,1.0543339,2
2016,48,48072,.95358503,.72283632,1.1843338,2
2016,48,48768,.96978712,.71083605,1.2287382,2
2016,48,50820,.85689849,.6180355,1.0957614,2
2016,48,53388,.9345575,.76729846,1.1018165,2
2016,48,56000,1.0931656,.96462607,1.2217052,2
2016,48,56348,.9778859,.77447909,1.1812927,2
2016,48,57200,.79145169,.59790254,.98500085,2
2016,48,58016,.80622131,.67949641,.93294621,2
2016,48,61796,1.0085963,.85622758,1.160965,2
2016,48,63500,.99627841,.86409199,1.1284648,2
2016,48,64472,.82966107,.54165387,1.1176683,2
2016,48,65000,.99124682,.83506829,1.1474253,2
2016,48,70808,1.036844,.92917079,1.1445173,2
2016,48,72176,.84302354,.51225525,1.1737918,2
2016,48,74144,1.0568206,.79804969,1.3155917,2
2016,48,76000,1.0282794,.66165209,1.3949069,2
2016,48,79000,.91123754,.59731621,1.2251588,2
2016,49,43660,,,,
2016,49,44320,,,,
2016,49,55980,1.1380394,1.0058018,1.270277,1
2016,49,57300,,,,
2016,49,62470,1.080956,.91066915,1.2512428,1
2016,49,65330,1.2007575,1.0236186,1.3778964,2
2016,49,67000,1.1293492,1.0385234,1.220175,1
2016,49,67440,1.2184141,1.1087683,1.3280598,1
2016,49,70850,,,,
2016,49,82950,1.2037154,1.1177753,1.2896556,1
2016,49,83470,,,,
2016,51,01000,.88440967,.74358052,1.0252389,1
2016,51,16000,.89640528,.81500143,.97780913,1
2016,51,35000,1.0468366,.93399197,1.1596812,1
2016,51,47672,.86962116,.69147152,1.0477707,1
2016,51,56000,.84030843,.7423327,.93828416,1
2016,51,57000,.86892086,.77450049,.96334124,1
2016,51,64000,.77376199,.63991922,.90760475,1
2016,51,67000,.52322406,.38388482,.66256326,1
2016,51,68000,.87885159,.73870236,1.0190009,1
2016,51,76432,.78960466,.65682501,.92238432,1
2016,51,82000,.93613297,.87441432,.99785161,1
2016,53,03180,1.7105309,.89803278,2.5230291,3
2016,53,05210,.80187553,.093141787,1.5106093,3
2016,53,05280,1.4120958,.48820192,2.3359897,3
2016,53,22640,1.8099281,1.0860413,2.5338147,3
2016,53,23515,1.081465,.43480387,1.7281262,3
2016,53,35275,1.054636,.17844467,1.9308273,3
2016,53,35415,1.4877627,.90078527,2.0747402,3
2016,53,35940,,,,
2016,53,53545,1.9874499,1.2739916,2.7009082,3
2016,53,57745,1.4119581,.62545031,2.1984658,3
2016,53,63000,1.1907144,.78131121,1.6001174,3
2016,53,67000,1.3979024,.63403237,2.1617723,3
2016,53,67167,,,,
2016,53,70000,1.1670935,.40406635,1.9301206,3
2016,53,74060,1.1504995,.53355491,1.7674441,3
2016,53,80010,1.2664076,.24231201,2.290503,3
2016,55,02375,.9911496,.85467654,1.1276226,1
2016,55,31000,.89671022,.74043381,1.0529866,1
2016,55,39225,1.1685829,1.0457821,1.2913836,1
2016,55,48000,.96797788,.81747156,1.1184843,2
2016,55,53000,1.1477866,1.082597,1.2129761,1
2016,55,66000,.68143731,.5614267,.80144793,1
2015,01,03076,.88117194,.70300144,1.0593424,1
2015,01,07000,.83316475,.74081099,.92551851,1
2015,01,35896,1.1181127,.98545212,1.2507732,1
2015,01,37000,.78085643,.67386264,.88785028,1
2015,01,50000,.72323674,.65846503,.78800845,1
2015,01,51000,.74475765,.65862399,.83089131,1
2015,01,77256,.88168925,.75400466,1.0093738,1
2015,02,03000,,,,
2015,04,04720,1.2144161,1.0565,1.3723323,1
2015,04,07940,1.1817114,.99577647,1.3676463,1
2015,04,12000,1.1721541,1.1006442,1.2436639,1
2015,04,23620,1.1745323,.99302328,1.3560413,1
2015,04,27400,1.0421424,.95475316,1.1295316,1
2015,04,27820,1.2077237,1.1221379,1.2933095,1
2015,04,28380,,,,
2015,04,46000,1.0484052,.98643857,1.1103717,1
2015,04,54050,,,,
2015,04,55000,1.1240305,1.0058223,1.2422386,1
2015,04,65000,1.0602915,.91213107,1.208452,1
2015,04,71510,1.0701125,.98420453,1.1560204,1
2015,04,73000,1.1414411,1.0428253,1.2400568,1
2015,04,77000,1.1143445,1.0111153,1.2175735,1
2015,04,85540,1.1175838,.98129344,1.2538739,1
2015,05,23290,1.0784527,.92203331,1.2348721,1
2015,05,24550,1.015623,.88669658,1.1445494,1
2015,05,35710,.81653994,.55660456,1.0764753,1
2015,05,41000,1.0052886,.89993286,1.1106445,1
2015,05,66080,1.0023936,.8965556,1.1082317,1
2015,06,00562,1.1782752,1.0301161,1.3264344,1
2015,06,00884,1.2306794,1.1039339,1.3574249,1
2015,06,02000,.99226183,.85588121,1.1286424,1
2015,06,02252,1.0473313,.88325989,1.2114028,2
2015,06,02364,1.070295,.93730652,1.2032834,1
2015,06,03526,1.1123067,.97055262,1.2540609,1
2015,06,04982,1.1388602,1.0028502,1.2748703,1
2015,06,06000,.88758618,.66306192,1.1121104,2
2015,06,08786,.89938152,.73634952,1.0624135,1
2015,06,08954,1.0152963,.88921845,1.1413742,1
2015,06,11194,1.1265754,.97847503,1.2746756,1
2015,06,11530,,,,
2015,06,13014,1.2487894,1.1148371,1.3827418,1
2015,06,13210,1.1452402,1.0541363,1.2363441,1
2015,06,13214,,,,
2015,06,13392,1.0259346,.96066737,1.0912018,1
2015,06,13588,,,,
2015,06,14218,1.0338945,.95653862,1.1112504,1
2015,06,15044,.80963969,.71512288,.90415651,1
2015,06,16000,1.0316797,.9466871,1.1166724,1
2015,06,16350,,,,
2015,06,16532,.99717855,.89203572,1.1023214,1
2015,06,17918,1.0992227,.90205514,1.2963901,1
2015,06,19766,1.0417701,.9375723,1.1459678,1
2015,06,21712,1.2115747,1.0466182,1.3765312,2
2015,06,22020,1.0431244,.98131746,1.1049314,1
2015,06,22230,1.2485838,1.1068834,1.3902842,1
2015,06,22804,1.2262933,1.1206387,1.3319479,1
2015,06,23182,1.0724218,.94419903,1.2006445,1
2015,06,24638,1.0584599,.94896585,1.1679538,1
2015,06,24680,.99583954,.91642642,1.0752527,1
2015,06,26000,1.0995055,1.0146505,1.1843606,1
2015,06,27000,.99236017,.90151304,1.0832072,1
2015,06,28000,1.0747019,.962888,1.1865158,1
2015,06,29000,1.3038299,1.2310517,1.3766081,1
2015,06,30000,.94827437,.84926349,1.0472852,1
2015,06,32548,1.0020716,.84605235,1.1580911,1
2015,06,33000,1.2897336,1.1858866,1.3935807,1
2015,06,33182,.97630215,.86984932,1.082755,1
2015,06,33434,.95432776,.85217834,1.0564772,1
2015,06,36000,1.1349632,.99143559,1.2784908,1
2015,06,36448,,,,
2015,06,36546,.82984501,.70265144,.95703858,1
2015,06,36770,1.1250137,1.0364096,1.2136178,1
2015,06,37692,1.0075971,.89714462,1.1180496,1
2015,06,39496,,,,
2015,06,39892,,,,
2015,06,40130,1.2425113,1.1133848,1.3716376,1
2015,06,41992,1.046491,.91371417,1.1792679,1
2015,06,43000,1.0770111,1.0217202,1.132302,1
2015,06,44000,.98175979,.96214515,1.0013745,1
2015,06,45484,1.2299851,1.1289592,1.3310111,1
2015,06,46842,1.0681769,.93816757,1.1981862,1
2015,06,46898,1.0486007,.88028413,1.2169174,1
2015,06,47766,1.42339,1.2698286,1.5769515,1
2015,06,48256,1.151853,1.0609212,1.2427847,1
2015,06,48354,.99801153,.83643866,1.1595844,1
2015,06,49270,.98962796,.90558547,1.0736704,1
2015,06,49670,1.1204947,.92679375,1.3141958,1
2015,06,50076,1.0548958,.95018053,1.159611,1
2015,06,50258,1.1408297,1.0255046,1.2561548,1
2015,06,51182,,,,
2015,06,52526,.93877929,.82909954,1.0484591,1
2015,06,53000,.88698608,.78776044,.98621172,2
2015,06,53322,1.1732994,1.0653646,1.2812343,1
2015,06,53896,1.1491615,1.0377076,1.2606153,1
2015,06,53980,1.0827694,.99097896,1.1745598,1
2015,06,54652,1.1215135,.98446548,1.2585614,1
2015,06,55156,1.162775,1.0561197,1.2694304,1
2015,06,56000,.79226255,.63135505,.95317006,2
2015,06,56700,.95993996,.83799493,1.081885,1
2015,06,57456,1.0780708,.93670094,1.2194406,1
2015,06,57792,1.2231953,1.0972514,1.3491392,1
2015,06,58072,1.1159805,1.0208609,1.2111001,1
2015,06,59444,1.0584599,.94896585,1.1679538,1
2015,06,59451,1.0431538,.80902159,1.2772859,1
2015,06,59920,1.0693612,.76937103,1.3693514,1
2015,06,60102,1.1951722,1.0587089,1.3316355,1
2015,06,60466,.93908948,.84558105,1.0325979,1
2015,06,60620,.99590456,.90910393,1.0827053,1
2015,06,62000,1.0873666,.99901754,1.1757156,1
2015,06,62938,1.018873,.88097084,1.156775,1
2015,06,64000,1.1433008,1.033196,1.2534056,1
2015,06,64224,1.2064459,1.04672,1.3661717,1
2015,06,65000,1.2369429,1.1697063,1.3041794,1
2015,06,65042,1.2305682,1.1136382,1.3474982,1
2015,06,66000,1.0860792,1.0284206,1.143738,1
2015,06,67000,1.1066848,1.0388528,1.1745168,1
2015,06,68000,1.1196665,.99054444,1.2487885,1
2015,06,68084,.96467602,.79213887,1.1372132,1
2015,06,68196,.95115525,.84441584,1.0578947,1
2015,06,68252,,,,
2015,06,68378,,,,
2015,06,69000,.99297982,.92917264,1.056787,1
2015,06,69070,1.2754275,1.0252659,1.5255889,1
2015,06,69084,.91858917,.79043245,1.0467459,1
2015,06,69088,.93999094,.84202278,1.0379591,1
2015,06,69196,1.2524257,1.142107,1.3627443,1
2015,06,70000,1.0259588,.87584245,1.1760751,1
2015,06,70098,.95942569,.66572219,1.2531292,1
2015,06,72016,.86042941,.74661237,.97424644,1
2015,06,73080,,,,
2015,06,75000,1.2424897,1.1510084,1.333971,1
2015,06,77000,1.2450287,1.0892477,1.4008098,1
2015,06,78120,.98247039,.89969724,1.0652435,1
2015,06,78582,1.0475403,.93807894,1.1570016,1
2015,06,80000,1.1060312,1.0021113,1.209951,1
2015,06,80238,1.0545964,.85854566,1.2506472,2
2015,06,80854,1.1069655,1.0071397,1.2067914,1
2015,06,81344,1.0092597,.86618948,1.1523299,1
2015,06,81554,1.1082747,.97201657,1.2445328,1
2015,06,81666,.94599187,.81867719,1.0733066,1
2015,06,82590,.8803876,.7341041,1.0266712,2
2015,06,82954,1.4144051,1.3220195,1.5067908,1
2015,06,82996,1.1090293,1.0076929,1.2103657,1
2015,06,84200,.864115,.71154749,1.0166825,1
2015,06,84550,1.2504532,1.1211343,1.3797722,1
2015,06,85292,1.0236819,.84180778,1.205556,1
2015,08,03455,,,,
2015,08,04000,1.0175554,.78103858,1.2540721,3
2015,08,07850,1.1060308,.84184736,1.3702142,3
2015,08,12815,,,,
2015,08,16000,.93961442,.58014303,1.2990859,3
2015,08,20000,1.2364289,1.0379742,1.4348835,3
2015,08,27425,.95357841,.6806584,1.2264984,3
2015,08,32155,.8476612,.53090239,1.16442,3
2015,08,43000,,,,
2015,08,45970,1.105901,.84117132,1.3706307,3
2015,08,46465,.67766565,.30316249,1.0521688,3
2015,08,62000,.70754981,.32171988,1.0933797,3
2015,08,77290,.98781419,.7695359,1.2060925,3
2015,08,83835,1.0926613,.65235931,1.5329632,3
2015,09,08000,1.1641995,1.0624336,1.2659653,1
2015,09,18430,.93585747,.76865244,1.1030625,2
2015,09,37000,1.0360502,.7334879,1.3386124,3
2015,09,52000,1.1697373,1.0600339,1.2794408,1
2015,09,55990,.87991685,.73139733,1.0284364,1
2015,09,73000,1.0261613,.9004553,1.1518673,1
2015,09,80000,.83507067,.71676761,.95337373,1
2015,11,50000,.97215807,.88673908,1.0575771,1
2015,12,07300,1.0741417,.54885525,1.5994283,1
2015,12,07875,,,,
2015,12,10275,,,,
2015,12,12875,,,,
2015,12,14400,,,,
2015,12,16475,,,,
2015,12,16725,,,,
2015,12,17200,,,,
2015,12,17935,,,,
2015,12,24000,.918347,.88764602,.94904798,1
2015,12,24125,.86090344,.8078624,.91394448,1
2015,12,25175,.90916187,.764094,1.0542297,1
2015,12,30000,,,,
2015,12,32000,,,,
2015,12,32275,,,,
2015,12,35000,.88464594,.83551043,.93378145,1
2015,12,36950,.85355669,.78777844,.91933495,1
2015,12,38250,,,,
2015,12,39425,.83414912,.7781381,.89016014,2
2015,12,43975,,,,
2015,12,45000,.93478507,.90869343,.9608767,1
2015,12,45025,,,,
2015,12,45060,,,,
2015,12,45975,,,,
2015,12,49675,,,,
2015,12,53000,.86638993,.83000892,.90277094,1
2015,12,54000,,,,
2015,12,54200,,,,
2015,12,55775,,,,
2015,12,57425,,,,
2015,12,58050,,,,
2015,12,58715,,,,
2015,12,63000,,,,
2015,12,69700,,,,
2015,12,70600,.90883523,.81523359,1.0024369,1
2015,12,71000,.80640358,.76811278,.84469438,1
2015,12,76600,.93434608,.89745259,.97123957,1
2015,13,03440,.88725197,.74882299,1.0256809,1
2015,13,04000,.94911343,.89308375,1.005143,1
2015,13,04204,.96667951,.88204563,1.0513134,1
2015,13,19000,1.0350072,.94815427,1.1218603,1
2015,13,42425,,,,
2015,13,49008,.89282918,.79515815,.99050021,1
2015,13,67284,,,,
2015,13,68516,,,,
2015,13,69000,.96197885,.88209134,1.0418663,1
2015,13,80508,,,,
2015,15,71550,,,,
2015,16,08830,1.0219877,.92715079,1.1168245,1
2015,16,52120,1.2335017,1.1546061,1.3123972,1
2015,16,56260,1.1707321,1.0516657,1.2897986,1
2015,17,02154,1.0087066,.81705028,1.2003628,1
2015,17,03012,1.117896,1.0079826,1.2278094,1
2015,17,06613,.71627599,.4902679,.94228411,1
2015,17,12385,.74739337,.58458197,.91020477,1
2015,17,14000,1.2050267,1.1572254,1.2528281,2
2015,17,14351,1.3022261,1.1901407,1.4143114,1
2015,17,23074,1.2450974,1.1662341,1.3239607,1
2015,17,24582,1.0199777,.72748411,1.3124713,2
2015,17,38570,1.1825886,1.0454353,1.319742,1
2015,17,51622,1.1874722,1.0694075,1.305537,1
2015,17,59000,.81482291,.60431647,1.0253294,1
2015,17,65000,1.1823196,1.0593233,1.305316,1
2015,17,68003,1.2194669,1.10964,1.3292938,1
2015,17,72000,1.1257969,.99768937,1.2539045,1
2015,17,79293,1.0150388,.89518589,1.1348917,1
2015,18,05860,1.2310158,1.0831276,1.378904,1
2015,18,10342,1.0523649,.93337411,1.1713558,1
2015,18,22000,1.0790989,.97553682,1.1826611,1
2015,18,23278,1.1236929,1.0191091,1.2282766,1
2015,18,25000,1.0113339,.89391112,1.1287569,1
2015,18,31000,1.1336794,1.0023088,1.2650499,1
2015,18,36003,,,,
2015,18,71000,1.1026495,.95405275,1.2512462,1
2015,19,12000,1.0340436,.88774741,1.1803397,1
2015,19,19000,.93187517,.80730957,1.0564408,1
2015,19,21000,1.0523316,.94930041,1.1553626,1
2015,19,73335,1.2365073,1.1008536,1.372161,1
2015,20,36000,.92886335,.76729262,1.0904341,2
2015,20,38900,1.0732337,.91773337,1.228734,1
2015,20,52575,.97133541,.87902737,1.0636435,1
2015,20,53775,1.0667725,.9631868,1.1703581,1
2015,20,71000,.98266494,.81288022,1.1524497,1
2015,20,79000,.97024965,.8971945,1.0433048,1
2015,21,46027,.92779011,.84961271,1.0059675,1
2015,21,48006,1.0032276,.95348281,1.0529724,1
2015,22,05000,1.0522175,.97099507,1.1334398,1
2015,22,40735,1.0307362,.94321954,1.1182529,1
2015,22,41155,.85730869,.76322091,.95139647,1
2015,22,55000,1.2367448,1.1629047,1.3105848,1
2015,22,70000,1.07023,.99624741,1.1442126,1
2015,24,04000,.72790462,.56610042,.88970882,3
2015,24,30325,.86832649,.79017454,.94647843,1
2015,25,07000,,,,
2015,25,09000,1.1135583,.98299098,1.2441256,1
2015,25,11000,1.1247094,.93084204,1.3185767,1
2015,25,23000,.81506652,.65693426,.97319877,1
2015,25,34550,.56108379,.16811524,.95405233,3
2015,25,37000,.99945742,.86247903,1.1364357,1
2015,25,37490,.95742267,.81509387,1.0997515,1
2015,25,45000,.72628522,.47739479,.97517562,2
2015,25,45560,,,,
2015,25,55745,.90575111,.72032404,1.0911782,1
2015,25,62535,1.0007683,.75507259,1.246464,1
2015,25,67000,.68906265,.58394605,.79417926,1
2015,25,82000,1.0229372,.91302162,1.1328528,1
2015,26,03000,1.1837147,1.0672628,1.3001667,1
2015,26,21000,1.316193,1.2185137,1.4138722,1
2015,26,22000,1.0876703,1.0373294,1.1380112,1
2015,26,27440,,,,
2015,26,29000,1.0918652,.78297669,1.4007536,1
2015,26,34000,1.013797,.83393776,1.1936564,1
2015,26,46000,.78366166,.62249124,.94483215,1
2015,26,49000,1.0466427,.89680445,1.196481,1
2015,26,69035,,,,
2015,26,74900,1.0022725,.86494946,1.1395955,1
2015,26,76460,.97497368,.88577545,1.0641719,1
2015,26,80700,1.1436992,1.0026217,1.2847767,1
2015,26,84000,1.0477064,.86659783,1.2288147,1
2015,26,86000,.98024988,.84634912,1.1141506,1
2015,26,88940,1.025102,.77140886,1.2787951,1
2015,27,06616,.99853802,.84691435,1.1501617,1
2015,27,07966,,,,
2015,27,17000,.97709095,.81828576,1.1358961,1
2015,27,43000,1.0809468,1.0043535,1.1575401,1
2015,27,51730,,,,
2015,27,54880,.96498621,.84290403,1.0870683,1
2015,27,58000,,,,
2015,27,71428,1.3053275,.41735232,2.1933029,2
2015,28,36000,.92629099,.80520403,1.0473779,1
2015,29,15670,1.0803155,.96118915,1.1994418,1
