year,state,city,city_name,meps20_total,meps20_total_quality,meps20_white,meps20_white_quality,meps20_black,meps20_black_quality,meps20_hispanic,meps20_hispanic_quality,statename,state_abbr
2016,17,1724582,Evanston,.0030192132,1,.0016563147,1,.0075357952,1,.00047169812,1,Illinois,IL
2016,17,1738570,Joliet,.65448153,1,.34969211,1,.71685344,1,.76255375,1,Illinois,IL
2016,17,1751622,Naperville,0,1,0,1,0,1,0,1,Illinois,IL
2016,17,1759000,Peoria,.64136636,1,.35378167,1,.83981866,1,.77630711,1,Illinois,IL
2016,17,1765000,Rockford,.44630384,1,.336182,1,.52444905,1,.4876937,1,Illinois,IL
2016,17,1768003,Schaumburg,0,1,0,1,0,1,0,1,Illinois,IL
2016,17,1772000,Springfield,.67538065,1,.62450349,1,.75570971,1,.64033264,1,Illinois,IL
2016,17,1779293,Waukegan,.94266832,1,.90873015,1,.93819076,1,.94566447,1,Illinois,IL
2016,18,1805860,Bloomington,.24508849,1,.23372443,1,.43127146,1,.33126935,1,Indiana,IN
2016,18,1810342,Carmel,0,1,0,1,0,1,0,1,Indiana,IN
2016,18,1822000,Evansville,.46932739,1,.3829537,1,.7362504,1,.67209971,1,Indiana,IN
2016,18,1823278,Fishers,0,1,0,1,0,1,0,1,Indiana,IN
2016,18,1825000,Fort Wayne,.48871484,1,.31304172,1,.72997248,1,.71401417,1,Indiana,IN
2016,18,1831000,Hammond,1,1,1,1,1,1,1,1,Indiana,IN
2016,18,1836003,Indianapolis,.57097501,1,.39693987,1,.70048195,1,.67306721,1,Indiana,IN
2016,18,1871000,South Bend,.76165408,1,.65215296,1,.82714683,1,.82884848,1,Indiana,IN
2016,19,1912000,Cedar Rapids,.22693118,1,.17955422,1,.3894091,1,.29473683,1,Iowa,IA
2016,19,1919000,Davenport,.71087402,1,.67240459,1,.78198886,1,.73658538,1,Iowa,IA
2016,19,1921000,Des Moines,.70103699,1,.58629394,1,.77233744,1,.82698572,1,Iowa,IA
2016,19,1973335,Sioux City,.50589401,1,.41475546,1,.59651476,1,.61238283,1,Iowa,IA
2016,20,2036000,Kansas City,.89862949,1,.69758552,1,.93772489,1,.9627614,1,Kansas,KS
2016,20,2038900,Lawrence,.091806598,1,.077820532,1,.13385826,1,.12296564,1,Kansas,KS
2016,20,2052575,Olathe,.084304817,1,.043780807,1,.11018131,1,.25755975,1,Kansas,KS
2016,20,2053775,Overland Park,0,1,0,1,0,1,0,1,Kansas,KS
2016,20,2071000,Topeka,.55582929,1,.40746021,1,.82558137,1,.75424045,1,Kansas,KS
2016,20,2079000,Wichita,.70323426,1,.56133175,1,.76764202,1,.85977048,1,Kansas,KS
2016,21,2146027,Lexington,.47805476,1,.3629548,1,.64362735,1,.67966491,1,Kentucky,KY
2016,21,2148006,Louisville,.70660824,1,.61314154,1,.80512184,1,.80720681,1,Kentucky,KY
2016,22,2205000,Baton Rouge,.78986281,1,.39658824,1,.89719498,1,.8312552,1,Louisiana,LA
2016,22,2240735,Lafayette,.6244399,1,.48843813,1,.76250875,1,.66615736,1,Louisiana,LA
2016,22,2241155,Lake Charles,.45004049,1,.13670266,1,.73691875,1,.4687131,1,Louisiana,LA
2016,22,2255000,New Orleans,.7737385,1,.17832999,1,.86756808,1,.73551875,1,Louisiana,LA
2016,22,2270000,Shreveport,.57940876,1,.18585394,1,.75302815,1,.50123256,1,Louisiana,LA
2016,24,2404000,Baltimore,.47379678,1,.14804786,1,.62646472,1,.509745,1,Maryland,MD
2016,24,2430325,Frederick,.032372642,1,.0064620357,1,.03266266,1,.083604075,1,Maryland,MD
2016,25,2507000,Boston,.66353291,1,.19967444,1,.85998601,1,.82337809,1,Massachusetts,MA
2016,25,2509000,Brockton,.71688944,1,.72336125,1,.70130783,1,.76083648,1,Massachusetts,MA
2016,25,2511000,Cambridge,.27537572,1,.1104591,1,.4569236,1,.35276073,1,Massachusetts,MA
2016,25,2523000,Fall River,1,1,1,1,1,1,1,1,Massachusetts,MA
2016,25,2534550,Lawrence,1,1,1,1,1,1,1,1,Massachusetts,MA
2016,25,2537000,Lowell,.96562952,1,.94015491,1,.98332173,1,.96002316,1,Massachusetts,MA
2016,25,2537490,Lynn,.99011821,1,.96048743,1,.99885583,1,.99710375,1,Massachusetts,MA
2016,25,2545000,New Bedford,.86368811,1,.80192971,1,.89402479,1,.92517006,1,Massachusetts,MA
2016,25,2545560,Newton,0,1,0,1,0,1,0,1,Massachusetts,MA
2016,25,2555745,Quincy,.51313657,1,.39344263,1,.5562914,1,.5672878,1,Massachusetts,MA
2016,25,2562535,Somerville,.52484286,1,.41411895,1,.44353184,1,.64326108,1,Massachusetts,MA
2016,25,2567000,Springfield,1,1,1,1,1,1,1,1,Massachusetts,MA
2016,25,2582000,Worcester,.84733266,1,.74365419,1,.89419174,1,.90569061,1,Massachusetts,MA
2016,26,2603000,Ann Arbor,.043036524,1,.053138714,1,.057692308,1,.032786883,1,Michigan,MI
2016,26,2621000,Dearborn,.74399865,1,.7281844,1,.88172805,1,.72289157,1,Michigan,MI
2016,26,2622000,Detroit,.99672467,1,.9797805,1,.99719667,1,.99913985,1,Michigan,MI
2016,26,2627440,Farmington Hills,0,1,0,1,0,1,0,1,Michigan,MI
2016,26,2629000,Flint,.92286593,1,.92013818,1,.92724025,1,.93962264,1,Michigan,MI
2016,26,2634000,Grand Rapids,.43844283,1,.18008299,1,.68150741,1,.74225432,1,Michigan,MI
2016,26,2646000,Lansing,.77174705,1,.6345737,1,.86465704,1,.82454395,1,Michigan,MI
2016,26,2649000,Livonia,.094345719,1,.037935324,1,.29288912,1,.061162081,1,Michigan,MI
2016,26,2669035,Rochester Hills,0,1,0,1,0,1,0,1,Michigan,MI
2016,26,2674900,Southfield,.63471502,1,.20035149,1,.66032195,1,.69999999,1,Michigan,MI
2016,26,2676460,Sterling Heights,.25403568,1,.24532753,1,.26173633,1,.13387424,1,Michigan,MI
2016,26,2680700,Troy,0,1,0,1,0,1,0,1,Michigan,MI
2016,26,2684000,Warren,.59071261,1,.40757078,1,.78821057,1,.68409091,1,Michigan,MI
2016,26,2686000,Westland,.46496475,1,.43466619,1,.51873201,1,.44849786,1,Michigan,MI
2016,26,2688940,Wyoming,.77443963,1,.57308972,1,.90563869,1,.90965092,1,Michigan,MI
2016,27,2706616,Bloomington,.18474969,1,.077681661,1,.2933754,1,.39105859,1,Minnesota,MN
2016,27,2707966,Brooklyn Park,.79222465,1,.56494254,1,.80379015,1,.88733554,1,Minnesota,MN
2016,27,2717000,Duluth,.28180468,1,.23122923,1,.57947022,1,.33438486,1,Minnesota,MN
2016,27,2743000,Minneapolis,.62060577,1,.2618745,1,.80840898,1,.75747204,1,Minnesota,MN
2016,27,2751730,Plymouth,.006870789,1,.0024617361,1,.039746545,1,.0034843206,1,Minnesota,MN
2016,27,2754880,Rochester,.10038695,1,.048871838,1,.27998516,1,.13639002,1,Minnesota,MN
2016,27,2758000,St. Paul,0,1,0,1,0,1,0,1,Minnesota,MN
2016,27,2771428,Woodbury,0,1,0,1,0,1,0,1,Minnesota,MN
2016,28,2836000,Jackson,1,1,1,1,1,1,1,1,Mississippi,MS
2016,29,2915670,Columbia,.22925271,1,.16830967,1,.36903119,1,.3602812,1,Missouri,MO
2016,29,2935000,Independence,.61604095,1,.57224011,1,.69711536,1,.68653715,1,Missouri,MO
2016,29,2938000,Kansas City,.61085296,1,.27597496,1,.85712719,1,.77221364,1,Missouri,MO
2016,29,2941348,Lees Summit,.015336299,1,.013514465,1,.023696683,1,.016966067,1,Missouri,MO
2016,29,2954074,Ofallon,0,1,0,1,0,1,0,1,Missouri,MO
2016,29,2965000,St. Louis,.44085497,1,.15426998,1,.76528776,1,.41009465,1,Missouri,MO
2016,29,2970000,Springfield,.51016557,1,.47798315,1,.7133106,1,.60429448,1,Missouri,MO
2016,30,3006550,Billings,.20137991,1,.1617357,1,.27477476,1,.33418694,1,Montana,MT
2016,31,3128000,Lincoln,.33747733,1,.25526062,1,.59126365,1,.52332658,1,Nebraska,NE
2016,31,3137000,Omaha,.37177366,1,.1494507,1,.5382632,1,.70990789,1,Nebraska,NE
2016,32,3231900,Henderson,.21498795,1,.16044694,1,.36201781,1,.29824561,1,Nevada,NV
2016,32,3240000,Las Vegas,.53804815,1,.27668822,1,.60080034,1,.70421535,1,Nevada,NV
2016,32,3251800,North Las Vegas,.71934271,1,.39569727,1,.7839219,1,.82368076,1,Nevada,NV
2016,32,3260600,Reno,.016975602,1,.011530015,1,.0092264013,1,.026814764,1,Nevada,NV
2016,32,3268400,Sparks,.00069683173,1,.00032175033,1,0,1,.0013020834,1,Nevada,NV
2016,33,3345140,Manchester,.37471139,1,.32313725,1,.42589578,1,.49581057,1,New Hampshire,NH
2016,33,3350260,Nashua,.17862286,1,.13670674,1,.19259259,1,.33254251,1,New Hampshire,NH
2016,34,3413690,Clifton,.32532731,1,.22580644,1,.33072406,1,.40720809,1,New Jersey,NJ
2016,34,3421000,Elizabeth,.97583687,1,.91749644,1,.99456632,1,.97777897,1,New Jersey,NJ
2016,34,3436000,Jersey City,.79579008,1,.74015009,1,.85205561,1,.81524342,1,New Jersey,NJ
2016,34,3451000,Newark,.97476292,1,.99736321,1,.95942003,1,.99449587,1,New Jersey,NJ
2016,34,3457000,Paterson,1,1,1,1,1,1,1,1,New Jersey,NJ
2016,34,3474000,Trenton,.97546595,1,.67826086,1,.98454428,1,.98604357,1,New Jersey,NJ
2016,35,3502000,Albuquerque,.61888063,1,.33977914,1,.63381994,1,.71577334,1,New Mexico,NM
2016,35,3539380,Las Cruces,.70882934,1,.58556658,1,.64390242,1,.74627191,1,New Mexico,NM
2016,35,3563460,Rio Rancho,.12127236,1,.10270645,1,.10178117,1,.13528563,1,New Mexico,NM
2016,35,3570500,Santa Fe,.47240099,1,.20105819,1,.31012657,1,.574628,1,New Mexico,NM
2016,36,3601000,Albany,.47897172,1,.16886884,1,.71532845,1,.57198441,1,New York,NY
2016,36,3611000,Buffalo,.83724314,1,.58921403,1,.94035912,1,.90622318,1,New York,NY
2016,36,3650617,New Rochelle,.1295284,1,.05418548,1,.059550066,1,.21008737,1,New York,NY
2016,36,3651000,New York,.50159973,1,.086247422,1,.65737683,1,.63880152,1,New York,NY
2016,36,3663000,Rochester,.58632833,1,.21468464,1,.85604811,1,.76506841,1,New York,NY
2016,36,3673000,Syracuse,.8585217,1,.68140024,1,.95359409,1,.94418889,1,New York,NY
2016,36,3684000,Yonkers,.78696781,1,.58158535,1,.82402956,1,.84846932,1,New York,NY
2016,37,3702140,Asheville,.36897853,1,.3331584,1,.37155172,1,.53972501,1,North Carolina,NC
2016,37,3710740,Cary,.01494763,1,.01200277,1,.018143961,1,.033569869,1,North Carolina,NC
2016,37,3712000,Charlotte,.50762773,1,.12504306,1,.65572286,1,.70400506,1,North Carolina,NC
2016,37,3714100,Concord,.28566092,1,.23557693,1,.32951906,1,.40032548,1,North Carolina,NC
2016,37,3719000,Durham,.4656786,1,.14780693,1,.58108968,1,.59533006,1,North Carolina,NC
2016,37,3722920,Fayetteville,.64870203,1,.43000567,1,.77603716,1,.65184903,1,North Carolina,NC
2016,37,3725580,Gastonia,.6654951,1,.50202006,1,.83162832,1,.80960131,1,North Carolina,NC
2016,37,3728000,Greensboro,.50810742,1,.16836986,1,.70280451,1,.72346824,1,North Carolina,NC
2016,37,3728080,Greenville,.56850094,1,.31107739,1,.74196184,1,.67771637,1,North Carolina,NC
2016,37,3731400,High Point,.65731752,1,.42570093,1,.76615745,1,.80916929,1,North Carolina,NC
2016,37,3755000,Raleigh,.22775418,1,.07512787,1,.37962124,1,.34193307,1,North Carolina,NC
2016,37,3774440,Wilmington,.31195462,1,.16656815,1,.63551402,1,.48899907,1,North Carolina,NC
2016,37,3775000,Winston-Salem,.46208271,1,.15435535,1,.72017312,1,.69932926,1,North Carolina,NC
2016,38,3825700,Fargo,.027743679,1,.01619965,1,.060308557,1,.037894737,1,North Dakota,ND
2016,39,3901000,Akron,.66709459,1,.4569115,1,.85851485,1,.76915008,1,Ohio,OH
2016,39,3915000,Cincinnati,.44001377,1,.17207012,1,.7202217,1,.57638639,1,Ohio,OH
2016,39,3916000,Cleveland,.78709602,1,.50736153,1,.89031452,1,.84001958,1,Ohio,OH
2016,39,3918000,Columbus,.70089185,1,.4650504,1,.86573285,1,.8027128,1,Ohio,OH
2016,39,3921000,Dayton,.79325765,1,.65030444,1,.93665129,1,.79576892,1,Ohio,OH
2016,39,3961000,Parma,.27509034,1,.25919837,1,.42971888,1,.33498025,1,Ohio,OH
2016,39,3977000,Toledo,.71121681,1,.58695173,1,.82792729,1,.78078705,1,Ohio,OH
2016,40,4009050,Broken Arrow,.14890379,1,.12692225,1,.1436464,1,.23956159,1,Oklahoma,OK
2016,40,4023200,Edmond,.039382491,1,.028678367,1,.059495799,1,.089989886,1,Oklahoma,OK
2016,40,4041850,Lawton,.61273229,1,.55084598,1,.6257233,1,.66666669,1,Oklahoma,OK
2016,40,4052500,Norman,.38394943,1,.3555941,1,.47448981,1,.41670236,1,Oklahoma,OK
2016,40,4055000,Oklahoma City,.64633578,1,.35837117,1,.73849827,1,.87998968,1,Oklahoma,OK
2016,40,4075000,Tulsa,.73100835,1,.52916431,1,.85877424,1,.8545658,1,Oklahoma,OK
2016,41,4105350,Beaverton,.10285938,1,.061691787,1,.14184397,1,.20034337,1,Oregon,OR
2016,41,4105800,Bend,.061549734,1,.046762858,1,.061068702,1,.17120823,1,Oregon,OR
2016,41,4123850,Eugene,.11264754,1,.095608845,1,.12082262,1,.200271,1,Oregon,OR
2016,41,4131250,Gresham,.21045817,1,.17184292,1,.25933203,1,.2911123,1,Oregon,OR
2016,41,4134100,Hillsboro,.10434328,1,.057467014,1,.062189054,1,.19404161,1,Oregon,OR
2016,41,4147000,Medford,.38025939,1,.31865612,1,.5,1,.5373913,1,Oregon,OR
2016,41,4159000,Portland,.34456885,1,.22189884,1,.60325319,1,.5510304,1,Oregon,OR
2016,41,4164900,Salem,.51728141,1,.32730272,1,.5481928,1,.77813178,1,Oregon,OR
2016,42,4202000,Allentown,.64451164,1,.2494788,1,.79769683,1,.84129798,1,Pennsylvania,PA
2016,42,4206088,Bethlehem,.18507245,1,.075996675,1,.20356083,1,.31795847,1,Pennsylvania,PA
2016,42,4224000,Erie,.51634389,1,.37144297,1,.8058005,1,.73843247,1,Pennsylvania,PA
2016,42,4260000,Philadelphia,.79795557,1,.82754058,1,.75740981,1,.83332461,1,Pennsylvania,PA
2016,42,4261000,Pittsburgh,.34219354,1,.17234857,1,.67706132,1,.42289156,1,Pennsylvania,PA
2016,42,4263624,Reading,.81338757,1,.30726147,1,.86807817,1,.96890771,1,Pennsylvania,PA
2016,42,4269000,Scranton,.97568512,1,.95597607,1,.99113476,1,.99556375,1,Pennsylvania,PA
2016,44,4419180,Cranston,.22973767,1,.12053493,1,.37625754,1,.39786991,1,Rhode Island,RI
2016,44,4454640,Pawtucket,.93513459,1,.88922888,1,.96732551,1,.95829165,1,Rhode Island,RI
2016,44,4459000,Providence,.91791397,1,.83923411,1,.90834904,1,.93339807,1,Rhode Island,RI
2016,44,4474300,Warwick,0,1,0,1,0,1,0,1,Rhode Island,RI
2016,45,4513330,Charleston,.31963471,1,.14209057,1,.57217848,1,.27899686,1,South Carolina,SC
2016,45,4516000,Columbia,.46804327,1,.23976192,1,.59298164,1,.46826312,1,South Carolina,SC
2016,45,4550875,North Charleston,.6792956,1,.32358673,1,.80552721,1,.82106823,1,South Carolina,SC
2016,46,4659020,Sioux Falls,.23737952,1,.13524181,1,.46252966,1,.4591029,1,South Dakota,SD
2016,47,4714000,Chattanooga,.80181491,1,.62956548,1,.87784338,1,.96629781,1,Tennessee,TN
2016,47,4715160,Clarksville,.45984635,1,.41302833,1,.53390515,1,.47557172,1,Tennessee,TN
2016,47,4727740,Franklin,.021919878,1,.010827018,1,.072383076,1,.056354918,1,Tennessee,TN
2016,47,4740000,Knoxville,.39700568,1,.29844254,1,.76137221,1,.54763407,1,Tennessee,TN
2016,47,4748000,Memphis,.91079634,1,.49220571,1,.94364631,1,.92515957,1,Tennessee,TN
2016,47,4751560,Murfreesboro,.28132311,1,.21221974,1,.41312587,1,.49653769,1,Tennessee,TN
2016,47,4752006,Nashville,.73676825,1,.55263305,1,.82485056,1,.85214448,1,Tennessee,TN
2016,48,4801000,Abilene,.61726588,1,.4823041,1,.76641726,1,.73791134,1,Texas,TX
2016,48,4801924,Allen,.061542239,1,.039016519,1,.1178222,1,.15324092,1,Texas,TX
2016,48,4803000,Amarillo,.55867016,1,.32511756,1,.71586317,1,.73279667,1,Texas,TX
2016,48,4804000,Arlington,.61977446,1,.37618589,1,.62731022,1,.75879508,1,Texas,TX
2016,48,4805000,Austin,.43074074,1,.089352354,1,.65869921,1,.67595077,1,Texas,TX
2016,48,4806128,Baytown,.66997117,1,.5243203,1,.6425432,1,.73221695,1,Texas,TX
2016,48,4807000,Beaumont,.692442,1,.22155689,1,.81922501,1,.75612128,1,Texas,TX
2016,48,4810768,Brownsville,1,1,1,1,1,1,1,1,Texas,TX
2016,48,4810912,Bryan,.89838463,1,.78857905,1,.91976458,1,.93924344,1,Texas,TX
2016,48,4813024,Carrollton,.41025436,1,.16922291,1,.36918697,1,.6590991,1,Texas,TX
2016,48,4813552,Cedar Park,0,1,0,1,0,1,0,1,Texas,TX
2016,48,4815976,College Station,.11207158,1,.085412264,1,.14814815,1,.16465309,1,Texas,TX
2016,48,4816432,Conroe,.68494147,1,.57948577,1,.59233749,1,.80121893,1,Texas,TX
2016,48,4817000,Corpus Christi,.56151378,1,.30051127,1,.61720639,1,.6419574,1,Texas,TX
2016,48,4819000,Dallas,.8246218,1,.30083305,1,.9041881,1,.89098221,1,Texas,TX
2016,48,4819972,Denton,.36644518,1,.28476018,1,.39312473,1,.46678883,1,Texas,TX
2016,48,4822660,Edinburg,.90752286,1,.80309421,1,.8211382,1,.91339314,1,Texas,TX
2016,48,4824000,El Paso,.80391568,1,.6245476,1,.74848026,1,.82052994,1,Texas,TX
2016,48,4826232,Flower Mound,0,1,0,1,0,1,0,1,Texas,TX
2016,48,4827000,Fort Worth,.63698775,1,.25468093,1,.77261871,1,.76654935,1,Texas,TX
2016,48,4827684,Frisco,.012639686,1,.0060536303,1,.017467249,1,.048822027,1,Texas,TX
2016,48,4829000,Garland,.85252327,1,.75585479,1,.80382437,1,.89815676,1,Texas,TX
2016,48,4830464,Grand Prairie,.70853072,1,.56965572,1,.60628045,1,.8038463,1,Texas,TX
2016,48,4835000,Houston,.76756608,1,.29101163,1,.83316696,1,.83906317,1,Texas,TX
2016,48,4837000,Irving,.80343992,1,.70933938,1,.76728553,1,.91334921,1,Texas,TX
2016,48,4839148,Killeen,.63661724,1,.60007286,1,.63871342,1,.66619766,1,Texas,TX
2016,48,4841464,Laredo,.80017787,1,.64605546,1,.53333336,1,.80265486,1,Texas,TX
2016,48,4841980,League City,.028700978,1,.014710973,1,.022172948,1,.062436547,1,Texas,TX
2016,48,4842508,Lewisville,.26608142,1,.10921895,1,.22857143,1,.38313273,1,Texas,TX
2016,48,4843888,Longview,.67752671,1,.47470969,1,.78740692,1,.78744054,1,Texas,TX
2016,48,4845000,Lubbock,.5494017,1,.31959853,1,.76389813,1,.65150714,1,Texas,TX
2016,48,4845384,Mcallen,.96654928,1,.91399819,1,.93617022,1,.97184753,1,Texas,TX
2016,48,4845744,Mckinney,.074565731,1,.024177017,1,.073822461,1,.20033853,1,Texas,TX
2016,48,4847892,Mesquite,.84250647,1,.80083495,1,.77481115,1,.89258766,1,Texas,TX
2016,48,4848072,Midland,.21850863,1,.067698732,1,.26996967,1,.29033193,1,Texas,TX
2016,48,4848768,Mission,.89794689,1,.62062258,1,.60294116,1,.9053542,1,Texas,TX
2016,48,4850820,New Braunfels,.12720588,1,.087491132,1,.10955057,1,.16908447,1,Texas,TX
2016,48,4853388,Odessa,.50505829,1,.33719397,1,.44095093,1,.56001449,1,Texas,TX
2016,48,4856000,Pasadena,.79954761,1,.51885325,1,.77300614,1,.83764619,1,Texas,TX
2016,48,4856348,Pearland,0,1,0,1,0,1,0,1,Texas,TX
2016,48,4857200,Pharr,1,1,1,1,1,2,1,1,Texas,TX
2016,48,4858016,Plano,.14720955,1,.078488544,1,.17598344,1,.35693678,1,Texas,TX
2016,48,4861796,Richardson,.20192027,1,.10711565,1,.26411816,1,.28146234,1,Texas,TX
2016,48,4863500,Round Rock,.12752901,1,.058599584,1,.18490221,1,.21354297,1,Texas,TX
2016,48,4864472,San Angelo,.4200491,1,.32878715,1,.45413533,1,.48008302,1,Texas,TX
2016,48,4865000,San Antonio,.61357045,1,.23596388,1,.63571364,1,.70725995,1,Texas,TX
2016,48,4870808,Sugar Land,.047541436,1,.028689107,1,.065792449,1,.10573269,1,Texas,TX
2016,48,4872176,Temple,.70408005,1,.49897844,1,.89543939,1,.79594374,1,Texas,TX
2016,48,4874144,Tyler,.66654193,1,.38773885,1,.70399219,1,.83250117,1,Texas,TX
2016,48,4876000,Waco,.76929837,1,.41033694,1,.90391779,1,.90024614,1,Texas,TX
2016,48,4879000,Wichita Falls,.68305904,1,.5662266,1,.80367231,1,.80904335,1,Texas,TX
2016,49,4943660,Layton,.073820837,1,.063023955,1,.098245613,1,.1281337,1,Utah,UT
2016,49,4944320,Lehi,0,1,0,1,0,1,0,1,Utah,UT
2016,49,4955980,Ogden,.37814274,1,.23278971,1,.54086536,1,.68665057,1,Utah,UT
2016,49,4957300,Orem,.056996278,1,.048161194,1,.087499999,1,.084658675,1,Utah,UT
2016,49,4962470,Provo,.20821932,1,.1386212,1,.29113925,1,.40486532,1,Utah,UT
2016,49,4965330,St. George,0,1,0,1,0,3,0,1,Utah,UT
2016,49,4967000,Salt Lake City,.28553739,1,.12229971,1,.51763707,1,.5462864,1,Utah,UT
2016,49,4967440,Sandy,.05716487,1,.046736613,1,.078125,1,.10774527,1,Utah,UT
2016,49,4970850,South Jordan,.00097339391,1,.0011881188,1,0,1,0,1,Utah,UT
2016,49,4982950,West Jordan,.065720782,1,.043173131,1,.085987262,1,.13064958,1,Utah,UT
2016,49,4983470,West Valley City,.70374268,1,.6237449,1,.7828877,1,.74895912,1,Utah,UT
2016,51,5101000,Alexandria,.10440522,1,.034429017,1,.11425462,1,.16906267,1,Virginia,VA
2016,51,5116000,Chesapeake,.12350716,1,.055396564,1,.22657737,1,.15871121,1,Virginia,VA
2016,51,5135000,Hampton,.30439714,1,.22294948,1,.34245786,1,.2934947,1,Virginia,VA
2016,51,5147672,Lynchburg,.39710367,1,.23906597,1,.54841548,1,.46062407,1,Virginia,VA
2016,51,5156000,Newport News,.48776451,1,.28674561,1,.58821213,1,.48385316,1,Virginia,VA
2016,51,5157000,Norfolk,.59086716,1,.40687266,1,.66804427,1,.60896504,1,Virginia,VA
2016,51,5164000,Portsmouth,.58795345,1,.38717261,1,.65338683,1,.51548672,1,Virginia,VA
2016,51,5167000,Richmond,.47448286,1,.16144976,1,.6375702,1,.61786538,1,Virginia,VA
2016,51,5168000,Roanoke,.40789807,1,.22257838,1,.69447279,1,.63868272,1,Virginia,VA
2016,51,5176432,Suffolk,.15457855,1,.078145407,1,.21247317,1,.095238097,1,Virginia,VA
2016,51,5182000,Virginia Beach,.076253891,1,.024572399,1,.1811038,1,.085073069,1,Virginia,VA
2016,53,5303180,Auburn,.41289443,1,.36509901,1,.44561404,1,.49531916,1,Washington,WA
2016,53,5305210,Bellevue,.024392555,1,.017004341,1,.032315977,1,.085515551,1,Washington,WA
2016,53,5305280,Bellingham,.21760641,1,.17388739,1,.30917874,1,.37929267,1,Washington,WA
2016,53,5322640,Everett,.45982885,1,.3457199,1,.5936811,1,.63321,1,Washington,WA
2016,53,5323515,Federal Way,.43800575,1,.31366605,1,.49735194,1,.53495646,1,Washington,WA
2016,53,5335275,Kennewick,0,1,0,1,0,1,0,1,Washington,WA
2016,53,5335415,Kent,.44013867,1,.2769897,1,.53957307,1,.58643711,1,Washington,WA
2016,53,5335940,Kirkland,0,1,0,1,0,1,0,1,Washington,WA
2016,53,5353545,Pasco,.54712552,1,.25,1,.48858449,1,.66542751,1,Washington,WA
2016,53,5357745,Renton,.15373527,1,.071398512,1,.32916015,1,.22706965,1,Washington,WA
2016,53,5363000,Seattle,.26490372,1,.064816222,1,.48295286,1,.47904682,1,Washington,WA
2016,53,5367000,Spokane,.46678996,1,.42295539,1,.56589144,1,.56278366,1,Washington,WA
2016,53,5367167,Spokane Valley,.17285688,1,.15071055,1,.30827066,1,.27614748,1,Washington,WA
2016,53,5370000,Tacoma,.60276335,1,.45750758,1,.70323002,1,.721829,1,Washington,WA
2016,53,5374060,Vancouver,.4441126,1,.38301775,1,.48003072,1,.59737307,1,Washington,WA
2016,53,5380010,Yakima,.77309024,1,.54270887,1,.79411763,1,.89260572,1,Washington,WA
2016,55,5502375,Appleton,.19876416,1,.15527901,1,.29411766,1,.35826296,1,Wisconsin,WI
2016,55,5531000,Green Bay,.33841863,1,.18083367,1,.65450644,1,.60965407,1,Wisconsin,WI
2016,55,5539225,Kenosha,.37312546,1,.24128768,1,.55107349,1,.49240121,1,Wisconsin,WI
2016,55,5548000,Madison,.27748808,1,.18083623,1,.36990064,1,.39476514,1,Wisconsin,WI
2016,55,5553000,Milwaukee,.90606844,1,.73380792,1,.94188237,1,.90500462,1,Wisconsin,WI
2016,55,5566000,Racine,.70141149,1,.55238998,1,.80847871,1,.80480987,1,Wisconsin,WI
2015,01,0103076,Auburn,0,1,0,1,0,1,0,1,Alabama,AL
2015,01,0107000,Birmingham,.62496787,1,.10632396,1,.74385148,1,.56030148,1,Alabama,AL
2015,01,0135896,Hoover,0,1,0,1,0,1,0,1,Alabama,AL
2015,01,0137000,Huntsville,.30024624,1,.10571796,1,.48840207,1,.44655666,1,Alabama,AL
2015,01,0150000,Mobile,.45716304,1,.14529212,1,.62162906,1,.29166666,1,Alabama,AL
2015,01,0151000,Montgomery,.69113564,1,.26353014,1,.77272528,1,.81158638,1,Alabama,AL
2015,01,0177256,Tuscaloosa,.43017694,1,.056645483,1,.59977591,1,.60285133,1,Alabama,AL
2015,02,0203000,Anchorage,.51189214,1,.31382501,1,.71733665,1,.61107522,1,Alaska,AK
2015,04,0404720,Avondale,.47289631,1,.26303455,1,.51489359,1,.530276,1,Arizona,AZ
2015,04,0407940,Buckeye,.20298812,1,.15784819,1,.15648535,1,.2524457,1,Arizona,AZ
2015,04,0412000,Chandler,.17073657,1,.085189238,1,.21616359,1,.35853437,1,Arizona,AZ
2015,04,0423620,Flagstaff,.12865773,1,.04401017,1,.13559322,1,.19954501,1,Arizona,AZ
2015,04,0427400,Gilbert,.0037876582,1,.002057672,1,.011437909,1,.0061647296,1,Arizona,AZ
2015,04,0427820,Glendale,.55226231,1,.26990968,1,.73689318,1,.78479314,1,Arizona,AZ
2015,04,0428380,Goodyear,.16136888,1,.10203433,1,.22460657,1,.22521339,1,Arizona,AZ
2015,04,0446000,Mesa,.4817484,1,.30616915,1,.5768255,1,.67933673,1,Arizona,AZ
2015,04,0454050,Peoria,.33516359,1,.20296206,1,.53801167,1,.58937782,1,Arizona,AZ
2015,04,0455000,Phoenix,.54288518,1,.28525361,1,.56405973,1,.65870738,1,Arizona,AZ
2015,04,0465000,Scottsdale,.11609567,1,.042001676,1,.25133121,1,.37135705,1,Arizona,AZ
2015,04,0471510,Surprise,.15613462,1,.11848447,1,.19987775,1,.22567038,1,Arizona,AZ
2015,04,0473000,Tempe,.32742542,1,.16498481,1,.40660551,1,.42352629,1,Arizona,AZ
2015,04,0477000,Tucson,.14112604,1,.12042425,1,.1492594,1,.15413512,1,Arizona,AZ
2015,04,0485540,Yuma,.39952427,1,.34402925,1,.42798355,1,.41123763,1,Arizona,AZ
