year,state,county,rate_injury_death,rate_injury_death_lb,rate_injury_death_ub,rate_injury_death_quality
2017,48,099,60.6,52.2,69,1
2017,48,101,NA,NA,NA,NA
2017,48,103,109.6,70.2,163.1,2
2017,48,105,NA,NA,NA,NA
2017,48,107,61.9,36.7,97.9,2
2017,48,109,NA,NA,NA,NA
2017,48,111,78.3,50.7,115.6,2
2017,48,113,56,54.6,57.3,1
2017,48,115,61.6,44.2,83.5,1
2017,48,117,64.1,48.3,83.5,1
2017,48,119,81.8,50.7,125.1,2
2017,48,121,38.2,36.1,40.3,1
2017,48,123,61,46.4,78.7,1
2017,48,125,NA,NA,NA,NA
2017,48,127,67.8,46.9,94.7,1
2017,48,129,NA,NA,NA,NA
2017,48,131,91.4,67.4,121.1,1
2017,48,133,72.7,55.6,93.4,1
2017,48,135,87.1,80.1,94,1
2017,48,137,NA,NA,NA,NA
2017,48,139,53,47.9,58.1,1
2017,48,141,46.2,44.1,48.4,1
2017,48,143,63.8,52.2,75.4,1
2017,48,145,57.2,42.6,75.2,1
2017,48,147,86.6,72.4,100.7,1
2017,48,149,68.2,53.7,85.4,1
2017,48,151,83.1,49.2,131.3,2
2017,48,153,55.7,33.6,87,2
2017,48,155,NA,NA,NA,NA
2017,48,157,37.5,35.3,39.6,1
2017,48,159,78.3,54.8,108.3,1
2017,48,161,66.2,50.8,84.9,1
2017,48,163,54.1,39.6,72.2,1
2017,48,165,88.1,69.3,110.5,1
2017,48,167,64.1,60.2,68.1,1
2017,48,169,NA,NA,NA,NA
2017,48,171,68,53.3,85.5,1
2017,48,173,NA,NA,NA,NA
2017,48,175,76.3,50.7,110.2,1
2017,48,177,79.2,62.8,98.6,1
2017,48,179,78.9,63.6,96.9,1
2017,48,181,68.5,61.9,75.1,1
2017,48,183,72.7,65.8,79.6,1
2017,48,185,69.7,55.7,83.7,1
2017,48,187,50.6,45.4,55.8,1
2017,48,189,59.9,48.2,71.7,1
2017,48,191,NA,NA,NA,NA
2017,48,193,108.7,77.6,148,1
2017,48,195,113.8,77.3,161.5,1
2017,48,197,114.9,71.1,175.7,2
2017,48,199,81.3,70.6,92.1,1
2017,48,201,58.1,57.1,59.2,1
2017,48,203,77.3,67.6,87,1
2017,48,205,NA,NA,NA,NA
2017,48,207,71.7,45,108.6,2
2017,48,209,53.1,48.1,58,1
2017,48,211,NA,NA,NA,NA
2017,48,213,87.8,78.2,97.4,1
2017,48,215,33.3,31.5,35.1,1
2017,48,217,88.4,73.8,102.9,1
2017,48,219,86.4,69.9,105.6,1
2017,48,221,80.4,69.4,91.4,1
2017,48,223,68.7,56.5,81,1
2017,48,225,74.6,59.2,92.7,1
2017,48,227,85.3,71.8,98.8,1
2017,48,229,NA,NA,NA,NA
2017,48,231,76.2,68,84.4,1
2017,48,233,94,75.3,112.7,1
2017,48,235,NA,NA,NA,NA
2017,48,237,103.1,74.9,138.4,1
2017,48,239,73.3,54.9,95.9,1
2017,48,241,86,71.8,100.2,1
2017,48,243,NA,NA,NA,NA
2017,48,245,66,61.6,70.5,1
2017,48,247,NA,NA,NA,NA
2017,48,249,75.1,62.9,87.4,1
2017,48,251,59.8,54.3,65.3,1
2017,48,253,97.3,77.9,116.7,1
2017,48,255,64.3,47.5,85,1
2017,48,257,64.6,57.8,71.3,1
2017,48,259,54.9,44.5,65.3,1
2017,48,261,NA,NA,NA,NA
2017,48,263,NA,NA,NA,NA
2017,48,265,71.8,60.8,82.8,1
2017,48,267,NA,NA,NA,NA
2017,48,269,NA,NA,NA,NA
2017,48,271,NA,NA,NA,NA
2017,48,273,50,38.7,63.7,1
2017,48,275,NA,NA,NA,NA
2017,48,277,76.4,65.3,87.5,1
2017,48,279,85.7,64.4,111.8,1
2017,48,281,75.2,59,94.6,1
2017,48,283,74.1,48,109.4,1
2017,48,285,66.9,51.2,86,1
2017,48,287,90.6,70.9,114.1,1
2017,48,289,113.3,90.4,140.3,1
2017,48,291,87,77.7,96.4,1
2017,48,293,58.7,45.6,74.5,1
2017,48,295,NA,NA,NA,NA
2017,48,297,107,81.7,137.8,1
2017,48,299,90.9,70.4,115.4,1
2017,48,301,NA,NA,NA,NA
2017,48,303,75.4,70.8,80,1
2017,48,305,NA,NA,NA,NA
2017,48,307,69.7,45.9,101.4,1
2017,48,309,55.7,51.4,60,1
2017,48,311,NA,NA,NA,NA
2017,48,313,75.1,56.1,98.5,1
2017,48,315,124.7,93.9,162.3,1
2017,48,317,NA,NA,NA,NA
2017,48,319,124.5,73.8,196.7,2
2017,48,321,80.9,67.3,94.4,1
2017,48,323,40.2,32.6,47.9,1
2017,48,325,53.2,43.8,62.7,1
2017,48,327,NA,NA,NA,NA
2017,48,329,60.1,54.5,65.7,1
2017,48,331,81.8,65.3,98.3,1
2017,48,333,NA,NA,NA,NA
2017,48,335,81.1,56.1,113.3,1
2017,48,337,88.1,69.7,109.8,1
2017,48,339,54.5,51.6,57.3,1
2017,48,341,72.9,56.8,92.1,1
2017,48,343,92.6,69,121.8,1
2017,48,345,NA,NA,NA,NA
2017,48,347,71.2,61.3,81.1,1
2017,48,349,85.1,73.3,96.9,1
2017,48,351,89.1,68.3,114.2,1
2017,48,353,83.8,63.8,108.1,1
2017,48,355,66.4,62.6,70.2,1
2017,48,357,104.5,77.3,138.1,1
2017,48,359,NA,NA,NA,NA
2017,48,361,86.7,77.5,95.9,1
2017,48,363,81.8,66.6,97.1,1
2017,48,365,93.5,75.7,111.3,1
2017,48,367,70.2,63.5,76.9,1
2017,48,369,50.2,31.8,75.3,2
2017,48,371,60.5,44.6,80.2,1
2017,48,373,114,99.8,128.2,1
2017,48,375,88.8,81.1,96.5,1
2017,48,377,NA,NA,NA,NA
2017,48,379,77.7,55,106.7,1
2017,48,381,63.3,57.1,69.4,1
2017,48,383,NA,NA,NA,NA
2017,48,385,NA,NA,NA,NA
2017,48,387,94,70.2,123.3,1
2017,48,389,77.3,58.4,100.4,1
2017,48,391,99.5,67.6,141.2,1
2017,48,393,NA,NA,NA,NA
2017,48,395,69.4,52.2,90.6,1
2017,48,397,42,35.8,48.2,1
2017,48,399,63.8,44.7,88.3,1
2017,48,401,66.6,56.7,76.4,1
2017,48,403,115.3,86.1,151.2,1
2017,48,405,100.2,69.8,139.4,1
2017,48,407,85.9,69.5,102.4,1
2017,48,409,70.6,61.4,79.8,1
2017,48,411,NA,NA,NA,NA
2017,48,413,NA,NA,NA,NA
2017,48,415,70.1,53.5,90.2,1
2017,48,417,NA,NA,NA,NA
2017,48,419,95.4,78.1,112.7,1
2017,48,421,NA,NA,NA,NA
2017,48,423,61.8,57.1,66.5,1
2017,48,425,77.9,54.6,107.8,1
2017,48,427,36.8,29.8,43.8,1
2017,48,429,82.5,58.7,112.8,1
2017,48,431,NA,NA,NA,NA
2017,48,433,NA,NA,NA,NA
2017,48,435,NA,NA,NA,NA
2017,48,437,86.6,60,121.1,1
2017,48,439,49.6,48.2,51.1,1
2017,48,441,73.9,67.1,80.6,1
2017,48,443,NA,NA,NA,NA
2017,48,445,83.4,61.7,110.2,1
2017,48,447,NA,NA,NA,NA
2017,48,449,69.7,56.4,83,1
2017,48,451,64,57.3,70.7,1
2017,48,453,62.6,60.3,64.8,1
2017,48,455,97.9,75.1,125.5,1
2017,48,457,114.5,93.4,135.5,1
2017,48,459,71.9,59.9,83.8,1
2017,48,461,NA,NA,NA,NA
2017,48,463,57.4,44.8,72.4,1
2017,48,465,45.3,36.6,54,1
2017,48,467,84.8,73.4,96.3,1
2017,48,469,67.6,59.9,75.3,1
2017,48,471,57.3,49.3,65.3,1
2017,48,473,77.6,65.4,89.9,1
2017,48,475,104.2,78.7,135.4,1
2017,48,477,57.3,45.8,68.7,1
2017,48,479,46.4,42.5,50.4,1
2017,48,481,62.9,51.9,73.9,1
2017,48,483,125.1,85.6,176.7,1
2017,48,485,69.7,63.3,76.2,1
2017,48,487,77,57.5,101,1
2017,48,489,50.9,38.1,66.6,1
2017,48,491,42.6,39.9,45.2,1
2017,48,493,62.6,52.3,72.9,1
2017,48,495,131.3,96.5,174.6,1
2017,48,497,73.8,64.1,83.5,1
2017,48,499,83.3,70.5,96.2,1
2017,48,501,104.4,74.2,142.7,1
2017,48,503,88,69.1,110.5,1
2017,48,505,39.6,25.6,58.4,1
2017,48,507,67.7,48.2,92.6,1
2017,49,001,128.9,89.3,180.2,1
2017,49,003,84.2,72.5,96,1
2017,49,005,64.4,57.1,71.7,1
2017,49,007,139.8,115.7,164,1
2017,49,009,NA,NA,NA,NA
2017,49,011,61.7,57.6,65.7,1
2017,49,013,118.7,96.2,141.2,1
2017,49,015,143.9,112.2,181.8,1
2017,49,017,115.8,77,167.4,1
2017,49,019,87.2,62,119.2,1
2017,49,021,77.4,65.3,89.5,1
2017,49,023,126.1,95.8,163,1
2017,49,025,105.7,72.8,148.5,1
2017,49,027,97.2,73.8,125.7,1
2017,49,029,63.2,42.7,90.3,1
2017,49,031,NA,NA,NA,NA
2017,49,033,NA,NA,NA,NA
2017,49,035,74,71.6,76.4,1
2017,49,037,108.8,85.6,136.4,1
2017,49,039,91.6,75,108.3,1
2017,49,041,102.2,82.2,122.2,1
2017,49,043,69,55.9,82.1,1
2017,49,045,93.5,81.8,105.2,1
2017,49,047,91.3,76.4,106.3,1
2017,49,049,60.4,57.1,63.8,1
2017,49,051,66.1,51.7,83.3,1
2017,49,053,80.5,73.8,87.1,1
2017,49,055,NA,NA,NA,NA
2017,49,057,82.4,77.1,87.6,1
2017,50,001,54.8,44,65.6,1
2017,50,003,76.9,63.6,90.3,1
2017,50,005,77.2,63.2,91.3,1
2017,50,007,61.5,56.1,66.9,1
2017,50,009,121.9,82.8,173.1,1
2017,50,011,76.9,65.8,88,1
2017,50,013,90.4,60,130.6,1
2017,50,015,68.7,55.4,84.2,1
2017,50,017,73.6,59.2,87.9,1
2017,50,019,90.4,74.5,106.3,1
2017,50,021,84.3,73.8,94.8,1
2017,50,023,69.9,60.3,79.4,1
2017,50,025,85.5,72.8,98.2,1
2017,50,027,80.8,70.1,91.6,1
2017,51,001,79,64.7,93.3,1
2017,51,003,45,39.5,50.4,1
2017,51,005,76.5,57.5,99.8,1
2017,51,007,101.2,77.7,129.4,1
2017,51,009,53,42.1,65.9,1
2017,51,011,68.2,50.3,90.4,1
2017,51,013,32.6,29,36.2,1
2017,51,015,65.3,57.1,73.5,1
2017,51,017,NA,NA,NA,NA
2017,51,019,70.5,61.9,79.1,1
2017,51,021,93.1,63.2,132.1,1
2017,51,023,65.1,52.4,77.7,1
2017,51,025,77.3,59.6,98.8,1
2017,51,027,103.8,84.8,122.9,1
2017,51,029,76.3,58.7,97.7,1
2017,51,031,69.8,59.9,79.6,1
2017,51,033,89.8,74.1,105.5,1
2017,51,035,80.3,65.6,95,1
2017,51,036,85.7,55.4,126.5,1
2017,51,037,89.3,67.1,116.5,1
2017,51,041,61.8,58,65.7,1
2017,51,043,76.7,58.1,99.3,1
2017,51,045,89.5,55.4,136.8,2
2017,51,047,83.5,71.7,95.2,1
2017,51,049,85.7,61.2,116.7,1
2017,51,051,117.2,93.8,144.8,1
2017,51,053,71.9,57.7,86.2,1
2017,51,057,67.7,46.6,95.1,1
2017,51,059,37,35.4,38.7,1
2017,51,061,73.6,64.2,82.9,1
2017,51,063,70.6,53.7,91,1
2017,51,065,47.2,36.4,60.3,1
2017,51,067,79.9,69,90.9,1
2017,51,069,72.8,64.6,81.1,1
2017,51,071,78.9,61.3,100.1,1
2017,51,073,89.8,75.6,103.9,1
2017,51,075,65.1,50.1,83.1,1
2017,51,077,70.4,51.9,93.4,1
2017,51,079,56.1,41.9,73.6,1
2017,51,081,84.7,63,111.3,1
2017,51,083,78.9,65,92.7,1
2017,51,085,59,52.2,65.8,1
2017,51,087,56.9,53.3,60.6,1
2017,51,089,91.4,79.4,103.3,1
2017,51,091,NA,NA,NA,NA
2017,51,093,57,45.9,68.2,1
2017,51,095,49.7,42.4,57.1,1
2017,51,097,NA,NA,NA,NA
2017,51,099,96.7,78.9,114.5,1
2017,51,101,98.6,77.5,123.6,1
2017,51,103,65.9,44.5,94,1
2017,51,105,73.7,59.5,90.3,1
2017,51,107,37.8,34.7,41,1
2017,51,109,71.4,58.4,84.4,1
2017,51,111,73,53.3,97.7,1
2017,51,113,83.6,62.5,109.7,1
2017,51,115,108.7,77,149.3,1
2017,51,117,75.6,61.1,90,1
2017,51,119,82,57.1,114.1,1
2017,51,121,49.4,42.6,56.3,1
2017,51,125,89.5,68.8,114.5,1
2017,51,127,75.1,58.3,95.2,1
2017,51,131,81.8,59.7,109.5,1
2017,51,133,68.2,46.3,96.7,1
2017,51,135,72.6,54.9,94.3,1
2017,51,137,97.3,82.6,112.1,1
2017,51,139,84.9,67.5,102.2,1
2017,51,141,106.4,84,128.8,1
2017,51,143,72.6,62.9,82.3,1
2017,51,145,66,52.9,81.3,1
2017,51,147,78.3,61.4,98.5,1
2017,51,149,53.6,43.3,63.9,1
2017,51,153,42.8,39.7,45.9,1
2017,51,155,91.3,77.1,105.6,1
2017,51,157,66.6,41.7,100.8,2
2017,51,159,68.9,46.5,98.3,1
2017,51,161,68.5,61.2,75.9,1
2017,51,163,83.3,66,100.5,1
2017,51,165,58.2,50.8,65.5,1
2017,51,167,87.2,71.2,103.3,1
2017,51,169,79.1,62.8,95.5,1
2017,51,171,72.8,61.8,83.8,1
2017,51,173,68.4,55.7,81.1,1
2017,51,175,58.1,43.6,75.8,1
2017,51,177,63.7,57.3,70,1
2017,51,179,49.9,44.2,55.6,1
2017,51,181,NA,NA,NA,NA
2017,51,183,72.2,52.5,96.9,1
2017,51,185,89,76.1,101.8,1
2017,51,187,81.7,68.8,94.7,1
2017,51,191,70.6,60.6,80.7,1
2017,51,193,93,73.3,116.5,1
2017,51,195,103.6,89.3,118,1
2017,51,197,87.4,72,102.7,1
2017,51,199,43.1,35.9,50.2,1
2017,51,510,40.6,35.7,45.6,1
2017,51,520,82.1,62.9,105.2,1
2017,51,530,61.5,37.6,94.9,2
2017,51,540,49.9,39.7,60,1
2017,51,550,58.6,54.2,63.1,1
2017,51,570,94.2,74.7,117.2,1
2017,51,580,142.5,99.8,197.3,1
2017,51,590,96.3,82.7,109.9,1
2017,51,595,NA,NA,NA,NA
2017,51,600,72.1,58,88.5,1
2017,51,610,38.8,25.1,57.2,1
2017,51,620,88.7,61.8,123.3,1
2017,51,630,69,55.3,85.1,1
2017,51,640,90.3,60,130.5,1
2017,51,650,65.4,59.3,71.6,1
2017,51,660,49.1,39.4,58.7,1
2017,51,670,101.7,82.6,120.7,1
2017,51,678,NA,NA,NA,NA
2017,51,680,54.9,47.1,62.7,1
2017,51,683,52.9,42.5,65.1,1
2017,51,685,33,20.2,51,2
2017,51,690,120.9,95.1,151.6,1
2017,51,700,64.6,59.2,69.9,1
2017,51,710,71.4,66.4,76.4,1
2017,51,720,NA,NA,NA,NA
2017,51,730,123.2,105.2,141.1,1
2017,51,735,50.7,33.7,73.3,1
2017,51,740,80.3,72.1,88.4,1
2017,51,750,55.4,38.4,77.4,1
2017,51,760,76.2,70.9,81.4,1
2017,51,770,90.9,82.6,99.3,1
2017,51,775,81.6,65.5,97.7,1
2017,51,790,72.4,58.1,89.1,1
2017,51,800,53.2,46.4,60.1,1
2017,51,810,51.6,48.6,54.6,1
2017,51,820,70.8,55.8,88.6,1
2017,51,830,42,25.7,64.9,2
2017,51,840,78.1,63.6,92.6,1
2017,53,001,55.8,41.4,73.6,1
2017,53,003,68.7,53.9,86.4,1
2017,53,005,60.8,55.8,65.9,1
2017,53,007,62.1,54.3,69.9,1
2017,53,009,82.4,72.9,91.9,1
2017,53,011,64.3,61,67.6,1
2017,53,013,110.5,66.5,172.6,2
2017,53,015,81.7,73.9,89.4,1
2017,53,017,54.4,44.1,64.6,1
2017,53,019,143.7,105.2,191.7,1
2017,53,021,50.5,42.9,58.2,1
2017,53,023,NA,NA,NA,NA
2017,53,025,65.1,57.5,72.7,1
2017,53,027,86.1,76.3,95.9,1
2017,53,029,62.5,54.7,70.4,1
2017,53,031,78.4,63.3,93.5,1
2017,53,033,49.2,47.9,50.6,1
2017,53,035,60.2,56,64.3,1
2017,53,037,67.9,56.4,79.3,1
2017,53,039,71.4,55.5,90.3,1
2017,53,041,73.7,65.1,82.4,1
2017,53,043,78.9,56.8,106.6,1
2017,53,045,85.3,75,95.6,1
2017,53,047,81.2,68.6,93.8,1
2017,53,049,63.4,48.7,81.1,1
2017,53,051,100.7,74.7,132.7,1
2017,53,053,65.1,62.6,67.5,1
2017,53,055,67.3,49.4,89.5,1
2017,53,057,65.6,59.1,72,1
2017,53,059,68.7,48.6,94.3,1
2017,53,061,58.7,56.3,61.1,1
2017,53,063,85,81.4,88.6,1
2017,53,065,102.4,88.1,116.8,1
2017,53,067,63,58.8,67.1,1
2017,53,069,NA,NA,NA,NA
2017,53,071,72.7,63.1,82.3,1
2017,53,073,50.5,46.2,54.8,1
2017,53,075,59.3,48,70.5,1
2017,53,077,69.3,64.6,74.1,1
2017,54,001,98.2,77.6,122.6,1
2017,54,003,122.5,113.1,131.9,1
2017,54,005,152.9,129.9,175.8,1
2017,54,007,98.1,75.9,124.8,1
2017,54,009,101.3,82,120.6,1
2017,54,011,166.7,154.8,178.7,1
2017,54,013,114.5,81.4,156.5,1
2017,54,015,101.7,73.6,137,1
2017,54,017,74.8,50.8,106.2,1
2017,54,019,126.4,111.3,141.5,1
2017,54,021,49.8,30.8,76.1,2
2017,54,023,67,47.2,92.3,1
2017,54,025,99.8,84.8,114.7,1
2017,54,027,117.8,97.3,138.2,1
2017,54,029,115.6,97.1,134.1,1
2017,54,031,86.5,65.7,111.9,1
2017,54,033,94.7,84.3,105.1,1
2017,54,035,81.7,66.4,97,1
2017,54,037,89.3,78.1,100.6,1
2017,54,039,127.7,120.4,135.1,1
2017,54,041,84.2,65.4,106.8,1
2017,54,043,125.9,103.9,147.9,1
2017,54,045,149.2,130.8,167.7,1
2017,54,047,194.5,165.4,223.7,1
2017,54,049,65.6,56.2,75.1,1
2017,54,051,72.4,58.9,85.9,1
2017,54,053,105.2,87.2,123.2,1
2017,54,055,139.3,125.8,152.9,1
2017,54,057,81.9,66.3,97.6,1
2017,54,059,161.2,138.6,183.8,1
2017,54,061,67.7,60,75.4,1
2017,54,063,112.1,86.3,143.1,1
2017,54,065,130.3,105,155.5,1
2017,54,067,126.4,106.6,146.3,1
2017,54,069,84.8,72.3,97.3,1
2017,54,071,112.3,77.8,156.9,1
2017,54,073,81.5,55.7,115,1
2017,54,075,88.9,61.9,123.6,1
2017,54,077,83.1,69.7,96.6,1
2017,54,079,92.8,81.4,104.2,1
2017,54,081,139.3,127.3,151.3,1
2017,54,083,83.1,67.6,98.6,1
2017,54,085,90.9,65.2,123.3,1
2017,54,087,117.7,93.3,146.5,1
2017,54,089,126.4,99.7,157.9,1
2017,54,091,67.6,50.9,87.9,1
2017,54,093,71.2,45.1,106.9,2
2017,54,095,68.2,47.3,95.4,1
2017,54,097,70.7,56.6,87.4,1
2017,54,099,147.4,130.4,164.3,1
2017,54,101,121.5,89.2,161.5,1
2017,54,103,78.2,59.2,101.3,1
2017,54,105,59.8,35.4,94.5,2
2017,54,107,92.1,82.9,101.4,1
2017,54,109,158.7,134.9,182.6,1
2017,55,001,107.2,86.1,128.4,1
2017,55,003,85.7,65.9,109.7,1
2017,55,005,69.7,59,80.4,1
2017,55,007,101,77.6,129.2,1
2017,55,009,59,54.9,63.2,1
2017,55,011,60.9,42.9,83.9,1
2017,55,013,91.4,69.2,118.5,1
2017,55,015,59.8,50,69.6,1
2017,55,017,69.7,60.5,78.8,1
2017,55,019,61.1,49.3,72.9,1
2017,55,021,91.3,80.2,102.4,1
2017,55,023,65.8,48.3,87.5,1
2017,55,025,67.2,64,70.4,1
2017,55,027,78.1,70.1,86,1
2017,55,029,62.8,49.3,76.3,1
2017,55,031,59.3,49.3,69.4,1
2017,55,033,63.2,52.7,73.8,1
2017,55,035,64.7,57.7,71.7,1
2017,55,037,91,52,147.8,2
2017,55,039,64.7,57.9,71.6,1
2017,55,041,103.9,75.8,139,1
2017,55,043,58,48.5,67.4,1
2017,55,045,59,47.9,70,1
2017,55,047,76.6,60.1,96.2,1
2017,55,049,72.3,57.8,89.3,1
2017,55,051,99.7,65.7,145.1,1
2017,55,053,102.4,83.2,121.7,1
2017,55,055,66.7,58.9,74.4,1
2017,55,057,90.8,75,106.5,1
2017,55,059,86.6,80.3,92.8,1
2017,55,061,48.5,36.1,63.8,1
2017,55,063,71.8,65,78.6,1
2017,55,065,81.3,62.7,103.6,1
2017,55,067,90.8,71.9,113.2,1
2017,55,069,71.8,57.8,85.9,1
2017,55,071,68.1,60,76.2,1
2017,55,073,57.2,51.6,62.9,1
2017,55,075,69,57.2,80.8,1
2017,55,077,115.6,91.6,143.8,1
2017,55,078,167.2,113.6,237.3,1
2017,55,079,94.6,91.8,97.4,1
2017,55,081,61.6,51.2,71.9,1
2017,55,083,63.3,51.8,74.9,1
2017,55,085,65.3,53,77.6,1
2017,55,087,53.3,48.6,58,1
2017,55,089,46.3,39.9,52.8,1
2017,55,091,NA,NA,NA,NA
2017,55,093,56.5,46,67.1,1
2017,55,095,77,65.2,88.9,1
2017,55,097,49.4,42,56.8,1
2017,55,099,70.2,51.4,93.6,1
2017,55,101,65.8,60.6,70.9,1
2017,55,103,67.4,50.5,88.2,1
2017,55,105,80.6,74.5,86.7,1
2017,55,107,60.2,43.5,81,1
2017,55,109,47.5,40.8,54.1,1
2017,55,111,69.6,60.4,78.7,1
2017,55,113,115.6,91.8,143.7,1
2017,55,115,68.1,56.8,79.4,1
2017,55,117,65.7,59.1,72.4,1
2017,55,119,46.8,34.6,61.9,1
2017,55,121,68.1,54.9,81.4,1
2017,55,123,54.8,43.6,68,1
2017,55,125,108.7,86.6,130.7,1
2017,55,127,69.7,62.3,77.1,1
2017,55,129,82.7,62.5,107.4,1
2017,55,131,71.7,65.4,78.1,1
2017,55,133,64.3,60.9,67.8,1
2017,55,135,71.1,61,81.2,1
2017,55,137,49.4,37.3,64.2,1
2017,55,139,63.9,58.6,69.2,1
2017,55,141,67.2,58.9,75.6,1
2017,56,001,72.9,59.1,86.7,1
2017,56,003,112.3,85.9,144.3,1
2017,56,005,83.9,70.9,96.9,1
2017,56,007,131.9,105.8,158,1
2017,56,009,76,56.8,99.7,1
2017,56,011,84.3,55.1,123.5,1
2017,56,013,148.6,130.9,166.3,1
2017,56,015,61.2,43.7,83.4,1
2017,56,017,117.6,76.1,173.6,1
2017,56,019,85.4,59.5,118.7,1
2017,56,021,75.2,67.3,83,1
2017,56,023,94.7,75.2,117.7,1
2017,56,025,98.4,88.6,108.2,1
2017,56,027,NA,NA,NA,NA
2017,56,029,88.4,73.1,103.8,1
2017,56,031,96.4,68.9,131.3,1
2017,56,033,90.8,75.5,106.2,1
2017,56,035,83.4,59,114.5,1
2017,56,037,89.7,76.5,102.8,1
2017,56,039,61.3,47.3,78.1,1
2017,56,041,105.3,84.3,126.4,1
2017,56,043,58.8,38,86.7,1
2017,56,045,66,41.8,99,2
2018,01,001,67.5,57.8,77.3,1
2018,01,003,70.1,64.9,75.3,1
2018,01,005,65.7,52.6,81.2,1
2018,01,007,106.6,87.4,125.8,1
2018,01,009,107.2,94.9,119.4,1
2018,01,011,105.6,79.3,137.8,1
2018,01,013,101.9,81.3,122.6,1
2018,01,015,88.9,81,96.8,1
2018,01,017,78.5,64.9,92.1,1
2018,01,019,105.3,86.8,123.8,1
2018,01,021,91.4,78.7,104.1,1
2018,01,023,98.4,74.9,127,1
2018,01,025,74.3,59.5,91.6,1
2018,01,027,82.6,61.9,108,1
2018,01,029,87.4,67.3,111.6,1
2018,01,031,63.8,54.1,73.6,1
2018,01,033,74.9,64.5,85.4,1
2018,01,035,87.1,64.9,114.5,1
2018,01,037,114,85.6,148.7,1
2018,01,039,75.9,63.1,88.7,1
2018,01,041,79.3,59,104.3,1
2018,01,043,98.9,89.1,108.7,1
2018,01,045,73,62.3,83.6,1
2018,01,047,119.5,103.4,135.5,1
2018,01,049,92.6,82.4,102.8,1
2018,01,051,78.5,69.9,87.2,1
2018,01,053,109.2,94.4,123.9,1
2018,01,055,87,78.8,95.2,1
2018,01,057,88.5,69.5,111.1,1
2018,01,059,82.5,68.2,96.8,1
2018,01,061,88.4,71.7,105,1
2018,01,063,78.7,52.7,113,1
2018,01,065,91.1,69.7,117,1
2018,01,067,69.7,52.9,90.1,1
2018,01,069,71.5,64.1,78.8,1
2018,01,071,86.5,75.3,97.7,1
2018,01,073,96.3,92.9,99.7,1
2018,01,075,71.9,53.2,95,1
2018,01,077,71.6,63.9,79.4,1
2018,01,079,101.4,85.5,117.2,1
2018,01,081,61.8,55.9,67.6,1
2018,01,083,60.9,53.8,68.1,1
2018,01,085,116,87.9,150.3,1
2018,01,087,99.3,79,123.3,1
2018,01,089,62.4,58.7,66.2,1
2018,01,091,90.5,72.3,111.9,1
2018,01,093,80.2,66.2,94.2,1
2018,01,095,86.8,78.3,95.4,1
2018,01,097,81.2,77.2,85.1,1
2018,01,099,99.5,80.2,122,1
2018,01,101,69.4,64.5,74.3,1
2018,01,103,78.9,71.7,86.1,1
2018,01,105,78.4,54,110.1,1
2018,01,107,79.2,62.8,98.6,1
2018,01,109,61.1,48.6,73.6,1
2018,01,111,88.4,70.8,106,1
2018,01,113,89.6,78.5,100.6,1
2018,01,115,94.8,85.6,104.1,1
2018,01,117,60.6,55.9,65.4,1
2018,01,119,105.9,80.6,136.6,1
2018,01,121,99.2,89.3,109.1,1
2018,01,123,84.3,71.2,97.5,1
2018,01,125,62.1,57.1,67.2,1
2018,01,127,109.8,98.1,121.6,1
2018,01,129,131.6,105.7,157.6,1
2018,01,131,106.8,80,139.7,1
2018,01,133,71.6,57.1,88.7,1
2018,02,013,NA,NA,NA,NA
2018,02,016,NA,NA,NA,NA
2018,02,020,86,81.1,91,1
2018,02,050,201.4,166.7,236.2,1
2018,02,060,NA,NA,NA,NA
2018,02,068,NA,NA,NA,NA
2018,02,070,155.8,107.2,218.8,1
2018,02,090,88.8,79.5,98,1
2018,02,100,NA,NA,NA,NA
2018,02,105,NA,NA,NA,NA
2018,02,110,81.5,67.1,95.9,1
2018,02,122,93.7,82.1,105.3,1
2018,02,130,87.5,66.6,112.9,1
2018,02,150,57.9,40.6,80.2,1
2018,02,158,293.3,229,357.5,1
2018,02,164,NA,NA,NA,NA
2018,02,170,94.1,84.9,103.4,1
2018,02,180,188.2,147.3,237,1
2018,02,185,121,85.2,166.8,1
2018,02,188,212.1,165,268.4,1
2018,02,195,NA,NA,NA,NA
2018,02,198,169.7,119.5,233.9,1
2018,02,220,56.6,36.6,83.5,1
2018,02,230,NA,NA,NA,NA
2018,02,240,91.2,61.5,130.2,1
2018,02,261,120.4,88.5,160.1,1
2018,02,275,NA,NA,NA,NA
2018,02,282,NA,NA,NA,NA
2018,02,290,245.7,187.1,317,1
2018,04,001,212.7,196.9,228.6,1
2018,04,003,81.5,74.4,88.6,1
2018,04,005,110.3,101.9,118.7,1
2018,04,007,153.1,136.5,169.7,1
2018,04,009,78.2,65.4,91,1
2018,04,011,64.6,43.6,92.2,1
2018,04,012,168.3,138.4,198.1,1
2018,04,013,73.1,72,74.3,1
2018,04,015,107.6,100.8,114.4,1
2018,04,017,159.3,148,170.6,1
2018,04,019,81.1,78.6,83.6,1
2018,04,021,63.9,60.4,67.4,1
2018,04,023,52.3,42.7,61.9,1
2018,04,025,101.6,95.3,107.8,1
2018,04,027,62.5,57.5,67.4,1
2018,05,001,100.7,80.4,124.5,1
2018,05,003,75,59.1,93.8,1
2018,05,005,90.3,76.1,104.4,1
2018,05,007,62.2,57.9,66.6,1
2018,05,009,78.2,65.3,91.2,1
