year,state,county,environmental,subgroup_type,subgroup,environmental_quality
2014,27,099,90.76203194953194,All,All,1
2014,27,101,97.61705101327743,All,All,1
2014,27,103,85.26899128268991,All,All,1
2014,27,105,96.02654129417759,All,All,1
2014,27,107,98,All,All,1
2014,27,109,87.34697587345944,All,All,1
2014,27,111,96.81564693383493,All,All,1
2014,27,113,95.85556584288868,All,All,1
2014,27,115,94.87664837973217,All,All,1
2014,27,117,97.36951206548315,All,All,1
2014,27,119,94.90034777110338,All,All,1
2014,27,121,96.69322126804312,All,All,1
2014,27,123,20.067526114356422,All,All,1
2014,27,125,93.06460329157456,All,All,1
2014,27,127,93.00429455601869,All,All,1
2014,27,129,94.92502936186872,All,All,1
2014,27,131,86.31094109117834,All,All,1
2014,27,133,96.24700114738708,All,All,1
2014,27,135,97.75792859440334,All,All,1
2014,27,137,92.12456933731546,All,All,1
2014,27,139,79.07243448852577,All,All,1
2014,27,141,84.30038988526233,All,All,1
2014,27,143,91.66766030736619,All,All,1
2014,27,145,85.57899662554044,All,All,1
2014,27,147,90.56081377495065,All,All,1
2014,27,149,95.36243331965531,All,All,1
2014,27,151,95.66277858779421,All,All,1
2014,27,153,96.92650886611355,All,All,1
2014,27,155,92.95513748191027,All,All,1
2014,27,157,90.83607167791483,All,All,1
2014,27,159,97.29096989966555,All,All,1
2014,27,161,92.72384587232708,All,All,1
2014,27,163,55.893540841366146,All,All,1
2014,27,165,91.02340597255852,All,All,1
2014,27,167,95.48285322359396,All,All,1
2014,27,169,88.32225797016672,All,All,1
2014,27,171,86.96815976637934,All,All,1
2014,27,173,95.22378579106811,All,All,1
2014,28,001,42.46994314828047,All,All,1
2014,28,003,37.253601223208776,All,All,1
2014,28,005,32.82750636721463,All,All,1
2014,28,007,31.55706366885976,All,All,1
2014,28,009,40.3684824448851,All,All,1
2014,28,011,55.377521274402994,All,All,1
2014,28,013,33.92978909776969,All,All,1
2014,28,015,44.85793818391246,All,All,1
2014,28,017,29.926680478821364,All,All,1
2014,28,019,32.65424455292297,All,All,1
2014,28,021,39.04469987228608,All,All,1
2014,28,023,19.47652795444909,All,All,1
2014,28,025,20.07220534927011,All,All,1
2014,28,027,58.97543777177106,All,All,1
2014,28,029,25.27618161774838,All,All,1
2014,28,031,25.07571172095409,All,All,1
2014,28,033,34.47860657019475,All,All,1
2014,28,035,17.80570910857548,All,All,1
2014,28,037,33.408358509566966,All,All,1
2014,28,039,28.285540069686412,All,All,1
2014,28,041,26,All,All,1
2014,28,043,33.1556325023084,All,All,1
2014,28,045,46.61299184686281,All,All,1
2014,28,047,37.80516964345683,All,All,1
2014,28,049,17.045136464743226,All,All,1
2014,28,051,38.48684418665964,All,All,1
2014,28,053,55.42697122776192,All,All,1
2014,28,055,57,All,All,1
2014,28,057,31.544052957505873,All,All,1
2014,28,059,29.460426266459336,All,All,1
2014,28,061,14.781266854437586,All,All,1
2014,28,063,43.24011003405816,All,All,1
2014,28,065,29.175371900826445,All,All,1
2014,28,067,16.290978864265522,All,All,1
2014,28,069,23.131425800193988,All,All,1
2014,28,071,34.74026981852913,All,All,1
2014,28,073,23.294634549777733,All,All,1
2014,28,075,13.522445521486151,All,All,1
2014,28,077,25.58594491927825,All,All,1
2014,28,079,24.48078568983225,All,All,1
2014,28,081,22.01094717926893,All,All,1
2014,28,083,46.69013596877754,All,All,1
2014,28,085,25.4026533425224,All,All,1
2014,28,087,9.806498593812776,All,All,1
2014,28,089,20.511944596540324,All,All,1
2014,28,091,27.146924269348556,All,All,1
2014,28,093,42.128562070094986,All,All,1
2014,28,095,15.570651128274195,All,All,1
2014,28,097,35.6128455896182,All,All,1
2014,28,099,23.962663873496417,All,All,1
2014,28,101,21.77190715703013,All,All,1
2014,28,103,20.89172597864769,All,All,1
2014,28,105,20.769999383211005,All,All,1
2014,28,107,45.57779580954589,All,All,1
2014,28,109,26.222180022787693,All,All,1
2014,28,111,23.075741394890333,All,All,1
2014,28,113,22.917182720286505,All,All,1
2014,28,115,32.1617831039705,All,All,1
2014,28,117,38.219748993606444,All,All,1
2014,28,119,57.32903062515819,All,All,1
2014,28,121,19.575620519235926,All,All,1
2014,28,123,22.73142130545352,All,All,1
2014,28,125,56.04777460187832,All,All,1
2014,28,127,26.883391066545123,All,All,1
2014,28,129,21.271659324522762,All,All,1
2014,28,131,26.20818237556435,All,All,1
2014,28,133,58.85357067175249,All,All,1
2014,28,135,55.64209203914309,All,All,1
2014,28,137,44.63133382358091,All,All,1
2014,28,139,38.864243962118806,All,All,1
2014,28,141,37.55611304525906,All,All,1
2014,28,143,60.53746574695266,All,All,1
2014,28,145,33.39675334108077,All,All,1
2014,28,147,32.75961919873066,All,All,1
2014,28,149,34.12710442939678,All,All,1
2014,28,151,52.929793357048645,All,All,1
2014,28,153,23.149580321187717,All,All,1
2014,28,155,34.12116701399226,All,All,1
2014,28,157,36.615546883240164,All,All,1
2014,28,159,24.54983582247643,All,All,1
2014,28,161,40.96991876457814,All,All,1
2014,28,163,39.423422139905966,All,All,1
2014,29,001,86.3264565946494,All,All,1
2014,29,003,83.40908305992056,All,All,1
2014,29,005,88.24347826086957,All,All,1
2014,29,007,77.17736084565277,All,All,1
2014,29,009,66.6474594321908,All,All,1
2014,29,011,66.96402409246296,All,All,1
2014,29,013,74.84213349225269,All,All,1
2014,29,015,69.1696640472549,All,All,1
2014,29,017,66.7575439728901,All,All,1
2014,29,019,62.670097701286046,All,All,1
2014,29,021,73.40960060757683,All,All,1
2014,29,023,54.671648392578625,All,All,1
2014,29,025,86,All,All,1
2014,29,027,73.14621316008363,All,All,1
2014,29,029,64.28097007270986,All,All,1
2014,29,031,31.361127338344303,All,All,1
2014,29,033,84.13945615376215,All,All,1
2014,29,035,60.44007639662581,All,All,1
2014,29,037,72.50130059099652,All,All,1
2014,29,039,74.45665612420932,All,All,1
2014,29,041,84.87239549631164,All,All,1
2014,29,043,59.83566670006011,All,All,1
2014,29,045,87.33038137408941,All,All,1
2014,29,047,58.51874254333637,All,All,1
2014,29,049,81.67739109272328,All,All,1
2014,29,051,58.96219872818151,All,All,1
2014,29,053,68.0174011941996,All,All,1
2014,29,055,62.72301458670989,All,All,1
2014,29,057,71.16723104975254,All,All,1
2014,29,059,69.80122655122655,All,All,1
2014,29,061,86.80081691494473,All,All,1
2014,29,063,85.22894572676232,All,All,1
2014,29,065,69.48963714048848,All,All,1
2014,29,067,65.89591160220995,All,All,1
2014,29,069,61.59802379004343,All,All,1
2014,29,071,57.74813634664936,All,All,1
2014,29,073,74.84441188224324,All,All,1
2014,29,075,90,All,All,1
2014,29,077,48.47290108566685,All,All,1
2014,29,079,87.48059149722735,All,All,1
2014,29,081,87.60602615122228,All,All,1
2014,29,083,70.84679678322942,All,All,1
2014,29,085,72.29299363057325,All,All,1
2014,29,087,86.52566560170393,All,All,1
2014,29,089,79.58970833742512,All,All,1
2014,29,091,57.85215844226445,All,All,1
2014,29,093,72.46815042210284,All,All,1
2014,29,095,54.834758990042275,All,All,1
2014,29,097,54.52096652877022,All,All,1
2014,29,099,52.06265472120712,All,All,1
2014,29,101,76.58117262755434,All,All,1
2014,29,103,88.46444335458558,All,All,1
2014,29,105,55.78269187485933,All,All,1
2014,29,107,75.13257129033234,All,All,1
2014,29,109,50.58687934005117,All,All,1
2014,29,111,84.50766509433963,All,All,1
2014,29,113,69.21736690485989,All,All,1
2014,29,115,85.57443572915,All,All,1
2014,29,117,84.25009977384595,All,All,1
2014,29,119,66.96380902367511,All,All,1
2014,29,121,84.12326914407161,All,All,1
2014,29,123,71.41997895248117,All,All,1
2014,29,125,73.32116948779952,All,All,1
2014,29,127,76.89439744834281,All,All,1
2014,29,129,89.85194109772424,All,All,1
2014,29,131,67.62059827343907,All,All,1
2014,29,133,61.787895769123004,All,All,1
2014,29,135,76.72695464088046,All,All,1
2014,29,137,83.88687679083094,All,All,1
2014,29,139,77.24224323875892,All,All,1
2014,29,141,70.48252436743132,All,All,1
2014,29,143,61.31909737182249,All,All,1
2014,29,145,62.923350885264895,All,All,1
2014,29,147,86.09933035714286,All,All,1
2014,29,149,55.834168564920276,All,All,1
2014,29,151,74.1776715899218,All,All,1
2014,29,153,57.50176862255514,All,All,1
2014,29,155,58.2635757912271,All,All,1
2014,29,157,53.127927738682914,All,All,1
2014,29,159,72.86845284627958,All,All,1
2014,29,161,62.99026413253199,All,All,1
2014,29,163,80.85855812200506,All,All,1
2014,29,165,59.4785401903439,All,All,1
2014,29,167,67.3598097808624,All,All,1
2014,29,169,64.08134150685189,All,All,1
2014,29,171,90.54571370392995,All,All,1
2014,29,173,80.91549295774648,All,All,1
2014,29,175,80.05419129606855,All,All,1
2014,29,177,80.90796857463525,All,All,1
2014,29,179,68.89343768813967,All,All,1
2014,29,181,61.63830392714855,All,All,1
2014,29,183,39.91639375738613,All,All,1
2014,29,185,72.31366427307732,All,All,1
2014,29,186,63.870011655658544,All,All,1
2014,29,187,63.30501572637625,All,All,1
2014,29,189,30.507903156964606,All,All,1
2014,29,195,76.56670804263152,All,All,1
2014,29,197,90,All,All,1
2014,29,199,89.5738379267791,All,All,1
2014,29,201,52.055880624473005,All,All,1
2014,29,203,60.22188995215311,All,All,1
2014,29,205,87.04503055644902,All,All,1
2014,29,207,53.539077149745516,All,All,1
2014,29,209,62.301933972715474,All,All,1
2014,29,211,89.0627385132041,All,All,1
2014,29,213,52.723128508457975,All,All,1
2014,29,215,71.4096759187471,All,All,1
2014,29,217,67.71039839878003,All,All,1
2014,29,219,63.81115474776996,All,All,1
2014,29,221,68.76605742045952,All,All,1
2014,29,223,65.6789277736411,All,All,1
2014,29,225,70.14881654370423,All,All,1
2014,29,227,91,All,All,1
2014,29,229,68.24874764341503,All,All,1
2014,29,510,20.137578554687867,All,All,1
2014,30,001,99,All,All,1
2014,30,003,94.78224634910926,All,All,1
2014,30,005,98.4257907542579,All,All,1
2014,30,007,98,All,All,1
2014,30,009,98.54961232701933,All,All,1
2014,30,011,99,All,All,1
2014,30,013,92.74919771088307,All,All,1
2014,30,015,98.65557262331455,All,All,1
2014,30,017,95.66374589266155,All,All,1
2014,30,019,99,All,All,1
2014,30,021,96.51599956611346,All,All,1
2014,30,023,99,All,All,1
2014,30,025,98,All,All,1
2014,30,027,99,All,All,1
2014,30,029,77.42236367769803,All,All,1
2014,30,031,96.01235124801306,All,All,1
2014,30,033,99,All,All,1
2014,30,035,99,All,All,1
2014,30,037,99,All,All,1
2014,30,039,98,All,All,1
2014,30,041,98.23968601679445,All,All,1
2014,30,043,97.77261229829917,All,All,1
2014,30,045,99,All,All,1
2014,30,047,91.63007555110912,All,All,1
2014,30,049,94.63453344037548,All,All,1
2014,30,051,99,All,All,1
2014,30,053,86.45597532767925,All,All,1
2014,30,055,99,All,All,1
2014,30,057,99,All,All,1
2014,30,059,99,All,All,1
2014,30,061,88.95555555555555,All,All,1
2014,30,063,80.45444145174802,All,All,1
2014,30,065,98.58718487394958,All,All,1
2014,30,067,98.67990026850786,All,All,1
2014,30,069,98,All,All,1
2014,30,071,98,All,All,1
2014,30,073,99,All,All,1
2014,30,075,98,All,All,1
2014,30,077,98,All,All,1
2014,30,079,98,All,All,1
2014,30,081,93.4531496062992,All,All,1
2014,30,083,98,All,All,1
2014,30,085,98.57545345732437,All,All,1
2014,30,087,95.9196572040707,All,All,1
2014,30,089,86.6588411149213,All,All,1
2014,30,091,99,All,All,1
2014,30,093,98.16241077128431,All,All,1
2014,30,095,96.57390926850445,All,All,1
2014,30,097,99,All,All,1
2014,30,099,98.38090534979423,All,All,1
2014,30,101,98.29109062980031,All,All,1
2014,30,103,97,All,All,1
2014,30,105,98.62303804203246,All,All,1
2014,30,107,99,All,All,1
2014,30,109,99,All,All,1
2014,30,111,82.8644819530813,All,All,1
2014,31,001,64.98522104726717,All,All,1
2014,31,003,98,All,All,1
2014,31,005,99,All,All,1
2014,31,007,99,All,All,1
2014,31,009,98,All,All,1
2014,31,011,97.65173945225759,All,All,1
2014,31,013,97.79607357622922,All,All,1
2014,31,015,98,All,All,1
2014,31,017,98,All,All,1
2014,31,019,93.36551447623872,All,All,1
2014,31,021,93.5576980568012,All,All,1
2014,31,023,94.63618864292589,All,All,1
2014,31,025,87.40161959312661,All,All,1
2014,31,027,97,All,All,1
2014,31,029,98,All,All,1
2014,31,031,99,All,All,1
2014,31,033,97.56571087216248,All,All,1
2014,31,035,95,All,All,1
2014,31,037,94.0146499238965,All,All,1
2014,31,039,95.77964981830195,All,All,1
2014,31,041,97.63373382624769,All,All,1
2014,31,043,88.72232322265812,All,All,1
2014,31,045,94.76960945191992,All,All,1
2014,31,047,95.79091096880809,All,All,1
2014,31,049,98,All,All,1
2014,31,051,96.55966101694915,All,All,1
2014,31,053,73.07506395950139,All,All,1
2014,31,055,66.50312301692662,All,All,1
2014,31,057,98,All,All,1
2014,31,059,95,All,All,1
2014,31,061,96,All,All,1
2014,31,063,98,All,All,1
2014,31,065,97,All,All,1
2014,31,067,85.15245100278679,All,All,1
2014,31,069,98,All,All,1
2014,31,071,98,All,All,1
2014,31,073,97,All,All,1
2014,31,075,99,All,All,1
2014,31,077,98,All,All,1
2014,31,079,89.0565896750411,All,All,1
2014,31,081,94.4894482303803,All,All,1
2014,31,083,96,All,All,1
2014,31,085,98,All,All,1
2014,31,087,98,All,All,1
2014,31,089,97.62595858895706,All,All,1
2014,31,091,99,All,All,1
2014,31,093,96,All,All,1
2014,31,095,91.14670219853431,All,All,1
2014,31,097,90.04113557358053,All,All,1
2014,31,099,96,All,All,1
2014,31,101,94.07506702412869,All,All,1
2014,31,103,99,All,All,1
2014,31,105,99,All,All,1
2014,31,107,97.7163186749096,All,All,1
2014,31,109,75.67626631622669,All,All,1
2014,31,111,94.8370777167582,All,All,1
2014,31,113,98,All,All,1
2014,31,115,98,All,All,1
2014,31,117,99,All,All,1
2014,31,119,94.27000541264279,All,All,1
2014,31,121,95.2578947368421,All,All,1
2014,31,123,98,All,All,1
2014,31,125,97,All,All,1
2014,31,127,90,All,All,1
2014,31,129,95.5188445046265,All,All,1
2014,31,131,77.9328253968254,All,All,1
2014,31,133,91,All,All,1
2014,31,135,98,All,All,1
2014,31,137,96.35346610077266,All,All,1
2014,31,139,97,All,All,1
2014,31,141,87.17725103894105,All,All,1
2014,31,143,96,All,All,1
2014,31,145,95.93232056763395,All,All,1
2014,31,147,88.86949131965521,All,All,1
2014,31,149,99,All,All,1
2014,31,151,91.7863379199553,All,All,1
2014,31,153,75.45612967370673,All,All,1
2014,31,155,91.01677289500168,All,All,1
2014,31,157,95.18920312669634,All,All,1
2014,31,159,91.98287974496724,All,All,1
2014,31,161,99,All,All,1
2014,31,163,97,All,All,1
2014,31,165,99,All,All,1
2014,31,167,94.05366492146597,All,All,1
2014,31,169,94.49422410473623,All,All,1
2014,31,171,98,All,All,1
2014,31,173,95,All,All,1
2014,31,175,97.41391426563598,All,All,1
2014,31,177,85.55783655744177,All,All,1
2014,31,179,96.3656197301855,All,All,1
2014,31,181,96.5207607822127,All,All,1
2014,31,183,98,All,All,1
2014,31,185,93.11219830397913,All,All,1
2014,32,001,83.87982092249558,All,All,1
2014,32,003,30.18248084834746,All,All,1
2014,32,005,84.6315264665323,All,All,1
2014,32,007,97.52779902335706,All,All,1
2014,32,009,99,All,All,1
2014,32,011,98,All,All,1
2014,32,013,95.67299888255013,All,All,1
2014,32,015,96,All,All,1
2014,32,017,95.22112836046952,All,All,1
2014,32,019,86.57717288043584,All,All,1
2014,32,021,96,All,All,1
2014,32,023,87.92812893008524,All,All,1
2014,32,027,92,All,All,1
2014,32,029,83,All,All,1
2014,32,031,59.79032059257881,All,All,1
2014,32,033,99,All,All,1
2014,32,510,76.82241827433467,All,All,1
2014,33,001,88.88325698731992,All,All,1
2014,33,003,93.48279192826995,All,All,1
2014,33,005,89.54079847511619,All,All,1
2014,33,007,97.06294640084467,All,All,1
2014,33,009,92.29646374216652,All,All,1
2014,33,011,68.45755457127535,All,All,1
2014,33,013,82.79980255991285,All,All,1
2014,33,015,79.10961632773713,All,All,1
2014,33,017,84.63417398924325,All,All,1
2014,33,019,90.08736226929385,All,All,1
2014,34,001,78.30090983383275,All,All,1
2014,34,003,33.63398141790591,All,All,1
2014,34,005,44.45449678444091,All,All,1
2014,34,007,27.585960299005915,All,All,1
2014,34,009,88.89450179673058,All,All,1
2014,34,011,73.5650241832128,All,All,1
2014,34,013,29.46213349273571,All,All,1
2014,34,015,31.32719835694931,All,All,1
2014,34,017,12.10476455156533,All,All,1
2014,34,019,65.04633676802423,All,All,1
2014,34,021,50.866685970675945,All,All,1
2014,34,023,43.56791004385678,All,All,1
2014,34,025,62.3178614646293,All,All,1
2014,34,027,68.20805547341295,All,All,1
2014,34,029,70.94207043874148,All,All,1
2014,34,031,39.74005496603701,All,All,1
2014,34,033,53.154898398497735,All,All,1
2014,34,035,56.20249829633956,All,All,1
2014,34,037,80.419380752682315,All,All,1
2014,34,039,29.604268610289857,All,All,1
2014,34,041,58.6299710101836,All,All,1
2014,35,001,64.37593103663977,All,All,1
2014,35,003,98,All,All,1
2014,35,005,75.98522399392559,All,All,1
2014,35,006,91.4826226635514,All,All,1
2014,35,007,98.73243365500603,All,All,1
2014,35,009,93.48940665298069,All,All,1
2014,35,011,93,All,All,1
2014,35,013,59.00201463309258,All,All,1
2014,35,015,75.02343436553963,All,All,1
2014,35,017,96.64723748421663,All,All,1
2014,35,019,93,All,All,1
2014,35,021,98,All,All,1
2014,35,023,80.6191381495564,All,All,1
2014,35,025,84.13423350678869,All,All,1
2014,35,027,98.40422577125285,All,All,1
2014,35,028,97.66746411483254,All,All,1
2014,35,029,75.83893854972541,All,All,1
2014,35,031,96.20554993021537,All,All,1
2014,35,033,99,All,All,1
2014,35,035,91.96561950622946,All,All,1
2014,35,037,92.67229653139877,All,All,1
2014,35,039,95.63558709998755,All,All,1
2014,35,041,93.87904310989285,All,All,1
2014,35,043,81.38679349956728,All,All,1
2014,35,045,74.52474128048493,All,All,1
2014,35,047,97.76608187134502,All,All,1
2014,35,049,91.30765026202336,All,All,1
2014,35,051,90.45048411754713,All,All,1
2014,35,053,94.0019309404816,All,All,1
2014,35,055,98.07000242747907,All,All,1
2014,35,057,96.07975307102326,All,All,1
2014,35,059,99,All,All,1
2014,35,061,84.19190638075314,All,All,1
2014,36,001,66.82055310919758,All,All,1
2014,36,003,96.92760452187571,All,All,1
2014,36,005,5.4510657324292815,All,All,1
2014,36,007,84.78847266306836,All,All,1
2014,36,009,95.86568762043906,All,All,1
2014,36,011,91.6741862835143,All,All,1
2014,36,013,92.67238461768846,All,All,1
2014,36,015,90.82029972598414,All,All,1
2014,36,017,94.13924761370016,All,All,1
2014,36,019,91.84510381405126,All,All,1
2014,36,021,82.87045181927229,All,All,1
2014,36,023,93.59035973268875,All,All,1
2014,36,025,96.43876924380069,All,All,1
2014,36,027,71.89017658556313,All,All,1
2014,36,029,73.29637208453623,All,All,1
2014,36,031,96.12259418509419,All,All,1
2014,36,033,95.97949833035645,All,All,1
2014,36,035,90.58702387461273,All,All,1
2014,36,037,92.96499279756122,All,All,1
2014,36,039,86.94991566909376,All,All,1
2014,36,041,97.66046414384277,All,All,1
2014,36,043,92.23379813148036,All,All,1
2014,36,045,95.33275013668671,All,All,1
2014,36,047,5.147902151897405,All,All,1
2014,36,049,96.72706523339714,All,All,1
2014,36,051,95.03484051983288,All,All,1
2014,36,053,93.52298194717521,All,All,1
2014,36,055,78.76596762895748,All,All,1
2014,36,057,87.33660987768013,All,All,1
2014,36,059,41.37396314677688,All,All,1
2014,36,061,2.771180513075276,All,All,1
2014,36,063,74.74100003256223,All,All,1
2014,36,065,87.9160055397873,All,All,1
2014,36,067,78.87010255511429,All,All,1
2014,36,069,92.72663454920854,All,All,1
2014,36,071,76.60119940830614,All,All,1
2014,36,073,93.03480655182152,All,All,1
2014,36,075,92.1336029393633,All,All,1
2014,36,077,95.33688368027452,All,All,1
2014,36,079,78.99394164317883,All,All,1
2014,36,081,9.565857172799111,All,All,1
2014,36,083,78.00446741854637,All,All,1
2014,36,085,24.295678674589944,All,All,1
2014,36,087,64.4760234579774,All,All,1
2014,36,089,93.66045618890327,All,All,1
2014,36,091,77.41890325016179,All,All,1
2014,36,093,75.20068566420498,All,All,1
2014,36,095,96.21068018536373,All,All,1
2014,36,097,94.97486184852097,All,All,1
2014,36,099,90.46747275204359,All,All,1
2014,36,101,94.5639677709595,All,All,1
2014,36,103,70.13070749740231,All,All,1
2014,36,105,91.93769182749831,All,All,1
2014,36,107,90.6549223208624,All,All,1
2014,36,109,89.41756558989717,All,All,1
2014,36,111,80.76600513221511,All,All,1
2014,36,113,79.93128708631554,All,All,1
2014,36,115,82.88159275154983,All,All,1
2014,36,117,92.02301721446489,All,All,1
2014,36,119,41.18358984910409,All,All,1
2014,36,121,96.19693370762255,All,All,1
2014,36,123,95.58348166607334,All,All,1
2014,37,001,44.5332470253004,All,All,1
2014,37,003,47.94431741761937,All,All,1
2014,37,005,90.26079825041006,All,All,1
2014,37,007,43.485651298034895,All,All,1
2014,37,009,91.04857763220845,All,All,1
2014,37,011,92.06539263769096,All,All,1
2014,37,013,74.08077836383886,All,All,1
2014,37,015,78.14600764134062,All,All,1
2014,37,017,63.49514535300014,All,All,1
2014,37,019,73.06109452912574,All,All,1
2014,37,021,71.62057081181852,All,All,1
2014,37,023,52.879175724235836,All,All,1
2014,37,025,30.09278082821671,All,All,1
2014,37,027,54.71541271000731,All,All,1
2014,37,029,83.48859484546263,All,All,1
2014,37,031,79.43897658103786,All,All,1
2014,37,033,61.809521770775355,All,All,1
2014,37,035,36.46141644600115,All,All,1
2014,37,037,48.5865404996215,All,All,1
2014,37,039,79.27979083812049,All,All,1
2014,37,041,82.10535264911923,All,All,1
2014,37,043,82.77769404672193,All,All,1
2014,37,045,39.959133628827054,All,All,1
2014,37,047,62.119279454722495,All,All,1
2014,37,049,62.06830569740088,All,All,1
2014,37,051,38.83320575107879,All,All,1
2014,37,053,87.21567817611101,All,All,1
2014,37,055,90.98192875760209,All,All,1
2014,37,057,40.25020025069553,All,All,1
2014,37,059,48.700997319552776,All,All,1
2014,37,061,68.01199226305609,All,All,1
2014,37,063,33.32424527834234,All,All,1
2014,37,065,64.58828591405367,All,All,1
2014,37,067,40.858093429760146,All,All,1
2014,37,069,54.45521118545761,All,All,1
2014,37,071,27.34634488120204,All,All,1
2014,37,073,78.77561673823357,All,All,1
2014,37,075,87.43406153494224,All,All,1
2014,37,077,48.01447674920197,All,All,1
2014,37,079,71.90118484522081,All,All,1
2014,37,081,34.979746415944135,All,All,1
2014,37,083,57.95437057413155,All,All,1
2014,37,085,46.07788059676982,All,All,1
2014,37,087,85.51779299125602,All,All,1
2014,37,089,71.69517313746066,All,All,1
2014,37,091,72.79223221586263,All,All,1
2014,37,093,39.66256945277212,All,All,1
2014,37,095,92,All,All,1
2014,37,097,36.756808323977445,All,All,1
2014,37,099,87.17926991477412,All,All,1
2014,37,101,52.404532829939036,All,All,1
2014,37,103,64.74391201885311,All,All,1
2014,37,105,34.58462501692162,All,All,1
2014,37,107,66.90508503257466,All,All,1
2014,37,109,41.197188800748975,All,All,1
2014,37,111,71.71275176737362,All,All,1
2014,37,113,82.9956560283688,All,All,1
2014,37,115,84.41009975657487,All,All,1
2014,37,117,76.73708606506034,All,All,1
2014,37,119,17.895368094992257,All,All,1
2014,37,121,88.64733420026008,All,All,1
2014,37,123,41.278867733294724,All,All,1
2014,37,125,43.82685832256925,All,All,1
2014,37,127,58.67625612036901,All,All,1
2014,37,129,44.34602502075521,All,All,1
2014,37,131,66.44265603003285,All,All,1
2014,37,133,53.255088262145954,All,All,1
2014,37,135,41.70874521945001,All,All,1
2014,37,137,78.52166590108712,All,All,1
2014,37,139,80.0867447120523,All,All,1
2014,37,141,67.30635582278948,All,All,1
2014,37,143,84.80935811060931,All,All,1
2014,37,145,58.500089051726334,All,All,1
2014,37,147,64.87024321785222,All,All,1
2014,37,149,64.95666273584905,All,All,1
2014,37,151,45.69975962214288,All,All,1
2014,37,153,42.69132284042576,All,All,1
2014,37,155,52.54265341368141,All,All,1
2014,37,157,56.463748083194744,All,All,1
2014,37,159,34.59531559683463,All,All,1
2014,37,161,47.51362736487995,All,All,1
2014,37,163,61.93339807650136,All,All,1
2014,37,165,42.82838430371316,All,All,1
2014,37,167,36.546958862484104,All,All,1
2014,37,169,66.25391608690084,All,All,1
2014,37,171,71.03161150549795,All,All,1
2014,37,173,85.64136460554371,All,All,1
2014,37,175,84.62207449230489,All,All,1
2014,37,177,87,All,All,1
2014,37,179,31.528557169260747,All,All,1
2014,37,181,53.54293524156629,All,All,1
2014,37,183,37.30349507040849,All,All,1
2014,37,185,62.01754896257514,All,All,1
2014,37,187,80.04198800342759,All,All,1
2014,37,189,88.7034660809587,All,All,1
2014,37,191,57.46211309259991,All,All,1
2014,37,193,70.70487603664625,All,All,1
2014,37,195,57.01343574767789,All,All,1
2014,37,197,62.93727198761187,All,All,1
2014,37,199,90.12965689049938,All,All,1
2014,38,001,99,All,All,1
2014,38,003,98.40474044700792,All,All,1
2014,38,005,99,All,All,1
2014,38,007,99,All,All,1
2014,38,009,98.33226934184526,All,All,1
2014,38,011,99,All,All,1
2014,38,013,99,All,All,1
2014,38,015,89.7366422408287,All,All,1
2014,38,017,77.98230206085762,All,All,1
2014,38,019,99,All,All,1
2014,38,021,99,All,All,1
2014,38,023,99,All,All,1
2014,38,025,98,All,All,1
2014,38,027,99,All,All,1
2014,38,029,99,All,All,1
2014,38,031,99,All,All,1
2014,38,033,99,All,All,1
2014,38,035,90.78328246067151,All,All,1
2014,38,037,99,All,All,1
2014,38,039,99,All,All,1
2014,38,041,99,All,All,1
2014,38,043,99,All,All,1
2014,38,045,99,All,All,1
2014,38,047,99,All,All,1
2014,38,049,99,All,All,1
2014,38,051,99,All,All,1
2014,38,053,92.91695667826713,All,All,1
2014,38,055,99,All,All,1
2014,38,057,98.61204875761838,All,All,1
2014,38,059,92.93773744195863,All,All,1
2014,38,061,94.02298982042777,All,All,1
2014,38,063,99,All,All,1
2014,38,065,99,All,All,1
2014,38,067,98.61946050096338,All,All,1
2014,38,069,99,All,All,1
2014,38,071,97.88804027078632,All,All,1
2014,38,073,98.2888848129127,All,All,1
2014,38,075,98,All,All,1
2014,38,077,95.73600294352119,All,All,1
2014,38,079,99,All,All,1
2014,38,081,98.6109241522133,All,All,1
2014,38,083,99,All,All,1
2014,38,085,99,All,All,1
2014,38,087,99,All,All,1
2014,38,089,96.89625711960944,All,All,1
2014,38,091,99,All,All,1
2014,38,093,97.91090425531915,All,All,1
2014,38,095,99,All,All,1
2014,38,097,97.78842832469776,All,All,1
2014,38,099,98.45702135360116,All,All,1
2014,38,101,96.52774318947976,All,All,1
2014,38,103,99,All,All,1
2014,38,105,93.18510308135669,All,All,1
2014,39,001,79.64127443370263,All,All,1
2014,39,003,76.38781948049487,All,All,1
2014,39,005,83.06905755422729,All,All,1
2014,39,007,84.16461044785044,All,All,1
2014,39,009,69.8529611351018,All,All,1
2014,39,011,81.99103930930734,All,All,1
2014,39,013,75.88736692791541,All,All,1
2014,39,015,79.38860651313422,All,All,1
2014,39,017,47.71903306983085,All,All,1
2014,39,019,80.68513262552997,All,All,1
2014,39,021,83.04802160088826,All,All,1
2014,39,023,71.55295951290212,All,All,1
2014,39,025,62.35761845073954,All,All,1
2014,39,027,78.40577010341286,All,All,1
2014,39,029,76.59495226125941,All,All,1
2014,39,031,76.28565600522194,All,All,1
2014,39,033,85.16237568547263,All,All,1
2014,39,035,49.63020418725488,All,All,1
2014,39,037,84.47655937720083,All,All,1
2014,39,039,80.92849594019847,All,All,1
2014,39,041,66.26196093960543,All,All,1
2014,39,043,80.16933626465662,All,All,1
