year,state,county,haz_idx,haz_idx_quality
2014,31,111,94.8370777167582,1
2014,31,113,98,1
2014,31,115,98,1
2014,31,117,99,1
2014,31,119,94.27000541264279,1
2014,31,121,95.2578947368421,1
2014,31,123,98,1
2014,31,125,97,1
2014,31,127,90,1
2014,31,129,95.5188445046265,1
2014,31,131,77.9328253968254,1
2014,31,133,91,1
2014,31,135,98,1
2014,31,137,96.35346610077266,1
2014,31,139,97,1
2014,31,141,87.17725103894105,1
2014,31,143,96,1
2014,31,145,95.93232056763395,1
2014,31,147,88.86949131965521,1
2014,31,149,99,1
2014,31,151,91.7863379199553,1
2014,31,153,75.45612967370673,1
2014,31,155,91.01677289500168,1
2014,31,157,95.18920312669634,1
2014,31,159,91.98287974496724,1
2014,31,161,99,1
2014,31,163,97,1
2014,31,165,99,1
2014,31,167,94.05366492146597,1
2014,31,169,94.49422410473623,1
2014,31,171,98,1
2014,31,173,95,1
2014,31,175,97.41391426563598,1
2014,31,177,85.55783655744177,1
2014,31,179,96.3656197301855,1
2014,31,181,96.5207607822127,1
2014,31,183,98,1
2014,31,185,93.11219830397913,1
2014,32,001,83.87982092249558,1
2014,32,003,30.18248084834746,1
2014,32,005,84.6315264665323,1
2014,32,007,97.52779902335706,1
2014,32,009,99,1
2014,32,011,98,1
2014,32,013,95.67299888255013,1
2014,32,015,96,1
2014,32,017,95.22112836046952,1
2014,32,019,86.57717288043584,1
2014,32,021,96,1
2014,32,023,87.92812893008524,1
2014,32,027,92,1
2014,32,029,83,1
2014,32,031,59.79032059257881,1
2014,32,033,99,1
2014,32,510,76.82241827433467,1
2014,33,001,88.88325698731992,1
2014,33,003,93.48279192826995,1
2014,33,005,89.54079847511619,1
2014,33,007,97.06294640084467,1
2014,33,009,92.29646374216652,1
2014,33,011,68.45755457127535,1
2014,33,013,82.79980255991285,1
2014,33,015,79.10961632773713,1
2014,33,017,84.63417398924325,1
2014,33,019,90.08736226929385,1
2014,34,001,78.30090983383275,1
2014,34,003,33.63398141790591,1
2014,34,005,44.45449678444091,1
2014,34,007,27.585960299005915,1
2014,34,009,88.89450179673058,1
2014,34,011,73.5650241832128,1
2014,34,013,29.46213349273571,1
2014,34,015,31.32719835694931,1
2014,34,017,12.10476455156533,1
2014,34,019,65.04633676802423,1
2014,34,021,50.866685970675945,1
2014,34,023,43.56791004385678,1
2014,34,025,62.3178614646293,1
2014,34,027,68.20805547341295,1
2014,34,029,70.94207043874148,1
2014,34,031,39.74005496603701,1
2014,34,033,53.154898398497735,1
2014,34,035,56.20249829633956,1
2014,34,037,80.419380752682315,1
2014,34,039,29.604268610289857,1
2014,34,041,58.6299710101836,1
2014,35,001,64.37593103663977,1
2014,35,003,98,1
2014,35,005,75.98522399392559,1
2014,35,006,91.4826226635514,1
2014,35,007,98.73243365500603,1
2014,35,009,93.48940665298069,1
2014,35,011,93,1
2014,35,013,59.00201463309258,1
2014,35,015,75.02343436553963,1
2014,35,017,96.64723748421663,1
2014,35,019,93,1
2014,35,021,98,1
2014,35,023,80.6191381495564,1
2014,35,025,84.13423350678869,1
2014,35,027,98.40422577125285,1
2014,35,028,97.66746411483254,1
2014,35,029,75.83893854972541,1
2014,35,031,96.20554993021537,1
2014,35,033,99,1
2014,35,035,91.96561950622946,1
2014,35,037,92.67229653139877,1
2014,35,039,95.63558709998755,1
2014,35,041,93.87904310989285,1
2014,35,043,81.38679349956728,1
2014,35,045,74.52474128048493,1
2014,35,047,97.76608187134502,1
2014,35,049,91.30765026202336,1
2014,35,051,90.45048411754713,1
2014,35,053,94.0019309404816,1
2014,35,055,98.07000242747907,1
2014,35,057,96.07975307102326,1
2014,35,059,99,1
2014,35,061,84.19190638075314,1
2014,36,001,66.82055310919758,1
2014,36,003,96.92760452187571,1
2014,36,005,5.4510657324292815,1
2014,36,007,84.78847266306836,1
2014,36,009,95.86568762043906,1
2014,36,011,91.6741862835143,1
2014,36,013,92.67238461768846,1
2014,36,015,90.82029972598414,1
2014,36,017,94.13924761370016,1
2014,36,019,91.84510381405126,1
2014,36,021,82.87045181927229,1
2014,36,023,93.59035973268875,1
2014,36,025,96.43876924380069,1
2014,36,027,71.89017658556313,1
2014,36,029,73.29637208453623,1
2014,36,031,96.12259418509419,1
2014,36,033,95.97949833035645,1
2014,36,035,90.58702387461273,1
2014,36,037,92.96499279756122,1
2014,36,039,86.94991566909376,1
2014,36,041,97.66046414384277,1
2014,36,043,92.23379813148036,1
2014,36,045,95.33275013668671,1
2014,36,047,5.147902151897405,1
2014,36,049,96.72706523339714,1
2014,36,051,95.03484051983288,1
2014,36,053,93.52298194717521,1
2014,36,055,78.76596762895748,1
2014,36,057,87.33660987768013,1
2014,36,059,41.37396314677688,1
2014,36,061,2.771180513075276,1
2014,36,063,74.74100003256223,1
2014,36,065,87.9160055397873,1
2014,36,067,78.87010255511429,1
2014,36,069,92.72663454920854,1
2014,36,071,76.60119940830614,1
2014,36,073,93.03480655182152,1
2014,36,075,92.1336029393633,1
2014,36,077,95.33688368027452,1
2014,36,079,78.99394164317883,1
2014,36,081,9.565857172799111,1
2014,36,083,78.00446741854637,1
2014,36,085,24.295678674589944,1
2014,36,087,64.4760234579774,1
2014,36,089,93.66045618890327,1
2014,36,091,77.41890325016179,1
2014,36,093,75.20068566420498,1
2014,36,095,96.21068018536373,1
2014,36,097,94.97486184852097,1
2014,36,099,90.46747275204359,1
2014,36,101,94.5639677709595,1
2014,36,103,70.13070749740231,1
2014,36,105,91.93769182749831,1
2014,36,107,90.6549223208624,1
2014,36,109,89.41756558989717,1
2014,36,111,80.76600513221511,1
2014,36,113,79.93128708631554,1
2014,36,115,82.88159275154983,1
2014,36,117,92.02301721446489,1
2014,36,119,41.18358984910409,1
2014,36,121,96.19693370762255,1
2014,36,123,95.58348166607334,1
2014,37,001,44.5332470253004,1
2014,37,003,47.94431741761937,1
2014,37,005,90.26079825041006,1
2014,37,007,43.485651298034895,1
2014,37,009,91.04857763220845,1
2014,37,011,92.06539263769096,1
2014,37,013,74.08077836383886,1
2014,37,015,78.14600764134062,1
2014,37,017,63.49514535300014,1
2014,37,019,73.06109452912574,1
2014,37,021,71.62057081181852,1
2014,37,023,52.879175724235836,1
2014,37,025,30.09278082821671,1
2014,37,027,54.71541271000731,1
2014,37,029,83.48859484546263,1
2014,37,031,79.43897658103786,1
2014,37,033,61.809521770775355,1
2014,37,035,36.46141644600115,1
2014,37,037,48.5865404996215,1
2014,37,039,79.27979083812049,1
2014,37,041,82.10535264911923,1
2014,37,043,82.77769404672193,1
2014,37,045,39.959133628827054,1
2014,37,047,62.119279454722495,1
2014,37,049,62.06830569740088,1
2014,37,051,38.83320575107879,1
2014,37,053,87.21567817611101,1
2014,37,055,90.98192875760209,1
2014,37,057,40.25020025069553,1
2014,37,059,48.700997319552776,1
2014,37,061,68.01199226305609,1
2014,37,063,33.32424527834234,1
2014,37,065,64.58828591405367,1
2014,37,067,40.858093429760146,1
2014,37,069,54.45521118545761,1
2014,37,071,27.34634488120204,1
2014,37,073,78.77561673823357,1
2014,37,075,87.43406153494224,1
2014,37,077,48.01447674920197,1
2014,37,079,71.90118484522081,1
2014,37,081,34.979746415944135,1
2014,37,083,57.95437057413155,1
2014,37,085,46.07788059676982,1
2014,37,087,85.51779299125602,1
2014,37,089,71.69517313746066,1
2014,37,091,72.79223221586263,1
2014,37,093,39.66256945277212,1
2014,37,095,92,1
2014,37,097,36.756808323977445,1
2014,37,099,87.17926991477412,1
2014,37,101,52.404532829939036,1
2014,37,103,64.74391201885311,1
2014,37,105,34.58462501692162,1
2014,37,107,66.90508503257466,1
2014,37,109,41.197188800748975,1
2014,37,111,71.71275176737362,1
2014,37,113,82.9956560283688,1
2014,37,115,84.41009975657487,1
2014,37,117,76.73708606506034,1
2014,37,119,17.895368094992257,1
2014,37,121,88.64733420026008,1
2014,37,123,41.278867733294724,1
2014,37,125,43.82685832256925,1
2014,37,127,58.67625612036901,1
2014,37,129,44.34602502075521,1
2014,37,131,66.44265603003285,1
2014,37,133,53.255088262145954,1
2014,37,135,41.70874521945001,1
2014,37,137,78.52166590108712,1
2014,37,139,80.0867447120523,1
2014,37,141,67.30635582278948,1
2014,37,143,84.80935811060931,1
2014,37,145,58.500089051726334,1
2014,37,147,64.87024321785222,1
2014,37,149,64.95666273584905,1
2014,37,151,45.69975962214288,1
2014,37,153,42.69132284042576,1
2014,37,155,52.54265341368141,1
2014,37,157,56.463748083194744,1
2014,37,159,34.59531559683463,1
2014,37,161,47.51362736487995,1
2014,37,163,61.93339807650136,1
2014,37,165,42.82838430371316,1
2014,37,167,36.546958862484104,1
2014,37,169,66.25391608690084,1
2014,37,171,71.03161150549795,1
2014,37,173,85.64136460554371,1
2014,37,175,84.62207449230489,1
2014,37,177,87,1
2014,37,179,31.528557169260747,1
2014,37,181,53.54293524156629,1
2014,37,183,37.30349507040849,1
2014,37,185,62.01754896257514,1
2014,37,187,80.04198800342759,1
2014,37,189,88.7034660809587,1
2014,37,191,57.46211309259991,1
2014,37,193,70.70487603664625,1
2014,37,195,57.01343574767789,1
2014,37,197,62.93727198761187,1
2014,37,199,90.12965689049938,1
2014,38,001,99,1
2014,38,003,98.40474044700792,1
2014,38,005,99,1
2014,38,007,99,1
2014,38,009,98.33226934184526,1
2014,38,011,99,1
2014,38,013,99,1
2014,38,015,89.7366422408287,1
2014,38,017,77.98230206085762,1
2014,38,019,99,1
2014,38,021,99,1
2014,38,023,99,1
2014,38,025,98,1
2014,38,027,99,1
2014,38,029,99,1
2014,38,031,99,1
2014,38,033,99,1
2014,38,035,90.78328246067151,1
2014,38,037,99,1
2014,38,039,99,1
2014,38,041,99,1
2014,38,043,99,1
2014,38,045,99,1
2014,38,047,99,1
2014,38,049,99,1
2014,38,051,99,1
2014,38,053,92.91695667826713,1
2014,38,055,99,1
2014,38,057,98.61204875761838,1
2014,38,059,92.93773744195863,1
2014,38,061,94.02298982042777,1
2014,38,063,99,1
2014,38,065,99,1
2014,38,067,98.61946050096338,1
2014,38,069,99,1
2014,38,071,97.88804027078632,1
2014,38,073,98.2888848129127,1
2014,38,075,98,1
2014,38,077,95.73600294352119,1
2014,38,079,99,1
2014,38,081,98.6109241522133,1
2014,38,083,99,1
2014,38,085,99,1
2014,38,087,99,1
2014,38,089,96.89625711960944,1
2014,38,091,99,1
2014,38,093,97.91090425531915,1
2014,38,095,99,1
2014,38,097,97.78842832469776,1
2014,38,099,98.45702135360116,1
2014,38,101,96.52774318947976,1
2014,38,103,99,1
2014,38,105,93.18510308135669,1
2014,39,001,79.64127443370263,1
2014,39,003,76.38781948049487,1
2014,39,005,83.06905755422729,1
2014,39,007,84.16461044785044,1
2014,39,009,69.8529611351018,1
2014,39,011,81.99103930930734,1
2014,39,013,75.88736692791541,1
2014,39,015,79.38860651313422,1
2014,39,017,47.71903306983085,1
2014,39,019,80.68513262552997,1
2014,39,021,83.04802160088826,1
2014,39,023,71.55295951290212,1
2014,39,025,62.35761845073954,1
2014,39,027,78.40577010341286,1
2014,39,029,76.59495226125941,1
2014,39,031,76.28565600522194,1
2014,39,033,85.16237568547263,1
2014,39,035,49.63020418725488,1
2014,39,037,84.47655937720083,1
2014,39,039,80.92849594019847,1
2014,39,041,66.26196093960543,1
2014,39,043,80.16933626465662,1
2014,39,045,69.45946091971878,1
2014,39,047,80.8265974025974,1
2014,39,049,44.99915413596617,1
2014,39,051,81.700359653040593,1
2014,39,053,65.42092773786692,1
2014,39,055,82.98177341476674,1
2014,39,057,65.28251272097138,1
2014,39,059,76.54450419661255,1
2014,39,061,34.72488023981914,1
2014,39,063,80.24865187939966,1
2014,39,065,88.46807641550933,1
2014,39,067,82.92750668875016,1
2014,39,069,87.47805798959892,1
2014,39,071,82.89603845976055,1
2014,39,073,78.5627426058878,1
2014,39,075,84.05581804706318,1
2014,39,077,87.43256851282398,1
2014,39,079,69.47371934935664,1
2014,39,081,69.15006568384177,1
2014,39,083,81.36390285442903,1
2014,39,085,72.55350127612128,1
2014,39,087,39.34114331723028,1
2014,39,089,69.56879537373966,1
2014,39,091,86.82576156614871,1
2014,39,093,68.38852429206685,1
2014,39,095,61.545643555995774,1
2014,39,097,78.86077643908969,1
2014,39,099,66.3294785186316,1
2014,39,101,78.57626452675643,1
2014,39,103,75.27489071807273,1
2014,39,105,68.51799354948226,1
2014,39,107,86.54097918556474,1
2014,39,109,71.18085219836153,1
2014,39,111,79.47854694996573,1
2014,39,113,49.64524748457838,1
2014,39,115,77.01735995192628,1
2014,39,117,86.17724557743419,1
2014,39,119,70.37153129254075,1
2014,39,121,77.3828720554907,1
2014,39,123,87.07498063141584,1
2014,39,125,88.15653345773079,1
2014,39,127,79.89908333333334,1
2014,39,129,75.21245935428846,1
2014,39,131,75.94463934886332,1
2014,39,133,74.67200237692893,1
2014,39,135,80.95327906032898,1
2014,39,137,88.3183092013078,1
2014,39,139,82.42813871495689,1
2014,39,141,66.04300340416752,1
2014,39,143,81.30548117293134,1
2014,39,145,61.60546357615894,1
2014,39,147,83.0385918003565,1
2014,39,149,76.89679650157632,1
2014,39,151,67.90150897118025,1
2014,39,153,55.98187506463957,1
2014,39,155,63.81192797549086,1
2014,39,157,71.8597434568541,1
2014,39,159,78.57801845922019,1
2014,39,161,86.02495456451838,1
2014,39,163,78.19153089571289,1
2014,39,165,54.74040887222398,1
2014,39,167,51.08792477998471,1
2014,39,169,76.29917897336883,1
2014,39,171,87.17149867975355,1
2014,39,173,78.53870406355598,1
2014,39,175,88.24983359218993,1
2014,40,001,50.09119749776586,1
2014,40,003,62.030860950377,1
2014,40,005,61.72976071070354,1
2014,40,007,91.69951621573195,1
2014,40,009,79.18748092934048,1
2014,40,011,76.05248169243288,1
2014,40,013,60.96699162748022,1
2014,40,015,75.89590876789279,1
2014,40,017,48.99767975771786,1
2014,40,019,51.58196653412856,1
2014,40,021,48.012202256581695,1
2014,40,023,57.31828665568369,1
2014,40,025,98,1
2014,40,027,45.40462530290563,1
2014,40,029,56.906584992343035,1
2014,40,031,68.56772545305499,1
2014,40,033,77.41936007796005,1
2014,40,035,63.5743645213629,1
2014,40,037,51.47510870027051,1
2014,40,039,76.30821581421455,1
2014,40,041,63.07180973077387,1
2014,40,043,81.02657255553248,1
2014,40,045,84.30051057622174,1
2014,40,047,58.0326938358497,1
2014,40,049,59.68239670325663,1
2014,40,051,56.32431669833149,1
2014,40,053,70.63674552288305,1
2014,40,055,84,1
2014,40,057,84,1
2014,40,059,89,1
2014,40,061,45.902406729496064,1
2014,40,063,60.046387283236996,1
2014,40,065,76.05830637488107,1
2014,40,067,74.9233181746903,1
2014,40,069,67.48238703250928,1
2014,40,071,51.761189139599395,1
2014,40,073,63.99421128798842,1
2014,40,075,83.55123147457086,1
2014,40,077,51.69847083600403,1
2014,40,079,45.632412883631716,1
2014,40,081,62.428446720595936,1
2014,40,083,57.90647597254004,1
2014,40,085,63.73438479214539,1
2014,40,087,57.90259341885109,1
2014,40,089,45.366059582680016,1
2014,40,091,55.804219533785776,1
2014,40,093,74.7269276083257,1
2014,40,095,58.35110248058131,1
2014,40,097,49.72785025800798,1
2014,40,099,68.75380785002929,1
2014,40,101,45.60061827308952,1
2014,40,103,66.53200556618542,1
2014,40,105,64.44613927048792,1
2014,40,107,59.70848287112561,1
2014,40,109,42.87017876726615,1
2014,40,111,53.172827349391504,1
2014,40,113,53.47099317854684,1
2014,40,115,63.030013089821104,1
2014,40,117,61.81480140045877,1
2014,40,119,55.328315739999745,1
2014,40,121,47.50435647943388,1
2014,40,123,62.119108599794046,1
2014,40,125,63.16349363507779,1
2014,40,127,55.533097657976136,1
2014,40,129,82,1
2014,40,131,47.93486273800371,1
2014,40,133,65.57906520031422,1
2014,40,135,35.79352828379674,1
2014,40,137,67.27830734966592,1
2014,40,139,92.55966503838101,1
2014,40,141,81.77890154909743,1
2014,40,143,34.40274098888543,1
2014,40,145,49.82679524389102,1
2014,40,147,52.53694437979986,1
2014,40,149,80.76183101015316,1
2014,40,151,69.41560616208976,1
2014,40,153,84.47982799439532,1
2014,41,001,93.95488815502523,1
2014,41,003,74.29980007903852,1
2014,41,005,22.181007390231795,1
2014,41,007,96.5524760983994,1
2014,41,009,70.9734820070958,1
2014,41,011,80.01265196719743,1
2014,41,013,86.30281757861333,1
2014,41,015,83.15281321337451,1
2014,41,017,74.76953678106669,1
2014,41,019,53.520913434618684,1
2014,41,021,92,1
2014,41,023,93.60232081911263,1
2014,41,025,96.30015166138149,1
2014,41,027,80.42541998231654,1
2014,41,029,42.9769826171563,1
2014,41,031,75.04512139257902,1
2014,41,033,43.15014273497067,1
2014,41,035,74.15502008032128,1
2014,41,037,94.93926661573721,1
2014,41,039,39.57667632567002,1
2014,41,041,92.13513806406867,1
2014,41,043,43.868800202925506,1
2014,41,045,81.7227716330514,1
2014,41,047,38.84825307070102,1
2014,41,049,85.02888472853704,1
2014,41,051,18.246344261927113,1
2014,41,053,63.76532747436702,1
2014,41,055,92,1
2014,41,057,94.54760401042078,1
2014,41,059,80.16028442820797,1
2014,41,061,93.83186975442959,1
2014,41,063,93.74365298128536,1
2014,41,065,79.73324930082326,1
2014,41,067,35.2290926493878,1
2014,41,069,92,1
2014,41,071,63.21193997173736,1
2014,42,001,72.44437114782507,1
2014,42,003,37.159306427416176,1
2014,42,005,78.60421696442943,1
2014,42,007,63.1775293315464,1
2014,42,009,86.23510094867429,1
2014,42,011,43.26392682123695,1
2014,42,013,85.76617103892414,1
2014,42,015,90.83676211806112,1
2014,42,017,42.64249087758801,1
2014,42,019,69.08132559421512,1
2014,42,021,87.89724855327155,1
2014,42,023,96,1
2014,42,025,80.66888121589542,1
2014,42,027,84.16518817204302,1
2014,42,029,55.07340518381903,1
2014,42,031,89.23148312498415,1
2014,42,033,91.34235074626865,1
2014,42,035,83.61540986089723,1
2014,42,037,77.52847709758679,1
2014,42,039,89.99749433377752,1
2014,42,041,54.362722412496865,1
2014,42,043,53.815648314848154,1
2014,42,045,24.587670634389905,1
2014,42,047,93.44867654508612,1
2014,42,049,81.97577570573873,1
2014,42,051,71.52054278454084,1
2014,42,053,93.84220159497974,1
2014,42,055,68.41383475121603,1
2014,42,057,82.55312945005764,1
2014,42,059,70.68806161745827,1
2014,42,061,86.41821545157781,1
2014,42,063,85.18302170983341,1
2014,42,065,90.06861021475464,1
2014,42,067,83.71415318839995,1
2014,42,069,80.32046555744009,1
2014,42,071,48.66072747082126,1
2014,42,073,67.83082384624801,1
2014,42,075,61.668681204876314,1
2014,42,077,24.37743592347202,1
2014,42,079,78.8726559964044,1
2014,42,081,66.08186773629538,1
2014,42,083,95.38150799553738,1
2014,42,085,68.96483467111345,1
2014,42,087,83.19197088106199,1
2014,42,089,79.19320787444607,1
2014,42,091,30.990119500056835,1
2014,42,093,77.52129905277403,1
2014,42,095,34.2025365527613,1
2014,42,097,76.7591257131949,1
2014,42,099,77.2080457761859,1
2014,42,101,12.250980658340444,1
2014,42,103,87.36682312817538,1
2014,42,105,97.41367256890723,1
2014,42,107,81.93157816046647,1
2014,42,109,79.08253594509293,1
2014,42,111,89.21693004895404,1
2014,42,113,94,1
2014,42,115,81.93027067528332,1
2014,42,117,95.12162991642666,1
2014,42,119,76.83926148370593,1
2014,42,121,86.07105869344882,1
2014,42,123,92.1957397253627,1
2014,42,125,54.389604961639535,1
2014,42,127,91.01289279735217,1
2014,42,129,57.64528513156842,1
2014,42,131,80.91048212830776,1
2014,42,133,51.66536392939651,1
2014,44,001,85.24506465604605,1
2014,44,003,78.58590161751981,1
2014,44,005,87.33298700043493,1
2014,44,007,62.72991673023137,1
2014,44,009,89.53740255432078,1
2014,45,001,35.144581673306774,1
2014,45,003,24.7371695369683,1
2014,45,005,25.350154582626907,1
2014,45,007,28.240968998171404,1
2014,45,009,31.810786631733656,1
2014,45,011,27.68959483106744,1
2014,45,013,51.67855128730269,1
2014,45,015,26.12977467100908,1
2014,45,017,34.01297318874327,1
2014,45,019,34.82707274785738,1
2014,45,021,31.61674475380114,1
2014,45,023,26.235018955607192,1
2014,45,025,42.66939330498781,1
2014,45,027,38.56133317376735,1
2014,45,029,30.650064057311685,1
2014,45,031,37.01320403163099,1
2014,45,033,45.54213581147515,1
2014,45,035,27.60909001765052,1
2014,45,037,30.287810935912393,1
2014,45,039,34.73338465486272,1
2014,45,041,31.86992423474192,1
2014,45,043,50.39717498219874,1
2014,45,045,28.258328748177533,1
2014,45,047,27.484305962012968,1
2014,45,049,26.164150943396226,1
2014,45,051,57.56256354137249,1
2014,45,053,29.030182013670224,1
2014,45,055,31.219001636136152,1
2014,45,057,31.382280072942212,1
2014,45,059,30.445744841090526,1
2014,45,061,36.77207611716913,1
2014,45,063,26.9072977063083,1
2014,45,065,24.95071478556433,1
2014,45,067,48.25747431427602,1
2014,45,069,41.412666996536366,1
2014,45,071,30.161652435293806,1
2014,45,073,43.78853675525075,1
2014,45,075,29.493918607963884,1
2014,45,077,39.27250223705228,1
2014,45,079,19.185673610070435,1
2014,45,081,36.17753967856606,1
2014,45,083,27.4776883433543,1
2014,45,085,25.137583269933756,1
2014,45,087,29.08598962194218,1
2014,45,089,42.430393325387364,1
2014,45,091,14.214841575111036,1
2014,46,003,98,1
2014,46,005,96.4320946322955,1
2014,46,007,99,1
2014,46,009,97,1
2014,46,011,94.27956626948877,1
2014,46,013,95.71517267107227,1
2014,46,015,96.90152513650914,1
2014,46,017,98,1
2014,46,019,95.3100692075251,1
2014,46,021,99,1
2014,46,023,97.6246063633402,1
2014,46,025,99,1
2014,46,027,95.41423253150057,1
2014,46,029,96.60710921081238,1
2014,46,031,99,1
2014,46,033,97,1
2014,46,035,95.75828687278256,1
2014,46,037,99,1
2014,46,039,99,1
2014,46,041,99,1
2014,46,043,98,1
2014,46,045,98.42641228939544,1
2014,46,047,98,1
2014,46,049,99,1
2014,46,051,98.28169207526439,1
2014,46,053,98,1
2014,46,055,99,1
2014,46,057,98.52563456043032,1
2014,46,059,98.43331339712918,1
2014,46,061,98,1
2014,46,063,99,1
2014,46,065,97.19575349559814,1
2014,46,067,98,1
2014,46,069,98,1
2014,46,071,99,1
2014,46,073,98,1
2014,46,075,98,1
2014,46,077,98.40342345847111,1
2014,46,079,97.37545431493534,1
2014,46,081,93.19552251000898,1
2014,46,083,87.95422753797128,1
2014,46,085,98,1
2014,46,087,98,1
2014,46,089,99,1
2014,46,091,99,1
2014,46,093,94.17132679638425,1
2014,46,095,99,1
2014,46,097,98,1
2014,46,099,81.7462474575886,1
2014,46,101,97,1
2014,46,102,98.34116387004642,1
2014,46,103,86.03881461931265,1
2014,46,105,99,1
2014,46,107,99,1
2014,46,109,98.58808114141512,1
2014,46,111,98,1
2014,46,115,98.27335164835165,1
2014,46,117,98,1
2014,46,119,99,1
2014,46,121,99,1
2014,46,123,98.39935123445666,1
2014,46,125,97,1
2014,46,127,93.7328994644431,1
2014,46,129,99,1
2014,46,135,94.14481842338353,1
2014,46,137,99,1
2014,47,001,41.36360258009715,1
2014,47,003,48.310665790626366,1
2014,47,005,53.82551238910982,1
2014,47,007,68.3845166163142,1
2014,47,009,35.58820267609595,1
2014,47,011,9.753940438002456,1
2014,47,013,63.453259334506086,1
2014,47,015,69.37247932685332,1
2014,47,017,61.559994388130896,1
2014,47,019,71.98785297916157,1
2014,47,021,48.60240565557929,1
2014,47,023,54.080312680949625,1
2014,47,025,61.55996985019315,1
2014,47,027,73.25634452704435,1
2014,47,029,64.49482413335966,1
2014,47,031,55.718086207220935,1
2014,47,033,66.30358243715322,1
2014,47,035,69.96971821113137,1
2014,47,037,22.89263124433876,1
2014,47,039,54.59074946466809,1
2014,47,041,65.70423871784057,1
2014,47,043,53.62059263693505,1
2014,47,045,64.47976727120243,1
2014,47,047,48.98921477343265,1
2014,47,049,78.92735185805155,1
2014,47,051,39.798875063916825,1
2014,47,053,63.73952288845906,1
2014,47,055,50.268304431599226,1
2014,47,057,48.40639852138708,1
2014,47,059,65.08569012770424,1
2014,47,061,69.5909090909091,1
2014,47,063,34.848766364952354,1
2014,47,065,23.73650702493242,1
2014,47,067,55.039367730390694,1
2014,47,069,52.47387048192771,1
2014,47,071,48.81381647348762,1
2014,47,073,42.32667735852382,1
2014,47,075,54.88139648703029,1
2014,47,077,54.52033043664843,1
2014,47,079,59.351126119148674,1
2014,47,081,62.22698530015603,1
2014,47,083,58.888463379607465,1
2014,47,085,50.7933085907652,1
2014,47,087,71.98147987884033,1
2014,47,089,36.07261434650922,1
2014,47,091,88.6443142241141,1
2014,47,093,20.117649728179483,1
2014,47,095,70.36491909385113,1
2014,47,097,65.26394873094608,1
2014,47,099,56.166880524664954,1
2014,47,101,62.60999167360533,1
2014,47,103,49.36506657113858,1
2014,47,105,25.198878369414462,1
2014,47,107,30.655555343547864,1
2014,47,109,46.49804881781314,1
2014,47,111,66.17447524577096,1
2014,47,113,46.31689439225733,1
2014,47,115,48.73330738473515,1
2014,47,117,52.17625980566226,1
2014,47,119,46.504079585151516,1
2014,47,121,28.868565076107405,1
2014,47,123,43.42060352873206,1
2014,47,125,48.956086036865095,1
2014,47,127,59.63137996219282,1
2014,47,129,66.78093844324522,1
2014,47,131,64.28953406845561,1
2014,47,133,76.06287032430232,1
2014,47,135,61.256655203158836,1
2014,47,137,77,1
2014,47,139,55.739276099311994,1
2014,47,141,63.87945983587531,1
2014,47,143,49.3582052553297,1
2014,47,145,38.03821167131597,1
2014,47,147,53.758772976844114,1
2014,47,149,38.58082632387162,1
2014,47,151,70.02022258414766,1
2014,47,153,62.24509735985032,1
2014,47,155,46.699020105660054,1
2014,47,157,25.19750248362941,1
2014,47,159,63.75785669390321,1
2014,47,161,60.562917887461495,1
2014,47,163,39.01822123047498,1
2014,47,165,41.49046424542116,1
2014,47,167,49.71378575032963,1
2014,47,169,62.92429062221657,1
2014,47,171,82.12407152682256,1
2014,47,173,47.778253827263704,1
2014,47,175,73,1
2014,47,177,63.085358818070084,1
2014,47,179,59.70151765252648,1
2014,47,181,58.777921848293744,1
2014,47,183,65.69298827055535,1
2014,47,185,70.18653683968412,1
2014,47,187,41.73247353303665,1
2014,47,189,40.00321949424672,1
2014,48,001,54.379502100406306,1
2014,48,003,78.78413741783456,1
2014,48,005,35.39822492651516,1
2014,48,007,95.1404412072502,1
2014,48,009,78.36541285439964,1
2014,48,011,93,1
2014,48,013,78.13184299678484,1
2014,48,015,73.22047764935246,1
2014,48,017,96,1
2014,48,019,81.24934599360527,1
2014,48,021,72.75623447984361,1
2014,48,023,84,1
2014,48,025,86.70639516973692,1
2014,48,027,64.71133831481602,1
2014,48,029,60.163045082187125,1
2014,48,031,79,1
2014,48,033,86,1
2014,48,035,73.5223243961888,1
2014,48,037,32.0825847767224,1
2014,48,039,33.74444584409958,1
2014,48,041,62.34049521163102,1
2014,48,043,95.03721682847896,1
2014,48,045,94,1
2014,48,047,87.27819444444444,1
2014,48,049,76.13149354932327,1
2014,48,051,73.93670225110235,1
2014,48,053,75.57254446494045,1
2014,48,055,73.49920246977103,1
2014,48,057,85.19801567063841,1
2014,48,059,82.6555958280938,1
2014,48,061,90.33829435104059,1
2014,48,063,45.85188156944556,1
2014,48,065,93.61558611656844,1
2014,48,067,37.79980230642504,1
2014,48,069,95.15437328681784,1
2014,48,071,45.66593707250342,1
2014,48,073,48.8063408604893,1
2014,48,075,80.1536937446929,1
2014,48,077,75.43367782307766,1
2014,48,079,93,1
2014,48,081,81,1
2014,48,083,82.07047134935306,1
2014,48,085,48.54022297708218,1
2014,48,087,85,1
2014,48,089,78.50965288142122,1
2014,48,091,68.91087835037303,1
2014,48,093,79.8358415121774,1
2014,48,095,85,1
2014,48,097,59.888505627885266,1
2014,48,099,72.95218679532225,1
2014,48,101,84,1
2014,48,103,81,1
2014,48,105,80,1
