year,state,county,subgroup_type,subgroup,share_digital_access,share_digital_access_lb,share_digital_access_ub,share_digital_access_quality
2018,05,025,race-ethnicity,Black,0.42684268426842686,0.16337803993165276,0.6903073286052009,3
2018,05,025,race-ethnicity,Hispanic,0.35064935064935066,0,0.7529704338214976,3
2018,05,025,race-ethnicity,White,0.657655093910074,0.6064556364208818,0.7088545513992661,1
2018,05,027,all,All,0.6862762830657925,0.6422587922898196,0.7302937738417652,1
2018,05,027,race-ethnicity,Other Races and Ethnicities,0.6155419222903885,0.14424562482250786,1,3
2018,05,027,race-ethnicity,Black,0.5589019189765458,0.47903529465136324,0.6387685433017285,1
2018,05,027,race-ethnicity,Hispanic,0.7281553398058253,0.39075948495489915,1,3
2018,05,027,race-ethnicity,White,0.7614611604195701,0.7112076297969102,0.8117146910422302,1
2018,05,029,all,All,0.6741231036815151,0.6314671167735396,0.7167790905894906,1
2018,05,029,race-ethnicity,Other Races and Ethnicities,0.6191646191646192,0.3653407393404321,0.8729884989888063,3
2018,05,029,race-ethnicity,Black,0.7010127697049758,0.5724725259282161,0.8295530134817355,2
2018,05,029,race-ethnicity,Hispanic,0.6658415841584159,0.45349694543922475,0.878186222877607,3
2018,05,029,race-ethnicity,White,0.6731959348208709,0.6277362827988514,0.7186555868428904,1
2018,05,031,all,All,0.8298734425586186,0.8099198239926859,0.8498270611245514,1
2018,05,031,race-ethnicity,Other Races and Ethnicities,0.8257663389242337,0.6848272949725153,0.9667053828759521,2
2018,05,031,race-ethnicity,Black,0.7837471461187214,0.7002680826775478,0.8672262095598952,1
2018,05,031,race-ethnicity,Hispanic,0.753555425676992,0.6377258539860975,0.8693849973678865,2
2018,05,031,race-ethnicity,White,0.8382058816267068,0.8153463731439652,0.8610653901094485,1
2018,05,033,all,All,0.7574993535040083,0.7341979873341806,0.7808007196738359,1
2018,05,033,race-ethnicity,Other Races and Ethnicities,0.7766126469653638,0.6545698444460077,0.89865544948472,2
2018,05,033,race-ethnicity,Black,0.5963003264417845,0.2929178339082722,0.8996828189752968,3
2018,05,033,race-ethnicity,Hispanic,0.8098786459442198,0.7200793625627947,0.8996779293256446,1
2018,05,033,race-ethnicity,White,0.75800874512889,0.7310656826677431,0.7849518075900369,1
2018,05,035,all,All,0.765781796362583,0.7412277129739646,0.7903358797512015,1
2018,05,035,race-ethnicity,Other Races and Ethnicities,0.8147612156295224,0.6398702128207422,0.9896522184383026,2
2018,05,035,race-ethnicity,Black,0.7004659513529689,0.6569686694783218,0.7439632332276158,1
2018,05,035,race-ethnicity,Hispanic,0.8199170124481328,0.6854418645713781,0.9543921603248874,2
2018,05,035,race-ethnicity,White,0.8290276032211517,0.7997436864972898,0.8583115199450134,1
2018,05,037,all,All,0.722735674676525,0.6744963760899324,0.7709749732631175,1
2018,05,037,race-ethnicity,Other Races and Ethnicities,0.7638190954773869,0.44669116823963806,1,3
2018,05,037,race-ethnicity,Black,0.7095092024539877,0.5841469782012793,0.8348714267066962,2
2018,05,037,race-ethnicity,Hispanic,0.9661538461538461,0.8635024549918168,1,2
2018,05,037,race-ethnicity,White,0.7229146692233941,0.673507272393464,0.7723220660533241,1
2018,05,039,all,All,0.6547371547371548,0.5850242339604041,0.7244500755139053,1
2018,05,039,race-ethnicity,Other Races and Ethnicities,0.8133333333333334,0.16514170526269084,1,3
2018,05,039,race-ethnicity,Black,0.6122095039889005,0.5138486062833484,0.7105704016944524,1
2018,05,039,race-ethnicity,Hispanic,0.8876404494382022,0.5395649055701649,1,3
2018,05,039,race-ethnicity,White,0.6814374493380168,0.5855001810896423,0.7773747175863912,1
2018,05,041,all,All,0.5525334689035757,0.49508918430702337,0.609977753500128,1
2018,05,041,race-ethnicity,Other Races and Ethnicities,0.38073394495412843,0.08897914746841852,0.6724887424398384,3
2018,05,041,race-ethnicity,Black,0.44953471725125266,0.36296623463653116,0.5361031998659742,1
2018,05,041,race-ethnicity,Hispanic,0.5977011494252874,0.23135240890193204,0.9640498899486427,3
2018,05,041,race-ethnicity,White,0.6651090342679128,0.5857176524307167,0.7445004161051089,1
2018,05,043,all,All,0.7381947226833038,0.6946843218610292,0.7817051235055782,1
2018,05,043,race-ethnicity,Other Races and Ethnicities,0.8357843137254902,0.4006374723371873,1,3
2018,05,043,race-ethnicity,Black,0.700634335993452,0.6165205995933632,0.7847480723935408,1
2018,05,043,race-ethnicity,Hispanic,0.8894927536231884,0.7232886216466234,1,2
2018,05,043,race-ethnicity,White,0.75,0.6999958061900635,0.8000041938099365,1
2018,05,045,all,All,0.8108620924375468,0.7920562524168075,0.8296679324582861,1
2018,05,045,race-ethnicity,Other Races and Ethnicities,0.7369483315392895,0.6041138733465763,0.8697827897320027,2
2018,05,045,race-ethnicity,Black,0.7748517748517748,0.7175112919793771,0.8321922577241726,1
2018,05,045,race-ethnicity,Hispanic,0.6567164179104478,0.5438303395142695,0.769602496306626,2
2018,05,045,race-ethnicity,White,0.8213347887425471,0.8011390140011564,0.8415305634839377,1
2018,05,047,all,All,0.6770289647261256,0.6222894764139143,0.7317684530383369,1
2018,05,047,race-ethnicity,Other Races and Ethnicities,0.6982456140350877,0.37505504582937393,1,3
2018,05,047,race-ethnicity,Black,0.589041095890411,0,1,3
2018,05,047,race-ethnicity,Hispanic,0.6492537313432836,0.3424896792632582,0.9560177834233089,3
2018,05,047,race-ethnicity,White,0.6763191373356757,0.6190075390324414,0.7336307356389101,1
2018,05,049,all,All,0.6131002175004183,0.5402393572524464,0.6859610777483902,1
2018,05,049,race-ethnicity,Other Races and Ethnicities,0.6719160104986877,0.28239840933795524,1,3
2018,05,049,race-ethnicity,Black,1,0.06513911620294605,1,3
2018,05,049,race-ethnicity,Hispanic,0.5027322404371585,0.07952563655388911,0.9259388443204277,3
2018,05,049,race-ethnicity,White,0.6089676746611054,0.532868901559692,0.6850664477625186,1
2018,05,051,all,All,0.802608587119321,0.7824951402683209,0.8227220339703211,1
2018,05,051,race-ethnicity,Other Races and Ethnicities,0.7507363770250368,0.5943070565416696,0.9071656975084039,2
2018,05,051,race-ethnicity,Black,0.6593787495000667,0.5824982200954767,0.7362592789046566,1
2018,05,051,race-ethnicity,Hispanic,0.7846640610459706,0.6921922457044878,0.8771358763874535,1
2018,05,051,race-ethnicity,White,0.8189061542344162,0.7961534340923113,0.8416588743765209,1
2018,05,053,all,All,0.7800591418847291,0.7384437683186111,0.8216745154508471,1
2018,05,053,race-ethnicity,Other Races and Ethnicities,0.9305555555555556,0.5618254890196192,1,3
2018,05,053,race-ethnicity,Black,0.893574297188755,0.6686746987951807,1,3
2018,05,053,race-ethnicity,Hispanic,0.7936842105263158,0.6105711086226203,0.9767973124300112,2
2018,05,053,race-ethnicity,White,0.7735716378552593,0.7300733740204849,0.8170699016900337,1
2018,05,055,all,All,0.8130732639916244,0.788043228239273,0.8381032997439758,1
2018,05,055,race-ethnicity,Other Races and Ethnicities,0.8700999231360492,0.617400035653734,1,3
2018,05,055,race-ethnicity,Black,0.4790996784565916,0.05192583977560379,0.9062735171375795,3
2018,05,055,race-ethnicity,Hispanic,0.8869143780290791,0.782009418073076,0.9918193379850824,2
2018,05,055,race-ethnicity,White,0.8162517256152712,0.7903029284058303,0.8422005228247119,1
2018,05,057,all,All,0.7193889324779619,0.674516300403889,0.7642615645520346,1
2018,05,057,race-ethnicity,Other Races and Ethnicities,0.8634124496193462,0.5781629047050678,1,3
2018,05,057,race-ethnicity,Black,0.652959028831563,0.5612920931133568,0.7446259645497691,1
2018,05,057,race-ethnicity,Hispanic,0.7293610911701364,0.5411861740312506,0.9175360083090223,2
2018,05,057,race-ethnicity,White,0.7284335098100281,0.6801950741135857,0.7766719455064703,1
2018,05,059,all,All,0.6937094517236992,0.6564233070883191,0.7309955963590794,1
2018,05,059,race-ethnicity,Other Races and Ethnicities,0.6188257222739981,0.3525567310444756,0.8850947135035206,3
2018,05,059,race-ethnicity,Black,0.7734463276836158,0.6755018632047121,0.8713907921625195,1
2018,05,059,race-ethnicity,Hispanic,0.5656279508970727,0.24947260562955823,0.8817832961645872,3
2018,05,059,race-ethnicity,White,0.6861838917669859,0.6446631674856886,0.7277046160482833,1
2018,05,061,all,All,0.6752499242653741,0.6343725627952845,0.7161272857354637,1
2018,05,061,race-ethnicity,Other Races and Ethnicities,0.7632211538461539,0.5879406467278481,0.9385016609644595,2
2018,05,061,race-ethnicity,Black,0.5762027175908924,0.47249982419265363,0.6799056109891312,2
2018,05,061,race-ethnicity,Hispanic,0.6873083997547517,0.5119819455496563,0.8626348539598472,2
2018,05,061,race-ethnicity,White,0.6892367018260179,0.6338311627199873,0.7446422409320486,1
2018,05,063,all,All,0.661656628170415,0.6280457910621132,0.6952674652787167,1
2018,05,063,race-ethnicity,Other Races and Ethnicities,0.6373147340889277,0.43989452658010103,0.8347349415977542,2
2018,05,063,race-ethnicity,Black,0.5709342560553633,0.2163734079363911,0.9254951041743357,3
2018,05,063,race-ethnicity,Hispanic,0.40245506356861027,0.24836064809200892,0.5565494790452116,2
2018,05,063,race-ethnicity,White,0.6649060680631415,0.6289704456962175,0.7008416904300654,1
2018,05,065,all,All,0.5914643820402983,0.5443000800024305,0.6386286840781661,1
2018,05,065,race-ethnicity,Other Races and Ethnicities,0.5903890160183066,0.31021998567794995,0.8705580463586633,3
2018,05,065,race-ethnicity,Black,NA,NA,NA,NA
2018,05,065,race-ethnicity,Hispanic,0.8849206349206349,0.5917764268828098,1,3
2018,05,065,race-ethnicity,White,0.5915029994247678,0.5428408075629915,0.6401651912865443,1
2018,05,067,all,All,0.7052039381153306,0.6537570697549152,0.7566508064757458,1
2018,05,067,race-ethnicity,Other Races and Ethnicities,0.8537549407114624,0.6492026029177954,1,3
2018,05,067,race-ethnicity,Black,0.6758865248226951,0.45702429455258786,0.8947487550928022,3
2018,05,067,race-ethnicity,Hispanic,0.7004716981132075,0.4166499397832196,0.9842934564431955,3
2018,05,067,race-ethnicity,White,0.6888947927736451,0.6280119233349161,0.7497776622123741,1
2018,05,069,all,All,0.61938457241283,0.5911702936555181,0.6475988511701418,1
2018,05,069,race-ethnicity,Other Races and Ethnicities,0.6262675036214389,0.4779786390532514,0.7745563681896265,2
2018,05,069,race-ethnicity,Black,0.5479700796791154,0.5060235058580123,0.5899166535002186,1
2018,05,069,race-ethnicity,Hispanic,0.5473251028806584,0.3168724279835391,0.7777777777777778,3
2018,05,069,race-ethnicity,White,0.7222658396796734,0.6899926332898458,0.754539046069501,1
2018,05,071,all,All,0.6861991925684945,0.6525742821139995,0.7198241030229896,1
2018,05,071,race-ethnicity,Other Races and Ethnicities,0.7441860465116279,0.5745953682918761,0.9137767247313797,2
2018,05,071,race-ethnicity,Black,0.6012461059190031,0.2597600583283622,0.942732153509644,3
2018,05,071,race-ethnicity,Hispanic,0.40927303949627936,0.24933929289115686,0.5692067861014017,2
2018,05,071,race-ethnicity,White,0.6831117927743695,0.6486442878069298,0.7175792977418092,1
2018,05,073,all,All,0.6023883237505528,0.5519744291893689,0.6528022183117367,1
2018,05,073,race-ethnicity,Other Races and Ethnicities,0.48333333333333334,0.1273605385598439,0.8393061281068228,3
2018,05,073,race-ethnicity,Black,0.48115477145148355,0.39229469876640105,0.5700148441365661,1
2018,05,073,race-ethnicity,Hispanic,0.29518072289156627,0,0.6612407075108946,3
2018,05,073,race-ethnicity,White,0.6811876368946216,0.6269631271262356,0.7354121466630075,1
2018,05,075,all,All,0.7224532869824322,0.6961959945741972,0.7487105793906671,1
2018,05,075,race-ethnicity,Other Races and Ethnicities,0.8571428571428571,0.6309517775833604,1,3
2018,05,075,race-ethnicity,Black,0.8181818181818182,0,1,3
2018,05,075,race-ethnicity,Hispanic,0.6214953271028038,0.34310996221912904,0.8998806919864785,3
2018,05,075,race-ethnicity,White,0.7189234007270872,0.6919459963387807,0.7459008051153936,1
2018,05,077,all,All,0.5662541892240268,0.5052821246976353,0.6272262537504183,1
2018,05,077,race-ethnicity,Other Races and Ethnicities,0.6463414634146342,0,1,3
2018,05,077,race-ethnicity,Black,0.49137931034482757,0.4071006640705834,0.5756579566190718,1
2018,05,077,race-ethnicity,Hispanic,0.5365853658536586,0,1,3
2018,05,077,race-ethnicity,White,0.6716370558375635,0.5812925261907333,0.7619815854843935,1
2018,05,079,all,All,0.6363636363636364,0.5504615082246973,0.7222657645025754,1
2018,05,079,race-ethnicity,Other Races and Ethnicities,0.697841726618705,0.052157712061887115,1,3
2018,05,079,race-ethnicity,Black,0.5357142857142857,0.3796859169199595,0.6917426545086119,2
2018,05,079,race-ethnicity,Hispanic,0.5827586206896552,0.2376375641966251,0.9278796771826853,3
2018,05,079,race-ethnicity,White,0.665278191014579,0.5676122228060291,0.7629441592231289,1
2018,05,081,all,All,0.7042356973802334,0.6522119637223016,0.7562594310381652,1
2018,05,081,race-ethnicity,Other Races and Ethnicities,0.7874762808349146,0.4441036327933677,1,3
2018,05,081,race-ethnicity,Black,0.6017634092578986,0.49539606359529137,0.7081307549205058,2
2018,05,081,race-ethnicity,Hispanic,0.9158878504672897,0.00278385364883684,1,3
2018,05,081,race-ethnicity,White,0.7303420701910263,0.6685444766864845,0.7921396636955679,1
2018,05,083,all,All,0.7371158392434988,0.7028640410442131,0.7713676374427846,1
2018,05,083,race-ethnicity,Other Races and Ethnicities,0.8362459546925566,0.6421509190911179,1,2
2018,05,083,race-ethnicity,Black,0.41630901287553645,0,0.9072230846498036,3
2018,05,083,race-ethnicity,Hispanic,0.9086614173228347,0.7848215781537946,1,2
2018,05,083,race-ethnicity,White,0.7330683460664877,0.6965954371521081,0.7695412549808673,1
2018,05,085,all,All,0.8056215581583877,0.7803249330441181,0.8309181832726572,1
2018,05,085,race-ethnicity,Other Races and Ethnicities,0.8331917303879921,0.6618356189642511,1,2
2018,05,085,race-ethnicity,Black,0.601921274601687,0.4989082534048535,0.7049342957985205,2
2018,05,085,race-ethnicity,Hispanic,0.857999368886084,0.7809229033925731,0.9350758343795949,1
2018,05,085,race-ethnicity,White,0.8177325991811379,0.7900887451023978,0.8453764532598781,1
2018,05,087,all,All,0.6611027756939235,0.61238846945779,0.709817081930057,1
2018,05,087,race-ethnicity,Other Races and Ethnicities,0.747737556561086,0.4147232028060142,1,3
2018,05,087,race-ethnicity,Black,0.27631578947368424,0,0.793673012318029,3
2018,05,087,race-ethnicity,Hispanic,0.5926339285714286,0.38651690729483285,0.7987509498480243,3
2018,05,087,race-ethnicity,White,0.6579542431497739,0.6066843830126845,0.70922410328686325,1
2018,05,089,all,All,0.7697841726618705,0.7270713707266592,0.8124969745970818,1
2018,05,089,race-ethnicity,Other Races and Ethnicities,0.569672131147541,0.274544197270411,0.864800065024671,3
2018,05,089,race-ethnicity,Black,1,0,1,3
2018,05,089,race-ethnicity,Hispanic,0.7431693989071039,0.5576095802813626,0.928729217532845,2
2018,05,089,race-ethnicity,White,0.7739975698663426,0.732165526662757,0.8158296130699282,1
2018,05,091,all,All,0.7751285316730343,0.7473939908494882,0.8028630724965804,1
2018,05,091,race-ethnicity,Other Races and Ethnicities,0.8133802816901409,0.5941567151878103,1,3
2018,05,091,race-ethnicity,Black,0.6544257916825639,0.5936239213553378,0.7152276620097899,1
2018,05,091,race-ethnicity,Hispanic,0.912850812407681,0.8019736635343663,1,2
2018,05,091,race-ethnicity,White,0.8148680253925827,0.7824235272373126,0.8473125235478528,1
2018,05,093,all,All,0.7164679848668712,0.6863313300618802,0.7466046396718624,1
2018,05,093,race-ethnicity,Other Races and Ethnicities,0.6524324324324324,0.469711036535632,0.8351538283292329,2
2018,05,093,race-ethnicity,Black,0.6877560615219289,0.6238162401773121,0.7516958828665458,1
2018,05,093,race-ethnicity,Hispanic,0.6048009367681498,0.4408665105386417,0.7687353629976581,2
2018,05,093,race-ethnicity,White,0.7380575767162291,0.7057354594223482,0.7703796940101099,1
2018,05,095,all,All,0.6287466889725359,0.5724362339861953,0.6850571439588765,1
2018,05,095,race-ethnicity,Other Races and Ethnicities,0.8809523809523809,0.37396166147125415,1,3
2018,05,095,race-ethnicity,Black,0.5352900069881202,0.4328768752694887,0.6377031387067517,2
2018,05,095,race-ethnicity,Hispanic,0.7085427135678392,0.3193627713033252,1,3
2018,05,095,race-ethnicity,White,0.6768732885237739,0.6098390351643812,0.7439075418831668,1
2018,05,097,all,All,0.6473844763303581,0.5989225883840508,0.6958463642766655,1
2018,05,097,race-ethnicity,Other Races and Ethnicities,0.793733681462141,0.5069573068209837,1,3
2018,05,097,race-ethnicity,Black,NA,NA,NA,NA
2018,05,097,race-ethnicity,Hispanic,0.9216710182767625,0.800344425309705,1,2
2018,05,097,race-ethnicity,White,0.6335188620902906,0.5822339767628522,0.6848037474177292,1
2018,05,099,all,All,0.49388397723144,0.40802517013288536,0.5797427843299947,1
2018,05,099,race-ethnicity,Other Races and Ethnicities,0.8343949044585988,0,1,3
2018,05,099,race-ethnicity,Black,0.33598066298342544,0.22900993299635597,0.44295139297049485,2
2018,05,099,race-ethnicity,Hispanic,1,0,1,3
2018,05,099,race-ethnicity,White,0.5714834742505764,0.45883690123800025,0.6841300472631527,2
2018,05,101,all,All,0.7177740650302018,0.6643323753715406,0.7712157546888629,1
2018,05,101,race-ethnicity,Other Races and Ethnicities,0.6277372262773723,0.31924212112121364,0.9362323314335309,3
2018,05,101,race-ethnicity,Black,NA,NA,NA,NA
2018,05,101,race-ethnicity,Hispanic,0.8904109589041096,0,1,3
2018,05,101,race-ethnicity,White,0.7227951153324288,0.6650798233205346,0.7805104073443229,1
2018,05,103,all,All,0.6641511024916733,0.6233112335653346,0.7049909714180121,1
2018,05,103,race-ethnicity,Other Races and Ethnicities,0.5850091407678245,0.2644471567031613,0.9055711248324877,3
2018,05,103,race-ethnicity,Black,0.5809221960944688,0.49382323958521407,0.6680211526037236,1
2018,05,103,race-ethnicity,Hispanic,0.7877094972067039,0.525892468005864,1,3
2018,05,103,race-ethnicity,White,0.7281756403554627,0.6785265429146601,0.7778247377962652,1
2018,05,105,all,All,0.7118209602681652,0.6595471984661888,0.7640947220701417,1
2018,05,105,race-ethnicity,Other Races and Ethnicities,0.625,0.29617242838334373,0.9538275716166562,3
2018,05,105,race-ethnicity,Black,1,0.20567375886524827,1,3
2018,05,105,race-ethnicity,Hispanic,0.3533834586466165,0,0.837146056630939,3
2018,05,105,race-ethnicity,White,0.7118787750344389,0.6585982292425243,0.7651593208263535,1
2018,05,107,all,All,0.662558436039099,0.6068577008979031,0.7182591711802949,1
2018,05,107,race-ethnicity,Other Races and Ethnicities,0.6727272727272727,0.1474725385319593,1,3
2018,05,107,race-ethnicity,Black,0.6085379228887201,0.5312363689235691,0.6858394768538713,1
2018,05,107,race-ethnicity,Hispanic,0.8761061946902655,0.7073997363961589,1,2
2018,05,107,race-ethnicity,White,0.757073026218338,0.6871826711251603,0.8269633813115157,1
2018,05,109,all,All,0.6778384485031067,0.628707179398839,0.7269697176073745,1
2018,05,109,race-ethnicity,Other Races and Ethnicities,0.6432664756446992,0.318365562464135,0.9681673888252633,3
2018,05,109,race-ethnicity,Black,0.4263322884012539,0.16861201894217304,0.6840525578603348,3
2018,05,109,race-ethnicity,Hispanic,0.6652173913043479,0.4217391304347826,0.908695652173913,3
2018,05,109,race-ethnicity,White,0.6887038001041125,0.6408209376765204,0.7365866625317045,1
2018,05,111,all,All,0.7645644378823033,0.7353112504319494,0.7938176253326572,1
2018,05,111,race-ethnicity,Other Races and Ethnicities,0.8423028785982478,0.6229836705467886,1,3
2018,05,111,race-ethnicity,Black,0.672645739910314,0.44930827211143975,0.895983207709188,3
2018,05,111,race-ethnicity,Hispanic,0.8609929078014185,0.752829334540516,0.9691564810623209,2
2018,05,111,race-ethnicity,White,0.7635289634146342,0.7359439867669954,0.7911139400622731,1
2018,05,113,all,All,0.6666001297469933,0.6189143935283644,0.7142858659656224,1
2018,05,113,race-ethnicity,Other Races and Ethnicities,0.7438070404172099,0.5370519600035305,0.9505621208308892,3
2018,05,113,race-ethnicity,Black,0.5384615384615384,0,1,3
2018,05,113,race-ethnicity,Hispanic,0.8714828897338402,0.7799692581506351,0.9629965213170455,1
2018,05,113,race-ethnicity,White,0.660715254789168,0.6097631943875141,0.7116673151908219,1
2018,05,115,all,All,0.7573940913695468,0.7255574608004596,0.789230721938634,1
2018,05,115,race-ethnicity,Other Races and Ethnicities,0.8788631346578366,0.6885399106012813,1,2
2018,05,115,race-ethnicity,Black,0.7155049786628734,0.45364849732150964,0.9773614600042371,3
2018,05,115,race-ethnicity,Hispanic,0.6511843079200592,0.5184536277304439,0.7839149881096745,2
2018,05,115,race-ethnicity,White,0.7504847156033124,0.7184882810436778,0.782481150162947,1
2018,05,117,all,All,0.6192179597878377,0.5732162118893838,0.6652197076862916,1
2018,05,117,race-ethnicity,Other Races and Ethnicities,0.648854961832061,0.0852374406038906,1,3
2018,05,117,race-ethnicity,Black,0.3765490943755958,0.23229823742977102,0.5207999513214207,2
2018,05,117,race-ethnicity,Hispanic,0.43103448275862066,0,0.8624358033749083,3
2018,05,117,race-ethnicity,White,0.6554063808286416,0.6046644490108087,0.7061483126464744,1
2018,05,119,all,All,0.7852727761354474,0.7717255669704965,0.7988199853003983,1
2018,05,119,race-ethnicity,Other Races and Ethnicities,0.8355000549309701,0.7712213143395253,0.8997787955224148,1
2018,05,119,race-ethnicity,Black,0.6888189467565518,0.6619602026652719,0.7156776908478316,1
2018,05,119,race-ethnicity,Hispanic,0.6964112512124151,0.6512398711183649,0.7415826313064653,1
2018,05,119,race-ethnicity,White,0.8412409426919417,0.8271354457838455,0.855346439600038,1
2018,05,121,all,All,0.6966885112799397,0.6520499838972583,0.7413270386626211,1
2018,05,121,race-ethnicity,Other Races and Ethnicities,0.8156862745098039,0.5347523801848258,1,3
2018,05,121,race-ethnicity,Black,0.8214285714285714,0.41291793313069913,1,3
2018,05,121,race-ethnicity,Hispanic,0.6298701298701299,0.27397071014092295,0.9857695495993367,3
2018,05,121,race-ethnicity,White,0.6919785451696499,0.6450887390350455,0.7388683513042542,1
2018,05,123,all,All,0.5602293618138843,0.5125614428523267,0.6078972807754418,1
2018,05,123,race-ethnicity,Other Races and Ethnicities,0.5617977528089888,0.15267444184297935,0.9709210637749982,3
2018,05,123,race-ethnicity,Black,0.5297014465989536,0.4654328991571875,0.5939699940407195,1
2018,05,123,race-ethnicity,Hispanic,0.5514950166112956,0.1398176291793313,0.9631724040432601,3
2018,05,123,race-ethnicity,White,0.6027264920566767,0.5381384577437125,0.6673145263696408,1
2018,05,125,all,All,0.8509772335849606,0.8336419500443828,0.8683125171255384,1
2018,05,125,race-ethnicity,Other Races and Ethnicities,0.8817395163079654,0.7505317623056894,1,2
2018,05,125,race-ethnicity,Black,0.8388255698711595,0.766350188726989,0.9113009510153302,1
2018,05,125,race-ethnicity,Hispanic,0.7725179591084914,0.6577364273033316,0.8872994909136512,2
2018,05,125,race-ethnicity,White,0.8505877381684082,0.8318334063476703,0.869342069989146,1
2018,05,127,all,All,0.6172815721028803,0.5625334336256705,0.6720297105800901,1
2018,05,127,race-ethnicity,Other Races and Ethnicities,0.5279352226720648,0.2858532392301512,0.7700172061139784,3
2018,05,127,race-ethnicity,Black,0.3333333333333333,0,1,3
2018,05,127,race-ethnicity,Hispanic,0.3207070707070707,0,0.6561895551257253,3
2018,05,127,race-ethnicity,White,0.6301249725937295,0.5751351653939273,0.6851147797935316,1
2018,05,129,all,All,0.6398570151921358,0.5739927366759835,0.7057212937082882,1
2018,05,129,race-ethnicity,Other Races and Ethnicities,0.5669642857142857,0.1970347810942689,0.9368937903343025,3
2018,05,129,race-ethnicity,Black,1,0,1,3
2018,05,129,race-ethnicity,Hispanic,0.3114754098360656,0,0.6630624346006279,3
2018,05,129,race-ethnicity,White,0.6420493255211882,0.5761350755074174,0.707963575534959,1
2018,05,131,all,All,0.7844845434709902,0.7686490010616442,0.8003200858803361,1
2018,05,131,race-ethnicity,Other Races and Ethnicities,0.8165484839256971,0.7508397486375732,0.8822572192138212,1
2018,05,131,race-ethnicity,Black,0.6602482310636817,0.5738683620155632,0.7466281001118001,1
2018,05,131,race-ethnicity,Hispanic,0.8019122609673791,0.7519876504798603,0.851836871454898,1
2018,05,131,race-ethnicity,White,0.7880387357667341,0.7685503974785978,0.8075270740548703,1
2018,05,133,all,All,0.7491066721340285,0.704367366829649,0.793845977438408,1
2018,05,133,race-ethnicity,Other Races and Ethnicities,0.8064220183486238,0.6857692674171609,0.9270747692800868,2
2018,05,133,race-ethnicity,Black,0.6670547147846333,0.45760780719787975,0.8765016223713868,3
2018,05,133,race-ethnicity,Hispanic,0.7888830440119236,0.6934051133968311,0.8843609746270159,1
2018,05,133,race-ethnicity,White,0.7266307377810816,0.6737100989691863,0.7795513765929769,1
2018,05,135,all,All,0.6230462946455102,0.5782247123101297,0.6678678769808907,1
2018,05,135,race-ethnicity,Other Races and Ethnicities,0.7980085348506402,0.574068320985115,1,3
2018,05,135,race-ethnicity,Black,0.2222222222222222,0,0.6434558349451966,3
2018,05,135,race-ethnicity,Hispanic,0.579088471849866,0.38103930180822543,0.7771376418915064,2
2018,05,135,race-ethnicity,White,0.6178471138845554,0.5706336508779499,0.6650605768911608,1
2018,05,137,all,All,0.5279967492889069,0.4657352572470973,0.5902582413307166,1
2018,05,137,race-ethnicity,Other Races and Ethnicities,0.30170316301703165,0.033737611238053425,0.5696687147960099,3
2018,05,137,race-ethnicity,Black,NA,NA,NA,NA
2018,05,137,race-ethnicity,Hispanic,0.43162393162393164,0,0.8746135661029278,3
2018,05,137,race-ethnicity,White,0.5358163780057171,0.4725053576092362,0.5991273984021982,1
2018,05,139,all,All,0.6481514510663235,0.6162444181937744,0.6800584839388727,1
2018,05,139,race-ethnicity,Other Races and Ethnicities,0.7387883556254917,0.519958281474611,0.9576184297763723,3
2018,05,139,race-ethnicity,Black,0.45249221183800625,0.3767713925896467,0.5282130310863657,1
2018,05,139,race-ethnicity,Hispanic,0.6348167539267016,0.4773031079425198,0.7923303999108834,2
2018,05,139,race-ethnicity,White,0.7435152768936982,0.7053569010116879,0.7816736527757087,1
2018,05,141,all,All,0.6391921397379913,0.5859335480607432,0.6924507314152394,1
2018,05,141,race-ethnicity,Other Races and Ethnicities,0.6128500823723229,0.3931789405368248,0.832521224207821,3
2018,05,141,race-ethnicity,Black,0.6617647058823529,0,1,3
2018,05,141,race-ethnicity,Hispanic,0.6539235412474849,0.37343208185281906,0.9344150006421507,3
2018,05,141,race-ethnicity,White,0.6401062416998672,0.5860058583632374,0.6942066250364971,1
2018,05,143,all,All,0.7948949207543408,0.7765076559120582,0.8132821855966232,1
2018,05,143,race-ethnicity,Other Races and Ethnicities,0.7894922343100167,0.7216222159549311,0.8573622526651021,1
2018,05,143,race-ethnicity,Black,0.7764426435657399,0.6863775681597246,0.866507718971755,1
2018,05,143,race-ethnicity,Hispanic,0.7131631168143935,0.6558820963034061,0.7704441373253808,1
2018,05,143,race-ethnicity,White,0.7970127598331451,0.7783241794524949,0.8157013402137955,1
2018,05,145,all,All,0.8086645490217014,0.7905678283424041,0.8267612697009986,1
2018,05,145,race-ethnicity,Other Races and Ethnicities,0.9077519379844962,0.7323050133980183,1,2
2018,05,145,race-ethnicity,Black,0.6509592729720632,0.5154078073862944,0.786510738557832,2
2018,05,145,race-ethnicity,Hispanic,0.7762237762237763,0.6791367744189206,0.8733107780286319,1
2018,05,145,race-ethnicity,White,0.8099140779907469,0.7920640501000783,0.8277641058814155,1
2018,05,147,all,All,0.6170310350099373,0.5581943030377944,0.6758677669820804,1
2018,05,147,race-ethnicity,Other Races and Ethnicities,0.7802197802197802,0,1,3
2018,05,147,race-ethnicity,Black,0.47107438016528924,0.3535666139147764,0.5885821464158021,2
2018,05,147,race-ethnicity,Hispanic,1,0,1,3
