state_name,county_name,quality_good,quality_marginal,quality_poor,missing_values,total_metrics,shr_good,shr_poor,shr_missing,good_score,marginal_score,poor_score,missing_score,total_score
Tennessee,Bedford County,20,5,8,0,33,0.6060606060606061,0.24242424242424243,0,40,5,-8,-0,37
Tennessee,Benton County,19,8,6,0,33,0.5757575757575758,0.18181818181818182,0,38,8,-6,-0,40
Tennessee,Bledsoe County,18,8,7,0,33,0.5454545454545454,0.21212121212121213,0,36,8,-7,-0,37
Tennessee,Blount County,27,0,6,0,33,0.8181818181818182,0.18181818181818182,0,54,0,-6,-0,48
Tennessee,Bradley County,21,9,3,0,33,0.6363636363636364,0.09090909090909091,0,42,9,-3,-0,48
Tennessee,Campbell County,19,7,7,0,33,0.5757575757575758,0.21212121212121213,0,38,7,-7,-0,38
Tennessee,Cannon County,19,6,8,0,33,0.5757575757575758,0.24242424242424243,0,38,6,-8,-0,36
Tennessee,Carroll County,20,8,5,0,33,0.6060606060606061,0.15151515151515152,0,40,8,-5,-0,43
Tennessee,Carter County,20,8,5,0,33,0.6060606060606061,0.15151515151515152,0,40,8,-5,-0,43
Tennessee,Cheatham County,23,5,5,0,33,0.696969696969697,0.15151515151515152,0,46,5,-5,-0,46
Tennessee,Chester County,19,6,8,0,33,0.5757575757575758,0.24242424242424243,0,38,6,-8,-0,36
Tennessee,Claiborne County,19,8,6,0,33,0.5757575757575758,0.18181818181818182,0,38,8,-6,-0,40
Tennessee,Clay County,17,8,8,0,33,0.5151515151515151,0.24242424242424243,0,34,8,-8,-0,34
Tennessee,Cocke County,21,5,7,0,33,0.6363636363636364,0.21212121212121213,0,42,5,-7,-0,40
Tennessee,Coffee County,21,5,7,0,33,0.6363636363636364,0.21212121212121213,0,42,5,-7,-0,40
Tennessee,Crockett County,20,4,8,1,33,0.6060606060606061,0.24242424242424243,0.030303030303030304,40,4,-8,-2,34
Tennessee,Cumberland County,20,5,8,0,33,0.6060606060606061,0.24242424242424243,0,40,5,-8,-0,37
Tennessee,Davidson County,30,3,0,0,33,0.9090909090909091,0,0,60,3,-0,-0,63
Tennessee,Decatur County,18,10,5,0,33,0.5454545454545454,0.15151515151515152,0,36,10,-5,-0,41
Tennessee,DeKalb County,22,4,7,0,33,0.6666666666666666,0.21212121212121213,0,44,4,-7,-0,41
Tennessee,Dickson County,21,6,6,0,33,0.6363636363636364,0.18181818181818182,0,42,6,-6,-0,42
Tennessee,Dyer County,20,5,8,0,33,0.6060606060606061,0.24242424242424243,0,40,5,-8,-0,37
Tennessee,Fayette County,20,7,6,0,33,0.6060606060606061,0.18181818181818182,0,40,7,-6,-0,41
Tennessee,Fentress County,18,5,10,0,33,0.5454545454545454,0.30303030303030304,0,36,5,-10,-0,31
Tennessee,Franklin County,23,4,6,0,33,0.696969696969697,0.18181818181818182,0,46,4,-6,-0,44
Tennessee,Gibson County,22,4,7,0,33,0.6666666666666666,0.21212121212121213,0,44,4,-7,-0,41
Tennessee,Giles County,20,6,7,0,33,0.6060606060606061,0.21212121212121213,0,40,6,-7,-0,39
Tennessee,Grainger County,19,6,8,0,33,0.5757575757575758,0.24242424242424243,0,38,6,-8,-0,36
Tennessee,Greene County,21,7,5,0,33,0.6363636363636364,0.15151515151515152,0,42,7,-5,-0,44
Tennessee,Grundy County,16,6,9,2,33,0.48484848484848486,0.2727272727272727,0.06060606060606061,32,6,-9,-4,25
Tennessee,Hamblen County,21,6,6,0,33,0.6363636363636364,0.18181818181818182,0,42,6,-6,-0,42
Tennessee,Hamilton County,31,2,0,0,33,0.9393939393939394,0,0,62,2,-0,-0,64
Tennessee,Hancock County,15,5,10,3,33,0.45454545454545453,0.30303030303030304,0.09090909090909091,30,5,-10,-6,19
Tennessee,Hardeman County,18,8,7,0,33,0.5454545454545454,0.21212121212121213,0,36,8,-7,-0,37
Tennessee,Hardin County,19,7,7,0,33,0.5757575757575758,0.21212121212121213,0,38,7,-7,-0,38
Tennessee,Hawkins County,19,8,6,0,33,0.5757575757575758,0.18181818181818182,0,38,8,-6,-0,40
Tennessee,Haywood County,21,7,5,0,33,0.6363636363636364,0.15151515151515152,0,42,7,-5,-0,44
Tennessee,Henderson County,21,7,5,0,33,0.6363636363636364,0.15151515151515152,0,42,7,-5,-0,44
Tennessee,Henry County,21,7,5,0,33,0.6363636363636364,0.15151515151515152,0,42,7,-5,-0,44
Tennessee,Hickman County,21,7,5,0,33,0.6363636363636364,0.15151515151515152,0,42,7,-5,-0,44
Tennessee,Houston County,19,9,5,0,33,0.5757575757575758,0.15151515151515152,0,38,9,-5,-0,42
Tennessee,Humphreys County,19,9,5,0,33,0.5757575757575758,0.15151515151515152,0,38,9,-5,-0,42
Tennessee,Jackson County,18,7,8,0,33,0.5454545454545454,0.24242424242424243,0,36,7,-8,-0,35
Tennessee,Jefferson County,20,8,5,0,33,0.6060606060606061,0.15151515151515152,0,40,8,-5,-0,43
Tennessee,Johnson County,20,6,7,0,33,0.6060606060606061,0.21212121212121213,0,40,6,-7,-0,39
Tennessee,Knox County,31,2,0,0,33,0.9393939393939394,0,0,62,2,-0,-0,64
Tennessee,Lake County,17,8,6,2,33,0.5151515151515151,0.18181818181818182,0.06060606060606061,34,8,-6,-4,32
Tennessee,Lauderdale County,19,9,5,0,33,0.5757575757575758,0.15151515151515152,0,38,9,-5,-0,42
Tennessee,Lawrence County,21,8,4,0,33,0.6363636363636364,0.12121212121212122,0,42,8,-4,-0,46
Tennessee,Lewis County,14,10,8,1,33,0.42424242424242425,0.24242424242424243,0.030303030303030304,28,10,-8,-2,28
Tennessee,Lincoln County,21,5,7,0,33,0.6363636363636364,0.21212121212121213,0,42,5,-7,-0,40
Tennessee,Loudon County,22,4,7,0,33,0.6666666666666666,0.21212121212121213,0,44,4,-7,-0,41
Tennessee,Macon County,18,6,9,0,33,0.5454545454545454,0.2727272727272727,0,36,6,-9,-0,33
Tennessee,Madison County,26,3,4,0,33,0.7878787878787878,0.12121212121212122,0,52,3,-4,-0,51
Tennessee,Marion County,20,5,8,0,33,0.6060606060606061,0.24242424242424243,0,40,5,-8,-0,37
Tennessee,Marshall County,23,4,6,0,33,0.696969696969697,0.18181818181818182,0,46,4,-6,-0,44
Tennessee,Maury County,21,7,5,0,33,0.6363636363636364,0.15151515151515152,0,42,7,-5,-0,44
Tennessee,McMinn County,21,5,7,0,33,0.6363636363636364,0.21212121212121213,0,42,5,-7,-0,40
Tennessee,McNairy County,20,6,7,0,33,0.6060606060606061,0.21212121212121213,0,40,6,-7,-0,39
Tennessee,Meigs County,19,8,6,0,33,0.5757575757575758,0.18181818181818182,0,38,8,-6,-0,40
Tennessee,Monroe County,22,4,7,0,33,0.6666666666666666,0.21212121212121213,0,44,4,-7,-0,41
Tennessee,Montgomery County,31,2,0,0,33,0.9393939393939394,0,0,62,2,-0,-0,64
Tennessee,Moore County,14,8,8,3,33,0.42424242424242425,0.24242424242424243,0.09090909090909091,28,8,-8,-6,22
Tennessee,Morgan County,17,7,9,0,33,0.5151515151515151,0.2727272727272727,0,34,7,-9,-0,32
Tennessee,Obion County,21,5,7,0,33,0.6363636363636364,0.21212121212121213,0,42,5,-7,-0,40
Tennessee,Overton County,17,7,9,0,33,0.5151515151515151,0.2727272727272727,0,34,7,-9,-0,32
Tennessee,Perry County,16,8,9,0,33,0.48484848484848486,0.2727272727272727,0,32,8,-9,-0,31
Tennessee,Pickett County,16,7,9,1,33,0.48484848484848486,0.2727272727272727,0.030303030303030304,32,7,-9,-2,28
Tennessee,Polk County,17,9,7,0,33,0.5151515151515151,0.21212121212121213,0,34,9,-7,-0,36
Tennessee,Putnam County,20,8,5,0,33,0.6060606060606061,0.15151515151515152,0,40,8,-5,-0,43
Tennessee,Rhea County,20,7,6,0,33,0.6060606060606061,0.18181818181818182,0,40,7,-6,-0,41
Tennessee,Roane County,21,6,6,0,33,0.6363636363636364,0.18181818181818182,0,42,6,-6,-0,42
Tennessee,Robertson County,21,9,3,0,33,0.6363636363636364,0.09090909090909091,0,42,9,-3,-0,48
Tennessee,Rutherford County,30,3,0,0,33,0.9090909090909091,0,0,60,3,-0,-0,63
Tennessee,Scott County,16,6,11,0,33,0.48484848484848486,0.3333333333333333,0,32,6,-11,-0,27
Tennessee,Sequatchie County,19,6,8,0,33,0.5757575757575758,0.24242424242424243,0,38,6,-8,-0,36
Tennessee,Sevier County,21,6,6,0,33,0.6363636363636364,0.18181818181818182,0,42,6,-6,-0,42
Tennessee,Shelby County,31,2,0,0,33,0.9393939393939394,0,0,62,2,-0,-0,64
Tennessee,Smith County,21,5,7,0,33,0.6363636363636364,0.21212121212121213,0,42,5,-7,-0,40
Tennessee,Stewart County,19,7,7,0,33,0.5757575757575758,0.21212121212121213,0,38,7,-7,-0,38
Tennessee,Sullivan County,29,2,2,0,33,0.8787878787878788,0.06060606060606061,0,58,2,-2,-0,58
Tennessee,Sumner County,29,1,3,0,33,0.8787878787878788,0.09090909090909091,0,58,1,-3,-0,56
Tennessee,Tipton County,21,10,2,0,33,0.6363636363636364,0.06060606060606061,0,42,10,-2,-0,50
Tennessee,Trousdale County,16,8,9,0,33,0.48484848484848486,0.2727272727272727,0,32,8,-9,-0,31
Tennessee,Unicoi County,19,7,7,0,33,0.5757575757575758,0.21212121212121213,0,38,7,-7,-0,38
Tennessee,Union County,19,7,7,0,33,0.5757575757575758,0.21212121212121213,0,38,7,-7,-0,38
Tennessee,Van Buren County,16,4,9,4,33,0.48484848484848486,0.2727272727272727,0.12121212121212122,32,4,-9,-8,19
Tennessee,Warren County,21,3,9,0,33,0.6363636363636364,0.2727272727272727,0,42,3,-9,-0,36
Tennessee,Washington County,28,1,4,0,33,0.8484848484848485,0.12121212121212122,0,56,1,-4,-0,53
Tennessee,Wayne County,16,9,8,0,33,0.48484848484848486,0.24242424242424243,0,32,9,-8,-0,33
Tennessee,Weakley County,23,5,5,0,33,0.696969696969697,0.15151515151515152,0,46,5,-5,-0,46
Tennessee,White County,21,5,7,0,33,0.6363636363636364,0.21212121212121213,0,42,5,-7,-0,40
Tennessee,Williamson County,29,2,2,0,33,0.8787878787878788,0.06060606060606061,0,58,2,-2,-0,58
Tennessee,Wilson County,26,0,7,0,33,0.7878787878787878,0.21212121212121213,0,52,0,-7,-0,45
Texas,Anderson County,18,9,6,0,33,0.5454545454545454,0.18181818181818182,0,36,9,-6,-0,39
Texas,Andrews County,19,5,9,0,33,0.5757575757575758,0.2727272727272727,0,38,5,-9,-0,34
Texas,Angelina County,21,8,4,0,33,0.6363636363636364,0.12121212121212122,0,42,8,-4,-0,46
Texas,Aransas County,18,5,10,0,33,0.5454545454545454,0.30303030303030304,0,36,5,-10,-0,31
Texas,Archer County,17,6,9,1,33,0.5151515151515151,0.2727272727272727,0.030303030303030304,34,6,-9,-2,29
Texas,Armstrong County,16,8,7,2,33,0.48484848484848486,0.21212121212121213,0.06060606060606061,32,8,-7,-4,29
Texas,Atascosa County,22,3,8,0,33,0.6666666666666666,0.24242424242424243,0,44,3,-8,-0,39
Texas,Austin County,21,6,6,0,33,0.6363636363636364,0.18181818181818182,0,42,6,-6,-0,42
Texas,Bailey County,15,8,8,2,33,0.45454545454545453,0.24242424242424243,0.06060606060606061,30,8,-8,-4,26
Texas,Bandera County,21,3,9,0,33,0.6363636363636364,0.2727272727272727,0,42,3,-9,-0,36
Texas,Bastrop County,23,7,3,0,33,0.696969696969697,0.09090909090909091,0,46,7,-3,-0,50
Texas,Baylor County,19,8,6,0,33,0.5757575757575758,0.18181818181818182,0,38,8,-6,-0,40
Texas,Bee County,23,3,7,0,33,0.696969696969697,0.21212121212121213,0,46,3,-7,-0,42
Texas,Bell County,31,2,0,0,33,0.9393939393939394,0,0,62,2,-0,-0,64
Texas,Bexar County,31,2,0,0,33,0.9393939393939394,0,0,62,2,-0,-0,64
Texas,Blanco County,16,5,11,1,33,0.48484848484848486,0.3333333333333333,0.030303030303030304,32,5,-11,-2,24
Texas,Borden County,10,5,9,9,33,0.30303030303030304,0.2727272727272727,0.2727272727272727,20,5,-9,-18,-2
Texas,Bosque County,20,8,5,0,33,0.6060606060606061,0.15151515151515152,0,40,8,-5,-0,43
Texas,Bowie County,26,2,5,0,33,0.7878787878787878,0.15151515151515152,0,52,2,-5,-0,49
Texas,Brazoria County,31,1,1,0,33,0.9393939393939394,0.030303030303030304,0,62,1,-1,-0,62
Texas,Brazos County,32,0,1,0,33,0.9696969696969697,0.030303030303030304,0,64,0,-1,-0,63
Texas,Brewster County,19,4,9,1,33,0.5757575757575758,0.2727272727272727,0.030303030303030304,38,4,-9,-2,31
Texas,Briscoe County,13,9,9,2,33,0.3939393939393939,0.2727272727272727,0.06060606060606061,26,9,-9,-4,22
Texas,Brooks County,16,6,8,3,33,0.48484848484848486,0.24242424242424243,0.09090909090909091,32,6,-8,-6,24
Texas,Brown County,21,5,7,0,33,0.6363636363636364,0.21212121212121213,0,42,5,-7,-0,40
Texas,Burleson County,21,7,5,0,33,0.6363636363636364,0.15151515151515152,0,42,7,-5,-0,44
Texas,Burnet County,20,6,7,0,33,0.6060606060606061,0.21212121212121213,0,40,6,-7,-0,39
Texas,Caldwell County,21,7,5,0,33,0.6363636363636364,0.15151515151515152,0,42,7,-5,-0,44
Texas,Calhoun County,20,6,7,0,33,0.6060606060606061,0.21212121212121213,0,40,6,-7,-0,39
Texas,Callahan County,17,7,9,0,33,0.5151515151515151,0.2727272727272727,0,34,7,-9,-0,32
Texas,Cameron County,29,2,2,0,33,0.8787878787878788,0.06060606060606061,0,58,2,-2,-0,58
Texas,Camp County,22,5,6,0,33,0.6666666666666666,0.18181818181818182,0,44,5,-6,-0,43
Texas,Carson County,17,8,7,1,33,0.5151515151515151,0.21212121212121213,0.030303030303030304,34,8,-7,-2,33
Texas,Cass County,21,4,8,0,33,0.6363636363636364,0.24242424242424243,0,42,4,-8,-0,38
Texas,Castro County,16,8,9,0,33,0.48484848484848486,0.2727272727272727,0,32,8,-9,-0,31
Texas,Chambers County,23,3,7,0,33,0.696969696969697,0.21212121212121213,0,46,3,-7,-0,42
Texas,Cherokee County,21,8,4,0,33,0.6363636363636364,0.12121212121212122,0,42,8,-4,-0,46
Texas,Childress County,20,8,5,0,33,0.6060606060606061,0.15151515151515152,0,40,8,-5,-0,43
Texas,Clay County,18,6,9,0,33,0.5454545454545454,0.2727272727272727,0,36,6,-9,-0,33
Texas,Cochran County,17,7,9,0,33,0.5151515151515151,0.2727272727272727,0,34,7,-9,-0,32
Texas,Coke County,17,6,9,1,33,0.5151515151515151,0.2727272727272727,0.030303030303030304,34,6,-9,-2,29
Texas,Coleman County,18,8,7,0,33,0.5454545454545454,0.21212121212121213,0,36,8,-7,-0,37
Texas,Collin County,31,2,0,0,33,0.9393939393939394,0,0,62,2,-0,-0,64
Texas,Collingsworth County,15,8,9,1,33,0.45454545454545453,0.2727272727272727,0.030303030303030304,30,8,-9,-2,27
Texas,Colorado County,20,5,8,0,33,0.6060606060606061,0.24242424242424243,0,40,5,-8,-0,37
Texas,Comal County,29,0,4,0,33,0.8787878787878788,0.12121212121212122,0,58,0,-4,-0,54
Texas,Comanche County,21,5,7,0,33,0.6363636363636364,0.21212121212121213,0,42,5,-7,-0,40
Texas,Concho County,11,5,14,3,33,0.3333333333333333,0.42424242424242425,0.09090909090909091,22,5,-14,-6,7
Texas,Cooke County,21,5,7,0,33,0.6363636363636364,0.21212121212121213,0,42,5,-7,-0,40
Texas,Coryell County,21,10,2,0,33,0.6363636363636364,0.06060606060606061,0,42,10,-2,-0,50
Texas,Cottle County,9,11,6,7,33,0.2727272727272727,0.18181818181818182,0.21212121212121213,18,11,-6,-14,9
Texas,Crane County,16,7,9,1,33,0.48484848484848486,0.2727272727272727,0.030303030303030304,32,7,-9,-2,28
Texas,Crockett County,15,6,11,1,33,0.45454545454545453,0.3333333333333333,0.030303030303030304,30,6,-11,-2,23
Texas,Crosby County,17,9,7,0,33,0.5151515151515151,0.21212121212121213,0,34,9,-7,-0,36
Texas,Culberson County,10,7,11,5,33,0.30303030303030304,0.3333333333333333,0.15151515151515152,20,7,-11,-10,6
Texas,Dallam County,17,7,8,1,33,0.5151515151515151,0.24242424242424243,0.030303030303030304,34,7,-8,-2,31
Texas,Dallas County,31,2,0,0,33,0.9393939393939394,0,0,62,2,-0,-0,64
Texas,Dawson County,20,4,9,0,33,0.6060606060606061,0.2727272727272727,0,40,4,-9,-0,35
Texas,Deaf Smith County,19,9,5,0,33,0.5757575757575758,0.15151515151515152,0,38,9,-5,-0,42
Texas,Delta County,18,7,8,0,33,0.5454545454545454,0.24242424242424243,0,36,7,-8,-0,35
Texas,Denton County,32,1,0,0,33,0.9696969696969697,0,0,64,1,-0,-0,65
Texas,DeWitt County,20,6,7,0,33,0.6060606060606061,0.21212121212121213,0,40,6,-7,-0,39
Texas,Dickens County,13,7,8,5,33,0.3939393939393939,0.24242424242424243,0.15151515151515152,26,7,-8,-10,15
Texas,Dimmit County,15,8,7,3,33,0.45454545454545453,0.21212121212121213,0.09090909090909091,30,8,-7,-6,25
Texas,Donley County,17,7,8,1,33,0.5151515151515151,0.24242424242424243,0.030303030303030304,34,7,-8,-2,31
Texas,Duval County,17,4,10,2,33,0.5151515151515151,0.30303030303030304,0.06060606060606061,34,4,-10,-4,24
Texas,Eastland County,19,7,7,0,33,0.5757575757575758,0.21212121212121213,0,38,7,-7,-0,38
Texas,Ector County,29,0,4,0,33,0.8787878787878788,0.12121212121212122,0,58,0,-4,-0,54
Texas,Edwards County,12,7,9,5,33,0.36363636363636365,0.2727272727272727,0.15151515151515152,24,7,-9,-10,12
Texas,El Paso County,31,2,0,0,33,0.9393939393939394,0,0,62,2,-0,-0,64
Texas,Ellis County,31,2,0,0,33,0.9393939393939394,0,0,62,2,-0,-0,64
Texas,Erath County,21,7,5,0,33,0.6363636363636364,0.15151515151515152,0,42,7,-5,-0,44
Texas,Falls County,19,7,7,0,33,0.5757575757575758,0.21212121212121213,0,38,7,-7,-0,38
Texas,Fannin County,21,7,5,0,33,0.6363636363636364,0.15151515151515152,0,42,7,-5,-0,44
Texas,Fayette County,20,8,5,0,33,0.6060606060606061,0.15151515151515152,0,40,8,-5,-0,43
Texas,Fisher County,15,9,7,2,33,0.45454545454545453,0.21212121212121213,0.06060606060606061,30,9,-7,-4,28
Texas,Floyd County,18,10,5,0,33,0.5454545454545454,0.15151515151515152,0,36,10,-5,-0,41
Texas,Foard County,8,9,10,6,33,0.24242424242424243,0.30303030303030304,0.18181818181818182,16,9,-10,-12,3
Texas,Fort Bend County,31,2,0,0,33,0.9393939393939394,0,0,62,2,-0,-0,64
Texas,Franklin County,19,9,5,0,33,0.5757575757575758,0.15151515151515152,0,38,9,-5,-0,42
Texas,Freestone County,22,6,5,0,33,0.6666666666666666,0.15151515151515152,0,44,6,-5,-0,45
Texas,Frio County,17,7,9,0,33,0.5151515151515151,0.2727272727272727,0,34,7,-9,-0,32
Texas,Gaines County,18,6,9,0,33,0.5454545454545454,0.2727272727272727,0,36,6,-9,-0,33
Texas,Galveston County,31,2,0,0,33,0.9393939393939394,0,0,62,2,-0,-0,64
Texas,Garza County,16,8,9,0,33,0.48484848484848486,0.2727272727272727,0,32,8,-9,-0,31
Texas,Gillespie County,21,3,8,1,33,0.6363636363636364,0.24242424242424243,0.030303030303030304,42,3,-8,-2,35
Texas,Glasscock County,11,5,10,7,33,0.3333333333333333,0.30303030303030304,0.21212121212121213,22,5,-10,-14,3
Texas,Goliad County,17,8,7,1,33,0.5151515151515151,0.21212121212121213,0.030303030303030304,34,8,-7,-2,33
Texas,Gonzales County,20,8,5,0,33,0.6060606060606061,0.15151515151515152,0,40,8,-5,-0,43
Texas,Gray County,23,5,5,0,33,0.696969696969697,0.15151515151515152,0,46,5,-5,-0,46
Texas,Grayson County,22,10,1,0,33,0.6666666666666666,0.030303030303030304,0,44,10,-1,-0,53
Texas,Gregg County,31,0,2,0,33,0.9393939393939394,0.06060606060606061,0,62,0,-2,-0,60
Texas,Grimes County,22,6,5,0,33,0.6666666666666666,0.15151515151515152,0,44,6,-5,-0,45
Texas,Guadalupe County,29,2,2,0,33,0.8787878787878788,0.06060606060606061,0,58,2,-2,-0,58
Texas,Hale County,21,5,7,0,33,0.6363636363636364,0.21212121212121213,0,42,5,-7,-0,40
Texas,Hall County,16,7,8,2,33,0.48484848484848486,0.24242424242424243,0.06060606060606061,32,7,-8,-4,27
Texas,Hamilton County,19,5,8,1,33,0.5757575757575758,0.24242424242424243,0.030303030303030304,38,5,-8,-2,33
Texas,Hansford County,15,8,8,2,33,0.45454545454545453,0.24242424242424243,0.06060606060606061,30,8,-8,-4,26
Texas,Hardeman County,16,9,7,1,33,0.48484848484848486,0.21212121212121213,0.030303030303030304,32,9,-7,-2,32
Texas,Hardin County,23,6,4,0,33,0.696969696969697,0.12121212121212122,0,46,6,-4,-0,48
Texas,Harris County,31,2,0,0,33,0.9393939393939394,0,0,62,2,-0,-0,64
Texas,Harrison County,21,8,4,0,33,0.6363636363636364,0.12121212121212122,0,42,8,-4,-0,46
Texas,Hartley County,15,9,7,2,33,0.45454545454545453,0.21212121212121213,0.06060606060606061,30,9,-7,-4,28
Texas,Haskell County,17,9,7,0,33,0.5151515151515151,0.21212121212121213,0,34,9,-7,-0,36
Texas,Hays County,32,0,1,0,33,0.9696969696969697,0.030303030303030304,0,64,0,-1,-0,63
Texas,Hemphill County,14,8,7,4,33,0.42424242424242425,0.21212121212121213,0.12121212121212122,28,8,-7,-8,21
Texas,Henderson County,21,6,6,0,33,0.6363636363636364,0.18181818181818182,0,42,6,-6,-0,42
Texas,Hidalgo County,29,2,2,0,33,0.8787878787878788,0.06060606060606061,0,58,2,-2,-0,58
Texas,Hill County,21,5,7,0,33,0.6363636363636364,0.21212121212121213,0,42,5,-7,-0,40
Texas,Hockley County,21,5,7,0,33,0.6363636363636364,0.21212121212121213,0,42,5,-7,-0,40
Texas,Hood County,20,8,5,0,33,0.6060606060606061,0.15151515151515152,0,40,8,-5,-0,43
Texas,Hopkins County,21,5,7,0,33,0.6363636363636364,0.21212121212121213,0,42,5,-7,-0,40
Texas,Houston County,23,4,6,0,33,0.696969696969697,0.18181818181818182,0,46,4,-6,-0,44
Texas,Howard County,22,3,8,0,33,0.6666666666666666,0.24242424242424243,0,44,3,-8,-0,39
Texas,Hudspeth County,12,6,10,5,33,0.36363636363636365,0.30303030303030304,0.15151515151515152,24,6,-10,-10,10
Texas,Hunt County,21,8,4,0,33,0.6363636363636364,0.12121212121212122,0,42,8,-4,-0,46
Texas,Hutchinson County,22,6,5,0,33,0.6666666666666666,0.15151515151515152,0,44,6,-5,-0,45
Texas,Irion County,12,7,9,5,33,0.36363636363636365,0.2727272727272727,0.15151515151515152,24,7,-9,-10,12
Texas,Jack County,18,9,6,0,33,0.5454545454545454,0.18181818181818182,0,36,9,-6,-0,39
Texas,Jackson County,20,8,5,0,33,0.6060606060606061,0.15151515151515152,0,40,8,-5,-0,43
Texas,Jasper County,20,4,9,0,33,0.6060606060606061,0.2727272727272727,0,40,4,-9,-0,35
Texas,Jeff Davis County,11,6,11,5,33,0.3333333333333333,0.3333333333333333,0.15151515151515152,22,6,-11,-10,7
Texas,Jefferson County,33,0,0,0,33,1,0,0,66,0,-0,-0,66
Texas,Jim Hogg County,13,7,10,3,33,0.3939393939393939,0.30303030303030304,0.09090909090909091,26,7,-10,-6,17
Texas,Jim Wells County,19,7,7,0,33,0.5757575757575758,0.21212121212121213,0,38,7,-7,-0,38
Texas,Johnson County,31,0,2,0,33,0.9393939393939394,0.06060606060606061,0,62,0,-2,-0,60
Texas,Jones County,19,7,7,0,33,0.5757575757575758,0.21212121212121213,0,38,7,-7,-0,38
Texas,Karnes County,21,7,5,0,33,0.6363636363636364,0.15151515151515152,0,42,7,-5,-0,44
Texas,Kaufman County,29,2,2,0,33,0.8787878787878788,0.06060606060606061,0,58,2,-2,-0,58
Texas,Kendall County,22,3,8,0,33,0.6666666666666666,0.24242424242424243,0,44,3,-8,-0,39
Texas,Kenedy County,7,3,11,12,33,0.21212121212121213,0.3333333333333333,0.36363636363636365,14,3,-11,-24,-18
Texas,Kent County,8,9,5,11,33,0.24242424242424243,0.15151515151515152,0.3333333333333333,16,9,-5,-22,-2
Texas,Kerr County,23,5,5,0,33,0.696969696969697,0.15151515151515152,0,46,5,-5,-0,46
Texas,Kimble County,17,5,9,2,33,0.5151515151515151,0.2727272727272727,0.06060606060606061,34,5,-9,-4,26
Texas,King County,5,6,11,11,33,0.15151515151515152,0.3333333333333333,0.3333333333333333,10,6,-11,-22,-17
Texas,Kinney County,10,8,8,7,33,0.30303030303030304,0.24242424242424243,0.21212121212121213,20,8,-8,-14,6
Texas,Kleberg County,19,5,9,0,33,0.5757575757575758,0.2727272727272727,0,38,5,-9,-0,34
Texas,Knox County,14,8,11,0,33,0.42424242424242425,0.3333333333333333,0,28,8,-11,-0,25
Texas,La Salle County,13,8,11,1,33,0.3939393939393939,0.3333333333333333,0.030303030303030304,26,8,-11,-2,21
Texas,Lamar County,22,5,6,0,33,0.6666666666666666,0.18181818181818182,0,44,5,-6,-0,43
Texas,Lamb County,18,9,6,0,33,0.5454545454545454,0.18181818181818182,0,36,9,-6,-0,39
Texas,Lampasas County,20,8,5,0,33,0.6060606060606061,0.15151515151515152,0,40,8,-5,-0,43
Texas,Lavaca County,20,7,6,0,33,0.6060606060606061,0.18181818181818182,0,40,7,-6,-0,41
Texas,Lee County,19,6,8,0,33,0.5757575757575758,0.24242424242424243,0,38,6,-8,-0,36
Texas,Leon County,18,7,7,1,33,0.5454545454545454,0.21212121212121213,0.030303030303030304,36,7,-7,-2,34
Texas,Liberty County,21,5,7,0,33,0.6363636363636364,0.21212121212121213,0,42,5,-7,-0,40
Texas,Limestone County,21,5,7,0,33,0.6363636363636364,0.21212121212121213,0,42,5,-7,-0,40
Texas,Lipscomb County,17,7,8,1,33,0.5151515151515151,0.24242424242424243,0.030303030303030304,34,7,-8,-2,31
Texas,Live Oak County,17,3,11,2,33,0.5151515151515151,0.3333333333333333,0.06060606060606061,34,3,-11,-4,22
Texas,Llano County,20,6,7,0,33,0.6060606060606061,0.21212121212121213,0,40,6,-7,-0,39
Texas,Loving County,5,3,10,15,33,0.15151515151515152,0.30303030303030304,0.45454545454545453,10,3,-10,-30,-27
Texas,Lubbock County,31,2,0,0,33,0.9393939393939394,0,0,62,2,-0,-0,64
Texas,Lynn County,16,9,8,0,33,0.48484848484848486,0.24242424242424243,0,32,9,-8,-0,33
Texas,Madison County,19,7,7,0,33,0.5757575757575758,0.21212121212121213,0,38,7,-7,-0,38
Texas,Marion County,18,6,8,1,33,0.5454545454545454,0.24242424242424243,0.030303030303030304,36,6,-8,-2,32
Texas,Martin County,16,5,10,2,33,0.48484848484848486,0.30303030303030304,0.06060606060606061,32,5,-10,-4,23
Texas,Mason County,17,6,8,2,33,0.5151515151515151,0.24242424242424243,0.06060606060606061,34,6,-8,-4,28
Texas,Matagorda County,21,6,6,0,33,0.6363636363636364,0.18181818181818182,0,42,6,-6,-0,42
Texas,Maverick County,19,5,9,0,33,0.5757575757575758,0.2727272727272727,0,38,5,-9,-0,34
Texas,McCulloch County,16,8,9,0,33,0.48484848484848486,0.2727272727272727,0,32,8,-9,-0,31
Texas,McLennan County,31,2,0,0,33,0.9393939393939394,0,0,62,2,-0,-0,64
Texas,McMullen County,7,6,10,10,33,0.21212121212121213,0.30303030303030304,0.30303030303030304,14,6,-10,-20,-10
Texas,Medina County,21,7,5,0,33,0.6363636363636364,0.15151515151515152,0,42,7,-5,-0,44
Texas,Menard County,12,6,11,4,33,0.36363636363636365,0.3333333333333333,0.12121212121212122,24,6,-11,-8,11
Texas,Midland County,29,0,4,0,33,0.8787878787878788,0.12121212121212122,0,58,0,-4,-0,54
