year,state,place,subgroup_type,subgroup,count_homeless,count_homeless_lb,count_homeless_ub,share_homeless,count_homeless_quality,share_homeless_quality
2020,08,20000,race-ethnicity,"White, Non-Hispanic",226,226,226,.1166150644,1,1
2020,08,27425,all,All,1395,1395,1395,.0474199466,1,1
2020,08,27425,race-ethnicity,"Black, Non-Hispanic",34,34,34,.0243727602,1,1
2020,08,27425,race-ethnicity,Hispanic,768,768,768,.5505376458,1,1
2020,08,27425,race-ethnicity,Other Races and Ethnicities,113,113,113,.081003584,1,1
2020,08,27425,race-ethnicity,"White, Non-Hispanic",480,480,480,.3440860212,1,1
2020,08,32155,all,All,336,336,336,.0152533138,1,1
2020,08,32155,race-ethnicity,"Black, Non-Hispanic",16,16,16,.0476190485,1,1
2020,08,32155,race-ethnicity,Hispanic,236,236,236,.7023809552,1,1
2020,08,32155,race-ethnicity,Other Races and Ethnicities,9,8,10,.0267857146,3,3
2020,08,32155,race-ethnicity,"White, Non-Hispanic",67,66,68,.1994047612,1,1
2020,08,43000,all,All,,,,,,
2020,08,43000,race-ethnicity,"Black, Non-Hispanic",,,,,,
2020,08,43000,race-ethnicity,Hispanic,,,,,,
2020,08,43000,race-ethnicity,Other Races and Ethnicities,,,,,,
2020,08,43000,race-ethnicity,"White, Non-Hispanic",,,,,,
2020,08,45970,all,All,408,408,408,.0130301481,1,1
2020,08,45970,race-ethnicity,"Black, Non-Hispanic",9,9,9,.0220588241,1,1
2020,08,45970,race-ethnicity,Hispanic,247,247,247,.605392158,1,1
2020,08,45970,race-ethnicity,Other Races and Ethnicities,16,16,16,.0392156877,1,1
2020,08,45970,race-ethnicity,"White, Non-Hispanic",134,134,134,.3284313679,1,1
2020,08,46465,all,All,823,823,823,.0549949892,1,1
2020,08,46465,race-ethnicity,"Black, Non-Hispanic",17,17,17,.0206561368,1,1
2020,08,46465,race-ethnicity,Hispanic,298,298,298,.3620899022,1,1
2020,08,46465,race-ethnicity,Other Races and Ethnicities,59,59,59,.0716889426,1,1
2020,08,46465,race-ethnicity,"White, Non-Hispanic",449,449,449,.5455650091,1,1
2020,08,62000,all,All,509,509,509,.0199303031,1,1
2020,08,62000,race-ethnicity,"Black, Non-Hispanic",28,28,28,.0550098233,1,1
2020,08,62000,race-ethnicity,Hispanic,331,331,331,.6502947211,1,1
2020,08,62000,race-ethnicity,Other Races and Ethnicities,23,23,23,.0451866388,1,1
2020,08,62000,race-ethnicity,"White, Non-Hispanic",127,127,127,.2495088428,1,1
2020,08,77290,all,All,1000,1000,1000,.0272821523,1,1
2020,08,77290,race-ethnicity,"Black, Non-Hispanic",34,34,34,.0340000018,1,1
2020,08,77290,race-ethnicity,Hispanic,636,636,636,.6359999776,1,1
2020,08,77290,race-ethnicity,Other Races and Ethnicities,78,78,78,.0780000016,1,1
2020,08,77290,race-ethnicity,"White, Non-Hispanic",252,252,252,.2520000041,1,1
2020,08,83835,all,All,627,627,627,.0748835579,1,1
2020,08,83835,race-ethnicity,"Black, Non-Hispanic",19,19,19,.0303030312,1,1
2020,08,83835,race-ethnicity,Hispanic,431,431,431,.687400341,1,1
2020,08,83835,race-ethnicity,Other Races and Ethnicities,46,46,46,.0733652338,1,1
2020,08,83835,race-ethnicity,"White, Non-Hispanic",123,123,123,.1961722523,1,1
2020,09,08000,all,All,156,155,157,.0077770576,1,1
2020,09,08000,race-ethnicity,"Black, Non-Hispanic",80,78,82,.5128205419,2,2
2020,09,08000,race-ethnicity,Hispanic,58,56,60,.3717948794,2,2
2020,09,08000,race-ethnicity,Other Races and Ethnicities,5,3,7,.0320512839,3,3
2020,09,08000,race-ethnicity,"White, Non-Hispanic",15,15,15,.0961538479,1,1
2020,09,18430,all,All,53,53,53,.0044865827,1,1
2020,09,18430,race-ethnicity,"Black, Non-Hispanic",4,4,4,.0754716992,1,1
2020,09,18430,race-ethnicity,Hispanic,37,37,37,.698113203,1,1
2020,09,18430,race-ethnicity,Other Races and Ethnicities,2,2,2,.0377358496,1,1
2020,09,18430,race-ethnicity,"White, Non-Hispanic",7,7,7,.1320754737,1,1
2020,09,37000,all,All,334,333,335,.0088096429,1,1
2020,09,37000,race-ethnicity,"Black, Non-Hispanic",67,66,68,.2005988061,1,1
2020,09,37000,race-ethnicity,Hispanic,215,214,216,.6437125802,1,1
2020,09,37000,race-ethnicity,Other Races and Ethnicities,17,14,20,.0508982018,3,3
2020,09,37000,race-ethnicity,"White, Non-Hispanic",28,26,30,.0838323385,3,3
2020,09,52000,all,All,323,321,325,.0145207699,1,1
2020,09,52000,race-ethnicity,"Black, Non-Hispanic",141,139,143,.4365324974,1,1
2020,09,52000,race-ethnicity,Hispanic,155,154,156,.4798761606,1,1
2020,09,52000,race-ethnicity,Other Races and Ethnicities,5,2,8,.0154798757,3,3
2020,09,52000,race-ethnicity,"White, Non-Hispanic",17,17,17,.0526315793,1,1
2020,09,55990,all,All,57,57,57,.0048535424,1,1
2020,09,55990,race-ethnicity,"Black, Non-Hispanic",16,16,16,.2807017565,1,1
2020,09,55990,race-ethnicity,Hispanic,36,36,36,.6315789223,1,1
2020,09,55990,race-ethnicity,Other Races and Ethnicities,2,0,4,.0350877196,3,3
2020,09,55990,race-ethnicity,"White, Non-Hispanic",1,0,2,.0175438598,3,3
2020,09,73000,all,All,78,78,78,.0048276288,1,1
2020,09,73000,race-ethnicity,"Black, Non-Hispanic",17,17,17,.2179487199,1,1
2020,09,73000,race-ethnicity,Hispanic,44,44,44,.5641025901,1,1
2020,09,73000,race-ethnicity,Other Races and Ethnicities,2,2,2,.025641026,1,1
2020,09,73000,race-ethnicity,"White, Non-Hispanic",10,10,10,.1282051355,1,1
2020,09,80000,all,All,551,550,552,.0294101946,1,1
2020,09,80000,race-ethnicity,"Black, Non-Hispanic",125,125,125,.226860255,1,1
2020,09,80000,race-ethnicity,Hispanic,335,334,336,.6079854965,1,1
2020,09,80000,race-ethnicity,Other Races and Ethnicities,3,2,4,.0054446459,3,3
2020,09,80000,race-ethnicity,"White, Non-Hispanic",47,47,47,.0852994546,1,1
2020,11,50000,all,All,5075,5071,5079,.0560544319,1,1
2020,11,50000,race-ethnicity,"Black, Non-Hispanic",4004,3985,4023,.7889655232,1,1
2020,11,50000,race-ethnicity,Hispanic,635,614,656,.1251231581,2,2
2020,11,50000,race-ethnicity,Other Races and Ethnicities,121,70,172,.0238423645,3,3
2020,11,50000,race-ethnicity,"White, Non-Hispanic",29,19,39,.0057142857,3,3
2020,12,07300,all,All,25,25,25,.0092182895,1,1
2020,12,07300,race-ethnicity,"Black, Non-Hispanic",9,9,9,.3600000143,3,3
2020,12,07300,race-ethnicity,Hispanic,1,0,2,.0399999991,3,3
2020,12,07300,race-ethnicity,Other Races and Ethnicities,1,0,2,.0399999991,3,3
2020,12,07300,race-ethnicity,"White, Non-Hispanic",9,9,9,.3600000143,3,3
2020,12,07875,all,All,21,21,21,.0118309855,1,1
2020,12,07875,race-ethnicity,"Black, Non-Hispanic",12,12,12,.571428597,3,3
2020,12,07875,race-ethnicity,Hispanic,1,0,2,.0476190485,3,3
2020,12,07875,race-ethnicity,Other Races and Ethnicities,1,0,2,.0476190485,3,3
2020,12,07875,race-ethnicity,"White, Non-Hispanic",1,0,2,.0476190485,3,3
2020,12,10275,all,All,,,,,,
2020,12,10275,race-ethnicity,"Black, Non-Hispanic",,,,,,
2020,12,10275,race-ethnicity,Hispanic,,,,,,
2020,12,10275,race-ethnicity,Other Races and Ethnicities,,,,,,
2020,12,10275,race-ethnicity,"White, Non-Hispanic",,,,,,
2020,12,12875,all,All,,,,,,
2020,12,12875,race-ethnicity,"Black, Non-Hispanic",,,,,,
2020,12,12875,race-ethnicity,Hispanic,,,,,,
2020,12,12875,race-ethnicity,Other Races and Ethnicities,,,,,,
2020,12,12875,race-ethnicity,"White, Non-Hispanic",,,,,,
2020,12,14400,all,All,,,,,,
2020,12,14400,race-ethnicity,"Black, Non-Hispanic",,,,,,
2020,12,14400,race-ethnicity,Hispanic,,,,,,
2020,12,14400,race-ethnicity,Other Races and Ethnicities,,,,,,
2020,12,14400,race-ethnicity,"White, Non-Hispanic",,,,,,
2020,12,16475,all,All,,,,,,
2020,12,16475,race-ethnicity,"Black, Non-Hispanic",,,,,,
2020,12,16475,race-ethnicity,Hispanic,,,,,,
2020,12,16475,race-ethnicity,Other Races and Ethnicities,,,,,,
2020,12,16475,race-ethnicity,"White, Non-Hispanic",,,,,,
2020,12,16725,all,All,,,,,,
2020,12,16725,race-ethnicity,"Black, Non-Hispanic",,,,,,
2020,12,16725,race-ethnicity,Hispanic,,,,,,
2020,12,16725,race-ethnicity,Other Races and Ethnicities,,,,,,
2020,12,16725,race-ethnicity,"White, Non-Hispanic",,,,,,
2020,12,17200,all,All,,,,,,
2020,12,17200,race-ethnicity,"Black, Non-Hispanic",,,,,,
2020,12,17200,race-ethnicity,Hispanic,,,,,,
2020,12,17200,race-ethnicity,Other Races and Ethnicities,,,,,,
2020,12,17200,race-ethnicity,"White, Non-Hispanic",,,,,,
2020,12,17935,all,All,,,,,,
2020,12,17935,race-ethnicity,"Black, Non-Hispanic",,,,,,
2020,12,17935,race-ethnicity,Hispanic,,,,,,
2020,12,17935,race-ethnicity,Other Races and Ethnicities,,,,,,
2020,12,17935,race-ethnicity,"White, Non-Hispanic",,,,,,
2020,12,24000,all,All,3256,3256,3256,.0125117684,1,1
2020,12,24000,race-ethnicity,"Black, Non-Hispanic",2195,2195,2195,.6741400361,1,1
2020,12,24000,race-ethnicity,Hispanic,661,661,661,.2030098289,1,1
2020,12,24000,race-ethnicity,Other Races and Ethnicities,112,112,112,.0343980342,1,1
2020,12,24000,race-ethnicity,"White, Non-Hispanic",288,288,288,.0884520859,1,1
2020,12,24125,all,All,960,960,960,.0101130344,1,1
2020,12,24125,race-ethnicity,"Black, Non-Hispanic",331,331,331,.3447916806,1,1
2020,12,24125,race-ethnicity,Hispanic,356,356,356,.3708333373,1,1
2020,12,24125,race-ethnicity,Other Races and Ethnicities,56,56,56,.0583333336,1,1
2020,12,24125,race-ethnicity,"White, Non-Hispanic",216,216,216,.224999994,1,1
2020,12,25175,all,All,810,809,810,.027416734,1,1
2020,12,25175,race-ethnicity,"Black, Non-Hispanic",498,497,499,.6148148179,1,1
2020,12,25175,race-ethnicity,Hispanic,97,96,98,.1197530851,1,1
2020,12,25175,race-ethnicity,Other Races and Ethnicities,61,60,62,.0753086433,1,1
2020,12,25175,race-ethnicity,"White, Non-Hispanic",156,156,156,.192592591,1,1
2020,12,30000,all,All,,,,,,
2020,12,30000,race-ethnicity,"Black, Non-Hispanic",,,,,,
2020,12,30000,race-ethnicity,Hispanic,,,,,,
2020,12,30000,race-ethnicity,Other Races and Ethnicities,,,,,,
2020,12,30000,race-ethnicity,"White, Non-Hispanic",,,,,,
2020,12,32000,all,All,,,,,,
2020,12,32000,race-ethnicity,"Black, Non-Hispanic",,,,,,
2020,12,32000,race-ethnicity,Hispanic,,,,,,
2020,12,32000,race-ethnicity,Other Races and Ethnicities,,,,,,
2020,12,32000,race-ethnicity,"White, Non-Hispanic",,,,,,
2020,12,32275,all,All,,,,,,
2020,12,32275,race-ethnicity,"Black, Non-Hispanic",,,,,,
2020,12,32275,race-ethnicity,Hispanic,,,,,,
2020,12,32275,race-ethnicity,Other Races and Ethnicities,,,,,,
2020,12,32275,race-ethnicity,"White, Non-Hispanic",,,,,,
2020,12,35000,all,All,2435,2435,2435,.0192011986,1,1
2020,12,35000,race-ethnicity,"Black, Non-Hispanic",1342,1342,1342,.5511293411,1,1
2020,12,35000,race-ethnicity,Hispanic,369,369,369,.151540041,1,1
2020,12,35000,race-ethnicity,Other Races and Ethnicities,195,195,195,.0800821334,1,1
2020,12,35000,race-ethnicity,"White, Non-Hispanic",529,529,529,.2172484547,1,1
2020,12,36950,all,All,2501,2501,2501,.0364364795,1,1
2020,12,36950,race-ethnicity,"Black, Non-Hispanic",330,330,330,.1319472194,1,1
2020,12,36950,race-ethnicity,Hispanic,1638,1638,1638,.6549380422,1,1
2020,12,36950,race-ethnicity,Other Races and Ethnicities,103,103,103,.0411835276,1,1
2020,12,36950,race-ethnicity,"White, Non-Hispanic",430,430,430,.1719312221,1,1
2020,12,38250,all,All,,,,,,
2020,12,38250,race-ethnicity,"Black, Non-Hispanic",,,,,,
2020,12,38250,race-ethnicity,Hispanic,,,,,,
2020,12,38250,race-ethnicity,Other Races and Ethnicities,,,,,,
2020,12,38250,race-ethnicity,"White, Non-Hispanic",,,,,,
2020,12,39425,all,All,3334,3334,3334,.0347045846,1,1
2020,12,39425,race-ethnicity,"Black, Non-Hispanic",1460,1460,1460,.4379124045,1,1
2020,12,39425,race-ethnicity,Hispanic,509,509,509,.1526694596,1,1
2020,12,39425,race-ethnicity,Other Races and Ethnicities,257,257,257,.077084586,1,1
2020,12,39425,race-ethnicity,"White, Non-Hispanic",1108,1108,1108,.332333535,1,1
2020,12,43975,all,All,,,,,,
2020,12,43975,race-ethnicity,"Black, Non-Hispanic",,,,,,
2020,12,43975,race-ethnicity,Hispanic,,,,,,
2020,12,43975,race-ethnicity,Other Races and Ethnicities,,,,,,
2020,12,43975,race-ethnicity,"White, Non-Hispanic",,,,,,
2020,12,45000,all,All,5729,5729,5729,.0171047095,1,1
2020,12,45000,race-ethnicity,"Black, Non-Hispanic",2412,2412,2412,.4210158885,1,1
2020,12,45000,race-ethnicity,Hispanic,3159,3158,3160,.5514051318,1,1
2020,12,45000,race-ethnicity,Other Races and Ethnicities,48,47,49,.0083784256,1,1
2020,12,45000,race-ethnicity,"White, Non-Hispanic",106,106,106,.0185023565,1,1
2020,12,45025,all,All,,,,,,
2020,12,45025,race-ethnicity,"Black, Non-Hispanic",,,,,,
2020,12,45025,race-ethnicity,Hispanic,,,,,,
2020,12,45025,race-ethnicity,Other Races and Ethnicities,,,,,,
2020,12,45025,race-ethnicity,"White, Non-Hispanic",,,,,,
2020,12,45060,all,All,,,,,,
2020,12,45060,race-ethnicity,"Black, Non-Hispanic",,,,,,
2020,12,45060,race-ethnicity,Hispanic,,,,,,
2020,12,45060,race-ethnicity,Other Races and Ethnicities,,,,,,
2020,12,45060,race-ethnicity,"White, Non-Hispanic",,,,,,
2020,12,45975,all,All,,,,,,
2020,12,45975,race-ethnicity,"Black, Non-Hispanic",,,,,,
2020,12,45975,race-ethnicity,Hispanic,,,,,,
2020,12,45975,race-ethnicity,Other Races and Ethnicities,,,,,,
2020,12,45975,race-ethnicity,"White, Non-Hispanic",,,,,,
2020,12,49675,all,All,,,,,,
2020,12,49675,race-ethnicity,"Black, Non-Hispanic",,,,,,
2020,12,49675,race-ethnicity,Hispanic,,,,,,
2020,12,49675,race-ethnicity,Other Races and Ethnicities,,,,,,
2020,12,49675,race-ethnicity,"White, Non-Hispanic",,,,,,
2020,12,53000,all,All,4250,4250,4250,.0199220926,1,1
2020,12,53000,race-ethnicity,"Black, Non-Hispanic",2000,2000,2000,.470588237,1,1
2020,12,53000,race-ethnicity,Hispanic,1479,1479,1479,.34799999,1,1
2020,12,53000,race-ethnicity,Other Races and Ethnicities,166,165,167,.0390588231,1,1
2020,12,53000,race-ethnicity,"White, Non-Hispanic",587,587,587,.1381176412,1,1
2020,12,54000,all,All,,,,,,
2020,12,54000,race-ethnicity,"Black, Non-Hispanic",,,,,,
2020,12,54000,race-ethnicity,Hispanic,,,,,,
2020,12,54000,race-ethnicity,Other Races and Ethnicities,,,,,,
2020,12,54000,race-ethnicity,"White, Non-Hispanic",,,,,,
2020,12,54200,all,All,,,,,,
2020,12,54200,race-ethnicity,"Black, Non-Hispanic",,,,,,
2020,12,54200,race-ethnicity,Hispanic,,,,,,
2020,12,54200,race-ethnicity,Other Races and Ethnicities,,,,,,
2020,12,54200,race-ethnicity,"White, Non-Hispanic",,,,,,
2020,12,55775,all,All,,,,,,
2020,12,55775,race-ethnicity,"Black, Non-Hispanic",,,,,,
2020,12,55775,race-ethnicity,Hispanic,,,,,,
2020,12,55775,race-ethnicity,Other Races and Ethnicities,,,,,,
2020,12,55775,race-ethnicity,"White, Non-Hispanic",,,,,,
2020,12,57425,all,All,,,,,,
2020,12,57425,race-ethnicity,"Black, Non-Hispanic",,,,,,
2020,12,57425,race-ethnicity,Hispanic,,,,,,
2020,12,57425,race-ethnicity,Other Races and Ethnicities,,,,,,
2020,12,57425,race-ethnicity,"White, Non-Hispanic",,,,,,
2020,12,58050,all,All,,,,,,
2020,12,58050,race-ethnicity,"Black, Non-Hispanic",,,,,,
2020,12,58050,race-ethnicity,Hispanic,,,,,,
2020,12,58050,race-ethnicity,Other Races and Ethnicities,,,,,,
2020,12,58050,race-ethnicity,"White, Non-Hispanic",,,,,,
2020,12,58715,all,All,1695,1695,1695,.0405706204,1,1
2020,12,58715,race-ethnicity,"Black, Non-Hispanic",797,797,797,.4702064991,1,1
2020,12,58715,race-ethnicity,Hispanic,449,449,449,.2648967505,1,1
2020,12,58715,race-ethnicity,Other Races and Ethnicities,102,102,102,.0601769909,1,1
2020,12,58715,race-ethnicity,"White, Non-Hispanic",343,343,343,.202359885,1,1
2020,12,63000,all,All,,,,,,
2020,12,63000,race-ethnicity,"Black, Non-Hispanic",,,,,,
2020,12,63000,race-ethnicity,Hispanic,,,,,,
2020,12,63000,race-ethnicity,Other Races and Ethnicities,,,,,,
2020,12,63000,race-ethnicity,"White, Non-Hispanic",,,,,,
2020,12,69700,all,All,,,,,,
2020,12,69700,race-ethnicity,"Black, Non-Hispanic",,,,,,
2020,12,69700,race-ethnicity,Hispanic,,,,,,
2020,12,69700,race-ethnicity,Other Races and Ethnicities,,,,,,
2020,12,69700,race-ethnicity,"White, Non-Hispanic",,,,,,
2020,12,70600,all,All,526,525,526,.014610705,1,1
2020,12,70600,race-ethnicity,"Black, Non-Hispanic",375,375,375,.7129277587,1,1
2020,12,70600,race-ethnicity,Hispanic,2,0,4,.0038022813,3,3
2020,12,70600,race-ethnicity,Other Races and Ethnicities,41,39,43,.0779467672,3,3
2020,12,70600,race-ethnicity,"White, Non-Hispanic",76,76,76,.1444866955,1,1
2020,12,71000,all,All,4012,4012,4012,.018324405,1,1
2020,12,71000,race-ethnicity,"Black, Non-Hispanic",1538,1538,1538,.3833499551,1,1
2020,12,71000,race-ethnicity,Hispanic,1503,1503,1503,.3746261299,1,1
2020,12,71000,race-ethnicity,Other Races and Ethnicities,225,225,225,.0560817532,1,1
2020,12,71000,race-ethnicity,"White, Non-Hispanic",746,746,746,.185942173,1,1
2020,12,76600,all,All,2931,2931,2931,.0156690199,1,1
2020,12,76600,race-ethnicity,"Black, Non-Hispanic",1202,1202,1202,.4100989401,1,1
2020,12,76600,race-ethnicity,Hispanic,1221,1221,1221,.4165813625,1,1
2020,12,76600,race-ethnicity,Other Races and Ethnicities,137,137,137,.0467417277,1,1
2020,12,76600,race-ethnicity,"White, Non-Hispanic",371,371,371,.1265779585,1,1
2020,13,03440,all,All,688,688,688,.0467740856,1,1
2020,13,03440,race-ethnicity,"Black, Non-Hispanic",417,417,417,.606104672,1,1
2020,13,03440,race-ethnicity,Hispanic,61,61,61,.0886627883,1,1
2020,13,03440,race-ethnicity,Other Races and Ethnicities,17,17,17,.0247093029,1,1
2020,13,03440,race-ethnicity,"White, Non-Hispanic",166,166,166,.2412790656,1,1
2020,13,04000,all,All,2398,2397,2399,.0154307485,1,1
2020,13,04000,race-ethnicity,"Black, Non-Hispanic",1979,1975,1983,.82527107,1,1
2020,13,04000,race-ethnicity,Hispanic,160,157,163,.0667222664,1,1
2020,13,04000,race-ethnicity,Other Races and Ethnicities,106,99,113,.0442035012,3,3
2020,13,04000,race-ethnicity,"White, Non-Hispanic",120,120,120,.0500417016,1,1
2020,13,04204,all,All,806,806,806,.0277042594,1,1
2020,13,04204,race-ethnicity,"Black, Non-Hispanic",672,672,672,.8337469101,1,1
2020,13,04204,race-ethnicity,Hispanic,22,22,22,.0272952858,1,1
2020,13,04204,race-ethnicity,Other Races and Ethnicities,2,2,2,.0024813896,1,1
2020,13,04204,race-ethnicity,"White, Non-Hispanic",92,92,92,.1141439229,1,1
2020,13,19000,all,All,995,995,995,.0323503576,1,1
2020,13,19000,race-ethnicity,"Black, Non-Hispanic",812,812,812,.8160803914,1,1
2020,13,19000,race-ethnicity,Hispanic,54,54,54,.0542713553,1,1
2020,13,19000,race-ethnicity,Other Races and Ethnicities,50,50,50,.0502512567,1,1
2020,13,19000,race-ethnicity,"White, Non-Hispanic",78,78,78,.0783919618,1,1
2020,13,42425,all,All,,,,,,
2020,13,42425,race-ethnicity,"Black, Non-Hispanic",,,,,,
2020,13,42425,race-ethnicity,Hispanic,,,,,,
2020,13,42425,race-ethnicity,Other Races and Ethnicities,,,,,,
2020,13,42425,race-ethnicity,"White, Non-Hispanic",,,,,,
2020,13,49008,all,All,414,414,414,.0189127456,1,1
2020,13,49008,race-ethnicity,"Black, Non-Hispanic",358,358,358,.864734292,1,1
2020,13,49008,race-ethnicity,Hispanic,16,16,16,.0386473425,1,1
2020,13,49008,race-ethnicity,Other Races and Ethnicities,3,2,4,.0072463769,3,3
2020,13,49008,race-ethnicity,"White, Non-Hispanic",25,24,26,.0603864752,2,2
2020,13,67284,all,All,,,,,,
2020,13,67284,race-ethnicity,"Black, Non-Hispanic",,,,,,
2020,13,67284,race-ethnicity,Hispanic,,,,,,
2020,13,67284,race-ethnicity,Other Races and Ethnicities,,,,,,
2020,13,67284,race-ethnicity,"White, Non-Hispanic",,,,,,
2020,13,68516,all,All,,,,,,
2020,13,68516,race-ethnicity,"Black, Non-Hispanic",,,,,,
2020,13,68516,race-ethnicity,Hispanic,,,,,,
2020,13,68516,race-ethnicity,Other Races and Ethnicities,,,,,,
2020,13,68516,race-ethnicity,"White, Non-Hispanic",,,,,,
2020,13,69000,all,All,523,523,523,.0143279824,1,1
2020,13,69000,race-ethnicity,"Black, Non-Hispanic",415,415,415,.7934990525,1,1
2020,13,69000,race-ethnicity,Hispanic,33,33,33,.0630975142,1,1
2020,13,69000,race-ethnicity,Other Races and Ethnicities,24,24,24,.0458891019,1,1
2020,13,69000,race-ethnicity,"White, Non-Hispanic",50,50,50,.0956022963,1,1
2020,13,72122,all,All,,,,,,
2020,13,72122,race-ethnicity,"Black, Non-Hispanic",,,,,,
2020,13,72122,race-ethnicity,Hispanic,,,,,,
2020,13,72122,race-ethnicity,Other Races and Ethnicities,,,,,,
2020,13,72122,race-ethnicity,"White, Non-Hispanic",,,,,,
2020,13,80508,all,All,,,,,,
2020,13,80508,race-ethnicity,"Black, Non-Hispanic",,,,,,
2020,13,80508,race-ethnicity,Hispanic,,,,,,
2020,13,80508,race-ethnicity,Other Races and Ethnicities,,,,,,
2020,13,80508,race-ethnicity,"White, Non-Hispanic",,,,,,
2020,15,71550,all,All,,,,,,
2020,15,71550,race-ethnicity,"Black, Non-Hispanic",,,,,,
2020,15,71550,race-ethnicity,Hispanic,,,,,,
2020,15,71550,race-ethnicity,Other Races and Ethnicities,,,,,,
2020,15,71550,race-ethnicity,"White, Non-Hispanic",,,,,,
2020,16,08830,all,All,921,919,923,.0337115675,1,1
2020,16,08830,race-ethnicity,"Black, Non-Hispanic",55,54,56,.0597176999,1,1
2020,16,08830,race-ethnicity,Hispanic,232,230,234,.2519001067,1,1
2020,16,08830,race-ethnicity,Other Races and Ethnicities,73,69,77,.0792616755,3,3
2020,16,08830,race-ethnicity,"White, Non-Hispanic",560,557,563,.60803473,1,1
2020,16,52120,all,All,666,663,669,.0149827898,1,1
2020,16,52120,race-ethnicity,"Black, Non-Hispanic",24,24,24,.0360360369,1,1
2020,16,52120,race-ethnicity,Hispanic,124,122,126,.1861861795,1,1
2020,16,52120,race-ethnicity,Other Races and Ethnicities,73,68,78,.1096096113,3,3
2020,16,52120,race-ethnicity,"White, Non-Hispanic",449,446,452,.6741741896,1,1
2020,16,56260,all,All,689,688,690,.0428189673,1,1
2020,16,56260,race-ethnicity,"Black, Non-Hispanic",6,6,6,.0087082731,1,1
2020,16,56260,race-ethnicity,Hispanic,309,307,311,.4484760463,1,1
2020,16,56260,race-ethnicity,Other Races and Ethnicities,42,39,45,.0609579086,3,3
2020,16,56260,race-ethnicity,"White, Non-Hispanic",330,329,331,.4789550006,1,1
2020,17,02154,all,All,239,239,239,.013737211,1,1
2020,17,02154,race-ethnicity,"Black, Non-Hispanic",26,26,26,.1087866127,1,1
2020,17,02154,race-ethnicity,Hispanic,169,168,170,.707112968,1,1
2020,17,02154,race-ethnicity,Other Races and Ethnicities,3,2,4,.0125523014,3,3
2020,17,02154,race-ethnicity,"White, Non-Hispanic",33,33,33,.138075307,1,1
2020,17,03012,all,All,505,505,505,.0099865524,1,1
2020,17,03012,race-ethnicity,"Black, Non-Hispanic",191,191,191,.3782178164,1,1
2020,17,03012,race-ethnicity,Hispanic,223,223,223,.4415841699,1,1
2020,17,03012,race-ethnicity,Other Races and Ethnicities,24,23,25,.047524754,2,2
2020,17,03012,race-ethnicity,"White, Non-Hispanic",37,36,38,.0732673258,2,2
2020,17,06613,all,All,80,80,80,.0157511327,1,1
2020,17,06613,race-ethnicity,"Black, Non-Hispanic",42,42,42,.5249999762,1,1
2020,17,06613,race-ethnicity,Hispanic,8,8,8,.1000000015,1,1
2020,17,06613,race-ethnicity,Other Races and Ethnicities,11,11,11,.137500003,1,1
2020,17,06613,race-ethnicity,"White, Non-Hispanic",19,19,19,.237499997,1,1
2020,17,12385,all,All,199,199,199,.019553896,1,1
2020,17,12385,race-ethnicity,"Black, Non-Hispanic",130,130,130,.6532663107,1,1
2020,17,12385,race-ethnicity,Hispanic,51,51,51,.2562814057,1,1
2020,17,12385,race-ethnicity,Other Races and Ethnicities,7,7,7,.0351758786,1,1
2020,17,12385,race-ethnicity,"White, Non-Hispanic",11,11,11,.0552763827,1,1
2020,17,14000,all,All,10648,10646,10650,.0310306139,1,1
2020,17,14000,race-ethnicity,"Black, Non-Hispanic",8114,8113,8115,.7620210648,1,1
2020,17,14000,race-ethnicity,Hispanic,2201,2200,2202,.2067054808,1,1
2020,17,14000,race-ethnicity,Other Races and Ethnicities,160,156,164,.0150262956,2,2
2020,17,14000,race-ethnicity,"White, Non-Hispanic",177,177,177,.0166228395,1,1
2020,17,14351,all,All,158,158,158,.0086665573,1,1
2020,17,14351,race-ethnicity,"Black, Non-Hispanic",16,15,17,.1012658253,3,3
2020,17,14351,race-ethnicity,Hispanic,132,132,132,.8354430199,1,1
2020,17,14351,race-ethnicity,Other Races and Ethnicities,3,2,4,.0189873409,3,3
2020,17,14351,race-ethnicity,"White, Non-Hispanic",1,0,2,.0063291141,3,3
2020,17,23074,all,All,639,639,639,.0173641313,1,1
2020,17,23074,race-ethnicity,"Black, Non-Hispanic",131,131,131,.2050078213,1,1
2020,17,23074,race-ethnicity,Hispanic,436,435,437,.6823161244,1,1
2020,17,23074,race-ethnicity,Other Races and Ethnicities,30,29,31,.0469483584,2,2
2020,17,23074,race-ethnicity,"White, Non-Hispanic",37,36,38,.0579029731,2,2
2020,17,24582,all,All,309,309,309,.0281292666,1,1
2020,17,24582,race-ethnicity,"Black, Non-Hispanic",231,231,231,.7475728393,1,1
2020,17,24582,race-ethnicity,Hispanic,51,51,51,.1650485396,1,1
2020,17,24582,race-ethnicity,Other Races and Ethnicities,20,20,20,.0647249222,1,1
2020,17,24582,race-ethnicity,"White, Non-Hispanic",7,7,7,.0226537213,1,1
2020,17,38570,all,All,447,447,447,.0254918728,1,1
2020,17,38570,race-ethnicity,"Black, Non-Hispanic",229,229,229,.5123042464,1,1
2020,17,38570,race-ethnicity,Hispanic,145,145,145,.3243847787,1,1
2020,17,38570,race-ethnicity,Other Races and Ethnicities,11,11,11,.0246085003,1,1
2020,17,38570,race-ethnicity,"White, Non-Hispanic",36,36,36,.0805369094,1,1
