year,state,county,homeless_count,homeless_count_lb,homeless_count_ub,homeless_share,homeless_quality,black_count,black_count_lb,black_count_ub,black_share,black_quality,hispanic_count,hispanic_count_lb,hispanic_count_ub,hispanic_share,hispanic_quality,other_count,other_count_lb,other_count_ub,other_share,other_quality,white_count,white_count_lb,white_count_ub,white_share,white_quality
2019,06,019,2823,2819,2827,.013778058,1,223,216,230,.011388009,2,1969,1958,1980,.0073484406,1,138,89,133,.0025172376,3,256,236,276,.0037957416,3
2019,06,021,242,241,243,.045463085,1,1,0,2,.020833334,3,88,86,90,.014526246,1,13,0,8,.014976959,3,67,63,71,.018246187,3
2019,06,023,1048,1042,1054,.064891644,1,17,11,23,.048295453,3,185,176,194,.029133858,3,279,143,171,.035787582,3,520,511,529,.029193802,1
2019,06,025,1909,1907,1911,.053174008,1,18,16,20,.0373444,3,1713,1709,1717,.02567908,1,71,65,73,.043187346,3,57,53,61,.019076305,3
2019,06,027,2,0,4,.0087719299,3,0,0,0,,3,0,0,0,0,3,1,0,2,.0052083335,3,1,0,2,.0065789474,3
2019,06,029,5056,5049,5063,.02613771,1,708,699,717,.033704657,1,3137,3129,3145,.012373289,1,267,175,217,.0098226769,3,881,874,888,.010343532,1
2019,06,031,844,840,848,.029403567,1,53,50,56,.025166191,3,641,638,644,.015558252,1,41,4,28,.010260261,3,79,73,85,.007815592,3
2019,06,033,761,760,762,.077851661,1,18,14,22,.06122449,3,344,344,344,.045599151,1,86,30,42,.036379017,3,303,301,305,.032399487,1
2019,06,035,113,113,113,.032555461,1,2,0,4,.020833334,3,28,22,34,.020289855,3,20,0,14,.020366598,3,42,39,45,.0093666371,3
2019,06,037,55180,55123,55237,.039362047,1,6274,6193,6355,.031288337,1,40652,40551,40753,.022196669,1,4341,2931,3171,.01119455,2,3166,3126,3206,.0082439333,1
2019,06,039,876,875,877,.027853737,1,20,14,26,.021978023,3,629,627,631,.01338241,1,54,29,43,.017219387,3,154,150,158,.012993587,2
2019,06,041,1370,1367,1373,.047945686,1,17,12,22,.015977444,3,1254,1251,1257,.061809938,1,39,16,26,.0054637152,3,46,41,51,.0016050244,3
2019,06,043,157,157,157,.090803936,1,1,0,2,.0625,3,33,33,33,.047277939,1,25,0,2,.055309735,3,97,97,97,.042321116,1
2019,06,045,888,885,891,.069304615,1,1,0,2,.0060240962,3,435,431,439,.037714582,1,204,33,59,.054371003,3,219,214,224,.021521226,1
2019,06,047,1766,1765,1767,.03023662,1,88,81,95,.02833226,3,1292,1290,1294,.014863559,1,138,92,112,.013668779,3,217,214,220,.013003356,1
2019,06,049,2,0,4,.001598721,3,0,0,0,0,3,1,0,2,.0027472528,3,0,0,0,0,3,2,0,4,.0011273957,3
2019,06,051,39,39,39,.025948104,1,1,0,2,.011363637,3,32,31,33,.017372422,2,0,0,0,0,3,2,0,4,.0020920502,3
2019,06,053,9785,9781,9789,.12766652,1,113,108,118,.055610236,2,9010,9004,9016,.072723456,1,331,301,325,.035614375,2,306,296,316,.016926652,2
2019,06,055,379,378,380,.019189874,1,8,8,8,.010471204,1,296,296,296,.013076515,1,29,0,4,.0057677007,3,42,41,43,.0037933525,1
2019,06,057,482,479,485,.032519229,1,50,48,52,.16447368,2,156,151,161,.024133664,2,53,12,26,.020735525,3,201,196,206,.0098868664,2
2019,06,059,27677,27677,27677,.059163667,1,492,483,501,.040580668,1,23071,23063,23079,.05002537,1,2123,1422,1468,.0092443414,1,1837,1828,1846,.007895302,1
2019,06,061,1298,1297,1299,.01916348,1,71,68,74,.02302205,2,490,485,495,.018180469,1,226,107,123,.0086663086,3,474,470,478,.0059732338,1
2019,06,063,61,60,62,.02748986,1,1,0,2,.017857144,3,17,16,18,.024011299,3,7,6,8,.013618677,3,36,35,37,.011392405,2
2019,06,065,19087,19084,19090,.044759668,1,2222,2215,2229,.043935619,1,13797,13791,13803,.025138658,1,1300,1002,1032,.015352638,1,1695,1688,1702,.010040518,1
2019,06,067,10429,10421,10437,.043047015,1,2563,2555,2571,.048809752,1,3848,3839,3857,.024413455,1,1747,1374,1416,.01275015,1,2213,2206,2220,.016102275,1
2019,06,069,309,308,310,.027081508,1,1,0,2,.010204081,3,244,239,249,.013963603,1,10,0,10,.0085616438,3,22,19,25,.005392157,3
2019,06,071,32521,32518,32524,.080925591,1,3544,3532,3556,.053989824,1,22735,22723,22747,.042600274,1,2648,1897,1981,.036411639,1,3428,3419,3437,.026030829,1
2019,06,073,19656,19633,19679,.040616691,1,1729,1695,1763,.042429447,1,13588,13555,13621,.029015217,1,2318,1704,1820,.013277885,2,1718,1680,1756,.0060422323,1
2019,06,075,3575,3574,3576,.060380355,1,748,745,751,.080620825,1,1622,1619,1625,.043012463,1,993,982,994,.01818748,1,192,190,194,.011406844,1
2019,06,077,5585,5580,5590,.038163245,1,905,899,911,.041403607,1,3257,3251,3263,.020789981,1,699,451,483,.010910964,2,674,669,679,.013440753,1
2019,06,079,2614,2614,2614,.07651329,1,42,41,43,.072664358,1,1802,1801,1803,.063968763,1,186,3,17,.034266766,3,562,560,564,.016454881,1
2019,06,081,1738,1734,1742,.019374833,1,63,54,72,.023402674,3,1298,1286,1310,.018389957,1,268,50,90,.0040891059,3,67,60,74,.0016500024,3
2019,06,083,7893,7890,7896,.11864713,1,36,36,36,.030508475,1,7215,7204,7226,.075428106,1,174,34,54,.020092379,3,293,282,304,.010629036,2
2019,06,085,3726,3717,3735,.014643176,1,150,135,165,.01634343,3,2762,2743,2781,.01421045,1,499,353,415,.0023682963,3,191,177,205,.0020172363,3
2019,06,087,3369,3368,3370,.083312728,1,11,7,15,.018092105,3,3126,3122,3130,.067906328,1,61,18,36,.0094193947,3,145,140,150,.0052225902,2
2019,06,089,744,738,750,.028935906,1,17,11,23,.026153846,3,131,118,144,.015598952,3,126,70,104,.015272727,3,409,395,423,.011984294,2
2019,06,091,15,15,15,.034722224,1,0,0,0,0,3,1,0,2,.0069444445,3,1,0,2,.018518519,3,11,11,11,.016666668,1
2019,06,093,330,328,332,.06050605,1,6,3,9,.041666668,3,48,43,53,.024819028,3,84,28,52,.036113501,3,163,157,169,.025061501,2
2019,06,095,1156,1155,1157,.01839417,1,283,281,285,.017482085,1,571,569,573,.011044915,1,129,56,72,.0046823956,3,161,159,163,.0053212587,1
2019,06,097,994,989,999,.015970694,1,23,15,31,.012906847,3,512,503,521,.0084880637,1,100,25,61,.0079113925,3,294,282,306,.0059090727,2
2019,06,099,1737,1732,1742,.015879981,1,111,103,119,.020036101,3,1067,1059,1075,.0079435986,1,167,73,109,.0068707317,3,317,304,330,.0058056479,2
2019,06,101,386,382,390,.01854521,1,18,15,21,.02586207,3,169,165,173,.010178271,1,54,40,56,.0058064517,3,112,104,120,.0074517629,3
2019,06,103,703,702,704,.069804385,1,11,8,14,.064705886,3,256,254,258,.030607365,1,56,4,18,.037583891,3,361,359,363,.035671938,1
2019,06,105,119,117,121,.080677964,1,0,0,0,0,3,3,0,6,.010204081,3,31,23,29,.048742138,3,73,69,77,.036246277,3
2019,06,107,2815,2814,2816,.028231589,1,81,78,84,.037500001,2,2219,2213,2225,.014221077,1,145,31,59,.011967646,3,300,288,312,.010305737,2
2019,06,109,329,329,329,.054425146,1,3,0,6,.034883723,3,75,71,79,.035748333,3,31,4,28,.025080906,3,193,191,195,.02226067,1
2019,06,111,6710,6704,6716,.046483275,1,134,129,139,.018756999,2,5503,5488,5518,.031679235,1,275,148,186,.0097663188,3,651,639,663,.0081683351,1
2019,06,113,819,819,819,.028357744,1,61,58,64,.037286062,3,525,525,525,.018586703,1,86,0,12,.0089193117,3,133,133,133,.007285276,1
2019,06,115,406,404,408,.030629952,1,29,27,31,.030082988,3,142,141,143,.013429166,1,58,42,48,.012940652,3,175,173,177,.016682554,1
2019,08,001,3165,3165,3165,.037223034,1,113,113,113,.034941249,1,2096,2095,2097,.023561681,1,194,174,180,.015043424,1,753,753,753,.011590322,1
2019,08,003,165,165,165,.063879207,1,5,4,6,.1,3,92,92,92,.028714107,1,19,10,12,.082608692,3,48,48,48,.028537456,1
2019,08,005,2753,2753,2753,.023401706,1,680,680,680,.024395494,1,1245,1245,1245,.015943142,1,345,288,292,.010798798,1,480,480,480,.0049296496,1
2019,08,007,17,17,17,.0097588981,1,0,0,0,0,3,11,11,11,.0092905406,1,3,3,3,.0068807341,1,3,3,3,.0016233766,1
2019,08,009,4,4,4,.012944984,1,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,4,4,4,.0086580086,1
2019,08,011,40,40,40,.016625104,1,1,0,2,.0061728396,3,28,28,28,.010130246,1,1,0,2,.0083333338,3,7,7,7,.0039637601,1
2019,08,013,779,779,779,.012199515,1,28,28,28,.023688663,1,509,509,509,.016315149,1,38,23,25,.0032567705,2,194,194,194,.0023188544,1
2019,08,014,,,,,,,,,,,,,,,,,,,,,,,,,
2019,08,015,62,62,62,.025747508,1,0,0,0,0,3,8,7,9,.012012012,3,2,0,2,.0089285718,3,46,45,47,.011837365,1
2019,08,017,5,5,5,.02538071,1,0,0,0,0,3,1,0,2,.022727273,3,0,0,0,,3,1,0,2,.0028901733,3
2019,08,019,36,36,36,.050209206,1,1,0,2,.125,3,4,4,4,.028985508,1,1,0,2,.014705882,3,30,30,30,.024590164,1
2019,08,021,19,19,19,.012101911,1,0,0,0,0,3,5,3,7,.0030864198,3,1,0,2,.041666668,3,4,3,5,.0027027028,3
2019,08,023,24,24,24,.049180329,1,1,0,2,.071428575,3,19,19,19,.023989899,1,0,0,0,0,3,1,0,2,.0061728396,3
2019,08,025,,,,,,,,,,,,,,,,,,,,,,,,,
2019,08,027,,,,,,,,,,,,,,,,,,,,,,,,,
2019,08,029,233,233,233,.046303656,1,0,0,0,0,3,67,67,67,.027893422,1,22,0,2,.043478262,3,141,141,141,.019831223,1
2019,08,031,2252,2252,2252,.020395225,1,678,678,678,.026546594,1,1061,1061,1061,.0094468975,1,232,226,228,.012992832,1,279,279,279,.004283872,1
2019,08,033,4,4,4,.017241379,1,0,0,0,,3,0,0,0,0,3,0,0,0,0,3,4,4,4,.0096618356,1
2019,08,035,628,628,628,.0093306592,1,45,45,45,.026913876,1,304,304,304,.015021247,1,45,45,45,.0029103609,1,234,234,234,.0024064665,1
2019,08,037,63,63,63,.0092483852,1,1,0,2,.012195121,3,58,58,58,.0081713162,1,0,0,0,0,3,1,0,2,.00016605778,3
2019,08,039,24,22,26,.0074673304,3,0,0,0,0,3,5,3,7,.0074850298,3,1,0,2,.0040000002,3,15,12,18,.0027422304,3
2019,08,041,2075,2073,2077,.016590178,1,308,303,313,.01955059,1,631,630,632,.0095759854,1,229,11,31,.0081961341,3,879,878,880,.0062535573,1
2019,08,043,172,172,172,.035245903,1,0,0,0,0,3,35,34,36,.023271276,2,3,0,4,.0057471264,3,117,117,117,.015254238,1
2019,08,045,258,258,258,.021575514,1,0,0,0,0,3,131,130,132,.010713117,1,4,0,8,.0059523811,3,38,35,41,.0034741268,3
2019,08,047,1,0,2,.0020080321,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,1,0,2,.0011904762,3
2019,08,049,63,63,63,.035234898,1,1,0,2,.071428575,3,2,0,4,.0028571428,3,1,0,2,.0083333338,3,44,44,44,.016046681,1
2019,08,051,16,16,16,.0075793462,1,3,3,3,.375,1,5,5,5,.0069252076,1,0,0,0,0,3,8,8,8,.0023952096,1
2019,08,053,,,,,,,,,,,,,,,,,,,,,,,,,
2019,08,055,8,7,9,.01062417,3,0,0,0,0,3,1,0,2,.0012820513,3,0,0,0,0,3,2,0,4,.0030030031,3
2019,08,057,4,4,4,.022346368,1,0,0,0,,3,0,0,0,0,3,0,0,0,,3,4,4,4,.01438849,1
2019,08,059,2381,2381,2381,.028318942,1,119,119,119,.055092592,1,1148,1148,1148,.02803145,1,211,211,211,.015975166,1,903,903,903,.0080744671,1
2019,08,061,,,,,,,,,,,,,,,,,,,,,,,,,
2019,08,063,33,33,33,.028013583,1,1,0,2,.035714287,3,21,20,22,.024940617,2,0,0,0,0,3,7,5,9,.0049365303,3
2019,08,065,19,19,19,.017241379,1,0,0,0,0,3,12,12,12,.0081967209,1,1,0,2,.015151516,3,1,0,2,.0014925373,3
2019,08,067,112,112,112,.01467313,1,1,0,2,.0099999998,3,23,22,24,.007237256,2,27,5,9,.014851485,3,58,58,58,.0057030483,1
2019,08,069,2205,2205,2205,.045872513,1,38,37,39,.035381749,2,1051,1051,1051,.05550861,1,159,102,106,.024851516,1,953,953,953,.013667001,1
2019,08,071,9,9,9,.0083256243,1,0,0,0,0,3,2,0,4,.001396648,3,0,0,0,0,3,2,0,4,.003164557,3
2019,08,073,25,25,25,.055555556,1,0,0,0,0,3,3,3,3,.02,1,3,3,3,.065217391,1,19,19,19,.027536232,1
2019,08,075,69,68,70,.026953125,1,1,0,2,.013513514,3,27,27,27,.021951219,1,1,0,2,.0056818184,3,31,30,32,.0085164839,2
2019,08,077,693,692,694,.031202162,1,15,15,15,.05905512,1,208,208,208,.019428357,1,42,0,2,.017170891,3,423,422,424,.013639002,1
2019,08,079,8,8,8,.098765433,1,0,0,0,,3,1,0,2,.041666668,3,1,0,2,.5,3,5,5,5,.036764707,1
2019,08,081,3,3,3,.0013623978,1,0,0,0,0,3,1,0,2,.00097465888,3,0,0,0,0,3,1,0,2,.00031367628,3
2019,08,083,101,101,101,.025389643,1,0,0,0,0,3,29,28,30,.018929504,2,4,0,4,.0020222447,3,46,45,47,.01039783,1
2019,08,085,258,258,258,.041512471,1,1,0,2,.014705882,3,91,91,91,.018989984,1,9,0,2,.020547945,3,156,156,156,.021873247,1
2019,08,087,499,499,499,.085577086,1,15,13,17,.040540539,3,359,358,360,.058736909,1,9,0,6,.031468533,3,98,97,99,.020024519,1
2019,08,089,39,39,39,.018013857,1,1,0,2,.025,3,18,17,19,.0061058346,3,2,0,2,.015625,3,7,6,8,.0057660625,3
2019,08,091,1,0,2,.0058823531,3,0,0,0,0,3,1,0,2,.016666668,3,0,0,0,0,3,1,0,2,.0039370079,3
2019,08,093,11,11,11,.0069796955,1,0,0,0,0,3,3,3,3,.0077319588,1,5,4,6,.024752475,3,1,0,2,.00039308175,3
2019,08,095,6,5,7,.0064377682,3,0,0,0,0,3,2,0,4,.0033003301,3,0,0,0,0,3,1,0,2,.00082508253,3
2019,08,097,,,,,,,,,,,,,,,,,,,,,,,,,
2019,08,099,72,72,72,.04534005,1,1,0,2,.0625,3,48,48,48,.025423728,1,1,0,2,.015151516,3,19,19,19,.01575456,1
2019,08,101,497,497,497,.018670173,1,21,20,22,.026184538,2,339,339,339,.011166744,1,10,0,4,.0040883073,3,121,121,121,.0061627789,1
2019,08,103,30,30,30,.023474179,1,0,0,0,0,3,2,0,4,.0068027209,3,1,0,2,.016129032,3,7,6,8,.0031876138,3
2019,08,105,33,33,33,.016984046,1,1,0,2,.1,3,16,14,18,.0072332732,3,3,0,4,.025,3,9,9,9,.0058290157,1
2019,08,107,7,7,7,.0026385225,1,1,0,2,.016129032,3,5,5,5,.0066666668,1,0,0,0,0,3,1,0,2,.00023496241,3
2019,08,109,242,242,242,.24127617,1,1,0,2,.055555556,3,155,155,155,.12684125,1,13,7,9,.15116279,3,71,71,71,.10441177,1
2019,08,111,10,10,10,.12345679,1,0,0,0,,3,5,5,5,.11363637,1,1,0,2,.083333336,3,1,0,2,.0094339624,3
2019,08,113,11,11,11,.055276383,1,0,0,0,,3,0,0,0,0,3,0,0,0,0,3,11,11,11,.03021978,1
2019,08,115,21,21,21,.021694215,1,0,0,0,0,3,6,5,7,.011406844,3,1,0,2,.0089285718,3,2,0,4,.0015948963,3
2019,08,117,16,16,16,.0044667781,1,1,0,2,.022727273,3,3,3,3,.0011583011,1,2,0,2,.0067567569,3,9,9,9,.0021256495,1
2019,08,119,64,64,64,.024141833,1,0,0,0,0,3,19,19,19,.030844156,1,2,0,2,.0071942448,3,43,43,43,.0098039219,1
2019,08,121,30,30,30,.051107325,1,0,0,0,0,3,8,8,8,.043956045,1,3,3,3,.053571429,1,19,19,19,.020518359,1
2019,08,123,993,992,994,.021942327,1,12,11,13,.0084269661,3,552,548,556,.012852753,1,35,27,39,.0099999998,3,344,344,344,.0080679208,1
2019,08,125,47,46,48,.025241675,1,5,5,5,2.5,1,25,25,25,.016108247,1,0,0,0,0,3,17,16,18,.0079291044,3
2019,09,001,393,387,399,.0033532423,1,120,116,124,.0038380348,2,178,169,187,.0022160802,3,15,7,21,.00073666632,3,38,32,44,.00037091263,3
2019,09,003,1249,1244,1254,.0095628202,1,259,249,269,.0063884365,2,738,730,746,.0099294977,1,58,28,42,.0018749596,3,145,133,157,.0012562814,3
2019,09,005,129,122,136,.0075882352,3,12,10,14,.01369863,3,31,26,36,.0061925687,3,6,0,10,.0028653296,3,71,65,77,.0027282508,3
2019,09,007,126,123,129,.0049721794,1,30,30,30,.0061626951,1,33,29,37,.0025716957,3,21,10,16,.0055791712,3,32,26,38,.0010952153,3
2019,09,009,1439,1435,1443,.012897501,1,478,472,484,.012082912,1,742,733,751,.010012684,1,57,3,23,.0033193571,3,134,123,145,.0014516932,3
2019,09,011,601,600,602,.016861657,1,95,89,101,.017323121,3,318,313,323,.022384908,1,46,7,23,.0050806273,3,107,102,112,.0025151614,2
2019,09,013,139,136,142,.0081396028,1,22,20,24,.01710731,3,21,19,23,.0064615384,3,16,10,20,.0050282842,3,72,68,76,.0027235588,3
2019,09,015,198,193,203,.013729025,2,8,5,11,.01179941,3,83,77,89,.012530194,3,8,0,14,.0045506256,3,94,89,99,.0047513144,3
2019,10,001,793,792,794,.028907845,1,425,421,429,.023193626,1,65,61,69,.012140456,3,42,3,13,.0091863517,3,209,208,210,.0078530097,1
2019,10,003,1299,1294,1304,.016731067,1,822,815,829,.015527599,1,189,185,193,.0067456635,1,47,42,48,.0029145479,3,198,193,203,.0034021789,2
2019,10,005,621,620,622,.018680062,1,277,276,278,.023654995,1,83,81,85,.0050572753,1,34,19,31,.0074203406,3,198,196,200,.0058607627,1
2019,11,001,6498,6494,6502,.071379922,1,5497,5491,5503,.046583958,1,740,721,759,.024149859,2,89,6,54,.010901519,3,30,23,37,.0013254397,3
2019,12,001,1046,1045,1046,.033850037,1,682,681,683,.032867469,1,109,108,110,.01533915,1,79,0,2,.010159465,3,176,176,176,.0067252577,1
2019,12,003,103,103,103,.020408163,1,17,17,17,.013097072,1,1,0,2,.0043478259,3,10,0,2,.023148147,3,74,74,74,.0090976153,1
2019,12,005,3774,3774,3774,.15030468,1,740,740,740,.1121892,1,489,489,489,.096525855,1,346,346,346,.073773988,1,2199,2199,2199,.064932384,1
2019,12,007,140,140,140,.045572918,1,38,38,38,.027104137,1,1,0,2,.0056818184,3,7,0,2,.023489933,3,90,90,90,.02108716,1
2019,12,009,1615,1615,1615,.021835538,1,516,516,516,.023739418,1,228,228,228,.010311143,1,196,196,196,.012702527,1,675,675,675,.0076145567,1
2019,12,011,5131,5131,5131,.019004971,1,3424,3424,3424,.016403653,1,1127,1126,1128,.0058705867,1,174,172,174,.0047807451,1,400,399,401,.0038887809,1
2019,12,013,271,271,271,.1270511,1,33,33,33,.073660716,1,16,16,16,.061068702,1,30,30,30,.11029412,1,192,192,192,.058465287,1
2019,12,015,386,386,386,.02407985,1,63,63,63,.021649485,1,64,64,64,.012485369,1,41,0,2,.016970199,3,216,216,216,.0099962978,1
2019,12,017,637,637,637,.040804561,1,49,49,49,.035353534,1,58,58,58,.021641791,1,34,0,2,.015205724,3,496,496,496,.019903691,1
2019,12,019,817,817,817,.021112202,1,181,181,181,.014672503,1,108,108,108,.010364683,1,65,0,2,.010105722,3,461,461,461,.009562728,1
2019,12,021,1163,1163,1163,.024313251,1,220,220,220,.020106014,1,638,638,638,.012753878,1,34,0,2,.0089757126,3,269,269,269,.0087015592,1
2019,12,023,462,462,462,.045329671,1,133,133,133,.029968454,1,62,62,62,.040207524,1,45,45,45,.029761905,1,222,222,222,.017219981,1
2019,12,027,125,125,125,.025308767,1,24,24,24,.022018349,1,41,41,41,.0087196939,1,2,0,2,.0061728396,3,48,48,48,.01275917,1
2019,12,029,68,68,68,.030438675,1,0,0,0,0,3,3,3,3,.017241379,1,10,10,10,.050000001,1,55,55,55,.014682327,1
2019,12,031,3349,3349,3349,.025706369,1,1899,1899,1899,.017013995,1,588,588,588,.015865307,1,231,231,231,.0088553242,1,631,631,631,.0073546553,1
2019,12,033,1819,1819,1819,.045773674,1,975,975,975,.035495851,1,130,130,130,.020414572,1,193,193,193,.022133028,1,521,521,521,.014110828,1
2019,12,035,445,445,445,.034373552,1,127,127,127,.034813598,1,77,77,77,.019784173,1,2,0,2,.00078125001,3,186,186,186,.011778115,1
2019,12,037,140,140,140,.10670732,1,12,12,12,.050420169,1,11,11,11,.056701031,1,12,12,12,.058252428,1,105,105,105,.052870091,1
2019,12,039,149,149,149,.028725659,1,117,117,117,.015798002,1,21,21,21,.0089820363,1,2,0,2,.008130081,3,7,7,7,.018229166,1
2019,12,041,1,0,1,.00035075413,3,0,0,0,0,3,1,0,2,.0016501651,3,0,0,0,0,3,1,0,2,.00021767523,3
2019,12,043,35,35,35,.019696116,1,3,3,3,.0084745763,1,18,18,18,.012711864,1,4,4,4,.0067114094,1,10,10,10,.0084175086,1
2019,12,045,30,30,30,.015873017,1,4,4,4,.0093896715,1,1,0,2,.0056179776,3,1,0,2,.0051020407,3,23,23,23,.0077181207,1
2019,12,047,285,285,285,.17388652,1,139,139,139,.11191627,1,85,85,85,.12724552,1,12,12,12,.086956523,1,49,49,49,.039837398,1
2019,12,049,255,255,255,.050315708,1,22,22,22,.040441178,1,161,161,161,.024907177,1,4,4,4,.01459854,1,68,68,68,.023826208,1
2019,12,051,446,446,446,.050033655,1,52,52,52,.019461079,1,304,304,304,.030116901,1,2,0,2,.0032573289,3,86,86,86,.019334532,1
2019,12,053,696,696,696,.030296436,1,101,101,101,.028466742,1,185,185,185,.017822737,1,48,0,2,.013793103,3,361,361,361,.012649801,1
2019,12,055,426,426,426,.035264902,1,124,124,124,.03063241,1,143,143,143,.016686114,1,21,0,2,.014344262,3,137,137,137,.013593967,1
2019,12,057,4781,4781,4781,.021410178,1,1982,1982,1982,.021262445,1,1758,1758,1758,.010508572,1,254,254,254,.0061388244,1,787,787,787,.0054378617,1
2019,12,059,58,58,58,.017835177,1,0,0,0,0,3,3,3,3,.014851485,1,8,8,8,.029850746,1,47,47,47,.0080867168,1
2019,12,061,529,529,529,.02960103,1,211,211,211,.03379244,1,72,72,72,.0089485459,1,38,0,2,.017840376,3,208,208,208,.010764931,1
2019,12,063,389,389,389,.060876369,1,129,129,129,.033281732,1,20,20,20,.029154519,1,40,40,40,.041841004,1,200,200,200,.027540622,1
2019,12,065,26,26,26,.034300793,1,13,13,13,.013104838,1,6,6,6,.031578947,1,1,0,2,.045454547,3,1,0,2,.0032051282,3
2019,12,067,203,203,203,.16625717,1,17,17,17,.11333334,1,72,72,72,.13688213,1,12,12,12,.12,1,102,102,102,.06122449,1
2019,12,069,1525,1525,1525,.034045499,1,371,371,371,.026884058,1,400,400,400,.016886188,1,121,121,121,.016885292,1,633,633,633,.014087955,1
2019,12,071,1236,1236,1236,.012927112,1,399,399,399,.014728682,1,495,495,495,.0059285699,1,52,0,2,.0055061416,3,288,288,288,.0040450576,1
2019,12,073,856,856,856,.023176476,1,651,650,652,.020412643,1,66,65,67,.010213556,1,47,0,2,.0070065595,3,89,88,90,.003089634,1
2019,12,075,211,211,211,.038412526,1,25,25,25,.019290123,1,37,37,37,.025482094,1,13,13,13,.022807017,1,136,136,136,.017736046,1
2019,12,077,52,52,52,.039877299,1,4,4,4,.01754386,1,6,6,6,.02112676,1,4,4,4,.04255319,1,38,38,38,.018981019,1
2019,12,079,186,186,186,.072884016,1,127,127,127,.052479338,1,12,12,12,.045454547,1,4,4,4,.028169014,1,43,43,43,.018876208,1
2019,12,081,1283,1283,1283,.025614917,1,341,341,341,.024919614,1,523,523,523,.014840247,1,2,0,2,.00031505985,3,336,336,336,.0074829627,1
2019,12,083,1087,1087,1087,.025144575,1,411,411,411,.024162257,1,253,253,253,.011984841,1,83,0,2,.012741787,3,338,338,338,.0080810981,1
2019,12,085,669,669,669,.035140246,1,161,161,161,.062890626,1,293,293,293,.023305759,1,43,0,2,.021543086,3,171,171,171,.0081630703,1
2019,12,086,9388,9388,9388,.027030841,1,4241,4241,4241,.031278118,1,4817,4817,4817,.009609553,1,87,0,2,.0070582507,3,235,235,235,.0051732487,1
2019,12,087,276,276,276,.031331591,1,41,41,41,.021398747,1,129,129,129,.018497275,1,16,0,2,.017897092,3,90,90,90,.011488384,1
2019,12,089,513,513,513,.041884389,1,68,68,68,.041975308,1,88,88,88,.053333335,1,2,0,2,.0013245033,3,318,318,318,.016129032,1
2019,12,091,733,733,733,.02258303,1,163,163,163,.021257173,1,73,73,73,.0098889191,1,98,0,2,.013261164,3,395,395,395,.0092993686,1
2019,12,093,352,352,352,.053132076,1,47,47,47,.040940765,1,138,138,138,.024909748,1,2,0,2,.0030030031,3,154,154,154,.026119404,1
2019,12,095,4867,4867,4867,.022638474,1,2265,2265,2265,.021925155,1,1872,1872,1872,.010180552,1,140,138,140,.0043486366,1,588,588,588,.0053166482,1
2019,12,097,2625,2625,2625,.037540223,1,385,385,385,.025285695,1,1702,1702,1702,.019770926,1,97,97,97,.013494713,1,441,441,441,.014066986,1
2019,12,099,4563,4563,4563,.022932645,1,1899,1899,1899,.017291302,1,1836,1836,1836,.01289,1,249,248,250,.0091793854,1,577,576,578,.0048666522,1
2019,12,101,1879,1879,1879,.024510507,1,284,284,284,.024170212,1,440,440,440,.012385992,1,190,190,190,.014557156,1,965,965,965,.010376791,1
2019,12,103,4251,4251,4251,.042607144,1,1689,1689,1689,.044977631,1,730,730,730,.020200344,1,341,341,341,.018144088,1,1491,1491,1491,.01392677,1
2019,12,105,3911,3911,3911,.036320917,1,1259,1259,1259,.028799525,1,1284,1284,1284,.016102737,1,146,144,146,.014213395,1,1217,1217,1217,.01490837,1
2019,12,107,525,525,525,.048387095,1,146,146,146,.028196216,1,103,103,103,.024652945,1,35,0,2,.030918729,3,241,241,241,.021494826,1
2019,12,109,688,688,688,.015584297,1,213,212,214,.036485098,1,83,83,83,.0091793854,1,3,0,4,.00037425151,3,343,343,343,.0052448087,1
2019,12,111,1428,1428,1428,.034114528,1,703,703,703,.027075952,1,336,336,336,.01260788,1,107,107,107,.020873975,1,282,282,282,.010855339,1
2019,12,113,796,796,796,.027408581,1,85,85,85,.030184658,1,73,73,73,.016500903,1,109,0,2,.017445583,3,525,525,525,.011772356,1
2019,12,115,727,727,727,.016718408,1,194,194,194,.028420744,1,168,168,168,.0090380888,1,55,55,55,.0073746312,1,310,310,310,.0057303412,1
2019,12,117,1599,1599,1599,.023481555,1,612,612,612,.030974794,1,546,546,546,.014230609,1,100,100,100,.0074682599,1,341,341,341,.005272435,1
2019,12,119,99,99,99,.011045409,1,23,23,23,.0098712444,1,14,14,14,.0052316892,1,5,0,2,.0036927622,3,56,56,56,.0048417775,1
2019,12,121,279,279,279,.047104508,1,49,49,49,.029696969,1,77,77,77,.032738097,1,20,0,2,.034364261,3,133,133,133,.018314514,1
2019,12,123,109,109,109,.038873039,1,14,14,14,.0098730605,1,6,6,6,.032967035,1,7,0,2,.015625,3,80,80,80,.02247191,1
2019,12,125,73,73,73,.030403998,1,18,18,18,.029999999,1,14,14,14,.078651689,1,5,5,5,.021551725,1,36,36,36,.0094936704,1
2019,12,127,2664,2664,2664,.042279676,1,777,777,777,.037972827,1,649,649,649,.025363451,1,234,234,234,.027102154,1,1004,1004,1004,.014074635,1
2019,12,129,63,63,63,.012382075,1,12,12,12,.012024048,1,4,4,4,.011173184,1,8,8,8,.012084592,1,39,39,39,.0047805835,1
