year,state,place,homeless_count,homeless_count_lb,homeless_count_ub,homeless_share,homeless_quality
2017,39,16000,2711,2698,2724,.053439781,1
2017,39,18000,3671,3654,3688,.037619259,1
2017,39,21000,747,743,751,.033205904,1
2017,39,61000,309,309,309,.03015811,1
2017,39,77000,3233,3225,3241,.086798936,1
2017,40,09050,28,28,28,.0014674283,1
2017,40,23200,39,39,39,.0015667684,1
2017,40,41850,826,826,826,.058714814,1
2017,40,52500,155,155,155,.0088988403,1
2017,40,55000,3181,3180,3182,.063265711,1
2017,40,75000,2294,2294,2294,.042578466,1
2017,41,05350,1804,1804,1804,.044053726,1
2017,41,05800,482,482,482,.026301431,1
2017,41,23850,1379,1378,1380,.059419166,1
2017,41,31250,430,430,430,.035752889,1
2017,41,34100,520,520,520,.025226798,1
2017,41,47000,1168,1168,1168,.081684031,1
2017,41,59000,2401,2401,2401,.035025019,1
2017,41,64900,1234,1234,1234,.029419478,1
2017,42,02000,1277,1276,1278,.043171063,1
2017,42,06088,505,504,506,.030714026,1
2017,42,24000,482,481,483,.021734228,1
2017,42,60000,4569,4548,4590,.023777308,1
2017,42,61000,2249,2247,2251,.031534374,1
2017,42,63624,1480,1480,1480,.063288435,1
2017,42,69000,306,306,306,.030138874,1
2017,44,19180,46,46,46,.0044384408,1
2017,44,54640,69,68,70,.0075941007,1
2017,44,59000,298,295,301,.010746871,1
2017,44,74300,84,84,84,.0093823299,1
2017,45,13330,501,501,501,.010099381,1
2017,45,16000,1441,1441,1441,.018516377,1
2017,45,48535,,,,,
2017,45,50875,,,,,
2017,46,59020,808,808,808,.032470662,1
2017,47,14000,533,533,533,.011891481,1
2017,47,15160,1128,1128,1128,.032375649,1
2017,47,27740,286,286,286,.0066472981,1
2017,47,40000,512,512,512,.0084207756,1
2017,47,48000,1344,1344,1344,.01226378,1
2017,47,51560,1531,1531,1531,.028282193,1
2017,47,52006,3323,3322,3324,.034505676,1
2017,48,01000,1505,1505,1505,.070806868,1
2017,48,01924,120,120,120,.0047279461,1
2017,48,03000,1911,1911,1911,.054228149,1
2017,48,04000,2905,2905,2905,.045538627,1
2017,48,05000,4049,4046,4052,.035311561,1
2017,48,06128,1383,1383,1383,.058121454,1
2017,48,07000,17711,17711,17711,.92029101,1
2017,48,10768,2157,2157,2157,.046023853,1
2017,48,10912,851,851,851,.051317614,1
2017,48,13024,546,546,546,.020529402,1
2017,48,13552,,,,,
2017,48,15976,227,227,227,.015996054,1
2017,48,16432,1069,1069,1069,.017359532,1
2017,48,17000,2419,2419,2419,.043626461,1
2017,48,19000,4386,4382,4390,.022247696,1
2017,48,19972,1004,1004,1004,.03354606,1
2017,48,22660,85,85,85,.0024885817,1
2017,48,24000,2918,2918,2918,.017740436,1
2017,48,26232,,,,,
2017,48,27000,2618,2618,2618,.023805628,1
2017,48,27684,180,180,180,.0030227208,1
2017,48,29000,699,699,699,.012353752,1
2017,48,30464,1165,1165,1165,.039677132,1
2017,48,35000,53661,53659,53663,.090340361,1
2017,48,37000,845,844,846,.022829816,1
2017,48,39148,1780,1780,1780,.038264759,1
2017,48,41464,562,562,562,.0083411252,1
2017,48,41980,3671,3671,3671,.087089583,1
2017,48,42508,1942,1942,1942,.026684988,1
2017,48,43888,204,204,204,.013407821,1
2017,48,45000,1154,1154,1154,.032124266,1
2017,48,45384,188,188,188,.0077992119,1
2017,48,45744,888,887,889,.033764258,1
2017,48,47892,882,882,882,.021350246,1
2017,48,48072,675,675,675,.023764258,1
2017,48,48768,246,246,246,.0094310688,1
2017,48,50820,749,749,749,.02336609,1
2017,48,53388,2158,2158,2158,.065550864,1
2017,48,56000,13167,13167,13167,.24095085,1
2017,48,56348,790,790,790,.036526725,1
2017,48,57200,80,79,81,.0022245084,1
2017,48,58016,462,462,462,.0085631674,1
2017,48,61796,636,636,636,.011305863,1
2017,48,63500,801,800,802,.015805051,1
2017,48,64472,294,294,294,.015536648,1
2017,48,65000,8550,8545,8555,.026739307,1
2017,48,70808,2081,2081,2081,.026439497,1
2017,48,72176,282,282,282,.032672923,1
2017,48,74144,422,421,423,.017556997,1
2017,48,76000,1265,1264,1266,.039430209,1
2017,48,79000,404,404,404,.026659628,1
2017,49,43660,6,6,6,.00795756,1
2017,49,44320,,,,,
2017,49,55980,1095,1094,1096,.024195151,1
2017,49,57300,,,,,
2017,49,62470,255,255,255,.015122761,1
2017,49,65330,770,770,770,.024421185,1
2017,49,67000,2240,2238,2242,.023836633,1
2017,49,67440,1914,1914,1914,.05545897,1
2017,49,70850,1,0,2,.0031948881,3
2017,49,82950,1591,1591,1591,.02918677,1
2017,49,83470,12,12,12,.011439466,1
2017,51,01000,190,190,190,.012094207,1
2017,51,16000,292,292,292,.0071839788,1
2017,51,35000,386,386,386,.019390164,1
2017,51,47672,169,169,169,.020167064,1
2017,51,56000,610,610,610,.021268435,1
2017,51,57000,636,636,636,.020665454,1
2017,51,64000,263,263,263,.018341586,1
2017,51,67000,1420,1420,1420,.05676594,1
2017,51,68000,643,643,643,.023011129,1
2017,51,76432,155,155,155,.010794624,1
2017,51,82000,794,794,794,.011509581,1
2017,53,03180,382,382,382,.022844158,1
2017,53,05210,248,248,248,.01201434,1
2017,53,05280,537,537,537,.039660268,1
2017,53,22640,1683,1683,1683,.046821535,1
2017,53,23515,21,21,21,.00090869755,1
2017,53,35275,546,546,546,.028054671,1
2017,53,35415,579,579,579,.020998804,1
2017,53,35940,,,,,
2017,53,53545,523,523,523,.028633999,1
2017,53,57745,626,626,626,.038915828,1
2017,53,63000,17,17,17,.020961776,1
2017,53,67000,1795,1794,1796,.047035087,1
2017,53,67167,418,418,418,.030115273,1
2017,53,70000,2436,2436,2436,.06567277,1
2017,53,74060,1886,1885,1887,.038209852,1
2017,53,80010,783,783,783,.031284962,1
2017,55,02375,336,336,336,.020584451,1
2017,55,31000,1095,1095,1095,.036360618,1
2017,55,39225,546,546,546,.025235718,1
2017,55,48000,1244,1244,1244,.046128746,1
2017,55,53000,4799,4797,4801,.058577966,1
2017,55,66000,1134,1133,1135,.06075868,1
2016,01,03076,24,24,24,.0028093175,1
2016,01,07000,420,420,420,.0062322863,1
2016,01,35896,62,62,62,.0044482709,1
2016,01,37000,392,392,392,.009036839,1
2016,01,50000,5696,5696,5696,.10058628,1
2016,01,51000,850,850,850,.028032452,1
2016,01,77256,432,432,432,.01497608,1
2016,02,03000,2476,2476,2476,.050897282,1
2016,04,04720,793,793,793,.041677617,1
2016,04,07940,80,80,80,.0064479727,1
2016,04,12000,647,644,650,.011408922,1
2016,04,23620,334,334,334,.034005295,1
2016,04,27400,375,375,375,.0074283904,1
2016,04,27820,2106,2106,2106,.02254287,1
2016,04,28380,,,,,
2016,04,46000,1291,1289,1293,.018597482,1
2016,04,54050,4,4,4,.027777778,1
2016,04,55000,9171,9162,9180,.043539774,1
2016,04,65000,176,175,177,.0060096974,1
2016,04,71510,143,143,143,.0050891489,1
2016,04,73000,603,600,606,.0137577,1
2016,04,77000,3705,3703,3707,.043249868,1
2016,04,85540,335,335,335,.01294586,1
2016,05,23290,239,239,239,.024229521,1
2016,05,24550,239,239,239,.016053198,1
2016,05,35710,270,270,270,.018833706,1
2016,05,41000,1227,1223,1231,.027972825,1
2016,05,66080,149,149,149,.0065434105,1
2016,06,00562,147,147,147,.013123828,1
2016,06,00884,241,241,241,.014117509,1
2016,06,02000,7163,7163,7163,.12322381,1
2016,06,02252,459,459,459,.026491977,1
2016,06,02364,680,680,680,.047320805,1
2016,06,03526,4166,4166,4166,.033392113,1
2016,06,04982,129,129,129,.010490363,1
2016,06,06000,328,328,328,.032034378,1
2016,06,08786,903,903,903,.097579427,1
2016,06,08954,128,128,128,.0079483362,1
2016,06,11194,203,203,203,.017719973,1
2016,06,11530,,,,,
2016,06,13014,547,547,547,.039141323,1
2016,06,13210,2580,2580,2580,.089316621,1
2016,06,13214,,,,,
2016,06,13392,917,917,917,.012965895,1
2016,06,13588,,,,,
2016,06,14218,222,222,222,.0051934682,1
2016,06,15044,673,673,673,.028696913,1
2016,06,16000,658,658,658,.020602418,1
2016,06,16350,502,502,502,.02607115,1
2016,06,16532,950,950,950,.033848785,1
2016,06,17918,170,170,170,.01385606,1
2016,06,19766,734,734,734,.025102599,1
2016,06,21712,762,762,762,.016950283,1
2016,06,22020,777,777,777,.012321403,1
2016,06,22230,2876,2876,2876,.11720596,1
2016,06,22804,1296,1295,1297,.044542205,1
2016,06,23182,723,723,723,.02617858,1
2016,06,24638,,,,,
2016,06,24680,2227,2227,2227,.058583681,1
2016,06,26000,303,303,303,.0086150523,1
2016,06,27000,2648,2647,2649,.027275911,1
2016,06,28000,496,496,496,.018137936,1
2016,06,29000,756,756,756,.017095177,1
2016,06,30000,2041,2041,2041,.078274205,1
2016,06,32548,105,104,106,.0081559736,1
2016,06,33000,1137,1137,1137,.044083435,1
2016,06,33182,1206,1206,1206,.054587428,1
2016,06,33434,1595,1595,1595,.066893138,1
2016,06,36000,1224,1224,1224,.038536616,1
2016,06,36448,,,,,
2016,06,36546,181,181,181,.014399364,1
2016,06,36770,90,90,90,.0026961446,1
2016,06,37692,657,657,657,.034229446,1
2016,06,39496,,,,,
2016,06,39892,,,,,
2016,06,40130,1988,1988,1988,.046759967,1
2016,06,41992,90,90,90,.0064212331,1
2016,06,43000,7068,7068,7068,.092479199,1
2016,06,44000,19665,19665,19665,.031017594,1
2016,06,45484,861,861,861,.036730517,1
2016,06,46842,367,367,367,.031431999,1
2016,06,46898,225,225,225,.014244112,1
2016,06,47766,463,463,463,.045126706,1
2016,06,48256,596,596,596,.021436535,1
2016,06,48354,2037,2037,2037,.041260712,1
2016,06,49270,6227,6227,6227,.18639249,1
2016,06,49670,178,178,178,.019293301,1
2016,06,50076,96,96,96,.0041779093,1
2016,06,50258,413,413,413,.022494553,1
2016,06,51182,,,,,
2016,06,52526,5089,5089,5089,.27696747,1
2016,06,53000,1345,1345,1345,.027029743,1
2016,06,53322,203,203,203,.0098405154,1
2016,06,53896,4879,4879,4879,.10139868,1
2016,06,53980,324,324,324,.011359653,1
2016,06,54652,1905,1905,1905,.045350663,1
2016,06,55156,384,384,384,.016184093,1
2016,06,56000,797,797,797,.043291688,1
2016,06,56700,4080,4080,4080,.11113533,1
2016,06,57456,157,157,157,.013665245,1
2016,06,57792,48,48,48,.0032480715,1
2016,06,58072,3509,3509,3509,.14002953,1
2016,06,59444,947,947,947,.046622686,1
2016,06,59451,225,225,225,.031892274,1
2016,06,59920,428,428,428,.02283641,1
2016,06,60102,133,132,134,.0069335834,1
2016,06,60466,1795,1795,1795,.069887869,1
2016,06,60620,1008,1008,1008,.032238461,1
2016,06,62000,2828,2828,2828,.054647341,1
2016,06,62938,900,900,900,.032743942,1
2016,06,64000,2305,2305,2305,.03616821,1
2016,06,64224,5007,5006,5008,.12900317,1
2016,06,65000,5830,5830,5830,.10302173,1
2016,06,65042,553,553,553,.03256581,1
2016,06,66000,8289,8288,8290,.047629446,1
2016,06,67000,2308,2308,2308,.038151912,1
2016,06,68000,2817,2817,2817,.019051677,1
2016,06,68084,190,190,190,.021995833,1
2016,06,68196,167,167,167,.007963758,1
2016,06,68252,33,33,33,.0036247803,1
2016,06,68378,,,,,
2016,06,69000,7140,7140,7140,.12947918,1
2016,06,69070,1558,1558,1558,.094573267,1
2016,06,69084,297,297,297,.019274451,1
2016,06,69088,706,706,706,.019225532,1
2016,06,69196,5934,5934,5934,.22820444,1
2016,06,70000,100,100,100,.0090867784,1
2016,06,70098,712,710,714,.022169635,1
2016,06,72016,117,117,117,.0068225553,1
2016,06,73080,,,,,
2016,06,75000,1407,1407,1407,.025691591,1
2016,06,77000,50,50,50,.0028727378,1
2016,06,78120,132,132,132,.0044122073,1
2016,06,78582,90,90,90,.0047573741,1
2016,06,80000,151,151,151,.0063723833,1
2016,06,80238,628,628,628,.028828498,1
2016,06,80854,431,431,431,.017861582,1
2016,06,81344,490,490,490,.044432353,1
2016,06,81554,175,175,175,.013511427,1
2016,06,81666,321,321,321,.022055792,1
2016,06,82590,1752,1752,1752,.065387771,1
2016,06,82954,686,685,687,.021185262,1
2016,06,82996,2364,2364,2364,.093999758,1
2016,06,84200,2066,2066,2066,.16109161,1
2016,06,84550,1011,1011,1011,.10826729,1
2016,06,85292,3462,3462,3462,.099654578,1
2016,08,03455,,,,,
2016,08,04000,867,867,867,.020743115,1
2016,08,07850,465,465,465,.014909103,1
2016,08,12815,,,,,
2016,08,16000,1451,1451,1451,.017542163,1
2016,08,20000,2269,2269,2269,.019495305,1
2016,08,27425,1041,1041,1041,.03507176,1
2016,08,32155,529,529,529,.023836344,1
2016,08,43000,,,,,
2016,08,45970,630,630,630,.019582855,1
2016,08,46465,704,704,704,.043243244,1
2016,08,62000,1342,1342,1342,.049764529,1
2016,08,77290,1463,1463,1463,.037688702,1
2016,08,83835,1130,1130,1130,.11724424,1
2016,09,08000,283,282,284,.012473005,1
2016,09,18430,38,38,38,.0033477226,1
2016,09,37000,257,255,259,.0083309021,1
2016,09,52000,873,872,874,.038205691,1
2016,09,55990,42,42,42,.0036803365,1
2016,09,73000,157,157,157,.0097316056,1
2016,09,80000,503,502,504,.026299279,1
2016,11,50000,6584,6576,6592,.076459453,1
2016,12,07300,5,5,5,.0019600156,1
2016,12,07875,,,,,
2016,12,10275,,,,,
2016,12,12875,,,,,
2016,12,14400,,,,,
2016,12,16475,,,,,
2016,12,16725,,,,,
2016,12,17200,,,,,
2016,12,17935,,,,,
2016,12,24000,2768,2768,2768,.010161714,1
2016,12,24125,1496,1496,1496,.016140517,1
2016,12,25175,837,837,837,.028396947,1
2016,12,30000,,,,,
2016,12,32000,,,,,
2016,12,32275,,,,,
2016,12,35000,3348,3348,3348,.025857475,1
2016,12,36950,3338,3338,3338,.052958068,1
2016,12,38250,,,,,
2016,12,39425,4009,4009,4009,.038958263,1
2016,12,43975,,,,,
2016,12,45000,8036,8036,8036,.022494115,1
2016,12,45025,,,,,
2016,12,45060,,,,,
2016,12,45975,,,,,
2016,12,49675,,,,,
2016,12,53000,6190,6190,6190,.029733455,1
2016,12,54000,,,,,
2016,12,54200,,,,,
2016,12,55775,,,,,
2016,12,57425,,,,,
2016,12,58050,,,,,
2016,12,58715,,,,,
2016,12,63000,,,,,
2016,12,69700,,,,,
2016,12,70600,881,880,881,.023885049,1
2016,12,71000,3207,3207,3207,.014958999,1
2016,12,76600,4310,4310,4310,.022363935,1
2016,13,03440,700,700,700,.052056219,1
2016,13,04000,3888,3887,3889,.023667343,1
2016,13,04204,318,318,318,.010205719,1
2016,13,19000,1095,1095,1095,.034662869,1
2016,13,42425,,,,,
2016,13,49008,652,652,652,.027180256,1
2016,13,67284,,,,,
2016,13,68516,,,,,
2016,13,69000,749,749,749,.019686177,1
2016,13,80508,,,,,
2016,15,71550,,,,,
2016,16,08830,792,792,792,.028496385,1
2016,16,52120,559,559,559,.013820213,1
2016,16,56260,1082,1082,1082,.06785401,1
2016,17,02154,325,325,325,.013255567,1
2016,17,03012,899,899,899,.016260603,1
2016,17,06613,152,152,152,.028039107,1
2016,17,12385,349,349,349,.034286276,1
2016,17,14000,17988,17986,17990,.047265198,1
2016,17,14351,184,184,184,.0090085678,1
2016,17,23074,842,842,842,.021227783,1
2016,17,24582,427,427,427,.037492316,1
2016,17,38570,668,668,668,.035956509,1
2016,17,51622,121,121,121,.0072407397,1
2016,17,59000,823,823,823,.040440273,1
2016,17,65000,2570,2570,2570,.089907296,1
2016,17,68003,120,120,120,.0081004454,1
2016,17,72000,440,440,440,.029524257,1
2016,17,79293,393,392,394,.023228323,1
2016,18,05860,235,234,235,.020309394,1
2016,18,10342,85,84,86,.0052433531,1
2016,18,22000,516,516,516,.022553433,1
2016,18,23278,97,97,97,.0045022047,1
2016,18,25000,1015,1014,1016,.022618888,1
2016,18,31000,104,104,104,.0070546735,1
2016,18,36003,,,,,
2016,18,71000,378,376,380,.018008575,1
2016,19,12000,771,771,771,.033596236,1
2016,19,19000,351,351,351,.02156152,1
2016,19,21000,1111,1111,1111,.03099802,1
2016,19,73335,432,432,432,.028411707,1
2016,20,36000,983,982,984,.034593187,1
2016,20,38900,249,249,249,.020743085,1
2016,20,52575,435,435,435,.014790384,1
2016,20,53775,90,90,90,.0039689541,1
2016,20,71000,543,542,544,.022650482,1
2016,20,79000,2136,2136,2136,.04221344,1
2016,21,46027,976,976,976,.023485249,1
2016,21,48006,5766,5766,5766,.057768025,1
2016,22,05000,4496,4495,4497,.099848986,1
2016,22,40735,1305,1305,1305,.041590974,1
2016,22,41155,998,996,1000,.02910809,1
2016,22,55000,3177,3176,3178,.06377469,1
2016,22,70000,2027,2027,2027,.049899068,1
2016,24,04000,2659,2659,2659,.03213099,1
2016,24,30325,829,829,829,.02006438,1
2016,25,07000,47,47,47,.01560425,1
2016,25,09000,414,413,415,.023809524,1
2016,25,11000,235,234,236,.027744982,1
2016,25,23000,438,438,438,.033386692,1
2016,25,34550,380,380,380,.02583101,1
2016,25,37000,752,752,752,.046638552,1
2016,25,37490,1054,1053,1055,.06323494,1
2016,25,45000,1033,1033,1033,.066205218,1
2016,25,45560,,,,,
2016,25,55745,151,151,151,.01605529,1
2016,25,62535,95,95,95,.018969649,1
2016,25,67000,1436,1434,1438,.05262965,1
2016,25,82000,3413,3413,3413,.12178846,1
2016,26,03000,416,415,417,.021106038,1
2016,26,21000,130,130,130,.0056741303,1
2016,26,22000,1800,1793,1807,.022700617,1
2016,26,27440,3,3,3,.028571429,1
2016,26,29000,1176,1174,1178,.050724637,1
2016,26,34000,1744,1741,1747,.027703207,1
2016,26,46000,973,973,973,.056824155,1
2016,26,49000,114,113,115,.0064994297,1
2016,26,69035,,,,,
2016,26,74900,346,344,348,.032294195,1
2016,26,76460,139,138,140,.0048751403,1
2016,26,80700,16,16,16,.001236476,1
2016,26,84000,413,413,413,.016919989,1
2016,26,86000,192,192,192,.015088408,1
2016,26,88940,245,245,245,.034835774,1
2016,27,06616,182,181,183,.015789017,1
2016,27,07966,92,90,94,.028794993,1
2016,27,17000,517,516,518,.051571071,1
2016,27,43000,3862,3858,3866,.088458277,1
2016,27,51730,125,125,125,.34722221,1
2016,27,54880,532,532,532,.030342782,1
2016,27,58000,1986,1981,1991,.042952612,1
2016,27,71428,,,,,
2016,28,36000,4456,4456,4456,.1653555,1
2016,29,15670,293,293,293,.016124595,1
2016,29,35000,1368,1368,1368,.06864024,1
2016,29,38000,3045,3044,3046,.045792915,1
2016,29,41348,,,,,
2016,29,54074,204,204,204,.011120196,1
2016,29,65000,167,166,168,.065285377,1
2016,29,70000,1739,1739,1739,.067486808,1
2016,30,06550,622,620,624,.035332877,1
2016,31,28000,329,329,329,.0082026478,1
2016,31,37000,1103,1103,1103,.013398442,1
2016,32,31900,,,,,
2016,32,40000,10879,10879,10879,.033273794,1
2016,32,51800,,,,,
2016,32,60600,3251,3251,3251,.04876183,1
2016,32,68400,,,,,
2016,33,45140,796,796,796,.055981435,1
2016,33,50260,348,348,348,.029902045,1
2016,34,13690,219,219,219,.019826181,1
2016,34,21000,227,227,227,.0081204837,1
2016,34,36000,357,356,358,.01181767,1
2016,34,51000,649,648,650,.013616432,1
2016,34,57000,330,330,330,.01141908,1
2016,34,74000,56,55,57,.0038251367,1
2016,35,02000,4565,4563,4567,.047960747,1
2016,35,39380,857,857,857,.033900317,1
2016,35,63460,297,296,298,.016951088,1
2016,35,70500,1249,1246,1252,.073216483,1
2016,36,01000,740,739,741,.043183941,1
2016,36,11000,1935,1933,1937,.040080369,1
2016,36,50617,123,123,123,.011321797,1
2016,36,51000,23517,23516,23518,.13800894,1
2016,36,63000,3146,3145,3147,.048980989,1
2016,36,73000,2613,2612,2614,.10935342,1
2016,36,84000,333,333,333,.012019491,1
2016,37,02140,787,786,788,.026469797,1
2016,37,10740,3328,3328,3328,.020739466,1
2016,37,12000,4178,4175,4181,.028010566,1
2016,37,14100,442,442,442,.013229176,1
2016,37,19000,969,968,970,.024482062,1
2016,37,22920,786,786,786,.015353362,1
2016,37,25580,726,726,726,.021782832,1
2016,37,28000,2954,2953,2955,.040021677,1
2016,37,28080,287,287,287,.011980797,1
2016,37,31400,4,4,4,.0033726813,1
2016,37,55000,60,59,61,.03253796,1
2016,37,74440,686,685,687,.025872149,1
2016,37,75000,1,0,2,.0015197569,3
2016,38,25700,222,222,222,.019710558,1
2016,39,01000,1065,1062,1068,.039052472,1
2016,39,15000,1926,1921,1931,.022564055,1
2016,39,16000,2542,2530,2554,.051515888,1
2016,39,18000,3848,3829,3867,.040017053,1
2016,39,21000,745,737,753,.033269323,1
2016,39,61000,367,366,368,.030383309,1
2016,39,77000,3514,3509,3519,.096200176,1
2016,40,09050,30,30,30,.0015740595,1
2016,40,23200,51,50,52,.0016472868,1
2016,40,41850,791,790,792,.050507631,1
2016,40,52500,203,203,203,.01156234,1
2016,40,55000,5202,5198,5206,.10420882,1
2016,40,75000,2446,2443,2449,.041047845,1
2016,41,05350,1522,1522,1522,.037222724,1
2016,41,05800,551,551,551,.030638345,1
2016,41,23850,1462,1461,1462,.062736012,1
2016,41,31250,425,425,425,.035074688,1
2016,41,34100,486,486,486,.023444284,1
2016,41,47000,1477,1477,1477,.10471464,1
2016,41,59000,3319,3319,3319,.048502829,1
2016,41,64900,1205,1204,1206,.028570751,1
2016,42,02000,980,978,982,.032807741,1
2016,42,06088,318,317,319,.022180373,1
2016,42,24000,415,415,415,.018311786,1
2016,42,60000,3804,3786,3822,.020152789,1
2016,42,61000,1819,1817,1821,.025574332,1
2016,42,63624,743,743,743,.032096419,1
2016,42,69000,85,85,85,.0084678223,1
2016,44,19180,33,33,33,.003168507,1
2016,44,54640,64,63,65,.0068965517,1
2016,44,59000,244,243,245,.0094485749,1
2016,44,74300,109,109,109,.011946514,1
2016,45,13330,412,412,412,.0084859217,1
2016,45,16000,1478,1478,1478,.020183537,1
2016,45,48535,,,,,
2016,45,50875,,,,,
2016,46,59020,748,748,748,.030330062,1
2016,47,14000,720,720,720,.016199432,1
2016,47,15160,519,519,519,.0154736,1
2016,47,27740,368,368,368,.0087922588,1
2016,47,40000,523,523,523,.0086629568,1
2016,47,48000,855,855,855,.0076748384,1
2016,47,51560,1551,1551,1551,.029478846,1
2016,47,52006,3573,3573,3573,.036763798,1
2016,48,01000,1225,1225,1225,.057557676,1
2016,48,01924,106,106,106,.0042384742,1
2016,48,03000,2313,2313,2313,.064695679,1
2016,48,04000,2702,2701,2703,.040896021,1
2016,48,05000,3735,3725,3745,.031590432,1
2016,48,06128,578,578,578,.02415782,1
2016,48,07000,845,845,845,.043198202,1
2016,48,10768,1695,1694,1696,.035157952,1
2016,48,10912,687,687,687,.041325793,1
2016,48,13024,230,229,231,.0089738583,1
2016,48,13552,,,,,
2016,48,15976,147,147,147,.0107464,1
2016,48,16432,475,475,475,.0079479283,1
2016,48,17000,1812,1809,1815,.032470208,1
2016,48,19000,4653,4641,4665,.022600545,1
2016,48,19972,878,878,878,.030312447,1
2016,48,22660,29,29,29,.00083621684,1
2016,48,24000,3269,3265,3273,.019585757,1
2016,48,26232,,,,,
2016,48,27000,2316,2313,2319,.020489592,1
2016,48,27684,180,180,180,.0031690698,1
2016,48,29000,1111,1111,1111,.019445855,1
2016,48,30464,1056,1056,1056,.035986915,1
2016,48,35000,13963,13944,13982,.023065194,1
2016,48,37000,1178,1176,1180,.030029571,1
2016,48,39148,1667,1667,1667,.036238343,1
2016,48,41464,656,655,657,.0096048256,1
2016,48,41980,1292,1292,1292,.030895047,1
2016,48,42508,930,930,930,.012480876,1
2016,48,43888,215,214,216,.01391856,1
2016,48,45000,1239,1237,1241,.034391828,1
2016,48,45384,162,161,163,.0066917264,1
2016,48,45744,1055,1055,1055,.040450905,1
2016,48,47892,876,875,877,.021306092,1
2016,48,48072,606,605,607,.021925541,1
2016,48,48768,318,317,319,.012148997,1
2016,48,50820,642,642,642,.020810373,1
2016,48,53388,1674,1673,1675,.051002376,1
2016,48,56000,1524,1524,1524,.027077928,1
2016,48,56348,341,341,341,.015798008,1
2016,48,57200,122,120,124,.003079253,1
2016,48,58016,442,442,442,.0081590461,1
2016,48,61796,413,413,413,.0082092667,1
2016,48,63500,746,746,746,.014997386,1
2016,48,64472,321,321,321,.017032793,1
2016,48,65000,8594,8582,8606,.026513971,1
2016,48,70808,1053,1053,1053,.01420171,1
2016,48,72176,226,226,226,.026148329,1
2016,48,74144,370,369,371,.015491542,1
2016,48,76000,1516,1514,1518,.046687815,1
2016,48,79000,333,333,333,.022017986,1
2016,49,43660,6,6,6,.0078431377,1
2016,49,44320,,,,,
2016,49,55980,1280,1280,1280,.029110758,1
2016,49,57300,,,,,
2016,49,62470,426,425,427,.022884771,1
2016,49,65330,1098,1098,1098,.035773627,1
2016,49,67000,2476,2473,2479,.026104925,1
2016,49,67440,1847,1847,1847,.053505216,1
2016,49,70850,1,0,2,.0020449897,3
2016,49,82950,1946,1946,1946,.036431033,1
2016,49,83470,13,11,15,.011732852,3
2016,51,01000,142,142,142,.0092804395,1
2016,51,16000,245,245,245,.0060957405,1
2016,51,35000,538,538,538,.026520753,1
2016,51,47672,184,184,184,.021705791,1
2016,51,56000,622,622,622,.021565024,1
2016,51,57000,710,710,710,.022593476,1
2016,51,64000,266,266,266,.018205462,1
2016,51,67000,1394,1394,1394,.056055974,1
2016,51,68000,538,538,538,.019274864,1
2016,51,76432,175,175,175,.01225147,1
2016,51,82000,886,886,886,.012824781,1
2016,53,03180,306,306,306,.018937988,1
2016,53,05210,256,256,256,.012522624,1
2016,53,05280,583,583,583,.043943621,1
2016,53,22640,1488,1488,1488,.041601431,1
2016,53,23515,483,483,483,.020960812,1
2016,53,35275,521,521,521,.027277486,1
2016,53,35415,510,509,511,.018191546,1
2016,53,35940,1,0,2,.003021148,3
2016,53,53545,265,264,266,.014805296,1
2016,53,57745,573,573,573,.0361537,1
2016,53,63000,4296,4296,4296,.078600705,1
2016,53,67000,1722,1718,1726,.043653511,1
2016,53,67167,399,399,399,.029625779,1
2016,53,70000,2260,2260,2260,.05488101,1
2016,53,74060,2057,2055,2059,.040978543,1
2016,53,80010,1011,1011,1011,.04074477,1
2016,55,02375,370,370,370,.022607846,1
2016,55,31000,1159,1158,1159,.037800465,1
2016,55,39225,538,537,539,.024337284,1
2016,55,48000,1372,1371,1373,.049805786,1
2016,55,53000,4659,4646,4672,.055243969,1
2016,55,66000,1111,1110,1112,.056660548,1
