"year","state","county","share_digital_access","share_digital_access_quality"
2018,"41","041",0.641313253191521,3
2018,"41","043",0.706454206563848,2
2018,"41","045",0.524088615328913,3
2018,"41","047",0.648602625318752,1
2018,"41","049",0.53315032392665,3
2018,"41","051",0.742214065454952,1
2018,"41","053",0.643647457009729,2
2018,"41","055",0.53315032392665,3
2018,"41","057",0.641313253191521,3
2018,"41","059",0.546282053983438,2
2018,"41","061",0.546282053983438,3
2018,"41","063",0.546282053983438,3
2018,"41","065",0.53315032392665,3
2018,"41","067",0.793275183412489,1
2018,"41","069",0.53315032392665,3
2018,"41","071",0.643647457009729,2
2018,"42","001",0.655646776131358,1
2018,"42","003",0.715639766377551,1
2018,"42","005",0.567282364538388,2
2018,"42","007",0.655857544229644,1
2018,"42","009",0.533588765791329,3
2018,"42","011",0.675732190486055,1
2018,"42","013",0.608916750690456,2
2018,"42","015",0.620095628102766,2
2018,"42","017",0.804831813299071,1
2018,"42","019",0.735571878279119,1
2018,"42","021",0.608155934710264,1
2018,"42","023",0.606881787067424,3
2018,"42","025",0.719802038301285,2
2018,"42","027",0.706292740208607,1
2018,"42","029",0.803653088457907,1
2018,"42","031",0.614997579362335,3
2018,"42","033",0.606881787067423,2
2018,"42","035",0.632564889020811,3
2018,"42","037",0.602083696430992,2
2018,"42","039",0.596360215776238,2
2018,"42","041",0.722862171539505,1
2018,"42","043",0.659664768453852,1
2018,"42","045",0.75068433419733,1
2018,"42","047",0.606881787067423,3
2018,"42","049",0.652388438087796,1
2018,"42","051",0.597578425976885,1
2018,"42","053",0.614997579362335,3
2018,"42","055",0.64643564925413,1
2018,"42","057",0.533588765791329,3
2018,"42","059",0.578180090520367,2
2018,"42","061",0.608916750690456,3
2018,"42","063",0.567282364538388,2
2018,"42","065",0.614997579362335,3
2018,"42","067",0.580891741726197,3
2018,"42","069",0.655842269507816,1
2018,"42","071",0.662049127019861,1
2018,"42","073",0.641885347968455,1
2018,"42","075",0.668362080291286,1
2018,"42","077",0.694741724546039,1
2018,"42","079",0.618759800117121,1
2018,"42","081",0.632564889020811,2
2018,"42","083",0.606881787067424,3
2018,"42","085",0.642022247327714,1
2018,"42","087",0.580891741726197,3
2018,"42","089",0.731266514003875,1
2018,"42","091",0.810459660645519,1
2018,"42","093",0.579890161753979,3
2018,"42","095",0.70513363889023,1
2018,"42","097",0.579890161753979,1
2018,"42","099",0.651317108741227,3
2018,"42","101",0.597393994418104,1
2018,"42","103",0.704234100555575,2
2018,"42","105",0.606881787067423,3
2018,"42","107",0.625951339110892,1
2018,"42","109",0.580891741726197,3
2018,"42","111",0.533588765791329,2
2018,"42","113",0.620095628102766,3
2018,"42","115",0.704234100555575,3
2018,"42","117",0.620095628102766,2
2018,"42","119",0.580891741726197,3
2018,"42","121",0.614997579362335,2
2018,"42","123",0.596360215776238,3
2018,"42","125",0.652919392255061,1
2018,"42","127",0.704234100555575,3
2018,"42","129",0.672781100202422,1
2018,"42","131",0.696145853013414,3
2018,"42","133",0.653144051762398,1
2018,"44","001",0.742662091121495,2
2018,"44","003",0.770168378539363,1
2018,"44","005",0.742662091121495,2
2018,"44","007",0.674517230230478,1
2018,"44","009",0.797153387224858,1
2018,"45","001",0.523455574698499,3
2018,"45","003",0.567305408187505,1
2018,"45","005",0.401305939111629,3
2018,"45","007",0.568986887598669,1
2018,"45","009",0.401305939111629,3
2018,"45","011",0.401305939111629,3
2018,"45","013",0.711672808944149,1
2018,"45","015",0.656946267454167,3
2018,"45","017",0.501733185691589,3
2018,"45","019",0.656709872400519,2
2018,"45","021",0.374900942521371,2
2018,"45","023",0.374900942521371,3
2018,"45","025",0.544821743030867,3
2018,"45","027",0.510200458815818,3
2018,"45","029",0.401305939111629,3
2018,"45","031",0.523600620533557,3
2018,"45","033",0.447363439412742,3
2018,"45","035",0.656701386311059,2
2018,"45","037",0.567305408187505,3
2018,"45","039",0.695370344500014,3
2018,"45","041",0.523600620533557,2
2018,"45","043",0.447363439412742,2
2018,"45","045",0.660048431908301,1
2018,"45","047",0.523455574698499,2
2018,"45","049",0.401305939111629,3
2018,"45","051",0.676560884805808,1
2018,"45","053",0.711672808944149,3
2018,"45","055",0.501733185691589,2
2018,"45","057",0.544821743030867,2
2018,"45","059",0.628050786132491,2
2018,"45","061",0.510200458815818,3
2018,"45","063",0.641546736074596,1
2018,"45","065",0.523455574698499,3
2018,"45","067",0.447363439412742,3
2018,"45","069",0.544821743030867,3
2018,"45","071",0.374900942521371,3
2018,"45","073",0.562831523111897,2
2018,"45","075",0.401305939111629,2
2018,"45","077",0.562831523111897,2
2018,"45","079",0.65793317340887,1
2018,"45","081",0.616947963835399,3
2018,"45","083",0.602390090718772,1
2018,"45","085",0.510200458815818,2
2018,"45","087",0.374900942521371,3
2018,"45","089",0.510200458815818,3
2018,"45","091",0.676844550400391,1
2018,"46","003",0.613216393623476,3
2018,"46","005",0.613216393623476,3
2018,"46","007",0.525638487428232,3
2018,"46","009",0.613216393623476,3
2018,"46","011",0.613216393623476,3
2018,"46","013",0.625608366050913,3
2018,"46","015",0.613216393623476,3
2018,"46","017",0.525638487428232,3
2018,"46","019",0.670327486619681,3
2018,"46","021",0.625608366050913,3
2018,"46","023",0.525638487428232,3
2018,"46","025",0.625608366050913,3
2018,"46","027",0.656232860612709,3
2018,"46","029",0.625608366050913,3
2018,"46","031",0.525638487428232,3
2018,"46","033",0.670327486619681,3
2018,"46","035",0.613216393623476,3
2018,"46","037",0.625608366050913,3
2018,"46","039",0.625608366050913,3
2018,"46","041",0.525638487428232,3
2018,"46","043",0.613216393623476,3
2018,"46","045",0.625608366050913,3
2018,"46","047",0.525638487428232,3
2018,"46","049",0.625608366050913,3
2018,"46","051",0.625608366050913,3
2018,"46","053",0.525638487428232,3
2018,"46","055",0.525638487428232,3
2018,"46","057",0.625608366050913,3
2018,"46","059",0.613216393623476,3
2018,"46","061",0.613216393623476,3
2018,"46","063",0.670327486619681,3
2018,"46","065",0.525638487428232,3
2018,"46","067",0.613216393623476,3
2018,"46","069",0.525638487428232,3
2018,"46","071",0.525638487428232,3
2018,"46","073",0.613216393623476,3
2018,"46","075",0.525638487428232,3
2018,"46","077",0.613216393623476,3
2018,"46","079",0.613216393623476,3
2018,"46","081",0.670327486619681,3
2018,"46","083",0.679406103866352,3
2018,"46","085",0.525638487428232,3
2018,"46","087",0.656232860612709,3
2018,"46","089",0.625608366050913,3
2018,"46","091",0.625608366050913,3
2018,"46","093",0.670327486619681,3
2018,"46","095",0.525638487428232,3
2018,"46","097",0.613216393623476,3
2018,"46","099",0.693131145201349,2
2018,"46","101",0.613216393623476,3
2018,"46","102",0.525638487428232,3
2018,"46","103",0.670327486619681,2
2018,"46","105",0.670327486619681,3
2018,"46","107",0.625608366050913,3
2018,"46","109",0.625608366050913,3
2018,"46","111",0.613216393623476,3
2018,"46","115",0.625608366050913,3
2018,"46","117",0.525638487428232,3
2018,"46","119",0.525638487428232,3
2018,"46","121",0.525638487428232,3
2018,"46","123",0.525638487428232,3
2018,"46","125",0.656232860612709,3
2018,"46","127",0.656232860612709,3
2018,"46","129",0.625608366050913,3
2018,"46","135",0.656232860612709,3
2018,"46","137",0.525638487428232,3
2018,"47","001",0.560411801153425,2
2018,"47","003",0.555654652885059,3
2018,"47","005",0.446450786681303,3
2018,"47","007",0.470725087243117,3
2018,"47","009",0.652930622009569,1
2018,"47","011",0.511972447782908,2
2018,"47","013",0.427506761080947,3
2018,"47","015",0.502608516341891,3
2018,"47","017",0.446450786681303,3
2018,"47","019",0.498160017173173,2
2018,"47","021",0.48434213429433,3
2018,"47","023",0.574358504818367,3
2018,"47","025",0.427506761080947,3
2018,"47","027",0.570811675329868,3
2018,"47","029",0.465543354789852,3
2018,"47","031",0.460926420480707,2
2018,"47","033",0.496020637795708,3
2018,"47","035",0.575950072439541,2
2018,"47","037",0.676131293359049,1
2018,"47","039",0.38661782093776,3
2018,"47","041",0.502608516341891,3
2018,"47","043",0.48434213429433,3
2018,"47","045",0.496020637795708,3
2018,"47","047",0.515691884101615,3
2018,"47","049",0.575950072439541,3
2018,"47","051",0.460926420480707,3
2018,"47","053",0.496020637795708,3
2018,"47","055",0.365589590935279,3
2018,"47","057",0.465543354789852,3
2018,"47","059",0.498160017173173,2
2018,"47","061",0.470725087243117,3
2018,"47","063",0.465543354789852,2
2018,"47","065",0.659866987486603,1
2018,"47","067",0.427506761080947,3
2018,"47","069",0.38661782093776,3
2018,"47","071",0.38661782093776,3
2018,"47","073",0.511547879028522,2
2018,"47","075",0.38661782093776,3
2018,"47","077",0.38661782093776,3
2018,"47","079",0.446450786681303,3
2018,"47","081",0.48434213429433,3
2018,"47","083",0.446450786681303,3
2018,"47","085",0.446450786681303,3
2018,"47","087",0.570811675329868,3
2018,"47","089",0.50575157420762,2
2018,"47","091",0.498160017173173,3
2018,"47","093",0.678571622751551,1
2018,"47","095",0.496020637795708,3
2018,"47","097",0.515691884101615,3
2018,"47","099",0.365589590935279,2
2018,"47","101",0.365589590935279,3
2018,"47","103",0.460926420480707,3
2018,"47","105",0.509121483897269,3
2018,"47","107",0.511972447782908,3
2018,"47","109",0.38661782093776,3
2018,"47","111",0.502608516341891,3
2018,"47","113",0.574358504818367,1
2018,"47","115",0.470725087243117,3
2018,"47","117",0.555654652885059,3
2018,"47","119",0.555654652885059,2
2018,"47","121",0.470725087243117,3
2018,"47","123",0.509121483897269,3
2018,"47","125",0.685581543104475,1
2018,"47","127",0.460926420480707,3
2018,"47","129",0.427506761080947,3
2018,"47","131",0.496020637795708,3
2018,"47","133",0.570811675329868,3
2018,"47","135",0.365589590935279,3
2018,"47","137",0.570811675329868,3
2018,"47","139",0.511972447782908,3
2018,"47","141",0.570811675329868,2
2018,"47","143",0.470725087243118,3
2018,"47","145",0.509121483897269,2
2018,"47","147",0.48434213429433,2
2018,"47","149",0.702059049219863,1
2018,"47","151",0.427506761080947,3
2018,"47","153",0.470725087243117,3
2018,"47","155",0.50575157420762,2
2018,"47","157",0.572430273424675,1
2018,"47","159",0.502608516341891,3
2018,"47","161",0.685581543104475,3
2018,"47","163",0.627961746415569,1
2018,"47","165",0.661883435395911,1
2018,"47","167",0.515691884101615,2
2018,"47","169",0.502608516341891,3
2018,"47","171",0.498160017173173,3
2018,"47","173",0.560411801153424,3
2018,"47","175",0.575950072439541,3
2018,"47","177",0.502608516341891,3
2018,"47","179",0.651833051325437,1
2018,"47","181",0.365589590935279,3
2018,"47","183",0.446450786681303,3
2018,"47","185",0.575950072439541,3
2018,"47","187",0.831612338076025,1
2018,"47","189",0.685151434480781,1
2018,"48","001",0.481201419398445,2
2018,"48","003",0.448293524559228,3
2018,"48","005",0.559537741369222,2
2018,"48","007",0.491355027824215,3
2018,"48","009",0.451499580536913,3
2018,"48","011",0.491647009403173,3
2018,"48","013",0.342085401276216,3
2018,"48","015",0.351608809497036,3
2018,"48","017",0.45857734774658,3
2018,"48","019",0.342085401276216,3
2018,"48","021",0.425886643593465,2
2018,"48","023",0.451499580536913,3
2018,"48","025",0.491355027824215,3
2018,"48","027",0.675352001397194,1
2018,"48","029",0.63043732571154,1
2018,"48","031",0.567824101886339,3
2018,"48","033",0.45270973366707,3
2018,"48","035",0.381973055193394,3
2018,"48","037",0.458347978910369,1
2018,"48","039",0.67318395769655,1
2018,"48","041",0.652688702516034,1
2018,"48","043",0.448293524559228,3
2018,"48","045",0.491647009403173,3
2018,"48","047",0.417186525265128,3
2018,"48","049",0.417007928901281,3
2018,"48","051",0.336782586200525,3
2018,"48","053",0.5071766498276,3
2018,"48","055",0.425886643593465,3
2018,"48","057",0.505031383879645,3
2018,"48","059",0.417007928901281,3
2018,"48","061",0.381862757036279,1
2018,"48","063",0.354277364505845,3
2018,"48","065",0.491647009403173,3
2018,"48","067",0.458347978910369,3
2018,"48","069",0.491647009403173,3
2018,"48","071",0.430333232658814,3
2018,"48","073",0.346703333556912,2
2018,"48","075",0.491647009403173,3
2018,"48","077",0.451499580536913,3
2018,"48","079",0.45857734774658,3
2018,"48","081",0.45270973366707,3
2018,"48","083",0.417007928901281,3
2018,"48","085",0.812382671262231,1
2018,"48","087",0.491647009403173,3
2018,"48","089",0.351608809497036,3
2018,"48","091",0.735374107927939,1
2018,"48","093",0.417007928901281,3
2018,"48","095",0.45270973366707,3
2018,"48","097",0.472973688390068,3
2018,"48","099",0.5071766498276,2
2018,"48","101",0.451499580536913,3
2018,"48","103",0.448293524559228,3
2018,"48","105",0.45270973366707,3
2018,"48","107",0.45857734774658,3
2018,"48","109",0.448293524559228,3
2018,"48","111",0.491647009403173,3
2018,"48","113",0.620913593356002,1
2018,"48","115",0.45270973366707,3
2018,"48","117",0.491647009403173,3
2018,"48","119",0.380214742023025,3
2018,"48","121",0.801334510150044,1
2018,"48","123",0.324027816634027,3
2018,"48","125",0.45857734774658,3
2018,"48","127",0.419997715851987,3
2018,"48","129",0.491647009403173,3
2018,"48","131",0.359543010752688,3
2018,"48","133",0.417007928901281,3
2018,"48","135",0.535290154941777,1
2018,"48","137",0.419997715851987,3
2018,"48","139",0.563600222059061,1
2018,"48","141",0.558709191833663,1
2018,"48","143",0.547269714239521,3
2018,"48","145",0.381973055193394,3
2018,"48","147",0.472973688390068,3
2018,"48","149",0.425886643593465,3
2018,"48","151",0.417007928901281,3
2018,"48","153",0.45857734774658,3
2018,"48","155",0.451499580536913,3
2018,"48","157",0.798151001540832,1
2018,"48","159",0.380214742023025,3
2018,"48","161",0.381973055193394,3
2018,"48","163",0.342085401276216,3
2018,"48","165",0.448293524559228,3
2018,"48","167",0.661682650758091,1
2018,"48","169",0.45857734774658,3
2018,"48","171",0.567824101886339,3
2018,"48","173",0.45270973366707,3
2018,"48","175",0.324027816634027,3
2018,"48","177",0.324027816634027,3
2018,"48","179",0.491647009403173,3
2018,"48","181",0.472973688390068,2
2018,"48","183",0.518163050162523,1
2018,"48","185",0.336782586200525,3
2018,"48","187",0.635716572203288,1
2018,"48","189",0.45857734774658,3
2018,"48","191",0.491647009403173,3
2018,"48","193",0.5071766498276,3
2018,"48","195",0.491647009403173,3
2018,"48","197",0.451499580536913,3
2018,"48","199",0.502835322195704,2
2018,"48","201",0.629360273272737,1
2018,"48","203",0.417937284234753,2
2018,"48","205",0.491647009403173,3
2018,"48","207",0.417007928901281,3
2018,"48","209",0.693345184181939,1
2018,"48","211",0.491647009403173,3
2018,"48","213",0.481201419398445,2
2018,"48","215",0.423441757493188,1
2018,"48","217",0.381973055193394,3
2018,"48","219",0.45857734774658,3
2018,"48","221",0.547269714239521,2
2018,"48","223",0.380214742023025,3
2018,"48","225",0.409487407219438,3
2018,"48","227",0.45270973366707,3
2018,"48","229",0.448293524559228,3
2018,"48","231",0.588499929706172,2
2018,"48","233",0.491647009403173,3
2018,"48","235",0.45270973366707,3
2018,"48","237",0.451499580536913,3
2018,"48","239",0.324027816634027,3
2018,"48","241",0.275793650793651,3
2018,"48","243",0.448293524559228,3
2018,"48","245",0.543254398842578,1
2018,"48","247",0.359543010752688,3
2018,"48","249",0.417186525265128,2
2018,"48","251",0.42370598763135,1
2018,"48","253",0.417007928901281,3
2018,"48","255",0.324027816634027,3
2018,"48","257",0.553795096884702,1
2018,"48","259",0.567824101886339,3
2018,"48","261",0.417186525265128,3
2018,"48","263",0.417007928901281,3
2018,"48","265",0.567824101886339,2
2018,"48","267",0.45270973366707,3
2018,"48","269",0.45857734774658,3
2018,"48","271",0.419997715851987,3
2018,"48","273",0.417186525265128,3
2018,"48","275",0.417007928901281,3
2018,"48","277",0.380214742023025,3
2018,"48","279",0.45857734774658,3
2018,"48","281",0.5071766498276,3
2018,"48","283",0.419997715851987,3
2018,"48","285",0.324027816634027,3
2018,"48","287",0.425886643593465,3
2018,"48","289",0.336782586200525,3
2018,"48","291",0.430333232658814,2
2018,"48","293",0.381973055193394,3
2018,"48","295",0.491647009403173,3
2018,"48","297",0.359543010752688,3
2018,"48","299",0.5071766498276,3
2018,"48","301",0.448293524559228,3
2018,"48","303",0.617227055551594,1
2018,"48","305",0.45857734774658,3
2018,"48","307",0.45270973366707,3
2018,"48","309",0.543006042635398,1
2018,"48","311",0.359543010752688,3
2018,"48","313",0.336782586200525,3
2018,"48","315",0.417937284234753,3
2018,"48","317",0.45270973366707,3
2018,"48","319",0.45270973366707,3
2018,"48","321",0.351608809497036,3
2018,"48","323",0.419997715851987,3
2018,"48","325",0.342085401276216,2
2018,"48","327",0.45270973366707,3
2018,"48","329",0.636102179349768,1
2018,"48","331",0.336782586200525,3
2018,"48","333",0.5071766498276,3
2018,"48","335",0.417007928901281,3
2018,"48","337",0.451499580536913,3
2018,"48","339",0.69423772060387,1
2018,"48","341",0.491647009403173,3
2018,"48","343",0.380214742023025,3
2018,"48","345",0.45857734774658,3
2018,"48","347",0.559537741369222,2
2018,"48","349",0.381973055193394,3
2018,"48","351",0.275793650793651,3
2018,"48","353",0.417007928901281,3
2018,"48","355",0.582492418190139,1
2018,"48","357",0.491647009403173,3
2018,"48","359",0.491647009403173,3
2018,"48","361",0.502835322195704,2
2018,"48","363",0.547269714239521,3
2018,"48","365",0.346703333556912,3
2018,"48","367",0.494927126878319,1
2018,"48","369",0.491647009403173,3
2018,"48","371",0.448293524559228,3
2018,"48","373",0.409487407219438,3
2018,"48","375",0.471122337520481,1
2018,"48","377",0.448293524559228,3
2018,"48","379",0.354277364505845,3
2018,"48","381",0.699310793502348,1
2018,"48","383",0.45270973366707,3
2018,"48","385",0.419997715851987,3
2018,"48","387",0.380214742023025,3
2018,"48","389",0.448293524559228,3
2018,"48","391",0.491355027824215,3
2018,"48","393",0.491647009403173,3
2018,"48","395",0.336782586200525,3
2018,"48","397",0.588499929706172,2
2018,"48","399",0.417007928901281,3
2018,"48","401",0.346703333556912,2
2018,"48","403",0.275793650793651,3
2018,"48","405",0.275793650793651,3
2018,"48","407",0.409487407219438,3
2018,"48","409",0.491355027824215,2
2018,"48","411",0.5071766498276,3
2018,"48","413",0.45270973366707,3
2018,"48","415",0.417007928901281,3
2018,"48","417",0.417007928901281,3
2018,"48","419",0.275793650793651,3
2018,"48","421",0.491647009403173,3
2018,"48","423",0.527015998445495,1
2018,"48","425",0.547269714239521,3
2018,"48","427",0.359543010752688,2
2018,"48","429",0.417007928901281,3
2018,"48","431",0.45270973366707,3
2018,"48","433",0.417007928901281,3
2018,"48","435",0.45270973366707,3
2018,"48","437",0.491647009403173,3
2018,"48","439",0.689647723305999,1
2018,"48","441",0.608221171335031,1
2018,"48","443",0.448293524559228,3
2018,"48","445",0.45857734774658,3
2018,"48","447",0.417007928901281,3
2018,"48","449",0.380214742023025,3
2018,"48","451",0.581275648605411,1
2018,"48","453",0.747134033030596,1
2018,"48","455",0.409487407219438,3
2018,"48","457",0.275793650793651,3
2018,"48","459",0.417937284234753,3
2018,"48","461",0.45270973366707,3
2018,"48","463",0.419997715851987,3
2018,"48","465",0.419997715851987,3
2018,"48","467",0.354277364505845,2
2018,"48","469",0.505031383879645,1
2018,"48","471",0.409487407219438,2
2018,"48","473",0.351608809497036,3
2018,"48","475",0.448293524559228,3
2018,"48","477",0.336782586200525,3
2018,"48","479",0.507045886505566,1
2018,"48","481",0.351608809497036,3
2018,"48","483",0.491647009403173,3
2018,"48","485",0.561093616400075,1
2018,"48","487",0.451499580536913,3
2018,"48","489",0.417186525265128,3
2018,"48","491",0.782481559687101,1
2018,"48","493",0.324027816634027,3
2018,"48","495",0.448293524559228,3
2018,"48","497",0.451499580536913,2
2018,"48","499",0.354277364505845,2
2018,"48","501",0.45857734774658,3
2018,"48","503",0.451499580536913,3
2018,"48","505",0.359543010752688,3
2018,"48","507",0.419997715851987,3
2018,"49","001",0.631644987243298,3
2018,"49","003",0.639007606913421,2
2018,"49","005",0.700721603563474,2
2018,"49","007",0.639613047787306,3
2018,"49","009",0.639613047787306,3
2018,"49","011",0.783199175610515,1
2018,"49","013",0.639613047787306,3
2018,"49","015",0.639613047787306,3
2018,"49","017",0.631644987243298,3
2018,"49","019",0.639613047787306,3
2018,"49","021",0.631644987243298,3
2018,"49","023",0.631644987243298,3
2018,"49","025",0.631644987243298,3
2018,"49","027",0.631644987243298,3
2018,"49","029",0.700721603563474,3
2018,"49","031",0.631644987243298,3
2018,"49","033",0.700721603563474,3
2018,"49","035",0.713849143834689,1
2018,"49","037",0.639613047787305,3
2018,"49","039",0.631644987243298,3
2018,"49","041",0.631644987243297,3
2018,"49","043",0.700721603563474,3
2018,"49","045",0.639007606913421,2
2018,"49","047",0.639613047787306,3
2018,"49","049",0.747206503943576,1
2018,"49","051",0.639613047787306,3
2018,"49","053",0.653193667507587,1
2018,"49","055",0.631644987243297,3
2018,"49","057",0.655507965589624,1
2018,"50","001",0.69088586807773,3
2018,"50","003",0.69088586807773,3
2018,"50","005",0.621293583593574,3
2018,"50","007",0.758778134308618,2
2018,"50","009",0.621293583593574,3
2018,"50","011",0.758778134308618,3
2018,"50","013",0.758778134308618,3
2018,"50","015",0.621293583593574,3
2018,"50","017",0.673110405111913,3
2018,"50","019",0.621293583593574,3
2018,"50","021",0.69088586807773,2
2018,"50","023",0.621293583593574,2
2018,"50","025",0.673110405111913,3
2018,"50","027",0.673110405111913,2
2018,"51","001",0.458208108874398,3
2018,"51","003",0.588495621369299,2
2018,"51","005",0.608384656418214,3
2018,"51","007",0.331722223038388,3
2018,"51","009",0.41131011541348,3
2018,"51","011",0.41131011541348,3
2018,"51","013",0.833328557647306,1
2018,"51","015",0.530676343233518,2
2018,"51","017",0.530676343233518,3
2018,"51","019",0.411310115413481,2
2018,"51","021",0.510285453067859,3
2018,"51","023",0.608384656418214,3
2018,"51","025",0.331722223038388,3
2018,"51","027",0.448891466872905,3
2018,"51","029",0.331722223038388,3
2018,"51","031",0.547895046015273,2
2018,"51","033",0.690031861629495,3
2018,"51","035",0.510285453067859,3
2018,"51","036",0.617862550016221,3
2018,"51","037",0.331722223038388,3
2018,"51","041",0.797936769882368,1
2018,"51","043",0.572010091801471,3
2018,"51","045",0.608384656418214,3
2018,"51","047",0.520702875399361,3
2018,"51","049",0.331722223038388,3
2018,"51","051",0.448891466872905,3
2018,"51","053",0.444324103723237,3
2018,"51","057",0.458208108874398,3
2018,"51","059",0.86459432915649,1
2018,"51","061",0.520702875399361,2
2018,"51","063",0.582610209826741,3
2018,"51","065",0.450165639191769,3
2018,"51","067",0.608384656418214,3
2018,"51","069",0.572010091801471,2
2018,"51","071",0.582610209826741,3
2018,"51","073",0.458208108874398,3
2018,"51","075",0.617862550016221,3
2018,"51","077",0.510285453067859,3
2018,"51","079",0.671009195944353,3
2018,"51","081",0.444324103723237,3
2018,"51","083",0.331722223038388,3
2018,"51","085",0.617862550016221,2
2018,"51","087",0.756384234127921,1
2018,"51","089",0.480055693535034,3
2018,"51","091",0.530676343233518,3
2018,"51","093",0.562372934368973,3
2018,"51","095",0.80581967604759,2
2018,"51","097",0.458208108874397,3
2018,"51","099",0.690031861629495,3
2018,"51","101",0.617862550016221,3
2018,"51","103",0.458208108874397,3
2018,"51","105",0.448891466872905,3
2018,"51","107",0.843396376985077,1
2018,"51","109",0.450165639191768,3
2018,"51","111",0.331722223038387,3
2018,"51","113",0.520702875399361,3
2018,"51","115",0.458208108874398,3
2018,"51","117",0.331722223038388,3
2018,"51","119",0.458208108874398,3
2018,"51","121",0.582610209826741,2
2018,"51","125",0.450165639191769,3
2018,"51","127",0.617862550016221,3
2018,"51","131",0.458208108874398,3
2018,"51","133",0.458208108874398,3
2018,"51","135",0.331722223038388,3
2018,"51","137",0.520702875399361,3
2018,"51","139",0.563410068794516,3
2018,"51","141",0.480055693535034,3
2018,"51","143",0.480055693535034,3
2018,"51","145",0.617862550016221,3
2018,"51","147",0.331722223038387,3
2018,"51","149",0.444324103723237,3
2018,"51","153",0.841472035539511,1
2018,"51","155",0.582610209826741,3
2018,"51","157",0.520702875399361,3
2018,"51","159",0.458208108874398,3
2018,"51","161",0.606558926688768,2
2018,"51","163",0.530676343233518,3
2018,"51","165",0.537505501645254,2
2018,"51","167",0.448891466872905,3
2018,"51","169",0.448891466872905,3
2018,"51","171",0.563410068794516,2
2018,"51","173",0.510285453067859,3
2018,"51","175",0.562372934368973,3
2018,"51","177",0.690031861629495,2
2018,"51","179",0.819378305716143,1
2018,"51","181",0.444324103723237,3
2018,"51","183",0.444324103723237,3
2018,"51","185",0.448891466872905,3
2018,"51","187",0.563410068794516,2
2018,"51","191",0.510285453067859,3
2018,"51","193",0.458208108874398,3
2018,"51","195",0.448891466872905,3
2018,"51","197",0.510285453067859,3
2018,"51","199",0.80581967604759,2
2018,"51","510",0.801511882136069,1
2018,"51","520",0.510285453067859,3
2018,"51","530",0.530676343233518,3
2018,"51","540",0.671009195944353,2
2018,"51","550",0.699102755821406,1
2018,"51","570",0.444324103723237,3
2018,"51","580",0.608384656418214,3
2018,"51","590",0.480055693535034,3
2018,"51","595",0.444324103723237,3
2018,"51","600",0.896988690557297,3
2018,"51","610",0.895457269567302,3
2018,"51","620",0.562372934368973,3
2018,"51","630",0.819378305716143,3
2018,"51","640",0.510285453067859,3
2018,"51","650",0.71157608391869,1
2018,"51","660",0.537505501645254,2
2018,"51","670",0.444324103723237,3
2018,"51","678",0.530676343233518,3
2018,"51","680",0.547895046015273,2
2018,"51","683",0.759527518172378,3
2018,"51","685",0.759527518172378,3
2018,"51","690",0.480055693535034,3
2018,"51","700",0.621809778291327,1
2018,"51","710",0.602330170554661,1
2018,"51","720",0.448891466872905,3
2018,"51","730",0.444324103723237,3
2018,"51","735",0.80581967604759,3
2018,"51","740",0.549008923097882,2
2018,"51","750",0.582610209826741,3
2018,"51","760",0.6041003494869,1
2018,"51","770",0.588283024991886,2
2018,"51","775",0.588283024991886,3
2018,"51","790",0.530676343233518,3
2018,"51","800",0.562372934368973,2
2018,"51","810",0.794372038614692,1
2018,"51","820",0.530676343233518,3
2018,"51","830",0.805819676047589,3
2018,"51","840",0.572010091801471,3
2018,"53","001",0.602268487426311,3
2018,"53","003",0.602268487426311,3
2018,"53","005",0.673849244214902,2
2018,"53","007",0.648987262476509,2
2018,"53","009",0.652842239727486,2
2018,"53","011",0.761921141771074,1
2018,"53","013",0.602268487426311,3
2018,"53","015",0.628783825103195,1
2018,"53","017",0.648987262476509,3
2018,"53","019",0.427952279933393,3
2018,"53","021",0.660036597821102,2
2018,"53","023",0.602268487426311,3
2018,"53","025",0.595737246680643,2
2018,"53","027",0.636202169967952,2
2018,"53","029",0.720471176945985,2
2018,"53","031",0.652842239727486,3
2018,"53","033",0.814818836728941,1
2018,"53","035",0.804186380492411,1
2018,"53","037",0.595737246680643,3
2018,"53","039",0.564043600239157,3
2018,"53","041",0.564043600239157,2
2018,"53","043",0.602268487426312,3
2018,"53","045",0.636202169967953,2
2018,"53","047",0.427952279933393,2
2018,"53","049",0.628783825103195,3
2018,"53","051",0.427952279933393,3
2018,"53","053",0.739297259355554,1
2018,"53","055",0.720471176945985,3
2018,"53","057",0.720471176945985,2
2018,"53","059",0.564043600239157,3
2018,"53","061",0.793875846454383,1
2018,"53","063",0.685062219759182,1
2018,"53","065",0.427952279933393,2
2018,"53","067",0.768874166057499,1
2018,"53","069",0.628783825103195,3
2018,"53","071",0.612328802322892,2
2018,"53","073",0.726472802559759,1
2018,"53","075",0.602268487426311,2
2018,"53","077",0.537946537059538,1
2018,"54","001",0.51464142030784,3
2018,"54","003",0.643138531662054,2
2018,"54","005",0.621601364623178,3
2018,"54","007",0.499780498512268,3
2018,"54","009",0.597036639993874,3
2018,"54","011",0.542292836019072,2
2018,"54","013",0.499780498512268,3
2018,"54","015",0.607867084245275,3
2018,"54","017",0.609422645176423,3
2018,"54","019",0.567247103462294,3
2018,"54","021",0.499780498512268,3
2018,"54","023",0.51464142030784,3
