"year","state","place","subgroup_type","subgroup","share_digital_access","share_digital_access_quality"
2021,"29","70000","income","Less than $50,000",0.449321975096891,3
2021,"29","15670","all","All",0.75425710885889,2
2021,"29","35000","all","All",0.685968094921851,3
2021,"29","38000","all","All",0.655154867429096,1
2021,"29","41348","all","All",0.826331394210695,1
2021,"29","54074","all","All",0.830674806124157,2
2021,"29","65000","all","All",0.617462556440009,3
2021,"29","70000","all","All",0.590557673064958,3
2021,"30","06550","income","$50,000 or More",0.816148508512661,1
2021,"30","06550","income","Less than $50,000",0.588071758905857,1
2021,"30","06550","all","All",0.717693756232082,1
2021,"31","28000","income","$50,000 or More",0.84046493043709,3
2021,"31","28000","income","Less than $50,000",0.653572684088796,3
2021,"31","37000","income","$50,000 or More",0.85603196253241,3
2021,"31","37000","income","Less than $50,000",0.535974938763202,3
2021,"31","28000","all","All",0.767927878876316,3
2021,"31","37000","all","All",0.73561105578498,3
2021,"32","31900","income","$50,000 or More",0.864538603038623,1
2021,"32","31900","income","Less than $50,000",0.685386220442711,1
2021,"32","40000","income","$50,000 or More",0.783857676450647,2
2021,"32","40000","income","Less than $50,000",0.504801306511624,2
2021,"32","51800","income","$50,000 or More",0.813050053009819,1
2021,"32","51800","income","Less than $50,000",0.590867660907362,1
2021,"32","60600","income","$50,000 or More",0.812608130550063,1
2021,"32","60600","income","Less than $50,000",0.563522914185461,1
2021,"32","68400","income","$50,000 or More",0.802833299608356,2
2021,"32","68400","income","Less than $50,000",0.529001279069655,2
2021,"32","31900","all","All",0.809916915639136,1
2021,"32","40000","all","All",0.665530088849764,2
2021,"32","51800","all","All",0.733582727208147,1
2021,"32","60600","all","All",0.720515719935721,1
2021,"32","68400","all","All",0.719310261867347,2
2021,"33","45140","income","$50,000 or More",0.859561149626439,1
2021,"33","45140","income","Less than $50,000",0.530399443880006,1
2021,"33","50260","income","$50,000 or More",0.890999490056094,2
2021,"33","50260","income","Less than $50,000",0.643539105414596,2
2021,"33","45140","all","All",0.732417639161417,1
2021,"33","50260","all","All",0.821580569415908,2
2021,"34","13690","income","$50,000 or More",0.808304869152544,2
2021,"34","13690","income","Less than $50,000",0.491649496624154,2
2021,"34","21000","income","$50,000 or More",0.623731426369203,3
2021,"34","21000","income","Less than $50,000",0.401457073472692,3
2021,"34","36000","income","$50,000 or More",0.860808716315492,3
2021,"34","36000","income","Less than $50,000",0.534933237867481,3
2021,"34","51000","income","$50,000 or More",0.683093384367796,3
2021,"34","51000","income","Less than $50,000",0.42085450781103,3
2021,"34","57000","income","$50,000 or More",0.714291623578077,2
2021,"34","57000","income","Less than $50,000",0.482605970383139,2
2021,"34","74000","income","$50,000 or More",0.719697627943349,2
2021,"34","74000","income","Less than $50,000",0.404427670640217,2
2021,"34","13690","all","All",0.690272129024922,2
2021,"34","21000","all","All",0.518487622311404,3
2021,"34","36000","all","All",0.74898249685326,3
2021,"34","51000","all","All",0.530736845942153,3
2021,"34","57000","all","All",0.595299893362307,2
2021,"34","74000","all","All",0.566610794502179,2
2021,"35","02000","income","$50,000 or More",0.816179508284796,2
2021,"35","02000","income","Less than $50,000",0.514813660153127,2
2021,"35","39380","income","$50,000 or More",0.800837046733642,1
2021,"35","39380","income","Less than $50,000",0.552886882567697,1
2021,"35","63460","income","$50,000 or More",0.748961440189188,2
2021,"35","63460","income","Less than $50,000",0.49141851500434,2
2021,"35","70500","income","$50,000 or More",0.738052136133237,2
2021,"35","70500","income","Less than $50,000",0.511622774753568,2
2021,"35","02000","all","All",0.681212495395442,2
2021,"35","39380","all","All",0.664775456013033,1
2021,"35","63460","all","All",0.655473708875862,2
2021,"35","70500","all","All",0.644573007774538,2
2021,"36","01000","income","$50,000 or More",0.782035535904364,3
2021,"36","01000","income","Less than $50,000",0.584008326168605,3
2021,"36","11000","income","$50,000 or More",0.814161918328585,2
2021,"36","11000","income","Less than $50,000",0.509329739655836,2
2021,"36","50617","income","$50,000 or More",0.774344336098393,2
2021,"36","50617","income","Less than $50,000",0.45329471397538,2
2021,"36","51000","income","$50,000 or More",0.806263555868259,1
2021,"36","51000","income","Less than $50,000",0.5072692875097,1
2021,"36","63000","income","$50,000 or More",0.77631466642595,3
2021,"36","63000","income","Less than $50,000",0.495736668511301,3
2021,"36","73000","income","$50,000 or More",0.765899052274969,3
2021,"36","73000","income","Less than $50,000",0.446619164473879,3
2021,"36","84000","income","$50,000 or More",0.805489964580874,2
2021,"36","84000","income","Less than $50,000",0.495782972506309,2
2021,"36","01000","all","All",0.687974207415368,3
2021,"36","11000","all","All",0.639823833319217,2
2021,"36","50617","all","All",0.67474496537872,2
2021,"36","51000","all","All",0.690391771187337,1
2021,"36","63000","all","All",0.609964610459564,3
2021,"36","73000","all","All",0.576913653704806,3
2021,"36","84000","all","All",0.690249085697341,2
2021,"37","02140","income","$50,000 or More",0.840082094747308,2
2021,"37","02140","income","Less than $50,000",0.473008550997911,2
2021,"37","10740","income","$50,000 or More",0.91352839204417,2
2021,"37","10740","income","Less than $50,000",0.746803936337797,2
2021,"37","12000","income","$50,000 or More",0.867831431295931,2
2021,"37","12000","income","Less than $50,000",0.59397985666323,2
2021,"37","14100","income","$50,000 or More",0.850150551255012,2
2021,"37","14100","income","Less than $50,000",0.566685982503837,2
2021,"37","19000","income","$50,000 or More",0.844815101361895,3
2021,"37","19000","income","Less than $50,000",0.567158516725941,3
2021,"37","22920","income","$50,000 or More",0.841755744258528,1
2021,"37","22920","income","Less than $50,000",0.555745550454677,1
2021,"37","25580","income","$50,000 or More",0.823556864687878,2
2021,"37","25580","income","Less than $50,000",0.482459059564758,2
2021,"37","28000","income","$50,000 or More",0.824635005807161,2
2021,"37","28000","income","Less than $50,000",0.557663040999099,2
2021,"37","28080","income","$50,000 or More",0.732461119309797,2
2021,"37","28080","income","Less than $50,000",0.444676583653685,2
2021,"37","31400","income","$50,000 or More",0.820994350075894,2
2021,"37","31400","income","Less than $50,000",0.513692355102642,2
2021,"37","55000","income","$50,000 or More",0.881781139317219,3
2021,"37","55000","income","Less than $50,000",0.616561674852709,3
2021,"37","74440","income","$50,000 or More",0.857609894530627,2
2021,"37","74440","income","Less than $50,000",0.611707392924903,2
2021,"37","75000","income","$50,000 or More",0.803472065246688,3
2021,"37","75000","income","Less than $50,000",0.492686101351224,3
2021,"37","02140","all","All",0.681641858247356,2
2021,"37","10740","all","All",0.879236316943825,2
2021,"37","12000","all","All",0.768664901362534,2
2021,"37","14100","all","All",0.755175556425603,2
2021,"37","19000","all","All",0.741067181048773,3
2021,"37","22920","all","All",0.693345774512331,1
2021,"37","25580","all","All",0.666394452317119,2
2021,"37","28000","all","All",0.694556838927555,2
2021,"37","28080","all","All",0.587229735428909,2
2021,"37","31400","all","All",0.679925992098837,2
2021,"37","55000","all","All",0.791872417609493,3
2021,"37","74440","all","All",0.752249345590789,2
2021,"37","75000","all","All",0.646365753537784,3
2021,"38","25700","income","$50,000 or More",0.814519504853788,2
2021,"38","25700","income","Less than $50,000",0.527472132326501,2
2021,"38","25700","all","All",0.712145889172448,2
2021,"39","01000","income","$50,000 or More",0.815298932239371,3
2021,"39","01000","income","Less than $50,000",0.501910533946068,3
2021,"39","15000","income","$50,000 or More",0.835201584874752,2
2021,"39","15000","income","Less than $50,000",0.499932325249765,2
2021,"39","16000","income","$50,000 or More",0.746518419533358,3
2021,"39","16000","income","Less than $50,000",0.414002705326356,3
2021,"39","18000","income","$50,000 or More",0.858744010133651,2
2021,"39","18000","income","Less than $50,000",0.590672427578774,2
2021,"39","21000","income","$50,000 or More",0.781270271956906,3
2021,"39","21000","income","Less than $50,000",0.442626963118549,3
2021,"39","61000","income","$50,000 or More",0.809094337250958,3
2021,"39","61000","income","Less than $50,000",0.55671754286791,3
2021,"39","77000","income","$50,000 or More",0.795598846338383,3
2021,"39","77000","income","Less than $50,000",0.502500483754368,3
2021,"39","01000","all","All",0.63991606734134,3
2021,"39","15000","all","All",0.655371617415046,2
2021,"39","16000","all","All",0.528199779381279,3
2021,"39","18000","all","All",0.749974934217611,2
2021,"39","21000","all","All",0.579540134888725,3
2021,"39","61000","all","All",0.708105560791706,3
2021,"39","77000","all","All",0.627263065987762,3
2021,"40","09050","income","$50,000 or More",0.836064833134114,2
2021,"40","09050","income","Less than $50,000",0.548085130378712,2
2021,"40","23200","income","$50,000 or More",0.842362931854567,2
2021,"40","23200","income","Less than $50,000",0.562590779493249,2
2021,"40","41850","income","$50,000 or More",0.730228887134964,1
2021,"40","41850","income","Less than $50,000",0.468597425654683,1
2021,"40","52500","income","$50,000 or More",0.822172303693029,2
2021,"40","52500","income","Less than $50,000",0.559020525747209,2
2021,"40","55000","income","$50,000 or More",0.776775615289605,3
2021,"40","55000","income","Less than $50,000",0.493021341586835,3
2021,"40","75000","income","$50,000 or More",0.814699575885457,3
2021,"40","75000","income","Less than $50,000",0.527340927179036,3
2021,"40","09050","all","All",0.736063992738221,2
2021,"40","23200","all","All",0.758056672286344,2
2021,"40","41850","all","All",0.602878824704961,1
2021,"40","52500","all","All",0.724681377126747,2
2021,"40","55000","all","All",0.653048835807192,3
2021,"40","75000","all","All",0.690373550771772,3
2021,"41","05350","income","$50,000 or More",0.881868346843757,2
2021,"41","05350","income","Less than $50,000",0.688941154181034,2
2021,"41","05800","income","$50,000 or More",0.793938358115422,2
2021,"41","05800","income","Less than $50,000",0.619624311049454,2
2021,"41","23850","income","$50,000 or More",0.84500928926643,2
2021,"41","23850","income","Less than $50,000",0.645077975921799,2
2021,"41","31250","income","$50,000 or More",0.842160257595199,2
2021,"41","31250","income","Less than $50,000",0.564222386632527,2
2021,"41","34100","income","$50,000 or More",0.896033603275684,1
2021,"41","34100","income","Less than $50,000",0.631055940524536,1
2021,"41","47000","income","$50,000 or More",0.819781471695043,2
2021,"41","47000","income","Less than $50,000",0.548953015717091,2
2021,"41","59000","income","$50,000 or More",0.872676849160267,2
2021,"41","59000","income","Less than $50,000",0.601398252015446,2
2021,"41","64900","income","$50,000 or More",0.817913337423972,2
2021,"41","64900","income","Less than $50,000",0.567777486894629,2
2021,"41","05350","all","All",0.829792798663418,2
2021,"41","05800","all","All",0.735333417370478,2
2021,"41","23850","all","All",0.754002947149195,2
2021,"41","31250","all","All",0.737210539062031,2
2021,"41","34100","all","All",0.835865631329627,1
2021,"41","47000","all","All",0.708343659916745,2
2021,"41","59000","all","All",0.783356571837155,2
2021,"41","64900","all","All",0.720607697595277,2
2021,"42","02000","income","$50,000 or More",0.721993078272413,3
2021,"42","02000","income","Less than $50,000",0.443632437819209,3
2021,"42","06088","income","$50,000 or More",0.840169142962775,2
2021,"42","06088","income","Less than $50,000",0.525994994752563,2
2021,"42","24000","income","$50,000 or More",0.78709151278616,3
2021,"42","24000","income","Less than $50,000",0.489379813538711,3
2021,"42","60000","income","$50,000 or More",0.806954746927025,1
2021,"42","60000","income","Less than $50,000",0.477944410238367,1
2021,"42","61000","income","$50,000 or More",0.861721586904927,2
2021,"42","61000","income","Less than $50,000",0.555739408978675,2
2021,"42","63624","income","$50,000 or More",0.74468622568655,2
2021,"42","63624","income","Less than $50,000",0.432276330690827,2
2021,"42","69000","income","$50,000 or More",0.771638141809291,3
2021,"42","69000","income","Less than $50,000",0.540009124087591,3
2021,"42","02000","all","All",0.573601027094032,3
2021,"42","06088","all","All",0.72579388987671,2
2021,"42","24000","all","All",0.611540024380333,3
2021,"42","60000","all","All",0.644976701098211,1
2021,"42","61000","all","All",0.717467056086505,2
2021,"42","63624","all","All",0.592000147598753,2
2021,"42","69000","all","All",0.657322976471913,3
2021,"44","19180","income","$50,000 or More",0.857842988036894,2
2021,"44","19180","income","Less than $50,000",0.461378737541528,2
2021,"44","54640","income","$50,000 or More",0.818849116447666,2
2021,"44","54640","income","Less than $50,000",0.480407442053841,2
2021,"44","59000","income","$50,000 or More",0.806759816645496,3
2021,"44","59000","income","Less than $50,000",0.456065893300638,3
2021,"44","74300","income","$50,000 or More",0.850850627045265,2
2021,"44","74300","income","Less than $50,000",0.581462419025646,2
2021,"44","19180","all","All",0.71129233426077,2
2021,"44","54640","all","All",0.685040340807912,2
2021,"44","59000","all","All",0.642767887332226,3
2021,"44","74300","all","All",0.766215481550664,2
2021,"45","13330","income","$50,000 or More",0.804017520496735,2
2021,"45","13330","income","Less than $50,000",0.514235218508997,2
2021,"45","16000","income","$50,000 or More",0.821174964650315,3
2021,"45","16000","income","Less than $50,000",0.582032763809725,3
2021,"45","48535","income","$50,000 or More",0.758116917143516,2
2021,"45","48535","income","Less than $50,000",0.405073720728534,2
2021,"45","50875","income","$50,000 or More",0.753979175696151,2
2021,"45","50875","income","Less than $50,000",0.432685730570181,2
2021,"45","13330","all","All",0.707513349813263,2
2021,"45","16000","all","All",0.697059458787399,3
2021,"45","48535","all","All",0.6430781839506,2
2021,"45","50875","all","All",0.619421055944508,2
2021,"46","59020","income","$50,000 or More",0.852380255452679,1
2021,"46","59020","income","Less than $50,000",0.5841544975049,1
2021,"46","59020","all","All",0.749834042545293,1
2021,"47","14000","income","$50,000 or More",0.82837199183278,3
2021,"47","14000","income","Less than $50,000",0.525973021089591,3
2021,"47","15160","income","$50,000 or More",0.802339913920265,2
2021,"47","15160","income","Less than $50,000",0.634667150591295,2
2021,"47","27740","income","$50,000 or More",0.890508354070387,3
2021,"47","27740","income","Less than $50,000",0.657547043907647,3
2021,"47","40000","income","$50,000 or More",0.797043142466015,3
2021,"47","40000","income","Less than $50,000",0.490755117207292,3
2021,"47","48000","income","$50,000 or More",0.734318973935938,2
2021,"47","48000","income","Less than $50,000",0.375890214998202,2
2021,"47","51560","income","$50,000 or More",0.847540416914884,2
2021,"47","51560","income","Less than $50,000",0.565781499553443,2
2021,"47","52006","income","$50,000 or More",0.825239178209936,1
2021,"47","52006","income","Less than $50,000",0.569783500061885,1
2021,"47","14000","all","All",0.685599972525407,3
2021,"47","15160","all","All",0.735185095454986,2
2021,"47","27740","all","All",0.84958563374008,3
2021,"47","40000","all","All",0.630327077272297,3
2021,"47","48000","all","All",0.539266851535534,2
2021,"47","51560","all","All",0.755673373517122,2
2021,"47","52006","all","All",0.729180420134662,1
2021,"48","01000","income","$50,000 or More",0.780526554966839,3
2021,"48","01000","income","Less than $50,000",0.488830228603259,3
2021,"48","01924","income","$50,000 or More",0.885709495189067,2
2021,"48","01924","income","Less than $50,000",0.697193796378647,2
2021,"48","03000","income","$50,000 or More",0.749652858325436,3
2021,"48","03000","income","Less than $50,000",0.469333720603346,3
2021,"48","04000","income","$50,000 or More",0.82597276983874,3
2021,"48","04000","income","Less than $50,000",0.571637690154445,3
2021,"48","05000","income","$50,000 or More",0.862631156201513,2
2021,"48","05000","income","Less than $50,000",0.612374309315079,2
2021,"48","06128","income","$50,000 or More",0.724564791299492,2
2021,"48","06128","income","Less than $50,000",0.39403568608939,2
2021,"48","07000","income","$50,000 or More",0.728252689552634,3
2021,"48","07000","income","Less than $50,000",0.383124960592915,3
2021,"48","10768","income","$50,000 or More",0.459364442017633,1
2021,"48","10768","income","Less than $50,000",0.256267914280273,1
2021,"48","10912","income","$50,000 or More",0.770454069889098,2
2021,"48","10912","income","Less than $50,000",0.552628339283516,2
2021,"48","13024","income","$50,000 or More",0.853697578557872,2
2021,"48","13024","income","Less than $50,000",0.676311095326588,2
2021,"48","13552","income","$50,000 or More",0.887236755975386,3
2021,"48","13552","income","Less than $50,000",0.677459235900513,3
2021,"48","15976","income","$50,000 or More",0.770454069889098,2
2021,"48","15976","income","Less than $50,000",0.552628339283516,2
2021,"48","16432","income","$50,000 or More",0.751168973157508,3
2021,"48","16432","income","Less than $50,000",0.483864222332163,3
2021,"48","17000","income","$50,000 or More",0.773131254124352,2
2021,"48","17000","income","Less than $50,000",0.449652281209416,2
2021,"48","19000","income","$50,000 or More",0.785095040137325,2
2021,"48","19000","income","Less than $50,000",0.451932261162036,2
2021,"48","19972","income","$50,000 or More",0.855947425443972,2
2021,"48","19972","income","Less than $50,000",0.623024822519263,2
2021,"48","22660","income","$50,000 or More",0.735970284830232,2
2021,"48","22660","income","Less than $50,000",0.416392889685452,2
2021,"48","24000","income","$50,000 or More",0.776130642122004,2
2021,"48","24000","income","Less than $50,000",0.433561667431745,2
2021,"48","26232","income","$50,000 or More",0.92975888866652,2
2021,"48","26232","income","Less than $50,000",0.755040740280979,2
2021,"48","27000","income","$50,000 or More",0.808435390955829,2
2021,"48","27000","income","Less than $50,000",0.492753329352006,2
2021,"48","27684","income","$50,000 or More",0.90925359409785,2
2021,"48","27684","income","Less than $50,000",0.727362113582143,2
2021,"48","29000","income","$50,000 or More",0.808157308897257,3
2021,"48","29000","income","Less than $50,000",0.561041873052285,3
2021,"48","30464","income","$50,000 or More",0.775613516986094,2
2021,"48","30464","income","Less than $50,000",0.522525337199542,2
2021,"48","35000","income","$50,000 or More",0.79197289332452,2
2021,"48","35000","income","Less than $50,000",0.46960213428466,2
2021,"48","37000","income","$50,000 or More",0.746168750001099,3
2021,"48","37000","income","Less than $50,000",0.513118400347901,3
2021,"48","39148","income","$50,000 or More",0.809384793014877,1
2021,"48","39148","income","Less than $50,000",0.613858058219548,1
2021,"48","41464","income","$50,000 or More",0.723663029727405,1
2021,"48","41464","income","Less than $50,000",0.395946043349041,1
2021,"48","41980","income","$50,000 or More",0.850891229740338,2
2021,"48","41980","income","Less than $50,000",0.64111524660256,2
2021,"48","42508","income","$50,000 or More",0.855551273895924,1
2021,"48","42508","income","Less than $50,000",0.664753828039525,1
2021,"48","43888","income","$50,000 or More",0.742031357882116,2
2021,"48","43888","income","Less than $50,000",0.401708362017453,2
2021,"48","45000","income","$50,000 or More",0.76732880416632,3
2021,"48","45000","income","Less than $50,000",0.486393148670739,3
2021,"48","45384","income","$50,000 or More",0.770361468065011,1
2021,"48","45384","income","Less than $50,000",0.452665094815686,1
2021,"48","45744","income","$50,000 or More",0.877696105978972,1
2021,"48","45744","income","Less than $50,000",0.6624007225821,1
2021,"48","47892","income","$50,000 or More",0.761151908203479,2
2021,"48","47892","income","Less than $50,000",0.53219756579292,2
2021,"48","48072","income","$50,000 or More",0.709605146406389,1
2021,"48","48072","income","Less than $50,000",0.441549983718658,1
2021,"48","48768","income","$50,000 or More",0.725517204201184,2
2021,"48","48768","income","Less than $50,000",0.448552492551559,2
2021,"48","50820","income","$50,000 or More",0.855547635016642,2
2021,"48","50820","income","Less than $50,000",0.595720264019122,2
2021,"48","53388","income","$50,000 or More",0.698775653199323,2
2021,"48","53388","income","Less than $50,000",0.399702502022393,2
2021,"48","56000","income","$50,000 or More",0.740499283058805,3
2021,"48","56000","income","Less than $50,000",0.484797929852739,3
2021,"48","56348","income","$50,000 or More",0.901193063064106,2
2021,"48","56348","income","Less than $50,000",0.59844992959247,2
2021,"48","57200","income","$50,000 or More",0.591817672333271,2
2021,"48","57200","income","Less than $50,000",0.372456753607601,2
2021,"48","58016","income","$50,000 or More",0.902005579676959,1
2021,"48","58016","income","Less than $50,000",0.717391587909034,1
2021,"48","61796","income","$50,000 or More",0.85596588175069,2
2021,"48","61796","income","Less than $50,000",0.645727140435989,2
2021,"48","63500","income","$50,000 or More",0.90473908733168,2
2021,"48","63500","income","Less than $50,000",0.742151776572248,2
2021,"48","64472","income","$50,000 or More",0.746164410437512,1
2021,"48","64472","income","Less than $50,000",0.468880956076362,1
2021,"48","65000","income","$50,000 or More",0.793228306834312,2
2021,"48","65000","income","Less than $50,000",0.481439691528083,2
2021,"48","70808","income","$50,000 or More",0.873533028174459,2
2021,"48","70808","income","Less than $50,000",0.709861398157405,2
2021,"48","72176","income","$50,000 or More",0.755184033177812,2
2021,"48","72176","income","Less than $50,000",0.512103399174851,2
2021,"48","74144","income","$50,000 or More",0.556011786134408,1
2021,"48","74144","income","Less than $50,000",0.338225275210845,1
2021,"48","76000","income","$50,000 or More",0.699262479523102,1
2021,"48","76000","income","Less than $50,000",0.437379542404035,1
2021,"48","79000","income","$50,000 or More",0.751211171273867,3
2021,"48","79000","income","Less than $50,000",0.451630664972469,3
2021,"48","01000","all","All",0.652326231500837,3
2021,"48","01924","all","All",0.853896650647493,2
2021,"48","03000","all","All",0.626188051537878,3
2021,"48","04000","all","All",0.733513956285401,3
2021,"48","05000","all","All",0.784740094833227,2
2021,"48","06128","all","All",0.583374995262426,2
2021,"48","07000","all","All",0.554501129951379,3
2021,"48","10768","all","All",0.344473362890545,1
2021,"48","10912","all","All",0.664661708081219,2
2021,"48","13024","all","All",0.802885258897204,2
2021,"48","13552","all","All",0.847413951920561,3
2021,"48","15976","all","All",0.664661708081219,2
2021,"48","16432","all","All",0.668906126500775,3
2021,"48","17000","all","All",0.630354418053837,2
2021,"48","19000","all","All",0.645294025961459,2
2021,"48","19972","all","All",0.771614481451108,2
2021,"48","22660","all","All",0.570207519957811,2
2021,"48","24000","all","All",0.601105730292087,2
2021,"48","26232","all","All",0.907849255995945,2
2021,"48","27000","all","All",0.693390657153229,2
2021,"48","27684","all","All",0.881563171329948,2
2021,"48","29000","all","All",0.719336974924415,3
2021,"48","30464","all","All",0.677243491573219,2
2021,"48","35000","all","All",0.651841103657642,2
2021,"48","37000","all","All",0.667843010872686,3
2021,"48","39148","all","All",0.720214023908756,1
2021,"48","41464","all","All",0.566825530381785,1
2021,"48","41980","all","All",0.805103090280433,2
2021,"48","42508","all","All",0.795170985488915,1
2021,"48","43888","all","All",0.589338675108684,2
2021,"48","45000","all","All",0.636714919091882,3
2021,"48","45384","all","All",0.616639960015627,1
2021,"48","45744","all","All",0.825563959914202,1
2021,"48","47892","all","All",0.672846984552346,2
2021,"48","48072","all","All",0.631830063301105,1
2021,"48","48768","all","All",0.582267308234399,2
2021,"48","50820","all","All",0.781256453566753,2
2021,"48","53388","all","All",0.578770530684841,2
2021,"48","56000","all","All",0.630761489495176,3
2021,"48","56348","all","All",0.844735133842976,2
2021,"48","57200","all","All",0.464258723581685,2
2021,"48","58016","all","All",0.860293755847244,1
2021,"48","61796","all","All",0.789769746781314,2
2021,"48","63500","all","All",0.870624877833588,2
2021,"48","64472","all","All",0.626567590485116,1
2021,"48","65000","all","All",0.653791171931596,2
2021,"48","70808","all","All",0.835552415751069,2
2021,"48","72176","all","All",0.654261850263002,2
2021,"48","74144","all","All",0.459034836312874,1
2021,"48","76000","all","All",0.546015424786109,1
2021,"48","79000","all","All",0.604384198617483,3
2021,"49","43660","income","$50,000 or More",0.872844553465976,3
2021,"49","43660","income","Less than $50,000",0.601625465628175,3
2021,"49","44320","income","$50,000 or More",0.852151271597551,3
2021,"49","44320","income","Less than $50,000",0.650789653196335,3
2021,"49","55980","income","$50,000 or More",0.793850155711095,2
2021,"49","55980","income","Less than $50,000",0.582579676402493,2
2021,"49","57300","income","$50,000 or More",0.854845675758201,2
2021,"49","57300","income","Less than $50,000",0.689167379489016,2
2021,"49","62470","income","$50,000 or More",0.762456281176538,1
2021,"49","62470","income","Less than $50,000",0.589682334710744,1
2021,"49","65330","income","$50,000 or More",0.759703765954094,2
2021,"49","65330","income","Less than $50,000",0.561869608137688,2
2021,"49","67000","income","$50,000 or More",0.83667196373046,3
2021,"49","67000","income","Less than $50,000",0.569048400344742,3
2021,"49","67440","income","$50,000 or More",0.862271437666476,2
2021,"49","67440","income","Less than $50,000",0.612267074578963,2
2021,"49","70850","income","$50,000 or More",0.848531214833508,3
2021,"49","70850","income","Less than $50,000",0.598329114670724,3
2021,"49","82950","income","$50,000 or More",0.865201486335363,2
2021,"49","82950","income","Less than $50,000",0.635075473728639,2
2021,"49","83470","income","$50,000 or More",0.782731902031889,2
2021,"49","83470","income","Less than $50,000",0.508687662061962,2
2021,"49","43660","all","All",0.815472779369627,3
2021,"49","44320","all","All",0.8158238461725,3
2021,"49","55980","all","All",0.722208721131625,2
2021,"49","57300","all","All",0.804803413007677,2
2021,"49","62470","all","All",0.681192869507121,1
2021,"49","65330","all","All",0.684604982322368,2
2021,"49","67000","all","All",0.739470472500446,3
2021,"49","67440","all","All",0.80830557490717,2
2021,"49","70850","all","All",0.802366994993677,3
2021,"49","82950","all","All",0.824264331668125,2
2021,"49","83470","all","All",0.695839229468589,2
2021,"51","01000","income","$50,000 or More",0.863654177103035,3
2021,"51","01000","income","Less than $50,000",0.539555841647892,3
2021,"51","16000","income","$50,000 or More",0.829114991338474,3
2021,"51","16000","income","Less than $50,000",0.556386627546593,3
2021,"51","35000","income","$50,000 or More",0.848788508858805,3
2021,"51","35000","income","Less than $50,000",0.531771558078413,3
2021,"51","47672","income","$50,000 or More",0.690885454282825,2
2021,"51","47672","income","Less than $50,000",0.451525077636449,2
2021,"51","56000","income","$50,000 or More",0.749841263332509,2
2021,"51","56000","income","Less than $50,000",0.455825786308978,2
2021,"51","57000","income","$50,000 or More",0.772274086872471,2
2021,"51","57000","income","Less than $50,000",0.483672915880854,2
2021,"51","64000","income","$50,000 or More",0.708579140158088,3
2021,"51","64000","income","Less than $50,000",0.400247242297452,3
2021,"51","67000","income","$50,000 or More",0.793847717994961,3
2021,"51","67000","income","Less than $50,000",0.507100261483122,3
2021,"51","68000","income","$50,000 or More",0.755180009637227,3
2021,"51","68000","income","Less than $50,000",0.459296592527665,3
2021,"51","76432","income","$50,000 or More",0.706096315304317,2
2021,"51","76432","income","Less than $50,000",0.384861617255983,2
2021,"51","82000","income","$50,000 or More",0.867291087598004,2
2021,"51","82000","income","Less than $50,000",0.641201893393702,2
2021,"51","01000","all","All",0.795820758784221,3
2021,"51","16000","all","All",0.755317007715532,3
2021,"51","35000","all","All",0.71107848023593,3
2021,"51","47672","all","All",0.580987909920116,2
2021,"51","56000","all","All",0.619580316948566,2
2021,"51","57000","all","All",0.640772577640151,2
2021,"51","64000","all","All",0.570506951689484,3
2021,"51","67000","all","All",0.65794645771174,3
2021,"51","68000","all","All",0.61162399220342,3
2021,"51","76432","all","All",0.598180163785259,2
2021,"51","82000","all","All",0.805235300431003,2
2021,"53","03180","income","$50,000 or More",0.837662285709658,2
2021,"53","03180","income","Less than $50,000",0.580900248886556,2
2021,"53","05210","income","$50,000 or More",0.927876205588401,1
2021,"53","05210","income","Less than $50,000",0.703403340444639,1
2021,"53","05280","income","$50,000 or More",0.82026975220437,2
2021,"53","05280","income","Less than $50,000",0.623171895686444,2
2021,"53","22640","income","$50,000 or More",0.842675872752848,2
2021,"53","22640","income","Less than $50,000",0.584851758898835,2
2021,"53","23515","income","$50,000 or More",0.80964117481896,2
2021,"53","23515","income","Less than $50,000",0.613287489292242,2
2021,"53","35275","income","$50,000 or More",0.833861959594567,2
2021,"53","35275","income","Less than $50,000",0.563643441027637,2
2021,"53","35415","income","$50,000 or More",0.875480098268114,1
2021,"53","35415","income","Less than $50,000",0.563175856403184,1
2021,"53","35940","income","$50,000 or More",0.93362563752666,2
2021,"53","35940","income","Less than $50,000",0.708646470992668,2
2021,"53","53545","income","$50,000 or More",0.821501056330778,2
2021,"53","53545","income","Less than $50,000",0.529297356150376,2
2021,"53","57745","income","$50,000 or More",0.881941225686028,2
2021,"53","57745","income","Less than $50,000",0.579582822914529,2
2021,"53","63000","income","$50,000 or More",0.89998301401089,2
2021,"53","63000","income","Less than $50,000",0.617962469019896,2
2021,"53","67000","income","$50,000 or More",0.836435882042147,3
2021,"53","67000","income","Less than $50,000",0.595883043510955,3
2021,"53","67167","income","$50,000 or More",0.800647951093365,2
2021,"53","67167","income","Less than $50,000",0.59010220108148,2
2021,"53","70000","income","$50,000 or More",0.816996072430571,3
2021,"53","70000","income","Less than $50,000",0.556068293649643,3
2021,"53","74060","income","$50,000 or More",0.84749133503697,1
2021,"53","74060","income","Less than $50,000",0.640867651134944,1
2021,"53","80010","income","$50,000 or More",0.751801285643542,2
2021,"53","80010","income","Less than $50,000",0.491604004009989,2
2021,"53","03180","all","All",0.76540459942894,2
2021,"53","05210","all","All",0.890335890179191,1
