"year","state","county","subgroup_type","subgroup","share_digital_access","share_digital_access_quality"
2018,"20","043","all","All",0.56806210781844,3
2018,"20","045","all","All",0.738886248757938,1
2018,"20","047","all","All",0.569755500688269,3
2018,"20","049","all","All",0.489462326093944,3
2018,"20","051","all","All",0.630992412484911,3
2018,"20","053","all","All",0.556835943995477,3
2018,"20","055","all","All",0.521666164637033,3
2018,"20","057","all","All",0.521666164637033,3
2018,"20","059","all","All",0.468860907190432,3
2018,"20","061","all","All",0.714354027194478,3
2018,"20","063","all","All",0.630992412484911,3
2018,"20","065","all","All",0.630992412484911,3
2018,"20","067","all","All",0.521666164637033,3
2018,"20","069","all","All",0.521666164637033,3
2018,"20","071","all","All",0.630992412484911,3
2018,"20","073","all","All",0.489462326093944,3
2018,"20","075","all","All",0.521666164637033,3
2018,"20","077","all","All",0.569755500688269,3
2018,"20","079","all","All",0.715109496350122,3
2018,"20","081","all","All",0.521666164637033,3
2018,"20","083","all","All",0.521666164637033,3
2018,"20","085","all","All",0.592713919085275,3
2018,"20","087","all","All",0.56806210781844,3
2018,"20","089","all","All",0.556835943995477,3
2018,"20","091","all","All",0.816834111994625,1
2018,"20","093","all","All",0.521666164637033,3
2018,"20","095","all","All",0.569755500688269,3
2018,"20","097","all","All",0.569755500688269,3
2018,"20","099","all","All",0.54029996104402,3
2018,"20","101","all","All",0.630992412484911,3
2018,"20","103","all","All",0.56806210781844,2
2018,"20","105","all","All",0.556835943995477,3
2018,"20","107","all","All",0.468860907190432,3
2018,"20","109","all","All",0.630992412484911,3
2018,"20","111","all","All",0.489462326093944,3
2018,"20","113","all","All",0.586780870113799,3
2018,"20","115","all","All",0.489462326093944,3
2018,"20","117","all","All",0.556835943995477,3
2018,"20","119","all","All",0.521666164637033,3
2018,"20","121","all","All",0.468860907190432,3
2018,"20","123","all","All",0.556835943995477,3
2018,"20","125","all","All",0.54029996104402,3
2018,"20","127","all","All",0.489462326093944,3
2018,"20","129","all","All",0.521666164637033,3
2018,"20","131","all","All",0.556835943995477,3
2018,"20","133","all","All",0.54029996104402,3
2018,"20","135","all","All",0.630992412484911,3
2018,"20","137","all","All",0.630992412484911,3
2018,"20","139","all","All",0.592713919085275,3
2018,"20","141","all","All",0.630992412484911,3
2018,"20","143","all","All",0.556835943995477,3
2018,"20","145","all","All",0.569755500688269,3
2018,"20","147","all","All",0.630992412484911,3
2018,"20","149","all","All",0.714354027194478,3
2018,"20","151","all","All",0.569755500688269,3
2018,"20","153","all","All",0.630992412484911,3
2018,"20","155","all","All",0.586780870113799,2
2018,"20","157","all","All",0.556835943995477,3
2018,"20","159","all","All",0.586780870113799,3
2018,"20","161","all","All",0.714354027194478,2
2018,"20","163","all","All",0.630992412484911,3
2018,"20","165","all","All",0.569755500688269,3
2018,"20","167","all","All",0.630992412484911,3
2018,"20","169","all","All",0.556835943995477,2
2018,"20","171","all","All",0.630992412484911,3
2018,"20","173","all","All",0.633155909337994,1
2018,"20","175","all","All",0.521666164637033,3
2018,"20","177","all","All",0.566372348159233,1
2018,"20","179","all","All",0.630992412484911,3
2018,"20","181","all","All",0.630992412484911,3
2018,"20","183","all","All",0.630992412484911,3
2018,"20","185","all","All",0.569755500688269,3
2018,"20","187","all","All",0.521666164637033,3
2018,"20","189","all","All",0.521666164637033,3
2018,"20","191","all","All",0.569755500688269,3
2018,"20","193","all","All",0.630992412484911,3
2018,"20","195","all","All",0.630992412484911,3
2018,"20","197","all","All",0.592713919085276,3
2018,"20","199","all","All",0.630992412484911,3
2018,"20","201","all","All",0.556835943995477,3
2018,"20","203","all","All",0.630992412484911,3
2018,"20","205","all","All",0.489462326093944,3
2018,"20","207","all","All",0.489462326093944,3
2018,"20","209","all","All",0.573779237450611,1
2018,"21","001","race_ethnicity","Black, Non-Hispanic",0.46422893481717,3
2018,"21","001","race_ethnicity","Hispanic",NA,NA
2018,"21","001","race_ethnicity","Other Races and Ethnicities",NA,NA
2018,"21","001","race_ethnicity","White, Non-Hispanic",0.512658227848101,3
2018,"21","003","race_ethnicity","Black, Non-Hispanic",0.419031719532554,3
2018,"21","003","race_ethnicity","Hispanic",0.386015325670498,3
2018,"21","003","race_ethnicity","Other Races and Ethnicities",0.398293029871977,3
2018,"21","003","race_ethnicity","White, Non-Hispanic",0.526355051186414,3
2018,"21","005","race_ethnicity","Black, Non-Hispanic",0.405909797822706,3
2018,"21","005","race_ethnicity","Hispanic",0.365714285714286,3
2018,"21","005","race_ethnicity","Other Races and Ethnicities",0.566589684372594,3
2018,"21","005","race_ethnicity","White, Non-Hispanic",0.562822918838766,3
2018,"21","007","race_ethnicity","Black, Non-Hispanic",0.336807566106929,3
2018,"21","007","race_ethnicity","Hispanic",0.457070707070707,3
2018,"21","007","race_ethnicity","Other Races and Ethnicities",0.523879500367377,3
2018,"21","007","race_ethnicity","White, Non-Hispanic",0.56909678403528,3
2018,"21","009","race_ethnicity","Black, Non-Hispanic",0.419031719532554,3
2018,"21","009","race_ethnicity","Hispanic",0.386015325670498,3
2018,"21","009","race_ethnicity","Other Races and Ethnicities",0.398293029871977,3
2018,"21","009","race_ethnicity","White, Non-Hispanic",0.526355051186414,3
2018,"21","011","race_ethnicity","Black, Non-Hispanic",0.432098765432099,3
2018,"21","011","race_ethnicity","Hispanic",NA,NA
2018,"21","011","race_ethnicity","Other Races and Ethnicities",0.538356164383562,3
2018,"21","011","race_ethnicity","White, Non-Hispanic",0.513188745603751,3
2018,"21","013","race_ethnicity","Black, Non-Hispanic",0.264248704663212,3
2018,"21","013","race_ethnicity","Hispanic",NA,NA
2018,"21","013","race_ethnicity","Other Races and Ethnicities",NA,NA
2018,"21","013","race_ethnicity","White, Non-Hispanic",0.467444676868876,3
2018,"21","015","race_ethnicity","Black, Non-Hispanic",NA,NA
2018,"21","015","race_ethnicity","Hispanic",0.676537585421412,1
2018,"21","015","race_ethnicity","Other Races and Ethnicities",0.657439446366782,1
2018,"21","015","race_ethnicity","White, Non-Hispanic",0.789817108020575,1
2018,"21","017","race_ethnicity","Black, Non-Hispanic",0.457676348547718,3
2018,"21","017","race_ethnicity","Hispanic",0.362657091561939,3
2018,"21","017","race_ethnicity","Other Races and Ethnicities",0.47752808988764,3
2018,"21","017","race_ethnicity","White, Non-Hispanic",0.517721679028995,3
2018,"21","019","race_ethnicity","Black, Non-Hispanic",NA,NA
2018,"21","019","race_ethnicity","Hispanic",NA,NA
2018,"21","019","race_ethnicity","Other Races and Ethnicities",0.48854041013269,2
2018,"21","019","race_ethnicity","White, Non-Hispanic",0.56545645669928,2
2018,"21","021","race_ethnicity","Black, Non-Hispanic",0.55531686358754,3
2018,"21","021","race_ethnicity","Hispanic",NA,NA
2018,"21","021","race_ethnicity","Other Races and Ethnicities",0.433574879227053,3
2018,"21","021","race_ethnicity","White, Non-Hispanic",0.598800718635526,3
2018,"21","023","race_ethnicity","Black, Non-Hispanic",0.432098765432099,3
2018,"21","023","race_ethnicity","Hispanic",NA,NA
2018,"21","023","race_ethnicity","Other Races and Ethnicities",0.538356164383562,3
2018,"21","023","race_ethnicity","White, Non-Hispanic",0.513188745603751,3
2018,"21","025","race_ethnicity","Black, Non-Hispanic",NA,NA
2018,"21","025","race_ethnicity","Hispanic",NA,NA
2018,"21","025","race_ethnicity","Other Races and Ethnicities",NA,NA
2018,"21","025","race_ethnicity","White, Non-Hispanic",0.504032906680148,3
2018,"21","027","race_ethnicity","Black, Non-Hispanic",0.610680137109868,3
2018,"21","027","race_ethnicity","Hispanic",0.629697525206233,3
2018,"21","027","race_ethnicity","Other Races and Ethnicities",0.625106746370623,3
2018,"21","027","race_ethnicity","White, Non-Hispanic",0.600294280636716,3
2018,"21","029","race_ethnicity","Black, Non-Hispanic",NA,NA
2018,"21","029","race_ethnicity","Hispanic",NA,NA
2018,"21","029","race_ethnicity","Other Races and Ethnicities",0.489795918367347,2
2018,"21","029","race_ethnicity","White, Non-Hispanic",0.675810973167801,2
2018,"21","031","race_ethnicity","Black, Non-Hispanic",0.419031719532554,3
2018,"21","031","race_ethnicity","Hispanic",0.386015325670498,3
2018,"21","031","race_ethnicity","Other Races and Ethnicities",0.398293029871977,3
2018,"21","031","race_ethnicity","White, Non-Hispanic",0.526355051186414,3
2018,"21","033","race_ethnicity","Black, Non-Hispanic",0.433047210300429,3
2018,"21","033","race_ethnicity","Hispanic",NA,NA
2018,"21","033","race_ethnicity","Other Races and Ethnicities",NA,NA
2018,"21","033","race_ethnicity","White, Non-Hispanic",0.474719029860213,3
2018,"21","035","race_ethnicity","Black, Non-Hispanic",0.336807566106929,3
2018,"21","035","race_ethnicity","Hispanic",0.457070707070707,3
2018,"21","035","race_ethnicity","Other Races and Ethnicities",0.523879500367377,3
2018,"21","035","race_ethnicity","White, Non-Hispanic",0.56909678403528,3
2018,"21","037","race_ethnicity","Black, Non-Hispanic",0.393120393120393,2
2018,"21","037","race_ethnicity","Hispanic",0.309726156751652,2
2018,"21","037","race_ethnicity","Other Races and Ethnicities",0.664596273291925,2
2018,"21","037","race_ethnicity","White, Non-Hispanic",0.54509338561552,2
2018,"21","039","race_ethnicity","Black, Non-Hispanic",0.336807566106929,3
2018,"21","039","race_ethnicity","Hispanic",0.457070707070707,3
2018,"21","039","race_ethnicity","Other Races and Ethnicities",0.523879500367377,3
2018,"21","039","race_ethnicity","White, Non-Hispanic",0.56909678403528,3
2018,"21","041","race_ethnicity","Black, Non-Hispanic",0.393120393120393,3
2018,"21","041","race_ethnicity","Hispanic",0.309726156751652,3
2018,"21","041","race_ethnicity","Other Races and Ethnicities",0.664596273291925,3
2018,"21","041","race_ethnicity","White, Non-Hispanic",0.54509338561552,3
2018,"21","043","race_ethnicity","Black, Non-Hispanic",NA,NA
2018,"21","043","race_ethnicity","Hispanic",NA,NA
2018,"21","043","race_ethnicity","Other Races and Ethnicities",0.48854041013269,3
2018,"21","043","race_ethnicity","White, Non-Hispanic",0.56545645669928,3
2018,"21","045","race_ethnicity","Black, Non-Hispanic",0.46422893481717,3
2018,"21","045","race_ethnicity","Hispanic",NA,NA
2018,"21","045","race_ethnicity","Other Races and Ethnicities",NA,NA
2018,"21","045","race_ethnicity","White, Non-Hispanic",0.512658227848101,3
2018,"21","047","race_ethnicity","Black, Non-Hispanic",0.384316874080021,2
2018,"21","047","race_ethnicity","Hispanic",0.6158357771261,2
2018,"21","047","race_ethnicity","Other Races and Ethnicities",0.436768149882904,2
2018,"21","047","race_ethnicity","White, Non-Hispanic",0.461241622097353,2
2018,"21","049","race_ethnicity","Black, Non-Hispanic",0.457676348547718,3
2018,"21","049","race_ethnicity","Hispanic",0.362657091561939,3
2018,"21","049","race_ethnicity","Other Races and Ethnicities",0.477528089887641,3
2018,"21","049","race_ethnicity","White, Non-Hispanic",0.517721679028995,3
2018,"21","051","race_ethnicity","Black, Non-Hispanic",NA,NA
2018,"21","051","race_ethnicity","Hispanic",NA,NA
2018,"21","051","race_ethnicity","Other Races and Ethnicities",NA,NA
2018,"21","051","race_ethnicity","White, Non-Hispanic",0.54232875045626,3
2018,"21","053","race_ethnicity","Black, Non-Hispanic",0.46422893481717,3
2018,"21","053","race_ethnicity","Hispanic",NA,NA
2018,"21","053","race_ethnicity","Other Races and Ethnicities",NA,NA
2018,"21","053","race_ethnicity","White, Non-Hispanic",0.512658227848101,3
2018,"21","055","race_ethnicity","Black, Non-Hispanic",0.433047210300429,3
2018,"21","055","race_ethnicity","Hispanic",NA,NA
2018,"21","055","race_ethnicity","Other Races and Ethnicities",NA,NA
2018,"21","055","race_ethnicity","White, Non-Hispanic",0.474719029860213,3
2018,"21","057","race_ethnicity","Black, Non-Hispanic",0.46422893481717,3
2018,"21","057","race_ethnicity","Hispanic",NA,NA
2018,"21","057","race_ethnicity","Other Races and Ethnicities",NA,NA
2018,"21","057","race_ethnicity","White, Non-Hispanic",0.512658227848101,3
2018,"21","059","race_ethnicity","Black, Non-Hispanic",0.473401075911536,1
2018,"21","059","race_ethnicity","Hispanic",NA,NA
2018,"21","059","race_ethnicity","Other Races and Ethnicities",0.645776566757493,1
2018,"21","059","race_ethnicity","White, Non-Hispanic",0.599817291344177,1
2018,"21","061","race_ethnicity","Black, Non-Hispanic",0.419031719532554,3
2018,"21","061","race_ethnicity","Hispanic",0.386015325670498,3
2018,"21","061","race_ethnicity","Other Races and Ethnicities",0.398293029871977,3
2018,"21","061","race_ethnicity","White, Non-Hispanic",0.526355051186414,3
2018,"21","063","race_ethnicity","Black, Non-Hispanic",NA,NA
2018,"21","063","race_ethnicity","Hispanic",NA,NA
2018,"21","063","race_ethnicity","Other Races and Ethnicities",0.48854041013269,3
2018,"21","063","race_ethnicity","White, Non-Hispanic",0.56545645669928,3
2018,"21","065","race_ethnicity","Black, Non-Hispanic",0.599531615925059,3
2018,"21","065","race_ethnicity","Hispanic",0.554744525547445,3
2018,"21","065","race_ethnicity","Other Races and Ethnicities",0.506454062262718,3
2018,"21","065","race_ethnicity","White, Non-Hispanic",0.58291956305859,3
2018,"21","067","race_ethnicity","Black, Non-Hispanic",0.495337931034483,1
2018,"21","067","race_ethnicity","Hispanic",0.523839009287926,1
2018,"21","067","race_ethnicity","Other Races and Ethnicities",0.761938103907016,1
2018,"21","067","race_ethnicity","White, Non-Hispanic",0.770719597865722,1
2018,"21","069","race_ethnicity","Black, Non-Hispanic",0.432098765432099,3
2018,"21","069","race_ethnicity","Hispanic",NA,NA
2018,"21","069","race_ethnicity","Other Races and Ethnicities",0.538356164383562,3
2018,"21","069","race_ethnicity","White, Non-Hispanic",0.513188745603751,3
2018,"21","071","race_ethnicity","Black, Non-Hispanic",NA,NA
2018,"21","071","race_ethnicity","Hispanic",NA,NA
2018,"21","071","race_ethnicity","Other Races and Ethnicities",NA,NA
2018,"21","071","race_ethnicity","White, Non-Hispanic",0.606800815959617,3
2018,"21","073","race_ethnicity","Black, Non-Hispanic",0.405909797822706,2
2018,"21","073","race_ethnicity","Hispanic",0.365714285714286,2
2018,"21","073","race_ethnicity","Other Races and Ethnicities",0.566589684372594,2
2018,"21","073","race_ethnicity","White, Non-Hispanic",0.562822918838767,2
2018,"21","075","race_ethnicity","Black, Non-Hispanic",0.336807566106929,3
2018,"21","075","race_ethnicity","Hispanic",0.457070707070707,3
2018,"21","075","race_ethnicity","Other Races and Ethnicities",0.523879500367377,3
2018,"21","075","race_ethnicity","White, Non-Hispanic",0.56909678403528,3
2018,"21","077","race_ethnicity","Black, Non-Hispanic",0.393120393120393,3
2018,"21","077","race_ethnicity","Hispanic",0.309726156751652,3
2018,"21","077","race_ethnicity","Other Races and Ethnicities",0.664596273291925,3
2018,"21","077","race_ethnicity","White, Non-Hispanic",0.54509338561552,3
2018,"21","079","race_ethnicity","Black, Non-Hispanic",0.55531686358754,3
2018,"21","079","race_ethnicity","Hispanic",NA,NA
2018,"21","079","race_ethnicity","Other Races and Ethnicities",0.433574879227053,3
2018,"21","079","race_ethnicity","White, Non-Hispanic",0.598800718635526,3
2018,"21","081","race_ethnicity","Black, Non-Hispanic",0.393120393120393,3
2018,"21","081","race_ethnicity","Hispanic",0.309726156751652,3
2018,"21","081","race_ethnicity","Other Races and Ethnicities",0.664596273291925,3
2018,"21","081","race_ethnicity","White, Non-Hispanic",0.545093385615519,3
2018,"21","083","race_ethnicity","Black, Non-Hispanic",0.336807566106929,3
2018,"21","083","race_ethnicity","Hispanic",0.457070707070707,3
2018,"21","083","race_ethnicity","Other Races and Ethnicities",0.523879500367377,3
2018,"21","083","race_ethnicity","White, Non-Hispanic",0.56909678403528,3
2018,"21","085","race_ethnicity","Black, Non-Hispanic",0.610680137109868,3
2018,"21","085","race_ethnicity","Hispanic",0.629697525206233,3
2018,"21","085","race_ethnicity","Other Races and Ethnicities",0.625106746370623,3
2018,"21","085","race_ethnicity","White, Non-Hispanic",0.600294280636716,3
2018,"21","087","race_ethnicity","Black, Non-Hispanic",0.46422893481717,3
2018,"21","087","race_ethnicity","Hispanic",NA,NA
2018,"21","087","race_ethnicity","Other Races and Ethnicities",NA,NA
2018,"21","087","race_ethnicity","White, Non-Hispanic",0.512658227848101,3
2018,"21","089","race_ethnicity","Black, Non-Hispanic",NA,NA
2018,"21","089","race_ethnicity","Hispanic",NA,NA
2018,"21","089","race_ethnicity","Other Races and Ethnicities",0.48854041013269,3
2018,"21","089","race_ethnicity","White, Non-Hispanic",0.56545645669928,3
2018,"21","091","race_ethnicity","Black, Non-Hispanic",0.473401075911536,3
2018,"21","091","race_ethnicity","Hispanic",NA,NA
2018,"21","091","race_ethnicity","Other Races and Ethnicities",0.645776566757493,3
2018,"21","091","race_ethnicity","White, Non-Hispanic",0.599817291344177,3
2018,"21","093","race_ethnicity","Black, Non-Hispanic",0.599763136863943,2
2018,"21","093","race_ethnicity","Hispanic",0.61909765433733,2
2018,"21","093","race_ethnicity","Other Races and Ethnicities",0.629821603452367,2
2018,"21","093","race_ethnicity","White, Non-Hispanic",0.590774581532832,2
2018,"21","095","race_ethnicity","Black, Non-Hispanic",0.264248704663212,3
2018,"21","095","race_ethnicity","Hispanic",NA,NA
2018,"21","095","race_ethnicity","Other Races and Ethnicities",NA,NA
2018,"21","095","race_ethnicity","White, Non-Hispanic",0.467444676868876,3
2018,"21","097","race_ethnicity","Black, Non-Hispanic",0.457676348547718,3
2018,"21","097","race_ethnicity","Hispanic",0.362657091561939,3
2018,"21","097","race_ethnicity","Other Races and Ethnicities",0.47752808988764,3
2018,"21","097","race_ethnicity","White, Non-Hispanic",0.517721679028995,3
2018,"21","099","race_ethnicity","Black, Non-Hispanic",0.419031719532554,3
2018,"21","099","race_ethnicity","Hispanic",0.386015325670498,3
2018,"21","099","race_ethnicity","Other Races and Ethnicities",0.398293029871977,3
2018,"21","099","race_ethnicity","White, Non-Hispanic",0.526355051186414,3
2018,"21","101","race_ethnicity","Black, Non-Hispanic",0.375955819881053,2
2018,"21","101","race_ethnicity","Hispanic",NA,NA
2018,"21","101","race_ethnicity","Other Races and Ethnicities",0.645098039215686,2
2018,"21","101","race_ethnicity","White, Non-Hispanic",0.471022459557091,2
2018,"21","103","race_ethnicity","Black, Non-Hispanic",0.38136511375948,3
2018,"21","103","race_ethnicity","Hispanic",0.525062656641604,3
2018,"21","103","race_ethnicity","Other Races and Ethnicities",0.696030977734753,3
2018,"21","103","race_ethnicity","White, Non-Hispanic",0.646433742180457,3
2018,"21","105","race_ethnicity","Black, Non-Hispanic",0.336807566106929,3
2018,"21","105","race_ethnicity","Hispanic",0.457070707070707,3
2018,"21","105","race_ethnicity","Other Races and Ethnicities",0.523879500367377,3
2018,"21","105","race_ethnicity","White, Non-Hispanic",0.56909678403528,3
2018,"21","107","race_ethnicity","Black, Non-Hispanic",0.433047210300429,2
2018,"21","107","race_ethnicity","Hispanic",NA,NA
2018,"21","107","race_ethnicity","Other Races and Ethnicities",NA,NA
2018,"21","107","race_ethnicity","White, Non-Hispanic",0.474719029860213,2
2018,"21","109","race_ethnicity","Black, Non-Hispanic",NA,NA
2018,"21","109","race_ethnicity","Hispanic",NA,NA
2018,"21","109","race_ethnicity","Other Races and Ethnicities",NA,NA
2018,"21","109","race_ethnicity","White, Non-Hispanic",0.54232875045626,3
2018,"21","111","race_ethnicity","Black, Non-Hispanic",0.492805309185635,1
2018,"21","111","race_ethnicity","Hispanic",0.563271604938272,1
2018,"21","111","race_ethnicity","Other Races and Ethnicities",0.738836265223275,1
2018,"21","111","race_ethnicity","White, Non-Hispanic",0.724578125211445,1
2018,"21","113","race_ethnicity","Black, Non-Hispanic",0.55531686358754,2
2018,"21","113","race_ethnicity","Hispanic",NA,NA
2018,"21","113","race_ethnicity","Other Races and Ethnicities",0.433574879227053,2
2018,"21","113","race_ethnicity","White, Non-Hispanic",0.598800718635526,2
2018,"21","115","race_ethnicity","Black, Non-Hispanic",NA,NA
2018,"21","115","race_ethnicity","Hispanic",NA,NA
2018,"21","115","race_ethnicity","Other Races and Ethnicities",NA,NA
2018,"21","115","race_ethnicity","White, Non-Hispanic",0.606800815959617,3
2018,"21","117","race_ethnicity","Black, Non-Hispanic",0.491981845688351,1
2018,"21","117","race_ethnicity","Hispanic",0.391902834008097,1
2018,"21","117","race_ethnicity","Other Races and Ethnicities",0.715076923076923,1
2018,"21","117","race_ethnicity","White, Non-Hispanic",0.733504175165176,1
2018,"21","119","race_ethnicity","Black, Non-Hispanic",NA,NA
2018,"21","119","race_ethnicity","Hispanic",NA,NA
2018,"21","119","race_ethnicity","Other Races and Ethnicities",NA,NA
2018,"21","119","race_ethnicity","White, Non-Hispanic",0.504032906680148,3
2018,"21","121","race_ethnicity","Black, Non-Hispanic",0.264248704663212,3
2018,"21","121","race_ethnicity","Hispanic",NA,NA
2018,"21","121","race_ethnicity","Other Races and Ethnicities",NA,NA
2018,"21","121","race_ethnicity","White, Non-Hispanic",0.467444676868876,3
2018,"21","123","race_ethnicity","Black, Non-Hispanic",0.50173869846001,3
2018,"21","123","race_ethnicity","Hispanic",NA,NA
2018,"21","123","race_ethnicity","Other Races and Ethnicities",0.696132596685083,3
2018,"21","123","race_ethnicity","White, Non-Hispanic",0.548834327317791,3
2018,"21","125","race_ethnicity","Black, Non-Hispanic",NA,NA
2018,"21","125","race_ethnicity","Hispanic",NA,NA
2018,"21","125","race_ethnicity","Other Races and Ethnicities",NA,NA
2018,"21","125","race_ethnicity","White, Non-Hispanic",0.54232875045626,2
2018,"21","127","race_ethnicity","Black, Non-Hispanic",NA,NA
2018,"21","127","race_ethnicity","Hispanic",NA,NA
2018,"21","127","race_ethnicity","Other Races and Ethnicities",0.48854041013269,3
2018,"21","127","race_ethnicity","White, Non-Hispanic",0.56545645669928,3
2018,"21","129","race_ethnicity","Black, Non-Hispanic",NA,NA
2018,"21","129","race_ethnicity","Hispanic",NA,NA
2018,"21","129","race_ethnicity","Other Races and Ethnicities",NA,NA
2018,"21","129","race_ethnicity","White, Non-Hispanic",0.504032906680148,3
2018,"21","131","race_ethnicity","Black, Non-Hispanic",NA,NA
2018,"21","131","race_ethnicity","Hispanic",NA,NA
2018,"21","131","race_ethnicity","Other Races and Ethnicities",NA,NA
2018,"21","131","race_ethnicity","White, Non-Hispanic",0.504032906680148,3
2018,"21","133","race_ethnicity","Black, Non-Hispanic",NA,NA
2018,"21","133","race_ethnicity","Hispanic",NA,NA
2018,"21","133","race_ethnicity","Other Races and Ethnicities",NA,NA
2018,"21","133","race_ethnicity","White, Non-Hispanic",0.504032906680148,3
2018,"21","135","race_ethnicity","Black, Non-Hispanic",0.432098765432099,3
2018,"21","135","race_ethnicity","Hispanic",NA,NA
2018,"21","135","race_ethnicity","Other Races and Ethnicities",0.538356164383562,3
2018,"21","135","race_ethnicity","White, Non-Hispanic",0.513188745603751,3
2018,"21","137","race_ethnicity","Black, Non-Hispanic",0.55531686358754,3
2018,"21","137","race_ethnicity","Hispanic",NA,NA
2018,"21","137","race_ethnicity","Other Races and Ethnicities",0.433574879227053,3
2018,"21","137","race_ethnicity","White, Non-Hispanic",0.598800718635526,3
2018,"21","139","race_ethnicity","Black, Non-Hispanic",0.433047210300429,3
2018,"21","139","race_ethnicity","Hispanic",NA,NA
2018,"21","139","race_ethnicity","Other Races and Ethnicities",NA,NA
2018,"21","139","race_ethnicity","White, Non-Hispanic",0.474719029860213,3
2018,"21","141","race_ethnicity","Black, Non-Hispanic",0.419031719532554,3
2018,"21","141","race_ethnicity","Hispanic",0.386015325670498,3
2018,"21","141","race_ethnicity","Other Races and Ethnicities",0.398293029871977,3
2018,"21","141","race_ethnicity","White, Non-Hispanic",0.526355051186414,3
2018,"21","143","race_ethnicity","Black, Non-Hispanic",0.384316874080021,3
2018,"21","143","race_ethnicity","Hispanic",0.6158357771261,3
2018,"21","143","race_ethnicity","Other Races and Ethnicities",0.436768149882904,3
2018,"21","143","race_ethnicity","White, Non-Hispanic",0.461241622097353,3
2018,"21","145","race_ethnicity","Black, Non-Hispanic",0.336807566106929,3
2018,"21","145","race_ethnicity","Hispanic",0.457070707070707,3
2018,"21","145","race_ethnicity","Other Races and Ethnicities",0.523879500367377,3
2018,"21","145","race_ethnicity","White, Non-Hispanic",0.56909678403528,3
2018,"21","147","race_ethnicity","Black, Non-Hispanic",NA,NA
2018,"21","147","race_ethnicity","Hispanic",NA,NA
2018,"21","147","race_ethnicity","Other Races and Ethnicities",NA,NA
2018,"21","147","race_ethnicity","White, Non-Hispanic",0.477187107576392,3
2018,"21","149","race_ethnicity","Black, Non-Hispanic",0.375955819881054,3
2018,"21","149","race_ethnicity","Hispanic",NA,NA
2018,"21","149","race_ethnicity","Other Races and Ethnicities",0.645098039215686,3
2018,"21","149","race_ethnicity","White, Non-Hispanic",0.471022459557091,3
2018,"21","151","race_ethnicity","Black, Non-Hispanic",0.599531615925058,1
2018,"21","151","race_ethnicity","Hispanic",0.554744525547445,1
2018,"21","151","race_ethnicity","Other Races and Ethnicities",0.506454062262718,1
2018,"21","151","race_ethnicity","White, Non-Hispanic",0.58291956305859,1
2018,"21","153","race_ethnicity","Black, Non-Hispanic",NA,NA
2018,"21","153","race_ethnicity","Hispanic",NA,NA
2018,"21","153","race_ethnicity","Other Races and Ethnicities",NA,NA
2018,"21","153","race_ethnicity","White, Non-Hispanic",0.606800815959617,3
2018,"21","155","race_ethnicity","Black, Non-Hispanic",0.50173869846001,3
2018,"21","155","race_ethnicity","Hispanic",NA,NA
2018,"21","155","race_ethnicity","Other Races and Ethnicities",0.696132596685083,3
2018,"21","155","race_ethnicity","White, Non-Hispanic",0.548834327317791,3
2018,"21","157","race_ethnicity","Black, Non-Hispanic",0.336807566106929,3
2018,"21","157","race_ethnicity","Hispanic",0.457070707070707,3
2018,"21","157","race_ethnicity","Other Races and Ethnicities",0.523879500367377,3
2018,"21","157","race_ethnicity","White, Non-Hispanic",0.56909678403528,3
2018,"21","159","race_ethnicity","Black, Non-Hispanic",NA,NA
2018,"21","159","race_ethnicity","Hispanic",NA,NA
2018,"21","159","race_ethnicity","Other Races and Ethnicities",NA,NA
2018,"21","159","race_ethnicity","White, Non-Hispanic",0.606800815959617,3
2018,"21","161","race_ethnicity","Black, Non-Hispanic",0.432098765432099,3
2018,"21","161","race_ethnicity","Hispanic",NA,NA
2018,"21","161","race_ethnicity","Other Races and Ethnicities",0.538356164383562,3
2018,"21","161","race_ethnicity","White, Non-Hispanic",0.513188745603751,3
2018,"21","163","race_ethnicity","Black, Non-Hispanic",0.610680137109868,3
2018,"21","163","race_ethnicity","Hispanic",0.629697525206233,3
2018,"21","163","race_ethnicity","Other Races and Ethnicities",0.625106746370623,3
2018,"21","163","race_ethnicity","White, Non-Hispanic",0.600294280636716,3
2018,"21","165","race_ethnicity","Black, Non-Hispanic",0.432098765432099,3
2018,"21","165","race_ethnicity","Hispanic",NA,NA
2018,"21","165","race_ethnicity","Other Races and Ethnicities",0.538356164383562,3
2018,"21","165","race_ethnicity","White, Non-Hispanic",0.513188745603751,3
2018,"21","167","race_ethnicity","Black, Non-Hispanic",0.405909797822706,3
2018,"21","167","race_ethnicity","Hispanic",0.365714285714286,3
2018,"21","167","race_ethnicity","Other Races and Ethnicities",0.566589684372594,3
2018,"21","167","race_ethnicity","White, Non-Hispanic",0.562822918838766,3
2018,"21","169","race_ethnicity","Black, Non-Hispanic",0.419031719532554,3
2018,"21","169","race_ethnicity","Hispanic",0.386015325670498,3
2018,"21","169","race_ethnicity","Other Races and Ethnicities",0.398293029871977,3
2018,"21","169","race_ethnicity","White, Non-Hispanic",0.526355051186414,3
2018,"21","171","race_ethnicity","Black, Non-Hispanic",0.419031719532554,3
2018,"21","171","race_ethnicity","Hispanic",0.386015325670498,3
2018,"21","171","race_ethnicity","Other Races and Ethnicities",0.398293029871977,3
2018,"21","171","race_ethnicity","White, Non-Hispanic",0.526355051186414,3
