year,state,county,share_meps20_black,share_meps20_black_quality,share_meps20_hispanic,share_meps20_hispanic_quality,share_meps20_white,share_meps20_white_quality
2017,29,219,.34554973,1,.31388888,1,.32202184,1
2017,29,221,.31034482,2,.25,2,.4070513,1
2017,29,223,1,2,1,1,1,1
2017,29,225,.40000001,1,.33846155,1,.31298348,1
2017,29,227,1,3,1,3,1,1
2017,29,229,.7368421,2,.875,1,.88131797,1
2017,29,510,.94924748,1,.80210644,1,.6281445,1
2017,30,001,0,3,0,1,.0029732408,1
2017,30,003,1,3,1,1,1,1
2017,30,005,0,3,.89999998,2,.098214284,1
2017,30,007,0,3,0,2,0,1
2017,30,009,0,3,.03846154,1,.12128326,1
2017,30,011,,,,,0,1
2017,30,013,.16740088,1,.24166666,1,.19402647,1
2017,30,015,0,3,.125,2,.083472453,1
2017,30,017,.39130434,2,.27450982,1,.15323646,1
2017,30,019,0,3,0,3,0,1
2017,30,021,0,2,0,1,0,1
2017,30,023,0,3,.56,2,.55229717,1
2017,30,025,0,3,0,3,0,1
2017,30,027,0,3,0,1,.031550068,1
2017,30,029,.092783503,1,.13380282,1,.10055738,1
2017,30,031,0,1,0,1,0,1
2017,30,033,,,,,0,1
2017,30,035,.75,3,.625,2,.49760765,1
2017,30,037,,,.2857143,3,.30909091,1
2017,30,039,0,3,.36363637,3,.18481848,1
2017,30,041,.33333334,3,.42222223,1,.30146083,1
2017,30,043,.2,3,.4509804,1,.19621451,1
2017,30,045,0,3,0,3,.027559055,1
2017,30,047,.5,1,.71917808,1,.57632244,1
2017,30,049,.061538462,1,.06666667,1,.02997472,1
2017,30,051,0,3,0,3,0,1
2017,30,053,.5714286,3,.50458717,1,.55721623,1
2017,30,055,0,3,0,3,0,1
2017,30,057,0,3,0,2,0,1
2017,30,059,,,.5,3,.53645831,1
2017,30,061,1,3,.74358976,1,.8069815,1
2017,30,063,.21028037,1,.14859438,1,.093277313,1
2017,30,065,.625,3,.65384614,2,.66726297,1
2017,30,067,0,3,0,1,.0034782609,1
2017,30,069,1,3,,,1,1
2017,30,071,,,.11111111,2,.038216561,1
2017,30,073,0,3,.125,2,.057599999,1
2017,30,075,0,3,0,3,0,1
2017,30,077,0,3,0,2,0,1
2017,30,079,0,3,0,3,0,1
2017,30,081,.052631579,2,.10476191,1,.077264473,1
2017,30,083,0,2,0,1,0,1
2017,30,085,,,.64999998,1,.23908919,1
2017,30,087,,,.3114754,1,.021840874,1
2017,30,089,.60000002,3,.66666669,1,.71315092,1
2017,30,091,0,3,0,2,0,1
2017,30,093,.30769232,2,.37593985,1,.25628272,1
2017,30,095,0,3,0,1,0,1
2017,30,097,0,3,0,2,0,1
2017,30,099,.125,3,.034482758,2,.072120562,1
2017,30,101,1,3,.57692307,2,.3351852,1
2017,30,103,,,1,3,.67441863,1
2017,30,105,0,3,.068965517,2,.0010706638,1
2017,30,107,.25,3,.8125,2,.66666669,1
2017,30,109,0,3,0,3,0,1
2017,30,111,.13978495,1,.1881081,1,.05773697,1
2017,31,001,.17857143,1,.23255815,1,.10162497,1
2017,31,003,0,3,0,1,0,1
2017,31,005,,,,,0,1
2017,31,007,0,3,0,2,0,1
2017,31,009,,,,,0,1
2017,31,011,0,3,0,1,0,1
2017,31,013,0,3,0,1,0,1
2017,31,015,,,0,2,0,1
2017,31,017,0,3,0,2,0,1
2017,31,019,.26737967,1,.10083333,1,.054373875,1
2017,31,021,0,3,0,1,0,1
2017,31,023,0,3,0,1,0,1
2017,31,025,0,1,0,1,0,1
2017,31,027,0,3,0,1,0,1
2017,31,029,0,3,0,1,0,1
2017,31,031,0,3,.051282052,1,.0083472459,1
2017,31,033,0,3,0,1,0,1
2017,31,035,.14285715,3,.21978022,1,.095548317,1
2017,31,037,.51785713,1,.58151263,1,.11137725,1
2017,31,039,0,3,0,1,0,1
2017,31,041,0,1,0,1,0,1
2017,31,043,.4404332,1,.36581469,1,.22368421,1
2017,31,045,.54166669,2,.27118644,1,.028836252,1
2017,31,047,.58431375,1,.44351298,1,.089896582,1
2017,31,049,.66666669,3,.41379312,2,.27873564,1
2017,31,051,0,2,0,1,0,1
2017,31,053,.22857143,1,.2706027,1,.10025293,1
2017,31,055,.47853094,1,.61857098,1,.087619834,1
2017,31,057,0,3,0,1,0,1
2017,31,059,.33333334,2,.088888891,1,0,1
2017,31,061,,,0,3,0,1
2017,31,063,0,3,0,2,0,1
2017,31,065,0,3,0,1,0,1
2017,31,067,.029411765,1,.075187966,1,.07597173,1
2017,31,069,,,0,1,0,1
2017,31,071,0,3,0,3,0,1
2017,31,073,0,3,0,2,0,1
2017,31,075,0,3,0,3,0,1
2017,31,077,,,0,2,0,1
2017,31,079,.33052632,1,.44500098,1,.1780096,1
2017,31,081,0,3,0,1,0,1
2017,31,083,,,0,3,0,1
2017,31,085,,,0,2,0,1
2017,31,087,0,3,.21052632,2,.069879517,1
2017,31,089,.16666667,3,.061452515,1,.052454606,1
2017,31,091,,,0,3,0,1
2017,31,093,0,3,0,1,0,1
2017,31,095,0,2,0,1,0,1
2017,31,097,0,3,0,1,0,1
2017,31,099,0,3,0,1,0,1
2017,31,101,0,3,0,1,0,1
2017,31,103,,,,,0,1
2017,31,105,0,3,0,1,0,1
2017,31,107,0,2,.33333334,1,.06356968,1
2017,31,109,.40051872,1,.36169484,1,.13821459,1
2017,31,111,.098591551,1,.1185567,1,.058375634,1
2017,31,113,0,3,0,3,0,1
2017,31,115,0,3,0,3,0,1
2017,31,117,,,0,3,0,1
2017,31,119,.1827957,1,.38780805,1,.13763969,1
2017,31,121,0,3,0,1,0,1
2017,31,123,0,3,0,1,0,1
2017,31,125,0,3,0,2,0,1
2017,31,127,0,3,0,2,0,1
2017,31,129,0,3,0,2,0,1
2017,31,131,0,3,0,1,0,1
2017,31,133,0,3,0,3,0,1
2017,31,135,0,3,0,1,0,1
2017,31,137,0,3,0,1,0,1
2017,31,139,0,3,0,1,0,1
2017,31,141,0,1,0,1,0,1
2017,31,143,0,3,0,1,0,1
2017,31,145,0,3,0,1,0,1
2017,31,147,0,3,0,1,0,1
2017,31,149,,,0,3,0,1
2017,31,151,.35294119,1,.4635064,1,.21939093,1
2017,31,153,.21961398,1,.46002597,1,.040191509,1
2017,31,155,0,1,0,1,0,1
2017,31,157,.095238097,1,.21516965,1,.11299141,1
2017,31,159,0,1,0,1,0,1
2017,31,161,,,.46031746,1,.3584559,1
2017,31,163,0,3,0,2,0,1
2017,31,165,,,0,3,0,1
2017,31,167,0,3,0,1,0,1
2017,31,169,0,3,0,1,0,1
2017,31,171,0,3,0,3,0,1
2017,31,173,.5714286,3,.53086418,1,.013824885,1
2017,31,175,0,3,0,2,0,1
2017,31,177,0,1,0,1,0,1
2017,31,179,0,2,0,1,0,1
2017,31,181,0,3,0,1,0,1
2017,31,183,,,0,3,0,1
2017,31,185,0,1,0,1,0,1
2017,32,001,0,1,0,1,0,1
2017,32,003,.55061519,1,.6158458,1,.17470193,1
2017,32,005,0,1,.0023130302,1,.00052002078,1
2017,32,007,.048780486,1,.20988043,1,.034390651,1
2017,32,009,,,0,2,.5,1
2017,32,011,,,0,2,0,1
2017,32,013,0,2,.012987013,1,.0065524192,1
2017,32,015,0,3,0,1,0,1
2017,32,017,.88524592,1,.27450982,1,.030696576,1
2017,32,019,.54285717,1,.45812184,1,.40540072,1
2017,32,021,0,2,.05050505,1,.0058823531,1
2017,32,023,.6878981,1,.69402987,1,.57819617,1
2017,32,027,.80000001,2,.47887325,1,.50447762,1
2017,32,029,0,3,0,1,0,1
2017,32,031,.37582865,1,.50122964,1,.14256555,1
2017,32,033,0,1,0,1,0,1
2017,32,510,.24444444,1,.21803182,1,.085254028,1
2017,33,001,0,1,0,1,0,1
2017,33,003,0,1,0,1,0,1
2017,33,005,0,1,0,1,0,1
2017,33,007,0,2,.010869565,1,.017478511,1
2017,33,009,0,1,0,1,0,1
2017,33,011,.13286713,1,.12788551,1,.021232581,1
2017,33,013,0,1,0,1,0,1
2017,33,015,0,1,0,1,0,1
2017,33,017,0,1,0,1,0,1
2017,33,019,0,1,0,1,0,1
2017,34,001,.53252274,1,.47560605,1,.06882821,1
2017,34,003,.11573774,1,.10340425,1,.015690485,1
2017,34,005,.18126135,1,.068563685,1,.011879128,1
2017,34,007,.49912417,1,.61117733,1,.072448023,1
2017,34,009,.19803922,1,.37059471,1,.046586517,1
2017,34,011,.40246996,1,.40881091,1,.37766978,1
2017,34,013,.80241382,1,.72330171,1,.095723838,1
2017,34,015,.15529376,1,.11619806,1,.021214295,1
2017,34,017,.73705113,1,.71378887,1,.43349364,1
2017,34,019,0,1,0,1,0,1
2017,34,021,.54591835,1,.5000667,1,.019822814,1
2017,34,023,.13346139,1,.4814069,1,.011403021,1
2017,34,025,.3686226,1,.39767164,1,.035945978,1
2017,34,027,.052327976,1,.2173913,1,.0037545394,1
2017,34,029,.16040249,1,.37316096,1,.0089347921,1
2017,34,031,.84556937,1,.77841944,1,.10891766,1
2017,34,033,.76043129,1,.59070367,1,.10948795,1
2017,34,035,.059160307,1,.09653867,1,.0044186339,1
2017,34,037,0,1,0,1,0,1
2017,34,039,.48229393,1,.65772122,1,.069730952,1
2017,34,041,.23194562,1,.16458423,1,.062290691,1
2017,35,001,.67417479,1,.74033415,1,.36505207,1
2017,35,003,1,3,1,1,.90760869,1
2017,35,005,.81779659,1,.85875309,1,.71678782,1
2017,35,006,1,2,1,1,1,1
2017,35,007,1,2,.9906736,1,.92902207,1
2017,35,009,.87732345,1,.91101116,1,.74810916,1
2017,35,011,1,3,1,1,1,1
2017,35,013,.76947039,1,.89904046,1,.72247535,1
2017,35,015,.49681529,1,.55652696,1,.47335219,1
2017,35,017,1,1,1,1,1,1
2017,35,019,1,3,1,1,1,1
2017,35,021,,,.92500001,1,.6875,1
2017,35,023,1,3,1,1,1,1
2017,35,025,.89083821,1,.89591533,1,.82760364,1
2017,35,027,.89999998,3,.96586782,1,.90793073,1
2017,35,028,0,1,0,1,0,1
2017,35,029,.9848485,1,.97866893,1,.96829969,1
2017,35,031,1,1,1,1,1,1
2017,35,033,1,3,1,1,1,2
2017,35,035,.59057075,1,.8035872,1,.63065016,1
2017,35,037,.95238096,2,.93672454,1,.88427299,1
2017,35,039,.82352942,2,.95236826,1,.92651755,1
2017,35,041,.97674417,1,.98131311,1,.93919998,1
2017,35,043,.1752809,1,.30192193,1,.1865098,1
2017,35,045,.57664233,1,.64233202,1,.55720305,1
2017,35,047,1,2,1,1,1,1
2017,35,049,.44642857,1,.75311804,1,.34553057,1
2017,35,051,1,3,1,1,1,1
2017,35,053,.9375,1,.94908351,1,.8392157,1
2017,35,055,1,2,1,1,1,1
2017,35,057,.94999999,1,.91400141,1,.71136552,1
2017,35,059,.75,3,.89887643,1,.7838828,1
2017,35,061,.80314958,1,.7833811,1,.74820846,1
2017,36,001,.67130792,1,.48115942,1,.10778946,1
2017,36,003,.453125,1,.46938777,1,.47832489,1
2017,36,005,.98027241,1,.97487497,1,.7238667,1
2017,36,007,.64955175,1,.56482011,1,.2777231,1
2017,36,009,.38461539,1,.47432023,1,.22186586,1
2017,36,011,.30487806,1,.2118863,1,.10369921,1
2017,36,013,.56743002,1,.69770771,1,.28558603,1
2017,36,015,.3026455,1,.20783132,1,.15178007,1
2017,36,017,.3984375,1,.44499999,1,.4303458,1
2017,36,019,.11157025,1,.11486486,1,.11040547,1
2017,36,021,.83266932,1,.41666666,1,.15166603,1
2017,36,023,.25471699,1,.25477707,1,.18642844,1
2017,36,025,.43678162,1,.48070174,1,.32288629,1
2017,36,027,.36050156,1,.16330728,1,.017400827,1
2017,36,029,.83077902,1,.70019507,1,.13241102,1
2017,36,031,.029411765,1,.2,1,.15599798,1
2017,36,033,.29411766,1,.55882353,1,.41372418,1
2017,36,035,.34857142,1,.32107022,1,.21417777,1
2017,36,037,.4302789,1,.32568806,1,.16944024,1
2017,36,039,.22522523,1,.30143541,1,.18308976,1
2017,36,041,0,3,0,3,0,1
2017,36,043,.39694658,1,.27586207,1,.23765813,1
2017,36,045,.27593818,1,.23588277,1,.1533725,1
2017,36,047,.84831589,1,.82529044,1,.48297164,1
2017,36,049,.032258064,1,.17073171,1,.10298839,1
2017,36,051,.2173913,1,.42892158,1,.054429326,1
2017,36,053,.11111111,1,.093023255,1,.10153007,1
2017,36,055,.76927507,1,.62667006,1,.074350715,1
2017,36,057,.1025641,1,.17386723,1,.30102646,1
2017,36,059,.33943543,1,.34003139,1,.010307377,1
2017,36,061,.68022883,1,.66716212,1,.097873226,1
2017,36,063,.81936628,1,.44002789,1,.19203249,1
2017,36,065,.82550931,1,.72542489,1,.18058385,1
2017,36,067,.74406815,1,.58331656,1,.11691338,1
2017,36,069,.55286342,1,.51792526,1,.075430363,1
2017,36,071,.44756931,1,.4156343,1,.092278093,1
2017,36,073,.48169014,1,.4238683,1,.36688635,1
2017,36,075,.21808511,1,.29061371,1,.22076902,1
2017,36,077,.045454547,1,.15705128,1,.16519029,1
2017,36,079,0,1,0,1,0,1
2017,36,081,.80535072,1,.80810547,1,.3709214,1
2017,36,083,.41319588,1,.34631267,1,.099738978,1
2017,36,085,.74930036,1,.5551703,1,.14154571,1
2017,36,087,.56195593,1,.42640364,1,.03022339,1
2017,36,089,.26190478,1,.27272728,1,.35065386,1
2017,36,091,0,1,0,1,0,1
2017,36,093,.769651,1,.67359751,1,.1451524,1
2017,36,095,.1,1,.037313432,1,.077817991,1
2017,36,097,0,2,.071428575,1,.1304791,1
2017,36,099,.036363635,1,.12101911,1,.10863987,1
2017,36,101,.32374102,1,.24436091,1,.29655376,1
2017,36,103,.2831935,1,.35949019,1,.018868361,1
2017,36,105,.55456573,1,.60269231,1,.25876307,1
2017,36,107,.074074075,1,.15483871,1,.17593899,1
2017,36,109,.31172839,1,.14727272,1,.099472143,1
2017,36,111,.30800465,1,.27369219,1,.10989836,1
2017,36,113,.092436977,1,.16949153,1,.12664843,1
2017,36,115,.23762377,1,.29914531,1,.25485438,1
2017,36,117,.58576053,1,.56223541,1,.27202779,1
2017,36,119,.4552812,1,.33957374,1,.036647078,1
2017,36,121,0,2,0,1,0,1
2017,36,123,.42857143,3,.25675675,1,.28494138,1
2017,37,001,.60436893,1,.66415274,1,.23244782,1
2017,37,003,.55612242,1,.53815264,1,.29946929,1
2017,37,005,1,3,.9464286,1,.86345774,1
2017,37,007,1,1,1,1,1,1
2017,37,009,.66666669,2,.61383283,1,.54131597,1
2017,37,011,.5625,2,.42805755,1,.413286,1
2017,37,013,.97138965,1,.92206657,1,.86190069,1
2017,37,015,1,1,1,1,1,1
2017,37,017,.96310365,1,.98403651,1,.88708836,1
2017,37,019,.52073961,1,.59783226,1,.42059714,1
2017,37,021,.27303624,1,.3732892,1,.22536513,1
2017,37,023,.40095088,1,.63500255,1,.42180741,1
2017,37,025,.36019111,1,.45486203,1,.21464735,1
2017,37,027,.70826578,1,.63968253,1,.52720976,1
2017,37,029,0,1,0,1,0,1
2017,37,031,.31889763,1,.20287958,1,.1805283,1
2017,37,033,1,1,1,1,1,1
2017,37,035,.46157429,1,.42904362,1,.26660982,1
2017,37,037,.34427685,1,.61882031,1,.078322925,1
2017,37,039,.68115944,1,.73913044,1,.69111842,1
2017,37,041,.69956142,1,.76190478,1,.69921434,1
2017,37,043,.61538464,3,.81818181,1,.69133729,1
2017,37,045,.74023205,1,.63962066,1,.57931685,1
2017,37,047,.9322952,1,.96036237,1,.87985706,1
2017,37,049,.48855746,1,.39973173,1,.30949688,1
2017,37,051,.67073017,1,.55378711,1,.36216182,1
2017,37,053,0,1,0,1,0,1
2017,37,055,.33628318,1,.24599542,1,.10557918,1
2017,37,057,.75718331,1,.62593985,1,.29503503,1
2017,37,059,.52839506,1,.44705883,1,.26807097,1
2017,37,061,1,1,1,1,1,1
2017,37,063,.5540272,1,.57144034,1,.13041829,1
2017,37,065,.99268633,1,.9675746,1,.95326698,1
2017,37,067,.62417299,1,.65843624,1,.20463935,1
2017,37,069,.57381505,1,.64071125,1,.46212122,1
2017,37,071,.60938931,1,.60585082,1,.35384163,1
2017,37,073,.3088803,1,.23333333,1,.31340405,1
2017,37,075,.66666669,3,.71111113,1,.67489272,1
2017,37,077,.64192617,1,.56896549,1,.27713627,1
2017,37,079,1,1,1,1,1,1
2017,37,081,.67131555,1,.68736637,1,.20772709,1
2017,37,083,.93250948,1,.85164833,1,.67805386,1
2017,37,085,.39111635,1,.43065864,1,.35608369,1
2017,37,087,.59375,1,.51125401,1,.45356339,1
2017,37,089,.41906476,1,.58756042,1,.29540765,1
2017,37,091,1,1,1,1,1,1
2017,37,093,.80351335,1,.71652347,1,.5750429,1
2017,37,095,.9849624,1,.47692308,1,.69883043,1
2017,37,097,.51525342,1,.38854364,1,.14846934,1
2017,37,099,.55769229,1,.79661018,1,.63422132,1
2017,37,101,.4072715,1,.50189763,1,.23351648,1
2017,37,103,1,1,1,1,1,1
2017,37,105,.93525517,1,.91980225,1,.86254829,1
2017,37,107,.87971866,1,.78500825,1,.72952932,1
2017,37,109,.60465115,1,.54920852,1,.24011727,1
2017,37,111,.73295456,1,.70401949,1,.69447362,1
2017,37,113,.81481481,2,.68496418,1,.67425364,1
2017,37,115,.2,3,.45744681,1,.43814433,1
2017,37,117,.97297299,1,.87619048,1,.68269795,1
2017,37,119,.53268188,1,.56986737,1,.074376896,1
2017,37,121,.75,3,.7932961,1,.68967831,1
2017,37,123,.97246557,1,.96958727,1,.96581197,1
2017,37,125,.47075471,1,.50138658,1,.22871795,1
2017,37,127,.73856807,1,.69989979,1,.58706051,1
2017,37,129,.61479026,1,.4714942,1,.16453768,1
2017,37,131,1,1,1,1,1,1
2017,37,133,.27242461,1,.22398363,1,.12236456,1
2017,37,135,.079526916,1,.04366013,1,.027354261,1
2017,37,137,.54798764,1,.43373495,1,.43438539,1
2017,37,139,.64751256,1,.73000002,1,.52824306,1
2017,37,141,.89267212,1,.78592163,1,.3662512,1
2017,37,143,1,1,1,1,1,1
2017,37,145,.5801301,1,.50943398,1,.41704181,1
2017,37,147,.69553739,1,.74274862,1,.47325385,1
2017,37,149,.46086955,1,.49116609,1,.37323943,1
2017,37,151,.75422424,1,.72510946,1,.42744264,1
2017,37,153,1,1,1,1,1,1
2017,37,155,.99593192,1,.99841356,1,.94850063,1
2017,37,157,.78916669,1,.72280091,1,.53436315,1
2017,37,159,.8637231,1,.74859232,1,.49599436,1
2017,37,161,.69541281,1,.70471466,1,.63401437,1
2017,37,163,1,1,1,1,1,1
2017,37,165,1,1,1,1,1,1
2017,37,167,.75043029,1,.35947713,1,.23002946,1
2017,37,169,.45029241,1,.23188406,1,.28311104,1
2017,37,171,.52882206,1,.72196442,1,.51540786,1
2017,37,173,.5,2,.61946905,1,.59694552,1
2017,37,175,.44785276,1,.52112675,1,.47862422,1
2017,37,177,1,1,1,1,1,1
2017,37,179,.46548927,1,.52755803,1,.072486222,1
2017,37,181,.96697325,1,.938326,1,.60106701,1
2017,37,183,.28276879,1,.26813763,1,.04721098,1
2017,37,185,1,1,1,1,1,1
2017,37,187,1,1,1,1,1,1
2017,37,189,.05172414,1,.047511313,1,.16433994,1
2017,37,191,.86183739,1,.85929883,1,.57888162,1
2017,37,193,.7368421,1,.82741821,1,.84120733,1
2017,37,195,.71035278,1,.70839417,1,.46734434,1
2017,37,197,.625,1,.63138413,1,.53297871,1
2017,37,199,.54545456,3,.70394737,1,.48947653,1
2017,38,001,0,3,0,3,0,1
2017,38,003,0,1,0,1,0,1
2017,38,005,0,3,.125,3,.113879,1
2017,38,007,,,0,3,0,1
2017,38,009,0,3,0,2,0,1
2017,38,011,0,3,0,1,0,1
2017,38,013,0,3,0,2,0,1
2017,38,015,.012886598,1,.070103094,1,.014360674,1
2017,38,017,.038801905,1,.041394334,1,.011267605,1
2017,38,019,0,3,0,3,0,1
2017,38,021,0,3,0,1,.062417001,1
2017,38,023,,,0,2,0,1
2017,38,025,0,3,.090909094,1,.0045454544,1
2017,38,027,0,3,0,3,0,1
2017,38,029,,,,,0,1
2017,38,031,0,3,0,3,0,1
2017,38,033,0,3,0,2,0,1
2017,38,035,.19109195,1,.13207547,1,.064872518,1
2017,38,037,,,0,3,0,1
2017,38,039,0,3,0,3,0,1
2017,38,041,0,3,0,3,0,1
2017,38,043,0,3,0,2,0,1
2017,38,045,0,3,0,2,.084057972,1
2017,38,047,0,3,0,3,0,1
2017,38,049,0,3,0,1,0,1
2017,38,051,0,3,0,3,.083102494,1
2017,38,053,.020408163,1,.071428575,1,0,1
2017,38,055,0,3,.071428575,2,0,1
2017,38,057,0,3,0,1,0,1
2017,38,059,.010309278,1,.0047169812,1,.0027890466,1
2017,38,061,0,3,0,1,0,1
2017,38,063,0,3,0,2,0,1
2017,38,065,0,3,0,3,0,1
2017,38,067,0,2,0,1,0,1
2017,38,069,0,3,0,3,0,1
2017,38,071,0,2,0,2,.0056134723,1
2017,38,073,0,3,0,3,.034178611,1
2017,38,075,0,3,0,3,0,1
2017,38,077,0,2,.087248325,1,.017829051,1
2017,38,079,.75,3,.5,3,.2,1
2017,38,081,0,3,0,2,0,1
2017,38,083,,,0,3,.087719299,1
2017,38,085,1,3,1,3,1,2
2017,38,087,,,,,0,2
2017,38,089,0,1,0,1,0,1
2017,38,091,0,3,,,0,1
2017,38,093,0,1,0,1,0,1
2017,38,095,0,3,0,3,0,1
2017,38,097,0,2,0,1,0,1
2017,38,099,0,2,0,1,0,1
2017,38,101,0,1,0,1,0,1
2017,38,103,0,3,0,3,0,1
2017,38,105,0,1,0,1,0,1
2017,39,001,.85714287,3,.71428573,1,.59553725,1
2017,39,003,.76647204,1,.39322034,1,.23521033,1
2017,39,005,.01369863,1,.049295776,1,.050978675,1
2017,39,007,.82089549,1,.72048998,1,.45444638,1
2017,39,009,.38053098,1,.25263157,1,.56137657,1
2017,39,011,.081632651,1,.1056338,1,.10185185,1
2017,39,013,.73913044,1,.37391305,1,.29675388,1
2017,39,015,.63636363,1,.41095892,1,.26790291,1
2017,39,017,.29761904,1,.41503906,1,.1861226,1
2017,39,019,.5,2,.25531915,1,.15419266,1
2017,39,021,.1627907,1,.13178295,1,.0837247,1
2017,39,023,.86565751,1,.64777327,1,.35107273,1
2017,39,025,.056689341,1,.075549453,1,.085328862,1
2017,39,027,.18811882,1,.23188406,1,.14867647,1
2017,39,029,.72687227,1,.4107143,1,.40008745,1
2017,39,031,.7157895,1,.63333333,1,.51248592,1
2017,39,033,.33898306,1,.21818182,1,.17820448,1
2017,39,035,.83235121,1,.65120524,1,.15553336,1
2017,39,037,.05882353,1,.43312103,1,.071190625,1
2017,39,039,.54268295,1,.53587443,1,.29965994,1
2017,39,041,0,1,0,1,0,1
2017,39,043,.85294116,1,.27463862,1,.1322584,1
2017,39,045,.021770682,1,.079945803,1,.12040236,1
2017,39,047,.48192772,1,.37209302,1,.32490137,1
2017,39,049,.7248981,1,.59141338,1,.20987576,1
2017,39,051,.049180329,1,.12923077,1,.070469268,1
2017,39,053,.46666667,1,.53846157,1,.41085467,1
2017,39,055,0,1,0,1,0,1
2017,39,057,.36583579,1,.19694868,1,.20848057,1
2017,39,059,.41463414,1,.375,1,.479927,1
2017,39,061,.7741707,1,.56659716,1,.17537765,1
2017,39,063,.18644068,1,.23004694,1,.17019017,1
2017,39,065,.375,1,.54166669,1,.4637644,1
2017,39,067,.090909094,2,.46666667,2,.25289705,1
2017,39,069,.15151516,1,.087962963,1,.15191227,1
2017,39,071,.57534248,1,.50526315,1,.4815166,1
2017,39,073,.33333334,2,.42500001,1,.33635658,1
2017,39,075,0,3,0,1,0,1
2017,39,077,.3392857,1,.62699258,1,.38127583,1
2017,39,079,.20833333,2,.29787233,1,.3921732,1
2017,39,081,.74933332,1,.79850745,1,.79795921,1
2017,39,083,.26865673,1,.27894738,1,.25492999,1
2017,39,085,.20729271,1,.40501121,1,.033779085,1
2017,39,087,.4619883,1,.65789473,1,.5713129,1
2017,39,089,.048394006,1,.069930069,1,.14845361,1
2017,39,091,.047619049,1,.096296296,1,.12145026,1
2017,39,093,.84153366,1,.73401535,1,.20263283,1
2017,39,095,.71022695,1,.52362585,1,.21361111,1
2017,39,097,.03809524,1,.21111111,1,.075113565,1
2017,39,099,.83738351,1,.66838968,1,.19071311,1
2017,39,101,.32007575,1,.39248434,1,.23556991,1
2017,39,103,.14250614,1,.02074074,1,.0087668514,1
2017,39,105,.5,3,.64864862,1,.522313,1
2017,39,107,.051282052,1,.0058823531,1,.03537672,1
2017,39,109,.12536444,1,.061507937,1,.10452429,1
2017,39,111,.83333331,3,.44444445,2,.48222566,1
2017,39,113,.79202241,1,.4229416,1,.23832846,1
2017,39,115,.2857143,1,.14285715,3,.33312958,1
2017,39,117,.23809524,2,.09565217,1,.10912738,1
2017,39,119,.73199999,1,.53488374,1,.3318328,1
2017,39,121,,,.25,2,.36525476,1
2017,39,123,.22580644,1,.19517544,1,.15051074,1
2017,39,125,.33333334,3,.24647887,1,.17224374,1
2017,39,127,.43478259,2,.375,1,.38418376,1
2017,39,129,.47849461,1,.18604651,1,.11359098,1
2017,39,131,.72549021,1,.60784316,1,.75349814,1
2017,39,133,.16571893,1,.12412178,1,.12162393,1
2017,39,135,.22222222,2,.12121212,1,.13203983,1
2017,39,137,.0625,2,.2458194,1,.023439001,1
2017,39,139,.79645479,1,.41975307,1,.29998595,1
2017,39,141,.78244275,1,.62048191,1,.53672665,1
2017,39,143,.3659218,1,.26573426,1,.10462949,1
2017,39,145,.82278478,1,.72558141,1,.59313589,1
2017,39,147,.375,1,.34554973,1,.079450101,1
2017,39,149,.35766423,1,.33082706,1,.1132151,1
2017,39,151,.70485765,1,.46080759,1,.20285878,1
2017,39,153,.66802227,1,.4063158,1,.17810294,1
2017,39,155,.85545725,1,.54978353,1,.30875987,1
2017,39,157,.16107382,1,.2653302,1,.16211843,1
2017,39,159,0,1,0,1,0,1
2017,39,161,.048780486,1,.052631579,1,.059112027,1
2017,39,163,.625,3,.61538464,3,.72097659,1
2017,39,165,.02763018,1,.0067796609,1,.02346376,1
2017,39,167,.21875,1,.36538461,1,.24736404,1
2017,39,169,.097674422,1,.023255814,1,.042317234,1
2017,39,171,.20454545,1,.2682927,1,.29127789,1
2017,39,173,.23498695,1,.2640743,1,.12491738,1
2017,39,175,0,2,0,1,0,1
2017,40,001,1,3,1,1,1,1
2017,40,003,.25,3,.49275362,1,.51904088,1
2017,40,005,.77777779,1,.74418604,1,.75526315,1
2017,40,007,.40000001,3,.71462262,1,.56542057,1
2017,40,009,.42168674,1,.450517,1,.53725624,1
2017,40,011,.68888891,1,.59949625,1,.53064388,1
2017,40,013,.5,1,.48233697,1,.57350188,1
2017,40,015,.8773585,1,.82097185,1,.74053293,1
2017,40,017,.082484722,1,.19474249,1,.088411182,1
2017,40,019,.90590405,1,.73314065,1,.58706772,1
2017,40,021,.92307693,1,.93718338,1,.91816008,1
2017,40,023,.98891968,1,.93650794,1,.86620414,1
2017,40,025,1,3,.58682632,1,.51141554,1
2017,40,027,.34294161,1,.36984268,1,.30678725,1
2017,40,029,.5714286,3,.64285713,1,.693712,1
2017,40,031,.5455032,1,.51494831,1,.38300654,1
2017,40,033,.85185188,2,.7241379,1,.5971787,1
2017,40,035,.58333331,1,.6388889,1,.65438163,1
2017,40,037,.66326529,1,.66346157,1,.54940355,1
2017,40,039,.56880736,1,.68424171,1,.57957745,1
2017,40,041,.92592591,1,.7723971,1,.7833131,1
2017,40,043,,,0,1,0,1
2017,40,045,.71428573,3,.68965518,1,.73008132,1
2017,40,047,.39873418,1,.60151327,1,.35635358,1
2017,40,049,.63636363,1,.56005788,1,.70454544,1
2017,40,051,.84745765,1,.48370928,1,.37672302,1
2017,40,053,0,3,.51111114,1,.42271292,1
