year,state,county,ratio_black_nh_house_value_households,ratio_black_nh_house_value_households_quality,ratio_hispanic_house_value_households,ratio_hispanic_house_value_households_quality,ratio_other_nh_house_value_households,ratio_other_nh_house_value_households_quality,ratio_white_nh_house_value_households,ratio_white_nh_house_value_households_quality
2023,28,151,0.474:0.659,2,0.000:0.019,2,0.025:0.029,2,0.500:0.293,2
2023,28,153,0.263:0.330,3,0.009:0.025,3,0.089:0.037,3,0.639:0.608,3
2023,28,155,0.311:0.410,3,0.009:0.018,3,0.046:0.033,3,0.633:0.539,3
2023,28,157,0.268:0.457,3,0.024:0.022,3,0.033:0.033,3,0.675:0.488,3
2023,28,159,0.311:0.410,3,0.009:0.018,3,0.046:0.033,3,0.633:0.539,3
2023,28,161,0.295:0.534,3,0.002:0.010,3,0.033:0.042,3,0.671:0.414,3
2023,28,163,0.185:0.387,3,0.002:0.046,3,0.040:0.054,3,0.772:0.513,3
2023,29,001,0.003:0.039,3,0.015:0.020,3,0.052:0.048,3,0.930:0.893,3
2023,29,003,0.002:0.049,3,0.034:0.053,3,0.032:0.059,3,0.932:0.839,3
2023,29,005,0.000:0.015,3,0.016:0.029,3,0.024:0.034,3,0.959:0.922,3
2023,29,007,0.015:0.040,3,0.026:0.025,3,0.022:0.037,3,0.938:0.898,3
2023,29,009,0.019:0.005,3,0.042:0.057,3,0.041:0.066,3,0.897:0.872,3
2023,29,011,0.001:0.009,3,0.013:0.022,3,0.041:0.064,3,0.944:0.906,3
2023,29,013,0.037:0.042,3,0.062:0.039,3,0.032:0.037,3,0.868:0.882,3
2023,29,015,0.002:0.011,3,0.015:0.015,3,0.065:0.039,3,0.918:0.935,3
2023,29,017,0.042:0.093,3,0.020:0.021,3,0.062:0.077,3,0.876:0.809,3
2023,29,019,0.034:0.116,1,0.016:0.031,1,0.067:0.083,1,0.884:0.770,1
2023,29,021,0.002:0.049,2,0.034:0.053,2,0.032:0.059,2,0.932:0.839,2
2023,29,023,0.003:0.026,2,0.023:0.018,2,0.062:0.057,2,0.912:0.899,2
2023,29,025,0.006:0.037,3,0.006:0.032,3,0.029:0.050,3,0.959:0.881,3
2023,29,027,0.039:0.072,3,0.018:0.032,3,0.032:0.049,3,0.911:0.847,3
2023,29,029,0.000:0.021,2,0.020:0.017,2,0.018:0.031,2,0.961:0.931,2
2023,29,031,0.021:0.093,2,0.006:0.008,2,0.020:0.044,2,0.954:0.855,2
2023,29,033,0.012:0.057,3,0.047:0.046,3,0.034:0.030,3,0.908:0.866,3
2023,29,035,0.003:0.026,3,0.023:0.018,3,0.062:0.057,3,0.912:0.899,3
2023,29,037,0.037:0.042,1,0.062:0.039,1,0.032:0.037,1,0.868:0.882,1
2023,29,039,0.001:0.009,3,0.013:0.022,3,0.041:0.064,3,0.944:0.906,3
2023,29,041,0.012:0.057,3,0.047:0.046,3,0.034:0.030,3,0.908:0.866,3
2023,29,043,0.003:0.006,2,0.046:0.039,2,0.026:0.032,2,0.926:0.924,2
2023,29,045,0.003:0.039,3,0.015:0.020,3,0.052:0.048,3,0.930:0.893,3
2023,29,047,0.047:0.060,1,0.024:0.054,1,0.046:0.053,1,0.883:0.832,1
2023,29,049,0.006:0.037,3,0.006:0.032,3,0.029:0.050,3,0.959:0.881,3
2023,29,051,0.039:0.072,2,0.018:0.032,2,0.032:0.049,2,0.911:0.847,2
2023,29,053,0.012:0.057,3,0.047:0.046,3,0.034:0.030,3,0.908:0.866,3
2023,29,055,NA:0.007,NA,0.013:0.014,3,0.050:0.079,3,0.937:0.900,3
2023,29,057,0.001:0.009,3,0.013:0.022,3,0.041:0.064,3,0.944:0.906,3
2023,29,059,0.002:0.011,3,0.015:0.015,3,0.065:0.039,3,0.918:0.935,3
2023,29,061,0.000:0.015,3,0.016:0.029,3,0.024:0.034,3,0.959:0.922,3
2023,29,063,0.002:0.049,3,0.034:0.053,3,0.032:0.059,3,0.932:0.839,3
2023,29,065,0.003:0.026,3,0.023:0.018,3,0.062:0.057,3,0.912:0.899,3
2023,29,067,0.017:0.012,3,0.017:0.022,3,0.050:0.058,3,0.916:0.908,3
2023,29,069,0.042:0.093,3,0.020:0.021,3,0.062:0.077,3,0.876:0.809,3
2023,29,071,NA:0.007,NA,0.013:0.014,1,0.050:0.079,1,0.937:0.900,1
2023,29,073,0.032:0.068,3,0.025:0.077,3,0.094:0.076,3,0.849:0.779,3
2023,29,075,0.000:0.015,3,0.016:0.029,3,0.024:0.034,3,0.959:0.922,3
2023,29,077,0.011:0.029,1,0.026:0.032,1,0.068:0.055,1,0.896:0.885,1
2023,29,079,0.000:0.015,3,0.016:0.029,3,0.024:0.034,3,0.959:0.922,3
2023,29,081,0.000:0.015,3,0.016:0.029,3,0.024:0.034,3,0.959:0.922,3
2023,29,083,0.001:0.009,3,0.013:0.022,3,0.041:0.064,3,0.944:0.906,3
2023,29,085,0.002:0.011,3,0.015:0.015,3,0.065:0.039,3,0.918:0.935,3
2023,29,087,0.000:0.015,3,0.016:0.029,3,0.024:0.034,3,0.959:0.922,3
2023,29,089,0.012:0.057,3,0.047:0.046,3,0.034:0.030,3,0.908:0.866,3
2023,29,091,0.017:0.012,2,0.017:0.022,2,0.050:0.058,2,0.916:0.908,2
2023,29,093,0.003:0.026,3,0.023:0.018,3,0.062:0.057,3,0.912:0.899,3
2023,29,095,0.114:0.215,1,0.058:0.084,1,0.060:0.057,1,0.768:0.644,1
2023,29,097,0.009:0.025,2,0.037:0.059,2,0.070:0.062,2,0.884:0.854,2
2023,29,099,NA:0.013,NA,0.010:0.015,1,0.051:0.065,1,0.939:0.907,1
2023,29,101,0.006:0.037,2,0.006:0.032,2,0.029:0.050,2,0.959:0.881,2
2023,29,103,0.003:0.039,3,0.015:0.020,3,0.052:0.048,3,0.930:0.893,3
2023,29,105,0.002:0.011,3,0.015:0.015,3,0.065:0.039,3,0.918:0.935,3
2023,29,107,0.006:0.037,3,0.006:0.032,3,0.029:0.050,3,0.959:0.881,3
2023,29,109,0.001:0.009,3,0.013:0.022,3,0.041:0.064,3,0.944:0.906,3
2023,29,111,0.003:0.039,3,0.015:0.020,3,0.052:0.048,3,0.930:0.893,3
2023,29,113,0.015:0.040,2,0.026:0.025,2,0.022:0.037,2,0.938:0.898,2
2023,29,115,0.000:0.015,3,0.016:0.029,3,0.024:0.034,3,0.959:0.922,3
2023,29,117,0.000:0.015,3,0.016:0.029,3,0.024:0.034,3,0.959:0.922,3
2023,29,119,0.019:0.005,3,0.042:0.057,3,0.041:0.066,3,0.897:0.872,3
2023,29,121,0.003:0.039,3,0.015:0.020,3,0.052:0.048,3,0.930:0.893,3
2023,29,123,0.003:0.026,3,0.023:0.018,3,0.062:0.057,3,0.912:0.899,3
2023,29,125,0.032:0.068,3,0.025:0.077,3,0.094:0.076,3,0.849:0.779,3
2023,29,127,0.003:0.039,3,0.015:0.020,3,0.052:0.048,3,0.930:0.893,3
2023,29,129,0.000:0.015,3,0.016:0.029,3,0.024:0.034,3,0.959:0.922,3
2023,29,131,0.000:0.021,3,0.020:0.017,3,0.018:0.031,3,0.961:0.931,3
2023,29,133,0.042:0.093,3,0.020:0.021,3,0.062:0.077,3,0.876:0.809,3
2023,29,135,0.000:0.021,3,0.020:0.017,3,0.018:0.031,3,0.961:0.931,3
2023,29,137,0.003:0.039,3,0.015:0.020,3,0.052:0.048,3,0.930:0.893,3
2023,29,139,0.015:0.040,3,0.026:0.025,3,0.022:0.037,3,0.938:0.898,3
2023,29,141,0.000:0.021,3,0.020:0.017,3,0.018:0.031,3,0.961:0.931,3
2023,29,143,0.042:0.093,3,0.020:0.021,3,0.062:0.077,3,0.876:0.809,3
2023,29,145,0.009:0.025,3,0.037:0.059,3,0.070:0.062,3,0.884:0.854,3
2023,29,147,0.000:0.015,3,0.016:0.029,3,0.024:0.034,3,0.959:0.922,3
2023,29,149,0.017:0.012,3,0.017:0.022,3,0.050:0.058,3,0.916:0.908,3
2023,29,151,0.032:0.068,3,0.025:0.077,3,0.094:0.076,3,0.849:0.779,3
2023,29,153,0.017:0.012,3,0.017:0.022,3,0.050:0.058,3,0.916:0.908,3
2023,29,155,0.042:0.093,3,0.020:0.021,3,0.062:0.077,3,0.876:0.809,3
2023,29,157,0.002:0.061,3,0.002:0.007,3,0.024:0.059,3,0.972:0.874,3
2023,29,159,0.012:0.057,3,0.047:0.046,3,0.034:0.030,3,0.908:0.866,3
2023,29,161,0.032:0.068,3,0.025:0.077,3,0.094:0.076,3,0.849:0.779,3
2023,29,163,0.015:0.040,3,0.026:0.025,3,0.022:0.037,3,0.938:0.898,3
2023,29,165,0.034:0.080,1,0.026:0.047,1,0.074:0.060,1,0.867:0.813,1
2023,29,167,0.002:0.011,3,0.015:0.015,3,0.065:0.039,3,0.918:0.935,3
2023,29,169,0.032:0.068,2,0.025:0.077,2,0.094:0.076,2,0.849:0.779,2
2023,29,171,0.000:0.015,3,0.016:0.029,3,0.024:0.034,3,0.959:0.922,3
2023,29,173,0.003:0.039,3,0.015:0.020,3,0.052:0.048,3,0.930:0.893,3
2023,29,175,0.012:0.057,3,0.047:0.046,3,0.034:0.030,3,0.908:0.866,3
2023,29,177,0.006:0.037,3,0.006:0.032,3,0.029:0.050,3,0.959:0.881,3
2023,29,179,0.003:0.026,3,0.023:0.018,3,0.062:0.057,3,0.912:0.899,3
2023,29,181,0.003:0.026,3,0.023:0.018,3,0.062:0.057,3,0.912:0.899,3
2023,29,183,0.042:0.048,1,0.025:0.037,1,0.062:0.052,1,0.871:0.863,1
2023,29,185,0.001:0.009,3,0.013:0.022,3,0.041:0.064,3,0.944:0.906,3
2023,29,186,0.002:0.061,3,0.002:0.007,3,0.024:0.059,3,0.972:0.874,3
2023,29,187,0.002:0.061,2,0.002:0.007,2,0.024:0.059,2,0.972:0.874,2
2023,29,189,0.101:0.240,1,0.023:0.029,1,0.074:0.078,1,0.802:0.652,1
2023,29,195,0.012:0.057,3,0.047:0.046,3,0.034:0.030,3,0.908:0.866,3
2023,29,197,0.000:0.015,3,0.016:0.029,3,0.024:0.034,3,0.959:0.922,3
2023,29,199,0.003:0.039,3,0.015:0.020,3,0.052:0.048,3,0.930:0.893,3
2023,29,201,0.021:0.093,3,0.006:0.008,3,0.020:0.044,3,0.954:0.855,3
2023,29,203,0.003:0.026,3,0.023:0.018,3,0.062:0.057,3,0.912:0.899,3
2023,29,205,0.003:0.039,3,0.015:0.020,3,0.052:0.048,3,0.930:0.893,3
2023,29,207,0.042:0.093,3,0.020:0.021,3,0.062:0.077,3,0.876:0.809,3
2023,29,209,0.019:0.005,3,0.042:0.057,3,0.041:0.066,3,0.897:0.872,3
2023,29,211,0.000:0.015,3,0.016:0.029,3,0.024:0.034,3,0.959:0.922,3
2023,29,213,0.019:0.005,2,0.042:0.057,2,0.041:0.066,2,0.897:0.872,2
2023,29,215,0.017:0.012,3,0.017:0.022,3,0.050:0.058,3,0.916:0.908,3
2023,29,217,0.001:0.009,3,0.013:0.022,3,0.041:0.064,3,0.944:0.906,3
2023,29,219,0.015:0.040,3,0.026:0.025,3,0.022:0.037,3,0.938:0.898,3
2023,29,221,0.002:0.061,3,0.002:0.007,3,0.024:0.059,3,0.972:0.874,3
2023,29,223,0.003:0.026,3,0.023:0.018,3,0.062:0.057,3,0.912:0.899,3
2023,29,225,0.003:0.006,3,0.046:0.039,3,0.026:0.032,3,0.926:0.924,3
2023,29,227,0.000:0.015,3,0.016:0.029,3,0.024:0.034,3,0.959:0.922,3
2023,29,229,0.017:0.012,3,0.017:0.022,3,0.050:0.058,3,0.916:0.908,3
2023,29,510,0.171:0.389,1,0.028:0.042,1,0.066:0.096,1,0.735:0.473,1
2023,30,001,NA:0.005,NA,0.022:0.042,3,0.062:0.070,3,0.916:0.883,3
2023,30,003,NA:0.002,NA,0.015:0.028,3,0.077:0.124,3,0.908:0.847,3
2023,30,005,0.009:0.006,3,0.011:0.033,3,0.067:0.110,3,0.913:0.852,3
2023,30,007,0.009:0.006,3,0.011:0.033,3,0.067:0.110,3,0.913:0.852,3
2023,30,009,0.009:0.006,3,0.011:0.033,3,0.067:0.110,3,0.913:0.852,3
2023,30,011,NA:0.002,NA,0.015:0.028,3,0.077:0.124,3,0.908:0.847,3
2023,30,013,0.008:0.016,2,0.015:0.038,2,0.042:0.065,2,0.936:0.880,2
2023,30,015,0.009:0.006,3,0.011:0.033,3,0.067:0.110,3,0.913:0.852,3
2023,30,017,NA:0.002,NA,0.015:0.028,3,0.077:0.124,3,0.908:0.847,3
2023,30,019,NA:0.002,NA,0.015:0.028,3,0.077:0.124,3,0.908:0.847,3
2023,30,021,NA:0.002,NA,0.015:0.028,3,0.077:0.124,3,0.908:0.847,3
2023,30,023,NA:0.005,NA,0.022:0.042,3,0.062:0.070,3,0.916:0.883,3
2023,30,025,NA:0.002,NA,0.015:0.028,3,0.077:0.124,3,0.908:0.847,3
2023,30,027,0.009:0.006,3,0.011:0.033,3,0.067:0.110,3,0.913:0.852,3
2023,30,029,NA,NA,0.020:0.026,1,0.055:0.100,1,0.925:0.874,1
2023,30,031,NA:0.001,NA,0.022:0.053,1,0.118:0.073,1,0.860:0.873,1
2023,30,033,NA:0.002,NA,0.015:0.028,3,0.077:0.124,3,0.908:0.847,3
2023,30,035,NA,NA,0.020:0.026,3,0.055:0.100,3,0.925:0.874,3
2023,30,037,0.009:0.006,3,0.011:0.033,3,0.067:0.110,3,0.913:0.852,3
2023,30,039,NA:0.005,NA,0.022:0.042,3,0.062:0.070,3,0.916:0.883,3
2023,30,041,0.009:0.006,3,0.011:0.033,3,0.067:0.110,3,0.913:0.852,3
2023,30,043,0.009:0.006,3,0.011:0.033,3,0.067:0.110,3,0.913:0.852,3
2023,30,045,0.009:0.006,3,0.011:0.033,3,0.067:0.110,3,0.913:0.852,3
2023,30,047,0.003:0.004,3,0.022:0.038,3,0.128:0.106,3,0.847:0.852,3
2023,30,049,0.008:0.016,2,0.015:0.038,2,0.042:0.065,2,0.936:0.880,2
2023,30,051,0.009:0.006,3,0.011:0.033,3,0.067:0.110,3,0.913:0.852,3
2023,30,053,NA,NA,0.020:0.026,3,0.055:0.100,3,0.925:0.874,3
2023,30,055,NA:0.002,NA,0.015:0.028,3,0.077:0.124,3,0.908:0.847,3
2023,30,057,NA:0.005,NA,0.022:0.042,3,0.062:0.070,3,0.916:0.883,3
2023,30,059,0.009:0.006,3,0.011:0.033,3,0.067:0.110,3,0.913:0.852,3
2023,30,061,0.003:0.004,3,0.022:0.038,3,0.128:0.106,3,0.847:0.852,3
2023,30,063,0.003:0.004,2,0.022:0.038,2,0.128:0.106,2,0.847:0.852,2
2023,30,065,NA:0.002,NA,0.015:0.028,3,0.077:0.124,3,0.908:0.847,3
2023,30,067,0.009:0.006,3,0.011:0.033,3,0.067:0.110,3,0.913:0.852,3
2023,30,069,0.009:0.006,3,0.011:0.033,3,0.067:0.110,3,0.913:0.852,3
2023,30,071,0.009:0.006,3,0.011:0.033,3,0.067:0.110,3,0.913:0.852,3
2023,30,073,0.009:0.006,3,0.011:0.033,3,0.067:0.110,3,0.913:0.852,3
2023,30,075,NA:0.002,NA,0.015:0.028,3,0.077:0.124,3,0.908:0.847,3
2023,30,077,NA:0.005,NA,0.022:0.042,3,0.062:0.070,3,0.916:0.883,3
2023,30,079,NA:0.002,NA,0.015:0.028,3,0.077:0.124,3,0.908:0.847,3
2023,30,081,NA:0.005,NA,0.022:0.042,2,0.062:0.070,2,0.916:0.883,2
2023,30,083,NA:0.002,NA,0.015:0.028,3,0.077:0.124,3,0.908:0.847,3
2023,30,085,NA:0.002,NA,0.015:0.028,3,0.077:0.124,3,0.908:0.847,3
2023,30,087,NA:0.002,NA,0.015:0.028,3,0.077:0.124,3,0.908:0.847,3
2023,30,089,0.003:0.004,3,0.022:0.038,3,0.128:0.106,3,0.847:0.852,3
2023,30,091,NA:0.002,NA,0.015:0.028,3,0.077:0.124,3,0.908:0.847,3
2023,30,093,NA:0.005,NA,0.022:0.042,3,0.062:0.070,3,0.916:0.883,3
2023,30,095,0.009:0.006,3,0.011:0.033,3,0.067:0.110,3,0.913:0.852,3
2023,30,097,0.009:0.006,3,0.011:0.033,3,0.067:0.110,3,0.913:0.852,3
2023,30,099,0.009:0.006,3,0.011:0.033,3,0.067:0.110,3,0.913:0.852,3
2023,30,101,0.009:0.006,3,0.011:0.033,3,0.067:0.110,3,0.913:0.852,3
2023,30,103,NA:0.002,NA,0.015:0.028,3,0.077:0.124,3,0.908:0.847,3
2023,30,105,NA:0.002,NA,0.015:0.028,3,0.077:0.124,3,0.908:0.847,3
2023,30,107,0.009:0.006,3,0.011:0.033,3,0.067:0.110,3,0.913:0.852,3
2023,30,109,NA:0.002,NA,0.015:0.028,3,0.077:0.124,3,0.908:0.847,3
2023,30,111,NA:0.012,NA,0.026:0.047,1,0.056:0.099,1,0.918:0.843,1
2023,31,001,NA:0.002,NA,0.031:0.083,3,0.056:0.062,3,0.913:0.853,3
2023,31,003,0.004:0.017,3,0.082:0.114,3,0.042:0.067,3,0.872:0.802,3
2023,31,005,NA:0.018,NA,0.093:0.135,3,0.021:0.027,3,0.886:0.820,3
2023,31,007,NA:0.001,NA,0.044:0.099,3,0.026:0.060,3,0.930:0.840,3
2023,31,009,NA:0.016,NA,0.166:0.153,3,0.017:0.041,3,0.816:0.790,3
2023,31,011,0.004:0.017,3,0.082:0.114,3,0.042:0.067,3,0.872:0.802,3
2023,31,013,NA:0.001,NA,0.044:0.099,3,0.026:0.060,3,0.930:0.840,3
2023,31,015,NA:0.001,NA,0.044:0.099,3,0.026:0.060,3,0.930:0.840,3
2023,31,017,NA:0.001,NA,0.044:0.099,3,0.026:0.060,3,0.930:0.840,3
2023,31,019,NA:0.002,NA,0.031:0.083,2,0.056:0.062,2,0.913:0.853,2
2023,31,021,0.004:0.017,3,0.082:0.114,3,0.042:0.067,3,0.872:0.802,3
2023,31,023,NA:0.004,NA,0.021:0.059,3,0.020:0.035,3,0.958:0.901,3
2023,31,025,NA,NA,0.027:0.057,3,0.095:0.059,3,0.877:0.884,3
2023,31,027,0.004:0.017,3,0.082:0.114,3,0.042:0.067,3,0.872:0.802,3
2023,31,029,NA:0.018,NA,0.093:0.135,3,0.021:0.027,3,0.886:0.820,3
2023,31,031,NA:0.001,NA,0.044:0.099,3,0.026:0.060,3,0.930:0.840,3
2023,31,033,NA:0.001,NA,0.044:0.099,3,0.026:0.060,3,0.930:0.840,3
2023,31,035,NA:0.002,NA,0.031:0.083,3,0.056:0.062,3,0.913:0.853,3
2023,31,037,0.004:0.017,3,0.082:0.114,3,0.042:0.067,3,0.872:0.802,3
2023,31,039,0.004:0.017,3,0.082:0.114,3,0.042:0.067,3,0.872:0.802,3
2023,31,041,NA:0.016,NA,0.166:0.153,3,0.017:0.041,3,0.816:0.790,3
2023,31,043,0.004:0.017,3,0.082:0.114,3,0.042:0.067,3,0.872:0.802,3
2023,31,045,NA:0.001,NA,0.044:0.099,3,0.026:0.060,3,0.930:0.840,3
2023,31,047,NA:0.018,NA,0.093:0.135,3,0.021:0.027,3,0.886:0.820,3
2023,31,049,NA:0.001,NA,0.044:0.099,3,0.026:0.060,3,0.930:0.840,3
2023,31,051,0.004:0.017,3,0.082:0.114,3,0.042:0.067,3,0.872:0.802,3
2023,31,053,NA,NA,0.027:0.057,3,0.095:0.059,3,0.877:0.884,3
2023,31,055,0.041:0.103,1,0.060:0.097,1,0.072:0.080,1,0.828:0.720,1
2023,31,057,NA:0.018,NA,0.093:0.135,3,0.021:0.027,3,0.886:0.820,3
2023,31,059,NA:0.004,NA,0.021:0.059,3,0.020:0.035,3,0.958:0.901,3
2023,31,061,NA:0.002,NA,0.031:0.083,3,0.056:0.062,3,0.913:0.853,3
2023,31,063,NA:0.018,NA,0.093:0.135,3,0.021:0.027,3,0.886:0.820,3
2023,31,065,NA:0.018,NA,0.093:0.135,3,0.021:0.027,3,0.886:0.820,3
2023,31,067,NA:0.004,NA,0.021:0.059,3,0.020:0.035,3,0.958:0.901,3
2023,31,069,NA:0.001,NA,0.044:0.099,3,0.026:0.060,3,0.930:0.840,3
2023,31,071,NA:0.016,NA,0.166:0.153,3,0.017:0.041,3,0.816:0.790,3
2023,31,073,NA:0.018,NA,0.093:0.135,3,0.021:0.027,3,0.886:0.820,3
2023,31,075,NA:0.018,NA,0.093:0.135,3,0.021:0.027,3,0.886:0.820,3
2023,31,077,NA:0.016,NA,0.166:0.153,3,0.017:0.041,3,0.816:0.790,3
2023,31,079,NA:0.016,NA,0.166:0.153,2,0.017:0.041,2,0.816:0.790,2
2023,31,081,NA:0.016,NA,0.166:0.153,3,0.017:0.041,3,0.816:0.790,3
2023,31,083,NA:0.002,NA,0.031:0.083,3,0.056:0.062,3,0.913:0.853,3
2023,31,085,NA:0.018,NA,0.093:0.135,3,0.021:0.027,3,0.886:0.820,3
2023,31,087,NA:0.018,NA,0.093:0.135,3,0.021:0.027,3,0.886:0.820,3
2023,31,089,NA:0.001,NA,0.044:0.099,3,0.026:0.060,3,0.930:0.840,3
2023,31,091,NA:0.018,NA,0.093:0.135,3,0.021:0.027,3,0.886:0.820,3
2023,31,093,NA:0.016,NA,0.166:0.153,3,0.017:0.041,3,0.816:0.790,3
2023,31,095,NA:0.004,NA,0.021:0.059,3,0.020:0.035,3,0.958:0.901,3
2023,31,097,NA:0.004,NA,0.021:0.059,3,0.020:0.035,3,0.958:0.901,3
2023,31,099,NA:0.002,NA,0.031:0.083,3,0.056:0.062,3,0.913:0.853,3
2023,31,101,NA:0.018,NA,0.093:0.135,3,0.021:0.027,3,0.886:0.820,3
2023,31,103,NA:0.001,NA,0.044:0.099,3,0.026:0.060,3,0.930:0.840,3
2023,31,105,NA:0.001,NA,0.044:0.099,3,0.026:0.060,3,0.930:0.840,3
2023,31,107,0.004:0.017,3,0.082:0.114,3,0.042:0.067,3,0.872:0.802,3
2023,31,109,0.004:0.037,1,0.016:0.058,1,0.052:0.078,1,0.928:0.827,1
2023,31,111,NA:0.018,NA,0.093:0.135,3,0.021:0.027,3,0.886:0.820,3
2023,31,113,NA:0.018,NA,0.093:0.135,3,0.021:0.027,3,0.886:0.820,3
2023,31,115,NA:0.016,NA,0.166:0.153,3,0.017:0.041,3,0.816:0.790,3
2023,31,117,NA:0.018,NA,0.093:0.135,3,0.021:0.027,3,0.886:0.820,3
2023,31,119,0.004:0.017,3,0.082:0.114,3,0.042:0.067,3,0.872:0.802,3
2023,31,121,NA:0.016,NA,0.166:0.153,3,0.017:0.041,3,0.816:0.790,3
2023,31,123,NA:0.001,NA,0.044:0.099,3,0.026:0.060,3,0.930:0.840,3
2023,31,125,0.004:0.017,3,0.082:0.114,3,0.042:0.067,3,0.872:0.802,3
2023,31,127,NA:0.004,NA,0.021:0.059,3,0.020:0.035,3,0.958:0.901,3
2023,31,129,NA:0.002,NA,0.031:0.083,3,0.056:0.062,3,0.913:0.853,3
2023,31,131,NA:0.004,NA,0.021:0.059,3,0.020:0.035,3,0.958:0.901,3
2023,31,133,NA:0.004,NA,0.021:0.059,3,0.020:0.035,3,0.958:0.901,3
2023,31,135,NA:0.018,NA,0.093:0.135,3,0.021:0.027,3,0.886:0.820,3
2023,31,137,NA:0.002,NA,0.031:0.083,3,0.056:0.062,3,0.913:0.853,3
2023,31,139,0.004:0.017,3,0.082:0.114,3,0.042:0.067,3,0.872:0.802,3
2023,31,141,0.004:0.017,3,0.082:0.114,3,0.042:0.067,3,0.872:0.802,3
2023,31,143,NA:0.004,NA,0.021:0.059,3,0.020:0.035,3,0.958:0.901,3
2023,31,145,NA:0.018,NA,0.093:0.135,3,0.021:0.027,3,0.886:0.820,3
2023,31,147,NA:0.004,NA,0.021:0.059,3,0.020:0.035,3,0.958:0.901,3
2023,31,149,NA:0.001,NA,0.044:0.099,3,0.026:0.060,3,0.930:0.840,3
2023,31,151,NA:0.004,NA,0.021:0.059,3,0.020:0.035,3,0.958:0.901,3
2023,31,153,0.025:0.031,1,0.046:0.079,1,0.059:0.060,1,0.870:0.830,1
2023,31,155,NA,NA,0.027:0.057,3,0.095:0.059,3,0.877:0.884,3
2023,31,157,NA:0.001,NA,0.044:0.099,3,0.026:0.060,3,0.930:0.840,3
2023,31,159,NA:0.004,NA,0.021:0.059,3,0.020:0.035,3,0.958:0.901,3
2023,31,161,NA:0.001,NA,0.044:0.099,3,0.026:0.060,3,0.930:0.840,3
2023,31,163,NA:0.016,NA,0.166:0.153,3,0.017:0.041,3,0.816:0.790,3
2023,31,165,NA:0.001,NA,0.044:0.099,3,0.026:0.060,3,0.930:0.840,3
2023,31,167,0.004:0.017,3,0.082:0.114,3,0.042:0.067,3,0.872:0.802,3
2023,31,169,NA:0.004,NA,0.021:0.059,3,0.020:0.035,3,0.958:0.901,3
2023,31,171,NA:0.018,NA,0.093:0.135,3,0.021:0.027,3,0.886:0.820,3
2023,31,173,0.004:0.017,3,0.082:0.114,3,0.042:0.067,3,0.872:0.802,3
2023,31,175,NA:0.016,NA,0.166:0.153,3,0.017:0.041,3,0.816:0.790,3
2023,31,177,NA,NA,0.027:0.057,3,0.095:0.059,3,0.877:0.884,3
2023,31,179,0.004:0.017,3,0.082:0.114,3,0.042:0.067,3,0.872:0.802,3
2023,31,181,NA:0.002,NA,0.031:0.083,3,0.056:0.062,3,0.913:0.853,3
2023,31,183,NA:0.016,NA,0.166:0.153,3,0.017:0.041,3,0.816:0.790,3
2023,31,185,NA:0.004,NA,0.021:0.059,3,0.020:0.035,3,0.958:0.901,3
2023,32,001,0.010:0.024,3,0.072:0.158,3,0.085:0.098,3,0.833:0.719,3
2023,32,003,0.061:0.125,1,0.180:0.243,1,0.177:0.163,1,0.582:0.469,1
2023,32,005,NA:0.005,NA,0.072:0.154,3,0.088:0.095,3,0.840:0.746,3
2023,32,007,0.010:0.024,3,0.072:0.158,3,0.085:0.098,3,0.833:0.719,3
2023,32,009,0.010:0.024,3,0.072:0.158,3,0.085:0.098,3,0.833:0.719,3
2023,32,011,0.010:0.024,3,0.072:0.158,3,0.085:0.098,3,0.833:0.719,3
2023,32,013,0.010:0.024,3,0.072:0.158,3,0.085:0.098,3,0.833:0.719,3
2023,32,015,0.010:0.024,3,0.072:0.158,3,0.085:0.098,3,0.833:0.719,3
2023,32,017,0.010:0.024,3,0.072:0.158,3,0.085:0.098,3,0.833:0.719,3
2023,32,019,NA:0.005,NA,0.072:0.154,3,0.088:0.095,3,0.840:0.746,3
2023,32,021,0.010:0.024,3,0.072:0.158,3,0.085:0.098,3,0.833:0.719,3
2023,32,023,0.010:0.024,3,0.072:0.158,3,0.085:0.098,3,0.833:0.719,3
2023,32,027,0.010:0.024,3,0.072:0.158,3,0.085:0.098,3,0.833:0.719,3
2023,32,029,NA:0.005,NA,0.072:0.154,3,0.088:0.095,3,0.840:0.746,3
2023,32,031,0.005:0.021,1,0.113:0.187,1,0.090:0.111,1,0.792:0.682,1
2023,32,033,0.010:0.024,3,0.072:0.158,3,0.085:0.098,3,0.833:0.719,3
2023,32,510,NA:0.005,NA,0.072:0.154,3,0.088:0.095,3,0.840:0.746,3
2023,33,001,NA:0.001,NA,0.033:0.011,2,0.048:0.054,2,0.918:0.934,2
2023,33,003,NA:0.001,NA,0.033:0.011,2,0.048:0.054,2,0.918:0.934,2
2023,33,005,0.001:0.008,2,0.009:0.023,2,0.033:0.032,2,0.957:0.937,2
2023,33,007,0.006:0.013,3,0.010:0.015,3,0.070:0.093,3,0.915:0.879,3
2023,33,009,0.006:0.013,2,0.010:0.015,2,0.070:0.093,2,0.915:0.879,2
2023,33,011,0.008:0.016,1,0.041:0.071,1,0.075:0.068,1,0.875:0.846,1
2023,33,013,0.001:0.010,1,0.026:0.027,1,0.049:0.045,1,0.924:0.917,1
