year,state,county,share_medical_debt_coll,share_medical_debt_coll_quality,subgroup_type,subgroup
2023,48,48439,.1408447,1,race-ethnicity,Majority Non-White
2023,48,48439,.0804928,1,race-ethnicity,Majority White
2023,48,48441,.1716719,1,race-ethnicity,All
2023,48,48441,.2435703,1,race-ethnicity,Majority Non-White
2023,48,48441,.1591686,1,race-ethnicity,Majority White
2023,48,48443,NA,NA,race-ethnicity,All
2023,48,48443,NA,NA,race-ethnicity,Majority Non-White
2023,48,48443,NA,NA,race-ethnicity,Majority White
2023,48,48445,.1746032,1,race-ethnicity,All
2023,48,48445,.1755319,1,race-ethnicity,Majority Non-White
2023,48,48445,NA,NA,race-ethnicity,Majority White
2023,48,48447,NA,NA,race-ethnicity,All
2023,48,48447,NA,NA,race-ethnicity,Majority Non-White
2023,48,48447,NA,NA,race-ethnicity,Majority White
2023,48,48449,.0770732,1,race-ethnicity,All
2023,48,48449,.0743534,1,race-ethnicity,Majority Non-White
2023,48,48449,.1030928,1,race-ethnicity,Majority White
2023,48,48451,.0731064,1,race-ethnicity,All
2023,48,48451,.0948012,1,race-ethnicity,Majority Non-White
2023,48,48451,.0647144,1,race-ethnicity,Majority White
2023,48,48453,.0641257,1,race-ethnicity,All
2023,48,48453,.0873559,1,race-ethnicity,Majority Non-White
2023,48,48453,.0411781,1,race-ethnicity,Majority White
2023,48,48455,.1310044,1,race-ethnicity,All
2023,48,48455,NA,NA,race-ethnicity,Majority Non-White
2023,48,48455,.1321586,1,race-ethnicity,Majority White
2023,48,48457,.1753247,1,race-ethnicity,All
2023,48,48457,NA,NA,race-ethnicity,Majority Non-White
2023,48,48457,.1753247,1,race-ethnicity,Majority White
2023,48,48459,.1185965,1,race-ethnicity,All
2023,48,48459,NA,NA,race-ethnicity,Majority Non-White
2023,48,48459,.1185965,1,race-ethnicity,Majority White
2023,48,48461,.0900901,1,race-ethnicity,All
2023,48,48461,.0675676,1,race-ethnicity,Majority Non-White
2023,48,48461,NA,NA,race-ethnicity,Majority White
2023,48,48463,.0669014,1,race-ethnicity,All
2023,48,48463,.0834697,1,race-ethnicity,Majority Non-White
2023,48,48463,.0280899,1,race-ethnicity,Majority White
2023,48,48465,.0444444,1,race-ethnicity,All
2023,48,48465,.0447663,1,race-ethnicity,Majority Non-White
2023,48,48465,NA,NA,race-ethnicity,Majority White
2023,48,48467,.1314136,1,race-ethnicity,All
2023,48,48467,NA,NA,race-ethnicity,Majority Non-White
2023,48,48467,.1314136,1,race-ethnicity,Majority White
2023,48,48469,.1188738,1,race-ethnicity,All
2023,48,48469,.1539623,1,race-ethnicity,Majority Non-White
2023,48,48469,.0889175,1,race-ethnicity,Majority White
2023,48,48471,.0923513,1,race-ethnicity,All
2023,48,48471,NA,NA,race-ethnicity,Majority Non-White
2023,48,48471,.0933333,1,race-ethnicity,Majority White
2023,48,48473,.0745436,1,race-ethnicity,All
2023,48,48473,.0704307,1,race-ethnicity,Majority Non-White
2023,48,48473,.1023622,1,race-ethnicity,Majority White
2023,48,48475,.0989848,1,race-ethnicity,All
2023,48,48475,.0981912,1,race-ethnicity,Majority Non-White
2023,48,48475,NA,NA,race-ethnicity,Majority White
2023,48,48477,.038715,1,race-ethnicity,All
2023,48,48477,NA,NA,race-ethnicity,Majority Non-White
2023,48,48477,.0390365,1,race-ethnicity,Majority White
2023,48,48479,.1395065,1,race-ethnicity,All
2023,48,48479,.1395065,1,race-ethnicity,Majority Non-White
2023,48,48479,NA,NA,race-ethnicity,Majority White
2023,48,48481,.129722,1,race-ethnicity,All
2023,48,48481,.1423456,1,race-ethnicity,Majority Non-White
2023,48,48481,.0740741,1,race-ethnicity,Majority White
2023,48,48483,.0786517,1,race-ethnicity,All
2023,48,48483,NA,NA,race-ethnicity,Majority Non-White
2023,48,48483,.0786517,1,race-ethnicity,Majority White
2023,48,48485,.1666667,1,race-ethnicity,All
2023,48,48485,.2649903,1,race-ethnicity,Majority Non-White
2023,48,48485,.1528194,1,race-ethnicity,Majority White
2023,48,48487,.2010444,1,race-ethnicity,All
2023,48,48487,NA,NA,race-ethnicity,Majority Non-White
2023,48,48487,.2010444,1,race-ethnicity,Majority White
2023,48,48489,.138,1,race-ethnicity,All
2023,48,48489,.1387164,1,race-ethnicity,Majority Non-White
2023,48,48489,NA,NA,race-ethnicity,Majority White
2023,48,48491,.0518106,1,race-ethnicity,All
2023,48,48491,.0627777,1,race-ethnicity,Majority Non-White
2023,48,48491,.0464857,1,race-ethnicity,Majority White
2023,48,48493,.0974143,1,race-ethnicity,All
2023,48,48493,.1219512,1,race-ethnicity,Majority Non-White
2023,48,48493,.0683311,1,race-ethnicity,Majority White
2023,48,48495,.1748879,1,race-ethnicity,All
2023,48,48495,.1875,1,race-ethnicity,Majority Non-White
2023,48,48495,NA,NA,race-ethnicity,Majority White
2023,48,48497,.1108903,1,race-ethnicity,All
2023,48,48497,NA,NA,race-ethnicity,Majority Non-White
2023,48,48497,.1108903,1,race-ethnicity,Majority White
2023,48,48499,.0856622,1,race-ethnicity,All
2023,48,48499,NA,NA,race-ethnicity,Majority Non-White
2023,48,48499,.0856622,1,race-ethnicity,Majority White
2023,48,48501,.1406844,1,race-ethnicity,All
2023,48,48501,.1406844,1,race-ethnicity,Majority Non-White
2023,48,48501,NA,NA,race-ethnicity,Majority White
2023,48,48503,.1410256,1,race-ethnicity,All
2023,48,48503,NA,NA,race-ethnicity,Majority Non-White
2023,48,48503,.1410256,1,race-ethnicity,Majority White
2023,48,48505,.1321839,1,race-ethnicity,All
2023,48,48505,.1321839,1,race-ethnicity,Majority Non-White
2023,48,48505,NA,NA,race-ethnicity,Majority White
2023,48,48507,.0857143,1,race-ethnicity,All
2023,48,48507,.0857143,1,race-ethnicity,Majority Non-White
2023,48,48507,NA,NA,race-ethnicity,Majority White
2023,49,49001,.0561798,1,race-ethnicity,All
2023,49,49001,NA,NA,race-ethnicity,Majority Non-White
2023,49,49001,.0508475,1,race-ethnicity,Majority White
2023,49,49003,.0160091,1,race-ethnicity,All
2023,49,49003,NA,NA,race-ethnicity,Majority Non-White
2023,49,49003,.0160091,1,race-ethnicity,Majority White
2023,49,49005,.0150479,1,race-ethnicity,All
2023,49,49005,NA,NA,race-ethnicity,Majority Non-White
2023,49,49005,.0151265,1,race-ethnicity,Majority White
2023,49,49007,.0637958,1,race-ethnicity,All
2023,49,49007,NA,NA,race-ethnicity,Majority Non-White
2023,49,49007,.0623003,1,race-ethnicity,Majority White
2023,49,49009,NA,NA,race-ethnicity,All
2023,49,49009,NA,NA,race-ethnicity,Majority Non-White
2023,49,49009,NA,NA,race-ethnicity,Majority White
2023,49,49011,.0211435,1,race-ethnicity,All
2023,49,49011,NA,NA,race-ethnicity,Majority Non-White
2023,49,49011,.0211435,1,race-ethnicity,Majority White
2023,49,49013,.1067504,1,race-ethnicity,All
2023,49,49013,NA,NA,race-ethnicity,Majority Non-White
2023,49,49013,.1067504,1,race-ethnicity,Majority White
2023,49,49015,.0337838,1,race-ethnicity,All
2023,49,49015,NA,NA,race-ethnicity,Majority Non-White
2023,49,49015,.0337838,1,race-ethnicity,Majority White
2023,49,49017,0,1,race-ethnicity,All
2023,49,49017,NA,NA,race-ethnicity,Majority Non-White
2023,49,49017,0,1,race-ethnicity,Majority White
2023,49,49019,.1040462,1,race-ethnicity,All
2023,49,49019,NA,NA,race-ethnicity,Majority Non-White
2023,49,49019,.1040462,1,race-ethnicity,Majority White
2023,49,49021,.0237248,1,race-ethnicity,All
2023,49,49021,NA,NA,race-ethnicity,Majority Non-White
2023,49,49021,.0237248,1,race-ethnicity,Majority White
2023,49,49023,.037234,1,race-ethnicity,All
2023,49,49023,NA,NA,race-ethnicity,Majority Non-White
2023,49,49023,.037234,1,race-ethnicity,Majority White
2023,49,49025,.0447154,1,race-ethnicity,All
2023,49,49025,NA,NA,race-ethnicity,Majority Non-White
2023,49,49025,.0447154,1,race-ethnicity,Majority White
2023,49,49027,.007335,1,race-ethnicity,All
2023,49,49027,NA,NA,race-ethnicity,Majority Non-White
2023,49,49027,.007335,1,race-ethnicity,Majority White
2023,49,49029,.0056022,1,race-ethnicity,All
2023,49,49029,NA,NA,race-ethnicity,Majority Non-White
2023,49,49029,.0056022,1,race-ethnicity,Majority White
2023,49,49031,.0555556,1,race-ethnicity,All
2023,49,49031,NA,NA,race-ethnicity,Majority Non-White
2023,49,49031,.0555556,1,race-ethnicity,Majority White
2023,49,49033,.0869565,1,race-ethnicity,All
2023,49,49033,NA,NA,race-ethnicity,Majority Non-White
2023,49,49033,.0869565,1,race-ethnicity,Majority White
2023,49,49035,.0255877,1,race-ethnicity,All
2023,49,49035,.039751,1,race-ethnicity,Majority Non-White
2023,49,49035,.0221921,1,race-ethnicity,Majority White
2023,49,49037,.041543,1,race-ethnicity,All
2023,49,49037,.0422535,1,race-ethnicity,Majority Non-White
2023,49,49037,.0410256,1,race-ethnicity,Majority White
2023,49,49039,.0288809,1,race-ethnicity,All
2023,49,49039,NA,NA,race-ethnicity,Majority Non-White
2023,49,49039,.0292683,1,race-ethnicity,Majority White
2023,49,49041,.021645,1,race-ethnicity,All
2023,49,49041,NA,NA,race-ethnicity,Majority Non-White
2023,49,49041,.021645,1,race-ethnicity,Majority White
2023,49,49043,.0147436,1,race-ethnicity,All
2023,49,49043,NA,NA,race-ethnicity,Majority Non-White
2023,49,49043,.0147436,1,race-ethnicity,Majority White
2023,49,49045,.0485813,1,race-ethnicity,All
2023,49,49045,NA,NA,race-ethnicity,Majority Non-White
2023,49,49045,.0464708,1,race-ethnicity,Majority White
2023,49,49047,.0647059,1,race-ethnicity,All
2023,49,49047,.2,1,race-ethnicity,Majority Non-White
2023,49,49047,.0531915,1,race-ethnicity,Majority White
2023,49,49049,.0162165,1,race-ethnicity,All
2023,49,49049,NA,NA,race-ethnicity,Majority Non-White
2023,49,49049,.0162268,1,race-ethnicity,Majority White
2023,49,49051,.0201536,1,race-ethnicity,All
2023,49,49051,NA,NA,race-ethnicity,Majority Non-White
2023,49,49051,.0201536,1,race-ethnicity,Majority White
2023,49,49053,.0177544,1,race-ethnicity,All
2023,49,49053,NA,NA,race-ethnicity,Majority Non-White
2023,49,49053,.0177544,1,race-ethnicity,Majority White
2023,49,49055,.0131579,1,race-ethnicity,All
2023,49,49055,NA,NA,race-ethnicity,Majority Non-White
2023,49,49055,.0131579,1,race-ethnicity,Majority White
2023,49,49057,.0209121,1,race-ethnicity,All
2023,49,49057,NA,NA,race-ethnicity,Majority Non-White
2023,49,49057,.0209121,1,race-ethnicity,Majority White
2023,50,50001,.0050804,1,race-ethnicity,All
2023,50,50001,NA,NA,race-ethnicity,Majority Non-White
2023,50,50001,.0050804,1,race-ethnicity,Majority White
2023,50,50003,.0117253,1,race-ethnicity,All
2023,50,50003,NA,NA,race-ethnicity,Majority Non-White
2023,50,50003,.0117253,1,race-ethnicity,Majority White
2023,50,50005,.0130785,1,race-ethnicity,All
2023,50,50005,NA,NA,race-ethnicity,Majority Non-White
2023,50,50005,.0130785,1,race-ethnicity,Majority White
2023,50,50007,.0069047,1,race-ethnicity,All
2023,50,50007,NA,NA,race-ethnicity,Majority Non-White
2023,50,50007,.0069047,1,race-ethnicity,Majority White
2023,50,50009,.0093023,1,race-ethnicity,All
2023,50,50009,NA,NA,race-ethnicity,Majority Non-White
2023,50,50009,.0093023,1,race-ethnicity,Majority White
2023,50,50011,.0140673,1,race-ethnicity,All
2023,50,50011,NA,NA,race-ethnicity,Majority Non-White
2023,50,50011,.0141888,1,race-ethnicity,Majority White
2023,50,50013,.0077821,1,race-ethnicity,All
2023,50,50013,NA,NA,race-ethnicity,Majority Non-White
2023,50,50013,.0077821,1,race-ethnicity,Majority White
2023,50,50015,.0135287,1,race-ethnicity,All
2023,50,50015,NA,NA,race-ethnicity,Majority Non-White
2023,50,50015,.0135287,1,race-ethnicity,Majority White
2023,50,50017,.0092975,1,race-ethnicity,All
2023,50,50017,NA,NA,race-ethnicity,Majority Non-White
2023,50,50017,.0092975,1,race-ethnicity,Majority White
2023,50,50019,.0095137,1,race-ethnicity,All
2023,50,50019,NA,NA,race-ethnicity,Majority Non-White
2023,50,50019,.0095137,1,race-ethnicity,Majority White
2023,50,50021,.0132483,1,race-ethnicity,All
2023,50,50021,NA,NA,race-ethnicity,Majority Non-White
2023,50,50021,.0132678,1,race-ethnicity,Majority White
2023,50,50023,.0080321,1,race-ethnicity,All
2023,50,50023,NA,NA,race-ethnicity,Majority Non-White
2023,50,50023,.0080972,1,race-ethnicity,Majority White
2023,50,50025,.0249344,1,race-ethnicity,All
2023,50,50025,NA,NA,race-ethnicity,Majority Non-White
2023,50,50025,.0249344,1,race-ethnicity,Majority White
2023,50,50027,.0174913,1,race-ethnicity,All
2023,50,50027,NA,NA,race-ethnicity,Majority Non-White
2023,50,50027,.0175175,1,race-ethnicity,Majority White
2023,51,51001,.1538462,1,race-ethnicity,All
2023,51,51001,.2011662,1,race-ethnicity,Majority Non-White
2023,51,51001,.1324324,1,race-ethnicity,Majority White
2023,51,51003,.0447804,1,race-ethnicity,All
2023,51,51003,NA,NA,race-ethnicity,Majority Non-White
2023,51,51003,.0447804,1,race-ethnicity,Majority White
2023,51,51005,.0548204,1,race-ethnicity,All
2023,51,51005,NA,NA,race-ethnicity,Majority Non-White
2023,51,51005,.0548204,1,race-ethnicity,Majority White
2023,51,51007,.0649351,1,race-ethnicity,All
2023,51,51007,NA,NA,race-ethnicity,Majority Non-White
2023,51,51007,.0649351,1,race-ethnicity,Majority White
2023,51,51009,.0333333,1,race-ethnicity,All
2023,51,51009,NA,NA,race-ethnicity,Majority Non-White
2023,51,51009,.0333333,1,race-ethnicity,Majority White
2023,51,51011,.0306905,1,race-ethnicity,All
2023,51,51011,NA,NA,race-ethnicity,Majority Non-White
2023,51,51011,.0306905,1,race-ethnicity,Majority White
2023,51,51013,.020561,1,race-ethnicity,All
2023,51,51013,.0372861,1,race-ethnicity,Majority Non-White
2023,51,51013,.0160256,1,race-ethnicity,Majority White
2023,51,51015,.0920893,1,race-ethnicity,All
2023,51,51015,NA,NA,race-ethnicity,Majority Non-White
2023,51,51015,.0915751,1,race-ethnicity,Majority White
2023,51,51017,.0147059,1,race-ethnicity,All
2023,51,51017,NA,NA,race-ethnicity,Majority Non-White
2023,51,51017,.0147059,1,race-ethnicity,Majority White
2023,51,51019,.0157856,1,race-ethnicity,All
2023,51,51019,NA,NA,race-ethnicity,Majority Non-White
2023,51,51019,.015803,1,race-ethnicity,Majority White
2023,51,51021,.031746,1,race-ethnicity,All
2023,51,51021,NA,NA,race-ethnicity,Majority Non-White
2023,51,51021,.031746,1,race-ethnicity,Majority White
2023,51,51023,.0280374,1,race-ethnicity,All
2023,51,51023,NA,NA,race-ethnicity,Majority Non-White
2023,51,51023,.0280374,1,race-ethnicity,Majority White
2023,51,51025,.0770925,1,race-ethnicity,All
2023,51,51025,.0833333,1,race-ethnicity,Majority Non-White
2023,51,51025,.0662651,1,race-ethnicity,Majority White
2023,51,51027,.0941781,1,race-ethnicity,All
2023,51,51027,NA,NA,race-ethnicity,Majority Non-White
2023,51,51027,.0941781,1,race-ethnicity,Majority White
2023,51,51029,.0853659,1,race-ethnicity,All
2023,51,51029,NA,NA,race-ethnicity,Majority Non-White
2023,51,51029,.0357143,1,race-ethnicity,Majority White
2023,51,51031,.024911,1,race-ethnicity,All
2023,51,51031,NA,NA,race-ethnicity,Majority Non-White
2023,51,51031,.0250149,1,race-ethnicity,Majority White
2023,51,51033,.0820463,1,race-ethnicity,All
2023,51,51033,NA,NA,race-ethnicity,Majority Non-White
2023,51,51033,.0820313,1,race-ethnicity,Majority White
2023,51,51035,.0791284,1,race-ethnicity,All
2023,51,51035,NA,NA,race-ethnicity,Majority Non-White
2023,51,51035,.0791284,1,race-ethnicity,Majority White
2023,51,51036,.0747664,1,race-ethnicity,All
2023,51,51036,.0802469,1,race-ethnicity,Majority Non-White
2023,51,51036,.06,1,race-ethnicity,Majority White
2023,51,51037,.0356394,1,race-ethnicity,All
2023,51,51037,NA,NA,race-ethnicity,Majority Non-White
2023,51,51037,.0356394,1,race-ethnicity,Majority White
2023,51,51041,.0517329,1,race-ethnicity,All
2023,51,51041,.0887513,1,race-ethnicity,Majority Non-White
2023,51,51041,.0395939,1,race-ethnicity,Majority White
2023,51,51043,.0242537,1,race-ethnicity,All
2023,51,51043,NA,NA,race-ethnicity,Majority Non-White
2023,51,51043,.0245747,1,race-ethnicity,Majority White
2023,51,51045,.0272109,1,race-ethnicity,All
2023,51,51045,NA,NA,race-ethnicity,Majority Non-White
2023,51,51045,.0273973,1,race-ethnicity,Majority White
2023,51,51047,.0967344,1,race-ethnicity,All
2023,51,51047,NA,NA,race-ethnicity,Majority Non-White
2023,51,51047,.096475,1,race-ethnicity,Majority White
2023,51,51049,.0714286,1,race-ethnicity,All
2023,51,51049,.1818182,1,race-ethnicity,Majority Non-White
2023,51,51049,.0594059,1,race-ethnicity,Majority White
2023,51,51051,.0640394,1,race-ethnicity,All
2023,51,51051,NA,NA,race-ethnicity,Majority Non-White
2023,51,51051,.0640394,1,race-ethnicity,Majority White
2023,51,51053,.1170084,1,race-ethnicity,All
2023,51,51053,.1323944,1,race-ethnicity,Majority Non-White
2023,51,51053,.1054852,1,race-ethnicity,Majority White
2023,51,51057,.088729,1,race-ethnicity,All
2023,51,51057,.0882353,1,race-ethnicity,Majority Non-White
2023,51,51057,.0900901,1,race-ethnicity,Majority White
2023,51,51059,.0240375,1,race-ethnicity,All
2023,51,51059,.0310983,1,race-ethnicity,Majority Non-White
2023,51,51059,.0161733,1,race-ethnicity,Majority White
2023,51,51061,.0521227,1,race-ethnicity,All
2023,51,51061,NA,NA,race-ethnicity,Majority Non-White
2023,51,51061,.0521407,1,race-ethnicity,Majority White
2023,51,51063,.0194384,1,race-ethnicity,All
2023,51,51063,NA,NA,race-ethnicity,Majority Non-White
2023,51,51063,.0194384,1,race-ethnicity,Majority White
2023,51,51065,.0766283,1,race-ethnicity,All
2023,51,51065,NA,NA,race-ethnicity,Majority Non-White
2023,51,51065,.0760157,1,race-ethnicity,Majority White
2023,51,51067,.0247411,1,race-ethnicity,All
2023,51,51067,NA,NA,race-ethnicity,Majority Non-White
2023,51,51067,.0247411,1,race-ethnicity,Majority White
2023,51,51069,.043941,1,race-ethnicity,All
2023,51,51069,NA,NA,race-ethnicity,Majority Non-White
2023,51,51069,.043941,1,race-ethnicity,Majority White
2023,51,51071,.0480769,1,race-ethnicity,All
2023,51,51071,NA,NA,race-ethnicity,Majority Non-White
2023,51,51071,.0462428,1,race-ethnicity,Majority White
2023,51,51073,.0956641,1,race-ethnicity,All
2023,51,51073,NA,NA,race-ethnicity,Majority Non-White
2023,51,51073,.0956641,1,race-ethnicity,Majority White
2023,51,51075,.0468557,1,race-ethnicity,All
2023,51,51075,NA,NA,race-ethnicity,Majority Non-White
2023,51,51075,.0468557,1,race-ethnicity,Majority White
2023,51,51077,.0844444,1,race-ethnicity,All
2023,51,51077,NA,NA,race-ethnicity,Majority Non-White
2023,51,51077,.0844444,1,race-ethnicity,Majority White
2023,51,51079,.09062,1,race-ethnicity,All
2023,51,51079,NA,NA,race-ethnicity,Majority Non-White
2023,51,51079,.09062,1,race-ethnicity,Majority White
2023,51,51081,.1222707,1,race-ethnicity,All
2023,51,51081,.1238095,1,race-ethnicity,Majority Non-White
2023,51,51081,NA,NA,race-ethnicity,Majority White
2023,51,51083,.0758294,1,race-ethnicity,All
2023,51,51083,NA,NA,race-ethnicity,Majority Non-White
2023,51,51083,.076555,1,race-ethnicity,Majority White
2023,51,51085,.0425532,1,race-ethnicity,All
2023,51,51085,NA,NA,race-ethnicity,Majority Non-White
2023,51,51085,.0425532,1,race-ethnicity,Majority White
2023,51,51087,.0579885,1,race-ethnicity,All
2023,51,51087,.0877309,1,race-ethnicity,Majority Non-White
2023,51,51087,.0362877,1,race-ethnicity,Majority White
2023,51,51089,.1098834,1,race-ethnicity,All
2023,51,51089,NA,NA,race-ethnicity,Majority Non-White
2023,51,51089,.1098834,1,race-ethnicity,Majority White
2023,51,51091,.0166667,1,race-ethnicity,All
2023,51,51091,NA,NA,race-ethnicity,Majority Non-White
2023,51,51091,.0166667,1,race-ethnicity,Majority White
2023,51,51093,.0903277,1,race-ethnicity,All
2023,51,51093,NA,NA,race-ethnicity,Majority Non-White
2023,51,51093,.0897227,1,race-ethnicity,Majority White
2023,51,51095,.0591829,1,race-ethnicity,All
2023,51,51095,NA,NA,race-ethnicity,Majority Non-White
2023,51,51095,.0591829,1,race-ethnicity,Majority White
2023,51,51097,.106383,1,race-ethnicity,All
2023,51,51097,NA,NA,race-ethnicity,Majority Non-White
2023,51,51097,.1029412,1,race-ethnicity,Majority White
2023,51,51099,.0615385,1,race-ethnicity,All
2023,51,51099,NA,NA,race-ethnicity,Majority Non-White
2023,51,51099,.0615385,1,race-ethnicity,Majority White
2023,51,51101,.0690738,1,race-ethnicity,All
2023,51,51101,NA,NA,race-ethnicity,Majority Non-White
2023,51,51101,.0690738,1,race-ethnicity,Majority White
2023,51,51103,.0861619,1,race-ethnicity,All
2023,51,51103,NA,NA,race-ethnicity,Majority Non-White
2023,51,51103,.0861619,1,race-ethnicity,Majority White
2023,51,51105,.0894309,1,race-ethnicity,All
2023,51,51105,NA,NA,race-ethnicity,Majority Non-White
2023,51,51105,.0894309,1,race-ethnicity,Majority White
2023,51,51107,.0198108,1,race-ethnicity,All
2023,51,51107,.0226834,1,race-ethnicity,Majority Non-White
2023,51,51107,.017337,1,race-ethnicity,Majority White
2023,51,51109,.0892283,1,race-ethnicity,All
2023,51,51109,NA,NA,race-ethnicity,Majority Non-White
2023,51,51109,.0892283,1,race-ethnicity,Majority White
2023,51,51111,.0439276,1,race-ethnicity,All
2023,51,51111,.0322581,1,race-ethnicity,Majority Non-White
2023,51,51111,.0547264,1,race-ethnicity,Majority White
2023,51,51113,.0867052,1,race-ethnicity,All
2023,51,51113,NA,NA,race-ethnicity,Majority Non-White
2023,51,51113,.0887574,1,race-ethnicity,Majority White
2023,51,51115,.0957854,1,race-ethnicity,All
2023,51,51115,NA,NA,race-ethnicity,Majority Non-White
2023,51,51115,.0948617,1,race-ethnicity,Majority White
2023,51,51117,.0812686,1,race-ethnicity,All
2023,51,51117,NA,NA,race-ethnicity,Majority Non-White
2023,51,51117,.0812686,1,race-ethnicity,Majority White
2023,51,51119,.0952381,1,race-ethnicity,All
2023,51,51119,NA,NA,race-ethnicity,Majority Non-White
2023,51,51119,.0952381,1,race-ethnicity,Majority White
2023,51,51121,.0358709,1,race-ethnicity,All
2023,51,51121,NA,NA,race-ethnicity,Majority Non-White
2023,51,51121,.0358709,1,race-ethnicity,Majority White
2023,51,51125,.0710572,1,race-ethnicity,All
2023,51,51125,NA,NA,race-ethnicity,Majority Non-White
2023,51,51125,.0719298,1,race-ethnicity,Majority White
2023,51,51127,.0296209,1,race-ethnicity,All
2023,51,51127,NA,NA,race-ethnicity,Majority Non-White
2023,51,51127,.0296209,1,race-ethnicity,Majority White
2023,51,51131,.1470588,1,race-ethnicity,All
2023,51,51131,.2160494,1,race-ethnicity,Majority Non-White
2023,51,51131,.101626,1,race-ethnicity,Majority White
2023,51,51133,.0707317,1,race-ethnicity,All
2023,51,51133,NA,NA,race-ethnicity,Majority Non-White
2023,51,51133,.0707317,1,race-ethnicity,Majority White
2023,51,51135,.0795181,1,race-ethnicity,All
2023,51,51135,.0752688,1,race-ethnicity,Majority Non-White
2023,51,51135,.0829694,1,race-ethnicity,Majority White
2023,51,51137,.072428,1,race-ethnicity,All
2023,51,51137,NA,NA,race-ethnicity,Majority Non-White
2023,51,51137,.0718415,1,race-ethnicity,Majority White
2023,51,51139,.0909091,1,race-ethnicity,All
2023,51,51139,NA,NA,race-ethnicity,Majority Non-White
2023,51,51139,.0909091,1,race-ethnicity,Majority White
2023,51,51141,.0828516,1,race-ethnicity,All
2023,51,51141,NA,NA,race-ethnicity,Majority Non-White
2023,51,51141,.0828516,1,race-ethnicity,Majority White
2023,51,51143,.0564877,1,race-ethnicity,All
2023,51,51143,.0196078,1,race-ethnicity,Majority Non-White
2023,51,51143,.0587189,1,race-ethnicity,Majority White
2023,51,51145,.0324948,1,race-ethnicity,All
2023,51,51145,NA,NA,race-ethnicity,Majority Non-White
2023,51,51145,.0324948,1,race-ethnicity,Majority White
2023,51,51147,.0379747,1,race-ethnicity,All
2023,51,51147,NA,NA,race-ethnicity,Majority Non-White
2023,51,51147,.0379747,1,race-ethnicity,Majority White
2023,51,51149,.0692446,1,race-ethnicity,All
2023,51,51149,.0411899,1,race-ethnicity,Majority Non-White
2023,51,51149,.0874074,1,race-ethnicity,Majority White
2023,51,51153,.0523841,1,race-ethnicity,All
2023,51,51153,.0677183,1,race-ethnicity,Majority Non-White
2023,51,51153,.0214705,1,race-ethnicity,Majority White
2023,51,51155,.0743243,1,race-ethnicity,All
2023,51,51155,NA,NA,race-ethnicity,Majority Non-White
2023,51,51155,.0743243,1,race-ethnicity,Majority White
2023,51,51157,.0601504,1,race-ethnicity,All
2023,51,51157,NA,NA,race-ethnicity,Majority Non-White
2023,51,51157,.0601504,1,race-ethnicity,Majority White
2023,51,51159,.057377,1,race-ethnicity,All
2023,51,51159,NA,NA,race-ethnicity,Majority Non-White
2023,51,51159,.0510638,1,race-ethnicity,Majority White
2023,51,51161,.0285051,1,race-ethnicity,All
2023,51,51161,NA,NA,race-ethnicity,Majority Non-White
2023,51,51161,.0285051,1,race-ethnicity,Majority White
2023,51,51163,.0369844,1,race-ethnicity,All
2023,51,51163,NA,NA,race-ethnicity,Majority Non-White
2023,51,51163,.0369844,1,race-ethnicity,Majority White
2023,51,51165,.0711262,1,race-ethnicity,All
2023,51,51165,NA,NA,race-ethnicity,Majority Non-White
2023,51,51165,.0711262,1,race-ethnicity,Majority White
2023,51,51167,.0806658,1,race-ethnicity,All
2023,51,51167,NA,NA,race-ethnicity,Majority Non-White
2023,51,51167,.0806658,1,race-ethnicity,Majority White
2023,51,51169,.0627803,1,race-ethnicity,All
2023,51,51169,NA,NA,race-ethnicity,Majority Non-White
2023,51,51169,.0627803,1,race-ethnicity,Majority White
2023,51,51171,.0634802,1,race-ethnicity,All
2023,51,51171,NA,NA,race-ethnicity,Majority Non-White
2023,51,51171,.0634802,1,race-ethnicity,Majority White
2023,51,51173,.0882353,1,race-ethnicity,All
2023,51,51173,NA,NA,race-ethnicity,Majority Non-White
2023,51,51173,.0882353,1,race-ethnicity,Majority White
2023,51,51175,.1230769,1,race-ethnicity,All
2023,51,51175,.1414634,1,race-ethnicity,Majority Non-White
2023,51,51175,.1111111,1,race-ethnicity,Majority White
2023,51,51177,.0551302,1,race-ethnicity,All
2023,51,51177,NA,NA,race-ethnicity,Majority Non-White
2023,51,51177,.0551302,1,race-ethnicity,Majority White
2023,51,51179,.04947,1,race-ethnicity,All
2023,51,51179,.0470041,1,race-ethnicity,Majority Non-White
2023,51,51179,.0511304,1,race-ethnicity,Majority White
2023,51,51181,.0894737,1,race-ethnicity,All
2023,51,51181,NA,NA,race-ethnicity,Majority Non-White
2023,51,51181,.0689655,1,race-ethnicity,Majority White
2023,51,51183,.1111111,1,race-ethnicity,All
2023,51,51183,.1158798,1,race-ethnicity,Majority Non-White
2023,51,51183,.097561,1,race-ethnicity,Majority White
2023,51,51185,.0571211,1,race-ethnicity,All
2023,51,51185,NA,NA,race-ethnicity,Majority Non-White
2023,51,51185,.0571646,1,race-ethnicity,Majority White
2023,51,51187,.0591852,1,race-ethnicity,All
2023,51,51187,NA,NA,race-ethnicity,Majority Non-White
2023,51,51187,.0591852,1,race-ethnicity,Majority White
2023,51,51191,.0739394,1,race-ethnicity,All
