year,state,county,subgroup_type,subgroup,ratio_living_wage,ratio_living_wage_quality
2016,51,135,all,All,0.5669613505071016,1
2016,51,135,industry,Education and Health,0.40509604891194434,1
2016,51,135,industry,Goods Producing,0.6794880307604194,1
2016,51,135,industry,Information Services,0.7712405546592787,3
2016,51,135,industry,Leisure and Other,0.36138376158277086,1
2016,51,135,industry,Professional Services,0.8521732054568573,1
2016,51,135,industry,Public Administration,0.6794880307604194,1
2016,51,135,industry,"Trade, Transit, Utilities",0.4933862134183937,1
2016,51,137,all,All,0.581149670634987,1
2016,51,137,industry,Education and Health,0.48048473496458893,1
2016,51,137,industry,Goods Producing,0.6538991199430058,1
2016,51,137,industry,Information Services,0.7511803602967517,3
2016,51,137,industry,Leisure and Other,0.40731232374198867,1
2016,51,137,industry,Professional Services,0.6699716726971029,1
2016,51,137,industry,Public Administration,0.6381085417986296,1
2016,51,137,industry,"Trade, Transit, Utilities",0.6302132527264415,1
2016,51,139,all,All,0.5106768697871377,1
2016,51,139,industry,Education and Health,0.6161238002380653,1
2016,51,139,industry,Goods Producing,0.5830082353030632,1
2016,51,139,industry,Information Services,0.733771201980836,3
2016,51,139,industry,Leisure and Other,0.3337700360554159,1
2016,51,139,industry,Professional Services,0.6405247428217511,1
2016,51,139,industry,Public Administration,0.7000746622224128,1
2016,51,139,industry,"Trade, Transit, Utilities",0.43485965533068544,1
2016,51,141,all,All,0.4487765890870165,1
2016,51,141,industry,Education and Health,0.41459243484015396,1
2016,51,141,industry,Goods Producing,0.5153918640296206,1
2016,51,141,industry,Information Services,0.4741955755782733,3
2016,51,141,industry,Leisure and Other,0.43738187100472903,1
2016,51,141,industry,Professional Services,0.43519057906582753,1
2016,51,141,industry,Public Administration,NA,3
2016,51,141,industry,"Trade, Transit, Utilities",0.46104782394486465,1
2016,51,143,all,All,0.5522055686031648,1
2016,51,143,industry,Education and Health,0.4329992871269261,1
2016,51,143,industry,Goods Producing,0.7169907224085538,1
2016,51,143,industry,Information Services,1.0115003589969083,3
2016,51,143,industry,Leisure and Other,0.340526767305285,1
2016,51,143,industry,Professional Services,0.49347894464060604,1
2016,51,143,industry,Public Administration,0.6299233893695362,1
2016,51,143,industry,"Trade, Transit, Utilities",0.56009421958321,1
2016,51,145,all,All,0.6090608900423642,1
2016,51,145,industry,Education and Health,0.5782838769817128,1
2016,51,145,industry,Goods Producing,0.7013919292243183,1
2016,51,145,industry,Information Services,1.3209817974190106,3
2016,51,145,industry,Leisure and Other,0.3668943925388178,1
2016,51,145,industry,Professional Services,0.8443430556770806,1
2016,51,145,industry,Public Administration,0.7000420602304301,3
2016,51,145,industry,"Trade, Transit, Utilities",0.5094405582934136,1
2016,51,147,all,All,0.5549057918655359,1
2016,51,147,industry,Education and Health,0.6441622621807814,1
2016,51,147,industry,Goods Producing,0.5877454366041639,1
2016,51,147,industry,Information Services,0.47827995414207036,3
2016,51,147,industry,Leisure and Other,0.31408173044893,1
2016,51,147,industry,Professional Services,0.5658523401117452,1
2016,51,147,industry,Public Administration,0.7426811963966656,1
2016,51,147,industry,"Trade, Transit, Utilities",0.4664913637230757,1
2016,51,149,all,All,0.7856237544429431,1
2016,51,149,industry,Education and Health,0.5807136411707116,1
2016,51,149,industry,Goods Producing,0.8269297456559226,1
2016,51,149,industry,Information Services,NA,3
2016,51,149,industry,Leisure and Other,0.5361679643724003,1
2016,51,149,industry,Professional Services,0.7321689422849696,1
2016,51,149,industry,Public Administration,0.7883234924307195,1
2016,51,149,industry,"Trade, Transit, Utilities",0.6260692393653557,1
2016,51,153,all,All,0.6384843233893124,1
2016,51,153,industry,Education and Health,0.5772301840122338,1
2016,51,153,industry,Goods Producing,0.7941419011004766,1
2016,51,153,industry,Information Services,1.0672632990288617,1
2016,51,153,industry,Leisure and Other,0.35203114218473935,1
2016,51,153,industry,Professional Services,0.8889056579014862,1
2016,51,153,industry,Public Administration,0.8191239814738733,1
2016,51,153,industry,"Trade, Transit, Utilities",0.4576044529934688,1
2016,51,155,all,All,0.6153147764435266,1
2016,51,155,industry,Education and Health,0.6161912932190872,1
2016,51,155,industry,Goods Producing,0.8361970038847926,1
2016,51,155,industry,Information Services,0.5960314073811939,3
2016,51,155,industry,Leisure and Other,0.3703283376743447,1
2016,51,155,industry,Professional Services,0.570612420889937,1
2016,51,155,industry,Public Administration,0.6363511790569805,1
2016,51,155,industry,"Trade, Transit, Utilities",0.47331905880271274,1
2016,51,157,all,All,0.7993199861858089,1
2016,51,157,industry,Education and Health,0.4177350681574077,1
2016,51,157,industry,Goods Producing,0.5117254584928244,1
2016,51,157,industry,Information Services,3.587701566136505,3
2016,51,157,industry,Leisure and Other,0.41251337980544006,1
2016,51,157,industry,Professional Services,0.8153867195764785,1
2016,51,157,industry,Public Administration,0.7101496158675931,1
2016,51,157,industry,"Trade, Transit, Utilities",0.423358424844142,3
2016,51,159,all,All,0.6017413625504303,1
2016,51,159,industry,Education and Health,0.4311489593450191,3
2016,51,159,industry,Goods Producing,0.776577357875379,1
2016,51,159,industry,Information Services,NA,3
2016,51,159,industry,Leisure and Other,0.4069604842636549,1
2016,51,159,industry,Professional Services,0.7218350195333441,1
2016,51,159,industry,Public Administration,0.6951003891802573,1
2016,51,159,industry,"Trade, Transit, Utilities",0.5525156939637942,1
2016,51,161,all,All,0.6580576365211203,1
2016,51,161,industry,Education and Health,0.710121859384659,1
2016,51,161,industry,Goods Producing,0.82022488806329,1
2016,51,161,industry,Information Services,1.0617687416761006,3
2016,51,161,industry,Leisure and Other,0.3490863467407759,1
2016,51,161,industry,Professional Services,0.7920589970059657,1
2016,51,161,industry,Public Administration,0.8609089529238694,1
2016,51,161,industry,"Trade, Transit, Utilities",0.5957512714549182,1
2016,51,163,all,All,0.5100234192312172,1
2016,51,163,industry,Education and Health,0.5091618931852185,1
2016,51,163,industry,Goods Producing,0.6435599563610123,1
2016,51,163,industry,Information Services,0.601345180107077,3
2016,51,163,industry,Leisure and Other,0.338148973054481,1
2016,51,163,industry,Professional Services,0.541469119910169,1
2016,51,163,industry,Public Administration,0.6696929130896389,3
2016,51,163,industry,"Trade, Transit, Utilities",0.4479935439193124,1
2016,51,165,all,All,0.678908511262116,1
2016,51,165,industry,Education and Health,0.8389489791775032,1
2016,51,165,industry,Goods Producing,0.7850406110375834,1
2016,51,165,industry,Information Services,0.9349732599267355,3
2016,51,165,industry,Leisure and Other,0.38704523687958103,1
2016,51,165,industry,Professional Services,0.695754876305841,1
2016,51,165,industry,Public Administration,0.695754876305841,1
2016,51,165,industry,"Trade, Transit, Utilities",0.6443734629224799,1
2016,51,167,all,All,0.6451163468125862,1
2016,51,167,industry,Education and Health,0.8221727354758233,1
2016,51,167,industry,Goods Producing,0.6915717359172969,1
2016,51,167,industry,Information Services,0.7091020714285086,3
2016,51,167,industry,Leisure and Other,0.4711277668638113,1
2016,51,167,industry,Professional Services,0.727947182103061,1
2016,51,167,industry,Public Administration,0.7725034515273904,1
2016,51,167,industry,"Trade, Transit, Utilities",0.5232805150096658,1
2016,51,169,all,All,0.5267865821119081,1
2016,51,169,industry,Education and Health,0.5110092801518177,1
2016,51,169,industry,Goods Producing,0.6924482526928576,1
2016,51,169,industry,Information Services,0.7844825141267183,3
2016,51,169,industry,Leisure and Other,0.5132005720907191,1
2016,51,169,industry,Professional Services,0.5267865821119081,1
2016,51,169,industry,Public Administration,0.608302642239042,1
2016,51,169,industry,"Trade, Transit, Utilities",0.420728052269078,1
2016,51,171,all,All,0.5714732232213142,1
2016,51,171,industry,Education and Health,0.5450319248334623,1
2016,51,171,industry,Goods Producing,0.6158263689041624,1
2016,51,171,industry,Information Services,0.8870629136569653,3
2016,51,171,industry,Leisure and Other,0.3369133181677897,1
2016,51,171,industry,Professional Services,0.8098713812666236,1
2016,51,171,industry,Public Administration,0.7286994383662827,1
2016,51,171,industry,"Trade, Transit, Utilities",0.5356495286313213,1
2016,51,173,all,All,0.5723654544410582,1
2016,51,173,industry,Education and Health,0.587266239625588,1
2016,51,173,industry,Goods Producing,0.7371506082464471,1
2016,51,173,industry,Information Services,0.7502983598798557,3
2016,51,173,industry,Leisure and Other,0.30590435467064214,1
2016,51,173,industry,Professional Services,0.5245952901730067,1
2016,51,173,industry,Public Administration,0.6892343578491354,1
2016,51,173,industry,"Trade, Transit, Utilities",0.4408879381069713,1
2016,51,175,all,All,0.5572302316359193,1
2016,51,175,industry,Education and Health,0.42817844486134293,1
2016,51,175,industry,Goods Producing,0.7153400366246389,1
2016,51,175,industry,Information Services,NA,3
2016,51,175,industry,Leisure and Other,0.2290455553350098,1
2016,51,175,industry,Professional Services,NA,1
2016,51,175,industry,Public Administration,0.6369973404590571,1
2016,51,175,industry,"Trade, Transit, Utilities",0.6144916204696718,1
2016,51,177,all,All,0.5239030509074831,1
2016,51,177,industry,Education and Health,0.5938048334907374,1
2016,51,177,industry,Goods Producing,0.6428081449924002,1
2016,51,177,industry,Information Services,0.858278588212947,3
2016,51,177,industry,Leisure and Other,0.3077119707530885,1
2016,51,177,industry,Professional Services,0.7332480801903221,1
2016,51,177,industry,Public Administration,0.56786190387221,1
2016,51,177,industry,"Trade, Transit, Utilities",0.48354738261199615,1
2016,51,179,all,All,0.6781193547509514,1
2016,51,179,industry,Education and Health,0.5231824139736352,1
2016,51,179,industry,Goods Producing,0.6247922216462007,1
2016,51,179,industry,Information Services,0.9526820265470326,1
2016,51,179,industry,Leisure and Other,0.3141977031577203,1
2016,51,179,industry,Professional Services,0.7970244488358684,1
2016,51,179,industry,Public Administration,0.9418724725393129,1
2016,51,179,industry,"Trade, Transit, Utilities",0.5210205031720913,1
2016,51,181,all,All,1.2160093245501542,1
2016,51,181,industry,Education and Health,0.5752693071633536,3
2016,51,181,industry,Goods Producing,0.6774036151119308,3
2016,51,181,industry,Information Services,NA,NA
2016,51,181,industry,Leisure and Other,0.4548032003522113,3
2016,51,181,industry,Professional Services,0.8489368758973617,3
2016,51,181,industry,Public Administration,0.6832232337984594,3
2016,51,181,industry,"Trade, Transit, Utilities",1.8646058271637682,3
2016,51,183,all,All,0.562895370451387,1
2016,51,183,industry,Education and Health,0.47380401685476464,1
2016,51,183,industry,Goods Producing,0.8180206102962604,1
2016,51,183,industry,Information Services,NA,NA
2016,51,183,industry,Leisure and Other,0.35758029648098905,1
2016,51,183,industry,Professional Services,0.6455073528773461,1
2016,51,183,industry,Public Administration,0.7980425491867148,1
2016,51,183,industry,"Trade, Transit, Utilities",0.539407649957732,1
2016,51,185,all,All,0.5428847358160176,1
2016,51,185,industry,Education and Health,0.6286955488966138,1
2016,51,185,industry,Goods Producing,0.7722973177253669,1
2016,51,185,industry,Information Services,0.6777302992283832,3
2016,51,185,industry,Leisure and Other,0.4054123107787357,1
2016,51,185,industry,Professional Services,0.6308846002507107,1
2016,51,185,industry,Public Administration,0.5869576364118341,1
2016,51,185,industry,"Trade, Transit, Utilities",0.45094457894395007,1
2016,51,187,all,All,0.589703561528985,1
2016,51,187,industry,Education and Health,0.5732772784780382,1
2016,51,187,industry,Goods Producing,0.8048878694963861,1
2016,51,187,industry,Information Services,0.6685497201735289,3
2016,51,187,industry,Leisure and Other,0.36835939741747875,1
2016,51,187,industry,Professional Services,0.7153646268687268,1
2016,51,187,industry,Public Administration,0.8111846113325824,1
2016,51,187,industry,"Trade, Transit, Utilities",0.5494591680541656,1
2016,51,191,all,All,0.5969079241567544,1
2016,51,191,industry,Education and Health,0.6854361184883729,1
2016,51,191,industry,Goods Producing,0.7126081385307509,1
2016,51,191,industry,Information Services,0.7722112792688702,3
2016,51,191,industry,Leisure and Other,0.36726052895988265,1
2016,51,191,industry,Professional Services,0.7380271250220076,1
2016,51,191,industry,Public Administration,0.7616930779621433,1
2016,51,191,industry,"Trade, Transit, Utilities",0.5066266962740148,1
2016,51,193,all,All,0.49104591494019084,1
2016,51,193,industry,Education and Health,0.5352230560766786,1
2016,51,193,industry,Goods Producing,0.5530638246125679,1
2016,51,193,industry,Information Services,NA,3
2016,51,193,industry,Leisure and Other,0.30966476815864974,1
2016,51,193,industry,Professional Services,0.6970643135093886,1
2016,51,193,industry,Public Administration,0.5893117352886603,1
2016,51,193,industry,"Trade, Transit, Utilities",0.3772048204730878,1
2016,51,195,all,All,0.5659478116961978,1
2016,51,195,industry,Education and Health,0.5064664342690858,1
2016,51,195,industry,Goods Producing,0.7391435871457297,1
2016,51,195,industry,Information Services,0.5694467162507338,3
2016,51,195,industry,Leisure and Other,0.38400477486032586,1
2016,51,195,industry,Professional Services,0.5834423344688778,1
2016,51,195,industry,Public Administration,0.7061955692571824,1
2016,51,195,industry,"Trade, Transit, Utilities",0.5414554798144458,1
2016,51,197,all,All,0.5502647954425443,1
2016,51,197,industry,Education and Health,0.6256195285763959,1
2016,51,197,industry,Goods Producing,0.7693192522269966,1
2016,51,197,industry,Information Services,0.6974693904016963,3
2016,51,197,industry,Leisure and Other,0.3176289623374559,1
2016,51,197,industry,Professional Services,0.5861897263551945,1
2016,51,197,industry,Public Administration,0.675563944723251,1
2016,51,197,industry,"Trade, Transit, Utilities",0.4512521809759718,1
2016,51,199,all,All,0.5795681953911668,1
2016,51,199,industry,Education and Health,0.5908219467579856,1
2016,51,199,industry,Goods Producing,0.7974086682774445,1
2016,51,199,industry,Information Services,0.5610798895742503,3
2016,51,199,industry,Leisure and Other,0.34846437267970987,1
2016,51,199,industry,Professional Services,0.722651605626434,1
2016,51,199,industry,Public Administration,0.6918377625982397,1
2016,51,199,industry,"Trade, Transit, Utilities",0.4814997906231746,1
2016,51,510,all,All,1.0254663568656788,1
2016,51,510,industry,Education and Health,0.7227988446495263,1
2016,51,510,industry,Goods Producing,0.8128784613805241,1
2016,51,510,industry,Information Services,1.4477596001005966,1
2016,51,510,industry,Leisure and Other,0.6892892272255952,1
2016,51,510,industry,Professional Services,1.227244698343114,1
2016,51,510,industry,Public Administration,1.0588558681339686,1
2016,51,510,industry,"Trade, Transit, Utilities",0.5844365533507137,1
2016,51,520,all,All,0.62057387709689,1
2016,51,520,industry,Education and Health,0.5592177028076495,1
2016,51,520,industry,Goods Producing,0.7836059973511578,1
2016,51,520,industry,Information Services,0.6170678099946477,3
2016,51,520,industry,Leisure and Other,0.37208137122546586,1
2016,51,520,industry,Professional Services,1.1749707376389564,1
2016,51,520,industry,Public Administration,0.918589580787487,1
2016,51,520,industry,"Trade, Transit, Utilities",0.5083797298251359,1
2016,51,530,all,All,0.5660226122211313,1
2016,51,530,industry,Education and Health,0.4428243876433204,3
2016,51,530,industry,Goods Producing,0.7641736028008271,3
2016,51,530,industry,Information Services,NA,3
2016,51,530,industry,Leisure and Other,0.32867218654849556,3
2016,51,530,industry,Professional Services,0.5711917684971234,3
2016,51,530,industry,Public Administration,0.720810125152227,3
2016,51,530,industry,"Trade, Transit, Utilities",0.4040557155733799,3
2016,51,540,all,All,0.7602665744485961,1
2016,51,540,industry,Education and Health,1.014713729294385,1
2016,51,540,industry,Goods Producing,0.7264427834721167,1
2016,51,540,industry,Information Services,1.3260463507824352,1
2016,51,540,industry,Leisure and Other,0.5707764727280916,1
2016,51,540,industry,Professional Services,1.0323943473048176,1
2016,51,540,industry,Public Administration,NA,1
2016,51,540,industry,"Trade, Transit, Utilities",0.4750705187150985,1
2016,51,550,all,All,0.6358369522252606,1
2016,51,550,industry,Education and Health,0.6631674912589633,1
2016,51,550,industry,Goods Producing,0.8070547408775748,1
2016,51,550,industry,Information Services,0.742747590210039,1
2016,51,550,industry,Leisure and Other,0.35730660589649604,1
2016,51,550,industry,Professional Services,0.7809299609188884,1
2016,51,550,industry,Public Administration,0.7381925003710885,1
2016,51,550,industry,"Trade, Transit, Utilities",0.568314444024348,1
2016,51,570,all,All,0.4794734666290952,1
2016,51,570,industry,Education and Health,0.6455073528773461,1
2016,51,570,industry,Goods Producing,0.8714754224542338,1
2016,51,570,industry,Information Services,0.35717533578282257,3
2016,51,570,industry,Leisure and Other,0.33814218296899873,1
2016,51,570,industry,Professional Services,0.6260692393653557,1
2016,51,570,industry,Public Administration,NA,3
2016,51,570,industry,"Trade, Transit, Utilities",0.3620348641608202,1
2016,51,580,all,All,0.8248667487318617,1
2016,51,580,industry,Education and Health,0.4399872477329018,1
2016,51,580,industry,Goods Producing,1.2666034487420315,1
2016,51,580,industry,Information Services,0.6560446039754998,3
2016,51,580,industry,Leisure and Other,0.41943118347500286,1
2016,51,580,industry,Professional Services,0.6411742596187218,1
2016,51,580,industry,Public Administration,0.697739883250387,1
2016,51,580,industry,"Trade, Transit, Utilities",0.4810993762486998,1
2016,51,590,all,All,0.5934018570545121,1
2016,51,590,industry,Education and Health,0.6538815145681921,1
2016,51,590,industry,Goods Producing,0.8931705942962301,1
2016,51,590,industry,Information Services,0.7091020714285086,3
2016,51,590,industry,Leisure and Other,0.3116017137117859,1
2016,51,590,industry,Professional Services,0.5934018570545121,1
2016,51,590,industry,Public Administration,0.7517592211724567,1
2016,51,590,industry,"Trade, Transit, Utilities",0.48383726010943967,1
2016,51,595,all,All,0.49823363194128933,1
2016,51,595,industry,Education and Health,0.5487418523614545,1
2016,51,595,industry,Goods Producing,0.7208122304030337,3
2016,51,595,industry,Information Services,NA,3
2016,51,595,industry,Leisure and Other,0.31717450280798576,1
2016,51,595,industry,Professional Services,0.43916469619567255,1
2016,51,595,industry,Public Administration,0.762474378320232,3
2016,51,595,industry,"Trade, Transit, Utilities",0.4785439866927504,1
2016,51,600,all,All,0.7530655958711415,1
2016,51,600,industry,Education and Health,0.56786190387221,1
2016,51,600,industry,Goods Producing,0.7854942578943007,1
2016,51,600,industry,Information Services,1.4189341227466772,1
2016,51,600,industry,Leisure and Other,0.450037765188065,1
2016,51,600,industry,Professional Services,1.1335618969428762,1
2016,51,600,industry,Public Administration,0.9236163368818308,1
2016,51,600,industry,"Trade, Transit, Utilities",0.610379482969241,1
2016,51,610,all,All,0.9130469951853937,1
2016,51,610,industry,Education and Health,0.6745161700817115,1
2016,51,610,industry,Goods Producing,0.9440343833408569,1
2016,51,610,industry,Information Services,1.4492008739682924,3
2016,51,610,industry,Leisure and Other,0.4359853449780293,1
2016,51,610,industry,Professional Services,1.1144650181959046,1
2016,51,610,industry,Public Administration,1.033153150826724,1
2016,51,610,industry,"Trade, Transit, Utilities",0.611100119903089,1
2016,51,620,all,All,0.493131662045898,1
2016,51,620,industry,Education and Health,0.551247698474184,1
2016,51,620,industry,Goods Producing,0.5256082706381755,3
2016,51,620,industry,Information Services,NA,3
2016,51,620,industry,Leisure and Other,0.28459764897969503,1
2016,51,620,industry,Professional Services,0.6602152667772204,1
2016,51,620,industry,Public Administration,0.6726076568979579,1
2016,51,620,industry,"Trade, Transit, Utilities",0.4170680261324059,1
2016,51,630,all,All,0.5851571902845617,1
2016,51,630,industry,Education and Health,0.7955831749681725,1
2016,51,630,industry,Goods Producing,0.7408147679957259,1
2016,51,630,industry,Information Services,0.6644272530078397,3
2016,51,630,industry,Leisure and Other,0.326448531033136,1
2016,51,630,industry,Professional Services,0.8860231101660943,1
2016,51,630,industry,Public Administration,0.797985298080999,1
2016,51,630,industry,"Trade, Transit, Utilities",0.40571859375641406,1
2016,51,640,all,All,0.4952319781917272,1
2016,51,640,industry,Education and Health,0.6161912932190872,1
2016,51,640,industry,Goods Producing,0.5127623137029388,3
2016,51,640,industry,Information Services,0.6275860113013747,3
2016,51,640,industry,Leisure and Other,0.36331620346986004,1
2016,51,640,industry,Professional Services,0.5513290518276043,1
2016,51,640,industry,Public Administration,0.6565110648948738,1
2016,51,640,industry,"Trade, Transit, Utilities",0.4303697368002444,1
2016,51,650,all,All,0.6993402635094523,1
2016,51,650,industry,Education and Health,0.7138093724096478,1
2016,51,650,industry,Goods Producing,0.8215238497777704,1
2016,51,650,industry,Information Services,0.7331015176099086,3
2016,51,650,industry,Leisure and Other,0.35127781052141455,1
2016,51,650,industry,Professional Services,0.7580205384935788,1
2016,51,650,industry,Public Administration,0.822863582083344,1
2016,51,650,industry,"Trade, Transit, Utilities",0.46703068172297907,1
2016,51,660,all,All,0.5744610479910213,1
2016,51,660,industry,Education and Health,0.6258424613743824,1
2016,51,660,industry,Goods Producing,0.7168128326104972,1
2016,51,660,industry,Information Services,0.8785379370302568,3
2016,51,660,industry,Leisure and Other,0.33271570961356806,1
2016,51,660,industry,Professional Services,0.7820924971549315,1
2016,51,660,industry,Public Administration,NA,1
2016,51,660,industry,"Trade, Transit, Utilities",0.485175313259279,1
2016,51,670,all,All,0.8415083307899154,1
2016,51,670,industry,Education and Health,0.6843835799013267,1
2016,51,670,industry,Goods Producing,1.3606679458393243,1
2016,51,670,industry,Information Services,NA,3
2016,51,670,industry,Leisure and Other,0.29076178128352226,1
2016,51,670,industry,Professional Services,0.6248543572708563,1
2016,51,670,industry,Public Administration,0.8247699552657015,1
2016,51,670,industry,"Trade, Transit, Utilities",0.5774739555853798,1
2016,51,678,all,All,0.673713367970966,1
2016,51,678,industry,Education and Health,0.8899564055166341,1
2016,51,678,industry,Goods Producing,0.4953774764492397,3
2016,51,678,industry,Information Services,0.5487920913011577,3
2016,51,678,industry,Leisure and Other,0.4807315336672622,1
2016,51,678,industry,Professional Services,0.6612212403039852,1
2016,51,678,industry,Public Administration,NA,1
2016,51,678,industry,"Trade, Transit, Utilities",0.4161170802173613,1
2016,51,680,all,All,0.694250535347087,1
2016,51,680,industry,Education and Health,0.817978353527756,1
2016,51,680,industry,Goods Producing,0.860939401507155,1
2016,51,680,industry,Information Services,0.7672843169120652,1
2016,51,680,industry,Leisure and Other,0.3406811104766337,1
2016,51,680,industry,Professional Services,0.8828495359766484,1
2016,51,680,industry,Public Administration,0.7816046662385315,1
2016,51,680,industry,"Trade, Transit, Utilities",0.5352946578233109,1
2016,51,683,all,All,0.8323356585944196,1
2016,51,683,industry,Education and Health,0.775405340820429,1
2016,51,683,industry,Goods Producing,1.016818713659503,1
2016,51,683,industry,Information Services,1.0672632990288617,3
2016,51,683,industry,Leisure and Other,0.4291392941064735,1
2016,51,683,industry,Professional Services,0.9710582683601562,1
2016,51,683,industry,Public Administration,0.9332248293331371,1
2016,51,683,industry,"Trade, Transit, Utilities",0.6197477631092648,1
2016,51,685,all,All,0.6276747693815926,1
2016,51,685,industry,Education and Health,0.41724878469798177,3
2016,51,685,industry,Goods Producing,0.6665891638093837,1
2016,51,685,industry,Information Services,NA,3
2016,51,685,industry,Leisure and Other,0.4370663003788013,1
2016,51,685,industry,Professional Services,0.5530888467283265,1
2016,51,685,industry,Public Administration,NA,NA
2016,51,685,industry,"Trade, Transit, Utilities",0.8085546397774361,1
2016,51,690,all,All,0.5732419712166188,1
2016,51,690,industry,Education and Health,0.6416102797103439,1
2016,51,690,industry,Goods Producing,0.708225554652948,1
2016,51,690,industry,Information Services,0.8852819433161849,3
2016,51,690,industry,Leisure and Other,0.2642698078315146,1
2016,51,690,industry,Professional Services,0.634159887118079,1
2016,51,690,industry,Public Administration,0.7216654785448768,1
2016,51,690,industry,"Trade, Transit, Utilities",0.5609707363587707,1
2016,51,700,all,All,0.7909779532106909,1
2016,51,700,industry,Education and Health,0.7515898234268251,1
2016,51,700,industry,Goods Producing,1.0490103952641785,1
2016,51,700,industry,Information Services,1.1422557637321054,1
2016,51,700,industry,Leisure and Other,0.3360048622378748,1
2016,51,700,industry,Professional Services,0.8713618915451107,1
2016,51,700,industry,Public Administration,0.7982125076607887,1
2016,51,700,industry,"Trade, Transit, Utilities",0.4999880964400912,1
2016,51,710,all,All,0.815896974094361,1
2016,51,710,industry,Education and Health,0.7668627717103649,1
2016,51,710,industry,Goods Producing,0.7958009895107561,1
2016,51,710,industry,Information Services,1.0031915504135591,1
2016,51,710,industry,Leisure and Other,0.3838333055468546,1
2016,51,710,industry,Professional Services,1.063479504164374,1
2016,51,710,industry,Public Administration,0.8914578761287156,1
2016,51,710,industry,"Trade, Transit, Utilities",0.6937133878260429,1
2016,51,720,all,All,0.6114335709051658,1
2016,51,720,industry,Education and Health,0.7496403008093377,1
2016,51,720,industry,Goods Producing,0.6324269982323818,3
2016,51,720,industry,Information Services,0.8511085328908817,3
2016,51,720,industry,Leisure and Other,0.36344871060242684,1
2016,51,720,industry,Professional Services,0.7115897137787587,1
2016,51,720,industry,Public Administration,0.8129121581705304,3
2016,51,720,industry,"Trade, Transit, Utilities",0.47235211486235984,1
2016,51,730,all,All,0.6017715974753678,1
2016,51,730,industry,Education and Health,0.6527966454443425,1
2016,51,730,industry,Goods Producing,0.7937229684062724,1
2016,51,730,industry,Information Services,NA,3
2016,51,730,industry,Leisure and Other,0.3357124187799999,1
2016,51,730,industry,Professional Services,0.6025815188717007,1
2016,51,730,industry,Public Administration,0.7688853789187292,1
2016,51,730,industry,"Trade, Transit, Utilities",0.5572259206770566,1
2016,51,735,all,All,0.48069595123983044,1
2016,51,735,industry,Education and Health,0.4774805937064536,3
2016,51,735,industry,Goods Producing,0.6599521337255866,1
2016,51,735,industry,Information Services,NA,3
2016,51,735,industry,Leisure and Other,0.2942052143039765,1
2016,51,735,industry,Professional Services,0.6121236904166069,1
2016,51,735,industry,Public Administration,NA,3
2016,51,735,industry,"Trade, Transit, Utilities",0.43407326700586696,3
2016,51,740,all,All,0.7869587562939698,1
2016,51,740,industry,Education and Health,0.6486983823587679,1
2016,51,740,industry,Goods Producing,0.8271507254611797,1
2016,51,740,industry,Information Services,1.0827716493646347,3
2016,51,740,industry,Leisure and Other,0.4300540700891459,1
2016,51,740,industry,Professional Services,0.706172898267878,1
2016,51,740,industry,Public Administration,0.7754370584660364,1
2016,51,740,industry,"Trade, Transit, Utilities",0.6101140919582463,1
2016,51,750,all,All,0.6958955395774092,1
2016,51,750,industry,Education and Health,0.6376227334720194,1
2016,51,750,industry,Goods Producing,0.9526336998098515,1
2016,51,750,industry,Information Services,0.6004632629120606,3
2016,51,750,industry,Leisure and Other,0.3036097651432993,1
2016,51,750,industry,Professional Services,0.7740148810955043,1
2016,51,750,industry,Public Administration,NA,1
2016,51,750,industry,"Trade, Transit, Utilities",0.6350891332065677,1
2016,51,760,all,All,0.9087318066855486,1
2016,51,760,industry,Education and Health,0.8172106888999274,1
2016,51,760,industry,Goods Producing,0.9524675620875269,1
2016,51,760,industry,Information Services,0.9905338677151747,1
2016,51,760,industry,Leisure and Other,0.43857243611428215,1
2016,51,760,industry,Professional Services,1.3886102340128104,1
2016,51,760,industry,Public Administration,0.9619166450447445,1
2016,51,760,industry,"Trade, Transit, Utilities",0.6722347589563328,1
2016,51,770,all,All,0.7442623333935368,1
2016,51,770,industry,Education and Health,0.9397165470943624,1
2016,51,770,industry,Goods Producing,0.835588101367285,1
2016,51,770,industry,Information Services,0.8620469687241653,1
2016,51,770,industry,Leisure and Other,0.34652581119011,1
2016,51,770,industry,Professional Services,0.9704429737023524,1
2016,51,770,industry,Public Administration,0.8574949055229816,1
2016,51,770,industry,"Trade, Transit, Utilities",0.5795345463007012,1
2016,51,775,all,All,0.771574712600639,1
2016,51,775,industry,Education and Health,0.8569258976228337,1
2016,51,775,industry,Goods Producing,0.9764175566539061,1
2016,51,775,industry,Information Services,0.6700068024242275,3
2016,51,775,industry,Leisure and Other,0.3439652756394442,1
2016,51,775,industry,Professional Services,0.788218193679967,1
2016,51,775,industry,Public Administration,0.8930578992822292,1
2016,51,775,industry,"Trade, Transit, Utilities",0.6717138261246713,1
2016,51,790,all,All,0.5524429705532099,1
2016,51,790,industry,Education and Health,0.5195494196347745,1
2016,51,790,industry,Goods Producing,0.7548648223589662,1
2016,51,790,industry,Information Services,0.6840171742269515,3
2016,51,790,industry,Leisure and Other,0.32134468974163816,1
2016,51,790,industry,Professional Services,0.7451654419599404,1
2016,51,790,industry,Public Administration,0.7686407539401914,1
2016,51,790,industry,"Trade, Transit, Utilities",0.47653477612605133,1
