year,state,place,share_black_nh_exposure,share_black_nh_exposure_quality,share_hispanic_exposure,share_hispanic_exposure_quality,share_other_nh_exposure,share_other_nh_exposure_quality,share_white_nh_exposure,share_white_nh_exposure_quality
2016,06,36546,0.4369092221964362,1,0.355889669819735,1,0.942338570172637,1,0.9469100864864319,1
2016,06,36770,0.9641725352673856,1,0.858736955866827,1,0.5251250769944221,1,0.5402499990997744,1
2016,06,37692,0.94589840083589,1,0.2778524903803805,1,0.8731060468317388,1,0.7087933499281183,1
2016,06,39496,0.9630355213338363,1,0.7060488649211096,1,0.7523414941917081,1,0.43089007648985833,1
2016,06,39892,0.9087340236650033,1,0.6394664700918246,1,0.7419408196618126,1,0.5736021824276069,1
2016,06,40130,0.7619297104366991,1,0.5889588319076038,1,0.9164444164943372,1,0.6115129197336182,1
2016,06,41992,0.9796365301902575,2,0.7443084362627077,1,0.8333208683965945,1,0.3403962491317958,1
2016,06,43000,0.8184857015106383,1,0.48628610604122174,1,0.7784290713052479,1,0.5087797972663701,1
2016,06,44000,0.7213910578269582,1,0.3455072537274125,1,0.7560102457469179,1,0.47067730442631894,1
2016,06,45484,0.9514098801913127,1,0.5882326955349658,1,0.8471849628749568,1,0.5478649354026188,1
2016,06,46842,0.930006615814131,1,0.5859859608570153,1,0.889651856506705,1,0.48610963237396226,1
2016,06,46898,0.9327462969477862,1,0.4487879286518072,1,0.8436175594206199,1,0.6490914630631439,1
2016,06,47766,0.9699110040053893,1,0.8201378678404827,1,0.28578559037000456,1,0.8610033432312421,1
2016,06,48256,0.9730649379069326,2,0.7807715193073409,1,0.8378813972432132,1,0.32797956137305445,1
2016,06,48354,0.9536803062205526,1,0.5376353758592771,1,0.8472441034000967,1,0.47561628366426456,1
2016,06,49270,0.7888227287254409,1,0.4054340654157359,1,0.895928342703224,1,0.784329250257532,1
2016,06,49670,0.9743686909053904,1,0.7508970842298609,1,0.6599368259896434,1,0.5262660605758104,1
2016,06,50076,0.9305228750629511,1,0.699310123741563,1,0.8389798318864738,1,0.46076641833389687,1
2016,06,50258,0.9867189842229995,1,0.54909877975945,1,0.9372757184788322,1,0.4150519618880908,1
2016,06,51182,0.9792391068669182,2,0.8785953397605943,1,0.8576165639291418,1,0.19242976988786442,1
2016,06,52526,0.9407035394305019,1,0.28562632778023594,1,0.8150832703615273,1,0.8650604100412712,1
2016,06,53000,0.6800415494205044,1,0.5827554196844255,1,0.6981775312921366,1,0.5479731538503784,1
2016,06,53322,0.9401310329050331,1,0.5809628909127922,1,0.8725097633677661,1,0.4661244156757022,1
2016,06,53896,0.9064318045963278,1,0.2717356788901493,1,0.8920700268681254,1,0.8037689722909057,1
2016,06,53980,0.9621160719912816,1,0.5562937938783651,1,0.8366775425984573,1,0.5034995870301935,1
2016,06,54652,0.9674611410388758,1,0.21321885020315196,1,0.8647243144039157,1,0.6904784581771393,1
2016,06,55156,0.8605592398493634,1,0.3631471994617166,1,0.9024000145717213,1,0.6717676693519029,1
2016,06,56000,0.8533469259856794,1,0.5382934628244694,1,0.7589604640643208,1,0.5321224860077871,1
2016,06,56700,0.8906703055637668,1,0.26136224817640946,1,0.9326424358386992,1,0.8456143377274145,1
2016,06,57456,0.7802539771428183,1,0.5541065826769161,1,0.7097872900269235,1,0.7889932247592786,1
2016,06,57792,0.9660684449856635,2,0.8865181022863363,1,0.6269351965565791,1,0.4312876276617076,1
2016,06,58072,0.9084819972955583,1,0.25719385539711875,1,0.8282909230680806,1,0.8105465676832321,1
2016,06,59444,0.8924438660005221,1,0.7779502879250554,1,0.7529430329163848,1,0.4772072223751188,1
2016,06,59451,0.8827313446442707,1,0.6083767805235141,1,0.8134538143672161,1,0.5893868530757038,1
2016,06,59920,0.9726026168588635,1,0.8909018878149363,1,0.874162862710145,1,0.203639021206929,1
2016,06,60102,0.9662038414165871,1,0.45559222707097996,1,0.7398002094213638,1,0.468116487921208,1
2016,06,60466,0.8659574379935706,1,0.25465096216938793,1,0.9141444134991038,1,0.8605170932664917,1
2016,06,60620,0.735868507511365,1,0.49854595462608986,1,0.7672122666409765,1,0.6939218290873268,1
2016,06,62000,0.926296070969019,1,0.40678781594925256,1,0.8367405846803373,1,0.6011744411635529,1
2016,06,62938,0.9761494924813207,1,0.8033847230470972,1,0.8362737950228151,1,0.2917592410682739,1
2016,06,64000,0.8239280503859578,1,0.6673566918559642,1,0.6925847076430168,1,0.546737909796386,1
2016,06,64224,0.9649450442249153,1,0.198782814823442,1,0.8700198860926098,1,0.7398261830868079,1
2016,06,65000,0.8368832388494547,1,0.3160296765615153,1,0.8856245913301053,1,0.7563108238680178,1
2016,06,65042,0.9780543725499683,1,0.5710728659652824,1,0.9141742407036377,1,0.3899051839120034,1
2016,06,66000,0.8690489112682819,1,0.5023111173853813,1,0.6754055122612322,1,0.4170486167341864,1
2016,06,67000,0.827203974814583,1,0.7529666906972913,1,0.530372535387881,1,0.47935346086508307,1
2016,06,68000,0.9539712382746051,1,0.549084414704862,1,0.5236412270113804,1,0.5809551001404509,1
2016,06,68084,0.8438600749058282,1,0.7056666495486624,1,0.5940785453207207,1,0.7349781309620013,1
2016,06,68196,0.9649723564131018,1,0.5154984869233752,1,0.850164330972956,1,0.43394290361262505,1
2016,06,68252,0.9672040454400401,1,0.6364646561788059,1,0.7152469481294004,1,0.5042089914799528,1
2016,06,68378,0.9615732045396831,1,0.8988422798751141,1,0.46761669897126185,1,0.5063378870265357,1
2016,06,69000,0.9786668888448204,1,0.18529032671547827,1,0.7330411746153725,1,0.79007177889504,1
2016,06,69070,0.9770036125671132,1,0.4900627385066308,1,0.9299787336847891,1,0.36111733368388393,1
2016,06,69084,0.9552446185090129,1,0.7781398491856567,1,0.5104726793919652,1,0.6275523311819697,1
2016,06,69088,0.9475346288324197,1,0.5803272991862232,1,0.8381417434276931,1,0.456730774801903,1
2016,06,69196,0.9853566020041751,1,0.22914352648176817,1,0.9227125576844866,1,0.7088135766273613,1
2016,06,70000,0.9339951259077691,1,0.7866565135990539,1,0.8421109421531492,1,0.31829367734930625,1
2016,06,70098,0.9710052872644926,1,0.6021124047624233,1,0.8899598599430065,1,0.3622005671394178,1
2016,06,72016,0.9783908370516954,1,0.7020046011545646,1,0.8592380597387287,1,0.3690432339298272,1
2016,06,73080,0.9791809976959428,2,0.044282609428783155,1,0.9772449221916301,1,0.9282897983550064,1
2016,06,75000,0.8656663460860253,1,0.5085323840398293,1,0.6959544232011002,1,0.6813020334120923,1
2016,06,77000,0.974403845754059,1,0.736445483024951,1,0.495200911406021,1,0.6373587194055076,1
2016,06,78120,0.9475728577531144,1,0.7244165328470077,1,0.8276171178669333,1,0.43272930238276625,1
2016,06,78582,0.9779939445315576,1,0.7407236969622377,1,0.8576584720011863,1,0.2934129942459229,1
2016,06,80000,0.9613296633768103,1,0.7796482233114811,1,0.557870620890505,1,0.5441234493384703,1
2016,06,80238,0.9306784901108281,1,0.5827856655572665,1,0.7458704745363317,1,0.6456771636517974,1
2016,06,80854,0.9600317507325139,1,0.4735309459099176,1,0.6969915445158983,1,0.6141570701273741,1
2016,06,81344,0.9154398588751109,1,0.5429576462835398,1,0.8670457913292922,1,0.5274774158481784,1
2016,06,81554,0.8022275411303165,1,0.7490300561435244,1,0.8402998582241649,1,0.42744032678508176,1
2016,06,81666,0.767367660317973,1,0.7091909066489497,1,0.639924782355214,1,0.7057691090005248,1
2016,06,82590,0.8175918063821594,1,0.4617674347952849,1,0.9180449049488413,1,0.7499682743193283,1
2016,06,82954,0.9740739266028019,1,0.4822387551145381,1,0.9053629304008648,1,0.5274833609589622,1
2016,06,82996,0.9608901439672506,1,0.4330304838743195,1,0.9014011323811283,1,0.482607277380211,1
2016,06,84200,0.954396707153336,1,0.4202177912548828,1,0.6635020580664864,1,0.8497220665180977,1
2016,06,84550,0.9786996538144338,2,0.7023614440369192,1,0.46019612927621834,1,0.6808720052061195,1
2016,06,85292,0.9819049662002772,1,0.28717022529016595,1,0.9047941971635806,1,0.7003418998513595,1
2016,08,03455,0.9753935556196404,2,0.8040882971149618,1,0.9417041193194609,1,0.1872390440042091,1
2016,08,04000,0.8015802240769128,1,0.6175267171770972,1,0.8809765103173227,1,0.45543379478339485,1
2016,08,07850,0.979694240957834,1,0.8762171971918595,1,0.8834780592005566,1,0.17465188430428902,1
2016,08,12815,0.942607294483543,1,0.9040436953712114,1,0.888933505288505,1,0.1742106150687958,1
2016,08,16000,0.909762026148351,1,0.7580534623028702,1,0.9125732896439728,1,0.2741159246111928,1
2016,08,20000,0.795683071268563,1,0.5041468956982744,1,0.9173415700247327,1,0.3371867175540729,1
2016,08,27425,0.9761888738312088,1,0.843907013889964,1,0.9192109119700007,1,0.18514884411839622,1
2016,08,32155,0.940259193896425,1,0.5188612299749147,1,0.9493344463431879,1,0.35731315517684886,1
2016,08,43000,0.9729438195589653,1,0.6971065190313568,1,0.9282623642525025,1,0.27409731781415625,1
2016,08,45970,0.9764107383029574,2,0.6607386606413861,1,0.9287030896471562,1,0.2932604879449642,1
2016,08,46465,0.9890740200788796,2,0.8691909585760071,1,0.9625541493820606,1,0.1552917326574625,1
2016,08,62000,0.9146010395917167,1,0.4508199707472871,1,0.9542319747578006,1,0.5306827125075221,1
2016,08,77290,0.9775321355179312,1,0.5656165845990632,1,0.9035773555233478,1,0.37017818042085876,1
2016,08,83835,0.9765376690468531,1,0.6959836796530583,1,0.9099469398997094,1,0.27963798927809597,1
2016,09,08000,0.6262515854659172,1,0.5635048933874157,1,0.9222240590046931,1,0.6084601738595782,1
2016,09,18430,0.9106446839365033,1,0.6117360972587489,1,0.8775959890945971,1,0.3979817726453311,1
2016,09,37000,0.46370093725479117,1,0.4388842406486582,1,0.9075091848835835,1,0.6996552029487478,1
2016,09,52000,0.5355461186898629,1,0.5683532016889263,1,0.8632158468365689,1,0.543562687441706,1
2016,09,55990,0.785071060966821,1,0.6644923597027421,1,0.9021649141425425,1,0.3688013398697545,1
2016,09,73000,0.7946828901587588,1,0.6462815334980104,1,0.851601424481294,1,0.41326934822204286,1
2016,09,80000,0.7868064014835926,1,0.5701023592046649,1,0.924820970768419,1,0.518916291635633,1
2016,11,50000,0.27502705118358456,1,0.8189163692649531,1,0.9067818441236942,1,0.40223867642039035,1
2016,12,07300,0.8962423757733603,1,0.8383005856304416,1,0.9332854541589258,1,0.22252238370011396,1
2016,12,07875,0.5375532698362684,1,0.8065029504266339,1,0.9374713957103241,1,0.3914128024235288,1
2016,12,10275,0.9421359263002457,1,0.7790876894663653,1,0.9640714630178953,1,0.24616460948158256,1
2016,12,12875,0.747260233078162,1,0.7936497532130313,1,0.9326532335664811,1,0.2542273246844239,1
2016,12,14400,0.7262110572281182,1,0.7271434525245534,1,0.9147924667204284,1,0.5015863293238839,1
2016,12,16475,0.8641555228742572,1,0.6288110898228613,1,0.9121825898502682,1,0.4907545434340994,1
2016,12,16725,0.5181158551237354,1,0.8141085536215525,1,0.9333587747697559,1,0.3718509409105781,1
2016,12,17200,0.9003475499641795,1,0.673944009780488,1,0.9581784756903428,1,0.43345744130749075,1
2016,12,17935,0.9706445608159163,2,0.17766635036049466,1,0.9358591774130051,2,0.8784926524056619,1
2016,12,24000,0.3159549049414343,1,0.7559052103628062,1,0.950930690169126,1,0.3222046550100964,1
2016,12,24125,0.48657643712210275,1,0.6619446418841043,1,0.9337656884861002,1,0.3703978345218158,1
2016,12,25175,0.6060677832153754,1,0.8781887614466235,1,0.8614559636881656,1,0.3746658044318388,1
2016,12,30000,0.9783934800653311,2,0.037606831289787236,1,0.987477115643991,2,0.9624635865157548,1
2016,12,32000,0.7206941874081875,1,0.6227919255932379,1,0.9271713152220061,1,0.4674964173162497,1
2016,12,32275,0.7264948313722688,1,0.37311636335119847,1,0.960733557624088,1,0.7925685837374644,1
2016,12,35000,0.4827500314952224,1,0.8836776483500742,1,0.88513605348704,1,0.3757185632017717,1
2016,12,36950,0.8777623449338914,1,0.3727801768356035,1,0.941541377962173,1,0.7138526905361242,1
2016,12,38250,0.5912769857693297,1,0.7932642172712102,1,0.9369715448843469,1,0.32901835695899645,1
2016,12,39425,0.8965305708044495,1,0.845191328419046,1,0.9299861879871023,1,0.20187380770324165,1
2016,12,43975,0.7197475935925699,1,0.8904406650005328,1,0.9185265744129115,1,0.23467177900613817,1
2016,12,45000,0.3862652929245122,1,0.1717676023940442,1,0.9632206838553622,1,0.6977290059085842,1
2016,12,45025,0.9497879414004606,1,0.4103647191594824,1,0.9430053119409304,1,0.5375126892653883,1
2016,12,45060,0.2628414355390059,1,0.6278531243168559,1,0.9650219325880031,1,0.9405036132285625,1
2016,12,45975,0.470594633208189,1,0.5895685514775122,1,0.8778073355802468,1,0.8671711479375931,1
2016,12,49675,0.913095335056373,1,0.9365523249514831,2,0.9412326779922903,1,0.1886074037132211,1
2016,12,53000,0.4738737275186306,1,0.607014945008439,1,0.9160872407040314,1,0.47009218083371884,1
2016,12,54000,0.8060818329660845,1,0.8343631492159375,1,0.9498445097595115,1,0.35430963256922876,1
2016,12,54200,0.8496078433455371,1,0.8677154761813222,1,0.935718283724926,1,0.27472765220940026,1
2016,12,55775,0.7567061612570553,1,0.5585093695427069,1,0.9130864812781574,1,0.6681096385984173,1
2016,12,57425,0.6534001907001206,1,0.7312147945983164,1,0.9221187533264635,1,0.4736531678343398,1
2016,12,58050,0.4650228809262265,1,0.767167925021694,1,0.9459163509107299,1,0.37892602530898384,1
2016,12,58715,0.8131269428664165,1,0.7793943142935311,1,0.9469272839218111,1,0.38904121460569263,1
2016,12,63000,0.4183120341236109,1,0.8949809250656532,1,0.8978816286865914,1,0.2678348953290566,1
2016,12,69700,0.5100825166408112,1,0.6729010328234338,1,0.9265271629220113,1,0.622606798337778,1
2016,12,70600,0.5062563199007653,1,0.9119440063272861,1,0.9118277660767823,1,0.3912196554622216,1
2016,12,71000,0.5212598312944028,1,0.6462093980618188,1,0.8877063241684908,1,0.39987358679008234,1
2016,12,76600,0.4789792171405695,1,0.621263654693655,1,0.9305634561063697,1,0.49845004415799793,1
2016,13,03440,0.607742779380205,1,0.7668149128797999,1,0.8867997503769075,1,0.36386497935156165,1
2016,13,04000,0.2154341874479826,1,0.9004777822600372,1,0.8751651321310033,1,0.33792341417672417,1
2016,13,04204,0.3386137751519989,1,0.9186482128575533,1,0.9332519180320581,1,0.5038458998091067,1
2016,13,19000,0.3447391275664461,1,0.8860904170704155,1,0.9046191164834272,1,0.4201059804249756,1
2016,13,42425,0.8732454043579233,1,0.9202539928819276,1,0.6761947333411704,1,0.4322839519445451,1
2016,13,49008,0.31369656924139533,1,0.9241474412684401,1,0.9388890486666284,1,0.4186998332770313,1
2016,13,67284,0.8363998694596332,1,0.6843393592479564,1,0.9120320490674165,1,0.272502813651085,1
2016,13,68516,0.6758195677440231,1,0.7549070574330627,1,0.8332519205089094,1,0.3492593581339079,1
2016,13,69000,0.3535855341999496,1,0.8899042687891338,1,0.9410815190746934,1,0.49801306713738247,1
2016,13,80508,0.5951331971951954,1,0.9103880401475103,1,0.9192329493941924,1,0.4383206516012098,1
2016,15,71550,0.9208392825332191,1,0.9058779695094964,1,0.21618500404936636,1,0.7386274074056594,1
2016,16,08830,0.9561632588992841,1,0.8835076280164731,1,0.9185828253444808,1,0.16736607769943226,1
2016,16,52120,0.9759666993681865,3,0.9132550500986679,1,0.9600896463984682,1,0.11029063534676493,1
2016,16,56260,0.9879198851567476,2,0.7412144172276628,1,0.9555768790117326,1,0.2578022321371812,1
2016,17,02154,0.9758107698151451,1,0.8257097984187348,1,0.8414892287837733,1,0.16342462593029383,1
2016,17,03012,0.8708267230535562,1,0.37259840075166,1,0.8071721713063464,1,0.49188112040239634,1
2016,17,06613,0.8410099311654435,1,0.9123106034299607,1,0.8284987057565395,1,0.2532772783252821,1
2016,17,12385,0.7120882366568941,1,0.9009448309050817,1,0.760000763441334,1,0.33436757239378,1
2016,17,14000,0.22167478108805116,1,0.3927151521970587,1,0.7855276994276722,1,0.4083679446289135,1
2016,17,14351,0.9500167430736459,1,0.11066015432428676,1,0.9869025668252229,2,0.9082591909728275,1
2016,17,23074,0.9118345674048125,1,0.49101477861558973,1,0.8677782860891925,1,0.5207292515445955,1
2016,17,24582,0.6452558030037383,1,0.8407002526286573,1,0.8152009603997957,1,0.33256541969364845,1
2016,17,38570,0.6962711076909619,1,0.6171163695603282,1,0.9485078750604476,1,0.3725280378096854,1
2016,17,51622,0.924049082289235,1,0.9058716179055191,1,0.7563675051205885,1,0.2811784657067753,1
2016,17,59000,0.5426314713973204,1,0.9131251008405928,1,0.86842743601158,1,0.32713997028334907,1
2016,17,65000,0.6830600175652781,1,0.7444579756185854,1,0.9208440689808639,1,0.34839259655396804,1
2016,17,68003,0.9469801940373402,1,0.8412772397404794,1,0.7145185108932554,1,0.37209508167877453,1
2016,17,72000,0.6287897180547829,1,0.9615567481802796,1,0.9199144878341662,1,0.2151832456517277,1
2016,17,79293,0.7912243571504703,1,0.3748024774616609,1,0.8736264769106767,1,0.6808441139759874,1
2016,18,05860,0.9443994939393442,1,0.9434882904131409,1,0.8348892913880651,1,0.20114548294135207,1
2016,18,10342,0.9503070807409307,1,0.9544893781042723,1,0.8380962642276718,1,0.1678919678703555,1
2016,18,22000,0.7519821387979424,1,0.9273020162134796,1,0.9368716975584829,1,0.17227424566298052,1
2016,18,23278,0.9362814363391833,1,0.9623088366859525,1,0.9049254346363994,1,0.1785512551411166,1
2016,18,25000,0.6741279403678683,1,0.8373953178434708,1,0.8717405758148575,1,0.2249636426795572,1
2016,18,31000,0.6601819618244433,1,0.5808408148386325,1,0.9506619222180817,1,0.5409843807203939,1
2016,18,36003,0.5202111996600453,1,0.8090846491131276,1,0.9043988146380197,1,0.30988935800810913,1
2016,18,71000,0.6280411677319019,1,0.7159958340406465,1,0.9324009903225605,1,0.3461765261782624,1
2016,19,12000,0.9021218179144704,1,0.9489209070405101,1,0.9234144833358515,1,0.14558846167847928,1
2016,19,19000,0.8337668517994631,1,0.8970754824485516,1,0.9190804131332193,1,0.23551321149382212,1
2016,19,21000,0.8215532729309516,1,0.7930799693618535,1,0.8786966494721606,1,0.2690919370340636,1
2016,19,73335,0.8986351226831183,1,0.7212142287832218,1,0.9013355998196761,1,0.23938101094886036,1
2016,20,36000,0.5823064748990904,1,0.5861759208696564,1,0.8923582766722192,1,0.4842379934893292,1
2016,20,38900,0.9453915334505503,1,0.9215525489831145,1,0.8616360614325956,1,0.21692676750776307,1
2016,20,52575,0.9250287278871019,1,0.8048421232402443,1,0.9106620915379305,1,0.2132231953562594,1
2016,20,53775,0.9165613438632265,1,0.8792393180153261,1,0.8679095832335929,1,0.19399862696586295,1
2016,20,71000,0.8421410930120228,1,0.7900265385190212,1,0.9160616682915788,1,0.2713246965910266,1
2016,20,79000,0.6986519601564889,1,0.7250444338120142,1,0.8665996654366165,1,0.29020485276431013,1
2016,21,46027,0.7364003918032861,1,0.8139833650685333,1,0.9053517516647738,1,0.23450962219741545,1
2016,21,48006,0.7194892379028488,1,0.8705083207195351,1,0.918805980119007,1,0.21874896215341919,1
2016,22,05000,0.2575574334687537,1,0.9127541253165011,1,0.907322614182744,1,0.38775490147375286,1
2016,22,40735,0.43827733633800625,1,0.9138684844828651,1,0.9475247253738794,1,0.2795891685693188,1
2016,22,41155,0.30056605002204295,1,0.9493701660554333,1,0.9323128442497108,1,0.3383553766154903,1
2016,22,55000,0.22326566411298146,1,0.9065595497652191,1,0.8331327015494676,1,0.39497693615572466,1
2016,22,70000,0.24959216413987764,1,0.9406763726520767,1,0.945220564087842,1,0.3722518820333047,1
2016,24,04000,0.19629977616483688,1,0.8627399400272827,1,0.8969062512213429,1,0.4349259679263804,1
2016,24,30325,0.7799115714047321,1,0.7463482466698297,1,0.8828090757219188,1,0.3797524749271645,1
2016,25,07000,0.4965754850752945,1,0.6851460554207134,1,0.7896342084913182,1,0.36175478556013185,1
2016,25,09000,0.5667715991142451,1,0.8841402793797046,1,0.8699124895868885,1,0.54059474898315385,1
2016,25,11000,0.8177954123029791,1,0.8995368485531229,1,0.7831880169976546,1,0.3487685346679648,1
2016,25,23000,0.9311129219372732,1,0.8708219316670569,1,0.9148429633870414,1,0.1954869399185402,1
2016,25,34550,0.9496764110409968,1,0.20138887802934533,1,0.9392190717242817,1,0.7691729560233784,1
2016,25,37000,0.9145619122025415,1,0.766152288520539,1,0.6819468293925649,1,0.4630654751181299,1
