year,state,county,share_medical_debt_coll,share_debt_coll_quality,subgroup_type,subgroup
2023,42,19,.021263,1,race-ethnicity,All
2023,42,19,NA,3,race-ethnicity,Majority Non-White
2023,42,19,.021263,1,race-ethnicity,Majority White
2023,42,21,.0206416,1,race-ethnicity,All
2023,42,21,NA,3,race-ethnicity,Majority Non-White
2023,42,21,.0206931,1,race-ethnicity,Majority White
2023,42,23,.0266667,1,race-ethnicity,All
2023,42,23,NA,3,race-ethnicity,Majority Non-White
2023,42,23,.0266667,1,race-ethnicity,Majority White
2023,42,25,.0458629,1,race-ethnicity,All
2023,42,25,NA,3,race-ethnicity,Majority Non-White
2023,42,25,.0458846,1,race-ethnicity,Majority White
2023,42,27,.0218447,1,race-ethnicity,All
2023,42,27,NA,3,race-ethnicity,Majority Non-White
2023,42,27,.0218447,1,race-ethnicity,Majority White
2023,42,29,.027358,1,race-ethnicity,All
2023,42,29,NA,3,race-ethnicity,Majority Non-White
2023,42,29,.0272533,1,race-ethnicity,Majority White
2023,42,31,.0324509,1,race-ethnicity,All
2023,42,31,NA,3,race-ethnicity,Majority Non-White
2023,42,31,.0324509,1,race-ethnicity,Majority White
2023,42,33,.0236987,1,race-ethnicity,All
2023,42,33,NA,3,race-ethnicity,Majority Non-White
2023,42,33,.0236987,1,race-ethnicity,Majority White
2023,42,35,.0601942,1,race-ethnicity,All
2023,42,35,NA,3,race-ethnicity,Majority Non-White
2023,42,35,.0601942,1,race-ethnicity,Majority White
2023,42,37,.0318504,1,race-ethnicity,All
2023,42,37,NA,3,race-ethnicity,Majority Non-White
2023,42,37,.0318504,1,race-ethnicity,Majority White
2023,42,39,.0320538,1,race-ethnicity,All
2023,42,39,NA,3,race-ethnicity,Majority Non-White
2023,42,39,.0320538,1,race-ethnicity,Majority White
2023,42,41,.0408945,1,race-ethnicity,All
2023,42,41,NA,3,race-ethnicity,Majority Non-White
2023,42,41,.0408945,1,race-ethnicity,Majority White
2023,42,43,.044484,1,race-ethnicity,All
2023,42,43,.0518327,1,race-ethnicity,Majority Non-White
2023,42,43,.0413683,1,race-ethnicity,Majority White
2023,42,45,.028304,1,race-ethnicity,All
2023,42,45,.0521991,1,race-ethnicity,Majority Non-White
2023,42,45,.0209174,1,race-ethnicity,Majority White
2023,42,47,.0147638,1,race-ethnicity,All
2023,42,47,NA,3,race-ethnicity,Majority Non-White
2023,42,47,.0147638,1,race-ethnicity,Majority White
2023,42,49,.0308806,1,race-ethnicity,All
2023,42,49,.0661765,1,race-ethnicity,Majority Non-White
2023,42,49,.0290535,1,race-ethnicity,Majority White
2023,42,51,.0201056,1,race-ethnicity,All
2023,42,51,NA,3,race-ethnicity,Majority Non-White
2023,42,51,.0202122,1,race-ethnicity,Majority White
2023,42,53,.0140845,1,race-ethnicity,All
2023,42,53,NA,3,race-ethnicity,Majority Non-White
2023,42,53,.0140845,1,race-ethnicity,Majority White
2023,42,55,.071293,1,race-ethnicity,All
2023,42,55,NA,3,race-ethnicity,Majority Non-White
2023,42,55,.0713682,1,race-ethnicity,Majority White
2023,42,57,.0545113,1,race-ethnicity,All
2023,42,57,NA,3,race-ethnicity,Majority Non-White
2023,42,57,.0545113,1,race-ethnicity,Majority White
2023,42,59,.0541586,1,race-ethnicity,All
2023,42,59,NA,3,race-ethnicity,Majority Non-White
2023,42,59,.054211,1,race-ethnicity,Majority White
2023,42,61,.0518707,1,race-ethnicity,All
2023,42,61,NA,3,race-ethnicity,Majority Non-White
2023,42,61,.0518707,1,race-ethnicity,Majority White
2023,42,63,.028866,1,race-ethnicity,All
2023,42,63,NA,3,race-ethnicity,Majority Non-White
2023,42,63,.028866,1,race-ethnicity,Majority White
2023,42,65,.017791,1,race-ethnicity,All
2023,42,65,NA,3,race-ethnicity,Majority Non-White
2023,42,65,.017791,1,race-ethnicity,Majority White
2023,42,67,.0636833,1,race-ethnicity,All
2023,42,67,NA,3,race-ethnicity,Majority Non-White
2023,42,67,.0636833,1,race-ethnicity,Majority White
2023,42,69,.0422282,1,race-ethnicity,All
2023,42,69,NA,3,race-ethnicity,Majority Non-White
2023,42,69,.0422282,1,race-ethnicity,Majority White
2023,42,71,.0315234,1,race-ethnicity,All
2023,42,71,NA,3,race-ethnicity,Majority Non-White
2023,42,71,.0315313,1,race-ethnicity,Majority White
2023,42,73,.0344333,1,race-ethnicity,All
2023,42,73,NA,3,race-ethnicity,Majority Non-White
2023,42,73,.0344333,1,race-ethnicity,Majority White
2023,42,75,.063061,1,race-ethnicity,All
2023,42,75,NA,3,race-ethnicity,Majority Non-White
2023,42,75,.063061,1,race-ethnicity,Majority White
2023,42,77,.0608994,1,race-ethnicity,All
2023,42,77,.1019597,1,race-ethnicity,Majority Non-White
2023,42,77,.0412815,1,race-ethnicity,Majority White
2023,42,79,.0451406,1,race-ethnicity,All
2023,42,79,.0584485,1,race-ethnicity,Majority Non-White
2023,42,79,.0438183,1,race-ethnicity,Majority White
2023,42,81,.0339217,1,race-ethnicity,All
2023,42,81,NA,3,race-ethnicity,Majority Non-White
2023,42,81,.0339217,1,race-ethnicity,Majority White
2023,42,83,.0607287,1,race-ethnicity,All
2023,42,83,NA,3,race-ethnicity,Majority Non-White
2023,42,83,.0608273,1,race-ethnicity,Majority White
2023,42,85,.0291434,1,race-ethnicity,All
2023,42,85,.0569106,1,race-ethnicity,Majority Non-White
2023,42,85,.0281002,1,race-ethnicity,Majority White
2023,42,87,.0540356,1,race-ethnicity,All
2023,42,87,NA,3,race-ethnicity,Majority Non-White
2023,42,87,.0540356,1,race-ethnicity,Majority White
2023,42,89,.0598963,1,race-ethnicity,All
2023,42,89,.068268,1,race-ethnicity,Majority Non-White
2023,42,89,.0587026,1,race-ethnicity,Majority White
2023,42,91,.0238709,1,race-ethnicity,All
2023,42,91,.0269212,1,race-ethnicity,Majority Non-White
2023,42,91,.0236189,1,race-ethnicity,Majority White
2023,42,93,.0272109,1,race-ethnicity,All
2023,42,93,NA,3,race-ethnicity,Majority Non-White
2023,42,93,.0272109,1,race-ethnicity,Majority White
2023,42,95,.050141,1,race-ethnicity,All
2023,42,95,NA,3,race-ethnicity,Majority Non-White
2023,42,95,.0501915,1,race-ethnicity,Majority White
2023,42,97,.0375,1,race-ethnicity,All
2023,42,97,NA,3,race-ethnicity,Majority Non-White
2023,42,97,.0375,1,race-ethnicity,Majority White
2023,42,99,.0473251,1,race-ethnicity,All
2023,42,99,NA,3,race-ethnicity,Majority Non-White
2023,42,99,.0473251,1,race-ethnicity,Majority White
2023,42,101,.0210941,1,race-ethnicity,All
2023,42,101,.0246857,1,race-ethnicity,Majority Non-White
2023,42,101,.013637,1,race-ethnicity,Majority White
2023,42,103,.0500255,1,race-ethnicity,All
2023,42,103,.0823529,1,race-ethnicity,Majority Non-White
2023,42,103,.0432366,1,race-ethnicity,Majority White
2023,42,105,.043152,1,race-ethnicity,All
2023,42,105,NA,3,race-ethnicity,Majority Non-White
2023,42,105,.043152,1,race-ethnicity,Majority White
2023,42,107,.0617312,1,race-ethnicity,All
2023,42,107,NA,3,race-ethnicity,Majority Non-White
2023,42,107,.0613799,1,race-ethnicity,Majority White
2023,42,109,.029438,1,race-ethnicity,All
2023,42,109,NA,3,race-ethnicity,Majority Non-White
2023,42,109,.029438,1,race-ethnicity,Majority White
2023,42,111,.0230906,1,race-ethnicity,All
2023,42,111,NA,3,race-ethnicity,Majority Non-White
2023,42,111,.0230906,1,race-ethnicity,Majority White
2023,42,113,.034965,1,race-ethnicity,All
2023,42,113,NA,3,race-ethnicity,Majority Non-White
2023,42,113,.034965,1,race-ethnicity,Majority White
2023,42,115,.0309668,1,race-ethnicity,All
2023,42,115,NA,3,race-ethnicity,Majority Non-White
2023,42,115,.0309668,1,race-ethnicity,Majority White
2023,42,117,.0537364,1,race-ethnicity,All
2023,42,117,NA,3,race-ethnicity,Majority Non-White
2023,42,117,.0537364,1,race-ethnicity,Majority White
2023,42,119,.0209472,1,race-ethnicity,All
2023,42,119,NA,3,race-ethnicity,Majority Non-White
2023,42,119,.0209472,1,race-ethnicity,Majority White
2023,42,121,.0202917,1,race-ethnicity,All
2023,42,121,NA,3,race-ethnicity,Majority Non-White
2023,42,121,.0202917,1,race-ethnicity,Majority White
2023,42,123,.0926244,1,race-ethnicity,All
2023,42,123,NA,3,race-ethnicity,Majority Non-White
2023,42,123,.0926244,1,race-ethnicity,Majority White
2023,42,125,.0292986,1,race-ethnicity,All
2023,42,125,NA,3,race-ethnicity,Majority Non-White
2023,42,125,.0291679,1,race-ethnicity,Majority White
2023,42,127,.0384351,1,race-ethnicity,All
2023,42,127,NA,3,race-ethnicity,Majority Non-White
2023,42,127,.0384615,1,race-ethnicity,Majority White
2023,42,129,.013535,1,race-ethnicity,All
2023,42,129,NA,3,race-ethnicity,Majority Non-White
2023,42,129,.013535,1,race-ethnicity,Majority White
2023,42,131,.0380952,1,race-ethnicity,All
2023,42,131,NA,3,race-ethnicity,Majority Non-White
2023,42,131,.0380952,1,race-ethnicity,Majority White
2023,42,133,.0311377,1,race-ethnicity,All
2023,42,133,.0982143,1,race-ethnicity,Majority Non-White
2023,42,133,.0283828,1,race-ethnicity,Majority White
2023,44,1,.0059721,1,race-ethnicity,All
2023,44,1,NA,3,race-ethnicity,Majority Non-White
2023,44,1,.0059721,1,race-ethnicity,Majority White
2023,44,3,.011254,1,race-ethnicity,All
2023,44,3,NA,3,race-ethnicity,Majority Non-White
2023,44,3,.011254,1,race-ethnicity,Majority White
2023,44,5,.0088123,1,race-ethnicity,All
2023,44,5,NA,3,race-ethnicity,Majority Non-White
2023,44,5,.0088123,1,race-ethnicity,Majority White
2023,44,7,.016688,1,race-ethnicity,All
2023,44,7,.0205047,1,race-ethnicity,Majority Non-White
2023,44,7,.0151132,1,race-ethnicity,Majority White
2023,44,9,.0176354,1,race-ethnicity,All
2023,44,9,NA,3,race-ethnicity,Majority Non-White
2023,44,9,.0176354,1,race-ethnicity,Majority White
2023,45,1,.1342711,1,race-ethnicity,All
2023,45,1,.1777778,1,race-ethnicity,Majority Non-White
2023,45,1,.1286127,1,race-ethnicity,Majority White
2023,45,3,.1222485,1,race-ethnicity,All
2023,45,3,.1595442,1,race-ethnicity,Majority Non-White
2023,45,3,.1134113,1,race-ethnicity,Majority White
2023,45,5,.1,1,race-ethnicity,All
2023,45,5,.1,1,race-ethnicity,Majority Non-White
2023,45,5,NA,3,race-ethnicity,Majority White
2023,45,7,.1190441,1,race-ethnicity,All
2023,45,7,.1809338,1,race-ethnicity,Majority Non-White
2023,45,7,.1138974,1,race-ethnicity,Majority White
2023,45,9,.1152882,1,race-ethnicity,All
2023,45,9,.1117318,1,race-ethnicity,Majority Non-White
2023,45,9,NA,3,race-ethnicity,Majority White
2023,45,11,.1194487,1,race-ethnicity,All
2023,45,11,.1310345,1,race-ethnicity,Majority Non-White
2023,45,11,.1161417,1,race-ethnicity,Majority White
2023,45,13,.0599384,1,race-ethnicity,All
2023,45,13,.1159851,1,race-ethnicity,Majority Non-White
2023,45,13,.0452867,1,race-ethnicity,Majority White
2023,45,15,.0525095,1,race-ethnicity,All
2023,45,15,.0693763,1,race-ethnicity,Majority Non-White
2023,45,15,.0484335,1,race-ethnicity,Majority White
2023,45,17,.0815217,1,race-ethnicity,All
2023,45,17,.0859873,1,race-ethnicity,Majority Non-White
2023,45,17,.0555556,1,race-ethnicity,Majority White
2023,45,19,.0423977,1,race-ethnicity,All
2023,45,19,.0759317,1,race-ethnicity,Majority Non-White
2023,45,19,.0334937,1,race-ethnicity,Majority White
2023,45,21,.1299892,1,race-ethnicity,All
2023,45,21,NA,3,race-ethnicity,Majority Non-White
2023,45,21,.1299892,1,race-ethnicity,Majority White
2023,45,23,.1267345,1,race-ethnicity,All
2023,45,23,NA,3,race-ethnicity,Majority Non-White
2023,45,23,.1280603,1,race-ethnicity,Majority White
2023,45,25,.1497418,1,race-ethnicity,All
2023,45,25,.1616162,1,race-ethnicity,Majority Non-White
2023,45,25,.1321962,1,race-ethnicity,Majority White
2023,45,27,.1014056,1,race-ethnicity,All
2023,45,27,.100578,1,race-ethnicity,Majority Non-White
2023,45,27,.1068702,1,race-ethnicity,Majority White
2023,45,29,.071066,1,race-ethnicity,All
2023,45,29,.1031746,1,race-ethnicity,Majority Non-White
2023,45,29,.0672349,1,race-ethnicity,Majority White
2023,45,31,.0882487,1,race-ethnicity,All
2023,45,31,.0790464,1,race-ethnicity,Majority Non-White
2023,45,31,.0935252,1,race-ethnicity,Majority White
2023,45,33,.1494118,1,race-ethnicity,All
2023,45,33,.1646884,1,race-ethnicity,Majority Non-White
2023,45,33,.0909091,1,race-ethnicity,Majority White
2023,45,35,.0498478,1,race-ethnicity,All
2023,45,35,.0553719,1,race-ethnicity,Majority Non-White
2023,45,35,.0481957,1,race-ethnicity,Majority White
2023,45,37,.1585603,1,race-ethnicity,All
2023,45,37,.2050633,1,race-ethnicity,Majority Non-White
2023,45,37,.1295419,1,race-ethnicity,Majority White
2023,45,39,.1511299,1,race-ethnicity,All
2023,45,39,.1509054,1,race-ethnicity,Majority Non-White
2023,45,39,.1516588,1,race-ethnicity,Majority White
2023,45,41,.0759,1,race-ethnicity,All
2023,45,41,.0871287,1,race-ethnicity,Majority Non-White
2023,45,41,.0725157,1,race-ethnicity,Majority White
2023,45,43,.037037,1,race-ethnicity,All
2023,45,43,.0486925,1,race-ethnicity,Majority Non-White
2023,45,43,.0256184,1,race-ethnicity,Majority White
2023,45,45,.110249,1,race-ethnicity,All
2023,45,45,.1652485,1,race-ethnicity,Majority Non-White
2023,45,45,.1024169,1,race-ethnicity,Majority White
2023,45,47,.1305543,1,race-ethnicity,All
2023,45,47,.1642512,1,race-ethnicity,Majority Non-White
2023,45,47,.1099631,1,race-ethnicity,Majority White
2023,45,49,.0925325,1,race-ethnicity,All
2023,45,49,.1142857,1,race-ethnicity,Majority Non-White
2023,45,49,.0562771,1,race-ethnicity,Majority White
2023,45,51,.0462298,1,race-ethnicity,All
2023,45,51,NA,3,race-ethnicity,Majority Non-White
2023,45,51,.0462298,1,race-ethnicity,Majority White
2023,45,53,.1150353,1,race-ethnicity,All
2023,45,53,.1138716,1,race-ethnicity,Majority Non-White
2023,45,53,NA,3,race-ethnicity,Majority White
2023,45,55,.1048614,1,race-ethnicity,All
2023,45,55,NA,3,race-ethnicity,Majority Non-White
2023,45,55,.1049233,1,race-ethnicity,Majority White
2023,45,57,.0999718,1,race-ethnicity,All
2023,45,57,NA,3,race-ethnicity,Majority Non-White
2023,45,57,.0999718,1,race-ethnicity,Majority White
2023,45,59,.2045767,1,race-ethnicity,All
2023,45,59,NA,3,race-ethnicity,Majority Non-White
2023,45,59,.2045767,1,race-ethnicity,Majority White
2023,45,61,.1198257,1,race-ethnicity,All
2023,45,61,.117506,1,race-ethnicity,Majority Non-White
2023,45,61,NA,3,race-ethnicity,Majority White
2023,45,63,.0915303,1,race-ethnicity,All
2023,45,63,.0793651,1,race-ethnicity,Majority Non-White
2023,45,63,.0919405,1,race-ethnicity,Majority White
2023,45,65,.097561,1,race-ethnicity,All
2023,45,65,NA,3,race-ethnicity,Majority Non-White
2023,45,65,.0991379,1,race-ethnicity,Majority White
2023,45,67,.1103825,1,race-ethnicity,All
2023,45,67,.1053812,1,race-ethnicity,Majority Non-White
2023,45,67,NA,3,race-ethnicity,Majority White
2023,45,69,.1940667,1,race-ethnicity,All
2023,45,69,.2057143,1,race-ethnicity,Majority Non-White
2023,45,69,.1192661,1,race-ethnicity,Majority White
2023,45,71,.1110248,1,race-ethnicity,All
2023,45,71,.1232666,1,race-ethnicity,Majority Non-White
2023,45,71,.0985916,1,race-ethnicity,Majority White
2023,45,73,.1268939,1,race-ethnicity,All
2023,45,73,NA,3,race-ethnicity,Majority Non-White
2023,45,73,.1268939,1,race-ethnicity,Majority White
2023,45,75,.1055762,1,race-ethnicity,All
2023,45,75,.1046721,1,race-ethnicity,Majority Non-White
2023,45,75,.1099138,1,race-ethnicity,Majority White
2023,45,77,.1268222,1,race-ethnicity,All
2023,45,77,NA,3,race-ethnicity,Majority Non-White
2023,45,77,.1255496,1,race-ethnicity,Majority White
2023,45,79,.1074373,1,race-ethnicity,All
2023,45,79,.1220903,1,race-ethnicity,Majority Non-White
2023,45,79,.0718326,1,race-ethnicity,Majority White
2023,45,81,.0898618,1,race-ethnicity,All
2023,45,81,.0912281,1,race-ethnicity,Majority Non-White
2023,45,81,.0872483,1,race-ethnicity,Majority White
2023,45,83,.0858144,1,race-ethnicity,All
2023,45,83,.0913131,1,race-ethnicity,Majority Non-White
2023,45,83,.0841892,1,race-ethnicity,Majority White
2023,45,85,.1174575,1,race-ethnicity,All
2023,45,85,.1335013,1,race-ethnicity,Majority Non-White
2023,45,85,.0951715,1,race-ethnicity,Majority White
2023,45,87,.1112335,1,race-ethnicity,All
2023,45,87,NA,3,race-ethnicity,Majority Non-White
2023,45,87,.1106095,1,race-ethnicity,Majority White
2023,45,89,.053961,1,race-ethnicity,All
2023,45,89,.0549296,1,race-ethnicity,Majority Non-White
2023,45,89,.0496894,1,race-ethnicity,Majority White
2023,45,91,.0917059,1,race-ethnicity,All
2023,45,91,NA,3,race-ethnicity,Majority Non-White
2023,45,91,.0917059,1,race-ethnicity,Majority White
2023,46,3,.0128205,1,race-ethnicity,All
2023,46,3,NA,3,race-ethnicity,Majority Non-White
2023,46,3,.0128205,1,race-ethnicity,Majority White
2023,46,5,.0410714,1,race-ethnicity,All
2023,46,5,NA,3,race-ethnicity,Majority Non-White
2023,46,5,.0410714,1,race-ethnicity,Majority White
2023,46,7,.027027,1,race-ethnicity,All
2023,46,7,NA,3,race-ethnicity,Majority Non-White
2023,46,7,.0322581,1,race-ethnicity,Majority White
2023,46,9,0,1,race-ethnicity,All
2023,46,9,NA,3,race-ethnicity,Majority Non-White
2023,46,9,0,1,race-ethnicity,Majority White
2023,46,11,.0088398,1,race-ethnicity,All
2023,46,11,NA,3,race-ethnicity,Majority Non-White
2023,46,11,.0088398,1,race-ethnicity,Majority White
2023,46,13,.0178723,1,race-ethnicity,All
2023,46,13,NA,3,race-ethnicity,Majority Non-White
2023,46,13,.0178723,1,race-ethnicity,Majority White
2023,46,15,.0184049,1,race-ethnicity,All
2023,46,15,NA,3,race-ethnicity,Majority Non-White
2023,46,15,.0184049,1,race-ethnicity,Majority White
2023,46,17,NA,3,race-ethnicity,All
2023,46,17,NA,3,race-ethnicity,Majority Non-White
2023,46,17,NA,3,race-ethnicity,Majority White
2023,46,19,.0066225,1,race-ethnicity,All
2023,46,19,NA,3,race-ethnicity,Majority Non-White
2023,46,19,.0066225,1,race-ethnicity,Majority White
2023,46,21,0,1,race-ethnicity,All
2023,46,21,NA,3,race-ethnicity,Majority Non-White
2023,46,21,0,1,race-ethnicity,Majority White
2023,46,23,.0118577,1,race-ethnicity,All
2023,46,23,.0215827,1,race-ethnicity,Majority Non-White
2023,46,23,0,1,race-ethnicity,Majority White
2023,46,25,0,1,race-ethnicity,All
2023,46,25,NA,3,race-ethnicity,Majority Non-White
2023,46,25,0,1,race-ethnicity,Majority White
2023,46,27,.0081744,1,race-ethnicity,All
2023,46,27,NA,3,race-ethnicity,Majority Non-White
2023,46,27,.0081744,1,race-ethnicity,Majority White
2023,46,29,.0142857,1,race-ethnicity,All
2023,46,29,NA,3,race-ethnicity,Majority Non-White
2023,46,29,.0142857,1,race-ethnicity,Majority White
2023,46,31,.0294118,1,race-ethnicity,All
2023,46,31,.0392157,1,race-ethnicity,Majority Non-White
2023,46,31,NA,3,race-ethnicity,Majority White
2023,46,33,.0042373,1,race-ethnicity,All
2023,46,33,NA,3,race-ethnicity,Majority Non-White
2023,46,33,.0042373,1,race-ethnicity,Majority White
2023,46,35,.0157233,1,race-ethnicity,All
2023,46,35,NA,3,race-ethnicity,Majority Non-White
2023,46,35,.0157233,1,race-ethnicity,Majority White
2023,46,37,.0165746,1,race-ethnicity,All
2023,46,37,NA,3,race-ethnicity,Majority Non-White
2023,46,37,.0165746,1,race-ethnicity,Majority White
2023,46,39,.0080645,1,race-ethnicity,All
2023,46,39,NA,3,race-ethnicity,Majority Non-White
2023,46,39,.0080645,1,race-ethnicity,Majority White
2023,46,41,.0206897,1,race-ethnicity,All
2023,46,41,.0272727,1,race-ethnicity,Majority Non-White
2023,46,41,NA,3,race-ethnicity,Majority White
2023,46,43,0,1,race-ethnicity,All
2023,46,43,NA,3,race-ethnicity,Majority Non-White
2023,46,43,0,1,race-ethnicity,Majority White
2023,46,45,0,1,race-ethnicity,All
2023,46,45,NA,3,race-ethnicity,Majority Non-White
2023,46,45,0,1,race-ethnicity,Majority White
2023,46,47,.0324675,1,race-ethnicity,All
2023,46,47,NA,3,race-ethnicity,Majority Non-White
2023,46,47,.0326797,1,race-ethnicity,Majority White
2023,46,49,.0166667,1,race-ethnicity,All
2023,46,49,NA,3,race-ethnicity,Majority Non-White
2023,46,49,.0166667,1,race-ethnicity,Majority White
2023,46,51,.0082305,1,race-ethnicity,All
2023,46,51,NA,3,race-ethnicity,Majority Non-White
2023,46,51,.0082305,1,race-ethnicity,Majority White
2023,46,53,.0069444,1,race-ethnicity,All
2023,46,53,NA,3,race-ethnicity,Majority Non-White
2023,46,53,.0069444,1,race-ethnicity,Majority White
2023,46,55,0,1,race-ethnicity,All
2023,46,55,NA,3,race-ethnicity,Majority Non-White
2023,46,55,0,1,race-ethnicity,Majority White
2023,46,57,.0054054,1,race-ethnicity,All
2023,46,57,NA,3,race-ethnicity,Majority Non-White
2023,46,57,.0054054,1,race-ethnicity,Majority White
2023,46,59,.0082645,1,race-ethnicity,All
2023,46,59,NA,3,race-ethnicity,Majority Non-White
2023,46,59,.0082645,1,race-ethnicity,Majority White
2023,46,61,.0194175,1,race-ethnicity,All
2023,46,61,NA,3,race-ethnicity,Majority Non-White
2023,46,61,.0194175,1,race-ethnicity,Majority White
2023,46,63,NA,3,race-ethnicity,All
2023,46,63,NA,3,race-ethnicity,Majority Non-White
2023,46,63,NA,3,race-ethnicity,Majority White
2023,46,65,.005848,1,race-ethnicity,All
2023,46,65,NA,3,race-ethnicity,Majority Non-White
2023,46,65,.005848,1,race-ethnicity,Majority White
2023,46,67,0,1,race-ethnicity,All
2023,46,67,NA,3,race-ethnicity,Majority Non-White
2023,46,67,0,1,race-ethnicity,Majority White
2023,46,69,NA,3,race-ethnicity,All
2023,46,69,NA,3,race-ethnicity,Majority Non-White
2023,46,69,NA,3,race-ethnicity,Majority White
2023,46,71,.0185185,1,race-ethnicity,All
2023,46,71,.02,1,race-ethnicity,Majority Non-White
2023,46,71,NA,3,race-ethnicity,Majority White
2023,46,73,0,1,race-ethnicity,All
2023,46,73,NA,3,race-ethnicity,Majority Non-White
2023,46,73,0,1,race-ethnicity,Majority White
2023,46,75,NA,3,race-ethnicity,All
2023,46,75,NA,3,race-ethnicity,Majority Non-White
2023,46,75,NA,3,race-ethnicity,Majority White
2023,46,77,.010582,1,race-ethnicity,All
2023,46,77,NA,3,race-ethnicity,Majority Non-White
2023,46,77,.010582,1,race-ethnicity,Majority White
2023,46,79,.0058824,1,race-ethnicity,All
2023,46,79,NA,3,race-ethnicity,Majority Non-White
2023,46,79,.0058824,1,race-ethnicity,Majority White
2023,46,81,.0148515,1,race-ethnicity,All
2023,46,81,NA,3,race-ethnicity,Majority Non-White
2023,46,81,.0149813,1,race-ethnicity,Majority White
2023,46,83,.0069791,1,race-ethnicity,All
2023,46,83,NA,3,race-ethnicity,Majority Non-White
2023,46,83,.0069791,1,race-ethnicity,Majority White
2023,46,85,.0192308,1,race-ethnicity,All
2023,46,85,NA,3,race-ethnicity,Majority Non-White
2023,46,85,.0133333,1,race-ethnicity,Majority White
2023,46,87,0,1,race-ethnicity,All
2023,46,87,NA,3,race-ethnicity,Majority Non-White
2023,46,87,0,1,race-ethnicity,Majority White
2023,46,89,0,1,race-ethnicity,All
2023,46,89,NA,3,race-ethnicity,Majority Non-White
2023,46,89,0,1,race-ethnicity,Majority White
2023,46,91,.025641,1,race-ethnicity,All
2023,46,91,NA,3,race-ethnicity,Majority Non-White
2023,46,91,.0277778,1,race-ethnicity,Majority White
2023,46,93,.0155211,1,race-ethnicity,All
2023,46,93,NA,3,race-ethnicity,Majority Non-White
2023,46,93,.0156775,1,race-ethnicity,Majority White
2023,46,95,NA,3,race-ethnicity,All
2023,46,95,NA,3,race-ethnicity,Majority Non-White
2023,46,95,NA,3,race-ethnicity,Majority White
2023,46,97,0,1,race-ethnicity,All
2023,46,97,NA,3,race-ethnicity,Majority Non-White
2023,46,97,0,1,race-ethnicity,Majority White
2023,46,99,.0160675,1,race-ethnicity,All
2023,46,99,NA,3,race-ethnicity,Majority Non-White
2023,46,99,.0159261,1,race-ethnicity,Majority White
2023,46,101,.0154639,1,race-ethnicity,All
2023,46,101,NA,3,race-ethnicity,Majority Non-White
2023,46,101,.0154639,1,race-ethnicity,Majority White
2023,46,102,.0396825,1,race-ethnicity,All
2023,46,102,.0396825,1,race-ethnicity,Majority Non-White
2023,46,102,NA,3,race-ethnicity,Majority White
2023,46,103,.0135061,1,race-ethnicity,All
2023,46,103,NA,3,race-ethnicity,Majority Non-White
2023,46,103,.0135061,1,race-ethnicity,Majority White
2023,46,105,.0384615,1,race-ethnicity,All
2023,46,105,NA,3,race-ethnicity,Majority Non-White
2023,46,105,.0392157,1,race-ethnicity,Majority White
2023,46,107,.0188679,1,race-ethnicity,All
2023,46,107,NA,3,race-ethnicity,Majority Non-White
2023,46,107,.0188679,1,race-ethnicity,Majority White
2023,46,109,.0223881,1,race-ethnicity,All
2023,46,109,.0306748,1,race-ethnicity,Majority Non-White
2023,46,109,.0095238,1,race-ethnicity,Majority White
2023,46,111,.0263158,1,race-ethnicity,All
2023,46,111,NA,3,race-ethnicity,Majority Non-White
2023,46,111,.0263158,1,race-ethnicity,Majority White
2023,46,115,.0098039,1,race-ethnicity,All
2023,46,115,NA,3,race-ethnicity,Majority Non-White
2023,46,115,.0098039,1,race-ethnicity,Majority White
2023,46,117,.0097087,1,race-ethnicity,All
2023,46,117,NA,3,race-ethnicity,Majority Non-White
2023,46,117,.0097087,1,race-ethnicity,Majority White
2023,46,119,NA,3,race-ethnicity,All
2023,46,119,NA,3,race-ethnicity,Majority Non-White
2023,46,119,NA,3,race-ethnicity,Majority White
2023,46,121,.0625,1,race-ethnicity,All
2023,46,121,.0625,1,race-ethnicity,Majority Non-White
2023,46,121,NA,3,race-ethnicity,Majority White
2023,46,123,.0170455,1,race-ethnicity,All
2023,46,123,NA,3,race-ethnicity,Majority Non-White
2023,46,123,.0170455,1,race-ethnicity,Majority White
2023,46,125,.0107527,1,race-ethnicity,All
2023,46,125,NA,3,race-ethnicity,Majority Non-White
2023,46,125,.0107527,1,race-ethnicity,Majority White
2023,46,127,.009434,1,race-ethnicity,All
2023,46,127,NA,3,race-ethnicity,Majority Non-White
2023,46,127,.009434,1,race-ethnicity,Majority White
2023,46,129,.0171429,1,race-ethnicity,All
2023,46,129,NA,3,race-ethnicity,Majority Non-White
2023,46,129,.0171429,1,race-ethnicity,Majority White
2023,46,135,.0071023,1,race-ethnicity,All
2023,46,135,NA,3,race-ethnicity,Majority Non-White
2023,46,135,.0071023,1,race-ethnicity,Majority White
2023,46,137,NA,3,race-ethnicity,All
2023,46,137,NA,3,race-ethnicity,Majority Non-White
2023,46,137,NA,3,race-ethnicity,Majority White
2023,47,1,.0678716,1,race-ethnicity,All
2023,47,1,NA,3,race-ethnicity,Majority Non-White
2023,47,1,.0678716,1,race-ethnicity,Majority White
2023,47,3,.1175685,1,race-ethnicity,All
2023,47,3,NA,3,race-ethnicity,Majority Non-White
2023,47,3,.1175685,1,race-ethnicity,Majority White
2023,47,5,.0797774,1,race-ethnicity,All
