year,state,county,share_student_debt_coll,share_debt_coll_quality,subgroup_type,subgroup
2023,48,321,.1102204,1,race-ethnicity,Majority Non-White
2023,48,321,.1037037,1,race-ethnicity,Majority White
2023,48,323,.112669,1,race-ethnicity,All
2023,48,323,.1125126,1,race-ethnicity,Majority Non-White
2023,48,323,NA,3,race-ethnicity,Majority White
2023,48,325,.1593548,1,race-ethnicity,All
2023,48,325,.162596,1,race-ethnicity,Majority Non-White
2023,48,325,.1196581,1,race-ethnicity,Majority White
2023,48,327,.0657895,1,race-ethnicity,All
2023,48,327,NA,3,race-ethnicity,Majority Non-White
2023,48,327,.0657895,1,race-ethnicity,Majority White
2023,48,329,.0895901,1,race-ethnicity,All
2023,48,329,.0870998,1,race-ethnicity,Majority Non-White
2023,48,329,.0979463,1,race-ethnicity,Majority White
2023,48,331,.1076733,1,race-ethnicity,All
2023,48,331,.0958333,1,race-ethnicity,Majority Non-White
2023,48,331,.1126761,1,race-ethnicity,Majority White
2023,48,333,.0662252,1,race-ethnicity,All
2023,48,333,NA,3,race-ethnicity,Majority Non-White
2023,48,333,.0662252,1,race-ethnicity,Majority White
2023,48,335,.1061947,1,race-ethnicity,All
2023,48,335,.1038251,1,race-ethnicity,Majority Non-White
2023,48,335,NA,3,race-ethnicity,Majority White
2023,48,337,.1150568,1,race-ethnicity,All
2023,48,337,NA,3,race-ethnicity,Majority Non-White
2023,48,337,.1150568,1,race-ethnicity,Majority White
2023,48,339,.1440752,1,race-ethnicity,All
2023,48,339,.1347207,1,race-ethnicity,Majority Non-White
2023,48,339,.1454183,1,race-ethnicity,Majority White
2023,48,341,.0764331,1,race-ethnicity,All
2023,48,341,.0764331,1,race-ethnicity,Majority Non-White
2023,48,341,NA,3,race-ethnicity,Majority White
2023,48,343,.1049251,1,race-ethnicity,All
2023,48,343,NA,3,race-ethnicity,Majority Non-White
2023,48,343,.1049251,1,race-ethnicity,Majority White
2023,48,345,NA,3,race-ethnicity,All
2023,48,345,NA,3,race-ethnicity,Majority Non-White
2023,48,345,NA,3,race-ethnicity,Majority White
2023,48,347,.134352,1,race-ethnicity,All
2023,48,347,.1256182,1,race-ethnicity,Majority Non-White
2023,48,347,.1443066,1,race-ethnicity,Majority White
2023,48,349,.138987,1,race-ethnicity,All
2023,48,349,.1420561,1,race-ethnicity,Majority Non-White
2023,48,349,.133758,1,race-ethnicity,Majority White
2023,48,351,.0803571,1,race-ethnicity,All
2023,48,351,.1269841,1,race-ethnicity,Majority Non-White
2023,48,351,.0695971,1,race-ethnicity,Majority White
2023,48,353,.1317992,1,race-ethnicity,All
2023,48,353,NA,3,race-ethnicity,Majority Non-White
2023,48,353,.1329114,1,race-ethnicity,Majority White
2023,48,355,.1386067,1,race-ethnicity,All
2023,48,355,.1393896,1,race-ethnicity,Majority Non-White
2023,48,355,.1325397,1,race-ethnicity,Majority White
2023,48,357,.050193,1,race-ethnicity,All
2023,48,357,.0474308,1,race-ethnicity,Majority Non-White
2023,48,357,NA,3,race-ethnicity,Majority White
2023,48,359,.1076923,1,race-ethnicity,All
2023,48,359,NA,3,race-ethnicity,Majority Non-White
2023,48,359,NA,3,race-ethnicity,Majority White
2023,48,361,.1077142,1,race-ethnicity,All
2023,48,361,NA,3,race-ethnicity,Majority Non-White
2023,48,361,.1077142,1,race-ethnicity,Majority White
2023,48,363,.1000953,1,race-ethnicity,All
2023,48,363,NA,3,race-ethnicity,Majority Non-White
2023,48,363,.1000953,1,race-ethnicity,Majority White
2023,48,365,.1100796,1,race-ethnicity,All
2023,48,365,NA,3,race-ethnicity,Majority Non-White
2023,48,365,.1100796,1,race-ethnicity,Majority White
2023,48,367,.1358554,1,race-ethnicity,All
2023,48,367,NA,3,race-ethnicity,Majority Non-White
2023,48,367,.1360404,1,race-ethnicity,Majority White
2023,48,369,.1153846,1,race-ethnicity,All
2023,48,369,.1167315,1,race-ethnicity,Majority Non-White
2023,48,369,NA,3,race-ethnicity,Majority White
2023,48,371,.0795455,1,race-ethnicity,All
2023,48,371,.078329,1,race-ethnicity,Majority Non-White
2023,48,371,.0877193,1,race-ethnicity,Majority White
2023,48,373,.0916667,1,race-ethnicity,All
2023,48,373,NA,3,race-ethnicity,Majority Non-White
2023,48,373,.092437,1,race-ethnicity,Majority White
2023,48,375,.1129767,1,race-ethnicity,All
2023,48,375,.1169766,1,race-ethnicity,Majority Non-White
2023,48,375,.1085526,1,race-ethnicity,Majority White
2023,48,377,.1023256,1,race-ethnicity,All
2023,48,377,.1023256,1,race-ethnicity,Majority Non-White
2023,48,377,NA,3,race-ethnicity,Majority White
2023,48,379,.1180723,1,race-ethnicity,All
2023,48,379,NA,3,race-ethnicity,Majority Non-White
2023,48,379,.1180723,1,race-ethnicity,Majority White
2023,48,381,.1505809,1,race-ethnicity,All
2023,48,381,.1023622,1,race-ethnicity,Majority Non-White
2023,48,381,.151989,1,race-ethnicity,Majority White
2023,48,383,.1122449,1,race-ethnicity,All
2023,48,383,.1122449,1,race-ethnicity,Majority Non-White
2023,48,383,NA,3,race-ethnicity,Majority White
2023,48,385,.1132075,1,race-ethnicity,All
2023,48,385,NA,3,race-ethnicity,Majority Non-White
2023,48,385,.1132075,1,race-ethnicity,Majority White
2023,48,387,.090703,1,race-ethnicity,All
2023,48,387,.0847458,1,race-ethnicity,Majority Non-White
2023,48,387,.094697,1,race-ethnicity,Majority White
2023,48,389,.0492611,1,race-ethnicity,All
2023,48,389,.0497512,1,race-ethnicity,Majority Non-White
2023,48,389,NA,3,race-ethnicity,Majority White
2023,48,391,.092511,1,race-ethnicity,All
2023,48,391,.0913462,1,race-ethnicity,Majority Non-White
2023,48,391,NA,3,race-ethnicity,Majority White
2023,48,393,NA,3,race-ethnicity,All
2023,48,393,NA,3,race-ethnicity,Majority Non-White
2023,48,393,NA,3,race-ethnicity,Majority White
2023,48,395,.1305182,1,race-ethnicity,All
2023,48,395,.1325758,1,race-ethnicity,Majority Non-White
2023,48,395,.1284047,1,race-ethnicity,Majority White
2023,48,397,.1694319,1,race-ethnicity,All
2023,48,397,.0877193,1,race-ethnicity,Majority Non-White
2023,48,397,.1708877,1,race-ethnicity,Majority White
2023,48,399,.1117647,1,race-ethnicity,All
2023,48,399,NA,3,race-ethnicity,Majority Non-White
2023,48,399,.1117647,1,race-ethnicity,Majority White
2023,48,401,.1104497,1,race-ethnicity,All
2023,48,401,NA,3,race-ethnicity,Majority Non-White
2023,48,401,.1107427,1,race-ethnicity,Majority White
2023,48,403,.080429,1,race-ethnicity,All
2023,48,403,NA,3,race-ethnicity,Majority Non-White
2023,48,403,.080429,1,race-ethnicity,Majority White
2023,48,405,.0581395,1,race-ethnicity,All
2023,48,405,NA,3,race-ethnicity,Majority Non-White
2023,48,405,.0581395,1,race-ethnicity,Majority White
2023,48,407,.0841584,1,race-ethnicity,All
2023,48,407,NA,3,race-ethnicity,Majority Non-White
2023,48,407,.084596,1,race-ethnicity,Majority White
2023,48,409,.1314476,1,race-ethnicity,All
2023,48,409,.1388753,1,race-ethnicity,Majority Non-White
2023,48,409,.0891365,1,race-ethnicity,Majority White
2023,48,411,.1156069,1,race-ethnicity,All
2023,48,411,NA,3,race-ethnicity,Majority Non-White
2023,48,411,.1183432,1,race-ethnicity,Majority White
2023,48,413,.1022727,1,race-ethnicity,All
2023,48,413,.1022727,1,race-ethnicity,Majority Non-White
2023,48,413,NA,3,race-ethnicity,Majority White
2023,48,415,.1018711,1,race-ethnicity,All
2023,48,415,.0971564,1,race-ethnicity,Majority Non-White
2023,48,415,.1355932,1,race-ethnicity,Majority White
2023,48,417,.1130435,1,race-ethnicity,All
2023,48,417,NA,3,race-ethnicity,Majority Non-White
2023,48,417,.1130435,1,race-ethnicity,Majority White
2023,48,419,.0792899,1,race-ethnicity,All
2023,48,419,.1075269,1,race-ethnicity,Majority Non-White
2023,48,419,.0757979,1,race-ethnicity,Majority White
2023,48,421,.0888889,1,race-ethnicity,All
2023,48,421,NA,3,race-ethnicity,Majority Non-White
2023,48,421,.0888889,1,race-ethnicity,Majority White
2023,48,423,.1394988,1,race-ethnicity,All
2023,48,423,.126778,1,race-ethnicity,Majority Non-White
2023,48,423,.1428571,1,race-ethnicity,Majority White
2023,48,425,.1519435,1,race-ethnicity,All
2023,48,425,NA,3,race-ethnicity,Majority Non-White
2023,48,425,.1519435,1,race-ethnicity,Majority White
2023,48,427,.0984811,1,race-ethnicity,All
2023,48,427,.0988687,1,race-ethnicity,Majority Non-White
2023,48,427,NA,3,race-ethnicity,Majority White
2023,48,429,.1227437,1,race-ethnicity,All
2023,48,429,NA,3,race-ethnicity,Majority Non-White
2023,48,429,.1227437,1,race-ethnicity,Majority White
2023,48,431,NA,3,race-ethnicity,All
2023,48,431,NA,3,race-ethnicity,Majority Non-White
2023,48,431,NA,3,race-ethnicity,Majority White
2023,48,433,NA,3,race-ethnicity,All
2023,48,433,NA,3,race-ethnicity,Majority Non-White
2023,48,433,NA,3,race-ethnicity,Majority White
2023,48,435,.0642202,1,race-ethnicity,All
2023,48,435,.0660377,1,race-ethnicity,Majority Non-White
2023,48,435,NA,3,race-ethnicity,Majority White
2023,48,437,.1447368,1,race-ethnicity,All
2023,48,437,.1522843,1,race-ethnicity,Majority Non-White
2023,48,437,NA,3,race-ethnicity,Majority White
2023,48,439,.1597724,1,race-ethnicity,All
2023,48,439,.157921,1,race-ethnicity,Majority Non-White
2023,48,439,.1619431,1,race-ethnicity,Majority White
2023,48,441,.1564321,1,race-ethnicity,All
2023,48,441,.1301059,1,race-ethnicity,Majority Non-White
2023,48,441,.1610103,1,race-ethnicity,Majority White
2023,48,443,NA,3,race-ethnicity,All
2023,48,443,NA,3,race-ethnicity,Majority Non-White
2023,48,443,NA,3,race-ethnicity,Majority White
2023,48,445,.1164021,1,race-ethnicity,All
2023,48,445,.1170213,1,race-ethnicity,Majority Non-White
2023,48,445,NA,3,race-ethnicity,Majority White
2023,48,447,NA,3,race-ethnicity,All
2023,48,447,NA,3,race-ethnicity,Majority Non-White
2023,48,447,NA,3,race-ethnicity,Majority White
2023,48,449,.1053659,1,race-ethnicity,All
2023,48,449,.1088362,1,race-ethnicity,Majority Non-White
2023,48,449,.0721649,1,race-ethnicity,Majority White
2023,48,451,.1364476,1,race-ethnicity,All
2023,48,451,.1049949,1,race-ethnicity,Majority Non-White
2023,48,451,.14859,1,race-ethnicity,Majority White
2023,48,453,.1579248,1,race-ethnicity,All
2023,48,453,.1680142,1,race-ethnicity,Majority Non-White
2023,48,453,.1479765,1,race-ethnicity,Majority White
2023,48,455,.0917031,1,race-ethnicity,All
2023,48,455,NA,3,race-ethnicity,Majority Non-White
2023,48,455,.092511,1,race-ethnicity,Majority White
2023,48,457,.0909091,1,race-ethnicity,All
2023,48,457,NA,3,race-ethnicity,Majority Non-White
2023,48,457,.0909091,1,race-ethnicity,Majority White
2023,48,459,.1150877,1,race-ethnicity,All
2023,48,459,NA,3,race-ethnicity,Majority Non-White
2023,48,459,.1150877,1,race-ethnicity,Majority White
2023,48,461,.1351351,1,race-ethnicity,All
2023,48,461,.1081081,1,race-ethnicity,Majority Non-White
2023,48,461,NA,3,race-ethnicity,Majority White
2023,48,463,.1197183,1,race-ethnicity,All
2023,48,463,.1276596,1,race-ethnicity,Majority Non-White
2023,48,463,.0898876,1,race-ethnicity,Majority White
2023,48,465,.1111111,1,race-ethnicity,All
2023,48,465,.1152074,1,race-ethnicity,Majority Non-White
2023,48,465,NA,3,race-ethnicity,Majority White
2023,48,467,.1162304,1,race-ethnicity,All
2023,48,467,NA,3,race-ethnicity,Majority Non-White
2023,48,467,.1162304,1,race-ethnicity,Majority White
2023,48,469,.1032325,1,race-ethnicity,All
2023,48,469,.0898113,1,race-ethnicity,Majority Non-White
2023,48,469,.1146907,1,race-ethnicity,Majority White
2023,48,471,.1490085,1,race-ethnicity,All
2023,48,471,NA,3,race-ethnicity,Majority Non-White
2023,48,471,.1495652,1,race-ethnicity,Majority White
2023,48,473,.1739351,1,race-ethnicity,All
2023,48,473,.185681,1,race-ethnicity,Majority Non-White
2023,48,473,.0944882,1,race-ethnicity,Majority White
2023,48,475,.0888325,1,race-ethnicity,All
2023,48,475,.0904393,1,race-ethnicity,Majority Non-White
2023,48,475,NA,3,race-ethnicity,Majority White
2023,48,477,.0988468,1,race-ethnicity,All
2023,48,477,NA,3,race-ethnicity,Majority Non-White
2023,48,477,.0996678,1,race-ethnicity,Majority White
2023,48,479,.1034693,1,race-ethnicity,All
2023,48,479,.1034693,1,race-ethnicity,Majority Non-White
2023,48,479,NA,3,race-ethnicity,Majority White
2023,48,481,.109052,1,race-ethnicity,All
2023,48,481,.1065354,1,race-ethnicity,Majority Non-White
2023,48,481,.1222222,1,race-ethnicity,Majority White
2023,48,483,.0842697,1,race-ethnicity,All
2023,48,483,NA,3,race-ethnicity,Majority Non-White
2023,48,483,.0842697,1,race-ethnicity,Majority White
2023,48,485,.135148,1,race-ethnicity,All
2023,48,485,.1083172,1,race-ethnicity,Majority Non-White
2023,48,485,.1389267,1,race-ethnicity,Majority White
2023,48,487,.0887728,1,race-ethnicity,All
2023,48,487,NA,3,race-ethnicity,Majority Non-White
2023,48,487,.0887728,1,race-ethnicity,Majority White
2023,48,489,.15,1,race-ethnicity,All
2023,48,489,.1552795,1,race-ethnicity,Majority Non-White
2023,48,489,NA,3,race-ethnicity,Majority White
2023,48,491,.1685014,1,race-ethnicity,All
2023,48,491,.1886197,1,race-ethnicity,Majority Non-White
2023,48,491,.1587335,1,race-ethnicity,Majority White
2023,48,493,.1401082,1,race-ethnicity,All
2023,48,493,.1529934,1,race-ethnicity,Majority Non-White
2023,48,493,.1248357,1,race-ethnicity,Majority White
2023,48,495,.058296,1,race-ethnicity,All
2023,48,495,.0520833,1,race-ethnicity,Majority Non-White
2023,48,495,NA,3,race-ethnicity,Majority White
2023,48,497,.1307631,1,race-ethnicity,All
2023,48,497,NA,3,race-ethnicity,Majority Non-White
2023,48,497,.1307631,1,race-ethnicity,Majority White
2023,48,499,.0972053,1,race-ethnicity,All
2023,48,499,NA,3,race-ethnicity,Majority Non-White
2023,48,499,.0972053,1,race-ethnicity,Majority White
2023,48,501,.0760456,1,race-ethnicity,All
2023,48,501,.0760456,1,race-ethnicity,Majority Non-White
2023,48,501,NA,3,race-ethnicity,Majority White
2023,48,503,.099359,1,race-ethnicity,All
2023,48,503,NA,3,race-ethnicity,Majority Non-White
2023,48,503,.099359,1,race-ethnicity,Majority White
2023,48,505,.0804598,1,race-ethnicity,All
2023,48,505,.0804598,1,race-ethnicity,Majority Non-White
2023,48,505,NA,3,race-ethnicity,Majority White
2023,48,507,.1238095,1,race-ethnicity,All
2023,48,507,.1238095,1,race-ethnicity,Majority Non-White
2023,48,507,NA,3,race-ethnicity,Majority White
2023,49,1,.0730337,1,race-ethnicity,All
2023,49,1,NA,3,race-ethnicity,Majority Non-White
2023,49,1,.0677966,1,race-ethnicity,Majority White
2023,49,3,.112064,1,race-ethnicity,All
2023,49,3,NA,3,race-ethnicity,Majority Non-White
2023,49,3,.112064,1,race-ethnicity,Majority White
2023,49,5,.1428181,1,race-ethnicity,All
2023,49,5,NA,3,race-ethnicity,Majority Non-White
2023,49,5,.1424643,1,race-ethnicity,Majority White
2023,49,7,.1036683,1,race-ethnicity,All
2023,49,7,NA,3,race-ethnicity,Majority Non-White
2023,49,7,.1038339,1,race-ethnicity,Majority White
2023,49,9,NA,3,race-ethnicity,All
2023,49,9,NA,3,race-ethnicity,Majority Non-White
2023,49,9,NA,3,race-ethnicity,Majority White
2023,49,11,.1258178,1,race-ethnicity,All
2023,49,11,NA,3,race-ethnicity,Majority Non-White
2023,49,11,.1258178,1,race-ethnicity,Majority White
2023,49,13,.0675039,1,race-ethnicity,All
2023,49,13,NA,3,race-ethnicity,Majority Non-White
2023,49,13,.0675039,1,race-ethnicity,Majority White
2023,49,15,.0878378,1,race-ethnicity,All
2023,49,15,NA,3,race-ethnicity,Majority Non-White
2023,49,15,.0878378,1,race-ethnicity,Majority White
2023,49,17,.1034483,1,race-ethnicity,All
2023,49,17,NA,3,race-ethnicity,Majority Non-White
2023,49,17,.0985916,1,race-ethnicity,Majority White
2023,49,19,.1069364,1,race-ethnicity,All
2023,49,19,NA,3,race-ethnicity,Majority Non-White
2023,49,19,.1069364,1,race-ethnicity,Majority White
2023,49,21,.1393832,1,race-ethnicity,All
2023,49,21,NA,3,race-ethnicity,Majority Non-White
2023,49,21,.1393832,1,race-ethnicity,Majority White
2023,49,23,.0851064,1,race-ethnicity,All
2023,49,23,NA,3,race-ethnicity,Majority Non-White
2023,49,23,.0851064,1,race-ethnicity,Majority White
2023,49,25,.0365854,1,race-ethnicity,All
2023,49,25,NA,3,race-ethnicity,Majority Non-White
2023,49,25,.0365854,1,race-ethnicity,Majority White
2023,49,27,.0660147,1,race-ethnicity,All
2023,49,27,NA,3,race-ethnicity,Majority Non-White
2023,49,27,.0660147,1,race-ethnicity,Majority White
2023,49,29,.0980392,1,race-ethnicity,All
2023,49,29,NA,3,race-ethnicity,Majority Non-White
2023,49,29,.0980392,1,race-ethnicity,Majority White
2023,49,31,.0185185,1,race-ethnicity,All
2023,49,31,NA,3,race-ethnicity,Majority Non-White
2023,49,31,.0185185,1,race-ethnicity,Majority White
2023,49,33,.1014493,1,race-ethnicity,All
2023,49,33,NA,3,race-ethnicity,Majority Non-White
2023,49,33,.1014493,1,race-ethnicity,Majority White
2023,49,35,.1217536,1,race-ethnicity,All
2023,49,35,.0889801,1,race-ethnicity,Majority Non-White
2023,49,35,.1296233,1,race-ethnicity,Majority White
2023,49,37,.1424332,1,race-ethnicity,All
2023,49,37,.1267606,1,race-ethnicity,Majority Non-White
2023,49,37,.1538462,1,race-ethnicity,Majority White
2023,49,39,.101083,1,race-ethnicity,All
2023,49,39,NA,3,race-ethnicity,Majority Non-White
2023,49,39,.1,1,race-ethnicity,Majority White
2023,49,41,.0937951,1,race-ethnicity,All
2023,49,41,NA,3,race-ethnicity,Majority Non-White
2023,49,41,.0937951,1,race-ethnicity,Majority White
2023,49,43,.0891026,1,race-ethnicity,All
2023,49,43,NA,3,race-ethnicity,Majority Non-White
2023,49,43,.0891026,1,race-ethnicity,Majority White
2023,49,45,.1285469,1,race-ethnicity,All
2023,49,45,NA,3,race-ethnicity,Majority Non-White
2023,49,45,.1293292,1,race-ethnicity,Majority White
2023,49,47,.0882353,1,race-ethnicity,All
2023,49,47,.0375,1,race-ethnicity,Majority Non-White
2023,49,47,.0925532,1,race-ethnicity,Majority White
2023,49,49,.1503712,1,race-ethnicity,All
2023,49,49,NA,3,race-ethnicity,Majority Non-White
2023,49,49,.1504136,1,race-ethnicity,Majority White
2023,49,51,.0930902,1,race-ethnicity,All
2023,49,51,NA,3,race-ethnicity,Majority Non-White
2023,49,51,.0930902,1,race-ethnicity,Majority White
2023,49,53,.1084991,1,race-ethnicity,All
2023,49,53,NA,3,race-ethnicity,Majority Non-White
2023,49,53,.1084991,1,race-ethnicity,Majority White
2023,49,55,.0789474,1,race-ethnicity,All
2023,49,55,NA,3,race-ethnicity,Majority Non-White
2023,49,55,.0789474,1,race-ethnicity,Majority White
2023,49,57,.1053162,1,race-ethnicity,All
2023,49,57,NA,3,race-ethnicity,Majority Non-White
2023,49,57,.1053162,1,race-ethnicity,Majority White
2023,50,1,.1430991,1,race-ethnicity,All
2023,50,1,NA,3,race-ethnicity,Majority Non-White
2023,50,1,.1430991,1,race-ethnicity,Majority White
2023,50,3,.1566164,1,race-ethnicity,All
2023,50,3,NA,3,race-ethnicity,Majority Non-White
2023,50,3,.1566164,1,race-ethnicity,Majority White
2023,50,5,.1730382,1,race-ethnicity,All
2023,50,5,NA,3,race-ethnicity,Majority Non-White
2023,50,5,.1730382,1,race-ethnicity,Majority White
2023,50,7,.1834681,1,race-ethnicity,All
2023,50,7,NA,3,race-ethnicity,Majority Non-White
2023,50,7,.1834681,1,race-ethnicity,Majority White
2023,50,9,.1302326,1,race-ethnicity,All
2023,50,9,NA,3,race-ethnicity,Majority Non-White
2023,50,9,.1302326,1,race-ethnicity,Majority White
2023,50,11,.1669725,1,race-ethnicity,All
2023,50,11,NA,3,race-ethnicity,Majority Non-White
2023,50,11,.1671807,1,race-ethnicity,Majority White
2023,50,13,.1595331,1,race-ethnicity,All
2023,50,13,NA,3,race-ethnicity,Majority Non-White
2023,50,13,.1595331,1,race-ethnicity,Majority White
2023,50,15,.1352875,1,race-ethnicity,All
2023,50,15,NA,3,race-ethnicity,Majority Non-White
2023,50,15,.1352875,1,race-ethnicity,Majority White
2023,50,17,.1404959,1,race-ethnicity,All
2023,50,17,NA,3,race-ethnicity,Majority Non-White
2023,50,17,.1404959,1,race-ethnicity,Majority White
2023,50,19,.1194503,1,race-ethnicity,All
2023,50,19,NA,3,race-ethnicity,Majority Non-White
2023,50,19,.1194503,1,race-ethnicity,Majority White
2023,50,21,.1447498,1,race-ethnicity,All
2023,50,21,NA,3,race-ethnicity,Majority Non-White
2023,50,21,.1449631,1,race-ethnicity,Majority White
2023,50,23,.1571285,1,race-ethnicity,All
2023,50,23,NA,3,race-ethnicity,Majority Non-White
2023,50,23,.1578947,1,race-ethnicity,Majority White
2023,50,25,.1620735,1,race-ethnicity,All
2023,50,25,NA,3,race-ethnicity,Majority Non-White
2023,50,25,.1620735,1,race-ethnicity,Majority White
2023,50,27,.1509245,1,race-ethnicity,All
2023,50,27,NA,3,race-ethnicity,Majority Non-White
2023,50,27,.1506507,1,race-ethnicity,Majority White
2023,51,1,.1113122,1,race-ethnicity,All
2023,51,1,.122449,1,race-ethnicity,Majority Non-White
2023,51,1,.1067568,1,race-ethnicity,Majority White
2023,51,3,.1420422,1,race-ethnicity,All
2023,51,3,NA,3,race-ethnicity,Majority Non-White
2023,51,3,.1420422,1,race-ethnicity,Majority White
2023,51,5,.1058601,1,race-ethnicity,All
2023,51,5,NA,3,race-ethnicity,Majority Non-White
2023,51,5,.1058601,1,race-ethnicity,Majority White
2023,51,7,.1335807,1,race-ethnicity,All
2023,51,7,NA,3,race-ethnicity,Majority Non-White
2023,51,7,.1335807,1,race-ethnicity,Majority White
2023,51,9,.1535354,1,race-ethnicity,All
2023,51,9,NA,3,race-ethnicity,Majority Non-White
2023,51,9,.1535354,1,race-ethnicity,Majority White
2023,51,11,.1764706,1,race-ethnicity,All
2023,51,11,NA,3,race-ethnicity,Majority Non-White
2023,51,11,.1764706,1,race-ethnicity,Majority White
2023,51,13,.158015,1,race-ethnicity,All
2023,51,13,.1454768,1,race-ethnicity,Majority Non-White
2023,51,13,.1613782,1,race-ethnicity,Majority White
2023,51,15,.1075051,1,race-ethnicity,All
2023,51,15,NA,3,race-ethnicity,Majority Non-White
2023,51,15,.1078551,1,race-ethnicity,Majority White
2023,51,17,.1470588,1,race-ethnicity,All
2023,51,17,NA,3,race-ethnicity,Majority Non-White
2023,51,17,.1470588,1,race-ethnicity,Majority White
2023,51,19,.1486784,1,race-ethnicity,All
2023,51,19,NA,3,race-ethnicity,Majority Non-White
2023,51,19,.1488423,1,race-ethnicity,Majority White
2023,51,21,.1058201,1,race-ethnicity,All
2023,51,21,NA,3,race-ethnicity,Majority Non-White
2023,51,21,.1058201,1,race-ethnicity,Majority White
2023,51,23,.1214953,1,race-ethnicity,All
2023,51,23,NA,3,race-ethnicity,Majority Non-White
2023,51,23,.1214953,1,race-ethnicity,Majority White
2023,51,25,.1211454,1,race-ethnicity,All
2023,51,25,.1458333,1,race-ethnicity,Majority Non-White
2023,51,25,.0783133,1,race-ethnicity,Majority White
2023,51,27,.0667808,1,race-ethnicity,All
2023,51,27,NA,3,race-ethnicity,Majority Non-White
2023,51,27,.0667808,1,race-ethnicity,Majority White
2023,51,29,.1219512,1,race-ethnicity,All
2023,51,29,NA,3,race-ethnicity,Majority Non-White
2023,51,29,.1607143,1,race-ethnicity,Majority White
2023,51,31,.1524318,1,race-ethnicity,All
2023,51,31,NA,3,race-ethnicity,Majority Non-White
2023,51,31,.1518761,1,race-ethnicity,Majority White
2023,51,33,.1805019,1,race-ethnicity,All
2023,51,33,NA,3,race-ethnicity,Majority Non-White
2023,51,33,.1826172,1,race-ethnicity,Majority White
2023,51,35,.103211,1,race-ethnicity,All
2023,51,35,NA,3,race-ethnicity,Majority Non-White
2023,51,35,.103211,1,race-ethnicity,Majority White
2023,51,36,.135514,1,race-ethnicity,All
2023,51,36,.1172839,1,race-ethnicity,Majority Non-White
2023,51,36,.18,1,race-ethnicity,Majority White
2023,51,37,.1362683,1,race-ethnicity,All
2023,51,37,NA,3,race-ethnicity,Majority Non-White
2023,51,37,.1362683,1,race-ethnicity,Majority White
2023,51,41,.1973327,1,race-ethnicity,All
2023,51,41,.1775026,1,race-ethnicity,Majority Non-White
2023,51,41,.2038353,1,race-ethnicity,Majority White
2023,51,43,.1268657,1,race-ethnicity,All
2023,51,43,NA,3,race-ethnicity,Majority Non-White
2023,51,43,.1247637,1,race-ethnicity,Majority White
2023,51,45,.1156463,1,race-ethnicity,All
2023,51,45,NA,3,race-ethnicity,Majority Non-White
2023,51,45,.1164384,1,race-ethnicity,Majority White
2023,51,47,.1472582,1,race-ethnicity,All
2023,51,47,NA,3,race-ethnicity,Majority Non-White
2023,51,47,.1478046,1,race-ethnicity,Majority White
2023,51,49,.1339286,1,race-ethnicity,All
2023,51,49,.1515152,1,race-ethnicity,Majority Non-White
2023,51,49,.1320132,1,race-ethnicity,Majority White
2023,51,51,.0517241,1,race-ethnicity,All
2023,51,51,NA,3,race-ethnicity,Majority Non-White
2023,51,51,.0517241,1,race-ethnicity,Majority White
2023,51,53,.1435464,1,race-ethnicity,All
2023,51,53,.1661972,1,race-ethnicity,Majority Non-White
2023,51,53,.1265823,1,race-ethnicity,Majority White
2023,51,57,.1486811,1,race-ethnicity,All
2023,51,57,.1535948,1,race-ethnicity,Majority Non-White
2023,51,57,.1351351,1,race-ethnicity,Majority White
2023,51,59,.132098,1,race-ethnicity,All
2023,51,59,.1331233,1,race-ethnicity,Majority Non-White
2023,51,59,.1309864,1,race-ethnicity,Majority White
2023,51,61,.1471206,1,race-ethnicity,All
2023,51,61,NA,3,race-ethnicity,Majority Non-White
2023,51,61,.1475201,1,race-ethnicity,Majority White
2023,51,63,.1015119,1,race-ethnicity,All
2023,51,63,NA,3,race-ethnicity,Majority Non-White
2023,51,63,.1015119,1,race-ethnicity,Majority White
2023,51,65,.1328225,1,race-ethnicity,All
2023,51,65,NA,3,race-ethnicity,Majority Non-White
2023,51,65,.1323722,1,race-ethnicity,Majority White
2023,51,67,.1219793,1,race-ethnicity,All
2023,51,67,NA,3,race-ethnicity,Majority Non-White
2023,51,67,.1219793,1,race-ethnicity,Majority White
2023,51,69,.1483007,1,race-ethnicity,All
2023,51,69,NA,3,race-ethnicity,Majority Non-White
2023,51,69,.1483007,1,race-ethnicity,Majority White
2023,51,71,.1173077,1,race-ethnicity,All
2023,51,71,NA,3,race-ethnicity,Majority Non-White
2023,51,71,.1175337,1,race-ethnicity,Majority White
2023,51,73,.1348933,1,race-ethnicity,All
2023,51,73,NA,3,race-ethnicity,Majority Non-White
2023,51,73,.1348933,1,race-ethnicity,Majority White
2023,51,75,.1381011,1,race-ethnicity,All
2023,51,75,NA,3,race-ethnicity,Majority Non-White
2023,51,75,.1381011,1,race-ethnicity,Majority White
2023,51,77,.0866667,1,race-ethnicity,All
2023,51,77,NA,3,race-ethnicity,Majority Non-White
2023,51,77,.0866667,1,race-ethnicity,Majority White
2023,51,79,.1494436,1,race-ethnicity,All
2023,51,79,NA,3,race-ethnicity,Majority Non-White
2023,51,79,.1494436,1,race-ethnicity,Majority White
2023,51,81,.1135371,1,race-ethnicity,All
2023,51,81,.1142857,1,race-ethnicity,Majority Non-White
