year,state,county,subgroup_type,subgroup,pctl_income_20,pctl_income_20_lb,pctl_income_20_ub,pctl_income_20_quality,pctl_income_50,pctl_income_50_lb,pctl_income_50_ub,pctl_income_50_quality,pctl_income_80,pctl_income_80_lb,pctl_income_80_ub,pctl_income_80_quality
2018,06,085,all,All,44968.696025,43617.062368,46253.429475,1,115978.41673999999,113973.41249999999,117559.32231199999,1,226123.095369,222881.33999999997,229230.381424,1
2018,06,085,race-ethnicity,"Black, Non-Hispanic",31074.849158999998,25327.425,35425.786492,1,75349.12105599999,70916.79,84524.27732099999,1,153881.260368,139216.45676399997,163423.720484,1
2018,06,085,race-ethnicity,Hispanic,34951.8465,33043.634141999995,36403.134074999994,1,74969.178,73226.44137599999,78108.60463999999,1,141833.58,137983.81139999998,146553.6746,1
2018,06,085,race-ethnicity,Other Races and Ethnicities,52987.69162499999,50654.85,55564.447847999996,1,134969.46296399998,131722.87193999998,137984.19183999998,1,248333.49727999998,243143.27999999997,253043.63514399997,1
2018,06,085,race-ethnicity,"White, Non-Hispanic",50654.85,48820.661364,52822.800899999995,1,126682.76910899999,124714.995315,128480.403975,1,249247.04356,244113.47345,253572.83196299998,1
2018,06,087,all,All,29379.813,27353.619,31630.202495999998,1,78205.35725999999,74968.33135,81047.76,1,164794.04016399998,160155.10501199999,170250.95085,1
2018,06,087,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,06,087,race-ethnicity,Hispanic,24249.620396,21330.928256,26766.624774999997,1,52717.00416,50452.230599999995,58156.41691199999,1,106231.10660799999,101217.25253999999,116506.15499999998,1
2018,06,087,race-ethnicity,Other Races and Ethnicities,20481.856384,11355.335024,32216.484599999996,1,66293.55084,55720.33499999999,84348.21424399999,1,152035.195125,130193.71804999998,185258.76517499998,1
2018,06,087,race-ethnicity,"White, Non-Hispanic",33319.370424999994,31630.202495999998,36083.552032,1,90364.96424999999,86510.76389999999,94891.61507599999,1,185599.37039999999,177697.2138,193999.98593199998,1
2018,06,089,all,All,20665.629879999997,19272.010175,21520.797925,1,50321.415924999994,48393.091647999994,52478.4246,1,101201.81749799999,96361.0593,106124.97262399999,1
2018,06,089,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,06,089,race-ethnicity,Hispanic,21338.110277999996,20717.240231999996,24314.327999999998,1,41131.7382,35215.2006,49033.894799999995,1,85059.379328,75242.98707199999,93225.558666,1
2018,06,089,race-ethnicity,Other Races and Ethnicities,22498.40208,17608.845245999997,27168.297376,1,53593.656864,47445.303744,66381.592475,1,112811.41361599999,106124.97262399999,126165.04034099999,1
2018,06,089,race-ethnicity,"White, Non-Hispanic",20261.94,19102.114591999998,21613.770188,1,50819.715956,48605.359615999994,53062.986944,1,101309.7,97104.58524799999,106124.97262399999,1
2018,06,091,all,All,25895.539101,24314.327999999998,29290.977056,3,63318.56249999999,59642.292687999994,67877.499,3,125957.74659599998,120761.16239999999,135754.998,3
2018,06,091,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,06,091,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,06,091,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,06,091,race-ethnicity,"White, Non-Hispanic",25695.677424999998,23722.651872,29003.934086999998,3,63318.56249999999,59464.820995999995,68181.42809999999,3,129676.41599999998,123105.40879999999,140860.8024,3
2018,06,093,all,All,20163.454432,18677.578655999998,21224.794272,3,48373.259382,45589.365,50654.85,3,94778.74496999999,91178.73,98404.86872399999,3
2018,06,093,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,06,093,race-ethnicity,Hispanic,19294.302612,12562.4028,23402.540699999998,3,38205.230447999995,32898.531248,48165.965636999994,3,80484.577266,66060.91332499999,88139.439,3
2018,06,093,race-ethnicity,Other Races and Ethnicities,16158.80022,12157.163999999999,20236.064475,3,37956.847548,31904.024138999997,45589.365,3,89080.23079999999,81716.158832,106124.97262399999,3
2018,06,093,race-ethnicity,"White, Non-Hispanic",20717.240231999996,19248.842999999997,22286.134112,3,50654.85,48180.52965,52880.79857499999,3,97459.93139999999,93099.11602399999,102250.26129999998,3
2018,06,095,all,All,32939.481674999995,31837.191408,34493.679167999995,1,75912.68750799999,74131.271924,78427.00659199999,1,142336.91882,140228.037136,145825.313975,1
2018,06,095,race-ethnicity,"Black, Non-Hispanic",21545.404023,18951.331025,25831.533556,1,60785.81999999999,56033.737232,68737.273275,1,117773.95575,112149.83789999998,127575.75461999999,1
2018,06,095,race-ethnicity,Hispanic,32419.103999999996,29521.662855,35458.395,1,65264.497524,61798.916999999994,70156.96724999999,1,117560.16964999998,110370.33198399999,124412.93588799999,1
2018,06,095,race-ethnicity,Other Races and Ethnicities,38205.230447999995,34445.297999999995,41929.932528,1,87528.51984,79765.40907499999,96244.215,1,164121.71399999998,155375.25698399998,173229.56689999998,1
2018,06,095,race-ethnicity,"White, Non-Hispanic",36797.11376,34266.052703999994,39051.107991,1,82866.93854999999,80442.551024,85653.60264999999,1,154250.639332,147608.619236,159187.959568,1
2018,06,097,all,All,32939.481674999995,31630.202495999998,34445.297999999995,1,76755.312234,75136.85308799999,78309.509727,1,145885.968,141910.26426,149885.51190299998,1
2018,06,097,race-ethnicity,"Black, Non-Hispanic",24070.269731999997,10921.24275,38205.230447999995,1,70916.79,58410.883947999995,85961.51819199999,1,111440.66999999998,90463.265816,175162.41407499998,1
2018,06,097,race-ethnicity,Hispanic,31630.202495999998,28747.171474999996,35458.395,1,62150.70950699999,59422.45155,66858.402336,1,110706.716324,103741.13279999999,118087.298424,1
2018,06,097,race-ethnicity,Other Races and Ethnicities,32318.611628999995,27012.426691999997,38544.02035,1,78108.60463999999,70106.502752,85042.00608899999,1,151122.77804799998,141833.58,173662.88609999997,1
2018,06,097,race-ethnicity,"White, Non-Hispanic",33405.08655,31837.191408,35332.186725,1,80795.01228899999,78694.46172499999,82866.93854999999,1,153748.50919999997,150242.28509999998,157030.03499999997,1
2018,06,099,all,All,24719.566799999997,23347.473951999997,25470.153631999998,1,56934.767528,55564.447847999996,58368.68487999999,1,110316.675144,107186.31246399999,112848.80804999999,1
2018,06,099,race-ethnicity,"Black, Non-Hispanic",15804.313199999999,11563.609475,22374.579003,1,42450.589808,37956.847548,62275.08575399999,1,99891.3642,86518.48379999999,121193.02402799999,1
2018,06,099,race-ethnicity,Hispanic,25023.495899999998,23234.111999999997,26231.1511,1,50940.307263999995,49242.163519999995,52984.973099999996,1,92191.82699999999,88402.59982399999,96361.0593,1
2018,06,099,race-ethnicity,Other Races and Ethnicities,23512.06598,18977.91998,26340.521999999997,1,58368.68487999999,53961.830174999996,66318.434572,1,116821.76789599999,107067.507525,135236.85147499997,1
2018,06,099,race-ethnicity,"White, Non-Hispanic",25067.375309999996,23301.480087999997,26617.377875,1,64230.349799999996,61885.02539999999,66328.73367999999,1,122280.80789999999,118329.37951999999,126637.12499999999,1
2018,06,101,all,All,23341.005049999996,22141.7463,24901.924259999996,2,53771.948796,51456.902474999995,56724.181635999994,2,104391.147575,100713.14070399999,110706.716324,2
2018,06,101,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,06,101,race-ethnicity,Hispanic,21825.363667999998,19786.306924999997,25327.425,2,44968.696025,41536.977,50549.33811,2,85485.12486,76755.312234,98404.86872399999,2
2018,06,101,race-ethnicity,Other Races and Ethnicities,24882.38566,22141.7463,33052.1378,2,53699.790848,44388.281751999995,60076.65209999999,2,106691.56257899999,92364.05348999999,117050.18269499998,2
2018,06,101,race-ethnicity,"White, Non-Hispanic",23402.540699999998,21086.801664,25732.6638,2,58368.68487999999,55032.777525,61679.49941999999,2,112420.22742499999,106278.36706399999,118732.888912,2
2018,06,103,all,All,19451.462399999997,17923.982932,20717.240231999996,2,45878.295374999994,43897.748674999995,48180.52965,2,89619.91466,85974.322347,95183.21889999999,2
2018,06,103,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,06,103,race-ethnicity,Hispanic,21882.8952,19680.771506999998,23341.005049999996,2,45336.42206,41221.388725,52717.00416,2,81452.99879999999,75577.03619999999,90118.174869,2
2018,06,103,race-ethnicity,Other Races and Ethnicities,11245.376699999999,9426.303858,15815.101247999999,2,31837.191408,23347.473951999997,48628.655999999995,2,79021.56599999999,67023.9592,98059.79110399999,2
2018,06,103,race-ethnicity,"White, Non-Hispanic",19276.043875,17923.982932,21086.801664,2,46884.703525,44493.070904,49641.753,2,95297.48492699998,89619.91466,99757.93484799999,2
2018,06,105,all,All,19451.462399999997,17923.982932,20717.240231999996,3,45878.295374999994,43897.748674999995,48180.52965,3,89619.91466,85974.322347,95183.21889999999,3
2018,06,105,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,06,105,race-ethnicity,Hispanic,21882.8952,19680.771506999998,23341.005049999996,3,45336.42206,41221.388725,52717.00416,3,81452.99879999999,75577.03619999999,90118.174869,3
2018,06,105,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,06,105,race-ethnicity,"White, Non-Hispanic",19276.043875,17923.982932,21086.801664,3,46884.703525,44493.070904,49641.753,3,95297.48492699998,89619.91466,99757.93484799999,3
2018,06,107,all,All,20059.3206,19102.114591999998,20846.1616,1,47007.7008,45184.1262,48500.24838,1,97430.99822499999,94116.7113,101107.08059999999,1
2018,06,107,race-ethnicity,"Black, Non-Hispanic",14668.550049999998,10813.341274999999,22685.014025999997,1,37956.847548,25304.565032,62098.811499999996,1,85536.98225599999,60785.81999999999,142399.69425,1
2018,06,107,race-ethnicity,Hispanic,17830.5072,16573.38771,18977.91998,1,38326.08547799999,36901.902912,40523.88,1,79075.50623999999,75615.70223099999,82977.24269999999,1
2018,06,107,race-ethnicity,Other Races and Ethnicities,19102.114591999998,15919.096335999999,22270.057699999998,1,53062.986944,46482.679936,62150.70950699999,1,119121.09776699998,102651.86252399998,141146.183552,1
2018,06,107,race-ethnicity,"White, Non-Hispanic",25304.565032,23195.683348,27035.149103999996,1,61242.65867499999,57173.663799999995,65158.70078399999,1,119545.446,114874.10396699999,126521.81757199999,1
2018,06,109,all,All,24882.38566,23383.3589,26213.091519999998,3,56746.09159999999,54707.238,58759.626,3,113869.535056,110279.34115,117032.353788,3
2018,06,109,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,06,109,race-ethnicity,Hispanic,24549.646542,19411.795232999997,27552.877871999997,3,48684.70559399999,46399.842599999996,55675.14425,3,88046.248608,80086.088225,94462.249552,3
2018,06,109,race-ethnicity,Other Races and Ethnicities,20481.856384,14444.781567999999,24342.352796999996,3,50609.130064,41433.469274999996,61446.570415999995,3,103437.2037,90428.609892,121571.63999999998,3
2018,06,109,race-ethnicity,"White, Non-Hispanic",25151.751679999998,23406.269239999998,26541.506112,3,57903.715706999996,55669.236999999994,59851.03217499999,3,115978.41673999999,113320.91766299999,121628.1561,3
2018,06,111,all,All,36400.95272,35425.995425999994,37428.871435999994,1,82866.93854999999,81520.034802,84593.5995,1,158492.14039999997,155033.24264999997,161310.639248,1
2018,06,111,race-ethnicity,"Black, Non-Hispanic",29550.886199999997,20869.798199999997,42826.80132499999,1,79229.93539999999,65685.669308,95512.57548799999,1,142632.059328,125530.35097999999,160554.56704199998,1
2018,06,111,race-ethnicity,Hispanic,31406.006999999998,29978.458399999996,32548.933724999995,1,65671.66960499999,63260.404991999996,67919.742176,1,117878.34648599998,115081.39771199999,122044.06895999999,1
2018,06,111,race-ethnicity,Other Races and Ethnicities,45209.072128,40017.3315,52206.67688099999,1,103584.17878199999,99283.506,109651.771688,1,191280.47329599998,185719.45304,201637.548112,1
2018,06,111,race-ethnicity,"White, Non-Hispanic",39672.989226,38116.44815,41433.469274999996,1,92646.95792,90326.23384799999,95231.11799999999,1,175107.05590399998,170861.69654399998,180235.33854899998,1
2018,06,113,all,All,22483.8438,20800.258336,24820.8765,1,65579.87256799999,62150.70950699999,69297.79335899999,1,143266.268709,138801.869274,147753.42257499998,1
2018,06,113,race-ethnicity,"Black, Non-Hispanic",12157.163999999999,5377.497155999999,19165.117124999997,1,31837.191408,20800.258336,52174.4955,1,99757.93484799999,84769.386028,148630.75232499998,1
2018,06,113,race-ethnicity,Hispanic,23241.339968,20717.240231999996,25304.565032,1,53345.275695,51584.79564599999,56746.09159999999,1,95981.04869099999,91178.73,101208.39029999998,1
2018,06,113,race-ethnicity,Other Races and Ethnicities,13983.732680999998,10130.97,18672.620816,1,60940.93741599999,52001.647103999996,70437.403362,1,151521.9068,135203.681712,166586.53921599998,1
2018,06,113,race-ethnicity,"White, Non-Hispanic",26569.087971999998,23722.651872,31049.405749999998,1,76410.46089599999,72806.26814999999,82763.797272,1,161082.42299999998,154411.930288,169252.03514999998,1
2018,06,115,all,All,23341.005049999996,22141.7463,24901.924259999996,2,53771.948796,51456.902474999995,56724.181635999994,2,104391.147575,100713.14070399999,110706.716324,2
2018,06,115,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,06,115,race-ethnicity,Hispanic,21825.363667999998,19786.306924999997,25327.425,2,44968.696025,41536.977,50549.33811,2,85485.12486,76755.312234,98404.86872399999,2
2018,06,115,race-ethnicity,Other Races and Ethnicities,24882.38566,22141.7463,33052.1378,2,53699.790848,44388.281751999995,60076.65209999999,2,106691.56257899999,92364.05348999999,117050.18269499998,2
2018,06,115,race-ethnicity,"White, Non-Hispanic",23402.540699999998,21086.801664,25732.6638,2,58368.68487999999,55032.777525,61679.49941999999,2,112420.22742499999,106278.36706399999,118732.888912,2
2018,08,001,all,All,32732.187929999996,31837.191408,34040.059199999996,1,68450.412096,66858.402336,69593.4261,1,121250.117156,118860.04943999999,124166.74863999999,1
2018,08,001,race-ethnicity,"Black, Non-Hispanic",23195.683348,20871.952148999997,31696.730394,1,53062.986944,48580.55312699999,62508.084899999994,1,98858.00525999999,92078.27832499999,117050.18269499998,1
2018,08,001,race-ethnicity,Hispanic,28158.251275,25327.425,30392.909999999996,1,54604.196899999995,51713.04242499999,57816.030524999995,1,96361.0593,92328.555968,100904.46119999999,1
2018,08,001,race-ethnicity,Other Races and Ethnicities,32155.59336,25470.153631999998,38205.230447999995,1,69587.05004399999,62150.70950699999,78745.40854399999,1,128444.26034699999,118210.01647799999,139734.18553199997,1
2018,08,001,race-ethnicity,"White, Non-Hispanic",37674.560527999995,36358.31168399999,39293.280125,1,78052.80442,75912.68750799999,80130.45087599999,1,134659.02794099998,131702.61,137486.390188,1
2018,08,003,all,All,15604.515355999998,13983.732680999998,17558.696099999997,3,38273.23018,36510.02712499999,40708.44676199999,3,79593.479152,76410.46089599999,83838.83851199999,3
2018,08,003,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,08,003,race-ethnicity,Hispanic,12146.473339999999,10599.555175,13880.591402999999,3,31074.849158999998,28366.715999999997,34793.021228,3,66002.05193999999,55880.83048,74287.78121599999,3
2018,08,003,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,08,003,race-ethnicity,"White, Non-Hispanic",19738.918496,18041.776016,21627.690974999998,3,45577.321797,43255.381949999995,48500.24838,3,89514.11791999999,84938.86481099999,96361.0593,3
2018,08,005,all,All,34846.423392,33959.871088,35545.972825,1,73855.222182,72749.86877599999,74858.75046,1,137766.411738,135176.75670899998,139490.48272,1
2018,08,005,race-ethnicity,"Black, Non-Hispanic",23720.471562,20717.240231999996,26340.521999999997,1,52295.832376,49098.28189499999,56302.002263999995,1,100499.2224,96244.215,106780.42379999999,1
2018,08,005,race-ethnicity,Hispanic,30835.619649999997,28335.7712,32419.103999999996,1,57173.663799999995,54604.196899999995,59781.203627999996,1,101639.431912,96244.215,105435.01590799999,1
2018,08,005,race-ethnicity,Other Races and Ethnicities,28908.519474999997,25327.425,32441.032249999997,1,70997.83776,64838.20799999999,77631.001712,1,131793.51798799998,126660.19685,143859.77399999998,1
2018,08,005,race-ethnicity,"White, Non-Hispanic",39361.543013999995,38205.230447999995,40523.88,1,81600.012208,80300.88274999999,82866.93854999999,1,151232.415651,147753.42257499998,154942.600208,1
2018,08,007,all,All,26552.838675,24839.524599999997,28654.173152,3,56764.105703999994,53552.56943999999,60624.55478399999,3,110528.88269999999,105655.09385399999,118508.470208,3
2018,08,007,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,08,007,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,08,007,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,08,007,race-ethnicity,"White, Non-Hispanic",28467.383764,25530.0444,30392.909999999996,3,59960.694639999994,56764.105703999994,62812.013999999996,3,118095.64332499998,110022.3342,126579.62783099999,3
2018,08,009,all,All,15604.515355999998,13983.732680999998,17558.696099999997,3,38273.23018,36510.02712499999,40708.44676199999,3,79593.479152,76410.46089599999,83838.83851199999,3
2018,08,009,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,08,009,race-ethnicity,Hispanic,12146.473339999999,10599.555175,13880.591402999999,3,31074.849158999998,28366.715999999997,34793.021228,3,66002.05193999999,55880.83048,74287.78121599999,3
2018,08,009,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,08,009,race-ethnicity,"White, Non-Hispanic",19738.918496,18041.776016,21627.690974999998,3,45577.321797,43255.381949999995,48500.24838,3,89514.11791999999,84938.86481099999,96361.0593,3
2018,08,011,all,All,23301.231,21930.15282,24777.596508,3,51792.089390999994,49617.021852,53694.140999999996,3,93225.558666,91178.73,96361.0593,3
2018,08,011,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,08,011,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,08,011,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,08,011,race-ethnicity,"White, Non-Hispanic",24238.200329999996,22590.736849999998,25374.998274999998,3,53533.24954999999,51792.089390999994,56210.61792499999,3,95523.372752,93225.558666,98608.83862499999,3
2018,08,013,all,All,33146.77542,32049.459376,34793.021228,2,83187.472868,80835.348,85311.99355199999,2,162371.979088,159519.10950599998,165954.48539999998,2
2018,08,013,race-ethnicity,"Black, Non-Hispanic",14761.1642,10170.974549999999,46038.63494999999,2,54604.196899999995,46038.63494999999,100819.27468799999,2,107067.507525,100819.27468799999,151964.55,2
2018,08,013,race-ethnicity,Hispanic,24839.524599999997,20876.215772,30154.086076,2,54604.196899999995,48817.627583999994,62614.044239999996,2,106124.97262399999,99358.09839999999,117798.70959999999,2
2018,08,013,race-ethnicity,Other Races and Ethnicities,30117.621049999998,27486.699328,35870.2828,2,86735.642675,79759.55475299999,92782.733392,2,148135.58776,139294.75367499999,162095.52,2
2018,08,013,race-ethnicity,"White, Non-Hispanic",35445.746864,33938.7495,37007.699651999996,2,87688.60429999999,85112.44631999999,89936.38362499999,2,170237.26637499998,165954.48539999998,174151.850048,2
2018,08,014,all,All,40915.740506999995,39478.838255999995,42700.571851999994,3,90672.18149999999,87574.554496,93225.558666,3,163661.95083899997,158459.87079999998,169800.35670399998,3
2018,08,014,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,08,014,race-ethnicity,Hispanic,29177.1936,23768.57725,37484.589,3,65851.305,59768.34822299999,75880.9653,3,113919.7554,100884.19926,137781.19199999998,3
2018,08,014,race-ethnicity,Other Races and Ethnicities,57672.321943999996,47615.558999999994,64838.20799999999,3,111440.66999999998,100163.315492,124300.40782499999,3,182014.66194999998,163950.689008,214031.84295999998,3
2018,08,014,race-ethnicity,"White, Non-Hispanic",42450.589808,40523.88,44968.696025,3,93225.558666,90387.10507199999,97210.71923199999,3,166404.06921599997,160778.49389999997,173967.12131599998,3
2018,08,015,all,All,21766.853625,20236.064475,23617.862719999997,3,51663.067112,48983.239949999996,54825.885844,3,100819.27468799999,94891.61507599999,105058.1589,3
2018,08,015,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,08,015,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,08,015,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,08,015,race-ethnicity,"White, Non-Hispanic",22710.670048,20985.324249999998,24314.327999999998,3,53533.24954999999,50111.663524999996,56407.79900399999,3,102784.72654999999,97257.31199999999,106846.27449599998,3
2018,08,017,all,All,23301.231,21930.15282,24777.596508,3,51792.089390999994,49617.021852,53694.140999999996,3,93225.558666,91178.73,96361.0593,3
2018,08,017,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,08,017,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,08,017,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,08,017,race-ethnicity,"White, Non-Hispanic",24238.200329999996,22590.736849999998,25374.998274999998,3,53533.24954999999,51792.089390999994,56210.61792499999,3,95523.372752,93225.558666,98608.83862499999,3
2018,08,019,all,All,43505.395535999996,40760.964951999995,48628.655999999995,3,105868.6365,101309.7,109651.771688,3,196808.726259,190179.37117499998,205386.73791999999,3
2018,08,019,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,08,019,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,08,019,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,08,019,race-ethnicity,"White, Non-Hispanic",43404.7944,40685.915049999996,48822.896375,3,106231.10660799999,101816.24849999999,110423.398976,3,196808.726259,190179.37117499998,204848.21339999998,3
2018,08,021,all,All,15604.515355999998,13983.732680999998,17558.696099999997,3,38273.23018,36510.02712499999,40708.44676199999,3,79593.479152,76410.46089599999,83838.83851199999,3
2018,08,021,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,08,021,race-ethnicity,Hispanic,12146.473339999999,10599.555175,13880.591402999999,3,31074.849158999998,28366.715999999997,34793.021228,3,66002.05193999999,55880.83048,74287.78121599999,3
2018,08,021,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,08,021,race-ethnicity,"White, Non-Hispanic",19738.918496,18041.776016,21627.690974999998,3,45577.321797,43255.381949999995,48500.24838,3,89514.11791999999,84938.86481099999,96361.0593,3
2018,08,023,all,All,15604.515355999998,13983.732680999998,17558.696099999997,3,38273.23018,36510.02712499999,40708.44676199999,3,79593.479152,76410.46089599999,83838.83851199999,3
2018,08,023,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,08,023,race-ethnicity,Hispanic,12146.473339999999,10599.555175,13880.591402999999,3,31074.849158999998,28366.715999999997,34793.021228,3,66002.05193999999,55880.83048,74287.78121599999,3
2018,08,023,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,08,023,race-ethnicity,"White, Non-Hispanic",19738.918496,18041.776016,21627.690974999998,3,45577.321797,43255.381949999995,48500.24838,3,89514.11791999999,84938.86481099999,96361.0593,3
2018,08,025,all,All,23301.231,21930.15282,24777.596508,3,51792.089390999994,49617.021852,53694.140999999996,3,93225.558666,91178.73,96361.0593,3
2018,08,025,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,08,025,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,08,025,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,08,025,race-ethnicity,"White, Non-Hispanic",24238.200329999996,22590.736849999998,25374.998274999998,3,53533.24954999999,51792.089390999994,56210.61792499999,3,95523.372752,93225.558666,98608.83862499999,3
2018,08,027,all,All,21766.853625,20236.064475,23617.862719999997,3,51663.067112,48983.239949999996,54825.885844,3,100819.27468799999,94891.61507599999,105058.1589,3
2018,08,027,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,08,027,race-ethnicity,Hispanic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,08,027,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,08,027,race-ethnicity,"White, Non-Hispanic",22710.670048,20985.324249999998,24314.327999999998,3,53533.24954999999,50111.663524999996,56407.79900399999,3,102784.72654999999,97257.31199999999,106846.27449599998,3
2018,08,029,all,All,23135.205984,21930.15282,24410.943975,3,51768.863851999995,49565.268895999994,53967.15693,3,99891.3642,95297.48492699998,104554.990672,3
2018,08,029,race-ethnicity,"Black, Non-Hispanic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,08,029,race-ethnicity,Hispanic,23554.791149999997,15745.223918999998,26042.119447999998,3,43404.7944,36254.15921699999,50654.85,3,79765.40907499999,65791.466048,92646.95792,3
2018,08,029,race-ethnicity,Other Races and Ethnicities,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,08,029,race-ethnicity,"White, Non-Hispanic",23199.921299999998,21841.477075,24860.081564999997,3,53967.15693,50940.307263999995,56530.8126,3,101713.77919999999,97430.99822499999,106898.856324,3
2018,08,031,all,All,26340.521999999997,25327.425,26932.007825999997,1,63675.384079999996,62507.910255999996,65369.286675999996,1,132847.455036,130689.51299999999,136730.954202,1
2018,08,031,race-ethnicity,"Black, Non-Hispanic",13879.428899999999,12205.9762,16060.176549999998,1,41755.853975,38865.707924999995,44572.268224,1,86598.32209599999,80760.952976,93204.924,1
2018,08,031,race-ethnicity,Hispanic,21224.794272,19370.336484,22912.424424999997,1,47648.23686899999,45336.42206,49976.364799999996,1,89051.2263,86492.051115,92495.7561,1
2018,08,031,race-ethnicity,Other Races and Ethnicities,21234.968999999997,17425.268399999997,25470.153631999998,1,60171.711325,53694.140999999996,65851.305,1,122332.634031,112420.22742499999,143470.64159999997,1
2018,08,031,race-ethnicity,"White, Non-Hispanic",32367.861328,31263.191849999996,34182.232956,1,77687.62849199999,75982.275,79593.479152,1,156043.138384,152819.920528,159628.136488,1
2018,08,033,all,All,26552.838675,24839.524599999997,28654.173152,3,56764.105703999994,53552.56943999999,60624.55478399999,3,110528.88269999999,105655.09385399999,118508.470208,3
